SNP,Chr,Pos,Effect,SE,FMP45_MID2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
99,1,130613,-0.0649548897787853,0.0908303793700097,0.475005760507829
100,1,132012,-0.119147332466548,0.0904812546653691,0.188753914383421
101,1,133231,-0.17501483084659,0.0895765476246515,0.0515140850380447
102,1,137074,-0.220869341171844,0.0891598502258707,0.0137082491264165
103,1,137304,-0.192111320786037,0.0893797888837509,0.0322833931345309
104,1,139686,-0.171940542022803,0.0896149241071113,0.0558336343057754
105,1,149562,-0.140106520117292,0.0899780079347913,0.120338150830287
106,1,150447,-0.150211379588925,0.0909372022794099,0.0994616080344925
107,1,151446,-0.45811262253003,0.181765771661367,0.0121642552317614
108,1,154084,-0.128437720139181,0.091314479588196,0.160442739371028
109,1,156633,-0.160923362833596,0.0924294173974861,0.0825477188347893
110,1,157269,-0.144034260936507,0.0895806486740272,0.108757111228123
111,1,160054,-0.131223859022925,0.0904931507417054,0.147919336920684
112,1,166222,-0.122993738291701,0.0898528261120665,0.171921105504259
113,1,166416,-0.117585500845741,0.0896899919262131,0.19070272188801
114,1,167326,-0.12636808301458,0.0901684833467477,0.161953292037192
115,1,168836,-0.043992546934541,0.0899600279787257,0.625128918804214
116,1,171200,-0.0749266601249056,0.0900369878242959,0.405871970305061
117,1,171431,-0.0860854715213609,0.0905720994404802,0.342527092814266
118,1,173339,-0.0812012585876764,0.0898788185796164,0.366901800791152
119,1,173845,-0.085652147615633,0.0897924277974433,0.340791782941326
120,1,175121,-0.0575723552094587,0.0896774791982427,0.521294106805372
121,1,175281,-0.0614536551892829,0.0897465012557034,0.493952871846671
122,1,175315,-0.0640916675103997,0.0897129834038289,0.475447107092125
123,1,175523,-0.0741066261890702,0.0902002939612015,0.411871340718763
124,1,175541,-0.0629494667334912,0.0898555713328785,0.484037416830683
125,1,175653,-0.0588340248045179,0.0901481735985532,0.514415168953418
126,1,175805,-0.178658981295885,0.0948288291575226,0.0603844964589088
127,1,175818,-0.131861538671985,0.0928500234472469,0.156444784460628
128,1,175856,-0.0791166120879351,0.091594933197832,0.388302828574125
129,1,175876,-0.0641402101895013,0.0902219275955984,0.477605756199765
130,1,175989,-0.0818384035476013,0.0904392597821308,0.366136021539442
131,1,176001,-0.0854421983347129,0.0909022070591688,0.347893444480736
132,1,176451,-0.0687546237141657,0.0920372203223232,0.455542345113808
133,1,177692,-0.0767660742971357,0.0896847920063648,0.392603745120383
134,1,178191,-0.079318255206827,0.0897677408256192,0.377516681588198
135,1,178224,-0.0767660742971357,0.0896847920063648,0.392603745120383
136,1,178960,-0.0778769750433084,0.090399879614273,0.389562866410321
137,1,179139,-0.152219239545857,0.179175080323084,0.396147857625511
138,1,179139,-0.199767209768976,0.361075702639894,0.580438511807584
139,1,180955,-0.136477043036611,0.103671049436105,0.188879447866419
140,1,183802,-0.0581369073106981,0.0897357857896344,0.517491740975461
141,1,183954,-0.0764881169155319,0.0903511400334278,0.397811137316588
142,1,184450,-0.0368288495608345,0.0896294961021518,0.681394449332047
143,1,184641,-0.0653544347986706,0.0921942412694038,0.47886830645771
144,1,184718,-0.0445953346568263,0.0901290518290941,0.621053190349742
145,1,185296,-0.0342673837714573,0.0897592867408041,0.702861837660116
146,1,185438,-0.0331751898531292,0.0897646887726265,0.711917426686725
147,1,185469,-0.0298795865993958,0.0898975616058614,0.739804363022136
148,1,185503,-0.0320392589648808,0.0896628642311917,0.721058075942509
149,1,185705,-0.0338276754857282,0.0906634911259243,0.709288716079275
150,1,185749,-0.0641051774871508,0.0906171547244726,0.479766866662846
151,1,185806,-0.0260886243345461,0.0907918338788055,0.774016396955418
152,1,185879,-0.0435733918101764,0.0912117405949291,0.633147369421563
153,1,185916,-0.0365642358857523,0.0911789558113281,0.688650840833328
154,1,185941,-0.0619785909171718,0.0915375806940147,0.498796404763072
155,1,185954,-0.0618982354585775,0.0918054104869977,0.500604486960445
156,1,186055,-0.0156845522174066,0.0900272049789852,0.861792329832076
157,1,186896,-0.108574642486895,0.0913244502452784,0.235282461400622
158,1,187697,-0.111863076162535,0.186525361633911,0.549077295945408
159,1,189392,-0.0454872578736056,0.187583170631104,0.808540444295441
160,1,189416,-0.0344467696240902,0.181458389962289,0.849549197073021
161,1,190132,0.127214275088846,0.0898906325708402,0.157888007890851
162,1,190148,0.122616243526292,0.0899359903975735,0.173634072483426
163,1,190165,0.137292004052785,0.0905710723907559,0.130452653555288
164,1,190169,0.132723479043521,0.0904767067987659,0.143283960859982
165,1,190933,0.10382501953815,0.0898463374453133,0.248632778448882
166,1,192149,0.0617238105816992,0.0906925801009253,0.496581657081038
167,1,192302,0.0382330898834047,0.119809737587945,0.749828025703111
168,1,192303,-0.033054253700151,0.108175789106449,0.760119366689324
169,1,192305,-0.00886021073560261,0.11242764821242,0.937229905493773
170,1,192315,-0.0604346042666659,0.127499768595744,0.635794548050636
171,1,192795,0.0600805543178293,0.0897887833715126,0.503848612307454
172,1,194020,0.0992901524645314,0.0944869511417146,0.294053430395579
173,1,194187,0.043912611592309,0.0898897634153877,0.625487541401498
174,1,194867,0.078141614187163,0.0897749202167161,0.38466408959664
175,1,197325,-0.0408414483439039,0.0920385346059794,0.657500326723435
176,1,197392,-0.0810621875686005,0.0931477180748709,0.384752925493504
177,1,198857,-0.891681419475748,0.428311055655021,0.0380757062812754
178,1,206666,0.00535515527824881,0.101073755036491,0.957775702828462
179,1,206675,0.0987706064423604,0.131484650541543,0.453035824131499
180,1,223051,-0.0329789609309473,0.104133585594928,0.751659514230156
181,1,223059,-0.084336833293472,0.108053652788362,0.435614476281451
182,2,7366,0.0910298863482786,0.130256208995001,0.485104345651592
183,2,8180,0.0376326626721655,0.179448455246173,0.834012707335524
184,2,8187,0.0427169874527928,0.186606510797262,0.819067719346743
185,2,8250,0.043194156173048,0.18384494907246,0.814384675223225
186,2,8253,0.0963396054893209,0.183787806935181,0.600475845408579
187,2,8285,0.0535105586778792,0.0996394855124184,0.59157714203618
188,2,8302,0.0373995356018984,0.093285772582273,0.68872628585178
189,2,8306,0.0373995356018984,0.093285772582273,0.68872628585178
190,2,8314,0.0262845102146063,0.0913821619279456,0.773796594253468
191,2,8317,0.0380083546686212,0.0934552924172843,0.684474124514368
192,2,8328,0.0299104394555296,0.0930453650419667,0.748051452617239
193,2,8331,0.0288477942835769,0.0928713428240242,0.756272045394746
194,2,8498,0.0575149619646982,0.0912076644567053,0.528714364106537
195,2,8651,0.0735769944286339,0.0912604839513626,0.42065270302266
196,2,9418,-0.0947354486776741,0.232258105701391,0.683602689844173
197,2,9812,0.0902288235687837,0.0917616359063546,0.32613537109937
198,2,9932,0.0730303531715654,0.0914424863159699,0.425031574795733
199,2,10135,0.0854818837755436,0.091060964943583,0.348509979014102
200,2,11616,0.0520595812455004,0.0910356227777635,0.567781159464857
201,2,12133,0.0617090312591981,0.0913808498943565,0.499930453244387
202,2,12194,0.0627396370112361,0.0917326855803689,0.494461885695393
203,2,12359,0.0596325637651629,0.0914700136783847,0.514866924497091
204,2,13061,0.0458410919127686,0.091485798306444,0.616631833642182
205,2,14298,0.0452614851279867,0.0917754271502407,0.622194528293122
206,2,15222,0.0480582037166476,0.0926669943131712,0.604356361820535
207,2,17986,0.0628677195278391,0.0910162940114674,0.49018892616945
208,2,19770,0.0565764989063386,0.0916580350407857,0.537463631106854
209,2,19836,0.0595756009312816,0.0914005481340031,0.514949241499963
210,2,19851,0.073081779212956,0.0916407885173511,0.425707884058801
211,2,21595,0.0870327480406713,0.0912269355157976,0.340723976525626
212,2,22385,0.0640176543553163,0.0913673891846523,0.483975563742885
213,2,23441,0.0477964864207457,0.0922838699487934,0.604832295129039
214,2,24209,0.0732555336151281,0.0914757066719039,0.423774780862876
215,2,24341,0.0771739153698352,0.0916833619922001,0.400501170152396
216,2,26815,0.0730240010525054,0.091582913929943,0.425781477508991
217,2,28209,0.0143887903176527,0.0916929961031749,0.875394813538002
218,2,28695,-0.042820657840615,0.0957695287054205,0.655061229379197
219,2,35849,0.816317961675247,0.981145999422022,0.40596884144935
220,2,35850,-1.04919115928714,1.19983703464425,0.382470646204767
221,2,41245,0.0527526625061586,0.091301305718902,0.563776630966254
222,2,43214,0.112765842231731,0.092631176496898,0.224279002268664
223,2,47104,-0.0217641457292651,0.0902302375909295,0.809534893159463
224,2,50915,0.00268450087234107,0.0911241708052224,0.976514519266528
225,2,55834,-0.0105246119241412,0.0907014840034637,0.90769021528058
226,2,56422,-0.00875740177154533,0.0908641775613168,0.923274234966559
227,2,57715,0.0014854903306924,0.0905658067885315,0.986922686698479
228,2,59046,0.0100661378561696,0.0910224106074901,0.912004591165569
229,2,59191,-0.0501855641404783,0.0904633895398868,0.579409443371181
230,2,59383,-0.0563461981772131,0.0904791907662126,0.533848862432393
231,2,59477,-0.0399869980712861,0.0918663551252207,0.663629862562561
232,2,59755,0.0713179899788368,0.206429141799468,0.729936233656846
233,2,60471,-0.0573486259369589,0.0905994042154366,0.52714923024121
234,2,60478,-0.0579247439903524,0.0907018693538938,0.523479149935929
235,2,60786,-0.0405179312982305,0.0905793584600406,0.654918597338481
236,2,61035,-0.0723016688551624,0.0905167274987165,0.424963290850651
237,2,61071,-0.0707031159775089,0.0901089572021957,0.43319075332307
238,2,61675,-0.0609438362957549,0.0903889607250559,0.500600146237802
239,2,62776,-0.11712204649855,0.0941985825001271,0.214563081508276
240,2,62939,-0.0933123498284311,0.0901541056420635,0.301362674516599
241,2,63527,-0.0779516137500101,0.0905347081086867,0.389815005702841
242,2,63857,-0.0965121204388746,0.0905051490421053,0.286984481453062
243,2,65527,-0.082309769873674,0.0902456744600576,0.362357825131074
244,2,67007,-0.0916204644806204,0.0993571921469174,0.357089443295268
245,2,67023,-0.00768778463178466,0.205711670082805,0.970209801487578
246,2,67024,-0.0116088739919982,0.206463114059765,0.955192504031591
247,2,67976,-0.0330205171768817,0.0916364693673392,0.718806511420011
248,2,69628,-0.0137296183820603,0.0931688258735619,0.882929801942228
249,2,71825,0.171886329433045,0.179936686314726,0.340099908664356
250,2,72389,0.0309145501529656,0.0910732461659208,0.73447479469549
251,2,72392,-0.0178726984912385,0.0917025527629168,0.845584459769074
252,2,73646,0.0108428528553004,0.089825451526756,0.903989215870224
253,2,74564,-0.00440438925322178,0.0896506219122098,0.960844776500364
254,2,74739,0.0135941123533186,0.0899427966290768,0.879950227151565
255,2,79931,-0.0408861916952433,0.101357626204274,0.686908913625866
256,2,80748,-0.0337043794573757,0.0935270359893892,0.718785657719335
257,2,80873,0.00905304923803113,0.0901590131054975,0.920074225752398
258,2,81501,-0.00100687120808017,0.0901452632212057,0.991094579248646
259,2,83526,0.00216371549230832,0.090005365624535,0.980834405536703
260,2,83845,0.0413298297770121,0.0900641182057037,0.64659313876879
261,2,84412,0.190524425043008,0.22681245024295,0.401472086890487
262,2,84412,-0.0741305921028271,0.113621357764254,0.514544982283178
263,2,84447,0.00795533928943704,0.0912402374108229,0.930569028710049
264,2,87391,-0.0277919129698376,0.0896809657270278,0.75682171805089
265,2,87562,-0.0211385233457597,0.0899131046893867,0.814267848957622
266,2,87849,-0.0288923377246565,0.0898984758069557,0.748106193001313
267,2,87878,-0.0165988083046765,0.0902936675234611,0.854251299459152
268,2,88125,-0.0455924038699523,0.100383056707681,0.649975346174808
269,2,89785,-0.11200266603975,0.0901110842974671,0.214714910986001
270,2,93441,-0.0579955756322298,0.0929527206718738,0.533079470374659
271,2,93588,-0.0934433358476472,0.0961410238395187,0.331745760900423
272,2,93721,-0.0714052315176355,0.0899551018858419,0.42785243957055
273,2,93952,-0.0593019373535623,0.0897223142516881,0.509075689448162
274,2,95085,-0.0827527133933482,0.0897951577491256,0.357381212221538
275,2,103188,-0.102069997557683,0.0919251479784876,0.26759974699522
276,2,107124,-0.0482554707512891,0.0899111617286191,0.59181178518831
277,2,111645,-0.0149124207305116,0.0900019395968233,0.868495773391925
278,2,111916,-0.00163386836884345,0.0902175525192995,0.985561080175047
279,2,111931,-0.00228707969086311,0.0903554643005301,0.979820385813006
280,2,111999,-0.0118885420470065,0.0900288517394648,0.895017938457588
281,2,114528,0.00010115025104887,0.0905491664203035,0.99910933393503
282,2,116024,0.0381141996550932,0.0907417962780947,0.674719699087804
283,2,119244,0.0301878722029923,0.0989091115335126,0.760387467497843
284,2,119246,0.0524668524950394,0.0999383710593652,0.599918261578029
285,2,119247,-0.0481376774555987,0.100666646876583,0.632811735407189
286,2,120090,0.0859021202837775,0.0902903121029317,0.342052777388185
287,2,120291,0.0730457034949503,0.0913571674780478,0.424502406386827
288,2,120726,0.0917412425868563,0.0907803241575165,0.31290724427326
289,2,121716,0.0669082170217545,0.0907384443983037,0.46138446238863
290,2,123100,0.0832364588456403,0.0908255804160293,0.360060293026194
291,2,124677,0.0395930648032785,0.0907838441830749,0.663012949667214
292,2,127636,0.166259687357045,0.114510808701984,0.147414089776571
293,2,127887,0.0426906074088659,0.0914026627232428,0.640744479977794
294,2,128935,0.0531094932916963,0.0913007196848891,0.561141046647875
295,2,129053,0.0498779830017153,0.0915840521345968,0.586362699865362
296,2,130040,0.052853341561231,0.0921388065143885,0.56658525866404
297,2,130976,0.0088901047665601,0.0914296763423302,0.92259547601502
298,2,132199,0.0416573628404296,0.091827903907524,0.650362383544272
299,2,133355,-0.0271755275046786,0.0924647118155054,0.769005818765448
300,2,133435,-0.05605045066041,0.0926278300231701,0.545491662829889
301,2,133943,-0.0190560965136233,0.108498250567915,0.860681364170609
302,2,135183,-0.0806145615407395,0.0926278649104596,0.384724779646051
303,2,135402,-0.111067731049854,0.0925245237437856,0.230783546113152
304,2,135898,-0.107432889598799,0.0930293066840242,0.248941830007198
305,2,135912,-0.110937088944255,0.0930866387461956,0.234155311123866
306,2,135925,-0.11747207799331,0.0926404431867338,0.205618245708024
307,2,136002,-0.115378165994315,0.0925782710290811,0.213489155701512
308,2,136173,-0.0913982360267657,0.0933114182556406,0.328005372700797
309,2,138209,-0.0635305614956984,0.0961187947140177,0.509069876543511
310,2,138318,-0.035168769850518,0.0958866967012464,0.714007180408718
311,2,138695,-0.0312080246854093,0.0942465754838384,0.740741518322676
312,2,138818,-0.0449810646383412,0.0940578867848556,0.63278434835318
313,2,139728,-0.0170137725456482,0.0939153069925048,0.856345329489961
314,2,140174,-0.000228690105209095,0.093919671865234,0.998058564953225
315,2,140863,-4.03112067167699e-05,0.0938816833200055,0.999657644424158
316,2,141152,0.0186808385237386,0.0941408865660692,0.842819036629188
317,2,141292,0.00250707977209352,0.093469116891018,0.978616426639397
318,2,141545,0.00384854417127634,0.0939243023109284,0.967339026217536
319,2,145823,0.0791232116310536,0.0974144401809039,0.417205410779489
320,2,145934,0.106547001750795,0.160557987238025,0.507376631388824
321,2,145980,0.0390414504937152,0.0983826615097113,0.691730688149405
322,2,146723,0.0177261867493612,0.0937503690298464,0.850139891465893
323,2,147946,0.0309970913347262,0.0945995595910459,0.743358200656809
324,2,150394,0.0548933873915838,0.103025601795965,0.594498231415642
325,2,151274,-0.232757430013616,0.160977388278568,0.149092098814699
326,2,151397,0.0076636916257814,0.0948496018874394,0.935648106824516
327,2,153035,0.0545938613077123,0.0937729235085669,0.560808894707556
328,2,153228,0.0461162959032007,0.094470637009325,0.625743267462129
329,2,153455,0.0770710489567221,0.0951273888523417,0.418378086086605
330,2,153732,0.116825241304031,0.0982471290632218,0.235201252383939
331,2,153815,0.0561042517405308,0.0948034619501898,0.55436642265878
332,2,154160,0.0555236714748364,0.0938101152218273,0.554314525620995
333,2,154235,0.0464187335504437,0.0947616801707937,0.624546385935425
334,2,155527,0.0894833756259174,0.102777629175047,0.384536802152451
335,2,159870,0.0284360154914493,0.0923872895581729,0.758422570801782
336,2,161229,0.0257285532178174,0.0938079381531776,0.784038794581424
337,2,161451,0.171553058457567,0.200682415266115,0.39321482970484
338,2,161451,0.0175167714378661,0.201532046617737,0.930785938199991
339,2,162696,0.0670842072266798,0.0933459919931451,0.472824686982495
340,2,163284,0.0619276125430046,0.0921174376678656,0.501852826652506
341,2,164166,0.0777765931734295,0.0929400997429103,0.403245041407655
342,2,165270,0.0302627495104553,0.0922358109066053,0.743029102862659
343,2,165675,0.0300955081280559,0.0937607490848524,0.748414016515374
344,2,166404,0.00971256114221131,0.243036068006222,0.968144853398309
345,2,168012,0.046963708770708,0.113325225290672,0.678821686681518
346,2,168062,0.0863086910954741,0.0928181849899296,0.353074701567457
347,2,168518,0.0544006475140832,0.0923543084407944,0.556209266218431
348,2,168980,0.0400933610403503,0.0923311625563443,0.664383574248216
349,2,169651,0.0519384281370646,0.0923583240212031,0.574229161914028
350,2,169902,-0.00762443428384918,0.154443116765932,0.960654535178907
351,2,169960,-0.0930028643509404,0.143773551624791,0.518136169259466
352,2,170725,0.0633408527787523,0.0925027499201862,0.493953796257356
353,2,171254,0.0257027142879087,0.0927038649602811,0.781745738198101
354,2,172242,0.074469872800952,0.09153223685784,0.416427301111516
355,2,173254,0.0782955666856187,0.0908203953878835,0.389221967211482
356,2,173340,0.0663336439142985,0.0908363622835845,0.46571910812091
357,2,173385,0.0756331491147493,0.0908995746780053,0.405942257482296
358,2,173973,0.0505355397476876,0.0907070844074992,0.577792420834674
359,2,174714,0.100714843277125,0.232619145427659,0.665308062437556
360,2,177341,0.0746663588866729,0.0903503967236912,0.409130477784829
361,2,180314,0.0122718256759899,0.0904657414730985,0.892174005399339
362,2,180339,0.0208048361160982,0.0906898980163904,0.818685982355824
363,2,182758,0.0284799725564779,0.0903586799660138,0.752805146901473
364,2,183619,0.0624889115236285,0.0906662805236845,0.491138315811891
365,2,183913,0.0575696796461214,0.0929746938220463,0.536185793887411
366,2,184146,0.0127998578015768,0.0936466203603853,0.891359651272723
367,2,187176,-0.00301725089726845,0.0912210637219787,0.973632474589718
368,2,191066,0.0119043767325553,0.0919009432640754,0.897008211815873
369,2,191124,-0.116413297512138,0.115949695959582,0.316067149247419
370,2,191128,0.106484352233837,0.10673948888798,0.319151988442986
371,2,191599,-0.0565232228520349,0.0905797796788681,0.533020188799608
372,2,191762,-0.094736737127241,0.0940820658369232,0.314644442562592
373,2,191763,-0.0665329879770783,0.0909197318937449,0.464790083006526
374,2,191959,-0.0685287894353127,0.0906933445732904,0.450387007569205
375,2,192390,-0.0373320860419245,0.0932501742674675,0.689145821492087
376,2,195759,-0.0681948775149883,0.0914740445994758,0.456459163529135
377,2,196912,-0.00108545582219241,0.090065272399671,0.990391032368575
378,2,197598,-0.238772375422706,0.293859475230008,0.417029870357651
379,2,198110,0.0233950671618035,0.0905964700608726,0.796376995538222
380,2,198283,0.00695874654694723,0.0934541320471003,0.940685252524203
381,2,198805,-0.0111381511522129,0.0909933561213318,0.902646982709561
382,2,198891,0.0220349900574499,0.0902788737500812,0.807313038546762
383,2,199248,0.0236487892624455,0.0904839317510584,0.793968098039895
384,2,201782,0.0342225794072059,0.0903631264831566,0.705121371116258
385,2,203285,0.0467302678975808,0.089996713079184,0.60391587940656
386,2,203783,0.062572797128408,0.089775460113243,0.486266407651864
387,2,204179,0.0542789299012866,0.0900082428848298,0.546866667060355
388,2,205406,0.039608826081702,0.090955416296767,0.663483700847199
389,2,205834,0.018840344411988,0.0905385405128948,0.835277154548863
390,2,205965,0.0396949862244937,0.0989137782326237,0.688435483703894
391,2,207192,-0.0166241537579327,0.0904550990608753,0.854288831609194
392,2,207561,-0.00155317616336395,0.0900595476885774,0.986250026722457
393,2,208682,-0.00136777121387036,0.0899080501533132,0.987870844357112
394,2,210102,-0.00623571524461797,0.0901396626288253,0.944886807478314
395,2,212519,0.182640095279372,0.191604845035451,0.34113476244921
396,2,214801,-0.00214231638549989,0.0901359117478641,0.98105139519211
397,2,215016,0.0121007973317343,0.0900822519369603,0.89321776133346
398,2,218876,0.129489583367551,0.0907545703152574,0.154518370642133
399,2,227511,0.0949120525205099,0.0915207750747385,0.300420212793408
400,2,230378,0.0906727407998724,0.0903762255997257,0.316412576238063
401,2,231943,0.0789484017319306,0.0906671498830969,0.384482550010901
402,2,232156,0.0934685427452324,0.0905907690808769,0.302887775701157
403,2,232789,0.0844636434199964,0.0902941565165336,0.350207463601859
404,2,238524,0.0872977694861666,0.0904139146338628,0.334938076770064
405,2,241518,0.0849609430674754,0.0912071496375556,0.35222321399399
406,2,250396,0.0522708154602949,0.0906539780143269,0.56457917918192
407,2,250466,0.063302412793789,0.0906020032477743,0.485207906994413
408,2,252305,0.00238248089223436,0.0909048604516332,0.979105838237936
409,2,254571,0.0126664276531214,0.0921792747593851,0.890784438666734
410,2,254742,0.0147839258942666,0.0920951389417272,0.872556328376266
411,2,254908,0.0190695895094441,0.0927964496227733,0.837300633043083
412,2,255033,0.0960385438037394,0.108649415022656,0.377335293269205
413,2,255862,0.0361924336857108,0.0922228609852281,0.694966029617161
414,2,255975,0.0285374926572838,0.0918973968245003,0.756336305771533
415,2,258311,-0.026765052908273,0.0903810702097815,0.767300662726933
416,2,259284,-0.0242073434694904,0.0906875059609097,0.789677844956358
417,2,266330,-0.000617086461137728,0.0910866272715986,0.994598423228146
418,2,267100,-0.0232500668893897,0.0910715869892046,0.798644398817403
419,2,268086,-0.0293817103839474,0.0910732078064327,0.747176768521031
420,2,274614,-0.00660400533454514,0.0905325431189599,0.941890241092446
