SNP,Chr,Pos,Effect,SE,ALO1_UIP4_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
202,2,12194,-0.0118404802150807,0.0541789295264177,0.827131568160576
203,2,12359,-0.0109645626489019,0.0540210258818965,0.839276649794679
204,2,13061,-0.0345226461752133,0.0539889433942667,0.522951998652548
205,2,14298,-0.00762763268726385,0.0541890982484144,0.88814019199754
206,2,15222,-0.0391599604356108,0.0546793457301635,0.474357026340815
207,2,17986,-0.0233144230486886,0.0537458392340603,0.664705721534938
208,2,19770,-0.0331191562433554,0.0541031475872097,0.540833654392967
209,2,19836,-0.0250765346988531,0.0539666353431826,0.642456147337072
210,2,19851,-0.0126685924365409,0.0541369933028601,0.815112949112834
211,2,21595,-0.0164642011708256,0.0539104572026128,0.760242266355952
212,2,22385,-0.0128567999968309,0.0539642586228207,0.811828088731237
213,2,23441,-0.0263472293870064,0.0544747227046228,0.628927262611478
214,2,24209,-0.0310354804943623,0.0540188197279824,0.56597454989875
215,2,24341,-0.00351907803129559,0.0541715772670162,0.948241262939469
216,2,26815,-0.027320643173771,0.0540874410857909,0.613789829367839
217,2,28209,-0.0482287232822071,0.0540642861445198,0.372967095412593
218,2,28695,-0.0441872405060866,0.0564966186463893,0.434667262139101
219,2,35849,-0.343249487251904,0.579417223967789,0.553958887002301
220,2,35850,-0.892786685307678,0.707396059257633,0.207755115259105
221,2,41245,-0.0323034563252428,0.0538901583868627,0.549269733685869
222,2,43214,-0.030635397187865,0.054767465482367,0.576262459683577
223,2,47104,-0.0137599151208768,0.0532592396536288,0.796281709918554
224,2,50915,0.04256365990845,0.0537398816737323,0.428874432558315
225,2,55834,0.0213911077218995,0.0535269607741292,0.689668979833297
226,2,56422,0.00540549383264738,0.0536340134145151,0.919778503025115
227,2,57715,0.0280973943988732,0.0534370596675013,0.599354872801619
228,2,59046,0.00958773346836983,0.05372598634079,0.858467115473067
229,2,59191,0.00838242561804597,0.0534189165741256,0.875398651428184
230,2,59383,0.00355820963473374,0.0534358285007229,0.946947028475741
231,2,59477,-0.00581066224638022,0.054239299633083,0.914746617724944
232,2,59755,-0.114239506977362,0.121717026964963,0.348595167785639
233,2,60471,0.0207647821062075,0.0534967193238117,0.69813858182271
234,2,60478,0.0207131080627332,0.053557848316084,0.699179713641806
235,2,60786,0.0157177678222707,0.0534745680412269,0.768984311726663
236,2,61035,-0.00445675415090091,0.0534767282665405,0.93362838085435
237,2,61071,-0.0178227330528521,0.0532262077816703,0.737938008677616
238,2,61675,0.0337828961365574,0.0533576306819097,0.527051618668573
239,2,62776,0.052608148396563,0.0556534921884739,0.345162375208944
240,2,62939,0.0319906033091987,0.0532684297215385,0.54852202228417
241,2,63527,0.0362011804837824,0.0534609794781134,0.498753376554875
242,2,63857,0.00328368048750644,0.0535078489119159,0.951100705953712
243,2,65527,0.00505212801577762,0.0533310482497739,0.924581879236072
244,2,67007,-0.0223271000585172,0.0587057889673559,0.703935186219447
245,2,67023,0.0345101010071964,0.121411052943863,0.776391712652601
246,2,67024,0.0826972991875072,0.121789292967783,0.497570484427844
247,2,67976,-0.00096950529590778,0.054099860016962,0.985712270437717
248,2,69628,-0.0146728260037606,0.0549905824816879,0.789760214424082
249,2,71825,-0.0434677562074084,0.106322619630188,0.682913166129063
250,2,72389,-0.0150878611447423,0.0537602610642894,0.779142647148951
251,2,72392,-0.0898894163496091,0.0539200154061396,0.09638379633241
252,2,73646,-0.040295517605773,0.0529786544715727,0.447404285434124
253,2,74564,-0.0437873445017364,0.0528665938183159,0.408082263796679
254,2,74739,-0.0320826711385411,0.0530644693459972,0.545834555949417
255,2,79931,0.0404046272069131,0.0598031442961692,0.499719756435519
256,2,80748,0.0332662599033068,0.0551876340356371,0.547038991523943
257,2,80873,0.025441843808556,0.053201373910384,0.632791221292039
258,2,81501,0.0416621573091192,0.0531635128183928,0.433764695058673
259,2,83526,0.00377285469458391,0.0531268154751207,0.943425225767715
260,2,83845,0.0223354250583857,0.0531643962323215,0.674653410713821
261,2,84412,0.0889303413335654,0.133929914817986,0.507119573658074
262,2,84412,0.0561340623551896,0.0670407634251382,0.402983507638866
263,2,84447,0.0695630865783815,0.0537292177278861,0.196270805534664
264,2,87391,0.0454478074929154,0.0528875801742761,0.390742454117462
265,2,87562,0.0381029067458983,0.0530380894560675,0.472981918747287
266,2,87849,0.0359325279184094,0.0530373504023054,0.498535862569653
267,2,87878,0.0517768504676525,0.0532285871842452,0.331355380096235
268,2,88125,0.0702296792243359,0.0591520782223811,0.2359181848111
269,2,89785,0.0391924358508637,0.0532649871496783,0.462340379481713
270,2,93441,0.0457738356583608,0.0548430340859265,0.404488551520455
271,2,93588,0.03504099146334,0.0567940928052747,0.537643653158218
272,2,93721,0.0416277868085678,0.0530986453157564,0.433582974338112
273,2,93952,0.065834437489853,0.0528768621459428,0.213938556039855
274,2,95085,0.0115935539121035,0.0530632077707612,0.827176929061028
275,2,103188,0.0227939255116906,0.0543414668711933,0.675137097793391
276,2,107124,0.0426485129318058,0.0530446478697901,0.421931371442769
277,2,111645,0.0566029099467616,0.0530417069172256,0.286638040034991
278,2,111916,0.0465843615008762,0.0531946704149859,0.381770360101245
279,2,111931,0.0578495057142768,0.0532448997691967,0.278008135303364
280,2,111999,0.0647684794330776,0.0530303988494447,0.222770006867268
281,2,114528,0.0799480932298265,0.0532784831614265,0.134360689627058
282,2,116024,0.0955658923653701,0.0533332228062275,0.0740110836000659
283,2,119244,0.058554613940365,0.058307206007398,0.315949296788762
284,2,119246,0.053051513951264,0.0589457054646178,0.368730386787405
285,2,119247,0.0758715702118291,0.0593020559627199,0.201593448417197
286,2,120090,0.0865362070728641,0.0531644927037309,0.104479250915454
287,2,120291,0.0680513299817211,0.0538522156150588,0.207183042338401
288,2,120726,0.059365889165915,0.0535689354237328,0.268523543182849
289,2,121716,0.0370464584422177,0.0535648166694465,0.489631084324826
290,2,123100,0.0705504214918322,0.053543526953598,0.188482899512284
291,2,124677,0.0403719686920955,0.0535580082556838,0.451472469833986
292,2,127636,0.0330683733806814,0.0677705650376539,0.62589104792175
293,2,127887,0.0228315183880273,0.0539549141796156,0.67243679355265
294,2,128935,0.0257949220323453,0.0539000962494388,0.632541458495661
295,2,129053,0.0176383121672066,0.0540735549768282,0.744473071257792
296,2,130040,0.0209037656103092,0.0544004161934617,0.701019003422637
297,2,130976,0.0194479700411993,0.053958669537102,0.718746056124365
298,2,132199,0.00529315416008369,0.0542180003538325,0.922283695000554
299,2,133355,-0.0110597271602439,0.0545823242898785,0.839545115692293
300,2,133435,-0.0144984999255636,0.0546980108737551,0.791114501041706
301,2,133943,0.00702741608839333,0.0640445878358593,0.912688292700166
302,2,135183,0.0048253974425686,0.0547331491509317,0.929797715374731
303,2,135402,0.00861185548399701,0.0547235641323378,0.875043111405588
304,2,135898,-0.0130901676650104,0.0550113014998384,0.812054711526367
305,2,135912,-0.0181281800784665,0.0550478949898943,0.742111781040705
306,2,135925,-0.0302630562663782,0.0547832745110938,0.581014233145533
307,2,136002,-0.0338455206224116,0.0547363057644072,0.536751521543615
308,2,136173,-0.0112974630638952,0.0551501235818272,0.837807949019141
309,2,138209,-0.0105987245640777,0.0567679977589867,0.852001183687936
310,2,138318,-0.0188483172257559,0.0566005979555298,0.739327728915663
311,2,138695,-0.0340601738100297,0.0556096939621331,0.540610425668187
312,2,138818,-0.0395114990441037,0.0554973705721925,0.476964360777275
313,2,139728,-0.0192653087840442,0.0554281520347354,0.72836830863573
314,2,140174,-0.0237277017522768,0.0554232491712837,0.66882614910557
315,2,140863,-0.0502637256068851,0.0553505976178093,0.36444636837289
316,2,141152,-0.0610334259443338,0.0554762820959291,0.272007076883125
317,2,141292,-0.0686021966294516,0.055050787041647,0.213531312660096
318,2,141545,-0.0399595767650187,0.0553996900497833,0.471204843294859
319,2,145823,-0.0911021332981233,0.0573495661890075,0.11305930391663
320,2,145934,-0.231342006192906,0.0940283177246541,0.0143587363240618
321,2,145980,-0.0974467328782999,0.0578529153989771,0.0929906947564953
322,2,146723,-0.0805033513253318,0.0551743796355393,0.145434739027269
323,2,147946,-0.096995664766233,0.0556083149860274,0.0819832048757766
324,2,150394,-0.0980180647102962,0.0606129098637593,0.106746618024838
325,2,151274,0.0997142058317646,0.0951526238791879,0.295383389892822
326,2,151397,-0.085342819738819,0.055802490844151,0.127067595675483
327,2,153035,-0.0951027696472065,0.0551457585052346,0.0854801995117878
328,2,153228,-0.0874083191188502,0.0555873280152921,0.116741957675152
329,2,153455,-0.0704984669183452,0.0560772963350594,0.209524692551179
330,2,153732,-0.101137615526714,0.0578581431988084,0.0813286879386932
331,2,153815,-0.0922519412941224,0.0557713366909527,0.0989939967169819
332,2,154160,-0.109742429879516,0.0550916608911209,0.0471413609847012
333,2,154235,-0.0796943257198049,0.0557926442166412,0.154060355729728
334,2,155527,-0.0574849300383083,0.0606541731136928,0.343905605286761
335,2,159870,-0.0299483126433787,0.0545171407298641,0.583121157841419
336,2,161229,0.0129170090611823,0.0553733143125614,0.815685894261886
337,2,161451,0.206395502670926,0.118068707592003,0.0813166810012352
338,2,161451,-0.0455718721040093,0.118934156510652,0.701825162533139
339,2,162696,0.0154053531969893,0.0551332075095189,0.780085716228315
340,2,163284,-0.00259513112958565,0.0544084576845918,0.961984538483929
341,2,164166,0.00114021740981107,0.0549137836542432,0.983445826851749
342,2,165270,0.00580439254332787,0.0544511331602714,0.915168303640876
343,2,165675,0.0254396644684992,0.055335341038294,0.645988530065641
344,2,166404,-0.100125750167197,0.143357353353518,0.485365234485867
345,2,168012,-0.0186950921408651,0.066900953955759,0.780067513425015
346,2,168062,0.037322708575432,0.0548185421304154,0.496418477406141
347,2,168518,0.0248252313874666,0.0545244308601754,0.649169936504689
348,2,168980,0.0204698545113996,0.0545036572888699,0.707463322517681
349,2,169651,0.0148716531297862,0.0545346944418903,0.785242696137804
350,2,169902,0.13373028221231,0.0908846200021151,0.142065974753855
351,2,169960,-0.131781507178719,0.0846248172020424,0.120308573071049
352,2,170725,0.0142309252558154,0.054632273745568,0.7946410371937
353,2,171254,0.0209509106386483,0.0547145809982084,0.702014927287365
354,2,172242,0.0541047486523911,0.0540023181844479,0.317079729597902
355,2,173254,0.052551925443015,0.053591697418857,0.327462465500705
356,2,173340,0.0523171926176721,0.053585844874025,0.329572091625448
357,2,173385,0.0699249767168154,0.0535784558038027,0.192710556902661
358,2,173973,0.054461701387897,0.0534863965710456,0.309263816123019
359,2,174714,0.0902870838821625,0.137259644516024,0.511106176367943
360,2,177341,0.046839579762157,0.0533241313683845,0.380327603323081
361,2,180314,0.00818133593759057,0.053398512270214,0.878318001972048
362,2,180339,0.0250018503157458,0.0535186570381406,0.640672637292072
363,2,182758,0.0017242132744284,0.0533431266773939,0.974232684706022
364,2,183619,0.0413276001233034,0.0535080704927717,0.44041684985175
365,2,183913,0.0460318907852652,0.0548549552161342,0.401949424386053
366,2,184146,0.013837613970462,0.0552730182057542,0.802462139485122
367,2,187176,0.00353234552047743,0.0538444925547152,0.947731255003009
368,2,191066,0.0751641177466036,0.0540996199550825,0.165597524332105
369,2,191124,0.0433528419306479,0.0685000174127826,0.527216521774526
370,2,191128,-0.0272301473656886,0.0630768487336371,0.66622449012456
371,2,191599,0.0237921023947296,0.0534807000924059,0.656684418285173
372,2,191762,0.0424057724572218,0.0555673726047375,0.445888659815036
373,2,191763,0.0298656195461107,0.053684033217148,0.578343087464323
374,2,191959,0.0467445462865999,0.0535187190073575,0.383025654453501
375,2,192390,0.000593808023997888,0.0550549384552043,0.991400487659442
376,2,195759,0.0485021561983142,0.0539748536986726,0.3694747998732
377,2,196912,0.0239963163761355,0.0531471792884306,0.651901542289373
378,2,197598,-0.0766068536531854,0.173569649171718,0.659221973076103
379,2,198110,0.0146977655706859,0.0534753897940659,0.783591488196129
380,2,198283,0.00480647333307341,0.0551626827717875,0.930615440244087
381,2,198805,0.00675103277507005,0.0537102671346626,0.900046082840059
382,2,198891,0.0121900505612895,0.0532891409878837,0.819193367869242
383,2,199248,0.013711331894504,0.05340981485177,0.797545006048965
384,2,201782,0.0168320875721019,0.053341638147035,0.752528663442919
385,2,203285,0.0309644380937378,0.0531167656471576,0.560298921105565
386,2,203783,0.0422476300468789,0.0529801998292581,0.425741457025564
387,2,204179,0.0510841758395855,0.0530866273373283,0.336567894371784
388,2,205406,0.0835588988943246,0.0535178802609768,0.119342704184065
389,2,205834,0.062235020219846,0.053342396266452,0.244115730941089
390,2,205965,0.0840822063181623,0.0582270790389316,0.149614777899068
391,2,207192,0.0593455347744431,0.0533016601748441,0.26629853899933
392,2,207561,0.0617838117814283,0.0530573475617012,0.245019032662258
393,2,208682,0.0345839202248309,0.0530377947225692,0.514785643299893
394,2,210102,0.0416177259127022,0.053160654256018,0.434230048379447
395,2,212519,0.0291106198782929,0.113232782020474,0.797261781158542
396,2,214801,0.0234433571193868,0.0531896175640215,0.659663337461132
397,2,215016,0.0314699793833967,0.0531475064742482,0.554145793344184
398,2,218876,-0.0524714584374963,0.0536509909948508,0.328736819111342
399,2,227511,-0.0861175359031575,0.0539093727036325,0.111060132521916
400,2,230378,-0.0635876731315034,0.0533147470461113,0.233794025360365
401,2,231943,-0.0797900255855019,0.0534066424546615,0.136066474992052
402,2,232156,-0.0810953280729126,0.0533790396596689,0.129598366993175
403,2,232789,-0.0863911955853174,0.0531651607970489,0.105063808519983
404,2,238524,-0.0757102104143377,0.0532865812855779,0.156254151692233
405,2,241518,-0.0380445951775838,0.0538646051566949,0.480467212157402
406,2,250396,-0.0432973170192346,0.0534855756870913,0.418764926821934
407,2,250466,-0.0335454525046974,0.0534865002975413,0.530949271719768
408,2,252305,-0.0466141857686768,0.0536007564228534,0.385079710743292
409,2,254571,-0.0271878375169722,0.0543925469157104,0.617495712471176
410,2,254742,-0.00898500233532795,0.0543605553431014,0.868814018894023
411,2,254908,-0.0360118690598631,0.0547443671963785,0.51108336188562
412,2,255033,0.0213757698319613,0.0641929638826175,0.739337691120199
413,2,255862,-0.0407955178721127,0.0544046262656461,0.453842194516946
414,2,255975,-0.0309822055494096,0.0542262953961994,0.568125853772868
415,2,258311,-0.0111693083215422,0.0533522317492846,0.834295512191704
416,2,259284,-0.0144742399762482,0.0535296549290781,0.787013128695441
