SNP,Chr,Pos,Effect,SE,MID2_TPO4_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
76,1,91472,-0.0295391278108913,0.162090478010649,0.855500157383114
77,1,93789,-0.0885816457469792,0.160358747126547,0.581026163351068
78,1,94351,-0.122583923097488,0.160717880326426,0.446135390682794
79,1,99148,-0.101490265303228,0.160337073593062,0.527156113235071
80,1,101281,-0.359689290125385,1.75445364854093,0.837678580729281
81,1,106011,-0.0422953590550157,0.167180960412625,0.800422058265808
82,1,106800,-0.100072626438186,0.160556115913867,0.533498080430943
83,1,107970,-0.107903350358372,0.160065510147352,0.500676265159823
84,1,109000,-0.036827476607521,0.160438805596865,0.818580467507992
85,1,112549,-0.00843404024248656,0.160268519201012,0.95806091496182
86,1,112742,-0.0987461514919493,0.160807692210297,0.539568828390445
87,1,113050,-0.0523264216864702,0.160598740577848,0.744752941647544
88,1,113135,-0.0337764499831761,0.16020368598587,0.83313813801938
89,1,114076,0.137615996660457,0.160046254825246,0.390454530249529
90,1,114628,0.175712795158752,0.160346580671691,0.273899684558772
91,1,116283,0.166195878747802,0.161270018980331,0.303460190098353
92,1,126880,-2.78562330813655,3.02680620299316,0.358035251563935
93,1,127853,0.0375777033699247,0.1611993066701,0.815808534230933
94,1,128302,0.0777608712255665,0.160539133774899,0.628421346860162
95,1,128704,0.0491635685861541,0.160731034388696,0.759880300217551
96,1,128911,0.109547713260878,0.160664360200193,0.495785958033055
97,1,130267,0.186450378398349,0.160387200520075,0.245817083979348
98,1,130271,0.178476239640454,0.160603953717892,0.267203420547055
99,1,130613,0.212169260374666,0.161994971772964,0.191139791297018
100,1,132012,-0.0203132014600315,0.162039806475253,0.900310446307705
101,1,133231,-0.107802223978566,0.160791215427143,0.503010330943411
102,1,137074,-0.0820065327397354,0.160605433163997,0.609944234543247
103,1,137304,-0.13345111490882,0.16056354809907,0.406455216722126
104,1,139686,-0.0340532748618547,0.160921582306895,0.83253023419929
105,1,149562,-0.134701937274725,0.161139515000812,0.403757718061988
106,1,150447,-0.0822227911203808,0.163029371553439,0.614334720040868
107,1,151446,0.0221760305900798,0.327635355709375,0.946074634298339
108,1,154084,-0.0882420747340989,0.163524522308346,0.589795240995098
109,1,156633,-0.122062460149389,0.165707471177552,0.461846307594681
110,1,157269,-0.201645421596067,0.160263924155331,0.209147966453315
111,1,160054,-0.141077287815361,0.161974983753302,0.384355944880007
112,1,166222,-0.177002990034654,0.160673684690216,0.27137301632569
113,1,166416,-0.154946141087821,0.16041103391914,0.334739518409497
114,1,167326,-0.176595738985495,0.161261946067699,0.274225459692169
115,1,168836,-0.171084365345297,0.160512041633654,0.287212580657187
116,1,171200,-0.183044782658944,0.160715868218935,0.255502951513008
117,1,171431,-0.219604964251824,0.161593919069002,0.175016522775191
118,1,173339,-0.233176354899937,0.160276361579983,0.146602372449349
119,1,173845,-0.23595078356257,0.160131192362323,0.141511658987926
120,1,175121,-0.24588713226947,0.159769301998335,0.124696846521213
121,1,175281,-0.225593297726986,0.159990744517858,0.159408449984178
122,1,175315,-0.241984214334434,0.15987220993102,0.131019520656491
123,1,175523,-0.212523818933545,0.160901816007635,0.187413929081646
124,1,175541,-0.234448281615717,0.160155246301389,0.144116274105384
125,1,175653,-0.220574367100757,0.16072074698839,0.170807975326161
126,1,175805,-0.203627056766918,0.16991825261427,0.231572081237851
127,1,175818,-0.278657553771586,0.165689450067823,0.0934907968242897
128,1,175856,-0.257437577371172,0.163235262169504,0.115669281293991
129,1,175876,-0.228689255762483,0.160839016689828,0.155952175832387
130,1,175989,-0.207926880009422,0.16138012581805,0.198440400717825
131,1,176001,-0.211645059153663,0.16221134833688,0.192828346992071
132,1,176451,-0.131125743940087,0.164408501574032,0.42566167856192
133,1,177692,-0.282500918732726,0.159683825257999,0.0777361516598891
134,1,178191,-0.285467274173993,0.159828852686848,0.0749443628693086
135,1,178224,-0.282500918732726,0.159683825257999,0.0777361516598891
136,1,178960,-0.263033764334996,0.161063879575889,0.103339110009821
137,1,179139,-0.309328645730476,0.320004299016656,0.334386294065642
138,1,179139,-0.614695414173466,0.644519954841261,0.340874988824814
139,1,180955,-0.219297257410794,0.185297586453373,0.237412632722657
140,1,183802,-0.325858977638749,0.159469996681547,0.0417561502248716
141,1,183954,-0.293581805728033,0.160820858615758,0.0687672687908622
142,1,184450,-0.217914021627129,0.159742974431084,0.173388199402901
143,1,184641,-0.179038614942421,0.164548664094146,0.277311482757544
144,1,184718,-0.27330814799301,0.160415276086794,0.0893071402513895
145,1,185296,-0.241021873263363,0.15987632804438,0.132563633372238
146,1,185438,-0.208000994018074,0.160015226541647,0.194489398332936
147,1,185469,-0.215598947963567,0.160218814452585,0.179278076157255
148,1,185503,-0.189073010983465,0.159897410978764,0.237817297332794
149,1,185705,-0.215664963133642,0.161597215136007,0.182872909296045
150,1,185749,-0.219109967020055,0.161584086086694,0.175962106428415
151,1,185806,-0.275212503824634,0.161558009306133,0.0893564666032274
152,1,185879,-0.21358253666421,0.162607696741639,0.189873122419305
153,1,185916,-0.179014963825191,0.162651604914536,0.271819102478167
154,1,185941,-0.149564952884094,0.163446444645077,0.360779482805556
155,1,185954,-0.167682068466655,0.163875238986075,0.306899787601376
156,1,186055,-0.213594733595489,0.160440351399428,0.183948420328348
157,1,186896,-0.239623987723244,0.162981325291829,0.142383646265658
158,1,187697,-0.663115677139167,0.331528251274334,0.0462466619309229
159,1,189392,-0.391644930208461,0.334500756660345,0.242455187651865
160,1,189416,-0.604536380055695,0.322595520993798,0.0617595332253267
161,1,190132,-0.00488867439722951,0.161046439846726,0.975800544780607
162,1,190148,0.0132235878159925,0.161093683331648,0.934624594321991
163,1,190165,0.00539997820919497,0.162332860232176,0.973482184860052
164,1,190169,0.0312437361928019,0.162122153836477,0.847291236113203
165,1,190933,-0.0523890741227971,0.160791725459967,0.74475400454307
166,1,192149,0.220336316626273,0.16170599282351,0.173885593447278
167,1,192302,0.268037965353482,0.213597879660352,0.210355443441263
168,1,192303,0.179852902226897,0.193046942015994,0.352152246496091
169,1,192305,0.226246621106836,0.200495093339227,0.25990060586172
170,1,192315,-0.139394881423717,0.227732973239473,0.540867018465849
171,1,192795,0.277030972113458,0.159832779967134,0.0839235849568926
172,1,194020,0.275378399358476,0.168430443427363,0.102947114439282
173,1,194187,0.262594175881773,0.160035290491023,0.101718873319553
174,1,194867,0.077810600963822,0.160503594451335,0.628125721452476
175,1,197325,0.0475522408034182,0.164455374705997,0.772636474358628
176,1,197392,0.0211304128659268,0.166585197808834,0.899135710004265
177,1,198857,-0.0551172512487152,0.76986527202322,0.942966058841525
178,1,206666,-0.170068235163207,0.180344324882306,0.346315816629724
179,1,206675,0.0202454537343915,0.235085611493911,0.931420253716911
180,1,223051,0.0416639441278619,0.186050299163989,0.822934208852818
181,1,223059,-0.0276993068098039,0.19320125266369,0.886079603231072
182,2,7366,-0.066292886899916,0.232839956587079,0.776029917649629
183,2,8180,0.677046290821226,0.31857724974341,0.0342624648888068
184,2,8187,0.287013107619931,0.333051486501304,0.389400220773541
185,2,8250,0.752436299303266,0.326018432315102,0.0215791900651648
186,2,8253,0.805251047333488,0.325660808104376,0.0138813249481222
187,2,8285,0.316632674003598,0.177281759287053,0.07495068072634
188,2,8302,0.309543015206647,0.165878986143938,0.0628596562030959
189,2,8306,0.309543015206647,0.165878986143938,0.0628596562030959
190,2,8314,0.299915600871672,0.162493307171445,0.0657714579533017
191,2,8317,0.303866047821399,0.166214182303653,0.0683694209861503
192,2,8328,0.28406944530463,0.165563115487653,0.0870802188420797
193,2,8331,0.291956564475399,0.165210315804133,0.0780618795526045
194,2,8498,0.314258050923047,0.162176115200652,0.0534500020934777
195,2,8651,0.329383431794424,0.162244606415643,0.0430891133902773
196,2,9418,0.318063703538539,0.414686909520607,0.443595836654701
197,2,9812,0.354812937846025,0.16306879514559,0.0302293900918648
198,2,9932,0.323574909844355,0.162602159967005,0.0473642756238231
199,2,10135,0.345939023037754,0.161841462048252,0.033242468728575
200,2,11616,0.367170194168249,0.161534753856185,0.0236259924857209
201,2,12133,0.395823855455069,0.161995260534035,0.0150376735864991
202,2,12194,0.40479103112332,0.162569714643845,0.0132354343167856
203,2,12359,0.362542905455967,0.162369089568558,0.0261865060007457
204,2,13061,0.381994846047203,0.162230572851557,0.0190876197140947
205,2,14298,0.358017749629618,0.162904733502045,0.0286185682130414
206,2,15222,0.361404849438968,0.164493937383562,0.0286647471264386
207,2,17986,0.39714699603386,0.161333724921613,0.0143075043224568
208,2,19770,0.332363144777723,0.162879761311005,0.0420399190692371
209,2,19836,0.297378466336597,0.162618996897491,0.0682908514779179
210,2,19851,0.323252528007163,0.16296010898795,0.0480714750515291
211,2,21595,0.325788284749088,0.162265168603046,0.04543123196973
212,2,22385,0.356971379847617,0.162234684809775,0.0284301087374098
213,2,23441,0.323011986275451,0.164031424083013,0.0497109528845158
214,2,24209,0.346977814266102,0.162525994865084,0.0334568202532512
215,2,24341,0.387701589016681,0.162655045994958,0.0176731820682474
216,2,26815,0.407601188036224,0.162318946262729,0.0124812134307959
217,2,28209,0.45484447984864,0.16201872437676,0.0052724051852074
218,2,28695,0.332895964665285,0.170223297096907,0.0512957764056943
219,2,35849,0.791394152066147,1.75405241538323,0.652136538658081
220,2,35850,-1.23690658396583,2.14484718023254,0.564518117705994
221,2,41245,0.241071421696821,0.162683822901785,0.139274931234432
222,2,43214,0.164826063188304,0.16560257053244,0.320266786255384
223,2,47104,0.182567027105308,0.160918598697513,0.257341983892752
224,2,50915,0.244097206562393,0.162276419302791,0.133422421610107
225,2,55834,0.239601702465869,0.161540818790776,0.138906361728004
226,2,56422,0.267970076490896,0.161705343537562,0.0983775155979008
227,2,57715,0.248166056152222,0.161257946213452,0.124715193822201
228,2,59046,0.292318077381566,0.161870481890973,0.0717893540924191
229,2,59191,0.281889379326067,0.16098777610194,0.0808147272744938
230,2,59383,0.307979931379842,0.160899116249189,0.056413353409685
231,2,59477,0.260630435557339,0.163578291130939,0.111986317024498
232,2,59755,0.0176351475366427,0.368851640695796,0.961893947224924
233,2,60471,0.261188601360101,0.161352030415627,0.106394136859405
234,2,60478,0.268201349864419,0.161504962801292,0.0976740059076164
235,2,60786,0.282349154166249,0.16116888907428,0.0806621459996364
236,2,61035,0.299004455541463,0.161072040219558,0.064238159907979
237,2,61071,0.319806717644492,0.160220443330744,0.0466972210174246
238,2,61675,0.289145865332963,0.160851401593774,0.0730955066391345
239,2,62776,0.234277368222762,0.168194486438031,0.164527936304229
240,2,62939,0.285233978682534,0.160590635243495,0.0765685554431064
241,2,63527,0.341345737472108,0.16088958898767,0.034566369910296
242,2,63857,0.337522436570999,0.160950335672067,0.0366993113402993
243,2,65527,0.257511642090151,0.160832919582802,0.110246438042422
244,2,67007,0.312286769100839,0.176938633254313,0.0784378346788034
245,2,67023,0.53250458988432,0.366414925566836,0.147033582409626
246,2,67024,0.672588737905727,0.367111558726827,0.0677773982846933
247,2,67976,0.266852175554162,0.163123641069782,0.102754081777034
248,2,69628,0.258030767765601,0.165885879590456,0.120729865839308
249,2,71825,0.40545117329958,0.32115210456312,0.207606076640494
250,2,72389,0.356351722283283,0.161621951491792,0.0281092317220487
251,2,72392,0.322617376581855,0.162935262035819,0.048475903927299
252,2,73646,0.400760103635252,0.15905468680916,0.0121883289339454
253,2,74564,0.338436487925208,0.159147311595,0.0341498347505316
254,2,74739,0.387488992358929,0.159361110760345,0.0155327320811846
255,2,79931,0.351136226938208,0.180152688574147,0.0520748174317474
256,2,80748,0.298115535613731,0.166364015776085,0.0739977550461683
257,2,80873,0.330364962036638,0.160110857476749,0.0398099549093244
258,2,81501,0.350020143128189,0.159965490183293,0.0293175294739545
259,2,83526,0.358032646666291,0.159663650233139,0.0255546660507928
260,2,83845,0.377417501897293,0.159691147726634,0.018648347935616
261,2,84412,0.423730227116932,0.40498304907202,0.296142475842213
262,2,84412,0.309896240890319,0.202438730436669,0.126710759580387
263,2,84447,0.390648162025347,0.161673063645079,0.0161865891013441
264,2,87391,0.367834122512083,0.159038438673246,0.0213045834367362
265,2,87562,0.375645917886812,0.159395393593454,0.0189842066597098
266,2,87849,0.365865795705925,0.159444496972387,0.0223407976685723
267,2,87878,0.348511127573067,0.160249468859987,0.0303082644021832
268,2,88125,0.394606533416944,0.178155330573946,0.0274009256390974
269,2,89785,0.332645023257036,0.160363054839444,0.038773539904323
270,2,93441,0.323827551602939,0.165257383354257,0.0508368147516733
271,2,93588,0.357032596923698,0.170934816907872,0.0374501329750682
272,2,93721,0.314547434493271,0.159976630823854,0.050057767061955
273,2,93952,0.317005651722252,0.159500232002356,0.047640093693794
274,2,95085,0.321079529446247,0.159702274446548,0.0451397032437524
275,2,103188,0.32482159629712,0.163602030215172,0.0478692360917462
276,2,107124,0.305517738324569,0.159869048298921,0.0568078609286487
277,2,111645,0.333813134589425,0.159812230763283,0.0374431265926856
278,2,111916,0.322176021412628,0.160261064415404,0.0451575766053727
279,2,111931,0.317551307169339,0.160535029277415,0.04869677106837
280,2,111999,0.337765364434218,0.159834792654992,0.0352836724024657
281,2,114528,0.236104326858047,0.161279364413934,0.144098543500093
282,2,116024,0.327037667982685,0.161215883701827,0.0432524239970972
283,2,119244,-0.0825430711211121,0.176672138747326,0.64063756919528
284,2,119246,-0.0140082108688449,0.178610369526424,0.937531340942566
285,2,119247,0.0436758210364507,0.179886539537651,0.808304065728605
286,2,120090,-0.0364140910171258,0.161500802922936,0.821741706599691
287,2,120291,-0.0379212642078736,0.163346972925147,0.816554781090327
288,2,120726,-0.0657165854786183,0.16237794306404,0.685933061227835
289,2,121716,-0.0136444465271829,0.162229525268526,0.933019977087793
290,2,123100,-0.0572324553237159,0.162426376909433,0.724779045868919
291,2,124677,-0.063080810075876,0.162196404941334,0.697572619535185
292,2,127636,-0.35812935168442,0.204298881900621,0.0804755869826745
293,2,127887,-0.00543021553320555,0.163343187372303,0.973498630723584
294,2,128935,0.0159195952677973,0.163186829245161,0.922341491357552
295,2,129053,0.0329510194750906,0.163676380182914,0.840565796085777
296,2,130040,0.0229641782507211,0.164680299290511,0.8891764369109
297,2,130976,-0.100075309910471,0.163256574439486,0.540274995612525
298,2,132199,-0.0222989557855438,0.164096219928146,0.891986083142998
299,2,133355,-0.00199045272604037,0.16521054637742,0.990394144449716
300,2,133435,-0.0411525298847046,0.165553100588614,0.803833316117201
301,2,133943,-0.0357510345583781,0.193833792280881,0.853772870082573
302,2,135183,-0.0284135123914835,0.16565238663084,0.863909320544235
303,2,135402,-0.0381959059069301,0.165621788800741,0.817742646401301
304,2,135898,-0.0282334920967855,0.166505904591016,0.865449764613745
305,2,135912,-0.0304723474914399,0.166627785842894,0.854999713910709
306,2,135925,-0.0430812394249127,0.165864982299746,0.795218224581455
307,2,136002,-0.0908109393868288,0.165686229809012,0.583976636269022
308,2,136173,-0.0560614661861314,0.166902747692741,0.737151104866883
309,2,138209,0.00510883784606575,0.17182448519251,0.97629688692809
310,2,138318,0.0490360996185162,0.171316585077382,0.774869187495765
311,2,138695,0.0643551876328492,0.168365020820169,0.702516270697076
312,2,138818,-0.0177812806808051,0.168088375766069,0.915812780198001
313,2,139728,-0.055135321485575,0.167764028411882,0.742616597724998
314,2,140174,-0.0869658879977453,0.167725835036724,0.604434138222515
315,2,140863,-0.0886310098723828,0.167655470167353,0.597380710223186
316,2,141152,-0.118354103725871,0.168076270507052,0.481791780120382
317,2,141292,-0.0854464130088557,0.166922991945539,0.609047229338779
318,2,141545,-0.0210676519517081,0.167794615703928,0.90015472254286
319,2,145823,0.0163114498579289,0.174193562361089,0.925448419756219
320,2,145934,-0.135550963552583,0.286928773051079,0.636918778692926
321,2,145980,0.0196546156940773,0.175799014125102,0.91104424251686
322,2,146723,0.0809975906338782,0.167440219410125,0.628870090909645
323,2,147946,0.0289385379294007,0.169023008018328,0.864156237093324
324,2,150394,0.0621795177549869,0.184101900531503,0.735756028768885
325,2,151274,-0.236221567376479,0.288166085640989,0.412916881137357
326,2,151397,0.0812355174508235,0.169397428720607,0.631840261716737
327,2,153035,0.185033580554176,0.167318345791401,0.269532685514142
328,2,153228,0.182699949932414,0.168550686834007,0.279128241273809
329,2,153455,0.147787905473487,0.169923275929566,0.385037254815801
330,2,153732,0.196091724800696,0.175562013166461,0.264780875261157
331,2,153815,0.148699623853413,0.169267671069586,0.38027648638714
332,2,154160,0.124115513532344,0.167546924664454,0.459318934621509
333,2,154235,0.075224377959064,0.169304151896016,0.657087106627861
334,2,155527,0.219116760929772,0.183441331177379,0.233092748244093
335,2,159870,0.26361861667784,0.164476814670298,0.109879671975763
336,2,161229,0.231204162142374,0.167155577488972,0.167487700728285
337,2,161451,0.0468118273340412,0.358886089727076,0.89629542892104
338,2,161451,0.161738901745947,0.359942641689958,0.653457608269561
339,2,162696,0.258282303103559,0.166319596325623,0.121336475745371
340,2,163284,0.328119632501356,0.163746610848782,0.0458524840669991
341,2,164166,0.233304173508264,0.165739761660394,0.160113631249664
342,2,165270,0.247504916119503,0.164279226249153,0.132804687598676
343,2,165675,0.244586830212636,0.167023661113837,0.143978948117923
344,2,166404,-0.473291197196529,0.433459232360323,0.275624698944975
345,2,168012,0.329812351349683,0.201745143984636,0.102983010788329
346,2,168062,0.235609072253475,0.165550549125039,0.155565686444954
347,2,168518,0.156115020885392,0.164864942927254,0.34432386812987
348,2,168980,0.151350760304874,0.164799065317481,0.359038799767125
349,2,169651,0.222921717415328,0.164647244588282,0.17662317879792
350,2,169902,0.0761175784527417,0.275887448862128,0.782785675680638
351,2,169960,-0.0474759961159137,0.256994581901886,0.853542667832419
352,2,170725,0.2508428812965,0.164828213879634,0.12894334599474
353,2,171254,0.244820214290574,0.165122310077001,0.139057003966856
354,2,172242,0.116040304170098,0.163561160258248,0.478506628387686
355,2,173254,0.0962816981160272,0.162342612420353,0.553509275197214
356,2,173340,0.0624421041827745,0.162369808364913,0.700789666129801
357,2,173385,0.0723736786492108,0.162507735929862,0.656336009240043
358,2,173973,0.1181096219583,0.161999634205955,0.4664402124946
359,2,174714,-0.0102204771515564,0.415689517759591,0.980398436753749
360,2,177341,0.218275602510781,0.161150940744627,0.176449855412771
361,2,180314,0.146363763855998,0.161435526115804,0.365216118387137
362,2,180339,0.134377454640633,0.161873773092813,0.407022227218966
363,2,182758,0.198916305711729,0.161103101650435,0.217758095710379
364,2,183619,0.215274146445468,0.161680892671101,0.183891773977469
365,2,183913,0.205592158662985,0.165831007965299,0.215884343179405
366,2,184146,0.223174759907493,0.166884101947044,0.181984511781111
367,2,187176,0.106430980081838,0.162870334595044,0.51387833352434
368,2,191066,0.138288010529819,0.164022026385483,0.399739884849289
369,2,191124,0.250018782823424,0.207015135264868,0.227958942068388
370,2,191128,-0.233690091636579,0.190555716734005,0.220880279699599
371,2,191599,0.0511683014409867,0.161889218605691,0.75213629105061
372,2,191762,0.113969449039715,0.168211697698916,0.498509868353313
373,2,191763,0.0807792067269569,0.162496515062746,0.619418504526461
374,2,191959,0.0485118565135776,0.162136201872671,0.764960210071277
375,2,192390,0.0859400759692333,0.166568640218824,0.606216589714466
376,2,195759,0.171594020108805,0.16329391426391,0.294055863824863
377,2,196912,0.0766005747279395,0.160852088202022,0.634214062816436
378,2,197598,-0.375799507790366,0.525096729942807,0.474664105292918
379,2,198110,0.0414798602396558,0.16185294343428,0.797883030912712
380,2,198283,0.0482365544323552,0.166939563624971,0.772792150357784
381,2,198805,0.0974215866210032,0.162482493544237,0.549169456174203
382,2,198891,0.0630216706331039,0.16126404775687,0.696182284472302
383,2,199248,0.0702000903267521,0.161624118202853,0.664305710838399
384,2,201782,0.0713591749118895,0.161423958144228,0.658716042117778
385,2,203285,0.234037495258187,0.160359543840648,0.145329287561874
386,2,203783,0.238114592576326,0.159995117982493,0.137574680523502
387,2,204179,0.189060958009649,0.160569640135566,0.239813567474711
388,2,205406,0.19172211278829,0.16221698309128,0.238046168349275
389,2,205834,0.139231350769958,0.161589305652887,0.389472129606092
390,2,205965,0.101449795646836,0.176669588417588,0.566174763887392
391,2,207192,0.218431513486487,0.16118915909214,0.176244138397972
392,2,207561,0.199562160310796,0.160542572823382,0.214675056881605
393,2,208682,0.204221023551053,0.160254684964469,0.20337664815939
394,2,210102,0.132084061512041,0.160884183820198,0.412206915825373
395,2,212519,0.741315928292735,0.340468165310614,0.0301168301785257
396,2,214801,0.176690216432343,0.160755201126931,0.272462175471072
397,2,215016,0.203513724474527,0.160573228036243,0.205840585379384
398,2,218876,-0.0345545465781132,0.162591614743459,0.831821277768393
399,2,227511,0.0181242585859027,0.163750048104729,0.911931054119746
400,2,230378,-0.0395633928206039,0.161675563743048,0.806824290087914
401,2,231943,-0.0485823762414532,0.162132229090776,0.764623068715848
402,2,232156,-0.0293080282270628,0.162078872486969,0.856608149203869
403,2,232789,-0.0326362414326271,0.1615030907752,0.839972057794362
404,2,238524,-0.0111036528036694,0.161738645485822,0.945305638233768
405,2,241518,-0.0474178283867918,0.163124330177903,0.771462796570993
406,2,250396,-0.18588772274365,0.161729356826995,0.251179417141464
407,2,250466,-0.144257953159786,0.161792395148421,0.373201945462712
408,2,252305,-0.164092038867797,0.162168806685107,0.312298316559702
409,2,254571,-0.0529344247448265,0.164660733223333,0.748040187197599
410,2,254742,-0.0780747817767458,0.16448364178324,0.635318614078216
411,2,254908,-0.038670458271147,0.165780167960537,0.815692021103448
412,2,255033,-0.133093116415708,0.194190257513228,0.493557239880401
413,2,255862,-0.146785675313551,0.164608941076144,0.373148528417241
414,2,255975,-0.0938933106108288,0.164123206128266,0.567624866497606
415,2,258311,-0.222860457275755,0.161051729277505,0.167299610831349
416,2,259284,-0.134409282961913,0.161873698234935,0.40691101266259
417,2,266330,-0.101927244184349,0.162637945927168,0.531252752935315
418,2,267100,-0.13334011905801,0.162561696821393,0.41263102186012
419,2,268086,-0.105710919401423,0.162631103603994,0.516112207008715
420,2,274614,-0.0463129222446694,0.161720940337671,0.774758500343383
421,2,274729,-0.0557262571330632,0.162597325495684,0.732008932456979
422,2,275746,-0.0197131896737645,0.162549997671255,0.903542522389814
423,2,277029,-0.0427270652083587,0.161782011477641,0.79185490489835
424,2,277741,-0.0296401465847288,0.161853826094621,0.854801853307031
425,2,278218,-0.00604835756563227,0.161568844719033,0.970159189672713
426,2,278379,0.00366089487130206,0.165567474721784,0.982371748682459
427,2,279910,-0.0464267422919952,0.161493528074615,0.773910742526079
428,2,280616,-0.0630599505625313,0.168537607315412,0.708510280306753
429,2,283431,-0.0799721958455867,0.163822653081223,0.625737308612979
430,2,283573,-0.0824779047922304,0.161852603466937,0.610659591664298
431,2,286762,-0.224485520909606,0.161886249335021,0.166412367175644
432,2,287187,-0.14881922016412,0.161374890817928,0.357056396464152
433,2,288379,-0.121579591063139,0.160214123693973,0.44844456541858
434,2,294941,-0.143656318152803,0.160258376093878,0.370647694905202
