SNP,Chr,Pos,Effect,SE,FMP45_HNM1_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
85,1,112549,0.00865118913823079,0.0443653484442962,0.845506080710398
86,1,112742,-0.012150495719831,0.0445358994345381,0.785147461735541
87,1,113050,-0.0223231944009372,0.0444497878437492,0.615831878929281
88,1,113135,-0.0317861736783206,0.0443201296725182,0.473728096476059
89,1,114076,-0.0195818301568453,0.0443401607017933,0.659029250255659
90,1,114628,-0.0157665000350406,0.0444566925486341,0.723064699330701
91,1,116283,-0.0308694813833482,0.0446817215877032,0.490098185042595
92,1,126880,-1.15517841759089,0.836667435536622,0.168247831921948
93,1,127853,0.00171820885464816,0.0446285772500382,0.969310641121916
94,1,128302,0.00161815043568264,0.0444571620023085,0.970985606888488
95,1,128704,0.00706273455660575,0.0444999116043508,0.873985400257546
96,1,128911,0.0211784402138036,0.0444921478097544,0.63436598831111
97,1,130267,-0.0597617116781033,0.0443714653277854,0.178892553203952
98,1,130271,-0.0591476210752541,0.0444267270541973,0.183932278137938
99,1,130613,-0.0666046220585429,0.0448143385704837,0.138109632615124
100,1,132012,-0.0524183337492824,0.0447720697669844,0.242476148833373
101,1,133231,-0.0704325403014777,0.0443825581847897,0.113421116699241
102,1,137074,-0.0991439519392045,0.0441631065031265,0.0253900241546076
103,1,137304,-0.0884176688711398,0.0442431314000918,0.046434522601291
104,1,139686,-0.102759821652634,0.0442141796910359,0.0206851664599203
105,1,149562,-0.0904784597296779,0.0443923763792408,0.0422795987039621
106,1,150447,-0.0829588823802297,0.0449316823552906,0.0656807205609362
107,1,151446,-0.26988992621237,0.0895560219746235,0.00276784569520945
108,1,154084,-0.0963984288610556,0.0449960206297383,0.0328467695469467
109,1,156633,-0.108842290851418,0.0455415106890464,0.0173742462954171
110,1,157269,-0.103190967962151,0.0441251623705027,0.0199138568680175
111,1,160054,-0.10892112320368,0.0445121914552371,0.0148921990914135
112,1,166222,-0.111878220926754,0.0441564229154638,0.0117191767419151
113,1,166416,-0.105643128013832,0.0441087209196661,0.0171381577115786
114,1,167326,-0.0993574303122917,0.0444045543101146,0.0258738273041344
115,1,168836,-0.097627932691049,0.0442020500143869,0.0278392805829906
116,1,171200,-0.0920054545911081,0.0443032609556795,0.0385504060994292
117,1,171431,-0.0867615761365017,0.0446129900925795,0.0525976847324655
118,1,173339,-0.0979038650828011,0.0441964242782346,0.027384231693027
119,1,173845,-0.102442471909337,0.0441301028363164,0.0208355065142114
120,1,175121,-0.0901408143405068,0.0441173956339384,0.0417744508928913
121,1,175281,-0.0942078043909674,0.0441312806633366,0.0334724098494615
122,1,175315,-0.0959154130906761,0.0441067844526636,0.0303222910020943
123,1,175523,-0.102964032742101,0.0443152461335802,0.0207227447684203
124,1,175541,-0.0953289980381497,0.0441801804179219,0.0316227543530563
125,1,175653,-0.0841571914119457,0.0443858570148776,0.0587716648684299
126,1,175805,-0.117322238744655,0.04671904746549,0.0124771713554728
127,1,175818,-0.0970349461684294,0.045761129944478,0.034663687214172
128,1,175856,-0.0859151601677583,0.0451166291798669,0.057685131081882
129,1,175876,-0.0923857203900949,0.0443812467671043,0.038095581263151
130,1,175989,-0.091786497685543,0.044512937775527,0.0399374484421941
131,1,176001,-0.0954812882447137,0.0447257597968284,0.0334642380149516
132,1,176451,-0.0848349619888856,0.0453303075829259,0.0621048596520317
133,1,177692,-0.083343985991133,0.0441790948196178,0.0600477799200598
134,1,178191,-0.0804925133809803,0.0442383635921384,0.0696793295581363
135,1,178224,-0.083343985991133,0.0441790948196178,0.0600477799200598
136,1,178960,-0.0764946814240103,0.044570295045851,0.0869898567295089
137,1,179139,-0.141097569304124,0.0883863470210378,0.111300361678198
138,1,179139,-0.219118810907975,0.178272845777169,0.219845313959111
139,1,180955,-0.0967338128112911,0.0511395718266873,0.0593673528619798
140,1,183802,-0.105952026062278,0.044047308683193,0.0166680049180038
141,1,183954,-0.116417130457116,0.0442988768905161,0.00896398179118586
142,1,184450,-0.0972466834422512,0.0440353402021003,0.0278600908173371
143,1,184641,-0.107239650708724,0.0452703626285821,0.018380195734547
144,1,184718,-0.0944321586402686,0.0443062340186884,0.0337505456578016
145,1,185296,-0.0846096125552377,0.0441722791755337,0.056243352904148
146,1,185438,-0.093609384350912,0.044122927202015,0.034571113113616
147,1,185469,-0.0929936826327027,0.0441910995342119,0.0360543087700355
148,1,185503,-0.0875026562065448,0.0441072068473089,0.0480453426666135
149,1,185705,-0.087885169405753,0.0446035010508687,0.0495777258068298
150,1,185749,-0.100801805972583,0.0445260379286882,0.024187604820381
151,1,185806,-0.0950664252268038,0.0446220285848072,0.0338227284195269
152,1,185879,-0.0967397829329896,0.0448302736272349,0.0316086626211323
153,1,185916,-0.0896727611683553,0.0448512383446377,0.0463379678041221
154,1,185941,-0.0897933758507518,0.0450481437860441,0.0470005679850473
155,1,185954,-0.0911784768638689,0.0451733235207866,0.0443040038818497
156,1,186055,-0.098907208878448,0.0442142041431274,0.0259100852937893
157,1,186896,-0.0895117942102614,0.0450050231594276,0.0474806374225659
158,1,187697,0.0145870830383013,0.0922932044071674,0.874506559326923
159,1,189392,0.0359216812375385,0.0927606700171075,0.698803614849965
160,1,189416,0.0863429768844703,0.089630368735899,0.33604499415697
161,1,190132,0.0276700790589539,0.04455864455623,0.53501276788178
162,1,190148,0.0267521236238185,0.0445736854066086,0.548773028992391
163,1,190165,0.0361993346415003,0.0448977902361223,0.420635232762146
164,1,190169,0.0267410226488294,0.0448604989952782,0.551495229533408
165,1,190933,0.0131051916096696,0.0445136324088786,0.76861882404333
166,1,192149,-0.0214747704132555,0.0448685154695071,0.632508440561304
167,1,192302,0.0598460464700299,0.0591769516075638,0.312562350434521
168,1,192303,0.044128600571244,0.0534557909907304,0.409636349527362
169,1,192305,0.0643500490895903,0.055498027973973,0.247035497632753
170,1,192315,0.0252588306635726,0.0630630487206747,0.689006297045216
171,1,192795,-0.0697963169812549,0.044279257813695,0.115858011955148
172,1,194020,-0.0111163300708526,0.0467995218604149,0.812382791526099
173,1,194187,-0.0144715282236236,0.0444649602774783,0.745026416689311
174,1,194867,0.00818527270450325,0.0444452940074245,0.853989673915998
175,1,197325,-0.0191635990626392,0.0455205875874754,0.674020394483464
176,1,197392,-0.0347253985148564,0.0460802268019392,0.451600384534639
177,1,198857,-0.0793694675743342,0.213083543777739,0.709758647910092
178,1,206666,0.0851110208494359,0.049782368313123,0.0882071903058555
179,1,206675,0.128157391226453,0.0647216106335654,0.0484647530471692
180,1,223051,-0.0166330337959572,0.0515008530849688,0.746912075690958
181,1,223059,0.00409479311383776,0.0534855338392143,0.939017835961758
182,2,7366,0.169247167160461,0.0638326265604497,0.00837672111020409
183,2,8180,-0.0874822501223873,0.0886327830755151,0.324309312948762
184,2,8187,0.0823446390082321,0.0921923519255539,0.372367698539486
185,2,8250,0.0191830724596649,0.0909252164332325,0.833027445647847
186,2,8253,0.0117186307732942,0.0909288096392742,0.897528384568399
187,2,8285,0.0508057130653276,0.049224415584247,0.302720524264485
188,2,8302,0.0280687920153392,0.0461224771176663,0.543200371147455
189,2,8306,0.0280687920153392,0.0461224771176663,0.543200371147455
190,2,8314,0.0130616431167151,0.0451946478130982,0.772744425570476
191,2,8317,0.0267233172028009,0.0462089450958451,0.563420356586245
192,2,8328,0.0320839266968552,0.0459923098009439,0.485890785383083
193,2,8331,0.0311591183023898,0.0459075305633543,0.497749543291475
194,2,8498,0.0314723980661348,0.0451027015901088,0.485765343674759
195,2,8651,0.0413486410094251,0.0451224190205759,0.360100670135754
196,2,9418,0.287231926811415,0.113872869855307,0.0120950203361826
197,2,9812,0.051829065651232,0.0453606798051392,0.253979507225338
198,2,9932,0.0463038064138097,0.0451982324145188,0.306319310644834
199,2,10135,0.0525606653306047,0.0450051596528505,0.243643014095354
200,2,11616,0.0346090438016367,0.0450064810296351,0.442419900517318
201,2,12133,0.0467643844655927,0.0451546844772886,0.301075058776824
202,2,12194,0.0471111621585255,0.0453288053349076,0.299366995381987
203,2,12359,0.0510204281561023,0.0451838445936884,0.259591141411069
204,2,13061,0.0438691929282572,0.0452017761412698,0.332452258497387
205,2,14298,0.0465095620878349,0.0453372986450133,0.305661683836866
206,2,15222,0.0359252623746298,0.0458077014741571,0.433412047146723
207,2,17986,0.0306501915306205,0.0450146110627242,0.496384768785183
208,2,19770,0.0291838375004885,0.0453289879460474,0.52010839364332
209,2,19836,0.0280327803293272,0.0452063706115878,0.535587531306077
210,2,19851,0.0327184184989141,0.0453299784415403,0.4709055807156
211,2,21595,0.0292270038740629,0.0451492656574154,0.517831543746334
212,2,22385,0.0260390767594303,0.0451975595779138,0.564903309954612
213,2,23441,0.0140747845330479,0.0456518468336454,0.758030581936392
214,2,24209,0.00355935016301179,0.0452816435992782,0.937391584538825
215,2,24341,0.0131023522609999,0.0453837884804038,0.772979533620399
216,2,26815,-0.00921960429718605,0.0453320984693023,0.838955869360906
217,2,28209,-0.0233419948814645,0.0453329883296574,0.60694455019585
218,2,28695,-0.0286693706253884,0.0473533811761613,0.545279371323281
219,2,35849,0.346205372639691,0.485369370743124,0.476142374460782
220,2,35850,0.253153061762474,0.593890600772362,0.670176671654242
221,2,41245,-0.0443936135720303,0.0451142226677872,0.325776195658186
222,2,43214,-0.00998186354297737,0.0459054118289475,0.827987851563792
223,2,47104,-0.0413892993946707,0.0445742680197124,0.353758421793218
224,2,50915,-0.0339887258926618,0.0450308369668501,0.450879579779723
225,2,55834,-0.0244490249589374,0.0448400342960609,0.585925982076604
226,2,56422,-0.0367062509628514,0.0448966243049442,0.414152742186801
227,2,57715,-0.034426238622583,0.044753478132731,0.442264270801768
228,2,59046,-0.0232483961998521,0.0450005477916797,0.605741642411528
229,2,59191,-0.0237726783856297,0.0447419145499353,0.595524953211354
230,2,59383,-0.0156839216293123,0.0447649095961979,0.726276036736158
231,2,59477,-0.031684682139982,0.0454150562014942,0.485843410749581
232,2,59755,-0.0503024150960778,0.102075413474957,0.622462709692742
233,2,60471,-0.0259530788530711,0.0448117089249794,0.562851664697227
234,2,60478,-0.0246475172139342,0.0448649787967989,0.583098248933475
235,2,60786,-0.0218535811738778,0.0447952538575402,0.625955531317047
236,2,61035,-0.0313530720060327,0.0447760350832997,0.484251194406069
237,2,61071,-0.0282913811814641,0.0445784330957686,0.526072509113013
238,2,61675,-0.0232212545513569,0.0447151910162162,0.603866771053836
239,2,62776,-0.0692669770407699,0.0465437284809706,0.137587518720201
240,2,62939,-0.0725898184255217,0.0444874944175208,0.103636469140146
241,2,63527,-0.0882643453424634,0.0445756983619287,0.0484684544667586
242,2,63857,-0.0945083299846097,0.0445499129795471,0.0345842842229876
243,2,65527,-0.0827437231205853,0.0444676359670816,0.063608944213699
244,2,67007,-0.0722859541096389,0.049047374653621,0.14142699303206
245,2,67023,-0.181380657270982,0.101279559942178,0.0741674564470618
246,2,67024,-0.188349799330879,0.101617225580563,0.0646416770551686
247,2,67976,-0.0703856053430297,0.0451737338617297,0.120103445890396
248,2,69628,-0.094158986648988,0.0458064055702117,0.0405576224807365
249,2,71825,0.0161619279108542,0.0891017343547149,0.856167647916691
250,2,72389,-0.0274571089093268,0.0450255592913354,0.542378937821125
251,2,72392,-0.0102762551771423,0.0453522957707863,0.820875804965768
252,2,73646,-0.0549523228666223,0.0443293323411684,0.215932807750697
253,2,74564,-0.0506996415296294,0.0442562942723219,0.252740193177528
254,2,74739,-0.0522351565587745,0.0443973098163766,0.240172415862442
255,2,79931,0.01605526725003,0.0501325144191201,0.748963323050786
256,2,80748,-0.0184934828070862,0.0462535203643128,0.689524546370892
257,2,80873,-0.0139690527464979,0.0445842060918004,0.754223806252553
258,2,81501,-0.0266032917859273,0.0445604849851581,0.550879877969351
259,2,83526,-0.0299201780229583,0.0444853206007845,0.501651100147685
260,2,83845,-0.0141961693927143,0.0445497132565362,0.750173527634558
261,2,84412,0.0533380432156512,0.112250357382329,0.634959417671565
262,2,84412,-0.0288023725481893,0.0562064634843078,0.608664420547871
263,2,84447,-9.59132482367675e-05,0.0451249928684242,0.998305296942759
264,2,87391,-0.0191502260078119,0.0443476626456348,0.666135571251055
265,2,87562,-0.011091769699382,0.0444677123920124,0.803169986717556
266,2,87849,-0.016238832672931,0.0444590186720381,0.715140590529523
267,2,87878,-0.00387962568256464,0.0446580241375299,0.930820843277968
268,2,88125,-0.00828544836884682,0.0496587994389792,0.867585545607117
269,2,89785,-0.0104091520015497,0.0446600428154349,0.815838038349443
270,2,93441,-0.0245109148795451,0.0459782837371109,0.594301442464046
271,2,93588,-0.0430762433094689,0.0475566253097654,0.365665646152285
272,2,93721,-0.0454200939421331,0.0444629376758005,0.307704355331733
273,2,93952,-0.0335316912439872,0.044365356977488,0.450268370494153
274,2,95085,-0.0433809145189258,0.0444032176402673,0.329249671362892
275,2,103188,-0.0354744564210832,0.0455034103360574,0.436148747838852
276,2,107124,-0.00100257577867324,0.0444852958230526,0.982032140401725
277,2,111645,-0.00984012665401093,0.0445107343681502,0.825163322154373
278,2,111916,-0.00788751663761364,0.0446167656937921,0.859779681662123
279,2,111931,-0.00608692709927969,0.0446857928856786,0.891728049135424
280,2,111999,-0.0048472018354859,0.0445257469189897,0.913373089694259
281,2,114528,-0.0262474660151376,0.0447609302733817,0.557986675960633
282,2,116024,0.00558616644669807,0.0448882228280648,0.901032870111494
283,2,119244,0.00709743735509438,0.0489222829134019,0.884733854671994
284,2,119246,-0.00722625756963197,0.0494441223197234,0.883886413757494
285,2,119247,0.0447093476441047,0.0497457472321374,0.369394645264404
286,2,120090,0.0419717253950766,0.0446560780494805,0.34791754819277
287,2,120291,0.0318137208799152,0.0451915208955132,0.481912181161087
288,2,120726,0.0551185562796355,0.0448661393562566,0.220073520156412
289,2,121716,0.0196679044548033,0.0448986827108587,0.661617376329425
290,2,123100,0.0251850159808283,0.0449528547898071,0.575661584337395
291,2,124677,0.00278010848134175,0.0449106406055874,0.950675022252214
292,2,127636,0.0891365214711071,0.0566037662541742,0.116210993285703
293,2,127887,-0.00486342777151116,0.0452180623324756,0.914409813951454
294,2,128935,0.00213859653518134,0.0451759129773169,0.962269569189145
295,2,129053,-0.00825360590630897,0.0453114427476396,0.855567375157415
296,2,130040,0.00330712050164783,0.0455898045755212,0.942212627838773
297,2,130976,-0.0103982449766458,0.0452154162615255,0.818247327864272
298,2,132199,-0.0146680482857061,0.0454216758455033,0.746939011689669
299,2,133355,-0.00857204611853413,0.0457334121333519,0.851427201387552
300,2,133435,-0.0180882238349965,0.0458244075023201,0.693281264262607
301,2,133943,0.0112465999568676,0.0536587751378228,0.834104851670378
302,2,135183,-0.0246610693384827,0.0458411174984391,0.590937923112615
303,2,135402,-0.0181583454172152,0.0458427911358375,0.692270312792696
304,2,135898,-0.0258685195933513,0.046075586124761,0.574856199189636
305,2,135912,-0.026189600676188,0.0461091364706263,0.570401789655527
306,2,135925,-0.0328784027075442,0.0458878801728017,0.4741599599618
307,2,136002,-0.0383632084742569,0.0458414236789491,0.403233094856154
308,2,136173,-0.0167195209850836,0.0462029492040534,0.717664731916636
309,2,138209,-0.0496566369379671,0.0474932101656588,0.296483182918241
310,2,138318,-0.0460864529940022,0.0473680632328202,0.331247561884875
311,2,138695,-0.0436434771786913,0.046560675822618,0.349221310345268
312,2,138818,-0.0395379090781293,0.0464854849055693,0.395599744433199
313,2,139728,-0.0444590500039131,0.0463893567703543,0.338522566273731
314,2,140174,-0.0561933314300276,0.0463532801028898,0.226214500478713
315,2,140863,-0.0340963682490323,0.0463954031111671,0.462883260926713
316,2,141152,-0.0332793390490509,0.0465279690224253,0.47492459461273
317,2,141292,-0.0457067876225655,0.0461628304850832,0.322793169897986
318,2,141545,-0.0454763867944329,0.046388966445873,0.327595792712936
319,2,145823,-0.0355078939970652,0.0481860224156405,0.461677500210149
320,2,145934,-0.156212670107645,0.0790201600844561,0.0488340367989713
321,2,145980,-0.0490260000157758,0.0485977705893229,0.313755934299481
322,2,146723,-0.056125116118343,0.0462719607783151,0.225963788738205
323,2,147946,-0.0575472324326609,0.0466926824899255,0.218594574571816
324,2,150394,0.0114109604352994,0.0509700383899125,0.822983422713485
325,2,151274,-0.0917463243761079,0.0797002296289424,0.250452720753573
326,2,151397,0.000581807667987544,0.0469100071924712,0.990111389669602
327,2,153035,-0.0174134997041636,0.0463900954063013,0.70760996555623
328,2,153228,-0.00223203460115484,0.0467377761343571,0.961937278010236
329,2,153455,-0.0098070672232462,0.0470877968328447,0.835136748287569
330,2,153732,0.00587645975993056,0.0486861040563531,0.903996566080271
331,2,153815,-0.00755529992313142,0.0469082937945823,0.872134082821233
332,2,154160,-0.0155632414110365,0.0464111106278288,0.737572049867229
333,2,154235,-0.0102658385466423,0.0468788420321928,0.826787039646672
334,2,155527,-0.0147137377494085,0.0508790535217529,0.772605383228133
335,2,159870,-0.0406063116519946,0.0456467971632159,0.374299229657011
336,2,161229,-0.0510546565482957,0.0463197138021047,0.271115627530571
337,2,161451,0.0396260043873022,0.0993314042799374,0.690188020737316
338,2,161451,0.00351013176553039,0.0996722048813187,0.971926806114912
339,2,162696,-0.0115721471301162,0.0461956007555799,0.802343942863376
340,2,163284,-0.0140335240623214,0.0455813777814522,0.758356401323035
341,2,164166,-0.00280425870636603,0.0460105350692894,0.951434964618312
342,2,165270,-0.00335902486617923,0.0456234909468748,0.941350560125067
343,2,165675,-0.00356322669928011,0.0463774506776021,0.938801502951207
344,2,166404,0.122138081616221,0.120022227703207,0.309551315990606
345,2,168012,-0.0188830049434796,0.056051659320569,0.736403231568447
346,2,168062,0.00425358991397129,0.0459605385900937,0.926314569469948
347,2,168518,0.0100005496209268,0.0456948334173232,0.826889364164621
348,2,168980,0.00965757551166901,0.0456733459974529,0.832659080303096
349,2,169651,0.00188433604953619,0.0456978233576519,0.967132102512247
350,2,169902,0.109961663139026,0.0761583424748468,0.149666450386456
351,2,169960,9.05135069970697e-05,0.07114793785714,0.99898566024863
352,2,170725,-0.0106321181939558,0.0457757811055567,0.816466682907746
353,2,171254,-0.0167224092655202,0.0458447235145193,0.715507558906349
354,2,172242,0.0323966855312399,0.0452785235901923,0.474774460697812
355,2,173254,0.00841721219264208,0.0449618938221448,0.851605349704062
356,2,173340,-0.00274920336822893,0.0449584461423254,0.951274455116261
357,2,173385,0.00578482966672877,0.0449990357070593,0.897783360673302
358,2,173973,0.0121364053624272,0.0448758967293739,0.786976943004176
359,2,174714,0.146436344271527,0.114812298112317,0.20299180892461
360,2,177341,-0.0105756639847807,0.0447240831779028,0.813209297429085
361,2,180314,-0.021938851012838,0.0447273927705572,0.624083852416139
362,2,180339,-0.0173353504509141,0.0448461797614256,0.699321295788248
363,2,182758,-0.0229088771910033,0.0446781697689802,0.608444632256979
364,2,183619,-0.00422529110734626,0.0448702432251826,0.925030015005799
365,2,183913,0.000547745423969348,0.0460072694601227,0.990507633485889
366,2,184146,-0.0132498018455481,0.0463104837599793,0.774963200750806
367,2,187176,-0.0302918480793589,0.0450862764800514,0.502109719751566
368,2,191066,-0.00415865316050956,0.0454518125310254,0.927150485657484
369,2,191124,-0.0463312140928873,0.0573738641610139,0.419904017800336
370,2,191128,0.0322116766149834,0.0528364976259901,0.542487069995574
371,2,191599,-0.0274860195340271,0.0447986873037435,0.539911047494342
372,2,191762,-0.0282722377262283,0.0465724600700719,0.544201921563327
373,2,191763,-0.00992910841078831,0.0449969857916399,0.825483476186877
374,2,191959,-0.0204018978935456,0.044877155056973,0.649664552053391
375,2,192390,-0.0409520613127084,0.0460775017233406,0.374734722087295
376,2,195759,0.0463673360181961,0.0452084317329451,0.305766110186314
377,2,196912,0.040195034695515,0.0444920110261181,0.366918369306154
378,2,197598,0.0587327736795138,0.145435764800888,0.68657494079731
379,2,198110,0.0359988134320288,0.0447693705236363,0.42188345418138
380,2,198283,0.0247116165951886,0.0462010738912166,0.593075780600467
381,2,198805,0.0279211249052421,0.0449788193259145,0.535157063783015
382,2,198891,0.0375112937458394,0.0446081580833052,0.40096951455472
383,2,199248,0.0325648370156892,0.0447212171825373,0.466989697290185
384,2,201782,0.0372160350348644,0.044655884658919,0.405184976193783
385,2,203285,0.0334743029913813,0.0444908349531662,0.452320078615398
386,2,203783,0.0277781252232607,0.0444060104553987,0.532015156046662
387,2,204179,0.0307574382532916,0.0445080299650203,0.489985984323784
388,2,205406,0.031978765092354,0.0449635217760391,0.477420231761686
389,2,205834,0.0194062626811579,0.0447683028962779,0.664929264653314
390,2,205965,0.0469987935111735,0.0488667695327046,0.336821425877504
391,2,207192,0.00561307305161962,0.0447373455956289,0.900225051469198
392,2,207561,0.0095461818373041,0.0445376964957486,0.830406177676059
393,2,208682,0.00362037173899094,0.0444652470406496,0.935153885412446
394,2,210102,0.0267231952042832,0.0445578049137894,0.549062834115224
395,2,212519,0.04717191896526,0.0948502916460497,0.619265809862858
396,2,214801,0.00659028467814909,0.0445769986987557,0.88255307402424
397,2,215016,0.020344047586803,0.0445397832544554,0.648123584409313
398,2,218876,0.0588167885718155,0.0449045635401742,0.191109308314402
399,2,227511,0.0278718198587852,0.0453078721051724,0.538842082582089
400,2,230378,0.0203385637803574,0.0447477839860811,0.649737163467562
401,2,231943,0.00453570773400741,0.0448885583345039,0.919573105719554
402,2,232156,0.0239674605402513,0.0448526698872453,0.593429049906721
403,2,232789,0.00521746187268757,0.044711057156409,0.907169796106357
404,2,238524,0.00282048839928234,0.0447745900678167,0.94980768481379
405,2,241518,0.0130809854598404,0.0451581832967281,0.772238529378012
406,2,250396,-0.0123410341740438,0.0448508607138029,0.783356502610916
407,2,250466,0.00354382460533298,0.0448394326480456,0.937050630374444
408,2,252305,-0.0157377448829915,0.0449508804941457,0.726465081864996
409,2,254571,-0.00975558084456718,0.0455871874231251,0.830671933357694
410,2,254742,-0.0108711933190746,0.0455453014600254,0.811484728138108
411,2,254908,-0.0143514480086055,0.0458905484944784,0.754668869559809
412,2,255033,0.0372254863255488,0.053757466084029,0.489096861602079
413,2,255862,-0.0156730389149202,0.0456128028580557,0.731343777590909
414,2,255975,-0.0153892902910908,0.0454483444714443,0.735104428316114
