SNP,Chr,Pos,Effect,SE,TPO1_TCB2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
217,2,28209,-0.12440634378424,0.0661059381747536,0.060668856191569
218,2,28695,-0.112214874639113,0.0691501812290864,0.105531162085657
219,2,35849,0.282803130548933,0.711408080442753,0.691219967960876
220,2,35850,0.520189683096014,0.869819552990258,0.550194587191547
221,2,41245,-0.0629303853943721,0.0660970817458452,0.341702672646241
222,2,43214,-0.0439206294690786,0.0672142474828581,0.513896598790601
223,2,47104,0.0100678206400311,0.0653777901822939,0.877702065889786
224,2,50915,0.0586594704759592,0.0659484999500252,0.374354184606757
225,2,55834,0.0502741972353011,0.0656627861222119,0.444400872996479
226,2,56422,0.0568087721526056,0.0657653038125733,0.388278448240765
227,2,57715,0.0498293945433215,0.065564134722095,0.447755921142757
228,2,59046,0.0564640794698171,0.0658811854252303,0.391993604567762
229,2,59191,0.0420621337563972,0.0655338619278492,0.521394825637726
230,2,59383,0.0522191760680714,0.0655320617801787,0.426074184988256
231,2,59477,0.0403855462423844,0.0665431683778759,0.544302462413351
232,2,59755,0.033077156328984,0.149579224016584,0.825115409991471
233,2,60471,0.0539703826911037,0.0656164678745269,0.41134037101116
234,2,60478,0.0564360378504051,0.0656856177486978,0.390822025668161
235,2,60786,0.0493358369176308,0.0655936059937466,0.452465689439999
236,2,61035,0.0396147453797914,0.0656075387640382,0.546355181319435
237,2,61071,0.0390656720514325,0.0653105457060443,0.550121694247957
238,2,61675,0.0805291784515006,0.0653914358885239,0.218957838367206
239,2,62776,0.0924290739517328,0.0682219272145439,0.176338335375799
240,2,62939,0.0629201385622675,0.0653327055152829,0.336170348282263
241,2,63527,0.0520899351077173,0.0656054845232044,0.427736121141056
242,2,63857,0.0252034757253641,0.0656656146260609,0.7013463273646
243,2,65527,0.0460510387545664,0.0654168782374607,0.481920139504343
244,2,67007,0.0732502096050739,0.0719684872313889,0.309465565192951
245,2,67023,0.0231584637114075,0.149039667820772,0.876606965588659
246,2,67024,0.00641179717851781,0.14958919487676,0.965835214583938
247,2,67976,0.0623144323499106,0.0663227893947548,0.348084269384395
248,2,69628,0.0137644090274389,0.0675017979624924,0.838539975078663
249,2,71825,-0.248653756122648,0.129865475921123,0.0563384853319967
250,2,72389,-0.0366705225175975,0.0659672858670641,0.578638542875056
251,2,72392,-0.0266443790368942,0.066429776118694,0.688595870976307
252,2,73646,-0.0229523482888474,0.0650711958118197,0.724503854551088
253,2,74564,-0.058146090224573,0.0648811029440837,0.37075960798831
254,2,74739,-0.0159175720537604,0.0651629404098962,0.807161011355509
255,2,79931,0.0401980172930589,0.0734224939639977,0.584388716504269
256,2,80748,0.0113650709213142,0.0677729956603076,0.866920670084845
257,2,80873,-0.0102914818351189,0.0653216308748075,0.874900774972648
258,2,81501,0.017909500865003,0.0653060875019891,0.78406107838915
259,2,83526,-0.0144075027440416,0.06520721680755,0.825259488108035
260,2,83845,0.0053182883291959,0.0652730874335931,0.935108389937322
261,2,84412,0.0926054815368387,0.164422938993782,0.573645985516012
262,2,84412,-0.0437660084250616,0.0823388651087944,0.595382244377865
263,2,84447,0.024071049579918,0.0660946709945301,0.715933827109439
264,2,87391,0.0233581705702852,0.0649735794460872,0.71943409568834
265,2,87562,0.0115496273689065,0.0651470260410468,0.859385768126294
266,2,87849,0.0177126882157917,0.0651369339159953,0.785834795947607
267,2,87878,0.0311210899810633,0.0654027153007315,0.634484215362807
268,2,88125,-0.0380195828416796,0.0727237301460021,0.601445072899206
269,2,89785,0.0206363935776341,0.0654217597678389,0.752616855780308
270,2,93441,-0.0209033393479421,0.0673750612303304,0.756551383750847
271,2,93588,-0.0134698090580842,0.0697466048438343,0.846972187104321
272,2,93721,-0.0188876158651547,0.065225650489772,0.772312594971123
273,2,93952,0.00286255008766078,0.0650466262853629,0.964923177407944
274,2,95085,-0.0378683531095384,0.0651063970628433,0.561181787798823
275,2,103188,-0.00972778289885246,0.0667168127779385,0.884156919290593
276,2,107124,-0.0371053714190925,0.0651400607783165,0.56929474558983
277,2,111645,0.00669080419175039,0.0652107532523727,0.918336501046718
278,2,111916,0.0158292022894927,0.065360008782262,0.808777592883743
279,2,111931,0.0183247619942184,0.065458123155869,0.779682644643961
280,2,111999,0.0105290789335896,0.0652278924285315,0.871855051665514
281,2,114528,0.0382466153678042,0.0655740832290391,0.560092001002259
282,2,116024,0.0515249419268957,0.0657044596164599,0.433453081205748
283,2,119244,-0.00490337219806425,0.0716716912809114,0.945494534177848
284,2,119246,-0.00800490591065972,0.0724354511591331,0.912067018856999
285,2,119247,-0.0385488147027608,0.0729308647145205,0.597438334053688
286,2,120090,0.0422259178215001,0.0654633754318201,0.519325972741424
287,2,120291,0.0203826739172565,0.0662421220500272,0.758492395716272
288,2,120726,0.0366376937879082,0.0658393591880517,0.578241501251047
289,2,121716,0.0239139916047882,0.0657811095747981,0.716419984443376
290,2,123100,0.0349897893661059,0.0658578544844349,0.595550186830693
291,2,124677,0.0193776513723108,0.0657853381063355,0.768504070131772
292,2,127636,0.0110457388141727,0.0832119090318883,0.894472835563385
293,2,127887,-0.00114008310493996,0.0662444887371356,0.986278621458077
294,2,128935,0.00859774516658662,0.0661803112570696,0.896708509157611
295,2,129053,0.0162512768220853,0.0663777154075505,0.806730079356333
296,2,130040,-0.026762135617775,0.0667733319028542,0.68881664110233
297,2,130976,-0.0458129214225491,0.0661996245740932,0.489365886492909
298,2,132199,-0.0403271183480818,0.0665169271191384,0.544726129480953
299,2,133355,-0.0408507408099501,0.0669664530083217,0.542242377948715
300,2,133435,-0.0527949297883938,0.0670877041012564,0.431836873905319
301,2,133943,-0.0539461202170909,0.0785613222645522,0.49273818034352
302,2,135183,-0.0372347851129637,0.0671544799995129,0.579612000115701
303,2,135402,-0.0229345839628021,0.0671624755723824,0.732946090461128
304,2,135898,-0.0275930987946755,0.0675138423659402,0.683005580184847
305,2,135912,-0.0352151415432989,0.0675536976582863,0.60249087362225
306,2,135925,-0.0459735991883414,0.067229047766545,0.494527785180368
307,2,136002,-0.0456381078832471,0.0671793263847282,0.497362902112528
308,2,136173,-0.00617028909436668,0.0676980248369564,0.927429630084734
309,2,138209,-0.0505668466361862,0.0696321264546557,0.468197428977713
310,2,138318,-0.0352517100677097,0.0694607789562115,0.612117276236229
311,2,138695,-0.0359906508076591,0.0682682942364876,0.59838987389094
312,2,138818,-0.0327522736586012,0.0681476290542035,0.631093075369676
313,2,139728,-0.00455015550335003,0.068047277833993,0.946724993584719
314,2,140174,0.00416021916781384,0.0680473485333822,0.951284603016286
315,2,140863,0.011295631957712,0.0680175273892678,0.868197386457985
316,2,141152,-0.00524690828252328,0.0682112175714646,0.938729582877712
317,2,141292,-0.0105678621227419,0.0677190003278948,0.876079181072782
318,2,141545,-0.0319365545921459,0.0680299923523212,0.639039165512914
319,2,145823,-0.0515428835726113,0.0705924128207448,0.465784211622944
320,2,145934,-0.123795809243956,0.116215131645559,0.287500061253581
321,2,145980,-0.0682739911975576,0.0712045150847758,0.338293815456158
322,2,146723,-0.0238839802795039,0.0679165867744581,0.72529829762619
323,2,147946,-0.0736504468323627,0.0684385571273501,0.282593198756141
324,2,150394,-0.082683732575358,0.0745454572314821,0.268111065434949
325,2,151274,-0.0577109277652319,0.116937631543552,0.621952910800716
326,2,151397,-0.0646500326092241,0.06863590645682,0.346874031577103
327,2,153035,-0.0740847561770832,0.0678595291741166,0.275693299810987
328,2,153228,-0.0672903319061042,0.0683762642791279,0.325731383359026
329,2,153455,-0.058490327451556,0.0689165098758934,0.396616253442933
330,2,153732,-0.0879660497109274,0.0711716721292977,0.21729154400157
331,2,153815,-0.0762447084290074,0.0686021851791864,0.267151100225124
332,2,154160,-0.0898662815039306,0.0678336238230385,0.186093003111548
333,2,154235,-0.0913285451768098,0.0685088673700106,0.18336168419197
334,2,155527,-0.0909049788940339,0.0743882994819399,0.222510421398793
335,2,159870,-0.0786770289270964,0.0668153353869964,0.239777514623334
336,2,161229,-0.0561687499410095,0.0679082213634861,0.408723627539642
337,2,161451,-0.00994641512760452,0.145550079742117,0.94555628501313
338,2,161451,-0.00116617470388825,0.146017752633344,0.993632252782777
339,2,162696,-0.0429201549483564,0.0676429545497287,0.526158807898002
340,2,163284,-0.0690272281816231,0.0666835128428608,0.301308941456749
341,2,164166,-0.0574361819185714,0.0673353818045124,0.39424509646985
342,2,165270,-0.0641724475627328,0.0667505599514753,0.337020741728764
343,2,165675,-0.0416075389081587,0.0679063761855047,0.540456559574433
344,2,166404,0.128949175573017,0.175953745433059,0.464131170868095
345,2,168012,-0.0719297206009069,0.0820383220041682,0.381201363399446
346,2,168062,-0.00886344742064016,0.0673303061148638,0.895343032256636
347,2,168518,0.00978914095357775,0.0669444038031331,0.883824933952391
348,2,168980,-0.00914034911075845,0.0669128800752805,0.891424261097659
349,2,169651,-0.0175143547450003,0.0669399408296705,0.793749425859488
350,2,169902,0.129890479020485,0.111685437300815,0.245613938333972
351,2,169960,0.0268705021660391,0.104220295860845,0.796692916284026
352,2,170725,-0.00312664845572597,0.0670653939921984,0.962841744589239
353,2,171254,0.0232855605683115,0.0671626972420038,0.729020455554919
354,2,172242,0.072509510631839,0.0662678037154124,0.274618097107532
355,2,173254,0.0731605159645589,0.0657562252899036,0.266636448303994
356,2,173340,0.0626711720989569,0.0657789270355972,0.341366367559607
357,2,173385,0.0813304250560027,0.0657818310552574,0.217144514265349
358,2,173973,0.0788575987588626,0.0656148742791956,0.230236962237422
359,2,174714,0.125222027773831,0.168452714409658,0.457754552365292
360,2,177341,0.0583360570324052,0.0654513469970842,0.373381316309706
361,2,180314,0.0132071905109492,0.0655431677151874,0.840420804177309
362,2,180339,0.0148980833067482,0.0657077506299894,0.820762985334655
363,2,182758,-0.0404876894938864,0.065441400119966,0.536522139159248
364,2,183619,-0.00937320050104917,0.0657328165230997,0.88669104618491
365,2,183913,0.00334442797650136,0.0673993800456009,0.960452436213779
366,2,184146,-0.00875625920986234,0.0678500687929107,0.897389159378854
367,2,187176,-0.0627799503679213,0.0660080650006525,0.342206812727346
368,2,191066,-0.0292191711669718,0.0665684957263948,0.66097795105896
369,2,191124,0.0663422396912923,0.0840548687177294,0.430482251848896
370,2,191128,-0.0353000914454777,0.0774222098629809,0.648711542435449
371,2,191599,-0.0683660614858901,0.0655631421884323,0.29777701600558
372,2,191762,-0.044508478813974,0.068222080036473,0.514564045312218
373,2,191763,-0.036893620644882,0.0658948535926982,0.5759121501283
374,2,191959,-0.0482922891692833,0.0657130032638879,0.46289015132513
375,2,192390,-0.0447582166959026,0.0675359706308184,0.507935000299763
376,2,195759,0.00170282137904321,0.0663278676043895,0.979532834228559
377,2,196912,-0.000298362557018428,0.0652550880420208,0.996354468032076
378,2,197598,0.182191716854286,0.21288855637485,0.392684543471377
379,2,198110,-0.0395900874293439,0.0656123177887533,0.5466340305983
380,2,198283,-0.060183717034217,0.0676351300302976,0.374163591028714
381,2,198805,-0.0651660481094892,0.0658376026969098,0.322949931811004
382,2,198891,-0.0471510280138381,0.0653671996826713,0.471186741176576
383,2,199248,-0.0629307625802428,0.0654791389805711,0.337169240442598
384,2,201782,-0.0380168600601186,0.0654529116851198,0.561727254112348
385,2,203285,-0.0179058772479599,0.0652233373328727,0.783836596571806
386,2,203783,-0.0149475197304708,0.0650849784429175,0.818487758437574
387,2,204179,-0.0126231036509836,0.0652438807903607,0.846697734201198
388,2,205406,-0.00199759484887518,0.0659176266234277,0.975841404728449
389,2,205834,-0.0435838382699744,0.0655609706970666,0.506623158867139
390,2,205965,-0.00164835725333901,0.0716823853334688,0.981667022684602
391,2,207192,-0.0418801143221577,0.065502737095585,0.52300062104142
392,2,207561,-0.0315277416723772,0.0652293755864799,0.629156441044419
393,2,208682,-0.0396458348245342,0.0651069994862903,0.542960169102201
394,2,210102,-0.0251672222369926,0.0652956788842442,0.700147511186385
395,2,212519,0.0459648366621934,0.138980657484048,0.741045940825316
396,2,214801,-0.0372202043018078,0.0652762555203461,0.568908073584064
397,2,215016,-0.0332547157098639,0.0652450434125169,0.61058748256789
398,2,218876,-0.0725044046936665,0.0658308168178508,0.271483962539509
399,2,227511,-0.0358088816471914,0.0663832144697037,0.589932501800554
400,2,230378,-0.0591929488987548,0.0654979352749723,0.366750853563565
401,2,231943,-0.0737233658296093,0.0656444953279702,0.262170980751276
402,2,232156,-0.0519742360702286,0.0656764766603399,0.429260913606757
403,2,232789,-0.0759781232319362,0.0653769944749296,0.245958117297299
404,2,238524,-0.0714641870458795,0.0654837474864346,0.275873300573297
405,2,241518,-0.0266809283008891,0.0661483303851736,0.686934973424416
406,2,250396,-0.0823664592564454,0.0655661380773997,0.209861622193226
407,2,250466,-0.0651643161898156,0.065597701495289,0.32119877823791
408,2,252305,-0.077164241811789,0.0657352724175043,0.241241039608427
409,2,254571,-0.012482839684165,0.0667852181425514,0.851838403578623
410,2,254742,-0.0111982523209544,0.0667255512402647,0.866816628304257
411,2,254908,-0.0289986178165353,0.0672202033680984,0.666442812116481
412,2,255033,0.0115304968071664,0.0788045447088208,0.88375414404303
413,2,255862,-0.0205584790791004,0.0668239329075991,0.758529009799922
414,2,255975,-0.00476158004361249,0.0665911190423923,0.943036553453556
415,2,258311,0.0247454381973979,0.0654787707865038,0.705720554257358
416,2,259284,0.0174470031514234,0.0657059733779215,0.790755078679011
