SNP,Chr,Pos,Effect,SE,RET2_EMP70_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
56,1,74327,-0.0196146808133497,0.0999677633817334,0.844558659870097
57,1,74572,-0.00926713833242504,0.0997058339340308,0.926000145415348
58,1,75211,-0.0162966122329931,0.0995215170959521,0.870021953263139
59,1,76030,-0.0185320538720263,0.0995204089909671,0.852384220207069
60,1,80108,-0.0957311846636559,0.0993712210629826,0.33602168937379
61,1,81262,-0.0666849561355205,0.0994008019269734,0.502742439326211
62,1,81999,-0.0906100231269913,0.0995903525275594,0.363534385281881
63,1,82431,-0.135093108261746,0.0999206688877632,0.177239737158
64,1,83284,-0.0586235080291434,0.0994010933473085,0.555724007696896
65,1,83613,-0.0526619007758101,0.0993995835594904,0.596583648842928
66,1,84112,-0.100480415890023,0.0993061510731598,0.312314911923563
67,1,84701,-0.121328914128717,0.10629776311871,0.254474673020348
68,1,84858,-0.0571790674968564,0.0996842866148346,0.566602676017064
69,1,85751,-0.0636571099736986,0.100083318450842,0.525161751561618
70,1,87445,-0.0876067192948969,0.100243954585748,0.382747702293857
71,1,87467,-0.103097492704636,0.100728336297184,0.306762818805766
72,1,89070,-0.0474763356190324,0.100214475790006,0.635972995435172
73,1,89616,-0.0512631819275435,0.0996697150157818,0.607342729699074
74,1,89679,-0.0742898825071041,0.0996412568819017,0.456421241520299
75,1,89880,-0.0670573784541342,0.0996810709237877,0.501566020654774
76,1,91472,-0.0591984321967937,0.100435921221155,0.555959991535605
77,1,93789,-0.0585914297339379,0.099401146925969,0.555940386846243
78,1,94351,-0.0737710911544698,0.0996344507686475,0.459538884905297
79,1,99148,-0.0767396557681785,0.0993661433756449,0.440458372307844
80,1,101281,1.62339978190705,1.08422085079261,0.135209798567735
81,1,106011,0.0250244674527231,0.103637054443853,0.809336837214729
82,1,106800,-0.0510285109012478,0.0995471564385194,0.608547263139123
83,1,107970,-0.0274344916885773,0.0992784297195835,0.782449502531801
84,1,109000,-0.047811623334328,0.0994315897719396,0.630921403914404
85,1,112549,-0.135691268356053,0.0990887098283697,0.171747387935454
86,1,112742,-0.171010195857159,0.0993224466139496,0.0859876112617516
87,1,113050,-0.170695907956937,0.0991554875593841,0.0860367098176198
88,1,113135,-0.152776189399352,0.0989837916907549,0.123618438247929
89,1,114076,-0.0900468528994887,0.0992015197606394,0.364647288306673
90,1,114628,-0.0592606667712777,0.0995185114845363,0.55190836817717
91,1,116283,-0.0498724312570132,0.100087078431825,0.618589678335737
92,1,126880,-1.28109008663241,1.87734239643057,0.495436409463706
93,1,127853,0.0733651623064409,0.0998595387532926,0.46301999273337
94,1,128302,0.0988246125509533,0.0994129340418327,0.320863847053555
95,1,128704,0.0967857802196471,0.0995178456446952,0.331444444081372
96,1,128911,0.130229598247887,0.0994207825791568,0.191087191856023
97,1,130267,0.108265029856409,0.0994480649703393,0.277046975093466
98,1,130271,0.101445883857295,0.0995868346060248,0.309058432094435
99,1,130613,0.130270714123527,0.100426030675801,0.195416153826604
100,1,132012,0.0147378159095153,0.100448366826095,0.883436539641129
101,1,133231,0.0123683819236771,0.0997364557795432,0.901377431400292
102,1,137074,0.0472846100110673,0.0995649770781153,0.635143330063298
103,1,137304,-0.00488170474449906,0.0996310588856816,0.960948743510696
104,1,139686,0.0517522925790646,0.0997242948619388,0.604118206463312
105,1,149562,0.0411347863579602,0.099965948099288,0.680964470037481
106,1,150447,0.0565007182813927,0.10105429890998,0.576439499624782
107,1,151446,0.0787892430784378,0.203060629071734,0.69824364527121
108,1,154084,0.0471220176815905,0.101380359157997,0.642358240115162
109,1,156633,0.060614397221932,0.102751077846323,0.555625075320294
110,1,157269,0.0284179003018294,0.0995593506367069,0.775476941580774
111,1,160054,0.0318394430784303,0.100502556912356,0.751580875138335
112,1,166222,0.0225216412269515,0.099766193687636,0.82153100766603
113,1,166416,0.0275640835636927,0.0995600306606379,0.782050472549321
114,1,167326,0.0411589314092156,0.10011268959578,0.681229605935242
115,1,168836,0.0546717899480372,0.0996196224953474,0.583485928142609
116,1,171200,-0.0619899604042901,0.099756815545086,0.53473045937077
117,1,171431,-0.0866156763404686,0.100328630737495,0.388547936106904
118,1,173339,-0.0677485392707394,0.0995881866018494,0.496768734453562
119,1,173845,-0.0750699224677907,0.0994906401774692,0.451026568096345
120,1,175121,-0.0614580209596098,0.0993195661219719,0.536453367154174
121,1,175281,-0.0704314216982975,0.0993872118515841,0.479005205818623
122,1,175315,-0.0721144489720161,0.0993524608015764,0.468414982379779
123,1,175523,-0.0663119027574388,0.099927610445094,0.507379885459359
124,1,175541,-0.071473475428081,0.0995091536315457,0.473071907288494
125,1,175653,-0.0640294790825424,0.09983880393377,0.521725392032344
126,1,175805,0.0127002475120552,0.105544960132518,0.904290029484331
127,1,175818,-0.052119430201695,0.103084981852913,0.613455325738912
128,1,175856,-0.064939806116519,0.101487287375252,0.52266491684994
129,1,175876,-0.0729554167696606,0.0999144949315789,0.46576536941777
130,1,175989,-0.0606005959300846,0.100223319927293,0.545796278948368
131,1,176001,-0.0587543255192712,0.100749189078527,0.560148428150685
132,1,176451,-0.0613710184660876,0.101957033175596,0.547606998851226
133,1,177692,-0.0927683960197193,0.0993038982659504,0.350846089077177
134,1,178191,-0.0935574785192139,0.0994006472618808,0.347237831337223
135,1,178224,-0.0927683960197193,0.0993038982659504,0.350846089077177
136,1,178960,-0.0759146973415601,0.100139196401716,0.448901870085478
137,1,179139,0.025291837385911,0.198629892684239,0.898750550799666
138,1,179139,-0.0755135090704522,0.400035011975359,0.850383719213138
139,1,180955,-0.00929107278726282,0.115093392023944,0.935705305809473
140,1,183802,-0.248473050730306,0.0985557502395501,0.0121372624176483
141,1,183954,-0.20720893383951,0.0995540260470563,0.0381201485288768
142,1,184450,-0.162636551562626,0.0989079821633067,0.100999973349053
143,1,184641,-0.176748577113179,0.10174135628665,0.0832180469132818
144,1,184718,-0.218235941473522,0.0991722516297124,0.0284132908959526
145,1,185296,-0.171867314012228,0.0990048768075457,0.0834455941022215
146,1,185438,-0.170634516089834,0.0990156315147366,0.0857083512249372
147,1,185469,-0.168852404898514,0.0991683740430031,0.0895075058480885
148,1,185503,-0.167548886762738,0.0989160539702061,0.0911760191865372
149,1,185705,-0.174594751517185,0.0999963721228194,0.0816789991661945
150,1,185749,-0.156067741161912,0.100083110844567,0.119802185113823
151,1,185806,-0.221466086447434,0.0998681012575767,0.0272193641498826
152,1,185879,-0.174435742240233,0.10061983095563,0.0838601051859802
153,1,185916,-0.139775450188408,0.10072694005731,0.166113785776256
154,1,185941,-0.12773937202037,0.101213179465451,0.207752357726634
155,1,185954,-0.135736987176549,0.101480690764874,0.181899521597685
156,1,186055,-0.157072869730061,0.0993559488753703,0.114794052563097
157,1,186896,-0.19863356867172,0.100788751534483,0.0495287170400098
158,1,187697,-0.485464782511107,0.205055622353113,0.0184483925024452
159,1,189392,-0.26988500933324,0.20726356706449,0.193719451187011
160,1,189416,-0.286693579647777,0.200390532874962,0.153408190861708
161,1,190132,0.0598312724235711,0.0997827290296484,0.549147173608968
162,1,190148,0.0784431198756696,0.0997763261296917,0.432283787981378
163,1,190165,0.0584878404884155,0.100582855397516,0.561281939785735
164,1,190169,0.06715406209857,0.100441952838501,0.504196700638063
165,1,190933,-0.035232522078362,0.0996728506756049,0.723938405176525
166,1,192149,-0.0556278912013409,0.100461908063735,0.580120204011513
167,1,192302,0.0781943338635465,0.132640000870939,0.555887588128731
168,1,192303,0.0395119443520962,0.119799233735875,0.741733111557354
169,1,192305,0.0854004699770021,0.124428771412886,0.492949157132687
170,1,192315,-0.0376774210911712,0.141233340777095,0.789798739986874
171,1,192795,-0.0409491508946275,0.0994778919289999,0.680852604830264
172,1,194020,-0.122291728687625,0.104603047988179,0.243151014218922
173,1,194187,-0.0922743941190191,0.0994630197116721,0.354183787395424
174,1,194867,-0.183107297556075,0.0990517085986735,0.0653512236115497
175,1,197325,-0.128924465625187,0.101727515846505,0.205865236926194
176,1,197392,-0.169778048301895,0.102873140522243,0.0997580836427225
177,1,198857,-0.323470010658395,0.47693571321171,0.498073002983764
178,1,206666,-0.0745315338063639,0.111866663592944,0.505684384968902
179,1,206675,-0.0659295181343236,0.145689889131169,0.651162858075121
180,1,223051,-0.188629639487754,0.114903818299892,0.101557123576277
181,1,223059,-0.257152645064511,0.118985187309318,0.0313506157277426
182,2,7366,-0.297329746510597,0.143485029206279,0.0389723429440868
183,2,8180,0.290452140421523,0.198144688620462,0.143576925989514
184,2,8187,0.142122211669786,0.206538678293268,0.491832750330695
185,2,8250,0.139028169178385,0.203484875634754,0.494905981881787
186,2,8253,0.11356898612323,0.203529635453629,0.577199940688949
187,2,8285,0.0389168432724788,0.110373751884242,0.724605161255492
188,2,8302,0.076364025331624,0.103255099706347,0.46005452763088
189,2,8306,0.076364025331624,0.103255099706347,0.46005452763088
190,2,8314,0.0937582379786109,0.101092112891221,0.354324790674478
191,2,8317,0.0758482807111269,0.103444786853003,0.463907985074088
192,2,8328,0.0486766967119406,0.103027812526714,0.636889221415926
193,2,8331,0.0560217855275666,0.102823406899567,0.586211073525805
194,2,8498,0.0342075742849184,0.101050571662811,0.73517310238905
195,2,8651,0.0258714113742045,0.101152229647217,0.798279658834567
196,2,9418,-0.144021100272209,0.257166148095866,0.57581327731775
197,2,9812,0.0312611169074928,0.101749079860735,0.758843895352994
198,2,9932,-0.00519691043818016,0.101361228747697,0.959138427628535
199,2,10135,0.00928523389945535,0.100972218235253,0.926783330996186
200,2,11616,0.0460359443807712,0.100836488096359,0.64828210559714
201,2,12133,0.0401629275581896,0.101244677093151,0.69183449654021
202,2,12194,0.0312088763147003,0.101645259975585,0.758996099375631
203,2,12359,0.0211661444653133,0.101355345517563,0.834700572577408
204,2,13061,0.0326169153306903,0.10133927808204,0.747750348936232
205,2,14298,0.0185478523590314,0.101669094464902,0.85534723322861
206,2,15222,0.0340589622286791,0.102649348678778,0.740237867318713
207,2,17986,0.0217736205554286,0.100859595503281,0.829205579593465
208,2,19770,0.0243073796711917,0.101555394904116,0.810972375151724
209,2,19836,0.00117259370606249,0.101284585495666,0.990769463103373
210,2,19851,-0.00354478572683603,0.10158097622001,0.972182268654611
211,2,21595,-0.00466572365795836,0.101161297011718,0.963239388624906
212,2,22385,-0.0103152430621782,0.101255835352473,0.918915265240785
213,2,23441,-0.0398620236207585,0.102218774000531,0.696795595978879
214,2,24209,-0.0195544637218459,0.101393586492002,0.847181864231353
215,2,24341,-0.0209746027916309,0.101632637053846,0.836615691252342
216,2,26815,0.0252209851254317,0.10150809443821,0.803920833498435
217,2,28209,0.0486815610376813,0.101518068854605,0.631854374862723
218,2,28695,-0.000356943371551788,0.106092268138986,0.997317453533321
219,2,35849,-1.46118223179749,1.08487434363722,0.178886877189801
220,2,35850,-1.19925762839935,1.32869413669486,0.367362359475517
221,2,41245,-0.0115902823522673,0.101159720888302,0.90884786268257
222,2,43214,-0.00790681972166696,0.1028008517687,0.938735573288383
223,2,47104,0.0015156851133542,0.099935822892605,0.987907848396794
224,2,50915,0.0142196950847167,0.100914914488446,0.888023180656959
225,2,55834,0.0228081539750491,0.100444093985305,0.820498330513699
226,2,56422,0.0332150960079509,0.100615486860544,0.74150578082909
227,2,57715,0.0130067683827455,0.100296904027995,0.896891371491433
228,2,59046,0.0267444244961248,0.100796627280381,0.790909710290501
229,2,59191,0.019021157435327,0.100224380959419,0.849586120380961
230,2,59383,0.0264860126061722,0.100248447503131,0.791777125895226
231,2,59477,0.0313920092005965,0.101753160502646,0.757875214789128
232,2,59755,0.120088078902739,0.228564154453519,0.599633574777783
233,2,60471,0.0108409399691923,0.100391733093347,0.914067846180485
234,2,60478,0.0116146304701604,0.100506051215802,0.908065782465062
235,2,60786,0.0101725792692655,0.100341229415841,0.919306486262125
236,2,61035,0.0198814435608742,0.100329873230313,0.843033358778026
237,2,61071,0.0361412124244477,0.0998617667458352,0.717634033913163
238,2,61675,0.0164081307188566,0.100164032159457,0.869972420333188
239,2,62776,0.055786072631252,0.104508473271156,0.593819520774574
240,2,62939,0.0465449144720519,0.0999640027430821,0.641776986271756
241,2,63527,0.0476103990003575,0.100338049444668,0.63543683236511
242,2,63857,0.0468787004000535,0.100362380785882,0.640720557191101
243,2,65527,-0.00291378017718602,0.100062289301126,0.976785609256928
244,2,67007,-0.0376038034857947,0.110149752022309,0.73301462842607
245,2,67023,0.0737227747857077,0.227786934432995,0.74639623849168
246,2,67024,0.0902084287110494,0.228603091030231,0.693371094069864
247,2,67976,-0.00301812926000899,0.101503521839809,0.976295814341316
248,2,69628,0.0546700826886342,0.103144168132735,0.596420462076039
249,2,71825,-0.160469546039813,0.199349681093796,0.421381624508322
250,2,72389,0.083376789918656,0.100780034272425,0.40861770153233
251,2,72392,0.00562940697290726,0.101563193393982,0.955829142692945
252,2,73646,0.028517536607212,0.0994698041802279,0.774513747206879
253,2,74564,0.0429317279962951,0.0992597532175311,0.665628365181583
254,2,74739,0.0606403895996234,0.0995602083810011,0.542861477675569
255,2,79931,0.153706718993784,0.111978332594585,0.170733561885528
256,2,80748,0.0792060113323405,0.103511979270534,0.444671524120018
257,2,80873,0.0844879992306446,0.0997488564941054,0.397564978340548
258,2,81501,0.0941967325617944,0.0997075623475922,0.345442874341398
259,2,83526,0.103769304949213,0.0995255311217972,0.297828552314659
260,2,83845,0.0861155482554365,0.0996680596716087,0.388161678749302
261,2,84412,0.330180524295638,0.250824876993991,0.18890104780207
262,2,84412,0.0700815294083377,0.125853254754575,0.577981999024823
263,2,84447,0.140862636296148,0.10076873405773,0.163026755449339
264,2,87391,0.125391074900546,0.099108372409895,0.206637190257807
265,2,87562,0.128297377017189,0.099349803008149,0.197420289933325
266,2,87849,0.138046012430329,0.0993033207244914,0.165360781162598
267,2,87878,0.123311495205007,0.0997870490714389,0.217374530090351
268,2,88125,0.136587043415672,0.110966199485722,0.21918398761578
269,2,89785,0.107848100964579,0.0998489392837074,0.280829431602956
270,2,93441,0.108979452400564,0.102835992073138,0.289987298782235
271,2,93588,0.11790292010276,0.106431193061002,0.26870875767394
272,2,93721,0.0992756834041877,0.0995716876563383,0.319434240857919
273,2,93952,0.0876472639154157,0.0993170759880776,0.378107336921528
274,2,95085,0.118206147734272,0.0993663632091426,0.235003463007121
275,2,103188,0.131989812814175,0.101740065845599,0.195366991161404
276,2,107124,0.127349732126937,0.0993839990954388,0.20089755390039
277,2,111645,0.187591444054273,0.0991773454248377,0.0593793987394577
278,2,111916,0.179885839693397,0.0994538230805699,0.0713425449878326
279,2,111931,0.182732318298238,0.0995926274920419,0.0673770324167147
280,2,111999,0.18122061659561,0.0992394219128232,0.0686805152149388
281,2,114528,0.142849542576361,0.0999921836514545,0.154001411220927
282,2,116024,0.188158019152843,0.100019149548501,0.0607648092249575
283,2,119244,0.0082911786850679,0.109552809287335,0.939714947849641
284,2,119246,0.0321326396431092,0.11070911451057,0.771800118193895
285,2,119247,0.0710841093179448,0.111457577657507,0.524037988508684
286,2,120090,0.0554502709705739,0.100078764176091,0.579884283450641
287,2,120291,0.0713463550224436,0.101196018186247,0.481255715710304
288,2,120726,0.06259146746533,0.100627025861573,0.534333878274315
289,2,121716,0.0934477138195982,0.100444742442351,0.352831103854617
290,2,123100,0.0317725301314298,0.100692336528975,0.75253761963495
291,2,124677,0.0138972472496732,0.100565088643263,0.890167814294482
292,2,127636,-0.104805394547951,0.127073441896186,0.410063472169195
293,2,127887,0.0869781806112022,0.101151443135313,0.390438363103109
294,2,128935,0.0974329438443793,0.101028594092484,0.335500825263306
295,2,129053,0.121626482309273,0.10126282891063,0.230518847244331
296,2,130040,0.0937686797881589,0.101966793301098,0.358409703827122
297,2,130976,0.0632904464500768,0.101201275109037,0.532118037354974
298,2,132199,0.112519432475596,0.10155019598665,0.268608478148322
299,2,133355,0.111251057678523,0.102243451904837,0.277293485030675
300,2,133435,0.109176383546844,0.102471454927371,0.28740860079064
301,2,133943,0.0884127036898979,0.120072040396237,0.462018630994099
302,2,135183,0.0989154783849671,0.102557885314821,0.335463392390906
303,2,135402,0.121992133976352,0.102471911350469,0.234652486202409
304,2,135898,0.145731501703587,0.102930111409261,0.157707092690991
305,2,135912,0.15113521901681,0.102984510347503,0.143116100821766
306,2,135925,0.154331986339136,0.102501651896415,0.133050372069482
307,2,136002,0.151450555754982,0.102436648333517,0.140171021190656
308,2,136173,0.135208755238941,0.103229747591596,0.19112039944372
309,2,138209,0.181081244786791,0.106077950937089,0.0886905746521259
310,2,138318,0.223408721842903,0.10554452254375,0.0349824312636595
311,2,138695,0.204800012628922,0.103821158890551,0.0493185270879158
312,2,138818,0.176870408978941,0.103774266716623,0.0891907233534651
313,2,139728,0.154150533426288,0.103689478289062,0.137998426493676
314,2,140174,0.158081892805712,0.103672708929381,0.128200179633793
315,2,140863,0.166773235402551,0.103591900345438,0.108312193879803
316,2,141152,0.166367618502902,0.103887688422059,0.11017883342947
317,2,141292,0.188397554575761,0.103027882664585,0.0683020843264313
318,2,141545,0.194400677815947,0.103503058493794,0.0611762558962032
319,2,145823,0.25604969268096,0.107121283484906,0.0173593348500143
320,2,145934,0.153136975555038,0.177737848804975,0.389498604845184
321,2,145980,0.19391511962189,0.108490685181702,0.0747323452225443
322,2,146723,0.226854457630818,0.103126902543133,0.0284715698102465
323,2,147946,0.211111310820015,0.104178257478028,0.043470863644787
324,2,150394,0.198938150197634,0.113651851311387,0.0809151023581195
325,2,151274,-0.135795804595372,0.178659239670423,0.447712466404891
326,2,151397,0.244253226914536,0.104236855570521,0.0196709640168884
327,2,153035,0.234007322318988,0.103151689144719,0.0238975292743765
328,2,153228,0.223293479573876,0.103982077016545,0.0324401224194684
329,2,153455,0.201899107644739,0.104900015861349,0.0550726536721398
330,2,153732,0.279729428530911,0.10800242787835,0.00999428269257754
331,2,153815,0.218786253206187,0.104396972010588,0.0368193245374282
332,2,154160,0.227137700849893,0.103238353464369,0.0284451635370973
333,2,154235,0.217495745274968,0.104341546296722,0.037836818472596
334,2,155527,0.266547156459525,0.113059052601702,0.0189389857019796
335,2,159870,0.205772934886044,0.101742444984273,0.043879536135402
336,2,161229,0.23864461136406,0.103121587659793,0.0212299493358396
337,2,161451,-0.0159950201381687,0.222478808952094,0.942726520643023
338,2,161451,0.502931160600149,0.221582824592922,0.0238271123931597
339,2,162696,0.246896166735267,0.102615843878732,0.0166406799215065
340,2,163284,0.257305333162364,0.101160131869503,0.0113992630054749
341,2,164166,0.232134313942458,0.102287278029831,0.0238446686110692
342,2,165270,0.235677628687134,0.10139131621811,0.0206689674314124
343,2,165675,0.201174002442474,0.103299270132779,0.0522688925064187
344,2,166404,-0.572273669794276,0.267427678628643,0.033046387225518
345,2,168012,0.258435263203044,0.124779377921505,0.0390721477364277
346,2,168062,0.192197853291826,0.102409872559642,0.0613768881885439
347,2,168518,0.174948144097377,0.101905694501072,0.086899286270847
348,2,168980,0.197832348108097,0.101738211905229,0.0526263259134855
349,2,169651,0.217455921311816,0.101673584627386,0.0331405043529289
350,2,169902,0.233378211940158,0.170590656792055,0.172163564505462
351,2,169960,-0.0530555933693098,0.159294752519276,0.73928253484696
352,2,170725,0.235921134683623,0.101740429404526,0.0209734781899984
353,2,171254,0.250086400495125,0.101811847047537,0.0145162085877133
354,2,172242,0.142794753523593,0.101179501802173,0.159036569412789
355,2,173254,0.113227565341055,0.10050651492117,0.260689833448907
356,2,173340,0.113423703869355,0.100493681511485,0.259805629348631
357,2,173385,0.100872848875818,0.100624432288966,0.316803924009697
358,2,173973,0.148168304006391,0.100189979716664,0.140065903661365
359,2,174714,-0.0532342636288126,0.257672416283081,0.836443971035836
360,2,177341,0.233310365224758,0.0993846559628568,0.0194490645042657
361,2,180314,0.149234111112465,0.0998757010733589,0.13601710333448
362,2,180339,0.131131477784132,0.100201391104699,0.191494396163413
363,2,182758,0.153258195872575,0.0997509804875058,0.125334176519748
364,2,183619,0.105936323118397,0.100319736718034,0.291696384720512
365,2,183913,0.0869072250916881,0.102919042549084,0.399004884756622
366,2,184146,0.132305790005101,0.103474578370398,0.201867064639679
367,2,187176,0.0665301312147075,0.100963013568351,0.510353956531828
368,2,191066,0.0803643116698671,0.101690383782355,0.429892339429781
369,2,191124,0.363087319272433,0.127134070454408,0.00454484361023108
370,2,191128,-0.296703318005322,0.117319632205551,0.0118731413402064
371,2,191599,0.072809561690258,0.100295203771456,0.468348877559841
372,2,191762,0.0657881222857086,0.104284186932723,0.528544052746459
373,2,191763,0.0414670127048341,0.100743389528473,0.680874912724087
374,2,191959,0.0539567253370199,0.100480662395078,0.591615463499591
375,2,192390,0.088515963413191,0.103188069821204,0.391578321232745
376,2,195759,0.0877615281528255,0.101277162072874,0.386778293053698
377,2,196912,0.0765901011919294,0.0996616110514232,0.442703100278367
378,2,197598,0.572307217082592,0.324318515907657,0.0784880937512673
379,2,198110,0.0551498980858984,0.100299747206713,0.58276941336403
380,2,198283,0.0717468574686427,0.103428340694565,0.488334954357827
381,2,198805,0.0433181300958144,0.100748515431532,0.667484935143463
382,2,198891,0.0320806358584069,0.0999753404224303,0.74848705760453
383,2,199248,0.0427275475445978,0.100192469658481,0.670036506275321
384,2,201782,-0.015236860019794,0.100091835617725,0.879093448223273
385,2,203285,0.103551759975609,0.0995546077766946,0.298981947132567
386,2,203783,0.0967911474122888,0.0993588915223722,0.330645721966557
387,2,204179,0.0683357215579053,0.0996667574783791,0.49338887523628
388,2,205406,0.0523758630590885,0.100719219786853,0.60337659698401
389,2,205834,0.0546370973540138,0.100233031759023,0.586028478432756
390,2,205965,-0.0202065659865852,0.109564121741274,0.853784510633735
391,2,207192,0.0648085993793551,0.100122039429955,0.517861077167346
392,2,207561,0.0398986688856466,0.0997160184295002,0.689307971742247
393,2,208682,0.0159343689902236,0.0995672274284751,0.872944028014885
394,2,210102,-0.00621054374569741,0.099827440878904,0.950428586356034
395,2,212519,0.0539676865518128,0.212450841818062,0.799624646558474
396,2,214801,-0.0430189298975974,0.0997969746017674,0.666684603500781
397,2,215016,-0.0292685583632842,0.0997541174701742,0.76938347794934
398,2,218876,-0.0937955156777709,0.100674008370966,0.352140960359607
399,2,227511,-0.121756728103043,0.101304074532023,0.230210392450339
400,2,230378,-0.0973875306870411,0.100097780615008,0.331257291848082
401,2,231943,-0.0944370771124555,0.100393519849008,0.347517736243424
402,2,232156,-0.121667233736987,0.100269171570202,0.225785844747852
403,2,232789,-0.106304782791639,0.099962272861798,0.288305296604832
404,2,238524,-0.0736823481883707,0.100186445203343,0.462552456187109
405,2,241518,-0.114021325588835,0.100951348470652,0.259467351322965
406,2,250396,-0.12581149948752,0.100220711956389,0.210184159887497
407,2,250466,-0.123026993168445,0.100194956431165,0.22031159149576
408,2,252305,-0.128077915405857,0.100443787679164,0.203105239167029
409,2,254571,-0.102815173235441,0.101942086458585,0.31387434423457
410,2,254742,-0.119422481070527,0.101798427247993,0.241535867118777
411,2,254908,-0.109162753113266,0.102611418619838,0.28812562703434
412,2,255033,-0.131455932571187,0.120256101279143,0.275080753762367
413,2,255862,-0.0806008709592252,0.102066561583361,0.430239362076114
414,2,255975,-0.102215663258574,0.101642362499964,0.315277430477423
415,2,258311,-0.179782486432054,0.0996487219086809,0.0720581203843698
416,2,259284,-0.137348607880082,0.100177793130687,0.171230861572408
417,2,266330,-0.0962505645448095,0.100745891574954,0.340039584822338
418,2,267100,-0.105761947557532,0.10071150966345,0.29436866874148
419,2,268086,-0.0503465655195561,0.100840458694868,0.617900550345157
420,2,274614,-0.0710688185753672,0.100191793607763,0.478589349281967
421,2,274729,-0.0889021177068081,0.100700461730421,0.377925022893263
422,2,275746,-0.0440926189816546,0.100740231005371,0.661881377053568
423,2,277029,-0.0376420342169813,0.100279281330105,0.707609275177351
424,2,277741,-0.0643727839908812,0.100280155771275,0.521335628807948
425,2,278218,-0.0558531292954836,0.100113314386395,0.577266914555198
426,2,278379,-0.0374844058603805,0.10261668926983,0.715116945769389
427,2,279910,-0.0393817426932062,0.100100328589683,0.694244806502639
428,2,280616,-0.0579039714735348,0.104452467533942,0.579685477983504
