SNP,Chr,Pos,Effect,SE,ERV25_PIS1_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
290,2,123100,0.0116757646252545,0.0669438178517814,0.861642144166607
291,2,124677,-0.0230060533121133,0.0668432658708145,0.730916554614847
292,2,127636,-0.026211261511919,0.0845444778877446,0.756721657140772
293,2,127887,0.00957530589343936,0.0673109201533104,0.886959852337954
294,2,128935,0.00117101728120339,0.0672491874962571,0.986116890749395
295,2,129053,-0.000487555240386905,0.0674539178417657,0.994237043451798
296,2,130040,-0.0213048639151148,0.0678561550550744,0.753728536325329
297,2,130976,-0.0115849101502655,0.067310025317503,0.863447558498239
298,2,132199,-0.0530425259055154,0.0675658771742833,0.432951377802171
299,2,133355,-0.0118723112618249,0.0680793530046341,0.861659487630483
300,2,133435,-0.00363585023187407,0.0682291323639345,0.957531928699776
301,2,133943,-0.0526388288624922,0.0798324409361687,0.510090429056266
302,2,135183,-0.0101385504794613,0.0682650631641564,0.882019248988742
303,2,135402,-0.018040007080403,0.0682501298408958,0.79168610478644
304,2,135898,-0.0263493931437355,0.0686045421680671,0.701152987358365
305,2,135912,-0.0213912627143455,0.068660120921747,0.755564220311861
306,2,135925,-0.0218933502546188,0.0683485593181311,0.748915954185671
307,2,136002,-0.0254805151465194,0.0682938795883156,0.709297211004753
308,2,136173,-0.0135743021628232,0.0687868139846405,0.843676055030144
309,2,138209,-0.0479659550613527,0.0707618860936777,0.498310762724715
310,2,138318,-0.0424208980801724,0.0705706161036219,0.548150674553379
311,2,138695,-0.0605621743403124,0.0693216661770194,0.382908314118138
312,2,138818,-0.0554351390370562,0.069206438752686,0.423663912134361
313,2,139728,-0.0463007560681767,0.069101193394993,0.503268590142054
314,2,140174,-0.0463482511691711,0.0691011031956606,0.502830519258887
315,2,140863,-0.0488672024761538,0.06906819859508,0.479709594641311
316,2,141152,-0.0514207599016454,0.069257793851321,0.458305769410686
317,2,141292,-0.0500853594430604,0.0687618317354267,0.466858428546749
318,2,141545,-0.0953939919359235,0.0689620397964036,0.167452438543728
319,2,145823,-0.110719948027907,0.0715427135428406,0.122613158017869
320,2,145934,-0.273167892652308,0.117381983347752,0.0205212301557721
321,2,145980,-0.123130048878185,0.0721499721434694,0.0887787012188184
322,2,146723,-0.0903966642354426,0.068856081608575,0.190091438255538
323,2,147946,-0.103695826496227,0.06943725754562,0.136232449956297
324,2,150394,-0.143813276539245,0.075492482669876,0.0575923323537846
325,2,151274,-0.0248611782117649,0.118857118269247,0.834437269327211
326,2,151397,-0.0753168064069252,0.069715238448278,0.280724233436306
327,2,153035,-0.0622033497132688,0.0689908266142553,0.367874739419917
328,2,153228,-0.0492782614658371,0.0695247667530564,0.478924387145651
329,2,153455,-0.0576219146781505,0.0700322236955549,0.411182062550618
330,2,153732,-0.138975935854354,0.072097322272082,0.0547049836041264
331,2,153815,-0.082386462097177,0.0696925827675162,0.23794542739646
332,2,154160,-0.06837134891356,0.0690028347301231,0.322438297628021
333,2,154235,-0.070873186194804,0.0696867068177631,0.309837644589187
334,2,155527,-0.14920679572009,0.0753302396251332,0.0484005070038823
335,2,159870,0.00549952694409361,0.0680254543859948,0.935610929831616
336,2,161229,-0.0887373474986042,0.0689085508298101,0.198674747624749
337,2,161451,-0.0811133365329733,0.147835336518494,0.583576361125791
338,2,161451,-0.132792819093543,0.148204174260706,0.370856594138284
339,2,162696,-0.0745425771382284,0.0686584877422172,0.278352236425916
340,2,163284,-0.0524565927584975,0.0678042299429456,0.439656885070413
341,2,164166,-0.0267730028692923,0.0684769591876697,0.696049166942106
342,2,165270,-0.0557178261474611,0.0678510134240888,0.412098557538513
343,2,165675,-0.0752854858523486,0.0689218085055333,0.275432199205449
344,2,166404,0.00797429528082017,0.178926830199758,0.964477364833346
345,2,168012,-0.013447855284709,0.0834490148047116,0.872067009375282
346,2,168062,-0.0116869271095186,0.0684150013368111,0.864459994134943
347,2,168518,-0.0588676314838661,0.0679538897498325,0.386920721809018
348,2,168980,-0.0474890319773182,0.06794679263351,0.485065380326452
349,2,169651,-0.0843716851647747,0.0678777001029277,0.21469441146315
350,2,169902,-0.00101065049017635,0.113703801615984,0.99291315786093
351,2,169960,-0.058377341483606,0.105865452733489,0.581688106171755
352,2,170725,-0.0768936104761657,0.0680241709056203,0.259080812775107
353,2,171254,-0.112758696495057,0.0679931016185853,0.0981281737094098
354,2,172242,-0.0854694370568371,0.0672970293948392,0.204909450537496
355,2,173254,-0.0680357946567214,0.0668357093169945,0.309396149561387
356,2,173340,-0.0459699314937037,0.0668808956126779,0.492319671289339
357,2,173385,-0.0475977139755419,0.0669393493522305,0.477518282854164
358,2,173973,-0.0462601669866769,0.066763932186991,0.488833182544742
359,2,174714,0.126748641798204,0.171170406652954,0.45949968163841
360,2,177341,-0.0828092161851013,0.0664356394783324,0.213422900500615
361,2,180314,-0.118679087260407,0.0663038115814446,0.0743223800964921
362,2,180339,-0.10915813061523,0.0665190467321686,0.101686892682803
363,2,182758,-0.0802185202604453,0.0663956864092981,0.227783435887104
364,2,183619,-0.0548612866939012,0.0667309663234888,0.411559936203214
365,2,183913,-0.0292632130411841,0.0684688635675979,0.669352627367258
366,2,184146,-0.0607409588522829,0.0688700827181901,0.378396232493688
367,2,187176,-0.0586889292683273,0.06708578377354,0.382259021368996
368,2,191066,-0.01710883956844,0.0676543820901474,0.800503580946312
369,2,191124,-0.0735752478009397,0.0853960200784548,0.389505195574985
370,2,191128,0.0783153515501658,0.0785834961202489,0.319647285901548
371,2,191599,-0.0309274638882681,0.0667027034217583,0.643176174435935
372,2,191762,-0.0372327910617418,0.0693357718877446,0.591611075000108
373,2,191763,-0.0393345177933412,0.0669545475960466,0.557256363781873
374,2,191959,-0.0123198181182462,0.0668206073100954,0.853827867736075
375,2,192390,-0.0593892386742191,0.0685950177597961,0.387190513118525
376,2,195759,-0.0290229376989466,0.0673799029192327,0.666923353603892
377,2,196912,-0.0736003916378671,0.0661916492763044,0.266925529151313
378,2,197598,-0.104208542589278,0.216475088316274,0.630538926261691
379,2,198110,-0.0323395996546342,0.0666826167442255,0.627992795412138
380,2,198283,-0.0374174483317519,0.0687740952785598,0.586741510838668
381,2,198805,-0.0313797107411759,0.0669713213822615,0.639677345053112
382,2,198891,-0.0190824443209917,0.0664625575250549,0.774192185358979
383,2,199248,-0.0239057329313733,0.0666099700228692,0.719891032126576
384,2,201782,-0.0436136209310143,0.0664997486939645,0.512350184154402
385,2,203285,-0.0107594287602972,0.0662798024164508,0.871136159191419
386,2,203783,-0.0352033777629513,0.0661130066231721,0.594733574983151
387,2,204179,-0.0216275265048095,0.0662895975747017,0.744422328153797
388,2,205406,-0.0281855805272565,0.0669639732130309,0.674079401879847
389,2,205834,-0.0142145184146422,0.0666556747605965,0.83125278620695
390,2,205965,0.012369836531715,0.0728354944148594,0.86523912766715
391,2,207192,-0.0231305622518896,0.0665862549775247,0.728514805553153
392,2,207561,-0.0387368264285878,0.0662712023271853,0.559244062458693
393,2,208682,0.000372612218444202,0.0661917219716213,0.995511682197975
394,2,210102,0.00253001207756637,0.0663625331622382,0.969610284438025
395,2,212519,-0.0142302686853863,0.141241861808893,0.919805267809731
396,2,214801,0.0161502350743168,0.0663539439851063,0.807840599461787
397,2,215016,-0.00711805294801826,0.0663205662598361,0.914589754188103
398,2,218876,0.0210905543564821,0.0669979086562325,0.75310388802249
399,2,227511,-0.0669037855749015,0.0673875612337528,0.321477247821417
400,2,230378,-0.0397104617592681,0.0665976470765348,0.551374197555021
401,2,231943,-0.0368444178995192,0.0667934308750432,0.581559532611356
402,2,232156,-0.0426480484252744,0.0667562396664748,0.523326778699598
403,2,232789,-0.04095160639312,0.0665226022196195,0.53855234302808
404,2,238524,-0.0405079944463821,0.0666170869397669,0.543530651405367
405,2,241518,-0.0315002812063901,0.0672096908791587,0.639582966354862
406,2,250396,-0.0261466686199598,0.0667577849225171,0.695542294411786
407,2,250466,-0.0295498346689942,0.0667301757894053,0.658163067657684
408,2,252305,-0.0664342994354471,0.0668321615673747,0.320880956963561
409,2,254571,-0.0670608383779765,0.067771703445166,0.323091011141724
410,2,254742,-0.0565684320363797,0.0677374661386137,0.404218985951272
411,2,254908,-0.0555798389565847,0.0682582017459978,0.416045673216519
412,2,255033,-0.0122982822095015,0.0800751875427413,0.87802536986445
413,2,255862,-0.0488505319197267,0.0678609213029304,0.472086006759694
414,2,255975,-0.0378683695242297,0.0676355071323082,0.575910327193143
415,2,258311,-0.00709864905610347,0.0665471402100266,0.915110596446028
416,2,259284,-0.00838962198026705,0.0667707955281589,0.900082034090108
