SNP,Chr,Pos,Effect,SE,HNM1_MAM33_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
384,2,201782,-0.0666114923739889,0.0597443524104297,0.265633724340868
385,2,203285,-0.0592579577501062,0.0595339329274914,0.320240866516032
386,2,203783,-0.0680169076157433,0.0593787930307264,0.252788530084343
387,2,204179,-0.0576894038614888,0.0595538917963927,0.333361900335138
388,2,205406,-0.0458736941598529,0.0601961862363316,0.446527229147518
389,2,205834,-0.0692167677127143,0.0598438451273769,0.248208545325783
390,2,205965,-0.0485944067284758,0.0654632972415117,0.458389973223437
391,2,207192,-0.0941800960952912,0.0596909613013343,0.115508406368774
392,2,207561,-0.0898487629765973,0.0594442517011848,0.131561013266314
393,2,208682,-0.0796861209083494,0.0593847106835674,0.180503048784104
394,2,210102,-0.0583151745316736,0.0596089778737273,0.328598329864286
395,2,212519,-0.0766782599877667,0.126975879546747,0.546310951635709
396,2,214801,-0.0924641366187016,0.0594836520192795,0.120974084091932
397,2,215016,-0.0974058614413566,0.0594271200225249,0.102087283395628
398,2,218876,-0.0434019751131716,0.0602252645040907,0.471595318400767
399,2,227511,-0.0661095031381064,0.0605940536570511,0.276006913895655
400,2,230378,-0.0641486316602615,0.0598339030480976,0.284402240282691
401,2,231943,-0.0695778728658391,0.0599888672743278,0.24689521800906
402,2,232156,-0.0618330376985873,0.0599882191751515,0.303362359559325
403,2,232789,-0.064460917069029,0.0597672959060135,0.281533011576268
404,2,238524,-0.0532056152566562,0.0598830161705692,0.374880866922306
405,2,241518,-0.0462723673898514,0.0604202131427096,0.444281794043031
406,2,250396,-0.0578596772443023,0.0599791541890232,0.335373962232488
407,2,250466,-0.0527133627655342,0.0599713579763234,0.380012407117099
408,2,252305,-0.0526560596534366,0.0601308110194046,0.381793057775957
409,2,254571,0.00538335022734771,0.0610408900730766,0.929773668423532
410,2,254742,-0.00181928156576605,0.060986365481124,0.976218728882283
411,2,254908,-0.00757678204967283,0.061450967601536,0.901941287073067
412,2,255033,0.0279342009171408,0.0720104772465049,0.69831011594985
413,2,255862,-0.00519932233837717,0.0610814861061959,0.93221338394525
414,2,255975,-0.00583826355570571,0.0608607922759221,0.923632067435508
415,2,258311,0.00166362732624958,0.0598565504109698,0.977842498917427
