SNP,Chr,Pos,Effect,SE,SSH1_ERG11_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
37,1,51248,-0.0868602094206987,0.101249002522343,0.391536917721072
38,1,51462,-0.0859650140827844,0.101388744440302,0.397081935784586
39,1,52124,-0.0767871401622149,0.101272060748353,0.448821425480885
40,1,52667,-0.11046625269174,0.10102110806816,0.274921396787851
41,1,55470,-0.119864349908528,0.103749954734837,0.248741009906869
42,1,59265,-0.0109460956974925,0.101139333342807,0.913876419061525
43,1,60165,-0.0464002722288108,0.101034403532077,0.646335742378326
44,1,62308,-0.164494137886716,0.100573074109739,0.102821262682051
45,1,62869,-0.141971125144538,0.100657524414548,0.15929117110657
46,1,65431,-0.0835773993843497,0.105328666355049,0.428024567272698
47,1,65451,-0.0766323129221163,0.103847687444192,0.461047317672795
48,1,65719,-0.0678725268019252,0.108317164455614,0.531320474657921
49,1,66841,-0.0915984591927981,0.100870578317595,0.36445596973779
50,1,66948,-0.102302458167807,0.101462104255394,0.314009520695993
51,1,68621,-0.216014517005442,0.100678486966192,0.0325875077125073
52,1,69417,-0.163649888276407,0.100688540261963,0.104989385000402
53,1,69820,-0.460591094328283,0.394708229832337,0.244032234250334
54,1,69821,-0.254630300255471,0.244998501616038,0.299370207098294
55,1,70906,-0.0440279938433408,0.162331534554742,0.786378304118886
56,1,74327,-0.172602819222847,0.101204124746573,0.0889824054777863
57,1,74572,-0.170654199477086,0.10094185019169,0.0917923387399222
58,1,75211,-0.142973790054581,0.10087831934742,0.157280283226637
59,1,76030,-0.117038720360202,0.100972959504647,0.247195016040448
60,1,80108,-0.228487162992838,0.100407224520346,0.0234684295514641
61,1,81262,-0.191275956057234,0.100588899472184,0.0580424985691721
62,1,81999,-0.252601585415989,0.100453970380216,0.0123606403003358
63,1,82431,-0.244879249477305,0.100991885566767,0.0158205855508007
64,1,83284,-0.213818908905463,0.100445806482084,0.0339711228744884
65,1,83613,-0.181946630798363,0.100612333340673,0.0713962084634645
66,1,84112,-0.197603546737965,0.100539838313965,0.0501486751915007
67,1,84701,-0.149979019176841,0.107953441611089,0.165619222268008
68,1,84858,-0.0949512508861924,0.101247700923298,0.34898251949928
69,1,85751,-0.209435711259164,0.101178216696024,0.03918219070465
70,1,87445,-0.18408304282757,0.101533968081895,0.0706780811401328
71,1,87467,-0.241442172341276,0.101731169485102,0.0181630557907486
72,1,89070,-0.242977350477473,0.101073852594471,0.0167334250210714
73,1,89616,-0.194100892628118,0.10082177165366,0.0550089943840779
74,1,89679,-0.208656018028761,0.100752292994242,0.0390869345951176
75,1,89880,-0.184889776816354,0.100909503137086,0.0677589433862249
76,1,91472,-0.169239811356882,0.101742814115199,0.0971182866168372
77,1,93789,-0.131924408670109,0.100844290966012,0.19165698259022
78,1,94351,-0.134296094155637,0.101102134931068,0.184930200893152
79,1,99148,-0.112508206171267,0.100910929274579,0.26564065813325
80,1,101281,1.36416791299225,1.10319023938907,0.217070212775539
81,1,106011,-0.15909490893862,0.105012277097508,0.130664130245475
82,1,106800,-0.0552549212140842,0.101182073514464,0.585346294028304
83,1,107970,-0.0341878049911458,0.100908506457867,0.734961818918397
84,1,109000,-0.0532776717982451,0.101063000365752,0.598404691086926
85,1,112549,-0.0984815422306455,0.100852204907786,0.329488577494366
86,1,112742,-0.0278034745221904,0.101370976131052,0.784034106350402
87,1,113050,-0.0102486543701491,0.101209753825641,0.919400345787455
88,1,113135,-0.0600703879823475,0.10090279214269,0.552004834917744
89,1,114076,0.00157760877461963,0.100953398427257,0.987540714670554
90,1,114628,-0.0340338398845219,0.101192615876881,0.736823898081573
91,1,116283,0.0189710621223816,0.101766731778561,0.852224743224584
92,1,126880,-4.13308927144254,1.89681545536812,0.0299952886050858
93,1,127853,0.0164208457973636,0.101578493435372,0.871668675611717
94,1,128302,0.0559569159764637,0.101148222456076,0.580465017511531
95,1,128704,0.0613238633149587,0.101240189300172,0.545085655194227
96,1,128911,0.0917372354407159,0.101186263495479,0.365227550430232
97,1,130267,-0.0186506081545773,0.101251114644088,0.853961145664594
98,1,130271,-0.0100861822806206,0.101374736807018,0.920802496045085
99,1,130613,0.0196338459871961,0.102318176715548,0.847938619697096
100,1,132012,-0.11641825642694,0.10191813620881,0.254115069024258
101,1,133231,-0.106926030954318,0.101221915100037,0.291529561425597
102,1,137074,-0.078487243170117,0.101151365488354,0.438304819602826
103,1,137304,-0.0784891458395823,0.101186579890038,0.438452987803631
104,1,139686,-0.0489209032229725,0.101372433519358,0.629688939164179
105,1,149562,-0.0583161326798651,0.101589804285997,0.566309498726752
106,1,150447,-0.0625714187116413,0.102710617007576,0.542783035261566
107,1,151446,-0.197885164359722,0.20618113357639,0.337831074627995
108,1,154084,-0.0500444536017546,0.103047665381981,0.627521070001267
109,1,156633,-0.00890198041822462,0.104494250576055,0.932157759758224
110,1,157269,-0.0590116662064807,0.101162476882927,0.560039950576693
111,1,160054,-0.000977732336678749,0.102172799303031,0.992370246141196
112,1,166222,0.0179058943461777,0.101412638146115,0.859951560265857
113,1,166416,0.0201482258143632,0.101205542416405,0.842313033746142
114,1,167326,-0.0217503715628655,0.101779777386772,0.830904132722263
115,1,168836,-0.072802980049506,0.101229864899399,0.472502885100141
116,1,171200,-0.0522456546730773,0.10141759478881,0.606768018478282
117,1,171431,-0.107978834870947,0.101927207441713,0.290154705167531
118,1,173339,-0.0846470070084282,0.101194950799775,0.403453833324446
119,1,173845,-0.0898000756425348,0.101098305991494,0.37501375490807
120,1,175121,-0.07947207430024,0.100921946914051,0.431540588013249
121,1,175281,-0.0847121701473534,0.100995813802061,0.402166502370859
122,1,175315,-0.0828606436388946,0.100968310389376,0.412393852130525
123,1,175523,-0.079074597425652,0.101550031788867,0.436692104914359
124,1,175541,-0.0840215514188919,0.101123572122422,0.406603059643034
125,1,175653,-0.111735451617536,0.101368406544807,0.27109483283955
126,1,175805,-0.114664607281005,0.107112240490348,0.28512170167371
127,1,175818,-0.119183994499627,0.104629069761172,0.255429786302362
128,1,175856,-0.0874053929320797,0.103114165092792,0.397203654594468
129,1,175876,-0.0737237024118472,0.101561435227526,0.468379523841213
130,1,175989,-0.0947806748111735,0.101802282634798,0.35247587506196
131,1,176001,-0.0931211082208994,0.102338356958728,0.36347841253459
132,1,176451,-0.084073052690581,0.103593302401201,0.41758620696855
133,1,177692,-0.0667804916910278,0.101002060777678,0.508928506606116
134,1,178191,-0.0680684898951968,0.101100038125863,0.501210629341588
135,1,178224,-0.0667804916910278,0.101002060777678,0.508928506606116
136,1,178960,-0.0968501560273307,0.101741266529872,0.34178584579802
137,1,179139,0.00142230310720137,0.201906852503548,0.994383445388284
138,1,179139,-0.296339879912519,0.406339929154601,0.466307544227177
139,1,180955,0.0426791185525641,0.116968527850195,0.715421768561673
140,1,183802,0.000411109190337267,0.101077306113605,0.996757090612201
141,1,183954,0.000538128043060138,0.101813176371847,0.995785829544883
142,1,184450,0.0448945354369502,0.100893452126581,0.656614324856115
143,1,184641,0.0536944414530415,0.103819316206074,0.605346571020072
144,1,184718,-0.000875611804895753,0.101495143085763,0.993121504883022
145,1,185296,0.039909321880873,0.101042257271704,0.693098749750824
146,1,185438,0.0549674348075173,0.101027001712289,0.586725386745445
147,1,185469,0.0504517480615779,0.101179590586566,0.618346664038801
148,1,185503,0.0367571938712274,0.100934475033678,0.715949943463204
149,1,185705,0.0295523891972001,0.102069609086195,0.772344490557757
150,1,185749,0.0196061412368173,0.10207639397269,0.847795297557996
151,1,185806,0.0308536033287151,0.102204843137811,0.76292127481311
152,1,185879,0.00318074060616771,0.102711825442894,0.975312865283154
153,1,185916,0.0606704066339123,0.102614453982244,0.554733868607881
154,1,185941,0.0461588460942975,0.103083202788953,0.654584904184895
155,1,185954,0.0280855990300196,0.103402803694189,0.786077982770803
156,1,186055,0.0580337901160419,0.10130260251343,0.567093636898681
157,1,186896,0.0349110434995961,0.102994516935644,0.734841246349676
158,1,187697,-0.0976172884033986,0.21001780806536,0.642357806850136
159,1,189392,0.0215846759036307,0.211180381189996,0.918648291375316
160,1,189416,0.0588403947590255,0.204257556815075,0.773462514579916
161,1,190132,-0.0218493209799744,0.101471580110165,0.829638653178928
162,1,190148,-0.0248226173643779,0.101500250894213,0.80694139603923
163,1,190165,-0.0465647871314208,0.102258837735462,0.649128795059822
164,1,190169,-0.0235229835466854,0.102153638930456,0.818014860815713
165,1,190933,-0.103412774090848,0.101183251016745,0.307464467450615
166,1,192149,-0.0104096048730903,0.102159808574451,0.918897630750419
167,1,192302,0.146622966365198,0.13466560541354,0.276987950236207
168,1,192303,0.0851737594566364,0.121707233465941,0.484497548415781
169,1,192305,0.128626631356215,0.126377744013504,0.30947246237766
170,1,192315,0.00122590763700359,0.143574552053042,0.993192189215881
171,1,192795,0.0317866694278583,0.101126860294116,0.753460131904272
172,1,194020,-0.0100714736585942,0.10653063383809,0.924733346167837
173,1,194187,0.00469919264350602,0.101224495408363,0.962998979397045
174,1,194867,-0.0354618702500775,0.101152109112578,0.726112842195253
175,1,197325,-0.0599932767370842,0.103589208499363,0.5628600334023
176,1,197392,-0.0464882468794693,0.104941403602049,0.65804256108946
177,1,198857,-0.178197423150934,0.485016048020841,0.713536955330412
178,1,206666,-0.160949055005148,0.113458150175553,0.156904810197342
179,1,206675,-0.197836817392256,0.147758293185936,0.181457659657876
180,1,223051,-0.04206368285252,0.117220419024544,0.719927350130668
181,1,223059,-0.178391493753127,0.121372133480988,0.142509443018789
182,2,7366,-0.0296308985228837,0.146724801268618,0.840073075954669
183,2,8180,0.0525899541857253,0.20200170761698,0.794750146603962
184,2,8187,0.226966637881187,0.209734457877117,0.279919274924206
185,2,8250,0.188498037322939,0.206730609728084,0.362493544050683
186,2,8253,0.157016391901424,0.206805123382677,0.44821086729272
187,2,8285,0.117352217514929,0.112037893116313,0.295616431791049
188,2,8302,0.161466629613343,0.10468529750418,0.123872306736729
189,2,8306,0.161466629613343,0.10468529750418,0.123872306736729
190,2,8314,0.154217149962748,0.102554727641897,0.133538670800674
191,2,8317,0.155740455186734,0.104902040643203,0.13853492137347
192,2,8328,0.142848960307392,0.104481984984339,0.172429012464596
193,2,8331,0.133154179527208,0.104320857232441,0.202656511029968
194,2,8498,0.113297142292197,0.102554870979038,0.270021846743927
195,2,8651,0.103715391298317,0.102679913250324,0.313146649130236
196,2,9418,-0.087888123834988,0.261477104574549,0.7369788138971
197,2,9812,0.0945268472189984,0.103316750086725,0.360856714482706
198,2,9932,0.0936359170196714,0.102910887861449,0.363509919829122
199,2,10135,0.0808297810510417,0.102546715153425,0.431094689921339
200,2,11616,0.0782970747227238,0.102443251661401,0.445200829005386
201,2,12133,0.0839126379878639,0.102838636550508,0.415070903869074
202,2,12194,0.0899745633106022,0.103222588373471,0.383988647337679
203,2,12359,0.0855290038162619,0.10293087728671,0.406571274737171
204,2,13061,0.079714098463423,0.102936510242648,0.439212273365893
205,2,14298,0.0903643688659124,0.103236943866758,0.382000227823793
206,2,15222,0.0905347743225171,0.104245408444155,0.385723134393232
207,2,17986,0.0774925117713026,0.102444984694697,0.449895646705724
208,2,19770,0.076679404946433,0.103156147520967,0.457774314078227
209,2,19836,0.097594366980694,0.102822098846141,0.343189859128259
210,2,19851,0.104203656407418,0.103105593429273,0.312876265639057
211,2,21595,0.0791403134937891,0.102741883349111,0.441647304620626
212,2,22385,0.0722342797402433,0.10285366148012,0.482953990101366
213,2,23441,0.0691609455668343,0.103859947758184,0.505906198294286
214,2,24209,0.104252120015434,0.102919960664857,0.311780867539564
215,2,24341,0.107699975644968,0.103154071237475,0.297167885493741
216,2,26815,0.121269094638921,0.10298735355618,0.239783521828374
217,2,28209,0.103791901403735,0.103076209563922,0.314651730302161
218,2,28695,0.0408778140516501,0.10781814185524,0.704814309502362
219,2,35849,-0.69081569328499,1.10496543518508,0.532248903145405
220,2,35850,-0.967248694580787,1.35116090942636,0.47454802630579
221,2,41245,-0.0268552055182925,0.102818258469083,0.794097521937667
222,2,43214,-0.0610707613621517,0.104444757397828,0.559110671715996
223,2,47104,0.0359005437664112,0.101564280446409,0.723942563941259
224,2,50915,0.0664363628622848,0.102519362899741,0.517382153494705
225,2,55834,0.013756665031484,0.102103696039495,0.89290032805793
226,2,56422,0.0426898856225537,0.102263628182525,0.676603540023266
227,2,57715,0.058167542013544,0.101904660700509,0.568495996124245
228,2,59046,0.046744932492373,0.102437212785301,0.648435013183414
229,2,59191,0.0510631969259315,0.101844472120894,0.616413369575821
230,2,59383,0.0594982278956196,0.101860855473029,0.559517509752785
231,2,59477,0.042224964972205,0.103419024121111,0.683308244930047
232,2,59755,0.153026044293005,0.232277715861099,0.510449587161743
233,2,60471,0.00503167809635519,0.10204697542193,0.960702153458861
234,2,60478,0.0109962726045106,0.102162098798574,0.914345953844275
235,2,60786,-0.000715341687905657,0.101995783357021,0.9944080892043
236,2,61035,0.00188016160091964,0.101988385402762,0.985302201747327
237,2,61071,-0.00623294095833071,0.101525232363915,0.951080952878545
238,2,61675,0.00159633549581928,0.101818023513783,0.987499880816216
239,2,62776,-0.0502447608094676,0.106239415207461,0.636549006621451
240,2,62939,-0.00698544938853574,0.101641382279884,0.94524629253323
241,2,63527,0.00210279313279438,0.102023532653702,0.983567719269413
242,2,63857,-0.0306167095782454,0.102034315006161,0.764305820037602
243,2,65527,-0.04537488997463,0.101682216176708,0.65569594694422
244,2,67007,-0.0870671502703057,0.111886974231898,0.436989728470231
245,2,67023,-0.193932082254229,0.231343816252006,0.402437836444024
246,2,67024,-0.140876528627198,0.232299489433396,0.544610048178412
247,2,67976,0.0440204038859825,0.103149269424954,0.669811319475999
248,2,69628,0.0381015445189952,0.104865526617427,0.71657050899586
249,2,71825,-0.259366497851932,0.202349424253174,0.200762710883479
250,2,72389,0.0127120856785014,0.102537372633696,0.901405516316829
251,2,72392,-0.0443297318622198,0.103209884735527,0.667813775565421
252,2,73646,0.058316793775791,0.101072646490626,0.564321411018533
253,2,74564,0.0900716784654866,0.100807815313781,0.372198765416564
254,2,74739,0.131207431598957,0.101012469247975,0.194818116347023
255,2,79931,0.163295372314702,0.113795062777519,0.152173840475197
256,2,80748,0.15330825143569,0.104987900557593,0.145111651174151
257,2,80873,0.164016791842397,0.101119028891524,0.105692454877239
258,2,81501,0.196508157517604,0.100937811205594,0.0523486919857152
259,2,83526,0.148616164153147,0.101011586058002,0.142106713957685
260,2,83845,0.192226501593132,0.100899724071908,0.0575763074589291
261,2,84412,0.376228502377822,0.254796457552879,0.140678555254504
262,2,84412,0.153260117548633,0.127722582697919,0.23096527902465
263,2,84447,0.214034633125906,0.102078264289206,0.0367251264312688
264,2,87391,0.245063003045521,0.100123261173466,0.0148671287417189
265,2,87562,0.235473382363464,0.100445932474103,0.0196176850840278
266,2,87849,0.233159771608298,0.100451560795439,0.020849564967499
267,2,87878,0.242994541952166,0.100824022106167,0.0164595951725677
268,2,88125,0.0927093555596732,0.112928362765583,0.412224694105478
269,2,89785,0.200846380181437,0.101097880649173,0.0477336742877038
270,2,93441,0.178513539775285,0.104264295436639,0.0877518192883608
271,2,93588,0.136944738998849,0.108127093776353,0.206163324781788
272,2,93721,0.180840106507204,0.100896432644744,0.0739356889616335
273,2,93952,0.164459336301739,0.100684804056065,0.103274830190723
274,2,95085,0.201253838522826,0.100637172750638,0.0462881432757189
275,2,103188,0.215443574828557,0.103026256612418,0.0372289338464822
276,2,107124,0.241301285263389,0.100438172818215,0.0167998374185755
277,2,111645,0.317031964059786,0.0999058579639927,0.00163945881269996
278,2,111916,0.299600814370885,0.100299965812086,0.00301377165623448
279,2,111931,0.314673804838571,0.100326573446074,0.00185342735835758
280,2,111999,0.315884104278437,0.0999454221015365,0.00171078828113727
281,2,114528,0.264891876984619,0.100953168615594,0.00907006009189001
282,2,116024,0.287127425402553,0.101025938153578,0.00474197248221236
283,2,119244,0.133075386932337,0.111133066028547,0.231937831931784
284,2,119246,0.110770621179562,0.112391894466648,0.325016836768166
285,2,119247,0.0758752490247758,0.113287086250673,0.50344814714473
286,2,120090,0.133293137167898,0.101524162793952,0.190062663730017
287,2,120291,0.129105080725538,0.102705957981136,0.209571703758518
288,2,120726,0.132771928865635,0.102096575119678,0.1942936825406
289,2,121716,0.132997284547397,0.101979233487459,0.193028604722907
290,2,123100,0.158129838712667,0.102019049597914,0.122036827576551
291,2,124677,0.154464304072051,0.101893486719458,0.13042973056879
292,2,127636,-0.0763049625646199,0.129227509349369,0.555253439285183
293,2,127887,0.142762301769475,0.10264463065331,0.165149913613787
294,2,128935,0.110131268529288,0.102660985092295,0.284108700672153
295,2,129053,0.112570449238855,0.102967029919965,0.275022114602605
296,2,130040,0.102369656583455,0.103627585735629,0.323897322120357
297,2,130976,0.0952947065274381,0.102800445113087,0.354566479170056
298,2,132199,0.0470725985804046,0.103372176904702,0.649122961819902
299,2,133355,0.0392229391571808,0.104081072957392,0.706511605177432
300,2,133435,0.037309400278696,0.104308064267298,0.72079303881754
301,2,133943,-0.0568402785577485,0.122106395330715,0.641861948124511
302,2,135183,0.0318553304016196,0.104370976180588,0.760384169878108
303,2,135402,0.0248853393517163,0.104360573683704,0.811666289281805
304,2,135898,0.0297310625374547,0.104910552388196,0.77704065220745
305,2,135912,0.017348192634514,0.104995926346255,0.868859664106498
306,2,135925,0.0163034058156801,0.104520741792983,0.876135983568171
307,2,136002,-0.000645783301815195,0.104446129939482,0.995070258219923
308,2,136173,-0.00175958555735978,0.105185034521287,0.986662678807258
309,2,138209,-0.0306672928322764,0.108257372776256,0.777127242829414
310,2,138318,-0.0328605094845229,0.107947863732539,0.760994218826264
311,2,138695,-0.0786634150209315,0.106028995014028,0.458638376879318
312,2,138818,-0.0801751102202712,0.105831036847287,0.449209938894991
313,2,139728,-0.0660141012495279,0.105668751274887,0.532553962235189
314,2,140174,-0.0891451063393038,0.10562063193276,0.39923416381835
315,2,140863,-0.115031896762591,0.105506889651466,0.276334143043125
316,2,141152,-0.101885650923454,0.105843258227351,0.336402812546666
317,2,141292,-0.112516779628979,0.10504949545329,0.284863654049251
318,2,141545,-0.0483016133926932,0.105701354064237,0.647978675403615
319,2,145823,-0.0132599069158728,0.109761431963958,0.903912944171374
320,2,145934,-0.23054112576171,0.180439128593344,0.202206460148229
321,2,145980,-0.0702031949156834,0.110712885657652,0.52642533936645
322,2,146723,-0.0651252926959143,0.10548496962384,0.537376011469832
323,2,147946,-0.0932789384131043,0.106392930415055,0.381224123547976
324,2,150394,-0.152243043342222,0.115741189870463,0.189237702301711
325,2,151274,-0.0898530750157924,0.181688185535761,0.62122861308286
326,2,151397,-0.0956812256483444,0.106653462035704,0.370264952191003
327,2,153035,-0.0901678261949099,0.105503523700473,0.393328570587781
328,2,153228,-0.119196220295454,0.106193933873006,0.262438664832289
329,2,153455,-0.0813276260156375,0.10709877659286,0.448137886796755
330,2,153732,-0.11296510308821,0.110656705730816,0.308019464319993
331,2,153815,-0.087566154250124,0.106673209449949,0.412267293394656
332,2,154160,-0.099833328943673,0.105522507635561,0.344752055901936
333,2,154235,-0.0868573561372172,0.106611078504126,0.415786307801596
334,2,155527,-0.0536979157405504,0.115787609805585,0.643103969213705
335,2,159870,-0.0678779554699314,0.103953311897858,0.514203369902247
336,2,161229,-0.024394263083408,0.105604637995886,0.817451631261272
337,2,161451,-0.171967427321077,0.225960401257882,0.447134589655564
338,2,161451,0.0938094491288322,0.226815910553746,0.679423428185316
339,2,162696,0.0398218450870165,0.105136829073605,0.705092243977666
340,2,163284,0.0140732873431009,0.103761997298042,0.892190733648018
341,2,164166,-0.0222831047154253,0.104721440393313,0.831617838698974
342,2,165270,-0.0109287525760771,0.103845796806298,0.91624498536768
343,2,165675,0.014527501923091,0.105560816690414,0.89061754802613
344,2,166404,-0.367511621508017,0.272890760879474,0.178929494752743
345,2,168012,-0.0851468425317199,0.127522874146844,0.504762294443361
346,2,168062,-0.00574280122275739,0.104614627527698,0.956253313335478
347,2,168518,-0.0304222116810933,0.104003468128427,0.770067413227643
348,2,168980,-0.00236086279138714,0.103966614523033,0.981896109887422
349,2,169651,0.00811458939476872,0.104015175300128,0.937861503850035
350,2,169902,0.297336349439785,0.173138372973676,0.0867952953899907
351,2,169960,0.0688247218373998,0.161903065792594,0.671024010863444
352,2,170725,0.0313868562249879,0.104187835542277,0.763399257669062
353,2,171254,0.0973790129885115,0.10424108306424,0.350854172817303
354,2,172242,0.0247955303290133,0.103127686842885,0.810132431752273
355,2,173254,-0.0134179493623094,0.102343312291803,0.895765159707129
356,2,173340,0.0141064790890657,0.102330663986924,0.890436043173948
357,2,173385,0.0185445038365741,0.102422906753517,0.856425828717363
358,2,173973,0.0131720901835775,0.102153155877688,0.897474979724138
359,2,174714,0.0440103519403651,0.261922812294317,0.866657520101337
360,2,177341,0.0756921995072201,0.101727747480829,0.457331296737874
361,2,180314,0.0112543127276763,0.101839886960941,0.91206782380716
362,2,180339,0.02506542216482,0.102090224897056,0.806194759879535
363,2,182758,0.100409294671983,0.101592315684385,0.323655679706114
364,2,183619,0.0754400545745884,0.102054436066028,0.460268395229209
365,2,183913,0.0799254267322456,0.10463375324651,0.445461561501152
366,2,184146,0.0873798788794885,0.105319924144989,0.407290931020902
367,2,187176,-0.00380652316012264,0.102689234049495,0.970451440120263
368,2,191066,0.0411801451746723,0.103433866913564,0.690774897717807
369,2,191124,0.116404719702047,0.130566080348732,0.373247497399699
370,2,191128,-0.0806698913627635,0.120251295219575,0.502758434528037
371,2,191599,-0.0196977574548682,0.102018207132352,0.847006727843461
372,2,191762,-0.0339452630337875,0.106046569421793,0.749083649121894
373,2,191763,-0.0192210839803842,0.102422553396981,0.851247432894932
374,2,191959,-0.0227538159270352,0.102170565674923,0.823894521521088
375,2,192390,-0.0119496761763531,0.104995384692056,0.909451968992094
376,2,195759,0.139782990439029,0.102786186172866,0.174716991323437
377,2,196912,0.1061477222345,0.101230668244163,0.295092173951115
378,2,197598,0.144772952425205,0.331022699585961,0.662124599635876
379,2,198110,0.0939205867703604,0.101873217219474,0.357191626125276
380,2,198283,0.0794625544727963,0.105118860196915,0.450194994059144
381,2,198805,0.0847173797312169,0.102335824721548,0.408322138076757
382,2,198891,0.106176466243657,0.101479979068352,0.296147696835785
383,2,199248,0.0930750279961576,0.101748801795765,0.360945696052359
384,2,201782,0.0772108470534228,0.101661115591949,0.448064927831852
385,2,203285,0.134339546680899,0.10109714714034,0.184766848189851
386,2,203783,0.0845612683630668,0.101031248339642,0.403169327615298
387,2,204179,0.113834224723878,0.101194943469583,0.261395565671896
388,2,205406,0.0858759774551188,0.102315687567153,0.401855751698158
389,2,205834,0.102039329926518,0.101782403128778,0.316777158153942
390,2,205965,0.0418242592119841,0.111352257350577,0.707437546334385
391,2,207192,0.0671458269944545,0.101769154205222,0.509821630547058
392,2,207561,0.0726461767339485,0.101308017284282,0.473797574854546
393,2,208682,0.0405265998335544,0.101188236039634,0.689025387194704
394,2,210102,0.0701296368795854,0.101403934290504,0.48965135528776
395,2,212519,0.22628636948923,0.215634520138132,0.294713030999247
396,2,214801,0.0609632104899857,0.1014158862823,0.548145250998667
397,2,215016,0.049922947091455,0.101375067789792,0.622701861355271
398,2,218876,-0.0903346185305274,0.102345432026474,0.378029114469541
399,2,227511,-0.146439605227743,0.102888694475929,0.155537680811807
400,2,230378,-0.0932925489221972,0.101762101239382,0.359888516363767
401,2,231943,-0.10863727479183,0.10201153748459,0.287626052162956
402,2,232156,-0.130720583062247,0.101896137019955,0.200375562401952
403,2,232789,-0.0950293371879813,0.101645978187522,0.350476331630586
404,2,238524,-0.0606255446010514,0.101863867360524,0.552116247176625
405,2,241518,-0.105063018219267,0.10264752338202,0.306757308355632
406,2,250396,-0.130405234852158,0.101862748558153,0.201313543489513
407,2,250466,-0.132678099577599,0.101818290411083,0.193394367566617
408,2,252305,-0.142824474192025,0.102050680820638,0.162527897581383
409,2,254571,-0.128352841162763,0.10354561212866,0.215955044485039
410,2,254742,-0.123089487823949,0.103469822251831,0.234996371449539
411,2,254908,-0.140541300820214,0.104200817326366,0.178280507533447
412,2,255033,-0.159923866153531,0.122147766806275,0.191295976810486
413,2,255862,-0.12683379310998,0.103619996648643,0.221757928668203
414,2,255975,-0.125602157243109,0.103248567473789,0.224606264605497
415,2,258311,-0.151461087202175,0.101436485653755,0.136288068471658
416,2,259284,-0.123055182292509,0.101888650080283,0.227955135558445
417,2,266330,-0.108846051830178,0.102374155427341,0.288409854918375
418,2,267100,-0.0938379505035885,0.102408751228616,0.360130965804426
419,2,268086,-0.0830914640572022,0.102442526822269,0.417852925584386
420,2,274614,-0.0634753075388887,0.101858949580274,0.533576084510976
421,2,274729,-0.0970406320056437,0.102342147238818,0.343677264125398
422,2,275746,-0.0468396551408372,0.102397318714805,0.647643056697847
423,2,277029,-0.0588839479106784,0.101903495126554,0.563740337753752
424,2,277741,-0.055947782831574,0.101948223693449,0.583499083039257
425,2,278218,-0.0843663278077117,0.101708414366189,0.407386564255172
426,2,278379,-0.093188221996652,0.10420899623597,0.371800890205404
427,2,279910,-0.0929177768970957,0.101651508280506,0.361297874311677
428,2,280616,-0.0890937461552621,0.106113578725026,0.401696805507049
429,2,283431,-0.058304775029139,0.103215648059385,0.57251207565766
430,2,283573,-0.0454433325032091,0.101994919529245,0.6561990224391
431,2,286762,-0.0908591091446976,0.102170361175889,0.374452706041671
