SNP,Chr,Pos,Effect,SE,ALO1_ADE17_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
84,1,109000,0.0172136451619085,0.0880034165871538,0.845034229917429
85,1,112549,0.057330115979644,0.0878555861973974,0.514471485403275
86,1,112742,0.0545807985440389,0.0882032247721056,0.536442429713023
87,1,113050,0.037227103286034,0.0880803048842377,0.672808285233881
88,1,113135,0.0514410592978513,0.0878355243502846,0.558483552732379
89,1,114076,0.0965059599356286,0.0877279433004063,0.272055801120789
90,1,114628,0.10917444437078,0.0879086656955238,0.215095124147661
91,1,116283,0.145922179300255,0.0882494038684363,0.0991139946583585
92,1,126880,0.0400049557382056,1.66221001172514,0.980812502126346
93,1,127853,0.0923383478319848,0.0882888789812376,0.296338468512117
94,1,128302,0.0548168236112769,0.0880375747432813,0.533914862278488
95,1,128704,-0.0368980041429941,0.088151716452496,0.675782144160009
96,1,128911,-0.0113135580705296,0.0881812926385564,0.89798553987373
97,1,130267,0.062174757248405,0.0880794047305829,0.480719409306406
98,1,130271,0.0657915768370925,0.0881766565128962,0.45608322957441
99,1,130613,0.0899447251167348,0.0889420729463895,0.312578398886023
100,1,132012,0.0506909887521761,0.0888407963322262,0.568645813079367
101,1,133231,-8.46889563916875e-05,0.0882510516271077,0.999234862807734
102,1,137074,0.0331944924576953,0.0881078284951326,0.706586877191742
103,1,137304,0.0525598428860425,0.0881117739546864,0.551214731247099
104,1,139686,-0.0321629842853425,0.0882554217792813,0.715754627122661
105,1,149562,-0.0185858800778759,0.0884678703487708,0.833721587748546
106,1,150447,-0.0444308069440046,0.0894235072405498,0.61959830449539
107,1,151446,-0.108242113035002,0.179618696045714,0.54714734601581
108,1,154084,-0.00277061163586273,0.089731018133797,0.975385197969116
109,1,156633,-0.0107086699064433,0.0909595545585705,0.906348540439217
110,1,157269,-0.00260075942788385,0.0881024794673878,0.976466783591976
111,1,160054,0.0552755142799487,0.0888909617263536,0.534451744457722
112,1,166222,0.0413167476735742,0.0882544206469687,0.639962677593123
113,1,166416,0.0379061596055297,0.0880794844249513,0.667194162328644
114,1,167326,0.0506321024383954,0.0885622429822639,0.567880915382731
115,1,168836,0.12890961177361,0.087916024503945,0.143461932045711
116,1,171200,0.112586401309444,0.0881118779482025,0.202171433303045
117,1,171431,0.0955117220382677,0.0887212467317327,0.282422254645187
118,1,173339,0.0844349328489798,0.0880610837781488,0.338304504344791
119,1,173845,0.100045812403534,0.0879415230465686,0.256042329692573
120,1,175121,0.151865590920772,0.08755559245955,0.0837014871274412
121,1,175281,0.139760039089322,0.0876876906262906,0.11186710497427
122,1,175315,0.144663013165632,0.0876373526776697,0.0996891356976678
123,1,175523,0.139571991287969,0.0881609752199221,0.114282901996168
124,1,175541,0.142611909441773,0.0877847729197094,0.105148178647763
125,1,175653,0.152127010031363,0.0880195074861688,0.0848030149635319
126,1,175805,0.0953523839001792,0.0932525449446548,0.307236130657838
127,1,175818,0.107170193808979,0.0910665354813508,0.240054698898026
128,1,175856,0.10175847862733,0.0896869848918551,0.257314555773554
129,1,175876,0.129958344786228,0.0882025961936952,0.141532387671211
130,1,175989,0.138105183828391,0.0884208211935443,0.11920570167485
131,1,176001,0.141948097231768,0.0888675776398169,0.111093805082595
132,1,176451,0.15514630563104,0.0898817099438434,0.0852014440017976
133,1,177692,0.125560985259722,0.0877207405458378,0.153208444368387
134,1,178191,0.123794850500992,0.0878154488460956,0.159503947011298
135,1,178224,0.125560985259722,0.0877207405458378,0.153208444368387
136,1,178960,0.153477772180512,0.0883005335695107,0.0830599781648462
137,1,179139,0.329557369549121,0.174878903437221,0.0603202729530021
138,1,179139,0.170114338234892,0.353862305071413,0.631001971188223
139,1,180955,0.0413713640537965,0.101814434196372,0.684738397709341
140,1,183802,0.240385200757007,0.0870508025829061,0.00605563621009489
141,1,183954,0.227938148424632,0.0877922961604135,0.00981614896918104
142,1,184450,0.249765617767967,0.0868389664692521,0.00426949350227572
143,1,184641,0.244052418590078,0.0894690881045734,0.00669483799976705
144,1,184718,0.248434235254687,0.0873546469422042,0.00471505056571701
145,1,185296,0.273209570599019,0.0867648280111045,0.00177888853011626
146,1,185438,0.243258542081538,0.0870211874602719,0.00546706482994687
147,1,185469,0.242393634403005,0.0871563812862801,0.00570759295722328
148,1,185503,0.2476469953339,0.0868840547209652,0.00462412877883499
149,1,185705,0.261954868580056,0.0877597246815277,0.00303438750887423
150,1,185749,0.241288285194416,0.0879274242170067,0.0063762535404088
151,1,185806,0.251084516498768,0.0879697055087245,0.00456902186034151
152,1,185879,0.230733909525085,0.0885615341838664,0.00956633785749796
153,1,185916,0.227701919481182,0.0885427190858775,0.010529788576132
154,1,185941,0.243707684060243,0.0888153832963199,0.00637996129242965
155,1,185954,0.24248151847902,0.0890897657468191,0.00681538034570345
156,1,186055,0.249632317759294,0.0872168816093804,0.00445803550335869
157,1,186896,0.221282299970867,0.0888926669724009,0.0132586239812611
158,1,187697,0.197842492705442,0.182569318139117,0.279256574900503
159,1,189392,0.103163269550915,0.183749503075547,0.574857768001233
160,1,189416,0.0758154060507028,0.177777713957516,0.67003131488386
161,1,190132,-0.00386711514228383,0.0883347846135407,0.965106162012442
162,1,190148,-0.0133726378036341,0.0883587991254027,0.879790245741383
163,1,190165,-0.0143004545485848,0.0890374045071879,0.872491061715871
164,1,190169,-0.00990995142386653,0.0889280581571923,0.911332483924417
165,1,190933,0.079818057747418,0.0881060951821478,0.365590216989447
166,1,192149,-0.110152831900346,0.0887361527169261,0.215299851827156
167,1,192302,0.404789377459682,0.115427232079755,0.000511913261797268
168,1,192303,0.293295584887427,0.104861886048125,0.00544105469507749
169,1,192305,0.342011373239883,0.108656624736463,0.00178610412269084
170,1,192315,0.276157297383282,0.124111810375879,0.0267081088146498
171,1,192795,-0.030844674468274,0.0880261619489741,0.726244902402801
172,1,194020,0.0585884439528135,0.0926817702407765,0.527700444785136
173,1,194187,0.0490980297524208,0.0880756509578446,0.577571318272103
174,1,194867,0.00537927431941621,0.0880659918330893,0.951328224379878
175,1,197325,-0.059371238079476,0.0901600510148403,0.510640139633566
176,1,197392,-0.0682239621386587,0.0913028530268676,0.455423945858801
177,1,198857,-0.311998619889563,0.421952005873481,0.460145042178314
178,1,206666,0.0597893466410357,0.0989932978460061,0.54624907921142
179,1,206675,0.231679964101101,0.128356221905,0.0719303662344129
180,1,223051,0.146630690614016,0.101758079832281,0.150478607466368
181,1,223059,0.139671043080559,0.105714036814343,0.187285203476692
182,2,7366,0.0663514830593908,0.127679903386486,0.603618932350423
183,2,8180,-0.139243055973713,0.175699575093966,0.428597681087018
184,2,8187,-0.0201842167232513,0.182869583797038,0.912174761988743
185,2,8250,-0.0361144971255296,0.180156893267314,0.841235210701245
186,2,8253,-0.0357675720547075,0.180157089332477,0.842740429313018
187,2,8285,-0.0157158230632884,0.0976748699847973,0.872264715431887
188,2,8302,0.0159585136277589,0.0914293156663465,0.861537371303908
189,2,8306,0.0159585136277589,0.0914293156663465,0.861537371303908
190,2,8314,0.0307822356856823,0.0895425741373621,0.731222380265492
191,2,8317,0.0159355399602943,0.0915960937511099,0.861983897286108
192,2,8328,0.019059851447744,0.0911845738481727,0.834549324708973
193,2,8331,0.0152976892715531,0.0910151392156456,0.866617768171306
194,2,8498,0.0167262954116656,0.0894219701127624,0.851729626118276
195,2,8651,0.0130347371663202,0.0895074430690145,0.884298647174062
196,2,9418,0.375374546983032,0.226769219619367,0.0987492824475392
197,2,9812,0.0235213471411524,0.0900332789160787,0.794050765925081
198,2,9932,0.0423058350299017,0.0896588296484869,0.637322869080842
199,2,10135,0.0369488589447591,0.089321984422625,0.67937492085714
200,2,11616,0.0151544997059117,0.0892451555321701,0.865258774643254
201,2,12133,0.0164024034676362,0.0895993512345863,0.854853005336416
202,2,12194,0.0141274221230856,0.089946949391608,0.875284252625071
203,2,12359,0.0149179909288066,0.08968358545183,0.867984418033273
204,2,13061,0.0308135219502308,0.0896655025141156,0.731314343453546
205,2,14298,0.035000137227237,0.089944124456722,0.697413130247953
206,2,15222,0.0247509711148051,0.0908311340384782,0.785401257058943
207,2,17986,-0.00204795013815229,0.089248733865862,0.981705877465393
208,2,19770,0.0239529584988523,0.0898568167329048,0.789957384759364
209,2,19836,0.0200708731259647,0.0896126004236821,0.822907273788512
210,2,19851,0.0251251652023528,0.0898714102246644,0.779972739553872
211,2,21595,0.0118223236213164,0.0895079199792087,0.894995227438384
212,2,22385,-0.00952268219267571,0.0895933951241256,0.915414409810384
213,2,23441,-0.000979615129824918,0.0904650073500751,0.991366262552676
214,2,24209,0.018665722777844,0.089714622868964,0.835304730788976
215,2,24341,0.0194772261111507,0.0899263644014779,0.828652345826017
216,2,26815,0.0244691622573296,0.0898151278650095,0.785443619313945
217,2,28209,-0.0121555454901767,0.089852465567575,0.892464930291593
218,2,28695,-0.080639190503434,0.0937747321205211,0.390414282263857
219,2,35849,-0.845491169938202,0.961332628374545,0.379729041607369
220,2,35850,-2.11790556911878,1.17160485474377,0.0715048842672441
221,2,41245,0.0375653691754172,0.0894877984347296,0.674900069724928
222,2,43214,0.0375184282043275,0.0909394182861778,0.680175742962445
223,2,47104,0.0474145965917331,0.0883895440403741,0.592000900389315
224,2,50915,0.0370287580890456,0.089272616029011,0.678552771076541
225,2,55834,0.0372906156030248,0.0888595914775555,0.674990786108654
226,2,56422,0.024016358411289,0.0890314819419827,0.787509207131675
227,2,57715,0.0309832511075717,0.0887318184291872,0.727163435198018
228,2,59046,0.0303690203548818,0.0891814399006642,0.733659452318319
229,2,59191,0.0311353961819655,0.0886698969198231,0.725694077738934
230,2,59383,0.0175191698211928,0.0887060206365597,0.843552328895037
231,2,59477,0.0141186850080113,0.0900425579541262,0.875492009049671
232,2,59755,0.0921877338856714,0.202258418294105,0.648819936671382
233,2,60471,0.0162957128097648,0.0888261668118022,0.854545395915727
234,2,60478,0.0164094991810164,0.0889274786645676,0.853706202086147
235,2,60786,-0.00295420494499221,0.08878540046427,0.973475256485176
236,2,61035,-0.00830296326571633,0.0887780365553914,0.925539572078499
237,2,61071,0.00555957377913852,0.088375903578049,0.949875167481641
238,2,61675,0.0195339800820152,0.0886247292806736,0.825677488878507
239,2,62776,0.00924136620733995,0.0925075269278915,0.920481590578747
240,2,62939,0.0321444823633888,0.0884610825052056,0.716542819814003
241,2,63527,0.0131285554304761,0.0888069932185614,0.882559402664065
242,2,63857,-0.0238455494334403,0.0888213340571451,0.78849710779592
243,2,65527,-0.00123957224197391,0.0885375162674637,0.988837466694792
244,2,67007,0.0173840868139071,0.0974747519366441,0.858554731094501
245,2,67023,-0.0156003156793645,0.201579354592147,0.938356788912972
246,2,67024,0.00188779193877586,0.202317900760529,0.992560461677246
247,2,67976,0.0358790907195214,0.0897924786105006,0.689709084209233
248,2,69628,0.0353883663849601,0.0912812311699361,0.698482798863054
249,2,71825,-0.0666781210600096,0.176515365388271,0.705845696744863
250,2,72389,-0.0298884086081682,0.0892447435873511,0.737896530220419
251,2,72392,-0.0241214390133766,0.0898566890584319,0.788514810873838
252,2,73646,-0.0739158751701626,0.0879354751860538,0.401158159957708
253,2,74564,-0.0889723654927065,0.0877228757525786,0.311161192882421
254,2,74739,-0.0694340476687355,0.0880619492450532,0.430952064145282
255,2,79931,-0.0617662753892364,0.0992906907188577,0.534294006693666
256,2,80748,-0.0216466699739832,0.0916584866102644,0.813440391879867
257,2,80873,-0.0169416917346602,0.0883451426188533,0.848034904070579
258,2,81501,-0.0132622787735289,0.0883322040415574,0.880739182833574
259,2,83526,-0.0246135299540247,0.0881882628559244,0.780329909693868
260,2,83845,-0.0382059647345377,0.0882583908247533,0.665360778690835
261,2,84412,-0.102610474388799,0.222412692624567,0.644830441382363
262,2,84412,-0.0859186277635193,0.111312883098654,0.440710219431643
263,2,84447,-0.00874071186595851,0.0894077466353923,0.922176485726255
264,2,87391,-0.0111249044006045,0.087889993984507,0.899346793793969
265,2,87562,-0.0309036775919529,0.0880990564397644,0.725960172091262
266,2,87849,-0.0149057340859238,0.0881024927396369,0.865747018312482
267,2,87878,-0.024051241152138,0.0884754077926136,0.785903215446105
268,2,88125,0.0196603298521802,0.098390384779395,0.841736710052279
269,2,89785,-0.0502209598410195,0.0884541521867107,0.570557101130483
270,2,93441,-0.0604985725054573,0.0910793962679102,0.50697039208948
271,2,93588,-0.0848897917244175,0.094228077860196,0.368257308045035
272,2,93721,-0.0481258516214702,0.0881901117492918,0.585612886080867
273,2,93952,-0.0392501579144621,0.0879501320788533,0.655670492581672
274,2,95085,-0.0604064203029903,0.0880390348912721,0.493080125219473
275,2,103188,-0.0161266977951472,0.0902322379097545,0.858256680756082
276,2,107124,0.0187011213831382,0.08813592790881,0.832085177188286
277,2,111645,-0.0154525343923748,0.0881941579302748,0.861014761815152
278,2,111916,-0.0179189704910075,0.0884007428713957,0.839485066145946
279,2,111931,-0.012115043360582,0.0885387210253331,0.891240586179153
280,2,111999,-0.0088761884344799,0.088221849088859,0.919915483098894
281,2,114528,-0.0203163600004771,0.0887242120174908,0.819014525308647
282,2,116024,-0.0386744738831679,0.0889179571631792,0.663867700235778
283,2,119244,-0.147951717976713,0.0966152697041787,0.126578758781504
284,2,119246,-0.177667615967624,0.0975122391045887,0.0693005435886899
285,2,119247,-0.153676594131862,0.0983374714576802,0.119008119127425
286,2,120090,-0.14259322885641,0.0882648181012881,0.107092360405429
287,2,120291,-0.148835449850531,0.0892527443584684,0.0962873902257105
288,2,120726,-0.153712814717146,0.0887094418842459,0.0840104076694719
289,2,121716,-0.168649774075843,0.0885308296983021,0.05759464601759
290,2,123100,-0.150558854220533,0.0887464229787903,0.0906716229738103
291,2,124677,-0.179627494499092,0.0884696386087563,0.0430666335470946
292,2,127636,-0.0112885218363825,0.112544206809239,0.920160715222265
293,2,127887,-0.113770495970011,0.0893899634135819,0.203946693860746
294,2,128935,-0.112244245263728,0.0893105431178191,0.209662092950848
295,2,129053,-0.103002991551773,0.0896150643280032,0.251171824610002
296,2,130040,-0.109938937376591,0.0901408671065129,0.22341760727443
297,2,130976,-0.11162932739141,0.0893976104363271,0.212608309361991
298,2,132199,-0.155239855700522,0.0896300462233616,0.084145889023197
299,2,133355,-0.205037568591359,0.0899594468572851,0.0232502584715843
300,2,133435,-0.205273449283171,0.090155180307428,0.0233907000935509
301,2,133943,-0.21725935296561,0.105693403335303,0.0405599018782286
302,2,135183,-0.19000981863469,0.0903005351145209,0.0360683096752532
303,2,135402,-0.22080293702188,0.0900880465582263,0.0147316234604033
304,2,135898,-0.228676408344587,0.0905185651039483,0.011963916897655
305,2,135912,-0.236563706626573,0.0905292394060159,0.00935571052499207
306,2,135925,-0.236941463018645,0.0901083855349886,0.00892470129081301
307,2,136002,-0.229237159403285,0.0900961248056884,0.0113731161778468
308,2,136173,-0.218706223081175,0.0908187905783118,0.016545208470213
309,2,138209,-0.133233231287491,0.0939796888501851,0.157165962634014
310,2,138318,-0.128076904574382,0.0937314887094636,0.172675830327579
311,2,138695,-0.13924617792629,0.0920704925303687,0.131330267769681
312,2,138818,-0.14579755083058,0.0918717676679405,0.113415210382963
313,2,139728,-0.13478113185105,0.0917536158123749,0.142737939010127
314,2,140174,-0.101040271699298,0.0918763656916663,0.272194098615176
315,2,140863,-0.150454268431939,0.0916472085452483,0.101549439068664
316,2,141152,-0.144060401897022,0.0919363528133252,0.118020469380138
317,2,141292,-0.137225602638444,0.0913005328092174,0.133730562193674
318,2,141545,-0.178355133195033,0.0915475183862642,0.0521802621715941
319,2,145823,-0.17658226715465,0.0950840019554192,0.0641270094904079
320,2,145934,-0.32649462394519,0.156469825788262,0.0376387669892276
321,2,145980,-0.197688422690198,0.0958527166110071,0.0398991395555364
322,2,146723,-0.117433622285301,0.0916595082228893,0.200966500612674
323,2,147946,-0.143682199628095,0.0923980181338924,0.12083367451637
324,2,150394,-0.185744503773404,0.100512255847928,0.0654417549769544
325,2,151274,0.0522038208426352,0.158186745702768,0.74158523504555
326,2,151397,-0.0867442234067561,0.092830996556458,0.35072001520553
327,2,153035,-0.0501470259680961,0.0918951728240023,0.585618108575058
328,2,153228,-0.0255873629372667,0.0925947487435885,0.782450892559962
329,2,153455,-0.0581413220519589,0.093252382476002,0.533369484028017
330,2,153732,-0.0572300185534815,0.0964186950510644,0.553188389904119
331,2,153815,-0.0745943618422844,0.0928609014239999,0.422346889699371
332,2,154160,-0.0701846052619617,0.0918959737474701,0.445532520487553
333,2,154235,-0.0712976800758449,0.0928127302425431,0.442888734114124
334,2,155527,-0.0612195542623066,0.100769109309031,0.543894473737186
335,2,159870,0.0506637188182544,0.0905039962452059,0.575974052496919
336,2,161229,0.0408884798191993,0.0919081633142701,0.656676178599074
337,2,161451,0.114740194859056,0.196761101008715,0.560168242827257
338,2,161451,-0.0778147215990401,0.197443655062079,0.693737041622123
339,2,162696,0.0434867204756508,0.0915090868422185,0.634925849665363
340,2,163284,0.0157036362091292,0.0903214778944382,0.862072156648318
341,2,164166,0.034591848488307,0.0911454223376036,0.704527213363815
342,2,165270,0.102032070856292,0.0902340861271999,0.258928556701889
343,2,165675,0.0995482868131354,0.0917384175880524,0.278603736380767
344,2,166404,0.0174859933254705,0.238154253183299,0.941511123001704
345,2,168012,0.152138792931959,0.110780942048222,0.17052139815948
346,2,168062,0.141582462098579,0.0907532559565785,0.11963670152679
347,2,168518,0.135719082875401,0.0902555504825382,0.133547578436492
348,2,168980,0.125432957759997,0.0902545942284566,0.165475132877877
349,2,169651,0.104738540802369,0.0903723841331164,0.247253352269221
350,2,169902,-0.196309038104175,0.150981080098707,0.194372911956471
351,2,169960,-0.0607547376166213,0.14093274446604,0.66666584766219
352,2,170725,0.104203721006821,0.0905356129151541,0.250523844038018
353,2,171254,0.0731552587677338,0.090768646552947,0.420812567204052
354,2,172242,-0.00800635413081818,0.0897771745922122,0.928989206811001
355,2,173254,-0.00679226383381915,0.0890894868499306,0.939270624380798
356,2,173340,-0.0019277129476778,0.0890793797355645,0.982747037602345
357,2,173385,0.000462529119731103,0.0891614732988161,0.995863887160293
358,2,173973,-0.0135149637104748,0.0889217082218951,0.879283838811873
359,2,174714,0.0889383998095297,0.227959169967991,0.696660523231863
360,2,177341,-0.0103930720486245,0.0886199007119114,0.906707284055871
361,2,180314,-0.0721157844066368,0.0885682287507731,0.416056471538458
362,2,180339,-0.0637773813610969,0.0888104813847898,0.473152764140669
363,2,182758,-0.160098382621926,0.0881456784855357,0.0701735171865191
364,2,183619,-0.125906838432041,0.0886524010331313,0.156423199077512
365,2,183913,-0.124572320235117,0.0909156362800749,0.171496231925401
366,2,184146,-0.153808379730777,0.0914026103079512,0.0933063559666869
367,2,187176,-0.15477393566095,0.0890089530941523,0.0829315450533074
368,2,191066,-0.14186362607795,0.0897404824929365,0.114814573873312
369,2,191124,-0.0564258901014334,0.113743718236368,0.620147279863921
370,2,191128,0.00760143971420124,0.104742557499434,0.942187333146131
371,2,191599,-0.160501076435288,0.0883979305313593,0.0702699996239663
372,2,191762,-0.2002317237175,0.0917079111271789,0.0296670801253669
373,2,191763,-0.197584993387235,0.0885391128758617,0.0262678519649471
374,2,191959,-0.130622401377674,0.0886717944222215,0.141615225253479
375,2,192390,-0.0959114415005295,0.0912556390554864,0.293968671273621
376,2,195759,-0.149462609466287,0.08935422682441,0.0952728041110006
377,2,196912,-0.182996398497204,0.0877175523249072,0.0376778892884114
378,2,197598,-0.416911589767519,0.287372042380016,0.147731099399468
379,2,198110,-0.133211300225637,0.0885019899628717,0.133172397706271
380,2,198283,-0.152967300389027,0.0912155216778874,0.0944301453982523
381,2,198805,-0.179012939966571,0.0886574576767406,0.0442268147712569
382,2,198891,-0.147960868407713,0.0881222132612525,0.094028801566675
383,2,199248,-0.121818153625711,0.0884381003054095,0.169249045831716
384,2,201782,-0.143267663209073,0.0882376108821753,0.105341516355965
385,2,203285,-0.103278955135519,0.0880516951246913,0.241612565722209
386,2,203783,-0.0797737011989849,0.0879306927863907,0.36490203607594
387,2,204179,-0.0933856300219431,0.0881060715974237,0.289904427491422
388,2,205406,-0.0974461422722308,0.089001837256595,0.274316623035098
389,2,205834,-0.0937743799491996,0.0885853360043525,0.290516389119522
390,2,205965,-0.0922566039500277,0.0968251172255538,0.341334836673858
391,2,207192,-0.149510505031924,0.0882849542214306,0.0912426362244651
392,2,207561,-0.143082711463372,0.0879218512272664,0.104547549600296
393,2,208682,-0.136251859573132,0.0878036172485791,0.121611031307349
394,2,210102,-0.112034897870001,0.0881286130453352,0.204471100656892
395,2,212519,-0.120942258801142,0.187888377150046,0.520193101229532
396,2,214801,-0.123087368998755,0.0880826210744848,0.163168536168487
397,2,215016,-0.119940836762125,0.0880443880845159,0.173979087698195
398,2,218876,-0.187589756396482,0.0886275254627584,0.0349924064483001
399,2,227511,-0.188456570691318,0.0892575784142842,0.0354422059326473
400,2,230378,-0.14081961978263,0.0883702330405502,0.111938841285447
401,2,231943,-0.146036765654059,0.0886014930653069,0.100192580467035
402,2,232156,-0.14779640998224,0.0885566250407413,0.0960142749546287
403,2,232789,-0.164611747688307,0.0881562027249176,0.0626920132151399
404,2,238524,-0.134771381137064,0.0884247081599304,0.12836982001612
405,2,241518,-0.145608722450497,0.0891491235010303,0.103294042717457
406,2,250396,-0.105238924439254,0.0886986461432669,0.236231801776945
407,2,250466,-0.0909993661930927,0.0887118246154353,0.305694771610662
408,2,252305,-0.149267822886674,0.0887244485628425,0.0933803612436344
409,2,254571,-0.210198039670728,0.0896350968115974,0.0195782798474535
410,2,254742,-0.189257350285249,0.0896851023063015,0.0355405732495467
411,2,254908,-0.186454173262746,0.0903952803255715,0.0398766289084358
412,2,255033,-0.276424657650042,0.105565015031159,0.0092115929710858
413,2,255862,-0.163919484365392,0.0899685626317098,0.069306508890331
414,2,255975,-0.180846374562647,0.0895484247227615,0.0441866636985621
415,2,258311,-0.169920782190806,0.0881141638980256,0.0546050491846087
416,2,259284,-0.168890892134376,0.0884195651982058,0.0569294754518927
417,2,266330,-0.184181100537562,0.0887175210375896,0.0386136386323313
418,2,267100,-0.188648626382983,0.0886843768384575,0.0340970865923883
419,2,268086,-0.217843782819576,0.0885011907278974,0.0143141851421741
420,2,274614,-0.134522992945324,0.0884257796231463,0.129077373135807
