SNP,Chr,Pos,Effect,SE,ERG11_TPO4_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
121,1,175281,-0.114040705128119,0.158920520145741,0.473481116816372
122,1,175315,-0.115738179460763,0.158866942709497,0.466776672441831
123,1,175523,-0.11474727250764,0.159770448811591,0.473108515703724
124,1,175541,-0.115212545496569,0.159116486823227,0.469498219106659
125,1,175653,-0.123218751699154,0.159603789738468,0.440613798334136
126,1,175805,-0.0158700532852454,0.168771173332183,0.925136322919561
127,1,175818,-0.0958482731147321,0.164816980610907,0.561245250575935
128,1,175856,-0.0994910428807397,0.162289194590394,0.540239463595098
129,1,175876,-0.109930965232712,0.159780041957182,0.491895579130574
130,1,175989,-0.0958033119177474,0.160262221761466,0.550362705220698
131,1,176001,-0.0990103011917421,0.161092646721645,0.539203544573783
132,1,176451,-0.0901997263800296,0.163045596194937,0.58046446748757
133,1,177692,-0.181457768505364,0.158692706785184,0.253625101506086
134,1,178191,-0.180374552150789,0.158854353432733,0.25694826894008
135,1,178224,-0.181457768505364,0.158692706785184,0.253625101506086
136,1,178960,-0.201172445186383,0.159898028410126,0.209176432594166
137,1,179139,-0.131470077643286,0.317545867442115,0.679111505995495
138,1,179139,-0.546792500392691,0.639038935355445,0.392772813073758
139,1,180955,0.100072867145153,0.183962686241216,0.58679548463197
140,1,183802,-0.242656686107403,0.158480955981532,0.126630198484233
141,1,183954,-0.221339836073266,0.159730111322263,0.166709874777724
142,1,184450,-0.140716331044071,0.158584868024845,0.37550805574462
143,1,184641,-0.142633137525014,0.16320524243028,0.382739926808203
144,1,184718,-0.212786795523685,0.159261482177312,0.182382322877599
145,1,185296,-0.13967796550709,0.15881241654978,0.379720215214339
146,1,185438,-0.122042320420651,0.158861090070467,0.442862429070925
147,1,185469,-0.12209224343938,0.159090633134754,0.443333973488148
148,1,185503,-0.118427742586062,0.158686339356739,0.455982443569215
149,1,185705,-0.146062461084,0.160398130165135,0.363114661498903
150,1,185749,-0.148108166044962,0.160392815872114,0.356424857886505
151,1,185806,-0.162345954281884,0.160568514193672,0.312675606941767
152,1,185879,-0.162632571855299,0.16134582447789,0.31415684322059
153,1,185916,-0.0483706617744062,0.161483843888662,0.764705332494025
154,1,185941,-0.0564345782892632,0.162180088133952,0.728066543672643
155,1,185954,-0.0870201031195887,0.162615673618015,0.592898696861405
156,1,186055,-0.0927304057422879,0.15935841202299,0.561006540368399
157,1,186896,-0.144198668771976,0.16186685374554,0.373617801996491
158,1,187697,-0.483851786205655,0.329478575166281,0.142848683769414
159,1,189392,-0.480796532903062,0.331229129007915,0.147514151106264
160,1,189416,-0.28202283345653,0.321007870146068,0.380240610839385
161,1,190132,0.103029079334361,0.159542853072777,0.518843444940312
162,1,190148,0.136162658845757,0.159520671808183,0.393920039277204
163,1,190165,0.121301291313696,0.160782698195262,0.451086587402013
164,1,190169,0.131097101689046,0.160560065694968,0.414765564443143
165,1,190933,-0.0169519333830622,0.159405783166262,0.915369408410261
166,1,192149,0.282406171473821,0.16000716124327,0.0784352025850474
167,1,192302,0.243108533344071,0.21180518843085,0.251831254063328
168,1,192303,0.175392820853102,0.191364825290738,0.360011365997513
169,1,192305,0.232490944582045,0.198713455273863,0.242797973108281
170,1,192315,0.0588333053439678,0.225837763948172,0.794621242952946
171,1,192795,0.216601651429684,0.15868834276731,0.173138097935999
172,1,194020,-0.0206790685965295,0.167583569589931,0.901864099180617
173,1,194187,0.0447338750263415,0.159220575185426,0.778909235470011
174,1,194867,-0.0575520756196393,0.15912223595494,0.717804070002933
175,1,197325,-0.0355667045280091,0.163024268525055,0.827424158349032
176,1,197392,-0.0920820349970951,0.165058153171243,0.577282463358372
177,1,198857,-0.964436266381479,0.761404093059957,0.206113818799658
178,1,206666,0.0103545447799629,0.178990020359998,0.953900967093233
179,1,206675,0.0179837618321912,0.233028472530454,0.93852877091389
180,1,223051,-0.124658975388599,0.184315583978787,0.499271228922398
181,1,223059,-0.273771099123459,0.190960674865605,0.152556820684708
182,2,7366,-0.320818343759072,0.230196049424739,0.164292720549149
183,2,8180,0.321069220052962,0.317342878560711,0.312354250733647
184,2,8187,0.247166013750419,0.330221558081011,0.454665831718978
185,2,8250,0.244227804440698,0.325334422522487,0.453334710643036
186,2,8253,0.191385339941416,0.325434625919699,0.556846917000982
187,2,8285,0.165356544309807,0.176302759388332,0.348930694608221
188,2,8302,0.189585862590997,0.164927733914953,0.251124504462844
189,2,8306,0.189585862590997,0.164927733914953,0.251124504462844
190,2,8314,0.233046445940418,0.161370397245438,0.149577839043164
191,2,8317,0.178311872381996,0.16526521264517,0.281349471956424
192,2,8328,0.119584661811596,0.164673946256642,0.468203189129627
193,2,8331,0.117733791075486,0.164367685116781,0.474290161056078
194,2,8498,0.0974992680983906,0.161526039779375,0.546488428358983
195,2,8651,0.0659772139881596,0.16172257246462,0.683546404084995
196,2,9418,-0.0308433661192424,0.4113964033994,0.940279158592105
197,2,9812,0.0690724625334833,0.162680306819232,0.67139410742237
198,2,9932,0.0468591335647746,0.16206131650007,0.772640558914751
199,2,10135,0.049456629315634,0.161438337641503,0.759518806593832
200,2,11616,0.111653810924346,0.161178902895525,0.488933118355062
201,2,12133,0.105902289956422,0.161831482480797,0.51328118148518
202,2,12194,0.114547577033087,0.162441408583537,0.48117419070215
203,2,12359,0.103573562308348,0.161986731467686,0.522980478961737
204,2,13061,0.102166683873107,0.16197732785735,0.528614224470242
205,2,14298,0.0766170914394224,0.162528703911288,0.637641670408733
206,2,15222,0.141414380004351,0.163992606793146,0.389095956974515
207,2,17986,0.0991519053016059,0.16120206161336,0.538899246899762
208,2,19770,0.107616897334861,0.162302517351032,0.507722536079601
209,2,19836,0.114620729456533,0.161842437854882,0.479273428831884
210,2,19851,0.114102995464311,0.162317994825522,0.482544248545638
211,2,21595,0.0920278642751349,0.161686517699098,0.56959960610216
212,2,22385,0.103138602604783,0.161820670941647,0.524301204260334
213,2,23441,0.084821898846521,0.163424003514968,0.604065322306749
214,2,24209,0.144383434168952,0.161957970810205,0.373275178874773
215,2,24341,0.130020586321402,0.162376296881024,0.423822948154206
216,2,26815,0.179221369095194,0.162048424764992,0.269490871456767
217,2,28209,0.1328992504451,0.162229424389782,0.413221853949544
218,2,28695,-0.032685288274138,0.169636071724731,0.847321267726377
219,2,35849,-1.15948117716021,1.73810582888627,0.505147467471239
220,2,35850,-2.40213429067814,2.12322944970102,0.258672117654752
221,2,41245,-0.0109904101700806,0.161759635540664,0.945869597884486
222,2,43214,-0.029016226180288,0.164376029765474,0.859983946621648
223,2,47104,0.149729214572686,0.159601846600269,0.348812809626282
224,2,50915,0.142387068696822,0.161192716453229,0.377656809206591
225,2,55834,0.0753740166247299,0.160574998331225,0.639073047568191
226,2,56422,0.140189598652554,0.160739180652643,0.383716241026281
227,2,57715,0.11603357969178,0.160262882492041,0.469532820597529
228,2,59046,0.0834966281808329,0.161131885376745,0.604651654439366
229,2,59191,0.0870398076240587,0.16020325432459,0.587260251172791
230,2,59383,0.0682887666351868,0.160275171126942,0.670315043121905
231,2,59477,0.0991919293740914,0.162642884553884,0.54233658419696
232,2,59755,0.00828286692327573,0.365624130960007,0.981939030071252
233,2,60471,0.0387520789724226,0.160519048774444,0.809371859360636
234,2,60478,0.0501197592751287,0.160693346030337,0.755303003273507
235,2,60786,0.0726400849896722,0.160404639486647,0.65093117262204
236,2,61035,0.101015935063686,0.160349542483061,0.529119590130219
237,2,61071,0.0836658237962318,0.159649744471408,0.600566654652944
238,2,61675,0.0496691090352046,0.160149816687667,0.756636351909704
239,2,62776,0.0498681100450656,0.167158810466097,0.76562855826193
240,2,62939,0.0996364066127227,0.159806804955613,0.533371536603592
241,2,63527,0.0924114226031287,0.160419579700578,0.564941205369449
242,2,63857,0.0854744025184779,0.160467824402514,0.594605771811233
243,2,65527,-0.0457764185758776,0.159984497542507,0.774946137733279
244,2,67007,-0.078593622958543,0.176112438545081,0.6556761528708
245,2,67023,0.126810582559369,0.364230227396435,0.727927172172909
246,2,67024,0.124961372643412,0.36556389781813,0.732680870096827
247,2,67976,-0.0126302569627852,0.16230624557957,0.938017360683118
248,2,69628,0.134677903383953,0.164840716593146,0.414468950559432
249,2,71825,0.120412237038622,0.318994684133247,0.706048140515174
250,2,72389,0.212227099980134,0.160910725811235,0.188053462104298
251,2,72392,0.115330318677666,0.16228750878437,0.477767727846861
252,2,73646,0.162553004636381,0.158838515405951,0.306826500139691
253,2,74564,0.203462066831985,0.158391864279993,0.199792352154282
254,2,74739,0.235325020864436,0.158790434281391,0.139236436964598
255,2,79931,0.468937721176753,0.177790845418022,0.00871932151479623
256,2,80748,0.234484678942242,0.16518543984492,0.156628788398167
257,2,80873,0.255936944788877,0.159081500097079,0.108544896871127
258,2,81501,0.260814566533215,0.159032353749656,0.101893968746414
259,2,83526,0.288432949390867,0.158648394425107,0.069901795344209
260,2,83845,0.356497147135172,0.158408558506232,0.0250328235345742
261,2,84412,0.125032972905135,0.402005286801492,0.755966561604389
262,2,84412,0.215681604273756,0.201004280150678,0.283995138822685
263,2,84447,0.299299082433417,0.160790655467752,0.0635157640344449
264,2,87391,0.372801332889414,0.157592180393718,0.0185403465368441
265,2,87562,0.371350653514297,0.158006978305651,0.0193124168886942
266,2,87849,0.379211791183904,0.157938873363417,0.0168669159113009
267,2,87878,0.370264667967181,0.15868848205483,0.0201944881324957
268,2,88125,0.288865895916877,0.17715301951663,0.103866402566339
269,2,89785,0.323177314583027,0.158997592166505,0.0428417778169694
270,2,93441,0.291334159550304,0.163967902635859,0.0764662921844578
271,2,93588,0.233699497145784,0.170028137491396,0.170166062064514
272,2,93721,0.246428646340212,0.158902000102157,0.121840505037206
273,2,93952,0.219865731281796,0.158555067447073,0.166413297179754
274,2,95085,0.307092245656792,0.158366984683061,0.053283576041591
275,2,103188,0.432562685950642,0.161439648009604,0.00772064155400591
276,2,107124,0.490454926257013,0.157133855847223,0.00194932353166145
277,2,111645,0.447854392160017,0.157596928379341,0.00474698744440461
278,2,111916,0.41909221767676,0.158200307243196,0.00843273285401188
279,2,111931,0.433704742300218,0.158335578644952,0.00647246559345939
280,2,111999,0.454423929667659,0.157589574776128,0.00417275566520099
281,2,114528,0.385147390187277,0.159036596960131,0.0159490827503889
282,2,116024,0.456704012458448,0.158884895432897,0.00429280136449156
283,2,119244,0.123293431060801,0.17505697406848,0.481707472660857
284,2,119246,0.137208558840284,0.176897920682764,0.438482706995181
285,2,119247,0.0247633829259155,0.178322073743861,0.889632967779492
286,2,120090,0.200616312341561,0.15974230039061,0.209991992505008
287,2,120291,0.232055898737281,0.161457891385275,0.151531794796831
288,2,120726,0.219548994637638,0.160569403733473,0.172396499358938
289,2,121716,0.258109194666669,0.160223330000415,0.108087889093068
290,2,123100,0.181908127445237,0.160741703281185,0.258537296190939
291,2,124677,0.0573012159625844,0.160782275760211,0.721761337102987
292,2,127636,-0.286306233218026,0.202818593384842,0.158937691964641
293,2,127887,0.0849331188713585,0.161850638185388,0.600077810361985
294,2,128935,0.0677182135698651,0.161720533814877,0.675663721412276
295,2,129053,0.113411447632742,0.162140769956714,0.484723455283286
296,2,130040,0.121515131373985,0.163115235679682,0.45678860424202
297,2,130976,0.0427828832371293,0.16189774275186,0.791734814101157
298,2,132199,0.078906133018223,0.162609973563475,0.627801583747285
299,2,133355,0.0905001674702273,0.163693696037299,0.580707238431242
300,2,133435,0.0876174383841575,0.164052166471501,0.593620430647075
301,2,133943,-0.0837350268007961,0.192094798236838,0.663172314391096
302,2,135183,0.0916044958736544,0.164136934513753,0.577131246063367
303,2,135402,0.0946186828911026,0.164107273649156,0.564600095030787
304,2,135898,0.131238784638816,0.164907387260904,0.426663786667593
305,2,135912,0.137253878289298,0.16501555145394,0.406104864101992
306,2,135925,0.145066768170429,0.16424755362396,0.377718365426983
307,2,136002,0.113718753849787,0.164194384126136,0.4890246727992
308,2,136173,0.093482487951525,0.165393520118742,0.572288261839407
309,2,138209,0.143606302743723,0.170149189007007,0.39923972527493
310,2,138318,0.201765455932336,0.169496963493832,0.234697761489278
311,2,138695,0.175772601643958,0.16666354478593,0.292304280538948
312,2,138818,0.188110764218901,0.166318714101924,0.258812029349273
313,2,139728,0.196760124090747,0.16599105871341,0.2366701931331
314,2,140174,0.204239508959778,0.165965463783113,0.219286448519198
315,2,140863,0.205721345675432,0.165892857962729,0.215767404227809
316,2,141152,0.195699361990199,0.166396440678959,0.240346238804803
317,2,141292,0.205398825699294,0.165161959021761,0.214464454163294
318,2,141545,0.198389881329013,0.165994174787916,0.23282617619686
319,2,145823,0.267074987698205,0.172084941271715,0.121559449952363
320,2,145934,-0.0227243089383009,0.284504712113466,0.936383346391342
321,2,145980,0.174046201838951,0.174017001540997,0.317914407282386
322,2,146723,0.197877705633406,0.165695297474741,0.23319125179388
323,2,147946,0.178540359041165,0.167280871385452,0.286561760038612
324,2,150394,0.216353547913238,0.182156387015269,0.235736320368291
325,2,151274,-0.220053092089371,0.285675627533463,0.441643058879954
326,2,151397,0.263809374312573,0.167381537322105,0.115899409262749
327,2,153035,0.303983802350278,0.16535123542326,0.0668416173496395
328,2,153228,0.279676405168113,0.16668990462862,0.0942664608753256
329,2,153455,0.255320478339193,0.168067873529848,0.129619607053645
330,2,153732,0.266155825432998,0.17375611355947,0.126472846196744
331,2,153815,0.267760819803188,0.167363761592841,0.110521262803192
332,2,154160,0.272557195860718,0.165575201030536,0.100628366346658
333,2,154235,0.245576474023564,0.167359580558886,0.143168976217055
334,2,155527,0.374709884903864,0.181108035539826,0.0392749101156847
335,2,159870,0.31021847488874,0.162794186167235,0.0575159837792583
336,2,161229,0.287301802966562,0.165435709283625,0.0833236154514502
337,2,161451,0.0128895082138776,0.35575279828997,0.97111813516178
338,2,161451,0.353856244073398,0.356396924427897,0.321452809417034
339,2,162696,0.329465985829678,0.164494003271736,0.0459516224928669
340,2,163284,0.328644303901579,0.162294012002941,0.0436203037985952
341,2,164166,0.319429658227484,0.163869961204282,0.0520527626420773
342,2,165270,0.331882558977022,0.162406247218945,0.0417416456397456
343,2,165675,0.286573157881568,0.165361925874314,0.083967958151597
344,2,166404,-0.538290686622075,0.429435627171649,0.210859179632903
345,2,168012,0.366105976474173,0.199786924468179,0.067721834216934
346,2,168062,0.274762153588139,0.163920614784777,0.0945862941648859
347,2,168518,0.17360828634347,0.163368255466848,0.28865323493956
348,2,168980,0.256557210567419,0.16298064011349,0.11634681292618
349,2,169651,0.218367490418788,0.163216070574303,0.181788863259438
350,2,169902,0.440217129209094,0.272496722103335,0.107096884038899
351,2,169960,0.0938089311069206,0.254708580509775,0.71287101293596
352,2,170725,0.266693605045453,0.163304887133034,0.103339050098226
353,2,171254,0.321415636562239,0.163292235489456,0.0498104018538473
354,2,172242,0.190344308122309,0.161928502711333,0.24059348907529
355,2,173254,0.177424853332334,0.160724655336681,0.270385999179421
356,2,173340,0.215863149779401,0.160571840564965,0.179701723790465
357,2,173385,0.194429219871611,0.160797960710393,0.227413579251666
358,2,173973,0.213946881471314,0.160298612643193,0.182842274079572
359,2,174714,0.433611314084742,0.411404663605553,0.292614028807214
360,2,177341,0.274984437797145,0.159484844503131,0.0855464406032597
361,2,180314,0.196251143197069,0.159867868278399,0.220421368375636
362,2,180339,0.1964235471583,0.160272882335253,0.221182476050975
363,2,182758,0.173269445829973,0.159771552169143,0.278891051820529
364,2,183619,0.139762967514163,0.16049539477488,0.384443010091217
365,2,183913,0.117899207837357,0.164617469351043,0.474340725040805
366,2,184146,0.188364513518272,0.165538615468637,0.255938696056714
367,2,187176,0.0515676412125563,0.16151909037629,0.749713250704545
368,2,191066,0.0702217938971462,0.162707094130301,0.666307187139793
369,2,191124,0.530852280583564,0.203676305729957,0.00953895050723019
370,2,191128,-0.465893279521041,0.187658567767795,0.0135044657755748
371,2,191599,0.0344184814723481,0.160484509915656,0.830307462690188
372,2,191762,0.0388365684611307,0.166834977414083,0.816063793232962
373,2,191763,0.0226916589502157,0.161126085284521,0.88808323616839
374,2,191959,-0.0129839247590943,0.16073597374669,0.935664310062178
375,2,192390,0.0382010398552697,0.165160452587378,0.817218448971452
376,2,195759,0.0810647328343611,0.162060206792052,0.61723631381796
377,2,196912,0.0817738518638136,0.159436019731481,0.60834595158524
378,2,197598,0.0729396241805018,0.52086375595912,0.888711493153608
379,2,198110,0.0923250216201518,0.160375961852521,0.56519918825811
380,2,198283,0.055418861193705,0.165471681001206,0.737888525096002
381,2,198805,0.0377259183299624,0.161129822951366,0.815016932128668
382,2,198891,0.096460295418888,0.159804686442801,0.546488182652538
383,2,199248,0.101087699023476,0.160161937698606,0.52834481483163
384,2,201782,0.0287861799861501,0.160048022259631,0.857365960319162
385,2,203285,0.215892810262517,0.159020200686893,0.175443942418737
386,2,203783,0.145243198244943,0.158903585939683,0.361323139033478
387,2,204179,0.160776982422401,0.159246721277108,0.31337400814483
388,2,205406,0.0601269599283764,0.161083200070378,0.709174168152689
389,2,205834,0.0796120338429137,0.160287322057689,0.619721572301384
390,2,205965,-0.106454462747467,0.175113395273711,0.543633228010594
391,2,207192,0.0494870606133149,0.160171729823686,0.757532309523328
392,2,207561,0.0111671914511521,0.15948420469735,0.944216854184467
393,2,208682,0.0126876038256596,0.159215580221446,0.936530396427046
394,2,210102,-0.0106273757895109,0.159627199403181,0.946956766361862
395,2,212519,0.257470663304913,0.339470372709443,0.448688843315095
396,2,214801,-0.0205683050579417,0.159616850744007,0.897541429433772
397,2,215016,-0.0498445025631116,0.159507468302793,0.75485261223534
398,2,218876,-0.16834897625571,0.160929563130122,0.296229035169805
399,2,227511,-0.291587440191156,0.161575986800153,0.0719822314434422
400,2,230378,-0.166183386811881,0.160029815269646,0.299770144481565
401,2,231943,-0.154642547282533,0.160522702906387,0.336021995977852
402,2,232156,-0.212565058429486,0.160268862352895,0.185596844885216
403,2,232789,-0.160720170827304,0.159870074957312,0.315432645665513
404,2,238524,-0.123572072910261,0.160189110020334,0.440977825266621
405,2,241518,-0.175622109142751,0.161445538750318,0.277421051864627
406,2,250396,-0.327186114909341,0.159666636875666,0.0411830274803062
407,2,250466,-0.332953654007194,0.159575787697483,0.0376513006274603
408,2,252305,-0.227742928212967,0.16052534681046,0.156858582567587
409,2,254571,-0.179882228843975,0.162962404552836,0.270420264542016
410,2,254742,-0.182099484751755,0.162807759693409,0.264116678049223
411,2,254908,-0.181868441823539,0.16405649282219,0.268369555176701
412,2,255033,-0.250101508317222,0.192158089729732,0.193922329671164
413,2,255862,-0.229250074053895,0.162895501812823,0.160205184755612
414,2,255975,-0.229927246274022,0.162301373649051,0.15746173939744
415,2,258311,-0.3747169054099,0.158827193230555,0.0188547227939103
416,2,259284,-0.249097355111133,0.160065353085556,0.120551178650858
417,2,266330,-0.182147467901133,0.161012496071949,0.258712394016249
418,2,267100,-0.187317869702281,0.160983910570484,0.245379621990848
419,2,268086,-0.161796052915155,0.161074061150536,0.315834215874502
420,2,274614,-0.21685769692947,0.159908058645513,0.175921471420183
421,2,274729,-0.230586126695839,0.160733112397936,0.152289257824449
422,2,275746,-0.158288316558555,0.16091021146266,0.325933900870723
423,2,277029,-0.18213851458436,0.160088581660206,0.256002442264975
424,2,277741,-0.199425812654901,0.160093311484403,0.213706278601907
425,2,278218,-0.212204763851397,0.159756252855542,0.184936044456642
426,2,278379,-0.19378106590291,0.163794028031586,0.237574513001215
427,2,279910,-0.194555565561889,0.159763535703764,0.224123986690944
428,2,280616,-0.18314261511509,0.16681101803198,0.272994381787448
429,2,283431,-0.163860935955938,0.162209283191276,0.313099908896183
430,2,283573,-0.174457262063791,0.160226136250174,0.276976489504741
431,2,286762,-0.122296496249912,0.160774072502596,0.447360197480944
432,2,287187,-0.249751197809307,0.159602396343196,0.118517913740803
433,2,288379,-0.216452734477474,0.158523234696538,0.172986701569477
434,2,294941,-0.037124012164472,0.159024116585571,0.815548126445432
435,2,296073,-0.0495706307829571,0.163416105766591,0.761809512736265
436,2,296082,-0.0513861459981929,0.164618365916375,0.75510841568088
