SNP,Chr,Pos,Effect,SE,HUG1_PGM2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
49,1,66841,0.0398552377779925,0.0862508629514084,0.644304960822653
50,1,66948,0.0112678276920556,0.0868043648530061,0.896792935767514
51,1,68621,-0.0187629371950424,0.0865655157166466,0.828529635045986
52,1,69417,-0.0596939074607843,0.0862836158874666,0.489496593283336
53,1,69820,0.280885171514332,0.337528309782052,0.405868524175162
54,1,69821,0.271388744022565,0.209130318172034,0.195237247903481
55,1,70906,-0.228941903869021,0.138162178443551,0.0983974381336157
56,1,74327,-0.0113394336368525,0.086814696669377,0.896153075790722
57,1,74572,0.0345754585321043,0.086566102123377,0.689831887101713
58,1,75211,-0.00602087683288133,0.0864272285095291,0.944500446820056
59,1,76030,0.0428858520784913,0.0863976755122895,0.619937121942786
60,1,80108,0.139462847548445,0.0860879653508731,0.106124376978472
61,1,81262,0.0854689322558992,0.0862548468417549,0.322418765854546
62,1,81999,0.110064340228602,0.0863872611263949,0.2034729891986
63,1,82431,0.114818735911923,0.0867806221912989,0.186661208779844
64,1,83284,0.147338873445948,0.0860056990868633,0.0875667933172543
65,1,83613,0.172241575917412,0.08586496096263,0.04562322770778
66,1,84112,0.196539219324419,0.0857266080068605,0.0224570808868167
67,1,84701,0.167031051125585,0.0920509161517265,0.0704416888198057
68,1,84858,0.169872822783695,0.0861329817027934,0.0493651940892096
69,1,85751,0.191274964890183,0.0863642303088096,0.0274154960054161
70,1,87445,0.19587258422838,0.0865201974807434,0.0241869922950335
71,1,87467,0.181683916174142,0.0870668868608397,0.0376308796039655
72,1,89070,0.189081899801624,0.0864703003327769,0.0294226740143114
73,1,89616,0.141480106268912,0.0862575927588017,0.10185336624905
74,1,89679,0.175282470743789,0.0860926176338171,0.0424989922166788
75,1,89880,0.142993778037899,0.0862835555685737,0.0983565395987574
76,1,91472,0.174457339727389,0.0867660836501854,0.0451211415436784
77,1,93789,0.171125287241892,0.0858808535763983,0.047076091924284
78,1,94351,0.127265305749734,0.0863244244704888,0.141300778756356
79,1,99148,0.0790938432431975,0.0862598180939395,0.359807587253358
80,1,101281,0.622906366776137,0.943941044031175,0.509748548007138
81,1,106011,0.0662049590406141,0.0899369036605,0.462142450864608
82,1,106800,0.0201055402852405,0.0864723528952112,0.816277980799411
83,1,107970,0.0363232165747875,0.0862010907990609,0.673735770065446
84,1,109000,0.0511037379214741,0.086331884043569,0.554266259009134
85,1,112549,0.0795264069046712,0.0861730520677973,0.356706016475878
86,1,112742,0.0637707107522391,0.0865465491908399,0.461710824734816
87,1,113050,0.0470495959511806,0.086431101890893,0.586537758459334
88,1,113135,0.069504802659508,0.0861677603640236,0.420427454816652
89,1,114076,0.0266497067375672,0.0862354702407015,0.757477850684643
90,1,114628,0.0487849363557048,0.0864263285362742,0.572793849078751
91,1,116283,0.0650809108999443,0.0868772082390818,0.45428753619173
92,1,126880,-2.38683296702103,1.62640619575366,0.143116801890096
93,1,127853,0.0245645963963211,0.0867745027951551,0.777277293673751
94,1,128302,-0.0427951168073888,0.0864209884128407,0.620771593721785
95,1,128704,-0.115000646898673,0.0863203161406686,0.1836359323717
96,1,128911,-0.088262517585211,0.0864190427902959,0.307796687949673
97,1,130267,0.0242590142010071,0.0864959721458601,0.779285765946176
98,1,130271,0.0201995089431309,0.0866016063096531,0.815705305445294
99,1,130613,0.0472653490452101,0.0873814240132655,0.588911856795301
100,1,132012,-0.0248986968567713,0.0872220098404699,0.775456518119062
101,1,133231,-0.0661662442006944,0.0865414547878933,0.44504362943796
102,1,137074,-0.0356595126649472,0.0864690707973207,0.680299414583612
103,1,137304,-0.0779240569432959,0.086420495282222,0.367839067013006
104,1,139686,-0.0827781384164404,0.0865215572597735,0.33935615667763
105,1,149562,-0.115796266926513,0.0866122958843574,0.182100056105476
106,1,150447,-0.118206765575211,0.0875687364043163,0.177921333125651
107,1,151446,-0.245525743863707,0.175890777281489,0.163622240537602
108,1,154084,-0.118143115249684,0.087840915150762,0.179499407800697
109,1,156633,-0.150023982455123,0.0889152419747058,0.0924348962210363
110,1,157269,-0.0956791742061342,0.0863172806458253,0.268418243325956
111,1,160054,-0.110287629588028,0.0870912843027025,0.206224519080507
112,1,166222,-0.110721631937742,0.0864426258503344,0.201080755572723
113,1,166416,-0.125796635610731,0.0862077544931119,0.14539205511775
114,1,167326,-0.0945823162533365,0.0868128897076362,0.276678310526508
115,1,168836,-0.0407118072634244,0.0865195029268338,0.638252274636695
116,1,171200,-0.0264743680898726,0.0866647883775751,0.760180580160413
117,1,171431,-0.0137656055769371,0.0872142901527255,0.874675817677435
118,1,173339,-0.0889560141254001,0.0864094915819395,0.303963532883158
119,1,173845,-0.069857334835346,0.0863873942300654,0.419260030640473
120,1,175121,-0.0253471314733711,0.0862853847929635,0.769114501774416
121,1,175281,-0.0398574328338517,0.0863432238019863,0.644640889011147
122,1,175315,-0.0514498482361681,0.0862986561453766,0.551434640006742
123,1,175523,-0.051083732591182,0.0867887234115165,0.556506907480405
124,1,175541,-0.0457837556511818,0.0864425859322287,0.596692052632786
125,1,175653,-0.0311764692608277,0.086734696012554,0.719476135133097
126,1,175805,-0.111244881628267,0.0914657368540403,0.224703682851857
127,1,175818,-0.111676239173584,0.0893539820810452,0.212193913124938
128,1,175856,-0.0410833304494779,0.0881555987617237,0.641480021443246
129,1,175876,-0.0336145159122726,0.086812867980757,0.698836599949915
130,1,175989,-0.0184966251861232,0.087073480700637,0.83189772474404
131,1,176001,-0.0346501869180183,0.0875133563723559,0.692387241643451
132,1,176451,-0.0281688573490322,0.0885722823666637,0.75064840225598
133,1,177692,-0.0616441007462309,0.0862797312431781,0.475410070274218
134,1,178191,-0.0507053509570082,0.0863856767251099,0.557602554694656
135,1,178224,-0.0616441007462309,0.0862797312431781,0.475410070274218
136,1,178960,-0.0758627994601155,0.0869379779961388,0.383469783416617
137,1,179139,-0.138516225877213,0.172336646118908,0.422080110296718
138,1,179139,-0.380614030746248,0.346817012039475,0.273193141685888
139,1,180955,-0.0240434074556075,0.0999398948223666,0.81002133887028
140,1,183802,-0.0387516686424047,0.0863283289775858,0.653788581634401
141,1,183954,-0.0572623349836871,0.086928226857024,0.510497824275271
142,1,184450,0.00242144365044373,0.0862199651686041,0.977610635725089
143,1,184641,-0.0492284924032742,0.0886904358219438,0.579205327664784
144,1,184718,-0.0181407865332894,0.0867045646070978,0.834393068295858
145,1,185296,-0.0139645576700154,0.0863388930269356,0.871602179486458
146,1,185438,-0.0188546022279058,0.0863403370119895,0.82726285194563
147,1,185469,-0.0141577870283448,0.0864675002975807,0.870033186452262
148,1,185503,0.00257878590923256,0.0862470254918802,0.976163704515413
149,1,185705,-0.0300164524708493,0.0871964314109239,0.730871183715799
150,1,185749,-0.0149592841294384,0.0872074313628138,0.863899983466774
151,1,185806,-0.0174968894680434,0.0873225510407794,0.841305981438311
152,1,185879,-0.012646428786528,0.0877469122208485,0.88548486177599
153,1,185916,0.00778116682035196,0.0877086066072138,0.929357834521
154,1,185941,-0.00015962206766177,0.0880916595476476,0.998555257694924
155,1,185954,-0.00862691855434214,0.0883477327218542,0.92226777437134
156,1,186055,-0.00298683283446675,0.0865855146279445,0.972501323416296
157,1,186896,-0.034144874967978,0.0879864371951857,0.698198332166733
158,1,187697,0.087763687808021,0.179417756462417,0.62503340884602
159,1,189392,0.0743040512067763,0.180376192871951,0.680633905512483
160,1,189416,0.0514502146636238,0.174501549535289,0.768288651922033
161,1,190132,0.0142995098507181,0.0866921530571167,0.86908102751
162,1,190148,0.00933955798507941,0.0867202160298986,0.914296768972218
163,1,190165,0.0238449099443488,0.0873788140417748,0.785096417994751
164,1,190169,0.0137330182717818,0.0872759951263809,0.875057711821964
165,1,190933,0.0634316225115789,0.0865054194632243,0.463881895635726
166,1,192149,-0.0663895212589997,0.0872074971613385,0.446996751212328
167,1,192302,0.126572534035827,0.115044259269196,0.271991514290979
168,1,192303,0.00902564505916104,0.104048639809883,0.930923803310747
169,1,192305,0.0738160963813903,0.108054684247225,0.494968712744449
170,1,192315,-0.150480130128917,0.122397706002,0.219727261100378
171,1,192795,-0.0283419457840202,0.0863942189293328,0.743065530579843
172,1,194020,-0.00428690812303367,0.0910127478313173,0.962458344776868
173,1,194187,0.00898978979878638,0.0864776503443829,0.917264043904362
174,1,194867,-0.0219525016248442,0.0864240135352045,0.799636276508541
175,1,197325,-0.16545818733961,0.088101938774035,0.0612010521820593
176,1,197392,-0.18826529709466,0.0891175046589226,0.035340940453805
177,1,198857,-0.0436391474162732,0.414434490319685,0.916199110013223
178,1,206666,0.0539194352208348,0.097163759721563,0.579291528991136
179,1,206675,0.241475000229253,0.125899555683305,0.0559178840627145
180,1,223051,-0.0481786608498235,0.100129876047377,0.63069969250343
181,1,223059,-0.00862872176125729,0.104007145554684,0.933928159958869
182,2,7366,0.0146777994709426,0.1253556072897,0.906855883202459
183,2,8180,0.0218603454950053,0.17258793977618,0.899279983504208
184,2,8187,0.0580831898818861,0.179451927394637,0.746379623642998
185,2,8250,-0.0556007197629018,0.176798413246185,0.753337334703039
186,2,8253,-0.0286754807643641,0.176816591791374,0.871259722565015
187,2,8285,0.0603087354116228,0.0958117490543877,0.52946144766963
188,2,8302,0.0410145914672389,0.089709669686487,0.647813895443219
189,2,8306,0.0410145914672389,0.089709669686487,0.647813895443219
190,2,8314,-0.00301937700191202,0.0878951934410489,0.972615863331159
191,2,8317,0.024032461090788,0.0898907902204629,0.789354467234449
192,2,8328,0.0332416483169781,0.0894802026850211,0.710490088877306
193,2,8331,0.0374966800631477,0.0893071423219879,0.674841657525317
194,2,8498,0.0550397947859798,0.087717711011507,0.53076011864654
195,2,8651,0.0692879331307357,0.087771350587203,0.430399980177894
196,2,9418,0.153816819623319,0.223272367075278,0.49132609845992
197,2,9812,0.107690531963218,0.0881846903429415,0.222827921223027
198,2,9932,0.0680595824354178,0.0879479045944508,0.439530075544662
199,2,10135,0.0743474588047038,0.0875960451897792,0.396593602997934
200,2,11616,0.0651307797706162,0.0875236864830714,0.457280596259763
201,2,12133,0.0836491068528809,0.0878277547786809,0.341534568806714
202,2,12194,0.0691243463718667,0.088203888015268,0.433748592999555
203,2,12359,0.0727757273941362,0.0879372067841893,0.408463303879923
204,2,13061,0.0888915708370993,0.0878887435885864,0.312512896790942
205,2,14298,0.080294525174354,0.0881901711132044,0.363195847437531
206,2,15222,0.0667047024152957,0.0890839310218691,0.454485494174915
207,2,17986,0.0961232393542149,0.0874427699835228,0.272399325256219
208,2,19770,0.0774656934515086,0.0881014910819282,0.379848768317989
209,2,19836,0.0722607921934529,0.0878714776821109,0.411434904924989
210,2,19851,0.0850720217214277,0.0880968433302945,0.334873022942055
211,2,21595,0.0613450676356113,0.087788093508061,0.48514606607769
212,2,22385,0.059338045600092,0.0878751801910616,0.49995662128169
213,2,23441,0.000722282186368162,0.0887859499483369,0.993513799902759
214,2,24209,0.0293310215462745,0.0880410451252402,0.739217577601178
215,2,24341,0.0461417133215587,0.0882289888950431,0.601318502974732
216,2,26815,0.017555125779022,0.0881524410076954,0.842263906576394
217,2,28209,0.011704372811271,0.0881848563706572,0.894486156482294
218,2,28695,-0.0392831097215105,0.0921068576780007,0.670007195368987
219,2,35849,0.0378390551558443,0.944520949278661,0.968066634561506
220,2,35850,-0.632853776471766,1.1546781846357,0.583984718429263
221,2,41245,-0.0447829362087319,0.0878164489073769,0.610397698080858
222,2,43214,-0.0614298705826292,0.0892131708233833,0.49154366037436
223,2,47104,-0.109997405972964,0.0865866487105198,0.204788183628743
224,2,50915,-0.0510501893620686,0.0875949003768831,0.560400952374198
225,2,55834,-0.0270285695789145,0.0872202137723968,0.756828359460141
226,2,56422,-0.0527172091932552,0.0873429735844709,0.546520161089709
227,2,57715,-0.0623782039468991,0.0870366618421487,0.474040014087675
228,2,59046,0.00868949756964976,0.0875393529025639,0.920985086066509
229,2,59191,-0.0308191404240895,0.0870238896413958,0.723441104167885
230,2,59383,9.65796619043502e-05,0.0870644138322955,0.999115541624564
231,2,59477,-0.0190236583606819,0.0883686118263989,0.829676312855303
232,2,59755,0.0379365524157498,0.198552564014796,0.848584090494916
233,2,60471,-0.00907437518294202,0.0871803384189741,0.917159097969604
234,2,60478,0.0070532324203007,0.0872803538380462,0.935637876374414
235,2,60786,-0.00299890159027816,0.0871375012196863,0.972565084193216
236,2,61035,0.0066244288464356,0.0871306496383437,0.939439345808339
237,2,61071,0.0385066130766252,0.0867118831253466,0.65726017893831
238,2,61675,-0.0193971272105273,0.0869796799351041,0.823658600030392
239,2,62776,-0.113751728717235,0.0905897450227671,0.210062526203592
240,2,62939,-0.0734503277237993,0.0867474030024219,0.397727639865862
241,2,63527,-0.0712708370643332,0.0870788158330742,0.413644703044558
242,2,63857,-0.0920215157980709,0.0870439895876387,0.29115053801963
243,2,65527,-0.0494741652466904,0.0868543434210235,0.569296247678154
244,2,67007,-0.0233723602219293,0.0956618064651449,0.807122775070075
245,2,67023,-0.13752459595686,0.197704192052524,0.487132103717616
246,2,67024,-0.115644607264935,0.198467407688451,0.560475263374345
247,2,67976,-0.072258465248874,0.0880618829412228,0.412460994993815
248,2,69628,-0.0889492377494432,0.0894809337360114,0.320875536301461
249,2,71825,0.0823941502924068,0.17321868189292,0.634606925027511
250,2,72389,0.0389665515958778,0.0875776880091647,0.656637997022108
251,2,72392,0.153467038284677,0.0878188625680803,0.0814131118527794
252,2,73646,0.0216715539426629,0.086381987938503,0.802052488600526
253,2,74564,0.000265022999675514,0.0862200603390605,0.997549204665648
254,2,74739,0.0145959868750286,0.086500070514528,0.866098116950166
255,2,79931,-0.019653352023546,0.0974956066987705,0.840359688172971
256,2,80748,-0.0329828821426311,0.0899472483533593,0.714068922600864
257,2,80873,-0.00738822511321907,0.0867090488387543,0.932145064606838
258,2,81501,-0.00190342605741117,0.0866954346560141,0.982496000939586
259,2,83526,0.0564310105835343,0.0865088813500747,0.514622746000435
260,2,83845,0.042298362697493,0.0866140172488926,0.625601839806696
261,2,84412,0.16842941743791,0.218166327153786,0.440617351495496
262,2,84412,-0.0273820928009835,0.109329313646292,0.80238106742926
263,2,84447,0.0692179760429603,0.0876721225290622,0.430344242165317
264,2,87391,0.0461028085576952,0.0862257728723151,0.593210868321467
265,2,87562,0.042196598600201,0.086449805616913,0.625778378539829
266,2,87849,0.0528458491147975,0.0864250261744577,0.541285582617811
267,2,87878,0.048586486592265,0.0868038485423457,0.576020421994048
268,2,88125,0.00474111753634521,0.0965693543775851,0.960870982046955
269,2,89785,0.0336612926388126,0.0868335585343673,0.698506452911923
270,2,93441,0.0234166604664207,0.0894360914945428,0.793608592008775
271,2,93588,0.0679362188518325,0.092514787596687,0.463236214954916
272,2,93721,0.0217715963357607,0.0865820177320537,0.801607641899295
273,2,93952,0.0378011989711704,0.0863186475798561,0.661707609397997
274,2,95085,0.015731549772284,0.0864585413609645,0.855722609371637
275,2,103188,0.0164990170425057,0.0885571471054195,0.852309261363201
276,2,107124,0.074454032133946,0.0864147941307766,0.389498630259186
277,2,111645,0.0406452730631904,0.0865339684030146,0.638857166442269
278,2,111916,0.0593982430516672,0.0867074258388122,0.49376687887457
279,2,111931,0.0576799658330536,0.0868434676489329,0.507006704678394
280,2,111999,0.0364294766781682,0.0865639480754023,0.674128818488968
281,2,114528,0.054278512092766,0.087035992050217,0.533271426003238
282,2,116024,0.064336287816056,0.087223797931952,0.461247465817208
283,2,119244,-0.0999145084579431,0.0949877458906165,0.293579925398393
284,2,119246,-0.109178295844043,0.0959755711269608,0.256074377443543
285,2,119247,-0.0249372047025167,0.09683647377945,0.796928417152594
286,2,120090,-0.0461996760705502,0.0869114576926959,0.595356974874086
287,2,120291,-0.0365385378592434,0.0879190222670891,0.677960299418407
288,2,120726,-0.0304492692917093,0.0874174185316936,0.727807217861857
289,2,121716,-0.0311263918234504,0.0873174256452941,0.721698592662475
290,2,123100,-0.0978650711567141,0.0872983516536622,0.263032268187811
291,2,124677,-0.0891810573123971,0.0872040535794826,0.307163748453224
292,2,127636,-0.075599683742902,0.110383604995552,0.493868174732265
293,2,127887,-0.0264468616576975,0.0879206483234827,0.763741230499417
294,2,128935,-0.0246213179372254,0.0878390159734807,0.779411178145108
295,2,129053,-0.0176581576341764,0.0881111898819241,0.841277176330246
296,2,130040,-0.0146347049172542,0.0886505991075629,0.868973165831457
297,2,130976,-0.060331637317583,0.0878732636150806,0.492800962608673
298,2,132199,0.00673156153517029,0.0883387385475615,0.939301803552464
299,2,133355,-0.0543045705261986,0.0888900644728621,0.541646806192683
300,2,133435,-0.0660266231714308,0.0890599222722116,0.458960220282005
301,2,133943,0.0029501287565232,0.104350553244845,0.977461724193325
302,2,135183,-0.0625506222943051,0.0891164291748745,0.483205439572131
303,2,135402,-0.0976193530302165,0.0890136134730118,0.273529348699681
304,2,135898,-0.10128498956381,0.0894757485817257,0.258410117298298
305,2,135912,-0.100908981490706,0.0895432817025523,0.260537677988273
306,2,135925,-0.107221969370141,0.0891153127219228,0.229712081627585
307,2,136002,-0.131241214373611,0.0889572071760015,0.14101527296416
308,2,136173,-0.10421457274991,0.0896909850546054,0.246049236031921
309,2,138209,-0.0669637082298011,0.0924288996843204,0.469245570402588
310,2,138318,-0.0498201623815537,0.092196637564101,0.589283662773978
311,2,138695,-0.0678439607122379,0.0905819675772889,0.454368849015292
312,2,138818,-0.094015321103371,0.0903492039597205,0.298783991979842
313,2,139728,-0.077266647285136,0.0902317757178912,0.392405545452986
314,2,140174,-0.0658792859307407,0.0902573601822226,0.465932421131957
315,2,140863,-0.0712191284567809,0.0902093029628592,0.430357021005536
316,2,141152,-0.0717581474395965,0.0904626533458438,0.428173728880549
317,2,141292,-0.0832899857696139,0.0897828464166139,0.35420608281651
318,2,141545,-0.0957102592509151,0.0901863559065712,0.289301888511689
319,2,145823,-0.058351609869888,0.093722530264241,0.533949649763539
320,2,145934,-0.10912597490639,0.154400645402471,0.48017475628841
321,2,145980,-0.107346844277664,0.0944661168884029,0.25657975673161
322,2,146723,-0.111752795660359,0.0899707876054411,0.215023911747675
323,2,147946,-0.159753847250343,0.090595003080182,0.0787007191603653
324,2,150394,-0.106755612855661,0.0989597415323039,0.28142318670133
325,2,151274,-0.155998174514055,0.155052539936457,0.315057191991044
326,2,151397,-0.103272724795182,0.0910548739299715,0.25748817140108
327,2,153035,-0.0615331964165879,0.0901681389365644,0.495416381917411
328,2,153228,-0.0156558487063974,0.0908821649492583,0.863327636585788
329,2,153455,-0.0479540631233148,0.0915363860199404,0.600690901208498
330,2,153732,-0.0188899595720726,0.0946710003186885,0.841960959680936
331,2,153815,-0.0456384142628643,0.0911882820782136,0.617045136928614
332,2,154160,-0.0409154016914692,0.0902385620827756,0.65052945655496
333,2,154235,-0.045887972228037,0.0911334763437532,0.614909359682479
334,2,155527,0.0551270250953466,0.0989069752932863,0.57763311909279
335,2,159870,-0.0927427373743013,0.0887264223479136,0.296615150461656
336,2,161229,-0.000257067512831499,0.0902275969507492,0.997728358973784
337,2,161451,0.177204867022493,0.192971781833113,0.359091873425945
338,2,161451,-0.105573875890203,0.193740185923898,0.586149182444012
339,2,162696,0.044685092436952,0.0898078811850782,0.619101771920077
340,2,163284,0.0137397435942015,0.088645857056751,0.87691314205493
341,2,164166,-0.00726849033694044,0.0894711418935356,0.935298420089874
342,2,165270,0.0426953791869554,0.0886904397749492,0.630532104142489
343,2,165675,-0.0222817575122629,0.0901779631764771,0.80498491844755
344,2,166404,0.00457840618449712,0.233735680340636,0.984383131851801
345,2,168012,0.105497435490674,0.108870167284209,0.333198366521259
346,2,168062,0.0855039790540314,0.0892594296482883,0.338755394401986
347,2,168518,0.0686485429543379,0.0887884782304047,0.439939491657685
348,2,168980,0.0427368643514547,0.0887923074492523,0.630592495890772
349,2,169651,0.0481888690661624,0.0888266046559104,0.587813053071853
350,2,169902,0.180292467162483,0.148222919852438,0.224660420322573
351,2,169960,-0.143873181496145,0.138141305699325,0.298359642795491
352,2,170725,0.0516493812323015,0.0889793541056134,0.561971588530308
353,2,171254,0.0510795793714409,0.0891244152402469,0.566923832944946
354,2,172242,0.0638541053286337,0.0880463005235306,0.468789423765776
355,2,173254,0.0522459102960992,0.0873924431542566,0.550336044975259
356,2,173340,0.0436882465360885,0.0873951630586253,0.617461749348935
357,2,173385,0.0453214089052842,0.0874733528896737,0.604701395111341
358,2,173973,0.0345767372252854,0.087254738489356,0.692142729123628
359,2,174714,-0.0954836005470203,0.223718679925151,0.669783662445396
360,2,177341,0.054818189940076,0.0869278258970642,0.528698834998199
361,2,180314,-0.0162015768267411,0.0870016866209065,0.852378101718482
362,2,180339,-0.0171576327297746,0.0872209913912469,0.844164177106135
363,2,182758,-0.00179339799170886,0.0869129027907418,0.983548935446747
364,2,183619,0.0189209521677061,0.0872493945265756,0.828442295559229
365,2,183913,0.0417531686866249,0.0894375702398857,0.640901286706813
366,2,184146,0.0611029135449304,0.0900064889292079,0.497663604309082
367,2,187176,-0.00159220310501484,0.087730204053609,0.98553035399039
368,2,191066,0.0132128989657287,0.0883832729314855,0.881248056710357
369,2,191124,-0.0847186423686188,0.111580425949731,0.448203272596257
370,2,191128,0.0926545778690948,0.102680908279506,0.367483885183635
371,2,191599,-0.0311693821310918,0.0871456112827904,0.720803945460196
372,2,191762,-0.0290376686572541,0.0905982989734474,0.748771330099922
373,2,191763,-0.0183055469642499,0.0875011827108281,0.834410114342384
374,2,191959,-0.0142224036662174,0.0872898119434834,0.870664306334737
375,2,192390,0.0272450836441555,0.0896902023215426,0.761483019729322
376,2,195759,0.058984891481428,0.0879866453556906,0.503050988753507
377,2,196912,0.0546508160910817,0.0865697127143989,0.528257802052389
378,2,197598,-0.221704582673946,0.282631654073942,0.433314260495518
379,2,198110,0.0528457136056435,0.0870922404752151,0.544387855062416
380,2,198283,0.0349584691969413,0.0898591639806968,0.697483920311988
381,2,198805,0.0349776081713429,0.0874931688556653,0.6895638082285
382,2,198891,0.0478920867397395,0.0867938788178518,0.581440650120652
383,2,199248,0.0538146502912388,0.0869824595295841,0.536523613434037
384,2,201782,0.0527913619801862,0.0868772324859775,0.543807194779675
385,2,203285,0.10817372810893,0.0863940260287324,0.211363367160852
386,2,203783,0.146309542713982,0.0860475634783634,0.0899490166700916
387,2,204179,0.134149847924794,0.0863134601048469,0.121028724003744
388,2,205406,0.125295371635737,0.0872436147187468,0.151843770697707
389,2,205834,0.142365078708119,0.086748742504135,0.101663183185964
390,2,205965,0.0810947683356398,0.0950521795144173,0.394148807053766
391,2,207192,0.124163413571846,0.0867462550378725,0.153217422932693
392,2,207561,0.123767808151032,0.0863622051791259,0.1527072559951
393,2,208682,0.10013359920876,0.0863029664738553,0.246728387704011
394,2,210102,0.112223390670426,0.0864846614954672,0.195268581408938
395,2,212519,0.398630855124367,0.183285345381142,0.0302995133689192
396,2,214801,0.121865838336054,0.0864435484745583,0.159486949754527
397,2,215016,0.15347888067762,0.086251119707564,0.0760275911540729
398,2,218876,0.152336174748525,0.0871564600119684,0.0813599306654477
399,2,227511,0.164414416096447,0.0877169042894722,0.0617043715283225
400,2,230378,0.165623481665942,0.086593896743111,0.0566023438009711
401,2,231943,0.144477064590943,0.086951621671215,0.0974848197404438
402,2,232156,0.155531435914986,0.086861637253088,0.0742198564024598
403,2,232789,0.144023883619583,0.0866076571019321,0.0972107503308196
404,2,238524,0.153333237914424,0.086685272054536,0.0777824212926274
405,2,241518,0.132610534173174,0.0875403923897987,0.130705353060018
406,2,250396,0.0729694247510689,0.0871392656345575,0.402940763389017
407,2,250466,0.09515746008502,0.087047751467549,0.275067276969619
408,2,252305,0.0860794757856143,0.0873059615326877,0.324832032272542
409,2,254571,0.0778244489115377,0.088557200808054,0.380105189168962
410,2,254742,0.0326275647738864,0.0885569414393355,0.712769013636424
411,2,254908,0.0587236745186923,0.0891957993725261,0.510730739803689
412,2,255033,0.112427093941789,0.104435779039666,0.2824304034269
413,2,255862,0.0983733094855379,0.0885582675907201,0.267396956278665
414,2,255975,0.0931466662838096,0.0882534893239797,0.291943862094802
415,2,258311,0.0126427753625022,0.0869304534562481,0.884450032284819
416,2,259284,0.00664632355465911,0.0872250546092873,0.939305206656253
417,2,266330,0.0371852328232105,0.0875784624458745,0.671391805735507
418,2,267100,0.014470339890666,0.0875910519368429,0.868878452423941
419,2,268086,0.0431039203108632,0.0875707764645272,0.62287115004258
420,2,274614,0.00200095612123552,0.0870685286437616,0.98167809983804
421,2,274729,-0.00872122142573062,0.0875435927775217,0.920701398339907
