SNP,Chr,Pos,Effect,SE,ERG11_ACF2_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
48,1,65719,-0.000917562003905581,0.0671854957195026,0.989111229496153
49,1,66841,-0.00150476391641757,0.0626048213830224,0.980837545281243
50,1,66948,-0.00149244312854996,0.0629890360562325,0.981110321427385
51,1,68621,0.0608070881017159,0.062735020563843,0.333074804564344
52,1,69417,0.101518126323643,0.0624187155437673,0.104755796139565
53,1,69820,-0.404182769602984,0.244214080821422,0.0988062218592185
54,1,69821,-0.283424795655609,0.151362269914051,0.061964891745528
55,1,70906,0.141648347099069,0.100360577351212,0.159009153860719
56,1,74327,0.108560648227388,0.0627310564420797,0.084401925405216
57,1,74572,0.0798163813155252,0.062685098925367,0.20375259233174
58,1,75211,0.109830783597747,0.0624413157766215,0.0794533765252569
59,1,76030,0.148185961618369,0.0622164217348828,0.0177583662873364
60,1,80108,0.0741137021484741,0.0625753148249628,0.237054771273721
61,1,81262,0.056540970608039,0.0626035329184379,0.367057177592087
62,1,81999,0.073781760070192,0.0627060397822927,0.240136337402383
63,1,82431,0.0548586205072449,0.0630587377256202,0.384913080554305
64,1,83284,0.0877428569847215,0.0624926853425413,0.161183121303282
65,1,83613,0.0809313281343987,0.0625117991455203,0.19628484100225
66,1,84112,0.0978060361710864,0.0624503496343593,0.118211644760671
67,1,84701,0.072991671631212,0.066992859924108,0.276657266959114
68,1,84858,0.0728987631491579,0.0627239141553806,0.245932723316261
69,1,85751,0.0891359327469185,0.0629235137475255,0.157488814968278
70,1,87445,0.0747505719691275,0.0631102198720337,0.237033905749446
71,1,87467,0.0645732424626348,0.0634735640784756,0.309695596267764
72,1,89070,0.0635575989115893,0.0630780567831933,0.31433556411655
73,1,89616,0.0486691928619434,0.0627754620618047,0.438687318161753
74,1,89679,0.0526904394906759,0.0627742288129346,0.40183304782131
75,1,89880,0.0472286630977124,0.0628024756924678,0.452540679655955
76,1,91472,0.057260718780269,0.0632459171906482,0.365888905060038
77,1,93789,-0.0181079646314722,0.0626595283070703,0.772758820241401
78,1,94351,-0.0627961449864093,0.0627429095657399,0.317585637139354
79,1,99148,-0.0554754806747682,0.0625973415274797,0.376098322220934
80,1,101281,0.774013089650694,0.684132124337236,0.258663396601638
81,1,106011,-0.0233050018726477,0.0652989281000051,0.721382046203475
82,1,106800,-0.0283108461737642,0.0627333763108485,0.652058803683748
83,1,107970,-0.0319654216013665,0.0625424236027388,0.609600671653604
84,1,109000,-0.000687723755600445,0.0626758112467364,0.991251415103333
85,1,112549,-0.0693132573332082,0.0624960805307724,0.268149966791257
86,1,112742,-0.0933825390199629,0.0626519425675049,0.136986561447198
87,1,113050,-0.0952312520036629,0.0625379830971346,0.128710405414459
88,1,113135,-0.103681811766662,0.062339466725556,0.0971637553669949
89,1,114076,-0.0587419443564108,0.0625050959626364,0.347965611669749
90,1,114628,-0.0653164267094,0.0626451792458764,0.2978281552726
91,1,116283,0.00218553972524849,0.0630904211865012,0.972385278589139
92,1,126880,-1.25209794096195,1.18188141558155,0.29013708852535
93,1,127853,-0.0348972953088515,0.0629456629567677,0.579653799084742
94,1,128302,-0.0370655307171416,0.0627001433902502,0.554794611225
95,1,128704,-0.0502477083799701,0.062736637766362,0.42371042411156
96,1,128911,-0.0480220918673693,0.0627485310274763,0.444598206334383
97,1,130267,0.00652400462908043,0.0627698369092674,0.917279682754672
98,1,130271,0.00909798906352566,0.062843432447994,0.884973264206826
99,1,130613,-0.0149232305323535,0.0634276109559545,0.814128063977678
100,1,132012,-0.0050447005819596,0.0632973726564632,0.936522277962112
101,1,133231,-0.019183676537542,0.062840486724582,0.760336071085961
102,1,137074,-0.0136698420040814,0.0627551797891937,0.827688904691631
103,1,137304,-0.0273476647349082,0.0627643356936586,0.663306344514151
104,1,139686,-0.0242402883912448,0.0628504748452926,0.699964614259253
105,1,149562,-0.00702583443810573,0.0630060194372119,0.911274895348513
106,1,150447,0.00658732284127017,0.0637050556866946,0.91770148983868
107,1,151446,0.00158362599162842,0.127982825345003,0.99013442728613
108,1,154084,-0.0229467535469563,0.0638911666001723,0.719694787645888
109,1,156633,0.0242943862248641,0.0647660308840318,0.707803929957782
110,1,157269,0.0296639123562903,0.0627231835434855,0.636552713142651
111,1,160054,0.0137226592594575,0.0633349502325639,0.828592221459257
112,1,166222,0.0262899994253329,0.0628551154373177,0.676008821171126
113,1,166416,0.0279566650558386,0.0627254049770666,0.65608774208315
114,1,167326,0.0141586055160864,0.0630950915028593,0.822575073784404
115,1,168836,-0.00342101851118615,0.0628003018594869,0.956587897229609
116,1,171200,-0.0167183957099424,0.0628883191245758,0.790515610487753
117,1,171431,-0.0254516103034066,0.0632727690534606,0.687741890958572
118,1,173339,-0.041223701837068,0.0627567612146767,0.511685680106278
119,1,173845,-0.00100689797484677,0.0627430287078012,0.987205191721712
120,1,175121,-0.0149556481384335,0.0626135898043015,0.811355648396624
121,1,175281,0.00313873660034863,0.0626716513192917,0.960085178960853
122,1,175315,-0.00442152645903987,0.0626517033849387,0.943777464385458
123,1,175523,-0.00687161677358378,0.0630060676170266,0.91321466708376
124,1,175541,-0.000644390712752962,0.0627499752092129,0.9918123259123
125,1,175653,0.00318800961509436,0.0629483173285866,0.959637148741362
126,1,175805,-0.0310301168189932,0.0664884077934748,0.641002677272171
127,1,175818,-0.00869369028715444,0.0649793030915103,0.893643546858127
128,1,175856,0.00208753954659507,0.0639876534603786,0.973992790042924
129,1,175876,0.00892659910560151,0.0630053377735009,0.887413559605382
130,1,175989,0.000890422558643578,0.0631868810403376,0.988764631810917
131,1,176001,-0.0122469540836244,0.0635128006039658,0.84720570208521
132,1,176451,0.0331231275269172,0.0642554578225827,0.606532448661915
133,1,177692,-0.00382425634775296,0.0626518147283946,0.951362029325042
134,1,178191,-0.00975495391165543,0.0627122044277443,0.876475762932928
135,1,178224,-0.00382425634775296,0.0626518147283946,0.951362029325042
136,1,178960,-0.0385232279883963,0.0631192444572078,0.542039516235258
137,1,179139,-0.0564815242603949,0.125130377057305,0.651991866992841
138,1,179139,0.130281924294607,0.251993319545667,0.605476115282847
139,1,180955,-0.0704102542667737,0.072428133864402,0.331646776239884
140,1,183802,-0.0354273166076561,0.0626316567202222,0.571994129776251
141,1,183954,-0.0388278997929651,0.0630823754721927,0.538613891279242
142,1,184450,-0.02399864132354,0.0625505561777403,0.701455571388108
143,1,184641,-0.0306829934272048,0.0643635301503863,0.633860780038868
144,1,184718,-0.0322621430231887,0.0628956301880325,0.608309036203928
145,1,185296,-0.0337703167503132,0.0626263572858493,0.59006472447246
146,1,185438,-0.0250420141193383,0.0626409250936078,0.689567106583184
147,1,185469,-0.0282532733620699,0.0627275050068844,0.652689294794669
148,1,185503,-0.00453325263441701,0.0625827765524069,0.942295875931535
149,1,185705,-0.0300635223965368,0.063262463147249,0.63492481284814
150,1,185749,-0.0325486434989076,0.063258979233099,0.607203467006543
151,1,185806,-0.0401925179249022,0.0633310761488758,0.526073465701312
152,1,185879,-0.0432132374119708,0.0636318399001608,0.497511010708649
153,1,185916,-0.0229461810812952,0.063632715366257,0.718611543018677
154,1,185941,-0.0366860200726823,0.0638918490669696,0.566205358779042
155,1,185954,-0.0489221619454918,0.0640554560322131,0.445528190945864
156,1,186055,-0.0399641837837403,0.0627928685715364,0.524899124761629
157,1,186896,-0.0322904109446053,0.0638358125974491,0.613287959275307
158,1,187697,0.108445906333081,0.130106497886703,0.405117154008697
159,1,189392,0.0256392963993974,0.13091016249133,0.844837031448368
160,1,189416,0.0843038656377448,0.126559093096926,0.505767848382386
161,1,190132,0.0621965586309308,0.0628214227535012,0.322826194557099
162,1,190148,0.064971080524909,0.0628324686300646,0.301826864551036
163,1,190165,0.0703603068803241,0.0633004274140683,0.267096867869437
164,1,190169,0.0708193200216699,0.0632197622530219,0.263386454807722
165,1,190933,0.0802439910984842,0.0626730902687174,0.201259942197067
166,1,192149,0.0725104037152751,0.063214331470695,0.252135168007136
167,1,192302,0.00748351956120086,0.0836212663834302,0.928740854882745
168,1,192303,0.0497571733559239,0.0754548367365452,0.510049726815092
169,1,192305,-0.00613412518886403,0.0784585183262189,0.937726753554748
170,1,192315,0.0770058257493424,0.0889105958860364,0.387021389011842
171,1,192795,0.0839087175430926,0.0625402688845128,0.180563816999158
172,1,194020,0.0840594608599544,0.0658897835746519,0.202879691896287
173,1,194187,0.0912270759471121,0.0625633351684199,0.145686776901868
174,1,194867,0.0242087279590365,0.0627040833539617,0.699670768679497
175,1,197325,0.0199609085464725,0.0642389330225171,0.756189934693421
176,1,197392,-0.0209428293717302,0.065064004624605,0.747733808020534
177,1,198857,0.115460642709308,0.300666744468434,0.701198282033985
178,1,206666,-0.0743201810927703,0.0704243800687148,0.292001222932799
179,1,206675,0.0373366300486371,0.0918093910819782,0.684492789418521
180,1,223051,-0.235789957301758,0.0715890618733721,0.00108901701350908
181,1,223059,-0.203129562574828,0.0746927131054858,0.00686053317723596
182,2,7366,0.228115653780494,0.0901492376664756,0.0118265367644169
183,2,8180,0.061835234980137,0.125194046645435,0.62167329590531
184,2,8187,-0.116504827165983,0.130086760322564,0.371080322269027
185,2,8250,-0.0973795239442907,0.128202930247684,0.448016624111899
186,2,8253,-0.0898217402646093,0.128218560792213,0.484053989718324
187,2,8285,0.0570258872854565,0.0694963412850858,0.41245094830106
188,2,8302,-0.0093958395589141,0.0651130998260145,0.885345691230572
189,2,8306,-0.0093958395589141,0.0651130998260145,0.885345691230572
190,2,8314,-0.0350846567548287,0.0637518811946061,0.582440214647739
191,2,8317,-0.0162791616257766,0.0652280250784327,0.803062652912347
192,2,8328,-0.0202800539601017,0.0649329630906981,0.754979517172421
193,2,8331,-0.0229256592872382,0.0648083585970558,0.723740871425095
194,2,8498,0.00452385427900559,0.0636853619839215,0.943410568638183
195,2,8651,0.0106459833078931,0.0637429279710004,0.867454392194742
196,2,9418,-0.203586453061002,0.161758788474,0.209013642652637
197,2,9812,0.0216495605298306,0.0641138547073984,0.735809829419111
198,2,9932,0.0140250848800403,0.0638671137934218,0.826311244721334
199,2,10135,-0.00558368591610314,0.0636261772292299,0.930119033378123
200,2,11616,-0.00996033486351089,0.0635571260366658,0.875559305204787
201,2,12133,-0.012316376606494,0.0638086464614881,0.84705392220617
202,2,12194,0.0230339167738307,0.0640470357058666,0.719330940926549
203,2,12359,-0.0125039374891163,0.0638680087606377,0.844896743752018
204,2,13061,0.00118102090290706,0.0638667446972312,0.985256843669143
205,2,14298,-0.0222424294024914,0.0640573168301149,0.728627716305492
206,2,15222,-0.0104426959951083,0.0646906254040749,0.871850883364198
207,2,17986,-0.0130456934372674,0.0635555441206256,0.837483835479161
208,2,19770,-0.0268541258313586,0.0639828192482494,0.674953819416217
209,2,19836,-0.0228043775386495,0.0638114124502742,0.72102730107096
210,2,19851,-0.0193352447013044,0.0640015459497725,0.762749248905194
211,2,21595,-0.0217615516902443,0.0637349228441634,0.732976705107875
212,2,22385,-0.0113985841807431,0.0638028797868605,0.858312561578426
213,2,23441,-0.0299058326821846,0.0644058143738889,0.642694446357936
214,2,24209,-0.0262661581674926,0.0638796980333315,0.68118887023746
215,2,24341,-0.0323185205519083,0.0640230216666251,0.614017591433252
216,2,26815,-0.0270062919678031,0.0639532249771469,0.673076319689632
217,2,28209,-0.076728636526018,0.0638604540321314,0.230360960378245
218,2,28695,-0.022983382087667,0.0668412390311251,0.731163569293306
219,2,35849,0.121517262402164,0.685340855930814,0.859367191826584
220,2,35850,0.494641244233374,0.837808434471312,0.555300963121649
221,2,41245,-0.0120173881936299,0.0637422373240928,0.850568749029565
222,2,43214,0.0262491283828475,0.0647638701073114,0.685498764927396
223,2,47104,-0.08418945263863,0.0628134338240218,0.181006693824735
224,2,50915,0.0170824948118753,0.0635852883537033,0.788352253618396
225,2,55834,-0.00102711025208069,0.06329791852948,0.987062778588063
226,2,56422,-0.0113632876708991,0.0634082219065481,0.857876863436541
227,2,57715,0.0047267129901909,0.0632015749803326,0.940425833530978
228,2,59046,0.0146745233785519,0.0635169945440763,0.817422993874241
229,2,59191,0.0123556027139136,0.0631546690623386,0.84500422724005
230,2,59383,0.0335510567960243,0.0631510385331732,0.595556996723281
231,2,59477,0.0130443262895288,0.0641230931301213,0.838919025611253
232,2,59755,-0.0888883965820781,0.144004838085143,0.537461325198551
233,2,60471,-0.00594656832070362,0.0632605784129825,0.925161559821296
234,2,60478,0.000495666294094255,0.0633335535988112,0.993760014613644
235,2,60786,-0.0150234802615532,0.0632243653253302,0.812312385055112
236,2,61035,0.00738336027418007,0.063223640226941,0.907099506673114
237,2,61071,0.00509920208286507,0.0629374632117894,0.935471851235319
238,2,61675,0.0141237648877437,0.0631147653840166,0.823058652539467
239,2,62776,-0.0550334457327132,0.0658158512814424,0.403623167448737
240,2,62939,-0.0279418932578197,0.0629925845805025,0.65762212193262
241,2,63527,-0.033736800530057,0.0632211628081881,0.593932391312951
242,2,63857,-0.0333146814388456,0.0632365151931797,0.598644866182162
243,2,65527,-0.0515007847848813,0.0629931963759498,0.414159335621776
244,2,67007,-0.0300156375656712,0.0694022649098549,0.665650956953846
245,2,67023,-0.115432857186864,0.143426240018271,0.421463068488922
246,2,67024,-0.0817017530719024,0.144016896216115,0.570866400334418
247,2,67976,-0.0390465739755561,0.0639272098824439,0.541726782582377
248,2,69628,-0.0221788687632585,0.0650098719075922,0.733184939406712
249,2,71825,-0.0151602738103094,0.125729822462937,0.904093749398873
250,2,72389,0.0117479726775761,0.0635634686862416,0.853474231393744
251,2,72392,-0.0327314716175156,0.0639750660522794,0.609230878194518
252,2,73646,-0.0338615818396903,0.0626607692772038,0.589265268171109
253,2,74564,-0.0289084601822097,0.0625446736499913,0.644219069029467
254,2,74739,-0.0146955629297107,0.0627644365765825,0.81501329302791
255,2,79931,0.0630503055891236,0.0706698748234207,0.372903790592045
256,2,80748,0.0414039738619333,0.0652433667469286,0.526095064935027
257,2,80873,0.0482258921441599,0.0628666873587869,0.443526717710571
258,2,81501,0.0319619030014666,0.0628855777114493,0.611592056917991
259,2,83526,0.0220651553446712,0.0628000145682173,0.725530984564063
260,2,83845,0.00980274054092739,0.0628685238281519,0.876181694240205
261,2,84412,0.220571015091272,0.158005413259313,0.163600469216541
262,2,84412,-0.00802252801929226,0.0793381910912193,0.919514109733315
263,2,84447,0.0722881206731311,0.0635570434114245,0.256153452665402
264,2,87391,0.051900352606861,0.0625320863809931,0.407111287690696
265,2,87562,0.0585601648565468,0.0626740164835269,0.35075633918462
266,2,87849,0.0482186412171794,0.0626930195517927,0.442334615373878
267,2,87878,0.0549780571142887,0.0629471760048437,0.383038897320815
268,2,88125,0.0563595098426897,0.0700093258175709,0.421345056235632
269,2,89785,0.0488236386449126,0.0629685790213227,0.438643055578438
270,2,93441,0.0798191765451803,0.0647643459550971,0.218599186589064
271,2,93588,0.0612686243016384,0.0671032838189883,0.361839638104893
272,2,93721,0.0592243042938718,0.0627527478937285,0.345931511942967
273,2,93952,0.0563187138051093,0.0625803967455836,0.368764743323777
274,2,95085,0.097837989687132,0.0625231055557939,0.118518922005474
275,2,103188,0.0859278772221761,0.0640996574718679,0.180933331251315
276,2,107124,0.0767329033018287,0.062637794399965,0.221382352590046
277,2,111645,0.0636195038573945,0.0627196558386624,0.311111870152748
278,2,111916,0.0646664044178102,0.0628648991024322,0.304345300392645
279,2,111931,0.0619928330563137,0.0629689315444271,0.325544646308443
280,2,111999,0.0692561098596264,0.0627206604533333,0.270258792400403
281,2,114528,0.0425422464828423,0.0631498579641721,0.500961167803152
282,2,116024,0.0239093340084611,0.0633279049808957,0.705993175903615
283,2,119244,0.0973042646670241,0.068839057448396,0.158388881983301
284,2,119246,0.0718074421734428,0.0696652309766072,0.303363735227854
285,2,119247,0.0879703192473726,0.0701175955438138,0.210449988434381
286,2,120090,0.0946094112524408,0.0628892518978609,0.133377399408207
287,2,120291,0.0838860679214215,0.0636556250954047,0.188421578627336
288,2,120726,0.102481484625735,0.0632084192721685,0.105840467305778
289,2,121716,0.100806830774834,0.0631437339249197,0.111279561704663
290,2,123100,0.12316319346642,0.0631192017513232,0.0518145064236881
291,2,124677,0.0606553953866091,0.0632889911695238,0.338523191448483
292,2,127636,0.0679761890871666,0.0800688121564681,0.396472161882357
293,2,127887,0.0669629778662029,0.0637061446955656,0.293921248174235
294,2,128935,0.0608746719164761,0.0636630515113095,0.339625085539385
295,2,129053,0.0624330347639328,0.0638530804323242,0.328862268994911
296,2,130040,0.0511123007220804,0.0642721953768565,0.427003947696063
297,2,130976,0.0397279475582635,0.0637707174441399,0.533699248669263
298,2,132199,0.0830990460013916,0.0639487232700617,0.194632837570298
299,2,133355,0.037142711434579,0.0645048251100528,0.565108540200501
300,2,133435,0.0362153340409694,0.0646458371219184,0.575690604441976
301,2,133943,0.089252353791045,0.0755704944465042,0.238378918003523
302,2,135183,0.0500063561672064,0.064655628888065,0.439787812939838
303,2,135402,0.026641460565348,0.0646850726776994,0.680688995090056
304,2,135898,0.0434620261862066,0.0650025963898375,0.504174992774793
305,2,135912,0.0349263741017354,0.0650652383592563,0.591750777140612
306,2,135925,0.0347016900299379,0.0647705983988026,0.59245975605123
307,2,136002,0.0183096141596359,0.0647411100574819,0.777486110744486
308,2,136173,0.0259003207470001,0.0651919561742282,0.691391375608342
309,2,138209,0.0208874683032003,0.0671095335852902,0.755798533547537
310,2,138318,-0.0203568638972045,0.0669192542074052,0.761154462868959
311,2,138695,0.00360426641131584,0.0657806388871898,0.956335005626876
312,2,138818,0.0165627541915421,0.0656543683674933,0.800977704552234
313,2,139728,0.0164605278659931,0.0655367172456684,0.801832704504624
314,2,140174,0.0242522344698766,0.0655298608393288,0.711534103556934
315,2,140863,0.0302893128564863,0.0654962240725262,0.64403717821213
316,2,141152,0.0370205943221686,0.0656710592702845,0.573297412457246
317,2,141292,0.0237448241767728,0.0652159711478594,0.716004881414723
318,2,141545,0.0287092969953913,0.0655281459850986,0.661566103934813
319,2,145823,0.0312107539699951,0.0680246390149791,0.646649082169015
320,2,145934,-0.064584935786753,0.112063796471313,0.564764201990037
321,2,145980,0.018191084126554,0.0686655911393153,0.791223520252353
322,2,146723,0.0777044731991756,0.0652968901552944,0.234839047564875
323,2,147946,0.0198949303615317,0.0660185845970152,0.763322400296856
324,2,150394,0.0180261222175124,0.0719197218006901,0.802236518992758
325,2,151274,0.107289594604737,0.112526690074143,0.341009942310439
326,2,151397,0.0487040509256733,0.0661413641774254,0.461998895390536
327,2,153035,0.0724701103911589,0.0653578527050078,0.268262593772024
328,2,153228,0.0557084316019067,0.0658826283896781,0.398364959985196
329,2,153455,0.0211407213993633,0.066437552543893,0.750518064742066
330,2,153732,0.0217571915970058,0.0686899384490567,0.751624366949921
331,2,153815,0.0678931667323011,0.0660934324912892,0.305015467360676
332,2,154160,0.0486794747150654,0.0654473278525354,0.457494557576199
333,2,154235,0.0407925538893343,0.0661170073441911,0.53764881129593
334,2,155527,0.053472994424115,0.0717447064348437,0.456572321219727
335,2,159870,0.0501469319191923,0.0644265755555903,0.436879477239332
336,2,161229,0.0742502892763444,0.0653521919998094,0.256661993070949
337,2,161451,0.187377385555122,0.139837482407485,0.181118495637442
338,2,161451,0.0673774355154446,0.140596481108973,0.63207486916738
339,2,162696,0.108071860962764,0.0649355968821865,0.0969412412364595
340,2,163284,0.0960303300712295,0.0641226258542654,0.135129675868029
341,2,164166,0.0980211064184215,0.0647133147646569,0.130743851840405
342,2,165270,0.0877073576030505,0.0642078155490308,0.17281111677747
343,2,165675,0.0666680089503606,0.0653449432429045,0.308309841295039
344,2,166404,0.339535699703406,0.168639461760809,0.0448330222239139
345,2,168012,0.109159381583752,0.0788904731078675,0.167329956553962
346,2,168062,0.098160737740989,0.0646423847590962,0.129778506955355
347,2,168518,0.0782630494923549,0.0643471514821751,0.224697463499306
348,2,168980,0.0808886102316266,0.0643072715291785,0.209279075255299
349,2,169651,0.0647140900200316,0.0643897794569223,0.315567612559496
350,2,169902,0.157508308487321,0.10745317008792,0.143584198394898
351,2,169960,-0.0935147014029472,0.100269480970235,0.351646552013374
352,2,170725,0.0575766768559356,0.0645238887267312,0.372823325697369
353,2,171254,0.0575268982774266,0.0646286673645001,0.374010762818227
354,2,172242,0.0531000953441145,0.0638738478601033,0.406350528041584
355,2,173254,0.0612120900790728,0.0633626981199685,0.334676144075325
356,2,173340,0.0584394954688241,0.0633624262280577,0.356999337860046
357,2,173385,0.0636891260920931,0.0634066000332475,0.315847001439282
358,2,173973,0.0667581469160644,0.0632287094289984,0.291772436611322
359,2,174714,0.212347249846373,0.161984363026991,0.190739643801478
360,2,177341,0.0771898806753639,0.0629788269600604,0.22114819973541
361,2,180314,0.0760461891454746,0.0630039879663532,0.228238032485782
362,2,180339,0.081900290657845,0.0631430793126969,0.19545804115195
363,2,182758,0.14370765487201,0.0626008323796279,0.0222833739385426
364,2,183619,0.162648632353328,0.0627201109582707,0.00990306061799723
365,2,183913,0.157864062177943,0.064372298049,0.0146757251550704
366,2,184146,0.116577619326528,0.0650585364632329,0.0740072407910006
367,2,187176,0.143635307077913,0.0631987145590158,0.0236414522799476
368,2,191066,0.172138573470903,0.0634775210702784,0.00701922652796005
369,2,191124,0.0853512061005093,0.0809044057696607,0.292163462197259
370,2,191128,-0.0707980917095643,0.0744986735822838,0.342596372866724
371,2,191599,0.107185496879629,0.0629888381369663,0.0896998913070045
372,2,191762,0.114379508001357,0.0654676866602795,0.081487214338748
373,2,191763,0.119809170239324,0.0631761372241877,0.0587193398003481
374,2,191959,0.0905829151815136,0.063158468998682,0.152395748778762
375,2,192390,0.0816863562838598,0.0649447633692021,0.20930199725486
376,2,195759,0.0716797655623122,0.0637720892890328,0.261777212965078
377,2,196912,0.0380478815292634,0.0628201306515944,0.545127210521553
378,2,197598,0.340259619899573,0.204463320038512,0.0969678933352205
379,2,198110,0.0363343916375186,0.0631998406005098,0.565716562457335
380,2,198283,0.0156377422811638,0.065212892802602,0.810628166283859
381,2,198805,0.0422916305485102,0.0634618603383641,0.505584244878024
382,2,198891,0.0260660038584412,0.0629918532217555,0.679272166275183
383,2,199248,0.013378703848047,0.0631470089833475,0.832333853610053
384,2,201782,0.0616697462360807,0.0629879548128675,0.328214888637106
385,2,203285,0.0527358177597033,0.0627661567479653,0.401367705560365
386,2,203783,0.05698449990531,0.0626201895750089,0.36344236422065
387,2,204179,0.073209142543141,0.0627243855735649,0.243935187595773
388,2,205406,0.0937034358126893,0.0632948061045576,0.139650870115832
389,2,205834,0.078115679853387,0.0630499634756764,0.216187603361778
390,2,205965,0.0743609846198133,0.0689299602919154,0.281417725483149
391,2,207192,0.0873550701231556,0.0629563619285252,0.166149546268444
392,2,207561,0.0921756035198282,0.0626570055600531,0.142151115720584
393,2,208682,0.095485068387342,0.0625368867130001,0.127691317936878
394,2,210102,0.0840988287013548,0.0627456342394573,0.181005408023539
395,2,212519,0.168332430537589,0.133584791460543,0.208459646672867
396,2,214801,0.098654632272526,0.0626825512609635,0.116411662071201
397,2,215016,0.0843510436806505,0.06270569152376,0.179427538708893
398,2,218876,0.0449542618204167,0.0634710630673033,0.479248811970931
399,2,227511,0.0495343865692385,0.0639113476193717,0.438829932079057
400,2,230378,0.000430934332290911,0.0631596038004206,0.994559976106216
401,2,231943,-0.00153132476606221,0.0633406372642832,0.980725863000385
402,2,232156,0.00734322279700028,0.0633135191641319,0.907732830896813
403,2,232789,0.0078817045533911,0.0630891337384462,0.900650343874213
404,2,238524,-0.0177562682202137,0.0631722456350744,0.778815983644912
405,2,241518,-0.000941091245707848,0.0637277797477222,0.988226120029812
406,2,250396,-0.0723074478122251,0.0631762541610133,0.253177194548996
407,2,250466,-0.053727473314528,0.0632063594771999,0.395883055612693
408,2,252305,-0.0130671254502619,0.0634349120195363,0.836915404375177
409,2,254571,-0.0024783524014107,0.0643296079240482,0.969290205058123
410,2,254742,-0.013487028748459,0.0642676448875444,0.833900185260479
411,2,254908,-0.019045329614793,0.0647546628239438,0.768842752319565
412,2,255033,-0.00641258856619747,0.0759049366847485,0.932721233208367
413,2,255862,-0.010053067271754,0.0643702541351451,0.875983832785079
414,2,255975,-0.00146859080646888,0.0641400235525369,0.981745660436564
415,2,258311,-0.0239289869399353,0.0630681074479912,0.704607839473098
416,2,259284,-0.0190760577669248,0.0632852230865251,0.763264191907263
417,2,266330,0.00651217461782916,0.0635645693612992,0.918457864169839
418,2,267100,-0.00539455876889705,0.0635602326178344,0.932410332029842
419,2,268086,-0.0343697420930438,0.0635391864547702,0.588902533003312
