SNP,Chr,Pos,Effect,SE,RET2_EMP47_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
111,1,160054,-0.0631007958549176,0.0900023797876863,0.483701630282344
112,1,166222,-0.0788971863534093,0.0893001976152969,0.377564694438148
113,1,166416,-0.0679483395633295,0.0891440533434289,0.446431282910326
114,1,167326,-0.073625178891176,0.0896387509313464,0.41199881723332
115,1,168836,-0.044477341322969,0.0892677821336591,0.618620738768332
116,1,171200,-0.071156989013807,0.0893526690728946,0.426357425013555
117,1,171431,-0.105355235261713,0.0898163564223178,0.241583820838707
118,1,173339,-0.108632749551802,0.0891040035654797,0.223594469794643
119,1,173845,-0.119666100833299,0.088989746587758,0.179579744879654
120,1,175121,-0.103614425457251,0.088869541455778,0.24443553165728
121,1,175281,-0.114844804033724,0.0889062914663929,0.197288441720497
122,1,175315,-0.109606015236576,0.0888969094330481,0.218412471919242
123,1,175523,-0.101886756269963,0.0894286190660622,0.255347163052373
124,1,175541,-0.112539932020237,0.0890259614643979,0.207019284765364
125,1,175653,-0.122291321028285,0.0892726164667937,0.171600123731556
126,1,175805,-0.0476981346731509,0.0945381687821265,0.614197888805868
127,1,175818,-0.0885179012042603,0.092279369835903,0.338095273388549
128,1,175856,-0.100600027124601,0.0908295963522415,0.268802198669071
129,1,175876,-0.108051980639048,0.0894081164156489,0.227654152738076
130,1,175989,-0.106220439727509,0.0896704657048058,0.236986660605578
131,1,176001,-0.104189896089995,0.0901462756277203,0.248549947907353
132,1,176451,-0.0946239618554562,0.0912634727481165,0.300528602103411
133,1,177692,-0.121862969418033,0.0888516931906195,0.171080212736698
134,1,178191,-0.124883451271956,0.0889285152945774,0.1611049568605
135,1,178224,-0.121862969418033,0.0888516931906195,0.171080212736698
136,1,178960,-0.11735734704636,0.0895821483036502,0.191029815066933
137,1,179139,-0.105048605893764,0.17789244003999,0.555221587437719
138,1,179139,-0.123100384313204,0.358397255935252,0.731445859950867
139,1,180955,-0.0414918773104813,0.103103192167879,0.687610748736522
140,1,183802,-0.0515016574181197,0.0890571614155565,0.563431090943938
141,1,183954,-0.0364803882119562,0.0897270004702318,0.68456954815928
142,1,184450,-0.00547867366282513,0.0889617297695715,0.950928484308535
143,1,184641,0.010477281097147,0.0915493773536943,0.908950865543681
144,1,184718,-0.0394260588537396,0.0894430543363252,0.659631176344186
145,1,185296,0.00388837052915234,0.0890878790445366,0.965210895573233
146,1,185438,-0.000507377915779782,0.089092321609696,0.995459314550811
147,1,185469,-0.00756536162854272,0.0892199952301908,0.932472864490846
148,1,185503,-0.00728013168736789,0.0889892983311575,0.934844909421879
149,1,185705,-0.0210402573898266,0.0899777614726436,0.815245975663202
150,1,185749,-0.00309792238242862,0.0899845790039456,0.972555905580455
151,1,185806,-0.030271837084855,0.0900904779207734,0.737058478005299
152,1,185879,-0.033479018188589,0.0905227457319012,0.711722782847657
153,1,185916,0.0159456461713847,0.0904951237610774,0.860234343675719
154,1,185941,0.0363957347593199,0.0908726855911932,0.689020647789761
155,1,185954,0.022809687422567,0.0911506940477246,0.802546158809203
156,1,186055,0.00566015962730937,0.0893389263380928,0.949518860173131
157,1,186896,-0.0210081312442724,0.0907972400183202,0.817158226348804
158,1,187697,-0.0941804108710542,0.185118841216371,0.611240748332628
159,1,189392,-0.118828995699642,0.18605014361728,0.523436588279111
160,1,189416,-0.0029987594359735,0.1800735015892,0.986722870962242
161,1,190132,0.0625316907702536,0.0893908234001448,0.484680672372422
162,1,190148,0.0713280786684987,0.0893991665896027,0.425487739572833
163,1,190165,0.0647449582187859,0.0901014482673483,0.472876054851742
164,1,190169,0.0752386680973734,0.0899658013341278,0.403550223333236
165,1,190933,-0.0848871390301701,0.0892102553203345,0.341981304369218
166,1,192149,-0.0861723620286603,0.0899380115588892,0.338652651973922
167,1,192302,-0.025202054975785,0.118898910755741,0.832258984102562
168,1,192303,-0.0200824820746477,0.107353629896862,0.851714398632405
169,1,192305,-0.0167433521574378,0.111561373235241,0.880785649780751
170,1,192315,-0.0189753634064305,0.126556510634896,0.880900823813862
171,1,192795,-0.0989065554475951,0.0889999390684042,0.26719111298234
172,1,194020,-0.170854164419945,0.0934662819474419,0.0683969637845577
173,1,194187,-0.142384538218401,0.0889069521005577,0.110160552859193
174,1,194867,-0.174665055840178,0.0886949245882449,0.0497027587739313
175,1,197325,-0.176027625524286,0.0908752574809299,0.0535399030912346
176,1,197392,-0.193608703283514,0.0919556499643214,0.0359575141182672
177,1,198857,-0.632256017954907,0.426295738591115,0.138929610212282
178,1,206666,-0.028658264893999,0.100286080879051,0.775225631043696
179,1,206675,-0.0869142089707218,0.130496829941772,0.50582983900997
180,1,223051,-0.00765237076290304,0.103347481984199,0.941016469165523
181,1,223059,-0.135219759495896,0.107074437284887,0.207473928497717
182,2,7366,-0.231172476145665,0.128758385044777,0.073445606401539
183,2,8180,0.184612331934213,0.17780969221892,0.299860616845483
184,2,8187,0.109363099151269,0.185095194090093,0.555000468270643
185,2,8250,0.292137793278695,0.181783088538312,0.108933507324117
186,2,8253,0.254897209655925,0.181941754556921,0.162097791840296
187,2,8285,0.0770862136413054,0.098829285079768,0.435917284955879
188,2,8302,0.103553668205446,0.0924260105438429,0.263307019705277
189,2,8306,0.103553668205446,0.0924260105438429,0.263307019705277
190,2,8314,0.111771549234864,0.0904954399816197,0.217612120953708
191,2,8317,0.102564761243191,0.0925982975957214,0.268775285865275
192,2,8328,0.0836259530378519,0.0922367508941658,0.365213220022543
193,2,8331,0.0837820683743259,0.0920625415390264,0.363413944046087
194,2,8498,0.0990670758770678,0.0904043103439831,0.27390351974506
195,2,8651,0.0714938269955553,0.0905628289789918,0.430385407619316
196,2,9418,0.146765537639244,0.230395760672424,0.524528019387834
197,2,9812,0.0980289121179642,0.0910319164435711,0.282276810845208
198,2,9932,0.0839331367750272,0.0907120102359911,0.355457377512808
199,2,10135,0.0892403823091131,0.0903493642807102,0.323963570376693
200,2,11616,0.116398384846147,0.0901655118895017,0.197568820750349
201,2,12133,0.11638888816628,0.0905256835067313,0.19939048972376
202,2,12194,0.111255227323161,0.0908955861041704,0.221772556733016
203,2,12359,0.101551382615927,0.0906609687808737,0.263423118610038
204,2,13061,0.113203493575042,0.0906151666750513,0.212391311898235
205,2,14298,0.109130213853473,0.0909164012092343,0.230813842077906
206,2,15222,0.144024140911168,0.0916701791674912,0.117052448672332
207,2,17986,0.0813908893301684,0.0902742187379763,0.367886162328727
208,2,19770,0.122899630619112,0.0907675687522623,0.176601354287477
209,2,19836,0.119530211659065,0.090529683091176,0.187576050948529
210,2,19851,0.123430134325636,0.0907812652725721,0.174810668953428
211,2,21595,0.110646153749775,0.0904512259818698,0.222044190300305
212,2,22385,0.127980315156163,0.0904724402483262,0.158073731976713
213,2,23441,0.156136071524489,0.0912320020489379,0.0878824147948089
214,2,24209,0.152184771747286,0.0904935992522571,0.0935078113713231
215,2,24341,0.146443073291518,0.0907361278048131,0.107432974602058
216,2,26815,0.178139353806638,0.0904656539635992,0.0497190234811958
217,2,28209,0.158460218973466,0.0906000468905138,0.0811587408550073
218,2,28695,0.147566833681904,0.0947356867224482,0.120207812067858
219,2,35849,-0.786036278692444,0.973664343263518,0.420039026303542
220,2,35850,-1.42760507938892,1.18948399060358,0.230870945839947
221,2,41245,0.099412628066888,0.0904881704211717,0.272680120131987
222,2,43214,0.0684025580990815,0.0920403316197592,0.457866861715992
223,2,47104,0.099839526322348,0.089386631177148,0.26477952689108
224,2,50915,0.0507425393908097,0.0903839019553917,0.57487344541519
225,2,55834,0.0471009120341246,0.0899714898964034,0.60094836177679
226,2,56422,0.0646661374756517,0.0901016086196937,0.473415504844897
227,2,57715,0.0659376021383928,0.0898015412580507,0.463278253863399
228,2,59046,0.0374093384232128,0.0903027701435404,0.678931154712696
229,2,59191,0.0496112226667801,0.0897687234402609,0.580848771068644
230,2,59383,0.0408468933942928,0.0898071028814046,0.649511698347417
231,2,59477,0.0291417071256853,0.0911718829664381,0.749434269885399
232,2,59755,0.172342934039897,0.204672481122906,0.400334252841726
233,2,60471,0.0224917543320016,0.0899464397116124,0.802688579430117
234,2,60478,0.0238316183937289,0.0900481214274748,0.791430280138312
235,2,60786,0.0373369294568121,0.08988701196916,0.678118859606801
236,2,61035,0.0392090099632139,0.0898782678220252,0.66292513716401
237,2,61071,0.0358489796574476,0.0894743164344013,0.688911203108306
238,2,61675,0.0300149970983786,0.0897380880307483,0.738221050229057
239,2,62776,0.0694791923680349,0.0936063656251534,0.458430331323657
240,2,62939,0.0772920361743082,0.0895026732323874,0.388409216472626
241,2,63527,0.0821387732303282,0.0898271623292859,0.361126093049623
242,2,63857,0.0686317704853313,0.0898802059368048,0.445620695980951
243,2,65527,0.042568345516831,0.0896292077753181,0.635124641281657
244,2,67007,0.0565176832136784,0.0986667385082751,0.567135350286081
245,2,67023,0.277157696142847,0.203598033973283,0.174287677264794
246,2,67024,0.251859867405931,0.204438911221546,0.218785284944298
247,2,67976,0.0584671478599337,0.090895964493179,0.520491513746383
248,2,69628,0.0109358795241522,0.0924540913009948,0.905909571572878
249,2,71825,-0.267390779026661,0.178217660465105,0.134414842149407
250,2,72389,-0.0285347861300436,0.0903755869130255,0.752389825286371
251,2,72392,-0.0488206776506261,0.0909658615611085,0.591818251078597
252,2,73646,-0.00134524378576295,0.0891372009407784,0.98796744217241
253,2,74564,0.0540416033338433,0.0889156962394276,0.543721055951557
254,2,74739,0.0703521832136999,0.0891761418288626,0.430692602601002
255,2,79931,0.0912550641188365,0.100484835152198,0.364419796110787
256,2,80748,0.0869461058067514,0.0927101838976551,0.348974569663111
257,2,80873,0.0810984865386526,0.0893634812487899,0.364754877580089
258,2,81501,0.0902746279118257,0.0893236249312499,0.312877783535428
259,2,83526,0.0754017429917606,0.0892237844599273,0.398635412705189
260,2,83845,0.08959136794615,0.0892716131317191,0.316267652936599
261,2,84412,0.216224335054356,0.225000727191654,0.337212999586117
262,2,84412,0.0811572061342961,0.112733724827952,0.472061861817284
263,2,84447,0.105458512922778,0.0903661276821533,0.243992552244161
264,2,87391,0.111369843749114,0.0888065117100889,0.210645306740537
265,2,87562,0.109272136465222,0.0890396105228141,0.220553736531052
266,2,87849,0.12139318305369,0.0889866494515697,0.173382239497636
267,2,87878,0.0970236747723974,0.0894553676160385,0.278837144583956
268,2,88125,0.11770001795445,0.0994438657726683,0.237374804372683
269,2,89785,0.0682285307180985,0.0895406764761428,0.446578569923824
270,2,93441,0.0602886036348863,0.0922336790602968,0.513762461493723
271,2,93588,0.0308799187511604,0.0955158734776203,0.746662365670238
272,2,93721,0.0675194019674142,0.0892713718968263,0.449950546434298
273,2,93952,0.0434843139327171,0.0890580507734992,0.62566224796619
274,2,95085,0.0821282376249405,0.0891052996433424,0.357315261137018
275,2,103188,0.152393719945868,0.0910174151517443,0.0949503173103402
276,2,107124,0.146303560550859,0.0889165126142723,0.100776667360577
277,2,111645,0.199999028767401,0.0886773724235147,0.0247229242533117
278,2,111916,0.174504243653877,0.0890414186347397,0.0508044862445557
279,2,111931,0.18858324837399,0.0890978228456703,0.0349942723431282
280,2,111999,0.214506150921529,0.0886069206658136,0.0159870794812499
281,2,114528,0.149997384531751,0.0894981701536998,0.0946269996311644
282,2,116024,0.164588108642431,0.0896401659797938,0.0671840655000604
283,2,119244,0.00223889019619661,0.0981621441087585,0.981816248514349
284,2,119246,0.0070993784384672,0.0992086079043172,0.942992515358915
285,2,119247,0.011923095896921,0.0999236345103556,0.905088067604764
286,2,120090,0.0665623581279406,0.0896414975025547,0.458254310716043
287,2,120291,0.096931780104387,0.0905906035820221,0.28535120930138
288,2,120726,0.0693190201908427,0.0901376682174353,0.44238677561389
289,2,121716,0.0767139495217986,0.0900181341247813,0.394677841403397
290,2,123100,0.0304667977667716,0.090220417715242,0.735795320583726
291,2,124677,-0.0220331565952898,0.0901030560175089,0.80696024304638
292,2,127636,0.0193298203059138,0.113965251301191,0.865412813550845
293,2,127887,0.0427982370097983,0.0906999054381808,0.637313696035224
294,2,128935,0.0381722098235323,0.0906199645487615,0.673840586420175
295,2,129053,0.0686094730183658,0.090845288902251,0.450612047932248
296,2,130040,0.0495464644096196,0.0914355567070255,0.588247824216684
297,2,130976,0.0142630510020791,0.0907253297892549,0.87516816965048
298,2,132199,-0.00967717904714105,0.0911475616161515,0.915507411435514
299,2,133355,0.0102176004109007,0.0917639887949377,0.911404853344995
300,2,133435,0.0281654285335238,0.0919516804720683,0.759551613121864
301,2,133943,0.0426615657088967,0.107645498639931,0.692111843635665
302,2,135183,0.00529791867403651,0.0920144020836081,0.954118100965679
303,2,135402,0.0226644375767024,0.0919930256918807,0.805538053308456
304,2,135898,0.0426545735122092,0.0924609818856461,0.64484949175641
305,2,135912,0.0439710583678408,0.0925275729934973,0.634923268523393
306,2,135925,0.0507868902928121,0.0920982284259668,0.581679160411545
307,2,136002,0.0262026640975608,0.0920583849894767,0.776093811736877
308,2,136173,0.0272111230556105,0.092709010127083,0.76930400380611
309,2,138209,0.045856603566889,0.0954081750186672,0.631072961913654
310,2,138318,0.060015979409056,0.0951145756546617,0.528457906894325
311,2,138695,0.0204031688021025,0.093530769548834,0.827443028073339
312,2,138818,0.0130855829113359,0.0933629430665549,0.888614927564311
313,2,139728,0.0348561648011601,0.0931796916364621,0.708573330869487
314,2,140174,0.0562012148261077,0.0931501417903772,0.546669932990857
315,2,140863,0.0116961374140847,0.0931583809563117,0.900158743865817
316,2,141152,-0.00223685741996715,0.0934228071336061,0.980911303804122
317,2,141292,0.0160385090946673,0.0927472300341965,0.862807842641655
318,2,141545,-0.0154196525304382,0.0931993606531157,0.868686045472274
319,2,145823,0.0524566233124213,0.0967160748680831,0.58790070658554
320,2,145934,-0.144750390483008,0.159237622657763,0.363959089639967
321,2,145980,-0.00380214650679056,0.0976484253809199,0.968962548611301
322,2,146723,0.0185519566266348,0.0930296260419448,0.842049132362335
323,2,147946,0.0481403323508187,0.0938521274913869,0.608315454934822
324,2,150394,0.0582185649053906,0.102228283339088,0.569382016933656
325,2,151274,0.0459995519311516,0.160194343100946,0.774167163035343
326,2,151397,0.0745719421933346,0.0940380901561433,0.428312110836679
327,2,153035,0.0468065789900316,0.0930638611949594,0.615312246756418
328,2,153228,0.0417359144382043,0.0937502126158302,0.656461043810181
329,2,153455,0.00420785128235024,0.0944840557373511,0.964503102664005
330,2,153732,0.0396323439177604,0.0976646513483997,0.685135204502609
331,2,153815,0.00443146995440191,0.0941215184620322,0.962474154387135
332,2,154160,0.0337724323882851,0.0931182738356439,0.717058613988983
333,2,154235,0.0286839227857976,0.0940532614839552,0.760564689707195
334,2,155527,-0.0332438557590984,0.102082178403907,0.744876240286102
335,2,159870,0.0595863880279135,0.0916349831309776,0.515948498503471
336,2,161229,0.0756879820157248,0.0930100001196837,0.416330007536404
337,2,161451,-0.114384866804991,0.199253755401401,0.566288535070516
338,2,161451,-0.0796348957081552,0.199941046090296,0.69065582897331
339,2,162696,0.0829425150758536,0.0925914430678225,0.37097521735804
340,2,163284,0.0723944340281149,0.0913870708916626,0.42879142633847
341,2,164166,0.0737485724773934,0.0922340623342444,0.424491503759356
342,2,165270,0.0676273172056299,0.0914703943646597,0.46019459713918
343,2,165675,0.0645161783008981,0.0929906534861226,0.488268899343268
344,2,166404,-0.325920596991992,0.240544867667928,0.176307452744763
345,2,168012,0.0565381677486441,0.112441724901796,0.615403016303773
346,2,168062,0.049156518666998,0.0921807451106756,0.594187576763336
347,2,168518,-0.00283689640932516,0.091689724150614,0.97533473327056
348,2,168980,0.0421784987980961,0.0916188191486334,0.645534567066833
349,2,169651,0.0546580445779257,0.091643685738217,0.551277556598608
350,2,169902,0.263514925454427,0.152614047837144,0.0851008311265361
351,2,169960,-0.0485226507588283,0.142730218151155,0.734088391648874
352,2,170725,0.0937283907017854,0.0917174922546648,0.307516263655728
353,2,171254,0.0851252619145905,0.0918900768119681,0.354880692221048
354,2,172242,-0.000654444164151169,0.0909141764171855,0.994260557397607
355,2,173254,-0.0365405898333427,0.0901965468772571,0.685633363335516
356,2,173340,-0.00515656820959265,0.0902061769513023,0.954446701227141
357,2,173385,-0.0197533129460512,0.0902835489875568,0.826938566190112
358,2,173973,-0.00266407012865333,0.0900497026703821,0.976415192816004
359,2,174714,-0.206068127209254,0.230632743134646,0.372203376895844
360,2,177341,0.0042565283618986,0.0897427039605606,0.962197058173327
361,2,180314,-0.0551868430854672,0.0897250350990666,0.538907241590749
362,2,180339,-0.059012962938684,0.0899450785476554,0.512187227287363
363,2,182758,-0.0849268004139622,0.0895631449411895,0.343659136125043
364,2,183619,-0.108122307930502,0.0898461624041966,0.229621810103382
365,2,183913,-0.109695067392387,0.092125707287623,0.234567240749745
366,2,184146,-0.0830790420970875,0.0928244011449681,0.371390020828672
367,2,187176,-0.123772048485039,0.0902803885825326,0.171254107657913
368,2,191066,-0.105327374805512,0.0910246371013037,0.248001488775583
369,2,191124,0.14912087305411,0.114949419745832,0.195384175548145
370,2,191128,-0.142385451785027,0.105797617531957,0.179221542114227
371,2,191599,-0.116250219373843,0.0897203888211264,0.19592733311179
372,2,191762,-0.118287607453558,0.0932810714818014,0.205606066839932
373,2,191763,-0.147181010865602,0.0899491991867057,0.102674699784912
374,2,191959,-0.123880811584936,0.0898277046214363,0.168739042812688
375,2,192390,-0.108404777816214,0.0923747897956137,0.241373696376266
376,2,195759,-0.0989037267808588,0.0906900987733553,0.276206833245581
377,2,196912,-0.053545916718128,0.0893279352568403,0.549270165604585
378,2,197598,-0.241734534021454,0.291590821146184,0.407653470076684
379,2,198110,-0.0649188998329809,0.0898425571216579,0.470413219503665
380,2,198283,-0.0653370821397221,0.0926716973492658,0.481251425498791
381,2,198805,-0.0596592239543737,0.0902403898391021,0.508970179813861
382,2,198891,-0.0690094537225229,0.0895175660978017,0.441279481387214
383,2,199248,-0.0695840907230355,0.0897210912563861,0.43852807277903
384,2,201782,-0.126512644231193,0.0894340182370248,0.158069608569049
385,2,203285,-0.0214712519609951,0.0893321248280588,0.810196064844542
386,2,203783,-0.0498899507931045,0.0891075056450362,0.575913021250553
387,2,204179,-0.0469605679207193,0.0893278110741931,0.599419450539919
388,2,205406,-0.0735340045647173,0.0901960397209946,0.415468260549861
389,2,205834,-0.0511735716051527,0.0898072183251474,0.569165087784353
390,2,205965,-0.115741919438825,0.0979828226585304,0.238299819530582
391,2,207192,-0.0388993314641722,0.0897406147778117,0.664942430078786
392,2,207561,-0.0593784361071058,0.089311825995125,0.506584342696634
393,2,208682,-0.0678912248584342,0.0891441766193978,0.446813836837471
394,2,210102,-0.0820828812235145,0.0893410381864842,0.358848999499769
395,2,212519,-0.0351712396415076,0.190368226735598,0.853528299912132
396,2,214801,-0.0869999456911464,0.0893235936398199,0.330730351044842
397,2,215016,-0.099660988450155,0.0892349853953289,0.264823355662729
398,2,218876,-0.104993793030315,0.0901436333283562,0.244911227543686
399,2,227511,-0.139413890540162,0.0906527511403405,0.12497154722826
400,2,230378,-0.0780168107542647,0.0897136587614134,0.385098906182099
401,2,231943,-0.0632193656373304,0.0900043185974638,0.482890348421236
402,2,232156,-0.0870168025204768,0.0899110675318854,0.33380202764993
403,2,232789,-0.0767432580443096,0.0896184411061708,0.392394348010295
404,2,238524,-0.0509691956944625,0.0897967581118534,0.570663213573699
405,2,241518,-0.0953246921296437,0.0904754982118769,0.292788197944027
406,2,250396,-0.102236403040613,0.0898352537377712,0.255874234955168
407,2,250466,-0.104833288522321,0.0897949298716785,0.243806789510167
408,2,252305,-0.123129675704238,0.0899682216847484,0.171997575566601
409,2,254571,-0.101419452157367,0.091314165077548,0.267468503893309
410,2,254742,-0.0929409477159827,0.091257001574843,0.309160324653996
411,2,254908,-0.110237945335778,0.0919019647513475,0.231131574234794
412,2,255033,-0.0872600293112953,0.107834026477849,0.418941276110742
413,2,255862,-0.0912121482641386,0.0914055120706982,0.319018878627273
414,2,255975,-0.0951903373657844,0.0910630406052126,0.296588744460932
415,2,258311,-0.119295917101697,0.0894728662625822,0.18328674902741
416,2,259284,-0.0650110912987238,0.0899333628585564,0.470231856670618
417,2,266330,-0.0553771796112766,0.0903388138103133,0.540274822912912
418,2,267100,-0.0318710713790878,0.0903643744531719,0.724527533763737
419,2,268086,0.0277638486982282,0.090374802713122,0.758866324713806
420,2,274614,-0.000396430514862489,0.0898377242358543,0.996481647011563
421,2,274729,-0.0165680125822949,0.0903247978929827,0.854568252863682
422,2,275746,0.0219500188904495,0.090282111736325,0.808048232122276
