SNP,Chr,Pos,Effect,SE,ERV25_ERG5_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
89,1,114076,-0.0447139903595798,0.053354687199392,0.402568702069299
90,1,114628,-0.039187304388224,0.0535022107925612,0.464384432988228
91,1,116283,-0.00327141028768285,0.053840368698921,0.951583704550746
92,1,126880,-0.747613642932583,1.00942063659744,0.459406296902908
93,1,127853,0.0331849440583524,0.0537113718646587,0.537080296566929
94,1,128302,0.0556014301201156,0.0534521202692678,0.298954276851683
95,1,128704,0.0693714619018169,0.0534599152807546,0.195260080807832
96,1,128911,0.0823191097252583,0.0534138031835823,0.124174261340229
97,1,130267,0.0231046151567024,0.0535536787118939,0.666419757968812
98,1,130271,0.0263147483225983,0.0536130823051627,0.623853792642089
99,1,130613,0.0479406229564125,0.0540723853689326,0.375897446008625
100,1,132012,0.0724738073829033,0.05387975059036,0.17945551114698
101,1,133231,0.0452474247610983,0.0535802510417267,0.398973455144478
102,1,137074,0.0195007555652713,0.0535480091394705,0.715946634541535
103,1,137304,0.0320170100668433,0.0535495755504174,0.550293541864447
104,1,139686,0.016717805805163,0.0536397115053093,0.755476499136888
105,1,149562,0.0455764318397686,0.053714731243966,0.396739927368965
106,1,150447,0.0563423392347426,0.0542831340247825,0.300010974827819
107,1,151446,0.0575234962089928,0.109176009041831,0.598602512428448
108,1,154084,0.034885966634767,0.0545022460360852,0.522533801057989
109,1,156633,0.0583770193340875,0.0551941309284474,0.290930456567775
110,1,157269,0.0522034917487118,0.0534719781070019,0.329595497686129
111,1,160054,0.0187228014689079,0.0540436439327239,0.729219567936376
112,1,166222,0.0194988693048531,0.0536430036084254,0.716454047860281
113,1,166416,0.0165581478984522,0.0535368646517882,0.757287232541646
114,1,167326,-0.0014833020570979,0.0538483268024933,0.97803987546205
115,1,168836,-0.0214491385579144,0.0535810392841081,0.68916880271429
116,1,171200,-0.0268175122461093,0.0536544771262084,0.617514131661218
117,1,171431,-0.0278484741324851,0.0539882028228034,0.606299439400444
118,1,173339,-0.0513936316869932,0.0535186803100546,0.337564893536958
119,1,173845,-0.0582127988663266,0.0534543989512224,0.276888881145135
120,1,175121,-0.0417833397129727,0.0533916591390555,0.434397398839113
121,1,175281,-0.0351445304701511,0.053450655024166,0.511279254109785
122,1,175315,-0.0382062292587103,0.0534278550986998,0.475020274817377
123,1,175523,-0.0330226661888255,0.0537407441164246,0.539293371687524
124,1,175541,-0.0367789197024922,0.0535142430926143,0.492361691469918
125,1,175653,-0.056657859556227,0.0536347759079675,0.291524240604574
126,1,175805,-0.0669509911873734,0.0566458867237003,0.23803242196951
127,1,175818,-0.0636207624768839,0.0553504300023243,0.251161962579134
128,1,175856,-0.0523820989181471,0.0545351076943608,0.337450674705415
129,1,175876,-0.0509398204778042,0.0537010792284261,0.34348272247137
130,1,175989,-0.043675316717295,0.0538727616827413,0.418077075771383
131,1,176001,-0.0439645654750549,0.0541533336264602,0.417422889882878
132,1,176451,-0.0361428146052367,0.0548216808406356,0.510146101212518
133,1,177692,-0.0481185257863443,0.0534051653634953,0.368197921577884
134,1,178191,-0.0553362618471228,0.0534385256267393,0.301138472627554
135,1,178224,-0.0481185257863443,0.0534051653634953,0.368197921577884
136,1,178960,-0.0345090199298371,0.0538622611115205,0.522139704980387
137,1,179139,-0.0289306404002385,0.106804377026531,0.786645456790519
138,1,179139,-0.38522092105981,0.214150003463826,0.0728985608703488
139,1,180955,-0.0215568710591216,0.0618812904147479,0.72777865480179
140,1,183802,-0.0532039646229402,0.053398239469512,0.319756887282803
141,1,183954,-0.0604888135484443,0.0537662685853202,0.261339520039671
142,1,184450,-0.0739430141549984,0.0532457244614046,0.165795701312187
143,1,184641,-0.0696744982525832,0.0548194024721035,0.204571798338289
144,1,184718,-0.0473964785531289,0.0536350340400274,0.377467683249493
145,1,185296,-0.0486824761965744,0.0534037174617745,0.362604896359233
146,1,185438,-0.0685443754191169,0.053344457082447,0.199656064565247
147,1,185469,-0.0669738411756775,0.0534274465556574,0.210836117539542
148,1,185503,-0.0790341948645932,0.0532418191474858,0.138585060698461
149,1,185705,-0.063135355845328,0.0538999958126265,0.242251168813692
150,1,185749,-0.0669587975183931,0.0538869229262651,0.214847533308194
151,1,185806,-0.0554187254368722,0.0539962500732674,0.305432254959594
152,1,185879,-0.0550102931953191,0.0542591206257315,0.311351509890494
153,1,185916,-0.0728304387084585,0.0541748405806366,0.179695566774346
154,1,185941,-0.0836169806612945,0.0543680928884577,0.124949620423598
155,1,185954,-0.066518106741156,0.0545945776800711,0.223885165581379
156,1,186055,-0.0665896711832882,0.0535000994247645,0.21408083342678
157,1,186896,-0.0605733675579541,0.0544009571630472,0.266267912563657
158,1,187697,0.0614365768018708,0.11109231591036,0.580597885492072
159,1,189392,0.0337023853013116,0.11170872720754,0.76305936480211
160,1,189416,0.012976340186805,0.108069563725581,0.904492872138102
161,1,190132,-0.00108033787378806,0.0536853496633029,0.983956212191595
162,1,190148,-0.00195929584042753,0.0537014704183298,0.970916296351492
163,1,190165,-0.0055629847348922,0.0541134172361375,0.918178239955261
164,1,190169,-0.00338389988003857,0.0540464457183393,0.950111737639468
165,1,190933,-0.0237895014040477,0.0535935044196128,0.657395692123323
166,1,192149,-0.0889133161334938,0.0538391616662533,0.0995335886840298
167,1,192302,0.0229944872424612,0.0713516334482388,0.747438970967425
168,1,192303,-0.00572227440507866,0.0644311220127418,0.92928146797035
169,1,192305,0.0193012808565105,0.066948194634832,0.773284982780523
170,1,192315,-0.00795567443883449,0.0759545611568831,0.916639585423823
171,1,192795,-0.0768476481211788,0.0533504128445466,0.150631512487735
172,1,194020,0.0176008500074845,0.0563511907807983,0.754964959987417
173,1,194187,0.0411752765462335,0.0535064404035666,0.442088200510051
174,1,194867,0.0359236805096817,0.0534879959952421,0.502264059761614
175,1,197325,0.00809221685031403,0.0548264890788309,0.882745211026684
176,1,197392,0.00567219326553692,0.0555321167519501,0.918701505771779
177,1,198857,-0.134646809626011,0.256538664012764,0.600010180476902
178,1,206666,-0.0144893246301441,0.0601890556234609,0.809903966613939
179,1,206675,-0.0383549823442637,0.0783407183867346,0.624726799103034
180,1,223051,-0.0323163223096216,0.062000972878647,0.602538380734208
181,1,223059,-0.031709450010875,0.0643839713960064,0.622668322101011
182,2,7366,-0.00224792014262043,0.0776267123272113,0.976914392508929
183,2,8180,-0.0508175463903235,0.106841679088784,0.634629270682157
184,2,8187,-0.123826902156079,0.110944844887738,0.265133250915254
185,2,8250,-0.0830058832894167,0.109406949054341,0.448544694312551
186,2,8253,-0.0806588189883293,0.109411922078099,0.46148849342652
187,2,8285,-0.0288726468286789,0.0593439300641532,0.626892830251592
188,2,8302,-0.0314759023464796,0.0555430662642811,0.5712824777693
189,2,8306,-0.0314759023464796,0.0555430662642811,0.5712824777693
190,2,8314,-0.0449220339615348,0.0543758332663685,0.409282870123798
191,2,8317,-0.0335732611102318,0.0556409869909492,0.546636225653572
192,2,8328,-0.0381903483754764,0.0553833274193656,0.490921455556809
193,2,8331,-0.0414035313957365,0.0552725140520568,0.454307885628472
194,2,8498,-0.0438428215036119,0.0542985428839895,0.419956694688157
195,2,8651,-0.0383413656092352,0.0543612586235474,0.481084464488647
196,2,9418,0.100230921932631,0.138249366330899,0.468931749116394
197,2,9812,-0.0286198749669443,0.0547015743367403,0.601163197339766
198,2,9932,-0.0311114340342091,0.0544819426207939,0.568335069090932
199,2,10135,-0.0286452360043804,0.054276949263115,0.59799706806876
200,2,11616,-0.0445961849958133,0.0541887649516605,0.411075860571998
201,2,12133,-0.0279118640659691,0.0544360887985333,0.608449997678807
202,2,12194,-0.0370938594719048,0.0546312708607433,0.497591755284397
203,2,12359,-0.0329745444069615,0.0544788383709354,0.545386845323363
204,2,13061,-0.0523960180033842,0.0544316967493844,0.336406605642308
205,2,14298,-0.0322412387288561,0.0546480935830366,0.555582046470689
206,2,15222,-0.0441170724906783,0.0551582325298156,0.424348631262878
207,2,17986,-0.0335780466433743,0.0542112745474869,0.536057497665938
208,2,19770,-0.0435550444042218,0.0545665210231167,0.425290583727981
209,2,19836,-0.0364908939511914,0.0544310534286606,0.50303748959211
210,2,19851,-0.0356379495277993,0.0545922185583961,0.514308367156334
211,2,21595,-0.0475660006519811,0.054340606348781,0.381989194814861
212,2,22385,-0.0370830462878121,0.0544152397573085,0.496012926186037
213,2,23441,-0.0222148298176268,0.0549671658286817,0.68634916938345
214,2,24209,-0.0372187691089317,0.054491175158175,0.495039827338726
215,2,24341,-0.0142550530428831,0.0546508781463857,0.794369152859139
216,2,26815,-0.0313945632943994,0.0545650685393728,0.565414344274109
217,2,28209,-0.0286336891341433,0.0545877468014714,0.600229279854158
218,2,28695,-0.0504065654904657,0.0569878935742522,0.377021093805212
219,2,35849,-0.32905412243895,0.584624892923686,0.573896647087308
220,2,35850,-0.290730705581102,0.715160532998942,0.684603170530033
221,2,41245,-0.121145880759728,0.0540160617423232,0.0255313850760634
222,2,43214,-0.117771525857759,0.0549249849380126,0.0326973178456028
223,2,47104,-0.114288284316386,0.0533950262574009,0.0330048707231472
224,2,50915,-0.0823244459030282,0.0540912388916592,0.12891554812308
225,2,55834,-0.105932915495291,0.0537225952544969,0.049407095553441
226,2,56422,-0.104414360216177,0.053828103482969,0.0532034215020261
227,2,57715,-0.0943261590708804,0.0537016761372756,0.0798727898887171
228,2,59046,-0.0960960346937535,0.0539668606013075,0.0758297358392588
229,2,59191,-0.0831539870819065,0.0537162883755215,0.122513068446747
230,2,59383,-0.0817338795876512,0.0537380352462733,0.129162854985559
231,2,59477,-0.0915372965764367,0.0545077307950042,0.0939696100575965
232,2,59755,0.0138004721842977,0.12295599717066,0.910697612866459
233,2,60471,-0.0794337784754716,0.0538206429220106,0.140862708851999
234,2,60478,-0.0777465414538743,0.0538894085775678,0.149990186407533
235,2,60786,-0.0961652716224491,0.0537158773717038,0.0742693477633535
236,2,61035,-0.08919825372478,0.0537460135429561,0.0978778947884795
237,2,61071,-0.0974954498655014,0.053459266752536,0.0690378141761199
238,2,61675,-0.0922784736565813,0.0536407691074709,0.0862534225476732
239,2,62776,-0.0497134829764107,0.0561597041179828,0.376642586701217
240,2,62939,-0.0974276014597704,0.053521425757389,0.0695527237166066
241,2,63527,-0.0873301977015143,0.053773373474981,0.10525948414549
242,2,63857,-0.115175454724483,0.0536372742101897,0.0324497613184982
243,2,65527,-0.120532710220034,0.0534246582032872,0.0246742224068475
244,2,67007,-0.102193113738317,0.0589924749074847,0.0840922807306515
245,2,67023,-0.224191468158226,0.121927867917493,0.0667959449969478
246,2,67024,-0.192655017206211,0.122529883772244,0.116774409719171
247,2,67976,-0.108415892625774,0.05427761323247,0.0465452958141457
248,2,69628,-0.127157230439066,0.0550734486299652,0.0215280286993442
249,2,71825,-0.22633245010115,0.106620056208,0.0344666492317282
250,2,72389,-0.0648744602646424,0.054136871895369,0.231588007198315
251,2,72392,-0.0615970707509901,0.0545172526217297,0.259300765683778
252,2,73646,-0.0777915432882386,0.0533355446824843,0.145583412248352
253,2,74564,-0.091183381757364,0.0531699395479443,0.087233403984966
254,2,74739,-0.0695362617606758,0.053438516633161,0.194025446889464
255,2,79931,-0.000285426396054889,0.0603767230611928,0.99623074550389
256,2,80748,0.0419368266232861,0.0556648732438237,0.451723507870106
257,2,80873,-0.0198330377787372,0.0536839490518334,0.712020753164178
258,2,81501,0.026724309717834,0.0536665340536786,0.618815456415822
259,2,83526,-0.00529542483049511,0.0536013588287524,0.921358912605841
260,2,83845,-0.00426261537475081,0.0536525622305919,0.936720915531851
261,2,84412,0.138210537372157,0.135011222384982,0.306679583322537
262,2,84412,-0.023911121945846,0.0676952165246379,0.724136371987883
263,2,84447,0.0197025887312269,0.0543279402327152,0.717075675936716
264,2,87391,0.026468511383977,0.0533975460560561,0.620423155768554
265,2,87562,0.0182389269842152,0.0535425030411887,0.733574314353805
266,2,87849,0.0157399840698101,0.0535396768589262,0.768940405392728
267,2,87878,0.0254224322148368,0.0537593002308158,0.636581310436574
268,2,88125,0.0270426055911813,0.0597825569009847,0.651295123109024
269,2,89785,-0.00603030310973755,0.0537813621385587,0.910787025879674
270,2,93441,-0.00545114264888397,0.0553870876074846,0.92165543701884
271,2,93588,-0.0154753069554576,0.0573267474250259,0.787357113545476
272,2,93721,-0.0111394905937649,0.0536166350171946,0.835534741539058
273,2,93952,-0.00407158248453299,0.0534661005724352,0.939340834821334
274,2,95085,-0.034250491891305,0.0535101171977464,0.522539017063157
275,2,103188,-0.0354664979799291,0.0548083901109902,0.517987920413647
276,2,107124,-0.00639347974333998,0.0535667149731874,0.905061644745831
277,2,111645,0.00579595866249111,0.0536012121247701,0.913953123327793
278,2,111916,-0.00127808970473153,0.0537284042454259,0.981035176331252
279,2,111931,0.00621938884774614,0.0538095853787535,0.908050001035671
280,2,111999,-0.000868953269406503,0.0536173472680875,0.987078750241647
281,2,114528,0.0229195731257293,0.0539121131488741,0.671002070487922
282,2,116024,0.0216448009059739,0.0540418568191823,0.689016437982035
283,2,119244,-0.0413410806101757,0.0588712842531244,0.482999582425239
284,2,119246,-0.0404913827528403,0.0595018009311471,0.496629678732999
285,2,119247,-0.0288009614501852,0.0599511257821866,0.631235344051206
286,2,120090,-0.049145946302417,0.0537770707770745,0.361402147890911
287,2,120291,-0.0647032544960243,0.0543473546929102,0.234630199916636
288,2,120726,-0.0378337082605277,0.0541042672531268,0.4848413002887
289,2,121716,-0.0315077734941717,0.0540542299086053,0.560338230302569
290,2,123100,-0.00166647909970918,0.0541547650354911,0.975468339195861
291,2,124677,-0.0163533421868616,0.0540732324510051,0.76250276740675
292,2,127636,0.0194077284964329,0.0683916221431702,0.776750345906259
293,2,127887,0.022845502551868,0.0544374449712687,0.674985325192754
294,2,128935,0.0129424332812692,0.0543951872233833,0.812070774818705
295,2,129053,0.0102463293475007,0.0545624155713384,0.851148407542778
296,2,130040,0.00491039739589638,0.0548975581450632,0.928777753797874
297,2,130976,0.0115939311569487,0.0544475265031881,0.831498471717383
298,2,132199,-0.0018370491726446,0.0547033070329817,0.973229416784709
299,2,133355,-0.00367788355483389,0.055073091128817,0.946793170525953
300,2,133435,-0.00148648453205347,0.0551923923417533,0.978528567866761
301,2,133943,0.0163434829723662,0.0646123300858521,0.80045654975907
302,2,135183,-0.0130499605493948,0.0552186493221114,0.813311752497709
303,2,135402,-0.00525704560036,0.05521396672029,0.924200270747849
304,2,135898,-0.015744770589468,0.0555011734734707,0.776819201930069
305,2,135912,-0.0217022695139646,0.0555364888680528,0.696199311976648
306,2,135925,-0.0221209731975687,0.0552843332978207,0.689302090408938
307,2,136002,-0.0131406690349829,0.0552510677482818,0.81214661733482
308,2,136173,-0.0152364150966455,0.0556405091904158,0.784370255419411
309,2,138209,-0.0264599691077045,0.0572609595450484,0.644298286774073
310,2,138318,-0.0275108020368242,0.0570967483685119,0.630226843683772
311,2,138695,-0.0294290196353033,0.0561147380964027,0.60029914521084
312,2,138818,-0.0124037285118743,0.0560297595958198,0.824926506283275
313,2,139728,0.0150873560567442,0.0559274290212046,0.787497398162676
314,2,140174,-0.00647868158011233,0.0559321307618877,0.907852247278861
315,2,140863,0.012279367982108,0.0559067493830743,0.826278356561357
316,2,141152,0.0072569884443201,0.0560667324923523,0.897087301460678
317,2,141292,-0.00321438803292917,0.0556646622182909,0.953983962277181
318,2,141545,-0.0180053480081881,0.0559278739636215,0.747689682301691
319,2,145823,-0.000642500460439344,0.0580686539556819,0.991178239039288
320,2,145934,-0.127367899532016,0.0954383311985755,0.182881528449655
321,2,145980,0.00450120866695181,0.0586036728141097,0.938820102213431
322,2,146723,-0.0266845354844911,0.0558171266912572,0.63289577165954
323,2,147946,-0.0558239781302521,0.0562682706675508,0.321826337117488
324,2,150394,-0.0662991257877437,0.0612793153813131,0.280027988108807
325,2,151274,0.132406806835577,0.0958938040283917,0.168224807480474
326,2,151397,0.000243287492213806,0.0564875272849245,0.996566015274474
327,2,153035,-0.0546657556570103,0.0557967939985132,0.327890712106923
328,2,153228,-0.0533473157782618,0.0562086326572894,0.343221750032808
329,2,153455,-0.0307085423450089,0.056681528333032,0.588316432928188
330,2,153732,-0.058559111141089,0.0585445378880283,0.317875211479315
331,2,153815,-0.0482955994764005,0.0564290116610183,0.392653182765732
332,2,154160,-0.0648347739973261,0.0557890398641193,0.245962997329261
333,2,154235,-0.0324198745078008,0.0564274455824983,0.565967794976193
334,2,155527,-0.0554547360118447,0.0612030419466137,0.365512554958035
335,2,159870,-0.0593430572210731,0.0549372549431731,0.280791928324601
336,2,161229,-0.0314326653391763,0.0558475503899972,0.573908066356237
337,2,161451,-0.00837055059353631,0.119637800421333,0.944260524109129
338,2,161451,0.0115550724850637,0.12002068692919,0.92335626466896
339,2,162696,-0.0216532627348625,0.055620256578403,0.697285033928143
340,2,163284,-0.0437942518484518,0.0548454826793012,0.425115857422319
341,2,164166,-0.0248074915411252,0.0553889573398122,0.654516036451231
342,2,165270,-0.00110589706266495,0.0549387254066164,0.983951324302162
343,2,165675,-0.0077727024023766,0.0558451637216917,0.889384842250762
344,2,166404,-0.133504338071627,0.144564203554553,0.356380042170243
345,2,168012,-0.0243861981224449,0.0674939691978137,0.718084398503654
346,2,168062,0.0197357988036331,0.0553348991143232,0.721558721600057
347,2,168518,-0.00952305984074586,0.055025641948439,0.862698853635468
348,2,168980,-0.0105417500723539,0.0549989899729142,0.848109576464592
349,2,169651,-0.0339373049303029,0.0549983223281226,0.537592462193704
350,2,169902,0.0626789550345777,0.0919172983227145,0.495745567962968
351,2,169960,-0.0824741475356188,0.0855615207396837,0.33574772766238
352,2,170725,-0.058470681231101,0.0550380150095311,0.288794443554804
353,2,171254,-0.0483646804722003,0.0551551005119485,0.381145462717067
354,2,172242,-0.0143872849222582,0.0545570843179072,0.792156752662579
355,2,173254,0.0334802475895384,0.0541150171235495,0.536521717591675
356,2,173340,0.0305035791394259,0.0541134466536839,0.57331838279653
357,2,173385,0.0408506760744812,0.0541440163267393,0.451062979258769
358,2,173973,0.0396165450533723,0.0540025543242189,0.463676431224582
359,2,174714,-1.43892943438167e-05,0.138571457492044,0.999917206127024
360,2,177341,0.0509123553143239,0.0537913515912015,0.344552035679277
361,2,180314,-0.00250854372200215,0.0538774683057072,0.96289011170245
362,2,180339,0.00467024925867887,0.0540131782720295,0.931145803976875
363,2,182758,-0.0449163553627006,0.0537669193559931,0.404063122983081
364,2,183619,0.000409327084619604,0.0540319727734525,0.993959846439988
365,2,183913,-0.00943140357922306,0.0553982056686155,0.864913063124637
366,2,184146,-0.0106544698352834,0.0557691720544866,0.84859948982372
367,2,187176,-0.028972045327014,0.0543042511803019,0.59401399994483
368,2,191066,-0.0159579965722122,0.0547256637530096,0.770763852614679
369,2,191124,-0.0224268878923812,0.0691412367530475,0.745855030159801
370,2,191128,0.00732306987371434,0.0636562974762297,0.908478210822369
371,2,191599,-0.0527737195242659,0.0539007512614167,0.328205732443295
372,2,191762,-0.0431894521016206,0.0560632113702037,0.441595324362989
373,2,191763,-0.0391353354941049,0.0541476055038656,0.470310317124262
374,2,191959,-0.0434307926914563,0.0540059907625369,0.421831536905294
375,2,192390,-0.0548271526991011,0.0554703792837974,0.323631758521203
376,2,195759,0.00406847909499922,0.0545191562177564,0.9405555416333
377,2,196912,0.0181456585750847,0.0536290483227355,0.735296805444003
378,2,197598,0.0941973810835188,0.175097740325743,0.590936574228066
379,2,198110,-0.00257087394304245,0.0539590064499888,0.962026154871026
380,2,198283,-0.0246206833644024,0.0556409522736844,0.658404126258089
381,2,198805,-0.0215190640841935,0.0541794919027363,0.691474038745628
382,2,198891,-0.0135298488372548,0.0537646559443795,0.801458431859189
383,2,199248,-0.016392752083807,0.0538852129684624,0.761142473662048
384,2,201782,0.00329438811184968,0.0538257642629006,0.951230848413384
385,2,203285,-0.00282859587976159,0.0536171558515125,0.957956618670553
386,2,203783,-0.00555056502419043,0.0535010983863835,0.917429242939016
387,2,204179,-0.00228998082856724,0.0536312352904724,0.965965904671986
388,2,205406,0.0218053322737729,0.0541699687700165,0.687533661282841
389,2,205834,0.00711490121079955,0.0539215617704551,0.895099731454733
390,2,205965,0.045864685715829,0.0588702432932314,0.436453987969955
391,2,207192,0.010915515989841,0.0538693359013783,0.839541376453333
392,2,207561,0.012329154524677,0.0536303317556071,0.818309278492282
393,2,208682,0.0131912498951233,0.0535395146161237,0.805528630875119
394,2,210102,0.00613393079593227,0.0536814067004777,0.909092322160928
395,2,212519,-0.020517602308403,0.114250447501221,0.857581861573044
396,2,214801,0.0256376299613586,0.053662498293414,0.633118923721462
397,2,215016,0.0206924415772697,0.0536379104229631,0.699891876418319
398,2,218876,-0.00348169036109647,0.0542035496225537,0.948820563979033
399,2,227511,-0.0485381999566906,0.054526347068563,0.37397614175683
400,2,230378,-0.0372376606643514,0.053863149841558,0.489807342759628
401,2,231943,-0.0490079633216635,0.0539911619232615,0.364654163259231
402,2,232156,-0.0357748516765014,0.0539984161566739,0.508072464701709
403,2,232789,-0.046456864447147,0.0537838416630748,0.388300817247075
404,2,238524,-0.0339573030010381,0.0538861177277719,0.528992425536729
405,2,241518,-0.0194902950216327,0.0543745946165047,0.720224676098923
406,2,250396,-0.00893400296939062,0.0540116571348094,0.868716920368772
407,2,250466,-0.0071651021061282,0.0539933283678126,0.894503509055582
408,2,252305,-0.0382082630533735,0.0540995876468035,0.480493617105252
409,2,254571,-0.0155354335745482,0.0548919528359775,0.777328611915984
410,2,254742,-0.00532220004022643,0.0548478760039045,0.922753141652816
411,2,254908,-0.0210728214263811,0.0552561898600853,0.703161266831146
412,2,255033,0.0473611771661867,0.0647278908424985,0.464839237819376
413,2,255862,-0.0176510725389382,0.0549266157538531,0.748129776496937
414,2,255975,0.00355300217403787,0.0547359899456714,0.948281106758477
415,2,258311,-0.0169652034341441,0.0538249161920812,0.752801832221874
