SNP,Chr,Pos,Effect,SE,SSH1_ORM2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
47,1,65451,-0.147602735159484,0.160314935974207,0.357833325688289
48,1,65719,-0.10396420788057,0.167287888689556,0.53469232036716
49,1,66841,-0.110279009342164,0.155857137633174,0.479682493548859
50,1,66948,-0.135895516553945,0.156758033381068,0.38657877470131
51,1,68621,-0.37465112262727,0.155224115789892,0.0163037104540932
52,1,69417,-0.2960322015972,0.155288092923948,0.057417685215536
53,1,69820,-0.262057344656387,0.610607609602901,0.668057894235668
54,1,69821,-0.552749068150433,0.377813480527419,0.144351417141032
55,1,70906,0.117658560066204,0.250654736811572,0.639070053577098
56,1,74327,-0.123790162258193,0.156805176780134,0.430377801480592
57,1,74572,-0.0993496728791511,0.156436360445253,0.525787380029175
58,1,75211,-0.0713986114453518,0.156194150552854,0.647869925514517
59,1,76030,-0.102505831159902,0.156145085686065,0.511944254921966
60,1,80108,-0.0401976781053566,0.156188777435825,0.797046217287928
61,1,81262,-0.0390839077574904,0.156130520576036,0.802479001124906
62,1,81999,-0.0719193192444075,0.156478891750951,0.646078848943844
63,1,82431,-0.150447931915838,0.157062664075143,0.338776449359747
64,1,83284,-0.00989333783469326,0.156121362655441,0.949508115035427
65,1,83613,-0.0323545302616172,0.156095548328782,0.835915487538112
66,1,84112,-0.0729850070137877,0.156073915295176,0.640337018944898
67,1,84701,-0.0179230597410671,0.167177098283469,0.914683272855256
68,1,84858,0.0196577187540601,0.156559379586813,0.900151083633121
69,1,85751,-0.0792134322708593,0.15714984406172,0.614531509511687
70,1,87445,-0.0887592959479547,0.157467864332848,0.573339291887105
71,1,87467,-0.152176395447833,0.158156173843225,0.336612465643379
72,1,89070,-0.0975391973000148,0.157286635239495,0.535567980391877
73,1,89616,-0.0275051614045654,0.156518858502074,0.860606313739628
74,1,89679,-0.0688587845589966,0.156502618423905,0.660217328444579
75,1,89880,-0.0485111022357409,0.15656390187629,0.756858941778829
76,1,91472,-0.0526316962354479,0.157722613785944,0.738805711991779
77,1,93789,-0.0010591851469354,0.156122240485804,0.994590759964178
78,1,94351,-0.014820017946007,0.156531149327276,0.924624505726214
79,1,99148,0.00783930303320143,0.156121693112259,0.959981233064888
80,1,101281,0.501206678665372,1.70725842590852,0.769255971708386
81,1,106011,0.175783989732165,0.162439457373382,0.279924193480063
82,1,106800,0.0572322705668215,0.156303161210038,0.714463580127358
83,1,107970,0.0880111871584276,0.155799277383794,0.572499826262178
84,1,109000,0.0816295582913191,0.156083920868445,0.601312755173236
85,1,112549,-0.113716540179408,0.155850139788642,0.466086132039474
86,1,112742,-0.0985198776875547,0.156487442090131,0.529382877861656
87,1,113050,-0.121010012804129,0.156179118676343,0.438967329695025
88,1,113135,-0.106212328528369,0.155811213861979,0.495892601400303
89,1,114076,-0.00701486340752192,0.155913285637994,0.964139060324879
90,1,114628,0.0253446465576592,0.156302346030103,0.871279393642942
91,1,116283,-0.0617606165721594,0.157143159409896,0.694540951848089
92,1,126880,-1.92144593446971,2.94732648990065,0.514871582789227
93,1,127853,0.0124304999413397,0.156883495002284,0.936891433402574
94,1,128302,0.0301676876019166,0.15627402268989,0.847035903822727
95,1,128704,0.00466618125404333,0.156437641605433,0.976221291898018
96,1,128911,0.0822452245855571,0.15639390189971,0.59929824156908
97,1,130267,0.145730603890434,0.156188512844072,0.351435493393451
98,1,130271,0.13041353692923,0.156412652907789,0.404969535094356
99,1,130613,0.176936092824206,0.157748850008708,0.262781510671592
100,1,132012,-0.0843562434802413,0.157630337547186,0.592881474898467
101,1,133231,-0.114659222364515,0.156456297002227,0.464135395158729
102,1,137074,-0.0736665137648673,0.156303419707123,0.637714403785494
103,1,137304,-0.159097760831624,0.156177539148956,0.309043982630188
104,1,139686,-0.11191594830902,0.156499157237622,0.47500651875215
105,1,149562,-0.0999796368645963,0.156879539157061,0.524341292114516
106,1,150447,-0.0463421711848064,0.158691745797559,0.770438025980223
107,1,151446,0.104718597040332,0.31879517303334,0.742741733996699
108,1,154084,-0.0430919524774217,0.15918472545038,0.786776860440799
109,1,156633,-0.0909710913193133,0.161311222937761,0.573147836884207
110,1,157269,-0.13507698610742,0.156146444402332,0.387590038952537
111,1,160054,-0.0594909126236381,0.157765185243449,0.706336894132639
112,1,166222,-0.0581960580289969,0.1565992199282,0.710395638675174
113,1,166416,-0.0421179068044037,0.156295792112199,0.787721142758197
114,1,167326,-0.0587968470325089,0.157168963657951,0.708554816720933
115,1,168836,-0.0568885318991741,0.156425850824307,0.716316701400059
116,1,171200,-0.147914867673161,0.156491551764904,0.345206375819497
117,1,171431,-0.228640515292748,0.157197341575804,0.146701625161428
118,1,173339,-0.165597364708401,0.156193066315699,0.289774190966076
119,1,173845,-0.158545471635941,0.156083923607139,0.310434300493589
120,1,175121,-0.221712926589654,0.155554982845292,0.154953328157351
121,1,175281,-0.19735081653924,0.155780816981029,0.206044391405943
122,1,175315,-0.208467999276354,0.155690515852786,0.181435609310651
123,1,175523,-0.186771191215707,0.156654673824821,0.233964944948166
124,1,175541,-0.203481331097943,0.155953538757249,0.19282585675377
125,1,175653,-0.227485828768131,0.156355713880724,0.146578679255287
126,1,175805,-0.152317051126627,0.16549532631311,0.358007594447279
127,1,175818,-0.251450027429717,0.161332995119319,0.119992389813597
128,1,175856,-0.21518440417405,0.159000826218441,0.176808553830949
129,1,175876,-0.189998348027951,0.156643679641173,0.225966349320932
130,1,175989,-0.194428121583599,0.157077114561203,0.216617427755817
131,1,176001,-0.198000580315621,0.157886559660017,0.210646876313583
132,1,176451,-0.153595999714312,0.159931164689599,0.33751724057611
133,1,177692,-0.151644127469722,0.155876571256899,0.33129526772738
134,1,178191,-0.164140894288707,0.155995930432535,0.293421722576175
135,1,178224,-0.151644127469722,0.155876571256899,0.33129526772738
136,1,178960,-0.146534759722845,0.157138591188537,0.351705612152977
137,1,179139,-0.0326039402809251,0.311822636727197,0.916784935873355
138,1,179139,-0.290856477248824,0.627838183456886,0.643458752010648
139,1,180955,0.0785539482838267,0.180633324649678,0.663914755979149
140,1,183802,-0.131607272491913,0.155947809193388,0.399286365510888
141,1,183954,-0.0953374407009341,0.15715963965733,0.544487736693834
142,1,184450,-0.0399601940730833,0.15585027908424,0.797790445492273
143,1,184641,-0.046146037879294,0.160381769701198,0.773725173797807
144,1,184718,-0.0933734250980322,0.156671569486774,0.551569240495611
145,1,185296,-0.0363385993213213,0.15607340901287,0.816028219215632
146,1,185438,-0.053287997310969,0.156066992537022,0.732973191514941
147,1,185469,-0.0656470916963459,0.156278980858983,0.674694648855979
148,1,185503,-0.0592617499230092,0.155881824333603,0.704047121301335
149,1,185705,-0.0777606008024555,0.157601949884926,0.622037699517118
150,1,185749,-0.0532944172192094,0.157630764571339,0.735491416312363
151,1,185806,-0.106061247998487,0.157765837459808,0.50185156913948
152,1,185879,-0.0728715653692764,0.158582207348678,0.646144245353285
153,1,185916,0.0159660771322536,0.158555206904161,0.919847942571432
154,1,185941,0.00177377477699926,0.159248155375845,0.991119292892504
155,1,185954,-0.00940360102190756,0.159712473069912,0.953082347840969
156,1,186055,-0.0613432250554513,0.156491648947887,0.695301848813121
157,1,186896,-0.0860706270347685,0.159025921541465,0.588686007023394
158,1,187697,-0.464835624280925,0.323508686426798,0.151644427476129
159,1,189392,-0.453673080477611,0.325259357472918,0.163951969140331
160,1,189416,-0.516232187712024,0.31429625440933,0.101376496498011
161,1,190132,0.159071403548908,0.156495401335269,0.310106277719905
162,1,190148,0.185553686522342,0.156460137754509,0.236440230052673
163,1,190165,0.14950783968397,0.157775650168071,0.343982540676881
164,1,190169,0.179713790796287,0.157488986765912,0.254593640325744
165,1,190933,0.0668265026500699,0.156459277105219,0.669554109069146
166,1,192149,0.237791498642188,0.157270755202944,0.131431606098045
167,1,192302,0.192591432391027,0.20807582248399,0.355295086817482
168,1,192303,0.19864168640761,0.187799135149413,0.290899635783429
169,1,192305,0.180351929317,0.195229681656517,0.356224814008553
170,1,192315,-0.0255182642535186,0.221734179448564,0.908443232890413
171,1,192795,0.146885089173907,0.156007666654499,0.347079848802772
172,1,194020,0.00836163005276241,0.164528711171022,0.959496337862262
173,1,194187,0.0567110759020107,0.156303699375375,0.716951873627935
174,1,194867,-0.159230111104765,0.156017751125782,0.308147799186737
175,1,197325,-0.151142535190171,0.159858161745659,0.345061098070469
176,1,197392,-0.197018535204333,0.161778352228214,0.224101969917882
177,1,198857,0.168457405710612,0.749154345581783,0.822215638587402
178,1,206666,-0.223337453256957,0.175322405668802,0.203548579618589
179,1,206675,-0.0651825710021807,0.228752153856602,0.775850739971505
180,1,223051,-0.254082708768397,0.1805639672758,0.160259288526417
181,1,223059,-0.390354393837597,0.186869891402545,0.0374316476952017
182,2,7366,-0.460104252727227,0.225289633541651,0.0418665453651664
183,2,8180,0.163179750129682,0.311882981123186,0.601157603000839
184,2,8187,0.371184773884281,0.32385130274131,0.2525061247455
185,2,8250,0.317588005427757,0.319205826948081,0.320450974667701
186,2,8253,0.337395897948715,0.319148252132618,0.291154161275159
187,2,8285,0.170242978236097,0.17306434810513,0.325937969387878
188,2,8302,0.203774183890808,0.161858185477952,0.208874000338163
189,2,8306,0.203774183890808,0.161858185477952,0.208874000338163
190,2,8314,0.238759217823196,0.158384299095606,0.132585206708129
191,2,8317,0.19914634562145,0.162171000078809,0.220264310708841
192,2,8328,0.150670801090359,0.161591076998084,0.351756648452426
193,2,8331,0.16676772771056,0.161241659622035,0.301717068561004
194,2,8498,0.126700348769995,0.158517204236375,0.424662928695696
195,2,8651,0.133877368700157,0.158649196734168,0.399320330826301
196,2,9418,-0.220726245533564,0.403722201288087,0.584911012405189
197,2,9812,0.160735658401391,0.159523510132558,0.314337388871071
198,2,9932,0.0905219192930744,0.159050155823848,0.569622596921317
199,2,10135,0.0836805974996615,0.158451144822713,0.597750599436501
200,2,11616,0.153450216073151,0.158134708039987,0.332523234796126
201,2,12133,0.137054373018957,0.158807525955114,0.388711382997555
202,2,12194,0.149071855165508,0.159392358470219,0.350298327051131
203,2,12359,0.0924851823017854,0.159046956103849,0.561277281692539
204,2,13061,0.120369740847598,0.15898236877309,0.449479228215941
205,2,14298,0.0940575405706581,0.159534822203923,0.555853617931935
206,2,15222,0.130857352295625,0.161019249209751,0.416948475474304
207,2,17986,0.136165290363763,0.158179540841281,0.389917391071556
208,2,19770,0.134837284575269,0.159278671373303,0.397819775940629
209,2,19836,0.0906976940778348,0.158928935290536,0.568579115253799
210,2,19851,0.0971497341832881,0.15938391439092,0.542563414499204
211,2,21595,0.0993126853563273,0.158721141891359,0.531912474803113
212,2,22385,0.112372988448833,0.158846844213853,0.479766205433989
213,2,23441,0.0583173616413695,0.160473289315539,0.716517265078159
214,2,24209,0.108984631447748,0.159075978313227,0.493723781325502
215,2,24341,0.112388528468734,0.15944604855303,0.481356752901038
216,2,26815,0.176702267654257,0.159089258524775,0.267448536255936
217,2,28209,0.145172149807562,0.159233279211321,0.362551582534375
218,2,28695,0.0725272238563135,0.16650483169885,0.663403136206063
219,2,35849,-1.10352726760691,1.70645632536157,0.518260793441878
220,2,35850,-2.13977306320937,2.08515588460315,0.305503138504214
221,2,41245,0.0979781132576349,0.158723491558102,0.537442717318994
222,2,43214,0.00662167164883765,0.161383488794886,0.967294646973848
223,2,47104,0.0996048910205054,0.156795291810144,0.525674101652441
224,2,50915,0.0479157223211026,0.158405798655164,0.762458866083818
225,2,55834,0.0453955386793204,0.157675756076458,0.773588900493109
226,2,56422,0.111784381678876,0.157864115184995,0.47934729683606
227,2,57715,0.0626521043005442,0.157420120018207,0.690875937162299
228,2,59046,0.0611779250458898,0.158218453001666,0.699235398473033
229,2,59191,0.0576604480628693,0.15731592825232,0.714191871667999
230,2,59383,0.116812429535816,0.157268327360179,0.45812172825351
231,2,59477,0.0549245457567523,0.159732582213768,0.73116147739468
232,2,59755,0.148453383137682,0.358866076117054,0.679364448052959
233,2,60471,0.0211299288246501,0.157599142676931,0.893420558442506
234,2,60478,0.0262416012418681,0.157776817784811,0.867999547320502
235,2,60786,-0.0139688494427647,0.157521807341529,0.929387446122307
236,2,61035,0.0196789025618018,0.157508718803808,0.900643359630675
237,2,61071,0.0510114093785494,0.156774154857977,0.745085129515014
238,2,61675,-0.0130068237510387,0.157247547309877,0.934124570592243
239,2,62776,0.00966637200407328,0.164128636102789,0.953068988794347
240,2,62939,0.0381915357071483,0.156964098071073,0.807903622221944
241,2,63527,0.0593852074447186,0.157534796828745,0.706425637885637
242,2,63857,0.0412654172450744,0.157587850664261,0.793584736282692
243,2,65527,0.00944036333066833,0.157082758042223,0.952111572779507
244,2,67007,-0.0506901233478104,0.172926733382563,0.76959454427192
245,2,67023,0.0703124941850266,0.357626129023875,0.844246716908682
246,2,67024,0.179475809276134,0.358825920803479,0.61726341451398
247,2,67976,0.091394232665417,0.159271833452306,0.566451341531367
248,2,69628,0.148184941608682,0.16179377399851,0.360350999492789
249,2,71825,0.0685321791487894,0.313216124968004,0.826931072922636
250,2,72389,0.157903537259432,0.158140268516162,0.31871945409143
251,2,72392,-0.0138691820028836,0.159438561068493,0.930730669178163
252,2,73646,0.194646449886818,0.155827430026116,0.212450517269962
253,2,74564,0.231564509889588,0.155376732565867,0.137027237092227
254,2,74739,0.297545150108324,0.155573305130798,0.0566118726991147
255,2,79931,0.359243295184842,0.175218189218198,0.0410769812528271
256,2,80748,0.275691057052321,0.161970288753814,0.0896153788026057
257,2,80873,0.393583322188894,0.155344284977842,0.0117211420432286
258,2,81501,0.363439988362755,0.155525894312194,0.0200059175769355
259,2,83526,0.321436558198216,0.155543081098797,0.0395060446905546
260,2,83845,0.349325717156714,0.155522410874162,0.0253126798504063
261,2,84412,0.789918166616207,0.392478745072579,0.0449115768913813
262,2,84412,0.26914444252286,0.197138444584209,0.173042019682147
263,2,84447,0.426084518062279,0.157000189175671,0.00697565780031877
264,2,87391,0.357274115891927,0.154774444724582,0.0215568523007958
265,2,87562,0.360288760814497,0.155152277823016,0.0207925222504825
266,2,87849,0.348528301729454,0.155213449607878,0.0253558178576611
267,2,87878,0.343506426264449,0.155921502339729,0.0282351655090549
268,2,88125,0.363817439600437,0.173497109868331,0.0367076987178605
269,2,89785,0.323835262103022,0.156058313595716,0.0387019819323456
270,2,93441,0.308642205699585,0.16085764964955,0.0558248498462449
271,2,93588,0.336656281980122,0.166409893928444,0.0438208564581401
272,2,93721,0.298122119535845,0.155726835411099,0.0563783370931959
273,2,93952,0.262509775656827,0.155458783592439,0.0921766645984615
274,2,95085,0.426868052989754,0.154643160903513,0.0060755076210355
275,2,103188,0.372240787610357,0.158866901324265,0.019678938342118
276,2,107124,0.412600566339882,0.154831360117672,0.00805617915703792
277,2,111645,0.431649351043221,0.154785410956013,0.00557889458845143
278,2,111916,0.405804515933615,0.155355749383938,0.00938315180744592
279,2,111931,0.411851319082397,0.15555287784767,0.00846857449882801
280,2,111999,0.424521401078433,0.154886288788447,0.00643959810879268
281,2,114528,0.360043292503059,0.156255746643799,0.0217919365357281
282,2,116024,0.457713561035846,0.155908921940681,0.00354519939378701
283,2,119244,0.0614616867900999,0.171952402785689,0.720980304060896
284,2,119246,0.107458846011188,0.173723966352674,0.536604618032728
285,2,119247,0.0842457013930353,0.175015680827962,0.630558288876626
286,2,120090,0.176221753727521,0.156897438371113,0.262130595462994
287,2,120291,0.235290719354823,0.158480946517527,0.138525648942801
288,2,120726,0.152610706587077,0.157847622263402,0.334294449369185
289,2,121716,0.205622416673109,0.157497178768574,0.192551604142272
290,2,123100,0.101498788705235,0.158002420925529,0.521038556168523
291,2,124677,0.0679877859918537,0.157835489938435,0.666912366887959
292,2,127636,-0.124916039102457,0.199568385081798,0.531764694545328
293,2,127887,0.126029943020803,0.158817809211482,0.42799027312782
294,2,128935,0.142407807635846,0.158628153369197,0.369932806645007
295,2,129053,0.186276758533415,0.158983706367916,0.242118973853487
296,2,130040,0.156221023360301,0.160048956352045,0.329691884369548
297,2,130976,0.0973754118284731,0.158874891968409,0.540333000692609
298,2,132199,0.191457819253608,0.159370700338911,0.230426144065855
299,2,133355,0.202382011991632,0.160415181790497,0.207920798644639
300,2,133435,0.206216130692057,0.160749586130374,0.200389505884602
301,2,133943,0.136458654695477,0.188500631116465,0.469596668608818
302,2,135183,0.182530922619565,0.160920098869372,0.257440353557582
303,2,135402,0.182189371290898,0.160896798530206,0.258261415769896
304,2,135898,0.240798933770242,0.161535949654564,0.136937678947076
305,2,135912,0.226220002368923,0.161715664249372,0.162728460563723
306,2,135925,0.229950005420882,0.160964061376544,0.154009256659032
307,2,136002,0.171641633054018,0.161049004372228,0.287254808986944
308,2,136173,0.168680009244386,0.162200856963521,0.299077099877999
309,2,138209,0.14956427116079,0.167023435281408,0.371146748790516
310,2,138318,0.225151086225094,0.166306706173097,0.176656599433267
311,2,138695,0.21991718257741,0.16346156535197,0.179367588124095
312,2,138818,0.169672816711536,0.163330107138558,0.299593122230184
313,2,139728,0.132390013135669,0.163134209368686,0.417602228263946
314,2,140174,0.135149034800862,0.163127800209233,0.407955343368026
315,2,140863,0.131694657474583,0.163069695575596,0.419866250230497
316,2,141152,0.116391364090315,0.163562772032386,0.477182126422048
317,2,141292,0.156095542917273,0.162290641129457,0.336794818381225
318,2,141545,0.189026219638967,0.162984529671275,0.246922175298639
319,2,145823,0.201184283288148,0.169181890495198,0.235176121256121
320,2,145934,0.0990972690881842,0.279266232075568,0.722914821476633
321,2,145980,0.130506834488624,0.170942635746963,0.445702636579129
322,2,146723,0.215872171743367,0.162594772731889,0.185145126393272
323,2,147946,0.194929674893247,0.164165844947921,0.235870304749723
324,2,150394,0.207037964139629,0.178850512236147,0.247808572663643
325,2,151274,-0.0656790112516497,0.280676905689651,0.815118928886132
326,2,151397,0.152301463319384,0.164705237544158,0.355758299694697
327,2,153035,0.206830881883181,0.162737523215826,0.204584143550888
328,2,153228,0.126178078132494,0.164162327858971,0.442634179913581
329,2,153455,0.148993480627618,0.165349666196258,0.368159484320879
330,2,153732,0.276587762244864,0.170517386387678,0.105685358241976
331,2,153815,0.177686633075318,0.164633183022752,0.281196215370724
332,2,154160,0.173365944682856,0.162915649885591,0.287990196415148
333,2,154235,0.105018128491348,0.16471138208125,0.52415473543066
334,2,155527,0.301185166928843,0.178158540693693,0.0918063298898781
335,2,159870,0.211277591963277,0.160249641435023,0.188215247220581
336,2,161229,0.235540273584802,0.162626945921298,0.148407616878982
337,2,161451,-0.415516284659178,0.348561323354166,0.234026935396228
338,2,161451,0.675409894762476,0.348533171341325,0.0534370007070321
339,2,162696,0.334447854471495,0.16142912322963,0.0390105064732721
340,2,163284,0.354126023766323,0.159143225267869,0.0266989879303963
341,2,164166,0.250178126971355,0.161194420129308,0.121551768747878
342,2,165270,0.266939693886474,0.159752704054492,0.0956166994963418
343,2,165675,0.281629171325799,0.162343258483402,0.0836533623724074
344,2,166404,-0.621146037826273,0.421241852169383,0.141222367565956
345,2,168012,0.215200328507352,0.196739097486433,0.274772710423778
346,2,168062,0.172346447193202,0.161308204889263,0.286056896562127
347,2,168518,0.20048213806659,0.160288926708169,0.21185234438089
348,2,168980,0.218328275926292,0.160146400210282,0.173655493549467
349,2,169651,0.221448352295493,0.160210735369815,0.167774528917195
350,2,169902,0.318276468751019,0.267976843186359,0.235749618005952
351,2,169960,0.41032143938328,0.249153783237949,0.100476684069506
352,2,170725,0.313992852193785,0.160059555870387,0.05057999822438
353,2,171254,0.357233162420858,0.160064767568916,0.0262550763831537
354,2,172242,0.190008118157899,0.15896334885905,0.232774125056256
355,2,173254,0.196273515549985,0.157718537814034,0.214158019268086
356,2,173340,0.17795474833813,0.157760929388414,0.260084875904446
357,2,173385,0.17282845167199,0.15792287234418,0.274532258695227
358,2,173973,0.277233858359231,0.15707877751616,0.0784393124573869
359,2,174714,-0.162699624085485,0.404440314877373,0.687718951596652
360,2,177341,0.37932737445366,0.155931134426569,0.0154845654397708
361,2,180314,0.263378499662794,0.156659563914426,0.0936055371913082
362,2,180339,0.221472524358968,0.157241646117795,0.159867606533354
363,2,182758,0.242576650635837,0.156585994704319,0.122239468145722
364,2,183619,0.194324946445284,0.15739661929262,0.217793328178824
365,2,183913,0.180121749060928,0.161446772072363,0.265321189075333
366,2,184146,0.199844196636376,0.162468093234809,0.219496764140105
367,2,187176,0.108008524689517,0.158490610094716,0.49601328246656
368,2,191066,0.206280399845689,0.159402745794139,0.196482705749969
369,2,191124,0.539926054157186,0.199818881149154,0.00722352766664228
370,2,191128,-0.461415611502975,0.184206043346408,0.0126990066939665
371,2,191599,0.164674407360816,0.15732254136149,0.295939769809022
372,2,191762,0.160315049727697,0.163581012580271,0.327740228698196
373,2,191763,0.140627304863571,0.158013377521844,0.374087639936498
374,2,191959,0.110382647924002,0.157695169009571,0.484404065099639
375,2,192390,0.152073595093077,0.161957016783887,0.348385595006675
376,2,195759,0.245901696036486,0.1586205207023,0.121977216442478
377,2,196912,0.190341218326912,0.156257121704792,0.223988770833253
378,2,197598,0.493037399185924,0.510700290340635,0.334998220413506
379,2,198110,0.128054351697984,0.157376044994423,0.416374574449356
380,2,198283,0.127286636922779,0.162336914593147,0.433513530464182
381,2,198805,0.1182173518676,0.158076883546783,0.455050248692147
382,2,198891,0.116747029506679,0.156846725675589,0.45716702406585
383,2,199248,0.0907379547929143,0.15725410625083,0.564297213872748
384,2,201782,0.114504159240001,0.157016683719287,0.466333328009973
385,2,203285,0.224219608925498,0.156070098777019,0.151700411737292
386,2,203783,0.189247672411008,0.15586352949378,0.225487491393483
387,2,204179,0.156380307519063,0.15634519935417,0.317886985892367
388,2,205406,0.138646792694826,0.158002978573494,0.380814755975596
389,2,205834,0.135176561005432,0.157253122517759,0.390586733346431
390,2,205965,0.00920439910195947,0.172007469146207,0.957354539350023
391,2,207192,0.140379620145426,0.157092841768947,0.372139803252809
392,2,207561,0.13882750183436,0.156400824188353,0.375339246725123
393,2,208682,0.109123781147741,0.15620392500214,0.48526314629359
394,2,210102,0.0633561509218018,0.156679270286154,0.686186700102952
395,2,212519,0.415805184380892,0.33281267022156,0.21235862927217
396,2,214801,0.0620091088908897,0.156673337195728,0.692502024966026
397,2,215016,0.0702949109376176,0.156573986514455,0.653738517085731
398,2,218876,-0.0601773546635135,0.158205458763646,0.70389606533385
399,2,227511,-0.102884087941446,0.159263749705918,0.518700276114351
400,2,230378,-0.0704458457788856,0.15730495613469,0.654550746346789
401,2,231943,-0.0783553915845306,0.157745645406636,0.619695818116637
402,2,232156,-0.0866033344705237,0.157668715806655,0.58316468156983
403,2,232789,-0.0750080328968172,0.15712682738058,0.633392289637903
404,2,238524,-0.105722422877228,0.157298113823933,0.501950143304008
405,2,241518,-0.179201276767219,0.158478413913409,0.258923185598156
406,2,250396,-0.294443503208989,0.156902156896987,0.0613968872818439
407,2,250466,-0.276913839948586,0.156936616297728,0.0785134917383922
408,2,252305,-0.255998009078654,0.157456565699478,0.104877662474362
409,2,254571,-0.13314111037673,0.160108049640141,0.406213641212316
410,2,254742,-0.183267026182024,0.1598226897073,0.252286558022384
411,2,254908,-0.19156881360132,0.161020663780677,0.234957715867991
412,2,255033,-0.211491806587155,0.188768679291484,0.263315436792637
413,2,255862,-0.193800312730669,0.160039191571923,0.226722627159473
414,2,255975,-0.144519467341287,0.159607020644372,0.365833711556785
415,2,258311,-0.333595159368236,0.156147471280553,0.0333331929336499
416,2,259284,-0.207166028357649,0.157296876234091,0.188680056103349
417,2,266330,-0.117675341118953,0.158236965396243,0.457573670348749
418,2,267100,-0.158016220070711,0.158125821568007,0.31833056673639
419,2,268086,-0.128457962862148,0.158213207131939,0.417379277013503
420,2,274614,-0.154601945868755,0.157183490808144,0.325997564203121
421,2,274729,-0.19959171200627,0.157902692473952,0.207057898502058
422,2,275746,-0.09220664443314,0.158114405030387,0.560155205448239
423,2,277029,-0.100210233737553,0.15736507276858,0.524667216247021
424,2,277741,-0.126546043590117,0.157373183660574,0.421872089692585
425,2,278218,-0.104317557246798,0.157134685371958,0.507204619510931
426,2,278379,-0.0968332075650795,0.161041405610474,0.548030209589136
427,2,279910,-0.139894138807314,0.157001076425057,0.373514966623321
428,2,280616,-0.144296358488702,0.163866803231567,0.379149163303093
429,2,283431,-0.134147833124455,0.159319646801967,0.400355603976429
430,2,283573,-0.108790445659387,0.157460073203422,0.490077342939005
431,2,286762,-0.131580695569308,0.157814509725324,0.404975525868323
432,2,287187,-0.119449360481557,0.157104160630888,0.447571135211696
433,2,288379,0.0317166117264775,0.156032065811262,0.839041254150572
434,2,294941,0.0231589859274877,0.156129676832716,0.882165665893228
435,2,296073,-0.032587819700241,0.160445876018946,0.839167745694465
436,2,296082,-0.0380204604948495,0.161624301509477,0.814159059456062
