SNP,Chr,Pos,Effect,SE,noPPI_reference_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
105,1,149562,-0.159725889761089,0.1802302591906,0.376095660695546
106,1,150447,-0.11074450731007,0.182336785771898,0.544000924221803
107,1,151446,-0.0562979623995208,0.366486425180425,0.878000764423402
108,1,154084,-0.105049809249876,0.182910215845238,0.56611405843041
109,1,156633,-0.109409911065008,0.185413072727094,0.555509616097937
110,1,157269,-0.191277275320664,0.179385763927676,0.287021229816856
111,1,160054,-0.145067442093833,0.18121706143997,0.423949412486866
112,1,166222,-0.107369288914944,0.179949213008043,0.551113922948906
113,1,166416,-0.107556241596191,0.179583202625001,0.54960937974478
114,1,167326,-0.146057280298036,0.180528130330916,0.419028177706306
115,1,168836,-0.111405097277362,0.179741346013419,0.535784166151387
116,1,171200,-0.180007599141288,0.1798534392915,0.317581449714154
117,1,171431,-0.269299048660673,0.180665186018327,0.136960232753345
118,1,173339,-0.201992303415344,0.17950181850929,0.261229027770114
119,1,173845,-0.192182494139779,0.179383023085334,0.284742781988721
120,1,175121,-0.240197693849251,0.17886186627352,0.180159766142786
121,1,175281,-0.240015409367387,0.179015364066366,0.180862762462653
122,1,175315,-0.247844091334343,0.178928492733475,0.166879092409607
123,1,175523,-0.250615111346371,0.179936914342996,0.164558561484374
124,1,175541,-0.244616420106856,0.179221992266197,0.173160240403094
125,1,175653,-0.28778671432741,0.179610934411576,0.109988482473546
126,1,175805,-0.19793493990687,0.190166970435833,0.2986583766172
127,1,175818,-0.29337657740311,0.185426686759891,0.114506238136321
128,1,175856,-0.270307505984421,0.182673136403504,0.139836327844176
129,1,175876,-0.251974209757721,0.179931537273348,0.162275098143243
130,1,175989,-0.246731276925315,0.180468282280774,0.172441182084631
131,1,176001,-0.258561300478758,0.181366933174961,0.154860160969122
132,1,176451,-0.239151685362042,0.183634052286978,0.193653495885782
133,1,177692,-0.278594466598472,0.178800298198645,0.120098015358094
134,1,178191,-0.283992644440336,0.17895501640361,0.113419300832224
135,1,178224,-0.278594466598472,0.178800298198645,0.120098015358094
136,1,178960,-0.282732437563708,0.180219876086093,0.117585947571551
137,1,179139,-0.25728834352725,0.358171875634591,0.473024289320453
138,1,179139,-0.686907461942854,0.720968567996041,0.341365400577994
139,1,180955,-0.204560458750188,0.207401024942761,0.32465950526455
140,1,183802,-0.275003105055733,0.178838715013641,0.125013980214369
141,1,183954,-0.203187914546801,0.180419210245866,0.260846384245095
142,1,184450,-0.12064409879568,0.179045417879982,0.500867732968497
143,1,184641,-0.114788781160674,0.184272979271417,0.533734122610841
144,1,184718,-0.183519957746489,0.179913508353815,0.30840546718806
145,1,185296,-0.114349531801763,0.17931083859654,0.52407148486418
146,1,185438,-0.130967580521901,0.179287110070062,0.465574779744748
147,1,185469,-0.141342117837853,0.179523959982577,0.431625096069819
148,1,185503,-0.141225054209961,0.179059082465444,0.43081295609028
149,1,185705,-0.165965042512692,0.181004360590292,0.3598148319093
150,1,185749,-0.121987381172368,0.181103430164112,0.501020090964068
151,1,185806,-0.163436738661035,0.181253134838119,0.367828758729144
152,1,185879,-0.145828431610419,0.182173330115955,0.423963764190554
153,1,185916,-0.0701572953722637,0.18221741543497,0.700454693743997
154,1,185941,-0.101736505572446,0.182969496026356,0.578542693140091
155,1,185954,-0.105260693712448,0.183498682915609,0.566582214442754
156,1,186055,-0.116550630668216,0.179813247457026,0.517292507224132
157,1,186896,-0.147571138967482,0.182701197809893,0.419796588877614
158,1,187697,-0.557056499784915,0.371766106280929,0.134921538183939
159,1,189392,-0.249068146706529,0.37466739524802,0.506630798238437
160,1,189416,-0.409898855438888,0.361992393621085,0.258259636274181
161,1,190132,0.0266090909566172,0.180142880703725,0.882655157254318
162,1,190148,0.0497471747835284,0.18018332627877,0.782638970542102
163,1,190165,-0.00272787209165837,0.181587442418081,0.988022827676978
164,1,190169,0.0448730564447928,0.181345330615421,0.804707449823697
165,1,190933,-0.0646721587061145,0.17985739450775,0.71938025566748
166,1,192149,0.233703430280258,0.180933993351047,0.197323372839273
167,1,192302,0.420551599919301,0.23841669371526,0.0786078289444834
168,1,192303,0.264635017260851,0.2157503522318,0.220798087562867
169,1,192305,0.347558704760115,0.223917209981615,0.121516403752688
170,1,192315,0.0886867258362676,0.254835898344183,0.728036322851024
171,1,192795,0.137721029688258,0.179400088906337,0.443193258047887
172,1,194020,0.0571779068072731,0.189095570091472,0.762543756773278
173,1,194187,0.087437050828339,0.179638259762624,0.626744963902131
174,1,194867,-0.124473194264938,0.179478505550072,0.488434952652118
175,1,197325,-0.0179772263529521,0.183980778636868,0.922216026659709
176,1,197392,-0.077557683210598,0.186302444260949,0.677443583184267
177,1,198857,-0.231969113676347,0.861096997559067,0.787788588739258
178,1,206666,-0.352001731363492,0.201118222711032,0.0809486454875025
179,1,206675,-0.17076484371259,0.2628148449578,0.516274095702878
180,1,223051,-0.161920556582115,0.207954067809059,0.436715693856498
181,1,223059,-0.286848738829424,0.215583274475335,0.184189258817153
182,2,7366,-0.524421139477151,0.258987327442666,0.043630864153615
183,2,8180,0.736499473884117,0.356487591214725,0.039558693683409
184,2,8187,0.647522902664063,0.37135068286082,0.0820825672179425
185,2,8250,0.521420490911874,0.366379210700069,0.155569589146794
186,2,8253,0.576309152431254,0.36614619744104,0.11638637769754
187,2,8285,0.238722310335133,0.19879759414897,0.230621918467644
188,2,8302,0.329490921513572,0.185640419294049,0.0767780999885448
189,2,8306,0.329490921513572,0.185640419294049,0.0767780999885448
190,2,8314,0.364304316410177,0.181609488414834,0.0456213612306098
191,2,8317,0.328205453986875,0.185988455103777,0.0784865001857402
192,2,8328,0.285188534417991,0.185350766750453,0.124787507187366
193,2,8331,0.296175938100101,0.184951059151197,0.110188440300808
194,2,8498,0.220942062357658,0.181994652128752,0.225558131910306
195,2,8651,0.229485128136328,0.182135842573608,0.2085136399027
196,2,9418,-0.810905135998186,0.462248877016536,0.0802534966641883
197,2,9812,0.234656760502577,0.183204351323321,0.201088249620823
198,2,9932,0.195079150047377,0.182610896468039,0.286125252358876
199,2,10135,0.182755663864242,0.181945549213836,0.315848575434889
200,2,11616,0.20906147746572,0.181671534802205,0.250607309624942
201,2,12133,0.210825578801895,0.182390711924476,0.248503445485298
202,2,12194,0.229429319259111,0.183035291742727,0.210864121522067
203,2,12359,0.17496867494996,0.182668610334962,0.33879520378122
204,2,13061,0.154630787904718,0.182707107337034,0.397941172653485
205,2,14298,0.153395297456651,0.183287599512091,0.403209146268169
206,2,15222,0.173337664848112,0.185028573743576,0.349493862931965
207,2,17986,0.206258780555937,0.181680610014985,0.257027299211415
208,2,19770,0.213459403056062,0.182917906186907,0.244010868852719
209,2,19836,0.169671063918287,0.182543648980571,0.353274431250925
210,2,19851,0.173665228487847,0.183068806609719,0.343455949179064
211,2,21595,0.118296390661655,0.182436318090686,0.517131247392912
212,2,22385,0.109004274214432,0.182625532088863,0.550974696469986
213,2,23441,0.0725811105573885,0.184451868065222,0.694190582433985
214,2,24209,0.0993672223706663,0.182896736143859,0.587268332466195
215,2,24341,0.114901026491187,0.18330398782981,0.531173751966614
216,2,26815,0.169864160679763,0.182962953607026,0.353830660294221
217,2,28209,0.169759291223849,0.183024944554613,0.354290363386495
218,2,28695,0.116787146650219,0.191341328520246,0.54201591705192
219,2,35849,-1.40754041813017,1.9612365210262,0.473429219640394
220,2,35850,-2.50464163850944,2.39667354956656,0.296715348481051
221,2,41245,0.0573422781070995,0.18251941947321,0.753576882508286
222,2,43214,-0.043020493238736,0.185490364789924,0.816727976958697
223,2,47104,0.219940601591706,0.179952735176014,0.222442497969817
224,2,50915,0.0955374782199168,0.182033904053049,0.600028434171892
225,2,55834,0.0468234902891924,0.181246304534096,0.796293713859715
226,2,56422,0.125209211140341,0.181465171803264,0.490653642818729
227,2,57715,0.0818715032035846,0.180936443878124,0.651195677010212
228,2,59046,0.135484104507018,0.18176149113521,0.456528992174486
229,2,59191,0.0798527289619257,0.180813013254378,0.659026263344903
230,2,59383,0.145866114011347,0.180748384209351,0.420202974396
231,2,59477,0.105676077537713,0.183550990966069,0.565163553726882
232,2,59755,0.155671916343201,0.412519394007016,0.706126383427339
233,2,60471,0.0743669667294975,0.181115461836449,0.681611103246614
234,2,60478,0.0768823655476046,0.18131926328309,0.671812024679096
235,2,60786,0.0589777843499608,0.181040006226736,0.744789807655671
236,2,61035,0.0623980275906281,0.181023697424328,0.730528682540688
237,2,61071,0.0667064343390418,0.180197852678011,0.711467105719957
238,2,61675,-0.00168043010648145,0.180751679947863,0.992587506503358
239,2,62776,-0.0713980973031161,0.188622145267696,0.705268564606333
240,2,62939,-0.00979703155601536,0.180438511914815,0.956730307249587
241,2,63527,0.0147888560228004,0.181114866152395,0.934967685122744
242,2,63857,0.0072134960114566,0.181158301203198,0.968260142908976
243,2,65527,-0.0322258993836373,0.180553308421728,0.8584451748983
244,2,67007,-0.104291920086991,0.198719244184446,0.600037459481838
245,2,67023,-0.0154133519440807,0.411099038568158,0.970113084659748
246,2,67024,0.0916842021799811,0.412573736753002,0.824267240407346
247,2,67976,0.0669574394956917,0.183127481605304,0.714857991159579
248,2,69628,0.0727419375039805,0.186156244806078,0.696212256190272
249,2,71825,0.0404911832266173,0.360047737940823,0.910522134971886
250,2,72389,0.116591239917216,0.181926816238651,0.522023681703756
251,2,72392,0.0489937715331764,0.183251847241584,0.789349986473938
252,2,73646,0.225610568115264,0.17911092859856,0.208640951760861
253,2,74564,0.219617291156752,0.178778802123586,0.220103860996043
254,2,74739,0.301055323707089,0.17903399312307,0.0935397883050904
255,2,79931,0.352689659662798,0.201730637164186,0.0812779867978039
256,2,80748,0.328740982513321,0.186120368091013,0.0782128728032433
257,2,80873,0.402556022502558,0.178900002976683,0.0250532224175089
258,2,81501,0.411504959328048,0.17881207156157,0.0219551443796732
259,2,83526,0.375876069608012,0.178752953651319,0.0361936242821262
260,2,83845,0.414731249505556,0.178681613867827,0.0208524950480841
261,2,84412,0.644893521342605,0.452419945869829,0.15491619844906
262,2,84412,0.331224299272813,0.226515466993331,0.144559914817431
263,2,84447,0.429483877906835,0.180900044933013,0.0181236619388124
264,2,87391,0.375194927378597,0.178129053629293,0.0358829641182819
265,2,87562,0.359971776284122,0.178674231557011,0.0446958563197028
266,2,87849,0.367002604054324,0.178616587426358,0.0406441263007583
267,2,87878,0.367575723270728,0.179389962049566,0.0411978756380535
268,2,88125,0.291402166847358,0.200066186659141,0.146135363641062
269,2,89785,0.27622196889178,0.179873922188175,0.12552196917316
270,2,93441,0.236977919172852,0.185432830375914,0.202099113768169
271,2,93588,0.299441379883651,0.191726108824011,0.119226784921613
272,2,93721,0.227469033264079,0.179520977813738,0.205958818895596
273,2,93952,0.188894527818483,0.179132183272689,0.292376185479024
274,2,95085,0.343977759353693,0.178729252924691,0.0550860870443655
275,2,103188,0.222697395743741,0.183643789405645,0.226070935357389
276,2,107124,0.268053107195223,0.179186796995631,0.135562178341836
277,2,111645,0.291621727468019,0.179198039566849,0.104550504805029
278,2,111916,0.269649957832187,0.179720818376871,0.134409226317248
279,2,111931,0.270144686519648,0.179995279453908,0.134290023714061
280,2,111999,0.27444706732747,0.179326270256049,0.126804894081404
281,2,114528,0.211046451195305,0.180606607710372,0.243376656199648
282,2,116024,0.313738094088105,0.180615570181248,0.0832508007061606
283,2,119244,0.0505094230100313,0.197670095163574,0.798467349552392
284,2,119246,0.0900665883398398,0.199739629808182,0.652324084361371
285,2,119247,0.0639122456397601,0.201210991344827,0.750947393422732
286,2,120090,0.120025865706468,0.180556497753412,0.50664112922959
287,2,120291,0.160298356644097,0.182536279180894,0.380447388546689
288,2,120726,0.115570420270721,0.181575619982456,0.52487190997646
289,2,121716,0.23803135445737,0.181030669989966,0.189407969827411
290,2,123100,0.202836580076079,0.181402807501436,0.264260874438616
291,2,124677,0.227544056579797,0.18106886889857,0.209703600748289
292,2,127636,-0.200528853745641,0.229275087969746,0.382374711570434
293,2,127887,0.267760762243674,0.182161029069463,0.142476169582589
294,2,128935,0.292707257363722,0.181878917817263,0.108433213614199
295,2,129053,0.33093330026935,0.182251431291295,0.0702483449764587
296,2,130040,0.25523197400525,0.18371659717883,0.165626344014668
297,2,130976,0.163400941719276,0.18251056904977,0.371239068001491
298,2,132199,0.304679055374974,0.182846831602102,0.0965392095516435
299,2,133355,0.290995849965476,0.184156108470807,0.1149661544195
300,2,133435,0.265887280355236,0.18466415082908,0.150798212164589
301,2,133943,0.170661890708695,0.216644591723617,0.431371273624929
302,2,135183,0.248916466804931,0.184833991541371,0.178939934489823
303,2,135402,0.211347022288715,0.184938411801653,0.253897455522371
304,2,135898,0.289848775459053,0.185622842768014,0.119303497928997
305,2,135912,0.27744125884896,0.185814560739168,0.136302075140437
306,2,135925,0.275753719088305,0.184974654418622,0.136916244445728
307,2,136002,0.235860949086878,0.184991716986303,0.203154447113252
308,2,136173,0.250779985334923,0.186251305832784,0.179018034551632
309,2,138209,0.24275517336225,0.191770116583683,0.206396040039161
310,2,138318,0.303037482027908,0.190978863621626,0.113462493647896
311,2,138695,0.221728448527415,0.18800378799799,0.239040003252892
312,2,138818,0.19946945429435,0.187728409861048,0.288715732250565
313,2,139728,0.148003068474966,0.187525904272868,0.430501133822318
314,2,140174,0.126883231486,0.187569749963721,0.499192302601194
315,2,140863,0.175809900911606,0.187381867541807,0.348760568227792
316,2,141152,0.135999921960306,0.18800455888252,0.469921644137369
317,2,141292,0.185475216929958,0.186530029278506,0.320735996870555
318,2,141545,0.264860950332211,0.187170857980733,0.157927819840521
319,2,145823,0.379355459575137,0.193808220490276,0.0510910085548852
320,2,145934,0.314083171684969,0.320627437601548,0.327959813968893
321,2,145980,0.246900110382677,0.196214514040734,0.209108668543203
322,2,146723,0.277975271347851,0.186777366873148,0.137572302085346
323,2,147946,0.26378039453556,0.188556774055353,0.162707744649433
324,2,150394,0.235648834571966,0.205589333770375,0.252484086847138
325,2,151274,-0.232491784764616,0.322414852172563,0.471328270061455
326,2,151397,0.152844290663591,0.189376780608016,0.420157532854466
327,2,153035,0.252888757690981,0.187004192165363,0.177139934061818
328,2,153228,0.189458302747807,0.188586654397198,0.315767038463254
329,2,153455,0.189925041685136,0.19001277977019,0.318218686184611
330,2,153732,0.287615739910227,0.19613571192407,0.143426356847197
331,2,153815,0.224654456952175,0.189173917679525,0.235807190066823
332,2,154160,0.187117631464606,0.187300749138889,0.318468186594034
333,2,154235,0.150912778370777,0.189267961609581,0.425783880525188
334,2,155527,0.269850396351847,0.205111395538239,0.189152582195502
335,2,159870,0.164391653121789,0.184446291937581,0.37339082283219
336,2,161229,0.123873919578052,0.187372003072966,0.508971600326297
337,2,161451,-0.642830624627618,0.400002758418741,0.108934070999021
338,2,161451,0.890483585319185,0.399952215061475,0.026612960087391
339,2,162696,0.21911678864944,0.186316599860852,0.240369227160967
340,2,163284,0.259756555651256,0.183687904772007,0.158208312331486
341,2,164166,0.148149537936391,0.185750538978045,0.425654731843096
342,2,165270,0.131288545068826,0.184221839200301,0.47652358440784
343,2,165675,0.114184208604223,0.187302459148441,0.542502623578289
344,2,166404,-1.32497146411985,0.480543071491451,0.00613224623048435
345,2,168012,0.139348416770397,0.226405432602236,0.538633205405325
346,2,168062,0.0556211117547869,0.185693484295636,0.764710563752894
347,2,168518,0.0194285253819687,0.184650811752892,0.916262862671715
348,2,168980,0.0649039523530155,0.184533711755379,0.725259110448373
349,2,169651,0.11319304084325,0.184555398442543,0.540054291214559
350,2,169902,0.467981254341111,0.307637117625429,0.129101883489451
351,2,169960,0.284690344861176,0.287091098419037,0.322053546361215
352,2,170725,0.198292202493642,0.184681081809027,0.28369026230553
353,2,171254,0.280060324049205,0.184681177416739,0.130299815099075
354,2,172242,0.0532723242255723,0.183069642606561,0.771226152850818
355,2,173254,0.0952649311790642,0.18161781234785,0.600235588137473
356,2,173340,0.0823124522463102,0.181613755616961,0.650662985458842
357,2,173385,0.0828528632639846,0.181780414935954,0.64882453753011
358,2,173973,0.152551552279192,0.181168995338872,0.400335632304445
359,2,174714,-0.291091168430881,0.464736808798191,0.531485603376327
360,2,177341,0.329801383826477,0.179878480859241,0.0675748996877223
361,2,180314,0.190682233410653,0.180508493738347,0.291525466677264
362,2,180339,0.153582352985114,0.181065911267727,0.396894467202594
363,2,182758,0.332699960897884,0.179730098909814,0.0649890100051009
364,2,183619,0.235245692159158,0.180878654667069,0.194253449168285
365,2,183913,0.19311019098917,0.185619344873975,0.298886582929781
366,2,184146,0.278380139130262,0.186563123682715,0.136553003481061
367,2,187176,0.174764150412495,0.182061138541792,0.337752440077649
368,2,191066,0.263624455950019,0.183124608480852,0.150869460931907
369,2,191124,0.484409458645055,0.230610424542628,0.0363891372285776
370,2,191128,-0.371772561135232,0.21269273188651,0.081345116249551
371,2,191599,0.230157333545663,0.18070182861904,0.203612833386783
372,2,191762,0.266998817562699,0.187748599616657,0.155877818026922
373,2,191763,0.236431103152624,0.181397931930699,0.193293251854955
374,2,191959,0.14232496144827,0.181231982201042,0.432793180846717
375,2,192390,0.218669569273228,0.186031929986274,0.240610497788558
376,2,195759,0.390968239111161,0.181760430281519,0.0321537910855584
377,2,196912,0.299089938537553,0.179283245788613,0.0961520945874528
378,2,197598,0.261662137051645,0.587639603749779,0.656392842125889
379,2,198110,0.269493380093144,0.180498189218124,0.136316513192212
380,2,198283,0.322217216854434,0.185973322755397,0.0840403461237427
381,2,198805,0.245021464965813,0.181378896831074,0.177598525505611
382,2,198891,0.271312958187848,0.17985185666695,0.132311928708897
383,2,199248,0.248737196248207,0.180357471469095,0.168726467355625
384,2,201782,0.260468170170849,0.180087665038496,0.148968895411315
385,2,203285,0.460620683176825,0.178242064406927,0.0101603085143604
386,2,203783,0.379989966775325,0.17838997553576,0.0338537831976067
387,2,204179,0.366315901882308,0.178907983667649,0.0413477494833644
388,2,205406,0.294688370397507,0.181138467240458,0.104657413975014
389,2,205834,0.300907202985334,0.180235271951864,0.0958999900409907
390,2,205965,0.134953365628168,0.197586193751987,0.495048469901419
391,2,207192,0.284441350505044,0.180141204670228,0.115233745202045
392,2,207561,0.327656374813862,0.179130284275681,0.0682204101046735
393,2,208682,0.215174731939389,0.179309052308655,0.230935706361232
394,2,210102,0.162337977731773,0.179931106587996,0.367553629999063
395,2,212519,0.702923780345792,0.381570340991519,0.0662864142986045
396,2,214801,0.172050341206912,0.179896954755513,0.339533412643596
397,2,215016,0.173904743566695,0.179788989428104,0.334070613118592
398,2,218876,0.0988338775970923,0.18181221253586,0.587057018322466
399,2,227511,0.113795042713698,0.183075515583417,0.534622999208391
400,2,230378,0.126658911673496,0.180741618711184,0.483906115882792
401,2,231943,0.0959160057265812,0.181313996272318,0.597134475076851
402,2,232156,0.101622046474324,0.181230805047724,0.575335470249763
403,2,232789,0.110985188339763,0.180572880858116,0.539196231460427
404,2,238524,0.0433148495958143,0.180909039921268,0.81091199216415
405,2,241518,-0.0209226447585948,0.18249100262472,0.90878750798026
406,2,250396,-0.0655541606443834,0.181216750486951,0.717759414206368
407,2,250466,-0.047839677000641,0.181168434993303,0.791886331485681
408,2,252305,-0.0726751878633121,0.181625404478399,0.689297062992826
409,2,254571,0.0402623747523699,0.184205694652003,0.827109066463718
410,2,254742,0.0120202179403697,0.184050699258385,0.947964726678513
411,2,254908,0.00653728649292684,0.185457375207771,0.971900686311694
412,2,255033,-0.0553610359638097,0.217347739414735,0.799094016047019
413,2,255862,-0.0033637478092382,0.184340449932467,0.985451738333192
414,2,255975,0.0477750443673136,0.183657401909653,0.794914133577012
415,2,258311,-0.11133986214632,0.180544863921049,0.537838008791865
416,2,259284,0.00938024623429179,0.181249648790502,0.958754633155322
417,2,266330,0.0310263961845314,0.182022181174314,0.864750815050672
418,2,267100,0.0169480263749876,0.182014168713816,0.925865997921172
419,2,268086,0.0931239707966898,0.181962179244753,0.60912742448923
420,2,274614,0.0721386765139638,0.180882982877022,0.690271355379487
421,2,274729,0.0522107390446312,0.181892081341986,0.774248272304774
422,2,275746,0.100142332410282,0.181755760276565,0.582001415458222
423,2,277029,0.103263001126291,0.180905438643305,0.568490251301341
424,2,277741,0.0888798844821484,0.180998154052762,0.623693331247182
425,2,278218,0.101587842760556,0.180652040783561,0.574241402538349
426,2,278379,0.0842835194473169,0.185151281002993,0.64923489109125
427,2,279910,0.0793270263672261,0.180620134829154,0.660790703970115
428,2,280616,0.0781917566556831,0.188519359018196,0.678563856850503
429,2,283431,0.0725561449469354,0.183274877495756,0.692427543493702
430,2,283573,0.061995737416637,0.18108651605262,0.732288066144692
431,2,286762,0.000207483367647865,0.181580182269491,0.999088939466316
432,2,287187,0.0245005857202949,0.18072823441535,0.892241735758722
433,2,288379,0.100494409850684,0.179283527485614,0.575471227637099
434,2,294941,0.0363061964500981,0.179460191192641,0.839792647285176
435,2,296073,-0.0391710011055971,0.184425297206268,0.831921518597702
436,2,296082,-0.0412379533319035,0.185782455857241,0.824466343804107
437,2,296198,-0.287492501606622,0.372012183694224,0.440155522865103
