SNP,Chr,Pos,Effect,SE,ERG11_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
80,1,101281,-1.00088170858013,1.35006491952994,0.458969185284843
81,1,106011,0.0686140768581963,0.12869928653271,0.594275707257384
82,1,106800,-0.039859714248251,0.123687711388964,0.747445813078749
83,1,107970,-0.0773400336133495,0.123270697426176,0.530802685095407
84,1,109000,0.0471088517287447,0.123531330027488,0.703171909493071
85,1,112549,0.124853099652879,0.123237873235569,0.311703155629103
86,1,112742,0.06885293249605,0.123843530075438,0.578585535988976
87,1,113050,0.090004456160733,0.123596506352143,0.466966611418283
88,1,113135,0.0787612298910426,0.123303024802683,0.523392294292413
89,1,114076,0.15679387277961,0.123091694034768,0.203573296361691
90,1,114628,0.221527223119527,0.123123108180835,0.0728356884722772
91,1,116283,0.170676536211634,0.124042115856732,0.169707470870454
92,1,126880,-2.9052326497266,2.3284891982566,0.212971652934695
93,1,127853,-0.117354574316552,0.123985504514121,0.34453164653168
94,1,128302,-0.0581912919354006,0.123627097444561,0.638145600089421
95,1,128704,-0.0600273198086285,0.123747751891207,0.627921861473972
96,1,128911,-0.0287139436755601,0.123793255682207,0.816710639299883
97,1,130267,0.131092250051645,0.123547138581108,0.289383184806478
98,1,130271,0.130553878455549,0.123695853258935,0.291944742154936
99,1,130613,0.194080529163969,0.124621237388228,0.120280336528725
100,1,132012,0.00925078982939809,0.124782226743589,0.940944578509039
101,1,133231,-0.0755008041442197,0.123832553878209,0.54245228684328
102,1,137074,-0.0914545728962393,0.123625739057052,0.459931445447056
103,1,137304,-0.0939631444254155,0.123663448542671,0.447863610504466
104,1,139686,-0.137580310834542,0.12371064901053,0.266846067849814
105,1,149562,-0.213271720560682,0.123690125403391,0.0855395926635881
106,1,150447,-0.222846847897964,0.125026319516874,0.0755434845420248
107,1,151446,-0.385930632146685,0.251463052841846,0.125743246746487
108,1,154084,-0.155534989767989,0.125703377343404,0.216791658219725
109,1,156633,-0.15056595452827,0.127451081082938,0.238253946138579
110,1,157269,-0.213837383160924,0.123164557450033,0.0834022952348224
111,1,160054,-0.16966091150555,0.124537500695104,0.17396301696372
112,1,166222,-0.181579093214001,0.12356355116707,0.14258248663401
113,1,166416,-0.156331834283778,0.123409119256987,0.206070212884355
114,1,167326,-0.187566849305384,0.12399092703919,0.13123879109257
115,1,168836,-0.21355108111541,0.12327982736854,0.0841031271001775
116,1,171200,-0.111802631725347,0.123845212869574,0.367268331880071
117,1,171431,-0.131836529985955,0.12456467492244,0.290606774272642
118,1,173339,-0.107455325106165,0.123659736368337,0.385459604819264
119,1,173845,-0.110596765832872,0.123549157338691,0.371309364681061
120,1,175121,-0.088526653442189,0.123354109642107,0.473439885792197
121,1,175281,-0.0876116870087062,0.123460959906747,0.478401643541474
122,1,175315,-0.0927523932771605,0.123411398635814,0.452810038271949
123,1,175523,-0.0744990130772338,0.124146593395078,0.548831904008223
124,1,175541,-0.0904362599859264,0.123609291228175,0.464879870396732
125,1,175653,-0.0804864200152013,0.124020448146777,0.516775225562982
126,1,175805,-0.122504527319563,0.130950967498084,0.350170608907631
127,1,175818,-0.118194058237124,0.127946458476304,0.356233188695865
128,1,175856,-0.114260144919493,0.125996378381127,0.365103353110293
129,1,175876,-0.0941231435710507,0.124108833428654,0.44872239470521
130,1,175989,-0.0875453216835119,0.124477110929073,0.482329557276721
131,1,176001,-0.0946021500906019,0.125112076361875,0.450070018197382
132,1,176451,-0.0682208629217395,0.126666444421816,0.590511523802972
133,1,177692,-0.122101072107355,0.12333900534137,0.322870201471332
134,1,178191,-0.127538676479133,0.123446236022449,0.302240246716064
135,1,178224,-0.122101072107355,0.12333900534137,0.322870201471332
136,1,178960,-0.11156193139013,0.124354871690193,0.370263358315328
137,1,179139,-0.232495798827347,0.246438041077082,0.34610881789693
138,1,179139,-0.398819925244294,0.496504706522873,0.422367842478061
139,1,180955,-0.0509528629422396,0.142947395394704,0.721720398594597
140,1,183802,-0.0446692696317291,0.123502768898294,0.717802802159171
141,1,183954,-0.047293881804018,0.124399488415227,0.704042333194535
142,1,184450,-0.020834030524096,0.123330551850801,0.865949729787268
143,1,184641,-0.0107584738045328,0.126923403275847,0.932497451521673
144,1,184718,-0.0177370371466743,0.124032703269025,0.886369476696548
145,1,185296,-0.00260533112409021,0.123510020676132,0.983182519854924
146,1,185438,-0.0200940354363259,0.123511299653827,0.870855725831409
147,1,185469,-0.0212738828881016,0.123689005759345,0.863540068536224
148,1,185503,-0.0176887258153546,0.123370672062872,0.886072919076359
149,1,185705,-0.00796353427689481,0.124752422657676,0.949137974592781
150,1,185749,-0.024714266489695,0.124746207620293,0.843068054894032
151,1,185806,-0.0283744260830338,0.124910593238356,0.820432473041541
152,1,185879,-0.0216657798235402,0.125518052706212,0.863056232836936
153,1,185916,-0.00804413588671014,0.125465529739812,0.948915498069454
154,1,185941,-0.0482190878797699,0.125986671865103,0.702149086879698
155,1,185954,-0.0500613274344124,0.126352730541879,0.69219467717085
156,1,186055,-0.0198182103791245,0.12385402505453,0.872962633143586
157,1,186896,-0.0601729094861067,0.12584839051584,0.632847888621194
158,1,187697,-0.252911135419408,0.25638623226741,0.324590016017269
159,1,189392,-0.182313055010791,0.257902942121276,0.480091460981764
160,1,189416,-0.245540210333036,0.249308325500094,0.325354766139998
161,1,190132,-0.0752882149163102,0.123950873404667,0.543973573999811
162,1,190148,-0.088081859341067,0.123964415979362,0.477837584975516
163,1,190165,-0.0840415865745388,0.12492623018738,0.501559393318695
164,1,190169,-0.0773651445892026,0.124782477899088,0.535657754818025
165,1,190933,-0.086336001294152,0.123752654379087,0.485855546070739
166,1,192149,0.040802484212817,0.124831511377275,0.743967158813938
167,1,192302,0.153433356128639,0.164647308953552,0.352029734526694
168,1,192303,-0.0143429334515472,0.148838479140129,0.92328476884568
169,1,192305,0.0957904362962418,0.154587478900755,0.535886690236132
170,1,192315,-0.123750079599787,0.175337492168113,0.48078910142492
171,1,192795,0.0348648930380027,0.123589571215698,0.778030446023484
172,1,194020,0.0549627572283656,0.130158887768253,0.673081868503257
173,1,194187,0.00672589004427276,0.12370538645369,0.956670956073128
174,1,194867,-0.113736296549018,0.123490296604748,0.357672094061646
175,1,197325,-0.0928817787002788,0.126559034663491,0.463496350162637
176,1,197392,-0.118028173150374,0.128129663249012,0.357594972926678
177,1,198857,-0.540558037995457,0.592148436923262,0.361930851385213
178,1,206666,-0.105166968891691,0.138938114832603,0.449594377325955
179,1,206675,-0.0111050658176719,0.181031031422025,0.951120413797409
180,1,223051,0.0455235323274912,0.143259635496028,0.750847732335576
181,1,223059,0.0235929658370932,0.148775645220905,0.874089813025252
182,2,7366,0.348936965878925,0.178357059122533,0.0512067258723138
183,2,8180,0.240725770245751,0.246555447020633,0.329556928478547
184,2,8187,0.0450495433492009,0.256728167850016,0.860806510497338
185,2,8250,0.217497601324112,0.252675879174287,0.389945107298734
186,2,8253,0.22896993204647,0.252647164907432,0.365404059277674
187,2,8285,0.177537739541658,0.136807138893018,0.195229970351813
188,2,8302,0.123286416789122,0.128197490915651,0.336862952527937
189,2,8306,0.123286416789122,0.128197490915651,0.336862952527937
190,2,8314,0.147608727436232,0.12548628325785,0.240270163684178
191,2,8317,0.119725907791142,0.128441456710164,0.3518993060134
192,2,8328,0.10369672016677,0.127905078082514,0.418065928892239
193,2,8331,0.104211161145298,0.127662984479386,0.414879675232021
194,2,8498,0.107272205281594,0.12541794762315,0.392955376929684
195,2,8651,0.105128551453341,0.125540757330466,0.402931123567504
196,2,9418,0.139138471668449,0.319514090731849,0.663488202322823
197,2,9812,0.105475359204229,0.126287352855561,0.404169298215635
198,2,9932,0.084371028268192,0.125833738916902,0.502980027332842
199,2,10135,0.0921464950691646,0.125335716180341,0.462707429801997
200,2,11616,0.093232001678534,0.125200202945173,0.456970720002787
201,2,12133,0.104410886301286,0.125673810638042,0.406643317290999
202,2,12194,0.0903752537499027,0.126191417713344,0.47435623811502
203,2,12359,0.0909496228257205,0.125820755566475,0.47025025192327
204,2,13061,0.10393316772582,0.125782992524199,0.409198008878025
205,2,14298,0.0827204856372854,0.126225003000056,0.512674734729723
206,2,15222,0.0934704077680923,0.127436318846511,0.463760123226976
207,2,17986,0.129299122789778,0.125109368603585,0.302082752016494
208,2,19770,0.0901228655770798,0.126073588346466,0.475178326014956
209,2,19836,0.0838454958572885,0.125739020790453,0.505321699576894
210,2,19851,0.0936838793496251,0.126088010331976,0.457973515065323
211,2,21595,0.10102178117497,0.125550308984117,0.421573718375397
212,2,22385,0.0892664527153066,0.125694535816386,0.478057924663497
213,2,23441,0.0845010122747054,0.126926326548476,0.50600665314332
214,2,24209,0.131592460758638,0.125765326887937,0.29612306135578
215,2,24341,0.142177001694765,0.126031160107424,0.260039643819992
216,2,26815,0.14096060224931,0.125883462121063,0.263572833044324
217,2,28209,0.10737516956964,0.126019750584482,0.394763843284212
218,2,28695,0.0509637425457683,0.13176246876739,0.699148462303155
219,2,35849,-0.563829776763894,1.35078220595079,0.676632415002198
220,2,35850,-2.46493222687938,1.64722315656186,0.135438627219934
221,2,41245,0.0940026105881753,0.125565751764908,0.454577214464309
222,2,43214,0.0626646821384655,0.127659214625354,0.623820067547678
223,2,47104,-0.0767391655776906,0.124075530751021,0.536652900623451
224,2,50915,-0.00746503541387666,0.125361846131309,0.952549406244373
225,2,55834,-0.030420670483799,0.124772693169299,0.807520599838355
226,2,56422,-0.00297174193924321,0.125006185593567,0.981047301362892
227,2,57715,0.00776855519706976,0.124593524522237,0.950318448446451
228,2,59046,0.027845409448036,0.125215725666241,0.824147082217221
229,2,59191,0.0222712102157185,0.124501861640757,0.85813254995194
230,2,59383,0.000936417009278712,0.124543350942771,0.994005166417949
231,2,59477,-0.00110126103937425,0.126417265707949,0.993054382516087
232,2,59755,0.0272944031157287,0.284035206675418,0.923499541048576
233,2,60471,0.0333803906858033,0.124698445576875,0.789095128177779
234,2,60478,0.037236993398815,0.124837680534377,0.765662456339159
235,2,60786,0.0417865056093427,0.124628276001003,0.737606161507102
236,2,61035,0.0447259172580249,0.124616394535789,0.719877906646492
237,2,61071,0.0464164431842333,0.124049118916879,0.708496594021439
238,2,61675,0.0297836909618967,0.124420817228023,0.810950887367449
239,2,62776,-0.0616323997606131,0.12983390723171,0.635293016468526
240,2,62939,0.0136771717305569,0.124213698330544,0.912384700196083
241,2,63527,0.0325065349016969,0.124670093147804,0.794444716698122
242,2,63857,0.0130245488579032,0.124709174814862,0.916879987052982
243,2,65527,-0.0225943786699503,0.124294130475597,0.855858508262857
244,2,67007,-0.0236885439317785,0.136847467132079,0.862670616250499
245,2,67023,-0.481401291598154,0.281842149022332,0.088505671835751
246,2,67024,-0.450809539139401,0.283023654208472,0.112092567873787
247,2,67976,0.000722329919629616,0.1260902846677,0.995432441854358
248,2,69628,0.128732523224422,0.127995900061949,0.315222326074245
249,2,71825,0.113772606764847,0.247790197391269,0.646409815448064
250,2,72389,0.275571954830466,0.124451388457456,0.0274469525540137
251,2,72392,0.260163021979401,0.125402619233397,0.0387457782668113
252,2,73646,0.167723179411759,0.123255329199984,0.174451904905068
253,2,74564,0.112230901530432,0.123190797382273,0.362899586670188
254,2,74739,0.15320043075834,0.123472121286809,0.215514924343007
255,2,79931,0.208789496608901,0.139029517238697,0.134052087577222
256,2,80748,0.160178909078738,0.128408978571024,0.213073365336805
257,2,80873,0.190101486264613,0.123622923192254,0.125004933206538
258,2,81501,0.175358474115826,0.123663917140393,0.157065738845583
259,2,83526,0.190597276329024,0.123406995646205,0.123372705016803
260,2,83845,0.190754734610799,0.123524382148938,0.123419431885332
261,2,84412,0.130820753508559,0.312266944570759,0.67551562189258
262,2,84412,0.184016709991615,0.156099651276711,0.239255361667003
263,2,84447,0.212390148655653,0.125013287902685,0.0902114436534834
264,2,87391,0.219941245041145,0.122837101798608,0.0742285165242461
265,2,87562,0.22355105729068,0.123132361052865,0.0702901522892848
266,2,87849,0.208260479022864,0.123196526619654,0.091820133715921
267,2,87878,0.207498203014807,0.123733822804117,0.094433128310257
268,2,88125,0.138480677405242,0.137943628925407,0.316117716511157
269,2,89785,0.178779297158269,0.123874635900956,0.149843158129008
270,2,93441,0.12388288809266,0.127778396475176,0.33295282346913
271,2,93588,0.0781202036074213,0.132375735247723,0.555474432962725
272,2,93721,0.102317851167301,0.123744623944411,0.408882430959885
273,2,93952,0.10452233490458,0.123384746458263,0.397499266378957
274,2,95085,0.115260768883744,0.123530239592069,0.351428234008023
275,2,103188,0.0351663633960852,0.126671076947711,0.78146696497928
276,2,107124,0.113314346275674,0.123596943076399,0.359870534687857
277,2,111645,0.165315863489332,0.123510228817283,0.181601725493179
278,2,111916,0.173822568911778,0.123769823926349,0.161078471086499
279,2,111931,0.188210431057556,0.12390060362056,0.129646606901963
280,2,111999,0.181233656921864,0.123482326778152,0.143079125186768
281,2,114528,0.166006887487655,0.124257525644022,0.182412974987591
282,2,116024,0.154006817036445,0.124598133032284,0.217269894312495
283,2,119244,-0.0743917566355128,0.136032644899362,0.584815671242519
284,2,119246,-0.0555557053714448,0.13751016329563,0.68644881481366
285,2,119247,-0.138986196239143,0.138337400805643,0.315734356384822
286,2,120090,-0.00445075265458339,0.124374084903229,0.971473853847461
287,2,120291,-0.0333598234297022,0.125784088284073,0.790998668048837
288,2,120726,-0.00733461287081194,0.125069203293774,0.95326850032877
289,2,121716,-0.000888242818340768,0.124927758332364,0.994331063712692
290,2,123100,-0.0478299623729768,0.12507419255958,0.702385391374397
291,2,124677,-0.10168775696921,0.124810472793685,0.41577196617398
292,2,127636,-0.0989270661552659,0.157917970456394,0.531427391774338
293,2,127887,-0.0153356595045804,0.125781651078429,0.9030294824727
294,2,128935,-0.00959304705390562,0.125664354012826,0.93919292452276
295,2,129053,-0.020202105553889,0.126043330158712,0.872752936524849
296,2,130040,-0.0297997041259428,0.126807333370668,0.814345109880396
297,2,130976,-0.0924672359846654,0.125687980676599,0.4624086630472
298,2,132199,-0.120169934005014,0.1262053195667,0.341658204438982
299,2,133355,-0.118605829073693,0.127065392077396,0.35123934626474
300,2,133435,-0.13236836868292,0.127302223225153,0.299146252342068
301,2,133943,0.0439388571401585,0.149252577989453,0.76863094644347
302,2,135183,-0.146699602687717,0.127328463623305,0.250045193539582
303,2,135402,-0.15825461968902,0.127269946235514,0.21452490064541
304,2,135898,-0.165743160068745,0.127920992121644,0.195936411356987
305,2,135912,-0.160906040082444,0.128033410466909,0.209674992109832
306,2,135925,-0.162713200870264,0.12744432748374,0.20253348229564
307,2,136002,-0.168170875701775,0.127328442203516,0.187435517832746
308,2,136173,-0.15703851386901,0.128273690631832,0.221675978078467
309,2,138209,-0.133972969351995,0.132123098503717,0.311276721154562
310,2,138318,-0.0850067089506781,0.131861809036137,0.519562934008848
311,2,138695,-0.0866489624564193,0.12959601137486,0.50418238444822
312,2,138818,-0.0880231020598505,0.129355422512506,0.496649952736217
313,2,139728,-0.127710588331756,0.129029259036923,0.322959582278356
314,2,140174,-0.130752629158565,0.1290206275531,0.311551686411206
315,2,140863,-0.135666832557418,0.128953908597003,0.293493138050604
316,2,141152,-0.119321078750851,0.129363937928556,0.356966952679203
317,2,141292,-0.132399642644552,0.128395228721525,0.303158571334091
318,2,141545,-0.107773514973759,0.129087470084523,0.404345726885004
319,2,145823,0.0685768709534451,0.13409154435477,0.609377917665324
320,2,145934,-0.254137194564914,0.220608002710244,0.250106663176968
321,2,145980,0.0630877547223085,0.135336588024314,0.641392456142774
322,2,146723,-0.023480769974241,0.128975739364243,0.855643504848179
323,2,147946,-0.0196710302919745,0.130159100093488,0.879958977097112
324,2,150394,-0.178068773795727,0.141475362432705,0.208986484701642
325,2,151274,-0.218748875966909,0.221811015474727,0.324712985302124
326,2,151397,-0.130574037206506,0.130303516868176,0.316993254027739
327,2,153035,0.0460957651083014,0.129044892207761,0.721150145891898
328,2,153228,0.0153430584627059,0.130007453167311,0.906121501439813
329,2,153455,0.0160389237976863,0.13098850975598,0.902616064295457
330,2,153732,0.0151817202006002,0.135429609352227,0.910807476827384
331,2,153815,0.0350002445754103,0.1304754202743,0.788662321896383
332,2,154160,0.0156563656831361,0.129118790749066,0.903557644277538
333,2,154235,0.00851643869138252,0.130410067811159,0.94796807263296
334,2,155527,0.0782979776392712,0.141484715017461,0.580338236460068
335,2,159870,0.0591375379294452,0.127078112040958,0.64195799878932
336,2,161229,0.0816100058603455,0.12899510115319,0.527365464395633
337,2,161451,0.162546746187425,0.276235140838498,0.556615872593464
338,2,161451,0.111001598741405,0.277193841992368,0.689069137506713
339,2,162696,0.076357524664006,0.128448582196351,0.552585395430762
340,2,163284,0.0988940572127164,0.126700601302532,0.43560002791871
341,2,164166,0.111352682761895,0.127850020945405,0.384366088143095
342,2,165270,0.137267307551554,0.12670051588901,0.279370468393327
343,2,165675,0.12363036930194,0.128840442884328,0.337932562312524
344,2,166404,-0.360163098383147,0.333802963904706,0.281338177741379
345,2,168012,0.251469519090456,0.155367471877347,0.10643791147306
346,2,168062,0.236835246725609,0.127226177050432,0.0635004327899511
347,2,168518,0.165348142484796,0.126812078804532,0.193123027239841
348,2,168980,0.168990277990808,0.126737976483598,0.183265902090522
349,2,169651,0.227861685558574,0.126537223540476,0.0725959998874184
350,2,169902,0.00710759288244311,0.212472537849804,0.973333193756945
351,2,169960,0.0179173977184881,0.197908591203661,0.927914460644011
352,2,170725,0.223902373332053,0.126784520131165,0.0782589807079604
353,2,171254,0.191076885454725,0.127143348585214,0.133772787820985
354,2,172242,0.128572831269866,0.125855810200807,0.307675367532258
355,2,173254,0.0961500369887951,0.124971130192685,0.442183447385424
356,2,173340,0.0903118409950407,0.124968320231588,0.470356318984551
357,2,173385,0.0929330509545523,0.125078140995438,0.457975891446511
358,2,173973,0.0980162800029428,0.124734326704103,0.43251157932141
359,2,174714,0.02919293368225,0.320102494440828,0.927386430641768
360,2,177341,0.130923016806322,0.124222706409197,0.292632201324502
361,2,180314,0.0768938812349058,0.124392435913591,0.536871391599266
362,2,180339,0.0846280067275677,0.124692851180111,0.497777905507417
363,2,182758,0.126283586334711,0.124144882804262,0.309741900906925
364,2,183619,0.131634640883279,0.124619492466059,0.291556940587098
365,2,183913,0.169078201811806,0.127660794680725,0.186216030695225
366,2,184146,0.167960517206255,0.128525417284704,0.192122084262026
367,2,187176,0.100828960964416,0.125381016434241,0.421834006484811
368,2,191066,0.148941847873103,0.126185189361813,0.238658439650608
369,2,191124,-0.0596338913074383,0.159711614473863,0.709086189957516
370,2,191128,0.0601764799672546,0.147016766830024,0.682555195766027
371,2,191599,0.0568880138457746,0.124645327640114,0.6483837002232
372,2,191762,0.0560114806228991,0.129583058481765,0.665828110068466
373,2,191763,0.0504307403890047,0.125147124642537,0.687213042806556
374,2,191959,0.0361765252395585,0.124855635745412,0.77218003754708
375,2,192390,0.0706676843510916,0.128261112444071,0.582004595596681
376,2,195759,0.174235944559021,0.125600791989144,0.166249859299411
377,2,196912,0.0997061049900169,0.1237918915546,0.421111905999552
378,2,197598,-0.508996157454643,0.403741500252263,0.20825026124621
379,2,198110,0.0910185749508771,0.124553944821617,0.46541278075331
380,2,198283,0.099497338318815,0.128459619970344,0.439128962531749
381,2,198805,0.11567420404646,0.125033524355839,0.355522229225025
382,2,198891,0.168635821678431,0.123885181930757,0.174310324656135
383,2,199248,0.131870413330429,0.124295557975945,0.289441465996592
384,2,201782,0.109149564224592,0.124204794253109,0.380114533500283
385,2,203285,0.176920355269972,0.123500045770409,0.152870579404728
386,2,203783,0.141082583494437,0.123363489553117,0.253550732479287
387,2,204179,0.132500848349896,0.12368998842392,0.284796346571839
388,2,205406,0.154601845765051,0.124892987929143,0.216585275964117
389,2,205834,0.155282532470927,0.124289801996213,0.212361716837828
390,2,205965,0.152193857655785,0.135868501932363,0.263409013257616
391,2,207192,0.147842400138772,0.124198788744855,0.234701253135485
392,2,207561,0.179085422187747,0.123530544412881,0.14802283342058
393,2,208682,0.186131482072318,0.123291932246024,0.132019399429221
394,2,210102,0.157689856638382,0.123724397073389,0.203315706184296
395,2,212519,0.533191427160077,0.262405585016888,0.042908539987069
396,2,214801,0.140979468689641,0.123775608435993,0.255478695852808
397,2,215016,0.136752522251629,0.123718166464563,0.269758489424377
398,2,218876,0.147624566266541,0.124966587344247,0.238273939166219
399,2,227511,0.178666611915599,0.125740521213958,0.156224158058149
400,2,230378,0.105201870189658,0.12438452455084,0.39824874996829
401,2,231943,0.103841053271225,0.124745092880591,0.405731356574517
402,2,232156,0.101470931815717,0.124699385246151,0.416351392708492
403,2,232789,0.111562002370968,0.124232488078522,0.369792360470034
404,2,238524,0.112180717729814,0.124406140985755,0.367815279837269
405,2,241518,0.10789998980811,0.125499271008897,0.390501622641795
406,2,250396,0.0280115098420958,0.124765271662618,0.822487523412038
407,2,250466,0.0372401065295982,0.12471436515779,0.765418533440386
408,2,252305,0.00460113810919438,0.125060491571757,0.970672207122926
409,2,254571,0.0069109554113056,0.126816718691365,0.95657112872786
410,2,254742,0.0287973892068563,0.126693465748476,0.820322275165174
411,2,254908,0.0289145646590954,0.127661287189826,0.820948022359223
412,2,255033,0.117865807372133,0.149506109749748,0.431010683911936
413,2,255862,0.0284480711550883,0.126892464545713,0.822738862253569
414,2,255975,0.0281053092531778,0.126434490938921,0.824215543246838
415,2,258311,0.00537433830650824,0.124355130379476,0.965552459248686
416,2,259284,-0.0214994040155632,0.124768931970421,0.863289613695966
417,2,266330,-0.012450594421747,0.125308927791516,0.92090947882229
418,2,267100,-0.0369016185020525,0.125286152080489,0.768519438464627
419,2,268086,-0.0151551095375517,0.125308083868215,0.903805159001777
420,2,274614,-0.066568584550343,0.12449893421351,0.593199469169441
421,2,274729,-0.0700249362152825,0.125175100348229,0.57623269693051
422,2,275746,-0.0403653550195089,0.125157467821907,0.74725233221368
423,2,277029,-0.045516252586195,0.124570656238452,0.715042852050315
424,2,277741,-0.0428241537388478,0.124622282843017,0.731327940522749
425,2,278218,-0.0421208120838873,0.124397799178285,0.735114103755541
426,2,278379,-0.0286028293089723,0.127487936936763,0.82260921803806
427,2,279910,-0.045460441863073,0.124350772312161,0.714895747354678
428,2,280616,-0.0683949259524379,0.129758798955203,0.598460245910379
429,2,283431,-0.0252763712560615,0.126188723472856,0.84135653961934
430,2,283573,-0.048548824498726,0.12465531884981,0.697167400310189
431,2,286762,-0.0599868609017222,0.124960466406578,0.631491498165368
432,2,287187,-0.062120083837591,0.124374059416255,0.61776528555258
433,2,288379,-0.0711197917926209,0.12341709070018,0.564809643954423
434,2,294941,-0.20945659123961,0.123044990359233,0.089583927310233
