SNP,Chr,Pos,Effect,SE,SRO9_SGN1_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
54,1,69821,0.107910648968586,0.325066020870762,0.74011245439666
55,1,70906,-0.308292047203036,0.21448326012881,0.151498368417872
56,1,74327,-0.104147118713192,0.13453159520244,0.439362525789979
57,1,74572,-0.0947998827185098,0.134192450301246,0.480376083037888
58,1,75211,-0.146240979329223,0.13381630121923,0.275205451278314
59,1,76030,0.0138005183376837,0.134040470425987,0.918054889564564
60,1,80108,0.00624460203499755,0.134010377541433,0.962860057007611
61,1,81262,0.0442730918064068,0.133939400349399,0.741183773062684
62,1,81999,0.0742748191253068,0.13422907475058,0.580378332615085
63,1,82431,0.0437988412427373,0.134902816812291,0.745623473116807
64,1,83284,0.0707019505694903,0.133888271056463,0.597784767279924
65,1,83613,0.0654816657638157,0.133881027311058,0.625072246387277
66,1,84112,0.0202201293565522,0.133936819845859,0.880087453096648
67,1,84701,-0.0131573907188581,0.143425996349427,0.926959478271821
68,1,84858,0.0653884600124661,0.134274071203556,0.626576470580763
69,1,85751,0.0754572827815316,0.134811443364574,0.576022276124171
70,1,87445,0.0553383411870579,0.135124265021813,0.682394256926805
71,1,87467,0.0383038780381948,0.135848614803413,0.778139396935392
72,1,89070,0.0546989580293079,0.134982189365991,0.685553246073677
73,1,89616,0.0433064566750005,0.134267493477257,0.747235605283304
74,1,89679,0.0270020090720695,0.134296592135231,0.840765501324224
75,1,89880,0.0321267694729131,0.134327428506838,0.811114418646465
76,1,91472,-0.00238262984832854,0.135335416092,0.985963620375481
77,1,93789,0.0549682602790499,0.133909187207666,0.681696245879977
78,1,94351,0.0234299529209811,0.134287862713773,0.861591741624256
79,1,99148,0.0143280604877794,0.133938972554492,0.914869944624995
80,1,101281,-0.0873132512306132,1.46487068798793,0.95250416384488
81,1,106011,-0.0385171603749425,0.139576745059544,0.782742681046591
82,1,106800,-0.0938719474322341,0.134028721381483,0.484147130460888
83,1,107970,-0.0868662242726531,0.133644509949393,0.51612806153467
84,1,109000,-0.0129105459797889,0.133958364758676,0.923275609285568
85,1,112549,0.00968960341722336,0.13380748984282,0.942313051939458
86,1,112742,-0.00263720998421341,0.134329728304185,0.984347738816752
87,1,113050,-0.0381926244175547,0.134088412749015,0.775940148006228
88,1,113135,-0.0741458215366588,0.133704023113896,0.579552360501791
89,1,114076,0.027171445458168,0.133754432737354,0.839139322056064
90,1,114628,0.0603691745625021,0.134062146074662,0.652765243442861
91,1,116283,0.0346714645518271,0.134833872245886,0.797218900128703
92,1,126880,-1.68152568475225,2.52852266774458,0.506470028484166
93,1,127853,-0.075810980912708,0.134534934748441,0.573449476661482
94,1,128302,-0.0542480753106216,0.13404733673797,0.685947988609244
95,1,128704,-0.0493187025844378,0.134186221823337,0.713437082432329
96,1,128911,-0.00208395187442589,0.134226702629256,0.987621621586008
97,1,130267,0.0665826565930794,0.134116310506139,0.619882723359557
98,1,130271,0.0599664633330804,0.134284431898273,0.655464416188004
99,1,130613,0.0577159489922332,0.135542786119209,0.670503245853607
100,1,132012,-0.116253985040207,0.135148244760599,0.390264816640346
101,1,133231,-0.152010155825372,0.134085929302252,0.257699322483357
102,1,137074,-0.105602449482697,0.134020947627769,0.431251927533342
103,1,137304,-0.177158284928905,0.133853677934334,0.186518378550274
104,1,139686,-0.185311265532342,0.133999220492026,0.167561090520509
105,1,149562,-0.227287297921225,0.134123794891634,0.0910316900632386
106,1,150447,-0.175962337167727,0.135839548405244,0.196039446954115
107,1,151446,-0.354067040901773,0.272894154715864,0.195322996890222
108,1,154084,-0.197479392304695,0.13617766075285,0.147901829207627
109,1,156633,-0.234118250050879,0.137893346553499,0.0904228030985164
110,1,157269,-0.261039063176861,0.133382156062141,0.0511263108934681
111,1,160054,-0.204147640591178,0.134941161161069,0.131208930842144
112,1,166222,-0.249001434239753,0.133721484034901,0.0634211382917158
113,1,166416,-0.218564016656294,0.133598309243712,0.102735258527624
114,1,167326,-0.235898857604319,0.134280152498525,0.0798246240117692
115,1,168836,-0.182745365979231,0.133873874004027,0.173104735015474
116,1,171200,-0.149975443262758,0.13419055408988,0.26448493634671
117,1,171431,-0.203227988659214,0.134833824638723,0.132641524829734
118,1,173339,-0.183571656994101,0.133858968938158,0.171127291381772
119,1,173845,-0.19927609978769,0.133683727555714,0.136945522209366
120,1,175121,-0.132477050303804,0.133652063988709,0.322262761522614
121,1,175281,-0.124027202635012,0.133788930051997,0.354541040604265
122,1,175315,-0.13186031639733,0.133725482774793,0.324782830725124
123,1,175523,-0.105053531006441,0.134552117951151,0.435464214245245
124,1,175541,-0.128304513475316,0.133944669708799,0.338772855078161
125,1,175653,-0.127891410565386,0.134370729969984,0.341859651657622
126,1,175805,-0.137068664274046,0.141965462538936,0.334951852938467
127,1,175818,-0.186400894917898,0.138532191436415,0.179313868343256
128,1,175856,-0.148518581792109,0.136535537996118,0.277440989953532
129,1,175876,-0.117258878026719,0.134523550947277,0.383986012108153
130,1,175989,-0.101254652052767,0.134944905893237,0.45354938087453
131,1,176001,-0.117039622925602,0.135613194049155,0.388701397756178
132,1,176451,-0.0641135353454076,0.137345658152192,0.640927915681625
133,1,177692,-0.175086632745765,0.133584871203227,0.190818949338824
134,1,178191,-0.169897354631955,0.133737116723922,0.204784908607365
135,1,178224,-0.175086632745765,0.133584871203227,0.190818949338824
136,1,178960,-0.147881704831797,0.13474935436631,0.273189443557677
137,1,179139,-0.280852461221574,0.267106548494258,0.293765573319736
138,1,179139,-0.231435846487408,0.538660807738247,0.667712084887442
139,1,180955,-0.11098277877913,0.15489871771243,0.474164987447952
140,1,183802,-0.218730117748251,0.133419429467773,0.102017230080602
141,1,183954,-0.196459644287227,0.134495543858465,0.14498317371433
142,1,184450,-0.160117605668844,0.133448419619732,0.231003659673129
143,1,184641,-0.146183335940554,0.137391491914218,0.288059970210092
144,1,184718,-0.166270467774285,0.134188524674473,0.216138679452842
145,1,185296,-0.121853483150638,0.13375237199524,0.36289708121816
146,1,185438,-0.114501853946848,0.133777100847021,0.392625288759328
147,1,185469,-0.118065925005176,0.133961804656524,0.378733397907824
148,1,185503,-0.115590413571391,0.133620692548458,0.387591308911819
149,1,185705,-0.134991060251148,0.135066265305633,0.318264644504708
150,1,185749,-0.123603843030995,0.135097142393611,0.360855196184382
151,1,185806,-0.156815405622864,0.135180412927631,0.246814338678661
152,1,185879,-0.109813557444864,0.135966720348903,0.419835833361886
153,1,185916,-0.0949348577027122,0.135936513322546,0.485401616952729
154,1,185941,-0.0970962634054707,0.136525182635238,0.477432005085545
155,1,185954,-0.0973551648739376,0.13692394521304,0.477543630391919
156,1,186055,-0.140042708163628,0.134080254814933,0.296983035138732
157,1,186896,-0.170910860255208,0.136185398794309,0.210313805220499
158,1,187697,-0.255913656829087,0.278023097829605,0.357952544313915
159,1,189392,-0.0769616847232051,0.279785968039215,0.783420757549782
160,1,189416,-0.217236690755808,0.270423882008061,0.422330848783203
161,1,190132,0.0884977532641499,0.134375089959884,0.510590017039978
162,1,190148,0.0987585556730449,0.134395417891639,0.462927421396725
163,1,190165,0.0880079166452222,0.135450715988813,0.516281951502594
164,1,190169,0.10766357120583,0.13524132921528,0.426517754468473
165,1,190933,0.0426291737770141,0.134245794872462,0.751017321196681
166,1,192149,0.0535843618253756,0.135332627748095,0.692384347484539
167,1,192302,0.0779922400111213,0.178681674271605,0.662750227047996
168,1,192303,-0.0209159288936647,0.161368808996652,0.896944315671372
169,1,192305,0.0347511180995301,0.167684514308251,0.835941092063031
170,1,192315,-0.124512805764553,0.190119341198702,0.512946301455921
171,1,192795,0.047762852649443,0.133986675376582,0.721698108095616
172,1,194020,-0.0561203996934567,0.141122162810523,0.69111199813935
173,1,194187,0.0170686210998725,0.134118737861236,0.898803124839727
174,1,194867,-0.116410549117383,0.133905556361371,0.385247440570388
175,1,197325,-0.0915773278054869,0.137233286041423,0.505009269700935
176,1,197392,-0.118904827884737,0.138940855807116,0.392691938155133
177,1,198857,-0.745432528020465,0.64153841451359,0.246042707540284
178,1,206666,-0.0146018160600785,0.150756756713011,0.922895087695964
179,1,206675,0.108963013816437,0.196189004039796,0.578974138315348
180,1,223051,0.0414916235830267,0.155328465576525,0.789531349925062
181,1,223059,-0.0255894304812174,0.161302397423238,0.87404118877399
182,2,7366,0.103168140699108,0.194342509055383,0.595851488515126
183,2,8180,0.478359001194242,0.266462247847332,0.0734735352654496
184,2,8187,0.445203001910613,0.277346142631864,0.109338469790053
185,2,8250,0.514775422668645,0.272866170477442,0.0600415295453599
186,2,8253,0.531003639259502,0.272778060221097,0.0523695520803321
187,2,8285,0.247690529018608,0.1480939299859,0.0953072140331932
188,2,8302,0.236768586816191,0.138601830903891,0.0884663689728882
189,2,8306,0.236768586816191,0.138601830903891,0.0884663689728882
190,2,8314,0.224324227024523,0.135794607291151,0.0994364551094102
191,2,8317,0.233344733182165,0.138873124189404,0.0937889097506572
192,2,8328,0.230472550450649,0.13826049584125,0.0964124064844365
193,2,8331,0.23681351042505,0.137968104802484,0.086959424099968
194,2,8498,0.232665462299704,0.135554367911484,0.0869662080516955
195,2,8651,0.241185934181829,0.135640191996579,0.0762431580362056
196,2,9418,0.255462031706811,0.346243015260748,0.461119260048373
197,2,9812,0.265912903379744,0.136323113938527,0.0518947503970307
198,2,9932,0.232404347904664,0.135954098668253,0.0882497122401662
199,2,10135,0.249623298132112,0.135342288723236,0.0659647551997751
200,2,11616,0.261612535104356,0.135133018842353,0.0536703190924848
201,2,12133,0.278690164621096,0.135579562049435,0.0405613643822243
202,2,12194,0.257033425309634,0.136230780603765,0.0600144010533378
203,2,12359,0.255025125452043,0.135839175946555,0.0612870443606674
204,2,13061,0.240566119908,0.13590378364376,0.0775701354936167
205,2,14298,0.251130273794486,0.136282340788511,0.0662081723124767
206,2,15222,0.226818177243169,0.137743552047154,0.100515807193266
207,2,17986,0.305551884917549,0.134871551903669,0.0240871711295487
208,2,19770,0.231396194388138,0.13623217854207,0.0902864965941008
209,2,19836,0.21258678213222,0.135941878924632,0.118759042423441
210,2,19851,0.227197411679297,0.136275880888421,0.0963640697850867
211,2,21595,0.227626591954197,0.135706556906036,0.0943603941244141
212,2,22385,0.212257299383666,0.135906468260041,0.119233606975727
213,2,23441,0.163641885082195,0.137424027160526,0.23453977960961
214,2,24209,0.206870669999078,0.136121334985106,0.129468466113687
215,2,24341,0.234646921369274,0.13631804041267,0.0860689729366033
216,2,26815,0.234120515323331,0.136155879838312,0.0863992880531733
217,2,28209,0.25031076707934,0.136120490246178,0.0667710085738492
218,2,28695,0.16319957828112,0.142622735129123,0.253285066731492
219,2,35849,-0.896086747071862,1.46410143857968,0.540906157047533
220,2,35850,0.453166972862826,1.79141083778746,0.800441329863001
221,2,41245,0.132506376036867,0.136063631693674,0.330794930860545
222,2,43214,0.0657775248507821,0.138410950045039,0.634914441952161
223,2,47104,-0.00982086867028686,0.13459441577008,0.941874188858341
224,2,50915,0.0321022610254218,0.13590712753294,0.813408778504668
225,2,55834,0.0460393707472613,0.135267621958089,0.733789653762003
226,2,56422,0.0735690536152708,0.135475110232615,0.58744168163173
227,2,57715,0.0611141831136025,0.135045746940314,0.651154902364782
228,2,59046,0.0934824860427738,0.13567706854664,0.49127130561957
229,2,59191,0.0780473424028475,0.134926977840862,0.563335039596454
230,2,59383,0.11625629477578,0.134887934929881,0.389342396628745
231,2,59477,0.0967647449005733,0.136964686240964,0.48034696186024
232,2,59755,0.0717675518543377,0.307931016632931,0.815846998919347
233,2,60471,0.102990437155061,0.135100487042766,0.446375305465208
234,2,60478,0.107267725148579,0.135245488364467,0.42823281848514
235,2,60786,0.118997728466097,0.134994866542713,0.378648048589519
236,2,61035,0.114007855339774,0.134997308841685,0.398951173055064
237,2,61071,0.173606701702966,0.134202870789301,0.196644622824922
238,2,61675,0.163359771648832,0.134627392043682,0.225780003673332
239,2,62776,0.0957033882923379,0.140718548667943,0.496883760645452
240,2,62939,0.141405719845041,0.134464210594143,0.293691688954361
241,2,63527,0.177974673557102,0.134847900788139,0.187751088990058
242,2,63857,0.133373372343097,0.135025174006481,0.323943470894724
243,2,65527,0.10819652384793,0.134642781056691,0.422179159837939
244,2,67007,0.161909266525801,0.148125718831041,0.275115883250704
245,2,67023,-0.0682615690712431,0.306811596302844,0.824063521273348
246,2,67024,-0.0596650643332417,0.307938333320919,0.846477966327655
247,2,67976,0.0952906267625904,0.136612849548788,0.485934601709474
248,2,69628,0.129902453306934,0.138799615884771,0.349964885391788
249,2,71825,0.0912680690529069,0.268690179970613,0.73430124787494
250,2,72389,0.283024785948977,0.1350262260369,0.0367873342321425
251,2,72392,0.243752722988787,0.136171121022605,0.0743032849019725
252,2,73646,0.250512661077769,0.133318246237689,0.0610603502467293
253,2,74564,0.228396431655489,0.133166559579986,0.087201070043411
254,2,74739,0.239078605556028,0.133555113081103,0.0742928414058794
255,2,79931,0.213289773742125,0.150789687021021,0.158100925604095
256,2,80748,0.117693144601327,0.139386702736389,0.399037775304628
257,2,80873,0.149127053181614,0.13424558617604,0.267387883634495
258,2,81501,0.156035874920148,0.134200890945399,0.245735153152472
259,2,83526,0.166561650045067,0.133956011328884,0.214543573058941
260,2,83845,0.161150474798325,0.134102608562113,0.230287177162011
261,2,84412,0.238499851376563,0.338405653116651,0.481414984193684
262,2,84412,0.0634396482195725,0.169542267085207,0.708493644519796
263,2,84447,0.20110709249289,0.135670697460323,0.139147900668272
264,2,87391,0.18272526209236,0.13342929049434,0.171728010015391
265,2,87562,0.200850570377956,0.133695104057347,0.133912856775567
266,2,87849,0.197389409686482,0.133696964717962,0.140729612664827
267,2,87878,0.185179006921391,0.134324285556049,0.168892170756659
268,2,88125,0.193581687729979,0.149416859841783,0.195966332142482
269,2,89785,0.189651111517681,0.134321662462938,0.158855124942373
270,2,93441,0.118969756823128,0.13857693560669,0.391193184335886
271,2,93588,0.160030126356938,0.143339574798339,0.264992927682407
272,2,93721,0.137058688161436,0.134095375281666,0.307434202800862
273,2,93952,0.122642117728555,0.133750330050495,0.359795833652284
274,2,95085,0.12962662140057,0.133918808580943,0.333732378023763
275,2,103188,0.0491226783641529,0.137326757044829,0.720776722802062
276,2,107124,0.0418710298060535,0.134144612272096,0.755123342989862
277,2,111645,0.0762235891401232,0.134187724478816,0.570370990314891
278,2,111916,0.0609335172551679,0.134526394732149,0.650864157030846
279,2,111931,0.0627383490531083,0.134729872141022,0.641745861096207
280,2,111999,0.0741729583294935,0.134229234311323,0.580897864860307
281,2,114528,0.049334316139139,0.135034516396432,0.715071978413148
282,2,116024,0.117363973835441,0.135236990946766,0.386071898775449
283,2,119244,-0.174805522075802,0.147255285435069,0.235989695232932
284,2,119246,-0.105793655682994,0.149016495819425,0.478206370159844
285,2,119247,-0.0490345406938046,0.150176880176904,0.744230576293761
286,2,120090,-0.218835768305946,0.134342529983605,0.104218013312957
287,2,120291,-0.199698676031694,0.135973775545725,0.142816706902809
288,2,120726,-0.219574686273871,0.135096009102892,0.104986129369825
289,2,121716,-0.167183039041917,0.135153952524967,0.216915952682839
290,2,123100,-0.157781290594245,0.135373167880417,0.24459205330997
291,2,124677,-0.128931506488586,0.135272607109496,0.341179663322131
292,2,127636,-0.0607743621769332,0.171279104057873,0.722931477576215
293,2,127887,-0.0595592498151343,0.136338360139806,0.662488097740111
294,2,128935,-0.0477303411394931,0.136222601987272,0.72625884970145
295,2,129053,-0.0560038232149342,0.136628510127547,0.682129034842416
296,2,130040,-0.0237891982723408,0.13748930454107,0.862730307568722
297,2,130976,-0.110621064512743,0.136248052050075,0.417390810177041
298,2,132199,-0.0969974635335371,0.136909981024925,0.479117161257664
299,2,133355,-0.0756988638388296,0.137875222064892,0.583325854017443
300,2,133435,-0.114785759535007,0.138097070132481,0.406424667759485
301,2,133943,0.105311115613961,0.161742261866482,0.515402639617959
302,2,135183,-0.118761346290827,0.138164187067702,0.390611245673934
303,2,135402,-0.116176253511396,0.138149499562013,0.400947523474362
304,2,135898,-0.0773357716159686,0.138960254851219,0.578200134306504
305,2,135912,-0.0714179322157853,0.139071953000585,0.607900326721063
306,2,135925,-0.0776337124769695,0.138432015839914,0.575284557698755
307,2,136002,-0.103588624748643,0.138280173026098,0.454282981685273
308,2,136173,-0.0905229912325587,0.139285827663318,0.516174269505922
309,2,138209,-0.031143371438819,0.143446621215502,0.828249810114723
310,2,138318,-0.0177634397847988,0.143045446152507,0.901243126367986
311,2,138695,-0.0183593219732678,0.14059340778047,0.89617837733203
312,2,138818,-0.0622675770375523,0.140299832108342,0.657446164615692
313,2,139728,-0.058164528397556,0.140053164591918,0.678172269543554
314,2,140174,-0.124517705930429,0.139930519375287,0.374150419366114
315,2,140863,-0.103049671596711,0.139923255731108,0.461932158514751
316,2,141152,-0.080551478037016,0.140359698706175,0.56640554001581
317,2,141292,-0.0903671179873924,0.139332492419275,0.51703690510811
318,2,141545,-0.0610806280905387,0.140056888311982,0.663021342609135
319,2,145823,0.0147962914677717,0.145433631601134,0.919021505001526
320,2,145934,-0.0655719851814744,0.239606725214454,0.784502095771889
321,2,145980,0.0431468962316921,0.146758979070134,0.768931962373113
322,2,146723,0.0794433133175372,0.139777989031501,0.570156302184882
323,2,147946,-0.0255968889333111,0.141116351844651,0.856166719010567
324,2,150394,0.0513613122165428,0.153706940623021,0.738464122849445
325,2,151274,-0.0839286777924997,0.240776906286462,0.727616612623237
326,2,151397,0.0926985061590671,0.141389676541655,0.512492951361345
327,2,153035,0.107653364979236,0.139818268005044,0.441843262998982
328,2,153228,0.0982442232675362,0.140859705414218,0.485973121980115
329,2,153455,0.0776068421475768,0.141960542967062,0.584944696037936
330,2,153732,0.143071976153073,0.146637666384015,0.329889387717668
331,2,153815,0.101560338400004,0.14137242974591,0.472992936888786
332,2,154160,0.0691341202016984,0.139945008969267,0.621606941650646
333,2,154235,0.0690246405239674,0.141343578916717,0.625607651225359
334,2,155527,0.134535270468575,0.153296963900829,0.38075116414332
335,2,159870,0.0157072159737806,0.137817679554348,0.909325591290532
336,2,161229,0.0566958265872879,0.139903083595962,0.685538707061783
337,2,161451,0.4228090416185,0.298794460606937,0.157935435073028
338,2,161451,-0.434696173942037,0.299709830068736,0.147837712714771
339,2,162696,0.0427674246953578,0.139314916004993,0.759036700300024
340,2,163284,0.0886059854426244,0.137406243937685,0.519445276749932
341,2,164166,0.0133453965888708,0.13876190141143,0.923436329402645
342,2,165270,0.0407042407138336,0.137579704250777,0.767511466859596
343,2,165675,0.0409661322205355,0.139853742132347,0.769754461602711
344,2,166404,-0.77654541826219,0.360141194906309,0.031741138910142
345,2,168012,0.186459362989421,0.168781631591756,0.270025863084521
346,2,168062,0.0844792835027586,0.138540940425647,0.542400866192932
347,2,168518,-0.0182904484950184,0.137816776934786,0.894493853422298
348,2,168980,-0.0318765398052088,0.137744336852181,0.817124046909537
349,2,169651,0.0147253269373462,0.137817986661938,0.914971697960992
350,2,169902,0.0519122093030369,0.230346302090064,0.821825024299919
351,2,169960,0.0272489704733871,0.214569881179655,0.899017885447524
352,2,170725,0.113298955151172,0.137933788822026,0.411972281911514
353,2,171254,0.10140521018529,0.138183608769297,0.46353094544405
354,2,172242,0.0176294381076574,0.136651080880425,0.897422733593777
355,2,173254,-0.0480848803751555,0.135582974653991,0.723061499008386
356,2,173340,-0.0749955221907361,0.135531950067844,0.580379517627303
357,2,173385,-0.0716324686826584,0.135662025363465,0.597816160414134
358,2,173973,-0.0334989586673637,0.135343314654638,0.804656681391252
359,2,174714,0.632658072347406,0.345421480230999,0.0678604673562492
360,2,177341,0.006764242887352,0.13489338607717,0.96003511820796
361,2,180314,-0.0469090589130325,0.134916026983274,0.728279644498848
362,2,180339,-0.0612916804736008,0.135240697693455,0.650680006233876
363,2,182758,0.0593334718518382,0.134757885708713,0.659991606184495
364,2,183619,0.0941646002025726,0.135232846394308,0.486690078980165
365,2,183913,0.0979233387360477,0.138655246876742,0.480507185881407
366,2,184146,0.111684197019253,0.139557255790304,0.424089665667741
367,2,187176,0.0239814368436767,0.136056446426767,0.860190023836084
368,2,191066,0.068838916862823,0.137030591300979,0.615726363957566
369,2,191124,0.225808657967937,0.172775847432996,0.192081877483535
370,2,191128,-0.1940091907271,0.159098501944476,0.22349589083583
371,2,191599,-0.0204176129025158,0.135175834456217,0.880026618281889
372,2,191762,0.0101461814710202,0.140529956597286,0.942484095461924
373,2,191763,-0.012148923996723,0.135714048694918,0.928720584944858
374,2,191959,-0.0163473470270199,0.13538165246671,0.903957681442158
375,2,192390,-0.0213111761499815,0.139115722659393,0.878335754829897
376,2,195759,0.14353841251939,0.136333038016889,0.29312930791508
377,2,196912,0.0802476074909761,0.134270395891528,0.550452194243941
378,2,197598,-0.130445117268987,0.438665512746455,0.766360434631668
379,2,198110,0.0931710311877315,0.135052349075691,0.490717741090734
380,2,198283,0.126095318497312,0.139232426502226,0.365740866218016
381,2,198805,0.118465071531297,0.135578924571057,0.382836447472887
382,2,198891,0.0866142616891041,0.134589317491974,0.520288482064817
383,2,199248,0.0580207564096537,0.134940467834956,0.66747764727553
384,2,201782,0.0645531988222408,0.134766141997352,0.632234063243776
385,2,203285,0.17559515178398,0.133961655784977,0.190781962199896
386,2,203783,0.165125201017095,0.133709588578086,0.2176689553772
387,2,204179,0.104849722754043,0.1342063806038,0.435174779771284
388,2,205406,0.116451892818275,0.135560807469732,0.390902476342366
389,2,205834,0.0568338444223137,0.13501859562261,0.674059831393543
390,2,205965,0.0616697528042816,0.147533555648446,0.676197674929182
391,2,207192,0.0823345002047657,0.134855007453505,0.541896424566409
392,2,207561,0.0741372875760629,0.13427183341097,0.581199605148603
393,2,208682,0.0939788942891268,0.134010502348623,0.483590290301298
394,2,210102,0.0279676967034377,0.134441912486559,0.83532698961218
395,2,212519,0.536217259436601,0.284732046155195,0.0604905201568827
396,2,214801,0.111009275756777,0.13431386245,0.409083577461411
397,2,215016,0.144901082265462,0.134145528689649,0.280800258897929
398,2,218876,0.101985614684644,0.135647627815888,0.452646932417178
399,2,227511,0.193814014344968,0.136327325921957,0.156001664426219
400,2,230378,0.123833820395409,0.13483314988111,0.359024732755482
401,2,231943,0.118292768084225,0.135234698480537,0.382319919109378
402,2,232156,0.124387110208317,0.13516364593497,0.358059895718715
403,2,232789,0.116057859576564,0.134704942375631,0.389508550821637
404,2,238524,0.134533418879292,0.134846285341944,0.319118030849201
405,2,241518,0.10052428996068,0.13610344693756,0.460648354360145
406,2,250396,0.0574769980139299,0.135245442739282,0.671108085340519
407,2,250466,0.0833174682740674,0.13515953420828,0.538002825626375
408,2,252305,0.0404839023235841,0.135573594491504,0.765411810894551
409,2,254571,0.00153606250209926,0.137495110346534,0.991092720873201
410,2,254742,-0.00475013606459029,0.137370744637478,0.972435031577332
411,2,254908,0.00687844210903088,0.138419809304241,0.96039544722585
412,2,255033,-0.0633428812103198,0.162201973211801,0.696388691516558
413,2,255862,0.0243227594121058,0.137580383304589,0.859775168401983
414,2,255975,0.0159586788040562,0.137087107952311,0.907391679006297
415,2,258311,-0.109876851608359,0.13469916827303,0.415210164490531
416,2,259284,-0.0477127213752098,0.135256199185887,0.724480325634762
417,2,266330,-0.0593942244199468,0.135824927847019,0.662171958963176
418,2,267100,-0.0492234025630542,0.135826543220525,0.71727075815826
419,2,268086,-0.010028160491599,0.135860662265638,0.941201708168561
420,2,274614,0.0252127414706284,0.135029598635001,0.851987351384067
421,2,274729,0.00280659804063443,0.135774777639082,0.983519795730544
422,2,275746,0.0347057655898266,0.135703017577747,0.798294443644912
423,2,277029,0.0373510176488526,0.135070286229971,0.78230268060041
424,2,277741,0.0298063931594763,0.135128635954186,0.825548615541615
425,2,278218,0.0389277036168508,0.134877953731996,0.77304596794743
426,2,278379,0.0668921931041115,0.13818628761812,0.62863453353563
427,2,279910,0.0247708296884182,0.134840054472434,0.854350144544107
428,2,280616,-0.0335275537099993,0.14072839466857,0.811830868878198
429,2,283431,-0.0165705076576848,0.136818616912458,0.90367047374454
430,2,283573,-0.014556523850407,0.135177982376295,0.914307433578584
431,2,286762,-0.0686805435152362,0.135476916695772,0.612503732181898
432,2,287187,-0.0758267348611255,0.134833479301586,0.574218715993042
433,2,288379,-0.135072305024204,0.133678429995693,0.312982806618009
434,2,294941,-0.329774606610564,0.132796753271031,0.013480700944867
