SNP,Chr,Pos,Effect,SE,ERV25_EMP47_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
41,1,55470,-0.202544037826451,0.16422013189047,0.218258721061457
42,1,59265,-0.0525442027417753,0.160108265998147,0.742970747016794
43,1,60165,-0.0641795266613429,0.15997521602555,0.688527260954819
44,1,62308,-0.130900693721075,0.159683784986421,0.412912097772894
45,1,62869,-0.166842775412741,0.159568726022033,0.296467802445024
46,1,65431,-0.127045139859182,0.166774473651784,0.446701103667655
47,1,65451,-0.11733158449387,0.164426284099216,0.475957393697816
48,1,65719,-0.0855202963392497,0.171529383142842,0.618389195919292
49,1,66841,-0.0715292479045651,0.159845617156419,0.654796079634606
50,1,66948,-0.122067757433528,0.160740970193897,0.448116169667659
51,1,68621,-0.174800925163605,0.160166423258728,0.275854186273232
52,1,69417,-0.198201948690126,0.159663559324951,0.215292428424681
53,1,69820,-1.18275892846188,0.622957914479381,0.058430027207075
54,1,69821,-0.650455223884867,0.38694410266384,0.0936463434716201
55,1,70906,-0.103400687485268,0.256981154679786,0.687657628687135
56,1,74327,-0.0986395948290036,0.160805733877991,0.54000134345967
57,1,74572,-0.0719148661810935,0.160417411629446,0.65421289918139
58,1,75211,-0.056385756488114,0.160142441663007,0.724975232129871
59,1,76030,-0.0314011442560813,0.160161840017017,0.844676928511215
60,1,80108,-0.0639820166511237,0.160096474629432,0.689658505480556
61,1,81262,-0.0303501278535112,0.160064000082774,0.849721807376584
62,1,81999,-0.0875861314043596,0.160395339657747,0.585366833491966
63,1,82431,-0.145286041411269,0.161037107027397,0.367571203714481
64,1,83284,-0.0756265054467892,0.159998842939588,0.636741394662661
65,1,83613,-0.0160091505536304,0.160029562208764,0.920370385181857
66,1,84112,-0.0472358221063044,0.160029719657723,0.768038264111657
67,1,84701,-0.0963547111399619,0.171308439155447,0.574157403130596
68,1,84858,0.0437489885081435,0.160484284081347,0.78531544643244
69,1,85751,0.0525683814331259,0.161136588171594,0.744439947309321
70,1,87445,0.0730341799776027,0.161454772546627,0.651294207200898
71,1,87467,0.0308701098269867,0.162338713981911,0.849294121019734
72,1,89070,0.0805932736391402,0.16127391288056,0.617577153480748
73,1,89616,0.091381450805093,0.160389341272067,0.569211260781518
74,1,89679,0.108229422507492,0.16037997177564,0.500224700925269
75,1,89880,0.100013082109409,0.160435767244809,0.533434812031986
76,1,91472,0.110801310082771,0.161608020950664,0.493404263060875
77,1,93789,0.167135745810943,0.159802058062961,0.296326388756867
78,1,94351,0.104035752379842,0.160375124955326,0.516952438787609
79,1,99148,0.116582685654071,0.159929137500931,0.466506650109373
80,1,101281,1.95669035793333,1.74731686897155,0.263549382224197
81,1,106011,0.138995123271187,0.166637433199808,0.404779118140106
82,1,106800,0.0809761150313255,0.160207392674568,0.613561369857868
83,1,107970,0.153015693937055,0.159582864365176,0.338291636509557
84,1,109000,0.158634494102738,0.159849319299502,0.321682109500321
85,1,112549,0.00429358934790103,0.159890785369347,0.978591944751489
86,1,112742,0.0079328500305671,0.160513328596993,0.960611144237229
87,1,113050,0.0335279302321366,0.160233916944671,0.834378734159969
88,1,113135,-0.00801570776898,0.15983513451224,0.960031340230698
89,1,114076,0.115285399348319,0.159717880859365,0.470891313149845
90,1,114628,0.189001408351454,0.159923990437198,0.238072553942579
91,1,116283,0.151247524410298,0.160930082594209,0.347945490383433
92,1,126880,-3.14890380337748,3.01863502213266,0.297590430881019
93,1,127853,0.245278421024286,0.160300576465521,0.12688371244449
94,1,128302,0.245770913235124,0.159678600542182,0.124661121959135
95,1,128704,0.248419998852803,0.159827013299704,0.12100763540791
96,1,128911,0.322837961643319,0.159467668802144,0.0436740736356644
97,1,130267,0.262253698922278,0.159705893067232,0.101458945269843
98,1,130271,0.254465904381847,0.159932533268526,0.112486041292304
99,1,130613,0.336253366925466,0.161013309878024,0.0374817425591935
100,1,132012,0.0265957429325274,0.161654829666593,0.869414555406821
101,1,133231,-0.0951965572836092,0.160433894336741,0.553313978794043
102,1,137074,-0.0866850243059597,0.160219183142597,0.588821105780415
103,1,137304,-0.132032084108443,0.160187243048318,0.410362068008709
104,1,139686,-0.0427069745338746,0.160535934543237,0.790373333655478
105,1,149562,-0.073047931564602,0.160871324405277,0.650052628518636
106,1,150447,-0.0334091846063563,0.162693529728708,0.837416719052466
107,1,151446,-0.0149682136447016,0.326863360008619,0.963500743066224
108,1,154084,-0.0571103110872941,0.163177606222038,0.726555935790253
109,1,156633,-0.0679030725111124,0.165403964946205,0.681667231468236
110,1,157269,-0.160360863304779,0.160016386278872,0.31695627510432
111,1,160054,-0.148881591019964,0.161572099937189,0.35744168858424
112,1,166222,-0.165764551198807,0.160327261931756,0.301884305591158
113,1,166416,-0.144080822303083,0.160060252570908,0.368645510060649
114,1,167326,-0.182202834409874,0.160862396243376,0.258124682894019
115,1,168836,-0.103222375658015,0.160296621211364,0.520028582995067
116,1,171200,-0.176293094107387,0.160356651085091,0.272351015607753
117,1,171431,-0.27847938160038,0.160952739430152,0.0844697105648654
118,1,173339,-0.205863829156146,0.160002064035144,0.199065603684264
119,1,173845,-0.22382885236776,0.159800400820749,0.162188893058175
120,1,175121,-0.235922254028743,0.159432409909825,0.139828255440205
121,1,175281,-0.223175300348163,0.159620702693474,0.162942819571976
122,1,175315,-0.227342856319434,0.159553509956156,0.155078566211163
123,1,175523,-0.21831974004265,0.160498208898384,0.174614782923322
124,1,175541,-0.225892706210513,0.159809930323432,0.158387461507466
125,1,175653,-0.235396506683725,0.160279741035353,0.142815466245194
126,1,175805,-0.102632018715471,0.169773902569798,0.545885156859978
127,1,175818,-0.219882533562765,0.165546222115912,0.184962082635335
128,1,175856,-0.235436107733114,0.162941638587684,0.149370063111513
129,1,175876,-0.226521955561872,0.160466005230344,0.158933649835912
130,1,175989,-0.221976529300101,0.160944364298531,0.168702322500233
131,1,176001,-0.222440063341874,0.161785697599461,0.170032752698728
132,1,176451,-0.193296122757806,0.163845564217948,0.238895758272613
133,1,177692,-0.228008624859048,0.159550818652992,0.153869612345277
134,1,178191,-0.229514386775565,0.159704045266469,0.151568752619738
135,1,178224,-0.228008624859048,0.159550818652992,0.153869612345277
136,1,178960,-0.27865868378072,0.160606301900434,0.0836061487721854
137,1,179139,-0.273414946954912,0.319340001169627,0.392474831439534
138,1,179139,-0.64454859571364,0.642912292499986,0.316767099597452
139,1,180955,0.0670012662178752,0.185192377216397,0.71772335039847
140,1,183802,-0.311006796326504,0.159173420143465,0.0515040381226659
141,1,183954,-0.271914744968397,0.160545907029125,0.0912066284919633
142,1,184450,-0.22489710038457,0.15933654155158,0.158989908791826
143,1,184641,-0.208384035645378,0.164060936074882,0.204863350190584
144,1,184718,-0.281248204701021,0.15999463872421,0.0796379808244097
145,1,185296,-0.224166962662704,0.159566239263375,0.160944618651049
146,1,185438,-0.203035989418182,0.159653923726275,0.204307822825333
147,1,185469,-0.209939627994914,0.159860131951929,0.189944737691862
148,1,185503,-0.207747965980337,0.159452777236588,0.193464712090201
149,1,185705,-0.220375825244393,0.161195907012733,0.172454370287209
150,1,185749,-0.212784315187965,0.161224799107278,0.187757422943401
151,1,185806,-0.266797732480413,0.16121370810429,0.0988270524953308
152,1,185879,-0.214737147478043,0.162217783391272,0.186439915078132
153,1,185916,-0.149405679271958,0.162351326635131,0.358064556170845
154,1,185941,-0.149630093845325,0.163059662456183,0.359433817619578
155,1,185954,-0.174069318321662,0.163468468898846,0.287671859381146
156,1,186055,-0.192100205240336,0.160136995006157,0.231099588013034
157,1,186896,-0.248082837592,0.162558425552194,0.127876697343577
158,1,187697,-0.793012241746768,0.329926001562832,0.016749284384525
159,1,189392,-0.577621976827619,0.33294233936421,0.0836311762001233
160,1,189416,-0.464388669973783,0.322485347289593,0.150745089519243
161,1,190132,-0.0130982446566944,0.16066510362033,0.935070538185788
162,1,190148,-0.000919751218135145,0.160715064839181,0.995437069074102
163,1,190165,-0.0204274551855916,0.161946395362747,0.89969517988509
164,1,190169,0.00461518413950845,0.161747903723499,0.977253018878456
165,1,190933,-0.0854924150908409,0.160371870954098,0.594307702902039
166,1,192149,0.101189846069241,0.161658398923611,0.531753174026113
167,1,192302,0.147026789714351,0.213425188922054,0.491344096393658
168,1,192303,0.120304795311764,0.192721683701252,0.5328724775126
169,1,192305,0.131208004646331,0.200260687221121,0.512774711142564
170,1,192315,-0.0239314652062284,0.227312543302119,0.916213426743201
171,1,192795,-0.0583404183560947,0.160102580021339,0.715782002458632
172,1,194020,-0.117096050199575,0.168552822226917,0.487691379423796
173,1,194187,-0.14017465159861,0.160091603185534,0.381848202749782
174,1,194867,-0.231375894130421,0.159704035768811,0.148286936299418
175,1,197325,-0.223435131091431,0.163655210085263,0.173034586922851
176,1,197392,-0.277811182001102,0.165536804106326,0.0941844564474621
177,1,198857,-1.12936926302567,0.765698319838643,0.141116416242041
178,1,206666,-0.0979830057548079,0.180069734890635,0.586689194087906
179,1,206675,-0.113751249871326,0.234455167645073,0.627854792465503
180,1,223051,-0.266685407200603,0.185080951995961,0.150495891988177
181,1,223059,-0.378961982581,0.1916927134977,0.0488279943695009
182,2,7366,-0.135290210458318,0.232205554128178,0.56051354016739
183,2,8180,0.170137573249397,0.319724055187902,0.594964626275319
184,2,8187,0.592622436467705,0.331115929479117,0.0743474059296248
185,2,8250,0.546232598979815,0.326401640145034,0.0951150807899957
186,2,8253,0.530875211860964,0.326473414901274,0.104822827133102
187,2,8285,0.180331250070846,0.177401289875637,0.310079927156766
188,2,8302,0.282408446144187,0.165621108957579,0.0890466541859105
189,2,8306,0.282408446144187,0.165621108957579,0.0890466541859105
190,2,8314,0.30889438572911,0.162058384140645,0.0574532648342866
191,2,8317,0.275306966742897,0.165959467363579,0.098028011648141
192,2,8328,0.262570892262093,0.16526991155827,0.113014362233884
193,2,8331,0.27053206672971,0.164920537038015,0.101817264331645
194,2,8498,0.215010081937928,0.162248566720271,0.185965426369347
195,2,8651,0.218803240081761,0.162386883405588,0.178709395258249
196,2,9418,0.103966603579845,0.414015948269444,0.801869464422184
197,2,9812,0.217012483393905,0.163363467398145,0.18490324303957
198,2,9932,0.190783345994431,0.16280946046205,0.242059706476616
199,2,10135,0.209809525912878,0.16211695041283,0.196447126994626
200,2,11616,0.249972017341413,0.161782468847972,0.12321519177984
201,2,12133,0.263116397174266,0.162371145371555,0.106025817903108
202,2,12194,0.246226874711635,0.163078415041568,0.131971677155948
203,2,12359,0.245653237099708,0.162600987831426,0.131740828761125
204,2,13061,0.219076166766481,0.162696508524771,0.178994720910695
205,2,14298,0.218111160059098,0.163216058286974,0.182300886641582
206,2,15222,0.249502208985282,0.164689463717994,0.130670866353543
207,2,17986,0.223444609563812,0.161892383264259,0.168397093009274
208,2,19770,0.213034520003273,0.163057190610201,0.192232530313493
209,2,19836,0.192459475083388,0.162679704714744,0.237582443342999
210,2,19851,0.20043088766174,0.163130701854557,0.220020724490807
211,2,21595,0.191972638609142,0.16248298955997,0.23820197894545
212,2,22385,0.174974147459485,0.162691657790799,0.282887469433528
213,2,23441,0.144317541506319,0.164361336257643,0.380513584977441
214,2,24209,0.173590000518796,0.162924114917661,0.287393605651414
215,2,24341,0.178926774827525,0.163294401361817,0.273943409822494
216,2,26815,0.188642054157976,0.163067037076776,0.248121022354616
217,2,28209,0.161813851915887,0.163203735728405,0.322128551797432
218,2,28695,0.0398210749177652,0.170725931089103,0.815705878431121
219,2,35849,-0.888679916637323,1.7497785518253,0.611853739155081
220,2,35850,-1.56343043980182,2.13917569021311,0.465351627358842
221,2,41245,0.0478462725767372,0.162784021196336,0.768988056350269
222,2,43214,0.00435201637062022,0.16544328272576,0.979028782523869
223,2,47104,0.0440732661488326,0.16081418253825,0.784196274824695
224,2,50915,0.0373920454353617,0.162399307617399,0.818032772871175
225,2,55834,0.0274022801618035,0.161654448065679,0.865491463623397
226,2,56422,0.0858522171411052,0.161885568146889,0.596218968479574
227,2,57715,0.059147681975437,0.161385485364832,0.714212038789994
228,2,59046,0.0602998322679462,0.1622009953791,0.710294644308929
229,2,59191,0.0638869164052806,0.161268011882334,0.69223100508943
230,2,59383,0.0788265768521366,0.161295753456715,0.625351683103251
231,2,59477,0.0632232993157303,0.163743463708943,0.699646406597857
232,2,59755,0.00996685549196652,0.367982042765079,0.978407109843699
233,2,60471,0.040502919774589,0.16155324110398,0.80218463636822
234,2,60478,0.048261071963746,0.16173159484999,0.765571741900362
235,2,60786,0.069869309125062,0.161443203637824,0.665439256636204
236,2,61035,0.068052767407481,0.161433752408226,0.673608421592099
237,2,61071,0.0681129681657217,0.160700982906622,0.671934016460523
238,2,61675,0.0245306655817568,0.161199345101439,0.879135089631778
239,2,62776,0.0194081356006304,0.168254906869906,0.908233615295237
240,2,62939,0.0227724855075703,0.160921419185065,0.887545353467595
241,2,63527,0.0281372226171045,0.161523105867757,0.861808642978905
242,2,63857,0.0102212632266691,0.161566707649856,0.949592547420425
243,2,65527,-0.0385212441347115,0.161021907132255,0.811066205890046
244,2,67007,-0.0304534195089787,0.177290827797132,0.863716007895536
245,2,67023,0.0307864522435013,0.366638536663557,0.93312828507195
246,2,67024,-0.0124613975364136,0.367981827410271,0.973004608422376
247,2,67976,0.0534873997194468,0.163329602969673,0.743497966876214
248,2,69628,-0.0070870684356541,0.166060185628136,0.965982577674957
249,2,71825,-0.23867139640117,0.320865407626927,0.45747022357867
250,2,72389,0.118847100517867,0.162223748401894,0.464281142325339
251,2,72392,-0.0197434721201032,0.163447572293549,0.903922995488736
252,2,73646,0.0806626947872925,0.160042314898135,0.614569780536555
253,2,74564,0.0767498536070622,0.159733305368561,0.631178434180882
254,2,74739,0.120958149033784,0.160181593306233,0.45067367410435
255,2,79931,0.185870627005944,0.180421077920723,0.303619302982514
256,2,80748,0.0625259768310578,0.166691390185006,0.70781120235503
257,2,80873,0.131577099646346,0.16054071540552,0.413004545073872
258,2,81501,0.162815320151645,0.160432745120726,0.310871967942183
259,2,83526,0.17095520993207,0.160159117817141,0.286516836646676
260,2,83845,0.202569639626287,0.160207449984491,0.206913211232552
261,2,84412,-0.0387942387945488,0.404648112942309,0.923676998486734
262,2,84412,0.0727067278124968,0.202593316342733,0.719899271509486
263,2,84447,0.183757593216033,0.162325541602145,0.2583896681301
264,2,87391,0.241457120362519,0.159343395788597,0.130584880269028
265,2,87562,0.25482820520301,0.159690404939471,0.111436321463405
266,2,87849,0.261182021910401,0.159646085292612,0.10272949628817
267,2,87878,0.267826437078175,0.16030624161957,0.0956638121325696
268,2,88125,0.189608155159596,0.178680989287467,0.28934511479227
269,2,89785,0.202320076255293,0.160596110057405,0.208571315120816
270,2,93441,0.144939323308478,0.165582059452731,0.381988327623852
271,2,93588,0.101995161532873,0.171496104456471,0.552399975722125
272,2,93721,0.129879714288632,0.160321724048418,0.418417423350177
273,2,93952,0.109605229687159,0.159905304168603,0.493517215049017
274,2,95085,0.197791149430304,0.159888807305994,0.216889203989296
275,2,103188,0.244734513083086,0.163607032304168,0.135581551309582
276,2,107124,0.194319559176707,0.159980745358201,0.225314000624968
277,2,111645,0.265190168998842,0.159795219024207,0.0978905635024982
278,2,111916,0.237430283860521,0.160298149997237,0.139450858152668
279,2,111931,0.229746735188415,0.160576450818587,0.153382962557469
280,2,111999,0.2522351438814,0.159900478094542,0.115587513460495
281,2,114528,0.204697068521878,0.16101829887631,0.204471098817704
282,2,116024,0.293104336205947,0.161016232478068,0.0695538452360224
283,2,119244,4.74864704298472e-05,0.176309719474458,0.999785253487896
284,2,119246,0.0167803458476646,0.17818820337424,0.925025927782007
285,2,119247,0.0251324175942134,0.179472047000857,0.888711984992795
286,2,120090,0.0228855226206215,0.161126694825487,0.887133914913943
287,2,120291,0.0570761261560223,0.162945634915207,0.726339654863188
288,2,120726,0.0324596590688758,0.162023135577726,0.841330319746319
289,2,121716,0.0963334032003121,0.161767085395792,0.551886328697676
290,2,123100,0.0134373979893506,0.16207000348325,0.933969243206429
291,2,124677,-0.00553609059134108,0.161848053431329,0.9727326285751
292,2,127636,-0.19487887714879,0.204439026417869,0.341122187216866
293,2,127887,0.0719114380791847,0.162913034500304,0.659186474866423
294,2,128935,0.0806572736408144,0.162747329560809,0.620486352056212
295,2,129053,0.112657173238019,0.163189392220812,0.490430153055957
296,2,130040,0.148859479333087,0.164105066209376,0.364973438151329
297,2,130976,0.0510963873849379,0.162935294236334,0.754010647090793
298,2,132199,0.025979971206292,0.163707431809968,0.873997905867251
299,2,133355,0.0509151917683868,0.164798440878907,0.757538531813634
300,2,133435,0.0206624040624686,0.165173225953249,0.900519266294078
301,2,133943,-0.00493499443395071,0.193385527350038,0.979655457974939
302,2,135183,0.0241016655391728,0.165263392343266,0.884132600139395
303,2,135402,0.0353918088445675,0.165232668517483,0.830519623174245
304,2,135898,0.0901841626749451,0.166050390357355,0.587394620770268
305,2,135912,0.0887370807066683,0.166175351763592,0.59367996375044
306,2,135925,0.0887567545667425,0.165421949766731,0.591918100439449
307,2,136002,0.0394390751642208,0.165352241989405,0.811619683648808
308,2,136173,0.0698275045266386,0.166494026073492,0.675179329700803
309,2,138209,0.0531305395460686,0.171395905932534,0.75675359986472
310,2,138318,0.119383488223336,0.170814005282075,0.485068964440845
311,2,138695,0.092570927285849,0.167930209933297,0.581813500939565
312,2,138818,0.0868703714261887,0.167630629652163,0.604625998212295
313,2,139728,0.0421871827332805,0.167378685950754,0.801151939268761
314,2,140174,0.0525949091532596,0.167370337841329,0.753522338485987
315,2,140863,0.0489604068440259,0.167305744632406,0.769969025243381
316,2,141152,0.0709983652897126,0.167754819424373,0.672387393859086
317,2,141292,0.0609072894214446,0.166559342654092,0.714823488354023
318,2,141545,0.0815130171795402,0.167346166909184,0.62649529542039
319,2,145823,0.302319019274434,0.173038130726289,0.0814855190455067
320,2,145934,-0.0084999844811815,0.286341803867669,0.976335250861442
321,2,145980,0.156546580472972,0.175189243676043,0.372152471474624
322,2,146723,0.159025908045935,0.166885953821646,0.34129190769895
323,2,147946,0.1181112478376,0.168513935711828,0.483827800480332
324,2,150394,0.1629082917253,0.183492386215883,0.375241863247777
325,2,151274,-0.0709463950872014,0.287734802650034,0.805385355338182
326,2,151397,0.0628827327231083,0.169019595150506,0.710083301056134
327,2,153035,0.120652483284063,0.167089058681703,0.470720347064763
328,2,153228,0.120362061044393,0.168310683856188,0.475008596245972
329,2,153455,0.0728462824439349,0.169659533643081,0.667917774760903
330,2,153732,0.165860509465017,0.17523472947811,0.344538632337887
331,2,153815,0.0974338767268621,0.168973169409286,0.564561415179878
332,2,154160,0.0944098163734384,0.167205935432841,0.572682725883106
333,2,154235,0.105456438901133,0.168858594983753,0.532686192269372
334,2,155527,0.113644454259513,0.183278141404683,0.535614719052122
335,2,159870,0.0629789056428187,0.164650544792355,0.702320397618188
336,2,161229,0.148869597517106,0.167024576749423,0.373373455388674
337,2,161451,-0.284881385688602,0.357726626084291,0.426354473422542
338,2,161451,0.19420586429975,0.359047184561141,0.588922951654225
339,2,162696,0.217618040567876,0.166089554268377,0.190964820698602
340,2,163284,0.200996528791314,0.163937992790779,0.220996315683009
341,2,164166,0.0977171306152338,0.165730489762989,0.555826185839238
342,2,165270,0.0935771784164969,0.16434219671875,0.569443838671253
343,2,165675,0.0605006323453294,0.167103857672055,0.717528262316637
344,2,166404,-0.971540324620811,0.430068461978864,0.0244906515744787
345,2,168012,0.0688011958897676,0.201996347586526,0.733602720244683
346,2,168062,-0.0140031228623869,0.165631362497353,0.932671919605137
347,2,168518,-0.0206586040781009,0.16468099160384,0.900241729138801
348,2,168980,0.0287227542755331,0.164599379249323,0.861571791456786
349,2,169651,0.0475202311778828,0.164665238922912,0.773066904787226
350,2,169902,0.587595640131439,0.273483679092489,0.0323492081961215
351,2,169960,0.184807831039393,0.256211779934564,0.471196954189611
352,2,170725,0.122942544366438,0.164847991033994,0.456288551491524
353,2,171254,0.169698125967467,0.164997764275717,0.304424802038374
354,2,172242,0.121781946586589,0.163162788158191,0.455932809981282
355,2,173254,0.0288853582215407,0.162032897537929,0.858614392808009
356,2,173340,0.0138994926563304,0.162018892305945,0.93168252384339
357,2,173385,0.00860602940018296,0.162169147549854,0.957707564566366
358,2,173973,0.0667772611446271,0.161699931311136,0.679879137169132
359,2,174714,-0.00623350583650728,0.414708806263544,0.988015906158102
360,2,177341,0.145360232033396,0.161002116153977,0.367222909154111
361,2,180314,0.0606605176716977,0.161209653490009,0.706932267344037
362,2,180339,0.032585159924282,0.161640038847515,0.840352680875068
363,2,182758,0.124091586918507,0.160934150020597,0.441180902793444
364,2,183619,0.073238553067701,0.161656900152928,0.650791548334433
365,2,183913,0.0361192634085804,0.165788324714318,0.827661166645761
366,2,184146,0.148846823475082,0.166723380660129,0.372584731668115
367,2,187176,0.0195792458574598,0.162580907347253,0.904212858276593
368,2,191066,0.0476297299753344,0.16378002401238,0.77136340100508
369,2,191124,0.564895587547074,0.204757190443972,0.00610261212526606
370,2,191128,-0.473392396618562,0.188837074114515,0.0126288644559832
371,2,191599,0.0590048537234099,0.161499516105618,0.715064329003542
372,2,191762,0.0962106551566584,0.167845740540417,0.56686829195228
373,2,191763,0.0786135801872644,0.162115806996851,0.62803219710619
374,2,191959,-0.0151910663677152,0.161772085944947,0.925238592265378
375,2,192390,0.0106462817382155,0.166237254791273,0.948972481124329
376,2,195759,0.18372703765645,0.16286988230711,0.260060595668091
377,2,196912,0.191970406653698,0.160198542535438,0.231593235541948
378,2,197598,0.074073626370593,0.524222708078075,0.887712108599904
379,2,198110,0.17634295915211,0.161213039819697,0.274766419389208
380,2,198283,0.163570463188786,0.166337641810736,0.32610178030692
381,2,198805,0.147842525813762,0.161990585423841,0.362043624646867
382,2,198891,0.188536388536735,0.160605113137136,0.241221369386509
383,2,199248,0.14233183791396,0.161107792632654,0.377590571083657
384,2,201782,0.135057828892846,0.160927135446006,0.401897959660434
385,2,203285,0.294889007231553,0.159693620818629,0.0656431169306048
386,2,203783,0.235936368465029,0.159624356617313,0.140280059856632
387,2,204179,0.20205472374634,0.160144298864184,0.207888328814874
388,2,205406,0.132349023706641,0.162000989956531,0.414499848848615
389,2,205834,0.160341200132316,0.161151614112882,0.320431848349928
390,2,205965,0.00817659921094915,0.176334452470075,0.963041701155615
391,2,207192,0.14527121123826,0.161041013112916,0.367631655756947
392,2,207561,0.131404930625103,0.160361439226399,0.413094175201643
393,2,208682,0.141261912873233,0.160067370441826,0.378098743976898
394,2,210102,0.105672688132751,0.160559213782887,0.510868170441996
395,2,212519,0.508507443708332,0.340865180035834,0.136641024887211
396,2,214801,0.140945625719258,0.160474800467651,0.380376299619811
397,2,215016,0.142722861916782,0.160378584589565,0.374119097606014
398,2,218876,0.0871563018849078,0.16215197098759,0.591262578868078
399,2,227511,0.0581649118679363,0.163337133960391,0.72197584495909
400,2,230378,0.129459398186897,0.161160492837905,0.422344873097462
401,2,231943,0.12802364220157,0.161626631195332,0.42883726470021
402,2,232156,0.125430043473346,0.161566023554778,0.438068565733982
403,2,232789,0.122349213559546,0.160999656689669,0.447800887927851
404,2,238524,0.118941530101636,0.161233822237786,0.461189347249212
405,2,241518,0.0776882401038268,0.162706336876757,0.633319277976563
406,2,250396,-0.030521464944185,0.161641180057143,0.85034057723027
407,2,250466,-0.0159190118957117,0.161590034714443,0.921579427201927
408,2,252305,-0.0436579172794238,0.162003917511139,0.787712554121134
409,2,254571,0.0273173565613303,0.164289782237978,0.868035385080708
410,2,254742,0.022381578128069,0.164143534619608,0.891619402787453
411,2,254908,0.0218630002547628,0.165397616781861,0.894913676604271
412,2,255033,-0.130189944571579,0.193736989983493,0.502027576478229
413,2,255862,-0.074252823701507,0.164357851053689,0.651708290054437
414,2,255975,-0.0543274634348363,0.163786276852259,0.740314693556963
415,2,258311,-0.159957714085702,0.160881766432921,0.320779132192787
416,2,259284,-0.0567659665475675,0.161621104837423,0.725626334301627
417,2,266330,0.0274935186356836,0.162337803401751,0.865610550165554
418,2,267100,0.0103466414235655,0.162331631388214,0.949215178757334
419,2,268086,0.0467354155388886,0.162325340665264,0.773583052279083
420,2,274614,0.0399309140942281,0.161344058564944,0.804673524333599
421,2,274729,0.0399255734039727,0.162226701042083,0.805740313719834
422,2,275746,0.10130901774798,0.162080125586968,0.532338692958127
423,2,277029,0.0673994895930452,0.161376320106528,0.676453919308881
424,2,277741,0.0623920424510479,0.161445408126971,0.699389548372662
425,2,278218,0.0743579659587814,0.161139304418577,0.644758959398246
426,2,278379,0.0698646648912381,0.165135025423351,0.672497442340503
427,2,279910,0.0471472345465825,0.16111175757728,0.769971689315531
428,2,280616,0.0202358859135264,0.168169785247457,0.904290124237155
429,2,283431,-0.00118189433387139,0.163491213248107,0.994236146571619
430,2,283573,-0.0100023474581161,0.161529171036285,0.950659312057359
431,2,286762,0.0214183493481411,0.161939506057493,0.894852875588308
432,2,287187,-0.00704849797137019,0.161187461922845,0.965145486343719
433,2,288379,-0.0172715082518844,0.159963733492906,0.914079721450982
434,2,294941,0.0498206768292714,0.160040101879212,0.755755408287096
435,2,296073,-0.0661022445322275,0.164453832870383,0.687963960769207
436,2,296082,-0.0798123755474078,0.165648447353097,0.630233936481893
