SNP,Chr,Pos,Effect,SE,HNM1_MAM33_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
136,1,178960,0.0221823481313206,0.0675535789802437,0.742829086421729
137,1,179139,-0.0173967597485927,0.133906462681834,0.896705892304814
138,1,179139,0.0524447487256919,0.269683265705057,0.84592136535398
139,1,180955,0.005141785680713,0.0775905867417439,0.947201844410735
140,1,183802,-0.00375930219174561,0.0670366904585035,0.955311174801372
141,1,183954,-0.0229261303287884,0.0675140114104362,0.734377882845156
142,1,184450,0.00197421822034883,0.0669337322010831,0.976486382062008
143,1,184641,0.0018126815253745,0.0688815721374906,0.979020232105482
144,1,184718,0.00624945715034922,0.0673132926578189,0.926082266147508
145,1,185296,0.0068467910931416,0.0670275581414124,0.918696489963093
146,1,185438,0.00757553245112834,0.0670305008310815,0.910081955633131
147,1,185469,0.00528888374547377,0.067127863542078,0.937245730226042
148,1,185503,0.00880903483626327,0.0669531903554331,0.895399328463733
149,1,185705,-0.00207516441514138,0.0677030549160778,0.975565213783796
150,1,185749,-0.0145846200086106,0.0676986946920325,0.829553159049564
151,1,185806,0.00639730578103132,0.0677926922633513,0.924872191140865
152,1,185879,-0.00727018935190113,0.0681200349358047,0.915066860071573
153,1,185916,0.0117228058072865,0.0680872929059427,0.863400046461032
154,1,185941,-0.0032857756570445,0.0683865385885162,0.961705868032575
155,1,185954,-0.0022003266488824,0.0685863813003876,0.974425505669909
156,1,186055,0.00343316978587903,0.0672173858760844,0.959294150333634
157,1,186896,-0.0323236388538487,0.0682979800384568,0.636310441046238
158,1,187697,-0.0597087850899047,0.13929541222946,0.668440410738557
159,1,189392,0.123292789543287,0.139908350951084,0.378787724160836
160,1,189416,0.281101116251662,0.134655992636355,0.0375550745486714
161,1,190132,0.0143007663833073,0.0672985951134987,0.831841775068955
162,1,190148,0.0172631807033705,0.0673169271525449,0.797755586563988
163,1,190165,0.0231049292682953,0.067829378089055,0.733582460686942
164,1,190169,0.0228007482664894,0.0677450577211296,0.736643357539627
165,1,190933,-0.0189855960614309,0.0671988699822573,0.777703880751415
166,1,192149,-0.0651353029067399,0.0676671771118997,0.336415531049639
167,1,192302,0.102552374773643,0.0892967627424855,0.251562745828868
168,1,192303,0.0222546255353322,0.0807665598959411,0.783060646875041
169,1,192305,0.0455728687797228,0.0839047082739341,0.587369110836186
170,1,192315,-0.0321769278125208,0.095206827392519,0.73558767501739
171,1,192795,-0.0488096043671727,0.0670289137410349,0.46698168984254
172,1,194020,-0.0126441622076061,0.0706514596400378,0.858067592431691
173,1,194187,0.018470332067019,0.0671276138954097,0.783360043071632
174,1,194867,0.0291377926176459,0.0670803518161305,0.664284081729982
175,1,197325,0.00605960805584888,0.0687348190605265,0.929800119642505
176,1,197392,-0.00748385442000299,0.0696179572004385,0.914454262009847
177,1,198857,-0.141467211887718,0.32164810564739,0.660336761758315
178,1,206666,0.0871620955472565,0.0753197170274848,0.24796162059921
179,1,206675,0.127544141184303,0.0980106915125326,0.193994604832523
180,1,223051,-0.0548032306789321,0.0777029515994823,0.48109397985465
181,1,223059,-0.0722590582086271,0.0806513110752144,0.370893224243701
182,2,7366,0.150479848860616,0.0969870233989579,0.121666896241814
183,2,8180,-0.113929937291116,0.133848137078965,0.395241920562424
184,2,8187,-0.0141076154218478,0.139329636485099,0.919406702425837
185,2,8250,-0.100575683046468,0.137165838872304,0.463897810383175
186,2,8253,-0.105331568914968,0.137155726142324,0.443018049184484
187,2,8285,-0.0300757482316742,0.0744044856502604,0.686296062899337
188,2,8302,-0.0502554412146123,0.0696120905515312,0.470812057860866
189,2,8306,-0.0502554412146123,0.0696120905515312,0.470812057860866
190,2,8314,-0.059832444865194,0.0681600029414461,0.38063663065864
191,2,8317,-0.0549626464140817,0.0697291789824956,0.431091048936885
192,2,8328,-0.0561054649052917,0.069414081420035,0.419478329925293
193,2,8331,-0.0584393054960157,0.0692778772138089,0.39949254839629
194,2,8498,-0.0520567265165681,0.0680780661834526,0.444983562683396
195,2,8651,-0.0494477602263295,0.0681474179107192,0.468564840003786
196,2,9418,0.0250953191766312,0.173440735745233,0.88503739333795
197,2,9812,-0.0384764728226328,0.0685728663423639,0.575083008724307
198,2,9932,-0.0535855472826183,0.0682735071586805,0.433058611237574
199,2,10135,-0.0571772311457504,0.0680033012924556,0.401028694084344
200,2,11616,-0.0619087391840542,0.0679192274651183,0.36265120007391
201,2,12133,-0.0657840376562906,0.0681795912683942,0.335273426568023
202,2,12194,-0.0663285349179479,0.0684424400892313,0.333151779058689
203,2,12359,-0.0646763467132261,0.0682462903413546,0.343935443503909
204,2,13061,-0.0623778386863909,0.0682473164390798,0.361342311826596
205,2,14298,-0.0611376035133162,0.068466293211213,0.37248738273662
206,2,15222,-0.0672868265578641,0.069119257764454,0.330977001089793
207,2,17986,-0.0524416164997902,0.0679418002915108,0.440713248289289
208,2,19770,-0.0799896834120353,0.0683367593941321,0.242580547110074
209,2,19836,-0.0693853332035237,0.0681812001132599,0.309536158672174
210,2,19851,-0.0661924216492509,0.0683903757425344,0.333776112784125
211,2,21595,-0.0560501909722004,0.0681329388669087,0.411257166970333
212,2,22385,-0.0573250100119094,0.0681945297812944,0.401135421507379
213,2,23441,-0.0485858057696436,0.0688772282638683,0.481028276928987
214,2,24209,-0.045935612667787,0.0683144769012773,0.501760042728416
215,2,24341,-0.0437011153581073,0.0684804116140501,0.52378656465994
216,2,26815,-0.0495063038294492,0.0683870478487617,0.469598334995213
217,2,28209,-0.0883301656577885,0.0682992040687025,0.196759054903733
218,2,28695,-0.0879018206971918,0.0713690508093774,0.218899029220957
219,2,35849,0.208980079956854,0.73316184826359,0.775781045556145
220,2,35850,0.213706981059263,0.896701668482575,0.811766836498505
221,2,41245,-0.0922822963680312,0.0680211175612925,0.175752646412615
222,2,43214,-0.0816877204463545,0.0691673879985106,0.238391878487001
223,2,47104,-0.0966042607825666,0.0671753899326235,0.15129442922485
224,2,50915,-0.0668456229198482,0.0679407359246301,0.325847715983275
225,2,55834,-0.0914877683794283,0.0675441606680129,0.176446999974605
226,2,56422,-0.0844470970426967,0.0676914677245164,0.213030413805078
227,2,57715,-0.0721545197798937,0.0675077445400085,0.285875171154021
228,2,59046,-0.0790750721582277,0.0678284968860317,0.24447876591994
229,2,59191,-0.073548631750635,0.0674563481928285,0.276318344464301
230,2,59383,-0.0773291868898664,0.0674638653501177,0.252475903009659
231,2,59477,-0.0867963978306409,0.0684505526595394,0.205627914728889
232,2,59755,0.0813492082065945,0.154086224203349,0.597868510112252
233,2,60471,-0.089931068364438,0.0675108580000894,0.183687412755911
234,2,60478,-0.0858724158258999,0.0676032346596585,0.204835317672156
235,2,60786,-0.0918462917781755,0.0674692835039333,0.174285534636068
236,2,61035,-0.0931798526249299,0.0674592114148397,0.168067533861242
237,2,61071,-0.0938709269162573,0.0671488051157921,0.163004724098655
238,2,61675,-0.0830893428917372,0.0673833070494097,0.218364572712012
239,2,62776,-0.154005417386004,0.0700046916534472,0.0284594158700973
240,2,62939,-0.119999464731324,0.0671083001335377,0.0746099507251075
241,2,63527,-0.113316110073852,0.067395260698009,0.0935762776933466
242,2,63857,-0.143369637456409,0.0672487765136163,0.0337026567046435
243,2,65527,-0.175550670180135,0.066806962872736,0.00897077042898971
244,2,67007,-0.144888875087497,0.0738684025358058,0.0506126731389666
245,2,67023,-0.283358305445171,0.152843347593642,0.0645855713619935
246,2,67024,-0.297312318469719,0.153332650872275,0.0532977343248014
247,2,67976,-0.164349217045124,0.0678674053605683,0.0159547358979646
248,2,69628,-0.175365107310929,0.068933398211986,0.0113853699863255
249,2,71825,-0.127410297296544,0.134344079134158,0.343580821810341
250,2,72389,-0.061863143606422,0.06792706479774,0.363059674206365
251,2,72392,-0.025093259303431,0.0684562235882093,0.714167449060721
252,2,73646,-0.0880544444774611,0.0669015416184753,0.188967777137128
253,2,74564,-0.0830279057904581,0.0667877746430463,0.214633835689292
254,2,74739,-0.0638247367930689,0.0670679210830678,0.341929048167466
255,2,79931,0.0513004028600996,0.0756422669265802,0.498090741415884
256,2,80748,0.0218804827526047,0.069830868438804,0.754210917221138
257,2,80873,0.0188195156507799,0.0673066614949577,0.779941633432279
258,2,81501,0.0351532781147921,0.0672768871279251,0.601638581423744
259,2,83526,0.0178663916142275,0.0671917655244018,0.790470296967971
260,2,83845,0.0306382589584009,0.0672425875921072,0.648930664490803
261,2,84412,0.21617500807744,0.169117484073832,0.201999913843001
262,2,84412,-0.0245547380936522,0.0848713224371342,0.772508452447657
263,2,84447,0.0517956383849187,0.0680653283686857,0.447183310409619
264,2,87391,0.0587796257341988,0.0668922281016418,0.380150138993744
265,2,87562,0.0743249921753325,0.0670181593482858,0.268173234402759
266,2,87849,0.0630998128854315,0.0670443884586547,0.347264064608216
267,2,87878,0.0735451869891809,0.0673031766909245,0.275251105438968
268,2,88125,0.0606854940039401,0.0748987557122611,0.418351754623617
269,2,89785,0.0438097023348717,0.0673840959230355,0.51601886693185
270,2,93441,0.0438676396092082,0.0693979383983692,0.527719391626917
271,2,93588,0.0320995314909411,0.0718550235100225,0.655346601708016
272,2,93721,0.0320854914919868,0.0671991298797603,0.633323789022046
273,2,93952,0.0355398316084474,0.0670018523740562,0.596146938792613
274,2,95085,0.0292656517498806,0.0671040212112257,0.663013603095114
275,2,103188,0.000581603755856641,0.0687514992646163,0.993255149584828
276,2,107124,0.0354585650509513,0.0671289647095761,0.597681617796829
277,2,111645,0.0430081754203425,0.0671594942930903,0.522335441901758
278,2,111916,0.0438221496676944,0.0673164949630879,0.515478529972966
279,2,111931,0.0537162264232265,0.0673992741827579,0.425995323117637
280,2,111999,0.0524296199535827,0.0671596843406196,0.435519189637861
281,2,114528,0.0571555368227105,0.0675359647431136,0.397959978282047
282,2,116024,0.0635443094438409,0.0676807370616879,0.348432662377494
283,2,119244,0.0246348883569252,0.0738441218032336,0.73887449396041
284,2,119246,0.0399124359442597,0.0746133572813677,0.593039564612759
285,2,119247,0.0875423293111872,0.0750380206075202,0.244143461059705
286,2,120090,0.00170844100182255,0.0674974926949373,0.979821060811008
287,2,120291,0.00037195619483732,0.0682694338081827,0.995655939867818
288,2,120726,0.00746760779138167,0.0678738370274663,0.912454536041014
289,2,121716,0.0180401913988398,0.0677911136342062,0.790306469966484
290,2,123100,0.0202515836529523,0.0678828792299015,0.76562588763798
291,2,124677,0.00445432870337381,0.0677974987081036,0.947653476687158
292,2,127636,-0.098837689745866,0.085587701600132,0.248948629060026
293,2,127887,0.0112587037325136,0.0682601203409398,0.869087007983744
294,2,128935,0.00567570728244338,0.0681975504408834,0.933720202446136
295,2,129053,-0.00446290059933085,0.0684054022998702,0.948018306955802
296,2,130040,-0.0262356167525239,0.0688091635317825,0.703224238270725
297,2,130976,-0.00924935821540696,0.0682609754169285,0.892293843013656
298,2,132199,-0.0228944672492326,0.068568309975724,0.73865869015757
299,2,133355,0.00993074245658865,0.0690410214673197,0.885710243860444
300,2,133435,0.00173213380096304,0.0691921806861809,0.980042257321515
301,2,133943,0.0382009421487816,0.0809833355446008,0.637422645365912
302,2,135183,-0.048719385745261,0.0691819849566605,0.481759645215443
303,2,135402,-0.0537492545215756,0.0691609649662699,0.437583850475058
304,2,135898,-0.0368220579615088,0.0695596028369827,0.596888607444839
305,2,135912,-0.040652555100587,0.0696049845529472,0.559561981440417
306,2,135925,-0.0429306213576639,0.0692854810219226,0.535908180238975
307,2,136002,-0.0395354715787795,0.069239311077826,0.568364679732539
308,2,136173,-0.0418503564619666,0.0697257925033812,0.548749127337586
309,2,138209,-0.057497138284355,0.0717419067061028,0.423413645541556
310,2,138318,-0.0498182758555825,0.0715539966383258,0.486740891799348
311,2,138695,-0.0477397144684457,0.0703299891658678,0.497711913684318
312,2,138818,-0.0372282389641052,0.0702188645382466,0.596324397899169
313,2,139728,-0.0130588760121941,0.0701174348394606,0.852361245387844
314,2,140174,-0.0344258658810648,0.0700969359558348,0.623648190349772
315,2,140863,-0.00832144243118638,0.0700911173398016,0.905562178805603
316,2,141152,-0.0185704897649588,0.0702830093149562,0.791761161691604
317,2,141292,-0.0285146318044045,0.0697680584228242,0.683003178444031
318,2,141545,-0.0132624410636797,0.0701209500705003,0.85009442062147
319,2,145823,0.0221393384991824,0.0727884834357994,0.761185283733548
320,2,145934,-0.0861375024570163,0.119860465780338,0.472833143247754
321,2,145980,0.0239399929856581,0.0734583006109127,0.744693813458732
322,2,146723,-0.00659742669742513,0.0699971403385377,0.924961816169404
323,2,147946,-0.0317167236873135,0.0706190527728752,0.653617689200138
324,2,150394,0.00495284732726908,0.0769498825369536,0.94871636073679
325,2,151274,0.0036371343448387,0.120541712382821,0.975945939840805
326,2,151397,0.0287488060408858,0.0707992910152332,0.684944074473995
327,2,153035,-0.0420164769443296,0.0700092118954168,0.548787078574418
328,2,153228,-0.0672337769200388,0.0704652287054723,0.340665090682594
329,2,153455,-0.0397692534084015,0.0710570490176053,0.576052253459241
330,2,153732,-0.0515802883432988,0.0734472483232101,0.482969451967195
331,2,153815,-0.0241326296900484,0.0708041745807966,0.733429617351893
332,2,154160,-0.0489371663046854,0.0700254032746566,0.485106723178916
333,2,154235,-0.0684000993343195,0.070679871400122,0.33383424658699
334,2,155527,-0.0240965522684022,0.0768059107384465,0.753909109912494
335,2,159870,-0.0665375252481508,0.0688950895308347,0.334815264145388
336,2,161229,-0.0504977124946631,0.0699933353203284,0.47110130066387
337,2,161451,0.0911500024413838,0.149906980881402,0.543549458600874
338,2,161451,-0.0681310518566347,0.150422703390003,0.650876941712405
339,2,162696,0.00619564781128412,0.0697427523766208,0.929262844960647
340,2,163284,-0.00987450904771703,0.0688173277782667,0.885986107407973
341,2,164166,0.0228945576759418,0.0694476324255767,0.741847504071899
342,2,165270,0.0273593947396902,0.0688588042120521,0.691367195707364
343,2,165675,0.0359541796042491,0.0699862838224737,0.607760924846229
344,2,166404,0.00973894417523891,0.181451568318691,0.957226521111479
345,2,168012,-0.0399866324201685,0.0846029728270431,0.636763105343344
346,2,168062,0.0170889403080297,0.0693773613646739,0.805578716783649
347,2,168518,0.0205179799541577,0.0689774059036376,0.766290750722343
348,2,168980,0.0378941500552594,0.0689237954003943,0.582805752766121
349,2,169651,0.047778328764926,0.0689391641776213,0.488733516054556
350,2,169902,0.155406383080308,0.115011320816207,0.177488135707522
351,2,169960,-0.0794060180277061,0.107322443073922,0.459862948270222
352,2,170725,0.010824639195435,0.069106448444878,0.875620344117413
353,2,171254,-0.00800162632370593,0.069219377345343,0.908036823734618
354,2,172242,0.0150481459436335,0.0683977620903197,0.825991062733951
355,2,173254,0.0229509162887858,0.0678672943317793,0.735433524576029
356,2,173340,0.0217676193385813,0.0678601830045508,0.748573296967201
357,2,173385,0.0275636732807056,0.0679167343180187,0.685102314356477
358,2,173973,0.0224936101562585,0.0677415348855396,0.740048201935328
359,2,174714,0.219896674170854,0.173325974089454,0.205388141746045
360,2,177341,0.0130639133578323,0.0675176831444556,0.846687485992292
361,2,180314,-0.0144430907753013,0.0675395438057019,0.830790274406112
362,2,180339,-0.00501070699339656,0.0677140362839087,0.941053846200069
363,2,182758,0.0101187503255217,0.0674695680774092,0.880869970771776
364,2,183619,0.0125765556443908,0.0677341042203377,0.852805979031141
365,2,183913,0.021596837514126,0.0694435279743626,0.755985278288714
366,2,184146,-0.00289557564792864,0.0699186977931661,0.966989690687642
367,2,187176,-0.0551098711095286,0.0680429978000615,0.418527680916274
368,2,191066,-0.00626297992239166,0.0686145075810724,0.927323647051828
369,2,191124,0.00138955377230676,0.0866920823761345,0.987220620658092
370,2,191128,-0.0244148952275394,0.0797938961344286,0.759804451721447
371,2,191599,-0.05084041768044,0.0676104607420582,0.452575698991584
372,2,191762,-0.0567873462544719,0.0702779685683984,0.419612263486363
373,2,191763,-0.0453826830994304,0.0678896203945318,0.504265721729195
374,2,191959,-0.0473263705006157,0.0677199935188667,0.485103617210891
375,2,192390,-0.0515854068928406,0.0695826848506112,0.458971687632023
376,2,195759,0.00854568090784372,0.0683471914495889,0.90056829130565
377,2,196912,-0.00050969794003955,0.067243174266219,0.993956437895932
378,2,197598,0.362014339090367,0.218755040524909,0.0988366939740757
379,2,198110,-0.0427811763943192,0.0676078154927873,0.527284079194349
380,2,198283,-0.0234346911530066,0.0697627032797517,0.737130726447882
381,2,198805,-0.0258749515597866,0.0679235593287571,0.703475277243187
382,2,198891,-0.0296716284664856,0.0673898267848089,0.659990528522617
383,2,199248,-0.0376872634497336,0.0675324914662289,0.577156348742459
384,2,201782,-0.0192196897329795,0.0674714958050281,0.775921177716271
385,2,203285,-0.0273977345916886,0.067201814757977,0.68374594525675
386,2,203783,-0.0223511899811938,0.0670623451333023,0.739113473097436
387,2,204179,-0.00441499363423992,0.0672347830066909,0.947681454583633
388,2,205406,0.00157844239712263,0.0679259379178344,0.981473798363707
389,2,205834,-0.00896559136168046,0.0675989717836569,0.894562279132643
390,2,205965,0.0136785407682612,0.0738627592914266,0.853187467843227
391,2,207192,-0.0397045954014036,0.0675043729191623,0.556788848488937
392,2,207561,-0.0360230369448283,0.0672115785600971,0.592320457996329
393,2,208682,-0.0379750389553034,0.0670953681027285,0.57176290899438
394,2,210102,-0.0065256580635199,0.0672982659270615,0.922808254394705
395,2,212519,0.0147899880000946,0.143234925825387,0.91781775240568
396,2,214801,-0.0626683885022892,0.0672132470816629,0.351776663685672
397,2,215016,-0.0707109411437977,0.0671521795560247,0.293063305501862
398,2,218876,-0.016001914946602,0.0679475637427028,0.8139542329515
399,2,227511,-0.0671764821301505,0.0683403956897197,0.326295981918846
400,2,230378,-0.0602008933988697,0.067495446849143,0.373040569124193
401,2,231943,-0.0670415436271297,0.0676711787373884,0.322512791197232
402,2,232156,-0.063659884119047,0.0676526167166147,0.347357640891002
403,2,232789,-0.067544907735016,0.0674017461548607,0.316970142360951
404,2,238524,-0.0457469855279019,0.0675486724399796,0.49869425141057
405,2,241518,-0.0403300423991941,0.0681455405843181,0.554348501041954
406,2,250396,-0.0783049098600889,0.0675861797736061,0.247405108867071
407,2,250466,-0.0681627234057774,0.0675933568796104,0.313941965802737
408,2,252305,-0.0505147002951538,0.0678167974703454,0.456845906202634
409,2,254571,-0.0102134729244854,0.0688211839182109,0.882107145659429
410,2,254742,-0.00861143553202415,0.0687596561375044,0.900405117720559
411,2,254908,-0.0153383042614383,0.069281610322215,0.824916242167008
412,2,255033,0.0304220027344457,0.0811917562917035,0.708113613000438
413,2,255862,0.0098520021276054,0.0688670544409792,0.886325780000949
414,2,255975,0.0141533044663462,0.0686162748404896,0.83670091221553
415,2,258311,-0.026659859894406,0.0674724045936529,0.692991193732311
416,2,259284,-0.0539332428292766,0.0676536889126071,0.425873150574533
417,2,266330,-0.0496962452168144,0.0679542597872622,0.465069462823843
418,2,267100,-0.046112194797626,0.0679564567327679,0.497864444302767
