SNP,Chr,Pos,Effect,SE,HNM1_MID2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
146,1,185438,-0.142170561055538,0.14468369573793,0.326462492388783
147,1,185469,-0.149301811565787,0.144872753362648,0.303447127344299
148,1,185503,-0.147399437946156,0.144502456803641,0.308404278733339
149,1,185705,-0.151135936098573,0.146111392761549,0.301662709894825
150,1,185749,-0.150902124714255,0.146112077362547,0.302412329906638
151,1,185806,-0.174539183507901,0.146233275183179,0.233448981548081
152,1,185879,-0.190645777012958,0.146886028451687,0.195163510158377
153,1,185916,-0.104177575368707,0.147064639892123,0.479177124344548
154,1,185941,-0.105456932563207,0.147703611429525,0.475713416472137
155,1,185954,-0.135020910960846,0.148067597754449,0.362450541108236
156,1,186055,-0.143649403952441,0.14508196341418,0.322790794796972
157,1,186896,-0.144471552317179,0.147464811142189,0.32790424837862
158,1,187697,-0.493704056839036,0.300000944265577,0.100720735390223
159,1,189392,-0.640916240227593,0.300800358901259,0.0338043609395323
160,1,189416,-0.493417052909262,0.291654640957971,0.091569403751917
161,1,190132,0.0512449067737477,0.145442002617015,0.724794217203851
162,1,190148,0.0659893801224388,0.145469052571658,0.650372647626094
163,1,190165,0.0401296709750738,0.146614034426868,0.784467868553548
164,1,190169,0.0645412794804943,0.146406446720478,0.65960134988019
165,1,190933,-0.126084808924349,0.145104048763179,0.385477520128313
166,1,192149,0.118137192049141,0.146311693343867,0.419959595410491
167,1,192302,0.138820153975217,0.193223826961362,0.472959915299142
168,1,192303,0.0618565268167801,0.17455547534068,0.723276195237474
169,1,192305,0.102399278263522,0.181344382167671,0.572658581774502
170,1,192315,-0.0129625483155067,0.205810880546258,0.949815837576753
171,1,192795,0.0241310813250364,0.14497846809821,0.867901297701302
172,1,194020,-0.0742777262918397,0.152660853867559,0.626876472788045
173,1,194187,-0.082131644837233,0.145038411278663,0.571566590550578
174,1,194867,-0.186590584633267,0.14468486584635,0.198021909194623
175,1,197325,-0.232628980797548,0.148047291590215,0.117005283785856
176,1,197392,-0.244976804088284,0.149907791381582,0.103111842133713
177,1,198857,-0.870953787969639,0.693849507935632,0.210218760749964
178,1,206666,0.0762488853619807,0.163053024554147,0.640336009968262
179,1,206675,0.0294550155309441,0.21234071617068,0.889753819783746
180,1,223051,-0.276866398659711,0.167417109878978,0.0990668301181123
181,1,223059,-0.385702375726632,0.173305098816175,0.0266742525575391
182,2,7366,-0.278006311691074,0.209818901405021,0.186034070800653
183,2,8180,0.127710207220964,0.289514500895661,0.659397248048261
184,2,8187,0.0944983863061672,0.301107557728832,0.75383098882597
185,2,8250,-0.0473840981307649,0.296683351690098,0.873198744495045
186,2,8253,-0.076331157060034,0.296666253807243,0.797099890135559
187,2,8285,-0.0283885589467945,0.16084696498822,0.860006905379284
188,2,8302,0.0396451061138762,0.150554875435847,0.79245248280593
189,2,8306,0.0396451061138762,0.150554875435847,0.79245248280593
190,2,8314,0.0867306337896869,0.14740855178454,0.556660839581613
191,2,8317,0.0384762721405241,0.150830374708413,0.798797271740497
192,2,8328,-0.0156277989115218,0.150167119700871,0.917173392415766
193,2,8331,-0.0158422870576389,0.149884736326713,0.915883219394406
194,2,8498,-0.0317691535979778,0.147255115404428,0.829313250375594
195,2,8651,-0.0397832061817009,0.147387498349432,0.787377581072733
196,2,9418,0.0119835383051958,0.37488303020932,0.974517172890579
197,2,9812,-0.0357887138667443,0.148266308560454,0.80939975612727
198,2,9932,-0.0431561734892467,0.147676271760732,0.770278641690216
199,2,10135,-0.0642329591083703,0.14708879308875,0.662599454504354
200,2,11616,-0.0102231929118166,0.146971347651183,0.944583987769798
201,2,12133,-0.0192357502415008,0.147553083691012,0.896351953656545
202,2,12194,-0.0140761136420129,0.148125327453016,0.92434618451974
203,2,12359,-0.0274771921984889,0.147686893526641,0.85251217504806
204,2,13061,-0.0132177849113029,0.147681589545488,0.928733791043836
205,2,14298,-0.0289635095976211,0.148141138810579,0.845103898277515
206,2,15222,0.000315263893721385,0.149593826354506,0.998319677163368
207,2,17986,-0.018409613329808,0.14696908861166,0.900387594475074
208,2,19770,-0.0162997533756577,0.14798596843694,0.912357834978914
209,2,19836,-0.0105760831843613,0.147580861922271,0.942910708373795
210,2,19851,-0.0117713983769689,0.148012708038723,0.936656417134898
211,2,21595,-0.0588791198789924,0.147369391073876,0.689741212315396
212,2,22385,-0.0656724145192173,0.147500774287602,0.656423292587902
213,2,23441,-0.047377915365268,0.148953850741706,0.750619086280091
214,2,24209,-0.0071081114411744,0.147748031698472,0.961656033932468
215,2,24341,-0.0114983927736634,0.14809672291674,0.938157535266116
216,2,26815,0.0507184011046475,0.147895881366508,0.73185287384408
217,2,28209,0.121709356447512,0.147828423390724,0.410884753874596
218,2,28695,-0.0549335658637673,0.154559538218494,0.722487176173723
219,2,35849,0.0140295356276408,1.58482826360629,0.992941898684482
220,2,35850,-0.655809764155492,1.93796043856994,0.735261419596647
221,2,41245,-0.15709113246267,0.147165383042626,0.286499850846956
222,2,43214,-0.220996217935118,0.149329979830775,0.13978685407236
223,2,47104,-0.00985245164394366,0.145615726828173,0.946094097922742
224,2,50915,0.0603594997715849,0.147012296681922,0.681633665426471
225,2,55834,0.0228985520827639,0.146362840546876,0.875767302712325
226,2,56422,0.0634562957455899,0.146590688713221,0.665365723097264
227,2,57715,0.0660035021347365,0.146104008261221,0.651721520549009
228,2,59046,0.0259827011039002,0.146879037463912,0.859689463153029
229,2,59191,0.0487583271462033,0.146021473193975,0.73864421268083
230,2,59383,0.0526649864459004,0.146059696241877,0.718635345325594
231,2,59477,0.0305553662166433,0.148275737236861,0.83685405414896
232,2,59755,0.201996614539325,0.332997823143352,0.544506044936104
233,2,60471,-0.0256298831090317,0.146276986418722,0.861011366120404
234,2,60478,-0.0244502445549685,0.146444492170305,0.867497806710779
235,2,60786,-0.0114272712532347,0.146208205411116,0.937747033191581
236,2,61035,-0.00240684180189532,0.146198869664234,0.986874485196005
237,2,61071,-0.00348884522563231,0.145535590816484,0.980888126367267
238,2,61675,-0.0295883561033236,0.145946198626357,0.839459213958238
239,2,62776,-0.0155714488830374,0.15233863080414,0.918643248638101
240,2,62939,0.0293456855378252,0.145694034291497,0.840486228736244
241,2,63527,0.022580796641415,0.146244388069324,0.877379018322415
242,2,63857,0.00993451669770617,0.146282391450085,0.945893119461226
243,2,65527,-0.0701335210717958,0.1457532808943,0.630686904191709
244,2,67007,-0.080604533235604,0.160468507964173,0.615764432164293
245,2,67023,0.0365604823433987,0.331952189882378,0.912362681774188
246,2,67024,0.125514845019524,0.333104352394514,0.706546129979629
247,2,67976,0.0206477650648313,0.147897022123572,0.889048495859479
248,2,69628,0.0470666305676408,0.15033043019505,0.754398820392663
249,2,71825,-0.272800440067691,0.290376378196706,0.348130916337711
250,2,72389,0.0772134373589857,0.146931558406471,0.599561312708231
251,2,72392,-0.0108403603708245,0.147987386608415,0.941647138811829
252,2,73646,0.12176675925519,0.144809503373364,0.400986921861568
253,2,74564,0.195290793178859,0.144295951537488,0.176792437199293
254,2,74739,0.265140271128011,0.144457865837316,0.0672852051186925
255,2,79931,0.425909383731407,0.162020494390153,0.00894475585190527
256,2,80748,0.353826307714785,0.149773151389731,0.0186982627435637
257,2,80873,0.364263310897284,0.144194251834473,0.0119670720076153
258,2,81501,0.37199385895238,0.14411386336343,0.0102471333235078
259,2,83526,0.351674546628418,0.144030759991873,0.0151101608614877
260,2,83845,0.415042749431982,0.14369182171664,0.00411066283684902
261,2,84412,0.690087766802916,0.36452746154656,0.0591619603382404
262,2,84412,0.228906555921933,0.183056482119054,0.211956329222363
263,2,84447,0.39748498832516,0.145708242833133,0.00669153107341481
264,2,87391,0.403646600048696,0.143134649235885,0.00507279826596525
265,2,87562,0.415544096337301,0.143408787867729,0.00399479522053237
266,2,87849,0.404963021436359,0.143480614908171,0.00503621217095703
267,2,87878,0.409022879679479,0.144078568910642,0.00478910992680881
268,2,88125,0.321187252684625,0.161131310843529,0.0469950357850673
269,2,89785,0.326353058081346,0.144691349608948,0.024713037481093
270,2,93441,0.316943047280648,0.149129564929261,0.0342567615548712
271,2,93588,0.30446458117999,0.154502862455627,0.0495497557916958
272,2,93721,0.310111541617303,0.144349586686758,0.0323669207289565
273,2,93952,0.264980760851867,0.144186476981107,0.0669373827822771
274,2,95085,0.341804830375091,0.143931618533862,0.0180936370193024
275,2,103188,0.37489796860118,0.147252782307092,0.0113225142616395
276,2,107124,0.311206667295441,0.144200763798156,0.0315901220398067
277,2,111645,0.419971814019326,0.143511547441769,0.00365119791172211
278,2,111916,0.384250609488933,0.144140597739739,0.0080335395235338
279,2,111931,0.400383872019404,0.144241183565318,0.00580010974788403
280,2,111999,0.411202653840313,0.143625314146059,0.00444675625505223
281,2,114528,0.372199127538008,0.144770216995291,0.0105506032850709
282,2,116024,0.415562543663788,0.144787083281379,0.0043498415535045
283,2,119244,0.22026942341675,0.159199746892686,0.16735400922952
284,2,119246,0.2458279017193,0.160802215679536,0.127219652668006
285,2,119247,0.19464530502315,0.162167948408635,0.230839410464349
286,2,120090,0.205599742758743,0.145477307860116,0.158455444485734
287,2,120291,0.234411743120229,0.147028222452085,0.111756700946835
288,2,120726,0.211613069569322,0.146271115622244,0.148863264222991
289,2,121716,0.255143719489409,0.145906894372979,0.0812164541366719
290,2,123100,0.195018959691273,0.146372055823284,0.183604321408902
291,2,124677,0.158524123797342,0.146294384069874,0.279283182972434
292,2,127636,-0.111400685465343,0.185242332479921,0.547974160079871
293,2,127887,0.196285688986268,0.147171843390779,0.183156299702318
294,2,128935,0.17579012718104,0.147105461130077,0.232891652904922
295,2,129053,0.223375506938026,0.147372611620138,0.130485278158726
296,2,130040,0.217393530909468,0.148303123949637,0.143573091636098
297,2,130976,0.165994138264059,0.147277423103143,0.260472200954677
298,2,132199,0.142478222537857,0.148031905134927,0.336465775361438
299,2,133355,0.183116221976037,0.148910090707857,0.219624693961953
300,2,133435,0.193364491551619,0.149196627559204,0.195809134547977
301,2,133943,0.190786865972251,0.174796734060437,0.275806823029184
302,2,135183,0.178797513252519,0.14933108436697,0.231984159994124
303,2,135402,0.197790291303357,0.149240567094315,0.185924871563839
304,2,135898,0.256240515547808,0.149785226846249,0.088011451769545
305,2,135912,0.242612478907626,0.149961008363589,0.106590874477328
306,2,135925,0.250200553030845,0.149241160143108,0.0945285795199777
307,2,136002,0.204840762214623,0.149324520604962,0.171002367469468
308,2,136173,0.208307284983795,0.150373091087426,0.166844736966241
309,2,138209,0.181262419828902,0.154902850390923,0.242722620729111
310,2,138318,0.22458441512329,0.154299673025504,0.146417390357442
311,2,138695,0.169425858063306,0.151841926522627,0.265264946545462
312,2,138818,0.168707617304191,0.151564758132867,0.266420374301648
313,2,139728,0.161061440958474,0.151315688330971,0.287872014690704
314,2,140174,0.127850490224513,0.151405478603909,0.399004167544179
315,2,140863,0.125985016429707,0.151348544932168,0.405736721110672
316,2,141152,0.154590215156313,0.151700792266954,0.308878620180355
317,2,141292,0.147045511211851,0.150628221846172,0.329626503405187
318,2,141545,0.140939513366888,0.151380402461123,0.352474954131698
319,2,145823,0.360696829952682,0.156169072965548,0.0214837200295858
320,2,145934,0.245332785365793,0.25892518375994,0.34402991238355
321,2,145980,0.25854630299213,0.158198279084532,0.103083536927628
322,2,146723,0.241282689433536,0.150746747884381,0.110363829396937
323,2,147946,0.266356780068228,0.152019062920343,0.0806201630828274
324,2,150394,0.293222976315129,0.165585559217388,0.0774527926484521
325,2,151274,0.0358548398245198,0.260530570945242,0.890617323921887
326,2,151397,0.197996985127992,0.152697146687752,0.195593572843199
327,2,153035,0.199664545260956,0.151020698699621,0.186990723853269
328,2,153228,0.145067403425371,0.152303267960122,0.341500055149828
329,2,153455,0.163952233160473,0.153401871979086,0.285900940067979
330,2,153732,0.21436555421575,0.158448489444887,0.176952238732564
331,2,153815,0.180793504608028,0.152757582424913,0.237394728576351
332,2,154160,0.19146690222075,0.151113391286017,0.205975820964165
333,2,154235,0.174465127220358,0.15268692746819,0.253965373523659
334,2,155527,0.229602559273587,0.165580047210595,0.166421760093606
335,2,159870,0.19241460472853,0.148753394315009,0.196679102779149
336,2,161229,0.189604750108962,0.151057422304891,0.210242526230937
337,2,161451,-0.3763855754787,0.323556972411689,0.245503876112659
338,2,161451,0.364497351037963,0.324636891369898,0.262291988445636
339,2,162696,0.2654688634607,0.150079068938473,0.0777807366073119
340,2,163284,0.266446103003639,0.148067596272858,0.0727951176267279
341,2,164166,0.161528807034515,0.149879902557601,0.281893937981111
342,2,165270,0.135911041519355,0.148687900546685,0.361304359242429
343,2,165675,0.144556361471663,0.151128219172803,0.339466868423049
344,2,166404,-0.845489321067543,0.389598243112334,0.030661304426064
345,2,168012,0.106850431172943,0.182829139749925,0.559305840819205
346,2,168062,0.056084880264174,0.149934462373348,0.708582294764693
347,2,168518,0.0313790038049115,0.149096160457137,0.83342891478392
348,2,168980,0.0816234126519007,0.14897139377545,0.584097705492958
349,2,169651,0.062209080329894,0.149068746993105,0.67669946973415
350,2,169902,0.308105503185228,0.248685857075634,0.21619288964446
351,2,169960,0.158011612891567,0.231992678792585,0.496250948838704
352,2,170725,0.132803727210218,0.149203594787011,0.374027004788255
353,2,171254,0.197904207486771,0.149241397885356,0.185674633838606
354,2,172242,0.097521694012671,0.147752987805673,0.509663742170964
355,2,173254,0.0656814362525856,0.146669553646702,0.654558412947036
356,2,173340,0.0726270313260591,0.146642515360733,0.620720615657201
357,2,173385,0.066148369830766,0.146786335869624,0.652522870443107
358,2,173973,0.0963308461290697,0.146348715027188,0.510820573982201
359,2,174714,0.0701994620045515,0.375458936105522,0.851791764968929
360,2,177341,0.144284694199251,0.145737352055699,0.322836429429635
361,2,180314,0.053296255156453,0.145960948307743,0.715225196744804
362,2,180339,0.0487701416522609,0.146334314886671,0.739121618885558
363,2,182758,0.0933841103307247,0.14574773096105,0.522117547993902
364,2,183619,0.0572574093927259,0.146375003219096,0.695908085058299
365,2,183913,0.0618707011709552,0.150078737871496,0.680402812110344
366,2,184146,0.115893309640562,0.15099575259555,0.443281346927651
367,2,187176,-0.0044753667892925,0.147203605448045,0.975763182882627
368,2,191066,0.0706358196560719,0.1482565564657,0.634053473791803
369,2,191124,0.410681217122448,0.186095843858593,0.027969349242499
370,2,191128,-0.357346641221978,0.171436495248298,0.0378399231583156
371,2,191599,0.0523522216097293,0.146222779748301,0.720534447843019
372,2,191762,0.0440193073641739,0.152020210171265,0.772321182125493
373,2,191763,0.0281466833046551,0.146820909924004,0.848081482727081
374,2,191959,0.021349269368977,0.146465888989992,0.884191888336799
375,2,192390,0.049075360540387,0.15048943974192,0.744538143434286
376,2,195759,0.102148873453678,0.147627884899808,0.489433123263771
377,2,196912,0.120058689720358,0.145197953880698,0.408873773580975
378,2,197598,0.360208686898942,0.474257372120515,0.448047542925554
379,2,198110,0.090185093489544,0.146130655911554,0.537531130879655
380,2,198283,0.0843797350423201,0.150741373016431,0.575994796937981
381,2,198805,0.0859766758961553,0.146767912775099,0.558384108540169
382,2,198891,0.111750123084662,0.145573991074085,0.443207300510134
383,2,199248,0.0880633517084021,0.145952943770137,0.546651317584869
384,2,201782,0.0425594153759941,0.145831145240455,0.770580108479412
385,2,203285,0.191080479973073,0.144926877798051,0.188204070748838
386,2,203783,0.125262445508779,0.14481706194311,0.387642559108505
387,2,204179,0.134859276294524,0.145143861464672,0.353450348844047
388,2,205406,0.0604138160219122,0.146779097376525,0.680884724373536
389,2,205834,0.0816656956657301,0.146046474468057,0.576396132638251
390,2,205965,-0.0238659532594757,0.15964866875128,0.881252005489327
391,2,207192,-0.00170964875547247,0.145974486548341,0.990662030108724
392,2,207561,0.0017570696539802,0.145329260996094,0.990360427132553
393,2,208682,-0.0371414954065813,0.145071337332404,0.798082757413752
394,2,210102,-0.0199424949253247,0.145455624718638,0.891027042543409
395,2,212519,0.198863845866365,0.309409717139894,0.520822963272659
396,2,214801,-0.025642378067697,0.145446171798404,0.860158183830827
397,2,215016,-0.0462987300384711,0.145348695384054,0.750267094749994
398,2,218876,-0.116247682471983,0.146742098861427,0.428781700824133
399,2,227511,-0.1321617277131,0.147744663431364,0.371648995283753
400,2,230378,-0.0767515966565726,0.145990893262173,0.599406842063272
401,2,231943,-0.0893521938848097,0.146389533629044,0.542007614351135
402,2,232156,-0.0908263839911401,0.146326892110708,0.535191810519315
403,2,232789,-0.0750121594644952,0.145833657590561,0.60731663142938
404,2,238524,-0.0692479088596051,0.146047105097157,0.635687684214205
405,2,241518,-0.127662794566511,0.147205165188859,0.386397471384108
406,2,250396,-0.212666464819535,0.145918977055172,0.145887161698526
407,2,250466,-0.206863682915993,0.145890772768519,0.15709177461756
408,2,252305,-0.207643719090116,0.146276547553433,0.156627465732025
409,2,254571,-0.115163914963734,0.148627473833357,0.438947338696663
410,2,254742,-0.133524325106176,0.148449475393502,0.36902098996215
411,2,254908,-0.147791978238482,0.149547993465352,0.323703281406368
412,2,255033,-0.0605572027358754,0.175492059946321,0.73024658753917
413,2,255862,-0.181716434483826,0.14853808575968,0.22200752422242
414,2,255975,-0.191405593351078,0.147964930702501,0.196653723296795
415,2,258311,-0.292265729062684,0.14503435296044,0.0446467480969246
416,2,259284,-0.210376949392008,0.145928378574946,0.150289019865349
417,2,266330,-0.143864514845832,0.146787058052547,0.327712958238573
418,2,267100,-0.146815106124836,0.146768052739542,0.317840585846999
419,2,268086,-0.111315368752637,0.146867184345368,0.448997251082592
420,2,274614,-0.0937400991085177,0.146008384397424,0.521277800656286
421,2,274729,-0.124055155835054,0.146744204784179,0.398469291700312
422,2,275746,-0.0439080561708671,0.14680995321346,0.765054302254515
423,2,277029,-0.0588208932050375,0.146112699905088,0.687506729231538
424,2,277741,-0.0759365748696393,0.146147736426752,0.603676573604055
425,2,278218,-0.089432691293708,0.145861895939105,0.540183461578654
426,2,278379,-0.0746252463888938,0.149498420947013,0.617970005303317
427,2,279910,-0.115933365460815,0.145757745930777,0.426924706684641
428,2,280616,-0.0892063218044947,0.152190022985781,0.558148696840888
429,2,283431,-0.100615458793284,0.147928074590916,0.496845989108862
430,2,283573,-0.0854939552745396,0.146178519285988,0.559015551248496
431,2,286762,-0.0619728864738386,0.146586575959278,0.672718107532397
432,2,287187,-0.107805957609492,0.145826700674651,0.460231647091675
433,2,288379,-0.00742149804485492,0.144833037674026,0.959161868284857
434,2,294941,0.0252658753270327,0.144913977592801,0.861689686213891
