SNP,Chr,Pos,Effect,SE,MID2_RSN1_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
34,1,41499,0.0312457695968059,0.0542714346631048,0.565163578439255
35,1,45359,-0.0840819238581165,0.0913007672108442,0.357714147937734
36,1,45634,-0.0353410447594706,0.0839420979822717,0.673998932247532
37,1,51248,0.0412102424703631,0.0544838891213391,0.449928974603011
38,1,51462,0.0446954050149945,0.0545501159290211,0.413142015649711
39,1,52124,0.028867189367052,0.0545063712992078,0.596714384257099
40,1,52667,-0.0280189892823792,0.0544202039023703,0.606970472743193
41,1,55470,0.0103959146315856,0.0559194531286032,0.852623116446637
42,1,59265,0.0142739747525648,0.0544078653940314,0.793203641427295
43,1,60165,-0.00444070489713797,0.0543715373895932,0.934952769601039
44,1,62308,0.0174330150804597,0.0543043273422441,0.748381861186603
45,1,62869,0.0147553614202544,0.0542997532418834,0.785981555299593
46,1,65431,0.0713888626145307,0.0565891938068051,0.207951599650714
47,1,65451,0.0892643012970752,0.0557101960163038,0.109984277543835
48,1,65719,0.0528215414968043,0.0582384707305921,0.365032329629451
49,1,66841,0.0574059098532101,0.0542450445403075,0.290655938252142
50,1,66948,0.0468900338572069,0.0546074614787225,0.391102814237498
51,1,68621,0.0303537257772982,0.0544924310679965,0.577862347363173
52,1,69417,0.02787042740172,0.054351812174345,0.608427163820069
53,1,69820,-0.526051582327913,0.210909133566619,0.0130805541679232
54,1,69821,-0.0384634318598334,0.13199314615383,0.770912926825416
55,1,70906,-0.0750599746279024,0.0872509353925226,0.390220248347102
56,1,74327,-0.0539291087518419,0.05459558229637,0.323930838865326
57,1,74572,-0.0470147137750401,0.0544679826486649,0.388634255445929
58,1,75211,-0.0403416330048235,0.0543836673816424,0.458703676970731
59,1,76030,-0.00240427940524029,0.0544258875426062,0.964789655705369
60,1,80108,-0.0838118713144632,0.0542300079973487,0.123124067326255
61,1,81262,-0.1127988927584,0.0540602498729093,0.0376469254141715
62,1,81999,-0.0876700798644828,0.0543254024409042,0.107465351047836
63,1,82431,-0.061410478346815,0.0546859493052135,0.262214976177183
64,1,83284,-0.0653376559804802,0.0542735921965372,0.229451409667648
65,1,83613,-0.0560625174228037,0.0542969687340341,0.302537079909923
66,1,84112,-0.0544147229179541,0.0543077188438143,0.317044254822529
67,1,84701,-0.0491804589764501,0.0581779162812076,0.398490388757458
68,1,84858,-0.0374468837986624,0.054501950562833,0.492487101346735
69,1,85751,-0.0878097421199312,0.0545627509266479,0.108437009516134
70,1,87445,-0.0958587242170522,0.0546406289525905,0.0802384130379287
71,1,87467,-0.0993706234258311,0.0549114798429904,0.0712003052510989
72,1,89070,-0.102327080548428,0.0545491259265607,0.061498162102856
73,1,89616,-0.0957936624624764,0.0542865296603518,0.0784968421961183
74,1,89679,-0.0886560974343782,0.0543277998515202,0.103597864828415
75,1,89880,-0.0956294980423371,0.0543081623562897,0.0791265933725103
76,1,91472,-0.0825059165632409,0.0547752934902273,0.132894361477809
77,1,93789,-0.0961351389831185,0.0541436525987609,0.0766674569832823
78,1,94351,-0.0887676851040548,0.0543229516420613,0.103134939007969
79,1,99148,-0.0592581092195557,0.0542933574379815,0.275822351537604
80,1,101281,0.600676385632524,0.593932984309104,0.312539833388573
81,1,106011,-0.0374565442766071,0.0566441867962656,0.508876843062988
82,1,106800,-0.00692104872149325,0.0544570035832511,0.898939957879512
83,1,107970,0.00921088870833715,0.054294695838193,0.865385565868848
84,1,109000,0.00338061221569469,0.0543923009795376,0.950476641803312
85,1,112549,0.017247730538386,0.0543232698343996,0.751050667469665
86,1,112742,0.0289966238768441,0.0545208602350712,0.595168187308229
87,1,113050,0.0393799911508307,0.0544105877509975,0.469694868506927
88,1,113135,0.0107018459047207,0.0543092667671698,0.843898866286464
89,1,114076,0.020695560110105,0.0543010825954907,0.703338955096626
90,1,114628,0.0264769039061826,0.0544314148866785,0.626966376499605
91,1,116283,0.0255646477538438,0.0547355877717735,0.640747138996587
92,1,126880,-1.74336399717528,1.02311438075635,0.0892652844148292
93,1,127853,0.031806892214852,0.0546243276171797,0.560746864260673
94,1,128302,0.020647917105319,0.0544295399343189,0.7046550992527
95,1,128704,0.0104810101076054,0.0544919697260576,0.8475861349398
96,1,128911,0.0251785082849481,0.0544843778524426,0.644277485415207
97,1,130267,-0.0203688334267685,0.0544642332688898,0.708639632729155
98,1,130271,-0.0157844813602392,0.054533205813255,0.772409138365611
99,1,130613,-0.0253671923337652,0.0550327874420514,0.645120568952026
100,1,132012,0.0256956042329089,0.0549154720154538,0.640136326720158
101,1,133231,-0.00359631543944888,0.0545423637504132,0.947465957267421
102,1,137074,-0.0172700528974929,0.0544573716435962,0.751332628437213
103,1,137304,-0.00139778603994942,0.0544840090960865,0.979547031167433
104,1,139686,-0.00207341719339263,0.054555548752053,0.969704688810809
105,1,149562,0.0236959385291981,0.0546655733674049,0.664937425496022
106,1,150447,0.0446985809011803,0.0552354352606713,0.41892370195299
107,1,151446,-0.0543952445414524,0.111030926572163,0.624501383080175
108,1,154084,0.0248303493449387,0.0554417039186481,0.654526001601683
109,1,156633,0.028919406782844,0.0561966912597415,0.607147277622163
110,1,157269,0.0226663646832272,0.0544375770227977,0.677389759117611
111,1,160054,-0.0139012426799993,0.0549632915670359,0.800478279276666
112,1,166222,-0.0264477167078926,0.054543550201729,0.628053902028186
113,1,166416,-0.0230879508575051,0.0544370751214261,0.671735321571146
114,1,167326,-0.0154942451350895,0.0547541529335815,0.777359226586064
115,1,168836,-0.035000927722303,0.0544690086564297,0.520911024806706
116,1,171200,-0.0126434044675376,0.0545783267554471,0.81693932682215
117,1,171431,-0.00684621863769402,0.0549220279563787,0.900868888669872
118,1,173339,-0.0376008856418147,0.0544593575780195,0.490371622839107
119,1,173845,-0.054141321018205,0.054374638367009,0.320073557868603
120,1,175121,-0.0667874363137094,0.0542265944073838,0.218904858695352
121,1,175281,-0.0541047270957539,0.0543128840862678,0.319851147921657
122,1,175315,-0.0606471094065716,0.0542761501477612,0.264591600208351
123,1,175523,-0.0642082389909418,0.0545732216829514,0.240167098964308
124,1,175541,-0.0575381753352631,0.0543707816309603,0.290662621009804
125,1,175653,-0.0781077449181714,0.0544708674869956,0.152475684563332
126,1,175805,-0.0806770114314095,0.0575591651491186,0.161902528155905
127,1,175818,-0.0756059466987968,0.0562493228382787,0.179772164616952
128,1,175856,-0.0672880776174682,0.0554155346268935,0.225465581481384
129,1,175876,-0.0548292237621076,0.0546021912082706,0.31599031697333
130,1,175989,-0.0509277172087876,0.0547690965263014,0.353077830132509
131,1,176001,-0.0594405498797524,0.0550310004577276,0.280822394770348
132,1,176451,-0.0506037776279254,0.0557193968993018,0.364397644063401
133,1,177692,-0.0459344675698884,0.0543170569413767,0.398308056159242
134,1,178191,-0.045664244346375,0.0543717432350174,0.401559538410776
135,1,178224,-0.0459344675698884,0.0543170569413767,0.398308056159242
136,1,178960,-0.0567768865906762,0.0547229367702972,0.300197411913682
137,1,179139,-0.0688584860067252,0.108562662208803,0.526312765316217
138,1,179139,-0.377608979197363,0.217847580223779,0.0839043442205273
139,1,180955,-0.0455887077178192,0.0628933412447401,0.46901967039267
140,1,183802,-0.0936407457262035,0.054150016774901,0.0846325410512073
141,1,183954,-0.110277352877297,0.0544594079572603,0.043625211877016
142,1,184450,-0.105431891822911,0.0540044398534263,0.0516949288639751
143,1,184641,-0.102857332863656,0.0556063976594149,0.0651867878722061
144,1,184718,-0.0766329977770125,0.0544511456673311,0.160197122812185
145,1,185296,-0.0833477987915383,0.0541907784057146,0.124933721891337
146,1,185438,-0.0949852955261049,0.0541390843454806,0.080217962915972
147,1,185469,-0.0947097716833292,0.0542192641818512,0.0815431665707013
148,1,185503,-0.0937593684877212,0.0540825085633078,0.0838558810889031
149,1,185705,-0.0996738928326171,0.05466243583826,0.069081696010539
150,1,185749,-0.0987367079053402,0.0546672539553056,0.0717481021944306
151,1,185806,-0.0908336811352488,0.0547796758360421,0.0981726841051831
152,1,185879,-0.106018548124613,0.0549694646772524,0.054572055818021
153,1,185916,-0.111609998623707,0.0549128215250675,0.0428517599500255
154,1,185941,-0.0996785450757558,0.0552195262063054,0.0719059503938035
155,1,185954,-0.0871819778558639,0.0554419672840415,0.116732630013504
156,1,186055,-0.106794742197935,0.0542283480273842,0.0496942709453445
157,1,186896,-0.0978665846173327,0.055174021257924,0.0769615457853923
158,1,187697,-0.0585126460835479,0.112979793209102,0.604849926103003
159,1,189392,0.0373704026690449,0.113597863718694,0.742372692849987
160,1,189416,0.141194078151955,0.109644842798839,0.198679959221114
161,1,190132,0.0102885207185645,0.0545918517178795,0.850622351128295
162,1,190148,0.0100563398644697,0.0546084404978657,0.853998715626654
163,1,190165,0.0212572639508194,0.0550190759830828,0.699461582206332
164,1,190169,0.00918949850873013,0.0549599072378029,0.867305533309186
165,1,190933,-0.0098706644653862,0.05451384311153,0.856418808851486
166,1,192149,-0.00847875653919417,0.0549602308720747,0.877484413607564
167,1,192302,0.115802634793007,0.0723085066726208,0.110158969762771
168,1,192303,0.0938322850002051,0.0653324554236308,0.151823149147176
169,1,192305,0.0925394179782812,0.0679116715071729,0.173863477695771
170,1,192315,0.0915837753149864,0.0770881696307045,0.235616639594509
171,1,192795,-0.025417611479342,0.0543963493067335,0.640597259412522
172,1,194020,-0.0366767638168367,0.0572802206307477,0.52239026775898
173,1,194187,-0.0330147490719968,0.0544298924474565,0.544535838820357
174,1,194867,-0.042876794236214,0.0543807493872701,0.430959559395159
175,1,197325,-0.0675635701588577,0.0556406681848873,0.225451019997824
176,1,197392,-0.091584366706735,0.0562626772265785,0.104459546872286
177,1,198857,-0.4124237017666,0.260060411664241,0.11366267945269
178,1,206666,-0.10299933327022,0.0609674688881819,0.0920229594839975
179,1,206675,-0.0497734368689811,0.07965050028654,0.532441730768535
180,1,223051,0.0209994619497825,0.0630653780349393,0.73934762141208
181,1,223059,-0.00613552736203626,0.0654960579563676,0.92541824335958
182,2,7366,-0.048194421794939,0.0788998082908991,0.541704791692035
183,2,8180,-0.224889044476667,0.108024842438195,0.0380782518319366
184,2,8187,-0.130262232062879,0.112809857417936,0.248991871937064
185,2,8250,-0.115725131232033,0.111180056888006,0.298643474592068
186,2,8253,-0.11802421757598,0.111173210090697,0.289131899824295
187,2,8285,-0.0142309609067274,0.0603644600488966,0.813762877630125
188,2,8302,-0.0479061939806071,0.0564518785007587,0.396667854672817
189,2,8306,-0.0479061939806071,0.0564518785007587,0.396667854672817
190,2,8314,-0.0545082844455396,0.0552740901475913,0.324737248336042
191,2,8317,-0.0498917659382814,0.0565501839066282,0.378238500682822
192,2,8328,-0.043405765810454,0.056311851323394,0.441334866998562
193,2,8331,-0.0481711327715899,0.0561948092769851,0.391906681086468
194,2,8498,-0.0522436321808294,0.0551991200492147,0.344562602068615
195,2,8651,-0.0607434837364091,0.0552263083127171,0.272124684036105
196,2,9418,0.0714477119748782,0.140643994646756,0.611767819611678
197,2,9812,-0.0523749722370596,0.0555797027767696,0.346663095916538
198,2,9932,-0.0585886133440384,0.0553424505887496,0.290480380822015
199,2,10135,-0.0564370061681003,0.0551361930067351,0.306728622100979
200,2,11616,-0.0735077452035455,0.0550204204900507,0.182407158493359
201,2,12133,-0.0686716425402103,0.0552578829850809,0.214785444117001
202,2,12194,-0.0675531590262008,0.0554763830049152,0.224154294773845
203,2,12359,-0.0633438325691632,0.0553276088441568,0.253031825460201
204,2,13061,-0.0665049058312775,0.0553130121296501,0.230038706458616
205,2,14298,-0.0645447507539378,0.0554947776125419,0.245583510167214
206,2,15222,-0.061230836515435,0.0560485298020402,0.275375502916748
207,2,17986,-0.0374850961945288,0.0551232544007439,0.496935439336953
208,2,19770,-0.0285995852861488,0.0555198528876447,0.606789081653948
209,2,19836,-0.00949653354982105,0.0553858203027071,0.863959178823921
210,2,19851,-0.00690085916946193,0.0555490807721017,0.901203923502568
211,2,21595,-0.0186208499105038,0.0553119831807977,0.736579841905986
212,2,22385,-0.0191309289453638,0.0553638450895487,0.729887403630304
213,2,23441,-0.0319247176412234,0.0558851968148178,0.568190078159666
214,2,24209,-0.03072886280265,0.0554265195377326,0.579651248250341
215,2,24341,-0.0153160904701828,0.0555758247525485,0.783024948536705
216,2,26815,-0.0290065023838716,0.0554937257864139,0.601511787898143
217,2,28209,-0.0472909274133991,0.055476806233631,0.394545120899285
218,2,28695,-0.0526837673035523,0.0579494261690688,0.363899925725512
219,2,35849,0.0109572955718278,0.594792552391865,0.985312573399744
220,2,35850,-1.11312525594414,0.725026131531444,0.125608425863485
221,2,41245,-0.0941089345889877,0.0550936341804232,0.088485125410077
222,2,43214,-0.0495536158566617,0.0561558639718161,0.378144851587479
223,2,47104,-0.0729881268561112,0.0545123078303383,0.181455254624196
224,2,50915,-0.0761109108491494,0.055038631784088,0.16758085784361
225,2,55834,-0.0659423765679207,0.0548202617467468,0.229827651292935
226,2,56422,-0.0801064465410254,0.0548652915713135,0.145163823276621
227,2,57715,-0.0657381036212278,0.0547375904479872,0.230568765687645
228,2,59046,-0.067065639256051,0.0550110811836408,0.223609009710113
229,2,59191,-0.0529281389233352,0.0547386912718832,0.334244148255634
230,2,59383,-0.0592763665525271,0.0547360675970327,0.279570250109907
231,2,59477,-0.0658480494475209,0.055541393451223,0.23659074524161
232,2,59755,-0.0671380727779569,0.124989545192031,0.591502755633991
233,2,60471,-0.0676990753932906,0.0547823883829768,0.21736143677669
234,2,60478,-0.0661469539387702,0.0548505370117989,0.228644797854641
235,2,60786,-0.0609087931723267,0.0547771882868931,0.266921862011092
236,2,61035,-0.0570683959124312,0.0547849392387569,0.29827278505689
237,2,61071,-0.0563059558060175,0.0545378923063591,0.302582683251836
238,2,61675,-0.0624353720533819,0.0546765246847667,0.254267680212009
239,2,62776,-0.036806251245794,0.0571406095303562,0.519906375431588
240,2,62939,-0.042366971170174,0.0546362172414569,0.438600349736807
241,2,63527,-0.0337242615969591,0.0548586353167664,0.539116899719394
242,2,63857,-0.0494630760868529,0.054837602792343,0.367676171051392
243,2,65527,-0.088511275969323,0.0545165934182569,0.105361122207476
244,2,67007,-0.0502538336961113,0.0601866268569478,0.404301148771143
245,2,67023,-0.132454592269787,0.124385582820592,0.287662172787235
246,2,67024,-0.157513534631404,0.124759251548061,0.207587984136633
247,2,67976,-0.0743928200694116,0.0553665101988488,0.179926924742031
248,2,69628,-0.108500219240054,0.0561311978020598,0.054038757953589
249,2,71825,-0.149231425778934,0.108826171617479,0.171157977186427
250,2,72389,-0.104771149965789,0.0548830344027264,0.0570740476257942
251,2,72392,-0.074887558829557,0.0553975095485373,0.177297874235857
252,2,73646,-0.0830155593700555,0.0542222953577735,0.126659448802514
253,2,74564,-0.0572851933321517,0.054209528509428,0.291354456957588
254,2,74739,-0.048690887213766,0.0544120505923948,0.371474430455597
255,2,79931,-0.00696358284991094,0.0613981488217798,0.909764578607415
256,2,80748,-0.0163855387055394,0.0566463935113124,0.772552188360143
257,2,80873,-0.0109212342965984,0.0546006015218889,0.841579802709788
258,2,81501,0.00461249136683761,0.0545940461355693,0.93271707117786
259,2,83526,-0.0043301054310638,0.0545094198235914,0.936729459848515
260,2,83845,0.00275049424851104,0.0545615154848993,0.959823474793447
261,2,84412,0.0828875313865378,0.137430634208354,0.546814385273883
262,2,84412,0.0128545819847498,0.0688504704131582,0.85200084104123
263,2,84447,0.00708038262988833,0.0552570466013908,0.898114804976541
264,2,87391,0.0329077698025255,0.054292539278687,0.544824918161728
265,2,87562,0.0261155220959885,0.0544405075887555,0.631732443120057
266,2,87849,0.027237883738767,0.0544337900524525,0.617115415158399
267,2,87878,0.0215047374579449,0.0546751047636359,0.694321596499606
268,2,88125,0.0175467867813985,0.0608054825394939,0.773077960126585
269,2,89785,0.00758304140533826,0.0546916900722648,0.889805234880268
270,2,93441,0.0317663114197146,0.0563005166330122,0.572957483824376
271,2,93588,0.00139032018850097,0.0583036055536523,0.980988751899286
272,2,93721,0.0075187874349409,0.054526553431184,0.890404221455478
273,2,93952,-0.00156371113636759,0.0543719874093542,0.977072654530005
274,2,95085,-0.0173399242967476,0.0544401131852822,0.750283636335469
275,2,103188,-0.0133742994682866,0.0557651322984069,0.810599198063779
276,2,107124,0.00901267754270679,0.0544729099727847,0.868682569200873
277,2,111645,-0.00454414924592131,0.0545093704645841,0.933608926919136
278,2,111916,-0.0154812467944679,0.0546321808767141,0.777057573251874
279,2,111931,-0.00528433924995306,0.054721219199161,0.923123973025263
280,2,111999,-0.000516488409657789,0.054525426062533,0.992447556462486
281,2,114528,0.0121918254961731,0.05483536471923,0.824181621477024
282,2,116024,0.011995237522234,0.0549658898680831,0.827375569948316
283,2,119244,-0.0382281430599594,0.0598755715782819,0.523588433393159
284,2,119246,-0.0268356663721656,0.0605323540428295,0.657800337566964
285,2,119247,-0.0552344461087522,0.0609154888473994,0.365163389584743
286,2,120090,-0.00543195132194263,0.0547517342351112,0.921027389537209
287,2,120291,-0.00243636858982821,0.055378479642438,0.964933374668323
288,2,120726,0.00428549844073073,0.0550582014498044,0.938002778751633
289,2,121716,-0.0153850189602552,0.0549900457125179,0.779811502428234
290,2,123100,0.00396435468998801,0.055071601857197,0.942654245219264
291,2,124677,-0.0505519790669933,0.0549302856178751,0.358047928529815
292,2,127636,0.0451342523143301,0.0695163432040661,0.516591880269974
293,2,127887,-0.047072069896912,0.0553164998194121,0.395369021208242
294,2,128935,-0.0558236177359454,0.0552410151990129,0.312925671465775
295,2,129053,-0.0590848187314615,0.0554000741833001,0.286921337208572
296,2,130040,-0.0631158809043031,0.0557267765787563,0.258152988824557
297,2,130976,-0.0577667174315633,0.0552877826384526,0.296813293398092
298,2,132199,-0.0788737281281993,0.0554712281486585,0.15594245198523
299,2,133355,-0.0846335338060165,0.0558247184351453,0.130399528068297
300,2,133435,-0.0767522465553463,0.0559783296233118,0.171212810928171
301,2,133943,-0.0607910890008079,0.0656328555899149,0.354959506154527
302,2,135183,-0.0955989787617726,0.0559272926303648,0.088266115717718
303,2,135402,-0.0894110515163926,0.055947765553198,0.110911726298792
304,2,135898,-0.118111769603853,0.0560964295248658,0.0359526331276342
305,2,135912,-0.116027023867872,0.0561506993859053,0.0395243750806373
306,2,135925,-0.112690200245806,0.0559125940971778,0.0446128035354782
307,2,136002,-0.118525440597219,0.0558360615085736,0.0344712375204401
308,2,136173,-0.124918998631253,0.0561969008651948,0.0268567383995096
309,2,138209,-0.0858541425922035,0.0580688263509601,0.140168567596139
310,2,138318,-0.0901114334531463,0.0578844734624483,0.12042681830225
311,2,138695,-0.0828311166487097,0.0569168392137612,0.146474724045344
312,2,138818,-0.0704718377651423,0.0568590548811862,0.216016051919195
313,2,139728,-0.053978457730802,0.0568078781149117,0.342664199234289
314,2,140174,-0.0675707294842893,0.0567666694641089,0.234718945406802
315,2,140863,-0.0819779067035289,0.0566898080428124,0.149042480763476
316,2,141152,-0.0636072997248589,0.0569170371909563,0.264521758229403
317,2,141292,-0.0835819469554042,0.0564325962647197,0.139473699796447
318,2,141545,-0.0749491723305094,0.0567433710921981,0.18740881993103
319,2,145823,-0.112482197508996,0.0587478551522972,0.0563438691797077
320,2,145934,-0.248485603601871,0.0963961693161183,0.0103493928550547
321,2,145980,-0.111002704116224,0.0593031151033184,0.0620630612808888
322,2,146723,-0.165705807484705,0.0560916720529552,0.00334513134062221
323,2,147946,-0.150093380347835,0.0567413456694882,0.00852868055306759
324,2,150394,-0.144467065930047,0.0619449753543435,0.0202527800935563
325,2,151274,0.0131377517221942,0.0977783515819563,0.893192442371827
326,2,151397,-0.118197108791912,0.0570986855587455,0.0391745437915107
327,2,153035,-0.121124883982074,0.056451941467969,0.0325842346417322
328,2,153228,-0.113473974161376,0.0569139089386666,0.0469448422405035
329,2,153455,-0.112599534153891,0.0573531782081099,0.0504000271889355
330,2,153732,-0.130271264064836,0.0592158098133587,0.0284586530762775
331,2,153815,-0.13100084805048,0.0570194807034602,0.0221761510684546
332,2,154160,-0.117680124613037,0.0564961712534601,0.0379727965597704
333,2,154235,-0.121836049328092,0.0570425159794718,0.033376662202683
334,2,155527,-0.14578434735613,0.0618269152988818,0.0189213862423281
335,2,159870,-0.0942015167522814,0.0557348671597596,0.0918778490228521
336,2,161229,-0.0551461604523595,0.0567430018905357,0.331786475693607
337,2,161451,0.23687154858202,0.121009856513188,0.0510814331844068
338,2,161451,-0.176530735457724,0.121692783545299,0.147771972779381
339,2,162696,-0.0633340165376239,0.0564738683393212,0.262848143310546
340,2,163284,-0.0693912056501287,0.0557023886397524,0.213682676820827
341,2,164166,-0.011136117429968,0.0563399109646455,0.843425264753592
342,2,165270,0.00938239874790026,0.0558669700004133,0.866725250975275
343,2,165675,-0.0160133671151201,0.056786122024866,0.778113073168781
344,2,166404,-0.0735992894669684,0.147137895057194,0.617241566537473
345,2,168012,-0.0663449108557064,0.0685588618506001,0.333853105647417
346,2,168062,0.0067919188672465,0.0562810303099593,0.904014227563232
347,2,168518,0.0109129710318847,0.0559569177457966,0.845485950804741
348,2,168980,0.0211865819168506,0.0559219971758086,0.705019940887839
349,2,169651,0.0272588195424539,0.0559411215379351,0.626364526762245
350,2,169902,0.222105660460427,0.0927855213466677,0.0171984185491761
351,2,169960,0.0576908099050808,0.087070904048409,0.508036578177569
352,2,170725,-0.0283275585527338,0.0560392658721493,0.61352681460626
353,2,171254,-0.0192853422405482,0.0561408818868801,0.731414126655188
354,2,172242,-0.00246502502357349,0.055486374864011,0.96459013870461
355,2,173254,-0.00188574250185369,0.0550612480961204,0.972698677033954
356,2,173340,0.0205359677026609,0.0550438250489413,0.709309892714066
357,2,173385,0.0184652716922735,0.0550966139607018,0.737715915721913
358,2,173973,0.00597440304182528,0.0549580705410494,0.913495557630466
359,2,174714,-0.0161749737432999,0.140915679207574,0.908680983085297
360,2,177341,-0.0202169955654288,0.0547611591744958,0.712211222772885
361,2,180314,-0.0369942565166602,0.0547547156517577,0.499714141449603
362,2,180339,-0.0231816475528107,0.0549146698958524,0.673180231697504
363,2,182758,-0.0380176791635952,0.0546941219409733,0.487452270632299
364,2,183619,-0.0454303371691169,0.0548938352008621,0.408454142527122
365,2,183913,-0.044635179501006,0.0562886332622897,0.428328123778616
366,2,184146,-0.0352533696028233,0.0566855668013349,0.53440193886963
367,2,187176,-0.0679496337801868,0.0551277060680164,0.218550575093747
368,2,191066,-0.0419420823995266,0.0556144170041731,0.451256858269449
369,2,191124,-0.198434620655533,0.0695250569533321,0.00457001038576012
370,2,191128,0.190031093047868,0.0639405793077696,0.00316168070299329
371,2,191599,-0.032462634621249,0.054860791296855,0.554411891766764
372,2,191762,-0.0234141215295712,0.057046995137148,0.681735390261885
373,2,191763,-0.0286376343900306,0.0550842945920699,0.603467870123822
374,2,191959,-0.0364460207885853,0.0549366867314428,0.507495493741645
375,2,192390,-0.0270531417038808,0.056469477466411,0.632181568078256
376,2,195759,-0.0162577451668376,0.0554361790595065,0.76948843180648
377,2,196912,-0.0352406973308334,0.0545138960927107,0.518405791404514
378,2,197598,-0.0843031931397658,0.178079661458713,0.63621932279358
379,2,198110,-0.0451846465447131,0.0548203084378121,0.410364369004937
380,2,198283,-0.0338217073197486,0.0565703456086072,0.550310100002432
381,2,198805,-0.0475884988810545,0.0550511501086274,0.387932428271774
382,2,198891,-0.0390933105452982,0.0546405173031804,0.474795475106739
383,2,199248,-0.0544353386162025,0.0547283604074645,0.320589829474927
384,2,201782,-0.0454287246410222,0.0546842202531943,0.406678373685597
385,2,203285,-0.038554884774078,0.0544868044028003,0.479660344684956
386,2,203783,-0.0226175126824572,0.0543947053843933,0.677806403070609
387,2,204179,-0.0103819350371138,0.0545368774735142,0.849132228202103
388,2,205406,-0.0335216713246504,0.055071141077255,0.543116390289507
389,2,205834,-0.0111952327719739,0.0548328941708829,0.838338301537624
390,2,205965,-0.000830927955317917,0.0599187030535517,0.988943453551252
391,2,207192,-0.0360361516603709,0.0547512699114311,0.510851941687353
392,2,207561,-0.0361264669042412,0.0545087961157478,0.507914231692443
393,2,208682,-0.0468557660766084,0.0543938027081899,0.389592966432907
394,2,210102,-0.0112389354472612,0.0545882891996983,0.836999062781216
395,2,212519,0.00211649244674916,0.116190650139518,0.985477080026819
396,2,214801,-0.0375456048551039,0.054552379308932,0.491748200675997
397,2,215016,-0.0440852026739335,0.0545073407434949,0.419178492461922
398,2,218876,-0.0385985997929407,0.0550835680880065,0.483934379967986
399,2,227511,-0.0687633748424143,0.0553912295355802,0.215277602363908
400,2,230378,-0.0568831196359612,0.0547287689306397,0.299346793757407
401,2,231943,-0.0632519879963818,0.0548664096377161,0.249757638356962
402,2,232156,-0.0684708258732492,0.0548260773408466,0.212538966964963
403,2,232789,-0.0587365116214347,0.05466317480918,0.283324937071905
404,2,238524,-0.0585549305425092,0.0547409037349457,0.285496871600821
405,2,241518,-0.0512908862585667,0.055238129594156,0.353761317831868
406,2,250396,-0.0143004966144175,0.0549232554161364,0.794728386944681
407,2,250466,-0.0228303293439148,0.0548956839305708,0.67774636456868
408,2,252305,-0.0405066364160601,0.0550124462622251,0.462026416055689
409,2,254571,-0.0292593418666492,0.055806213062101,0.600397156968427
410,2,254742,-0.0146512826116394,0.055772074207681,0.792935636587559
411,2,254908,-0.0394447297376569,0.0561643606629624,0.482949382717304
412,2,255033,0.0183374340925889,0.065866791538763,0.780866934948749
413,2,255862,0.000586936901861179,0.0558650161739901,0.991623242136899
414,2,255975,-0.00297050910166996,0.0556631084262925,0.957470601831307
