SNP,Chr,Pos,Effect,SE,FMP45_MEP1_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
146,1,185438,-0.16709607212883,0.143795862557977,0.246005611732278
147,1,185469,-0.161689984728906,0.144021664182281,0.262337186939239
148,1,185503,-0.181036514442071,0.143582437987298,0.208194097681335
149,1,185705,-0.192981231934586,0.145150768367691,0.184534133133283
150,1,185749,-0.19217590759757,0.145153795143178,0.186377372754437
151,1,185806,-0.218030606564146,0.145245186581971,0.13421817305702
152,1,185879,-0.202140842372705,0.146016277266834,0.16711907774259
153,1,185916,-0.153800156008751,0.14611639868704,0.293250499563661
154,1,185941,-0.204906778762068,0.146577851958569,0.163009403320326
155,1,185954,-0.1958140564009,0.147043391835789,0.183826137443118
156,1,186055,-0.184920392921056,0.144134574939586,0.200344153937683
157,1,186896,-0.19613782017563,0.146467211649123,0.181391801525523
158,1,187697,-0.405664533920747,0.298684843575919,0.175277422143989
159,1,189392,-0.254682161186272,0.30072893787655,0.397634230965436
160,1,189416,-0.298544879670159,0.2907619602565,0.305233095880651
161,1,190132,0.12697173821141,0.144495538717001,0.380148525882432
162,1,190148,0.137406755825538,0.144512175397836,0.342340370225437
163,1,190165,0.129526944596666,0.145645931591818,0.374432690648394
164,1,190169,0.148486082557041,0.145412567757866,0.307889063425805
165,1,190933,0.0708728952241011,0.144396964142984,0.623858849849681
166,1,192149,0.207571386526823,0.145207499109318,0.153750361158108
167,1,192302,0.0683480003818397,0.192248489598867,0.722413120921713
168,1,192303,-0.0854671002051459,0.173549867395437,0.62269735743723
169,1,192305,-0.0129022216432597,0.180409632827958,0.94302738705795
170,1,192315,-0.271307468528845,0.204150175084055,0.184719427294001
171,1,192795,0.214799595364863,0.143718767852475,0.135916726369587
172,1,194020,0.0319108973146803,0.151847907494192,0.83367153866827
173,1,194187,0.124055485826992,0.144141068277169,0.390013196089633
174,1,194867,-0.062314363401311,0.144175550745296,0.665851437529437
175,1,197325,-0.0241384420871199,0.1477271393385,0.870297928785594
176,1,197392,-0.0523217224162383,0.149605752928167,0.726749379159308
177,1,198857,-0.661753396746464,0.690607054991511,0.338607718200715
178,1,206666,-0.0664332295362358,0.162152190840697,0.682276898652037
179,1,206675,-0.0159899330120368,0.211156423933305,0.939680358312065
180,1,223051,-0.00318546598374225,0.167123764894827,0.984803594337184
181,1,223059,-0.152619443946712,0.173349862611386,0.379234702834607
182,2,7366,-0.0198556764344273,0.209160196168091,0.924423915119263
183,2,8180,0.598745899884191,0.286204877371455,0.0371508524401647
184,2,8187,0.633131303660887,0.297562186218796,0.0340522279258547
185,2,8250,0.621933266079195,0.293170789610441,0.0345843415650696
186,2,8253,0.649117138667618,0.293003806555969,0.0273711260504331
187,2,8285,0.374650768798756,0.158706049178811,0.0187856234432199
188,2,8302,0.335474908455447,0.148658538909541,0.0246390730765488
189,2,8306,0.335474908455447,0.148658538909541,0.0246390730765488
190,2,8314,0.327159171223693,0.145618041721799,0.0252771269671295
191,2,8317,0.326657361200422,0.148989091569694,0.0289962864596397
192,2,8328,0.304345136087466,0.148447838358835,0.0410848527622825
193,2,8331,0.308351513135719,0.148141965218319,0.0381120613065517
194,2,8498,0.302325775816148,0.145553929143279,0.0385178146845042
195,2,8651,0.311624608303024,0.145636362300025,0.0330606302099621
196,2,9418,0.00754458003284064,0.37278537844259,0.98386462893256
197,2,9812,0.322265112336619,0.146447671960293,0.0284152046898063
198,2,9932,0.3196255512862,0.14587899638707,0.0291026722561041
199,2,10135,0.3288369014141,0.145254484567008,0.0241886624755965
200,2,11616,0.351502288152684,0.144947462152073,0.0158081423947256
201,2,12133,0.37211650265048,0.145388019917636,0.0108992033322389
202,2,12194,0.357422158762665,0.146064626173562,0.0148914469299107
203,2,12359,0.345416654188573,0.145712360027524,0.0182988599185877
204,2,13061,0.344075187123843,0.145710457411332,0.0187505673019003
205,2,14298,0.340290621766007,0.146202472226855,0.0205018848539063
206,2,15222,0.329893225563089,0.147716761059739,0.0261565283682256
207,2,17986,0.38504802135274,0.14470581228737,0.0081490527511222
208,2,19770,0.354199085795835,0.145947786909458,0.0157288299621627
209,2,19836,0.332226099020935,0.145686833565405,0.0231788480036486
210,2,19851,0.353571791906055,0.145977685626919,0.0159343500636755
211,2,21595,0.317346285417393,0.145601357181213,0.02995084500688
212,2,22385,0.319533373973806,0.145727444385976,0.0289827343199032
213,2,23441,0.259707844497594,0.147495173020861,0.079140007424243
214,2,24209,0.292895463571028,0.146092267574343,0.0457405132032084
215,2,24341,0.316695291478536,0.146301356659998,0.0310821415075653
216,2,26815,0.329140983732462,0.146045773989002,0.024829077628421
217,2,28209,0.322427197275203,0.14613802926712,0.0280051114901207
218,2,28695,0.151059125331433,0.153511665244395,0.325777792847413
219,2,35849,1.27809273241751,1.57449034148432,0.41748205295411
220,2,35850,-0.160809868096278,1.92740849813809,0.933554379161778
221,2,41245,0.264927946841625,0.14589797589807,0.0702425676400172
222,2,43214,0.199441704754318,0.148575497963738,0.180342163396936
223,2,47104,0.111404826000031,0.144680295858231,0.441810780988425
224,2,50915,0.135052262717192,0.146047683074138,0.355746653760746
225,2,55834,0.0893840733014433,0.145471017398653,0.539316519061536
226,2,56422,0.131439685592898,0.145641077083728,0.367411769551387
227,2,57715,0.125338750773997,0.14517515675393,0.38852453886566
228,2,59046,0.156336156031982,0.145826319633322,0.284420562451769
229,2,59191,0.106270971556759,0.145117026779039,0.464463959971958
230,2,59383,0.130714231810465,0.145102347059231,0.368286716172862
231,2,59477,0.112001568501409,0.147334254848848,0.447650300454834
232,2,59755,0.335642443327739,0.330824806605564,0.311009302042658
233,2,60471,0.12353796068706,0.145316012166197,0.395827290558701
234,2,60478,0.133285898028758,0.145457798310255,0.360124614217148
235,2,60786,0.137384959102823,0.145207234878243,0.344729330032058
236,2,61035,0.130488030467529,0.145214757647922,0.36948542460991
237,2,61071,0.13756773832293,0.144535898899374,0.341855023959445
238,2,61675,0.0940068512039401,0.145051611465647,0.517346488328853
239,2,62776,-0.0148818671577112,0.151486262209789,0.92179822981564
240,2,62939,0.0415272648965191,0.144870145251614,0.774547238707791
241,2,63527,0.0762061166145876,0.145374292515468,0.600464064787707
242,2,63857,0.0541569099310923,0.145436132942882,0.709836459625988
243,2,65527,-0.00437673981003128,0.144984932741803,0.97593453809815
244,2,67007,0.0186845041006809,0.15962439058463,0.90688467047208
245,2,67023,-0.284335559812207,0.329753053645577,0.389125358317568
246,2,67024,-0.200989492714619,0.331134040218654,0.544258882576519
247,2,67976,0.0487948534658895,0.14705046731437,0.740219192227067
248,2,69628,0.114195086766411,0.149386288710546,0.445122814174307
249,2,71825,0.0786043097879201,0.289081817089646,0.785849989204968
250,2,72389,0.231432863589827,0.145646457918787,0.112954605462158
251,2,72392,0.16721380314543,0.146890948182529,0.255744946623867
252,2,73646,0.204112962354732,0.143733267141654,0.156466502325133
253,2,74564,0.169923476468498,0.143575646539931,0.237402751686562
254,2,74739,0.212274385452316,0.143890355187432,0.141036436123127
255,2,79931,0.251892488071004,0.1621297163673,0.121164496599563
256,2,80748,0.215852694082268,0.149667402478369,0.150128132721433
257,2,80873,0.316268431947352,0.143694978422205,0.0283849888498119
258,2,81501,0.2939601603655,0.143804856529284,0.04167933578292
259,2,83526,0.258228934758831,0.143773644973362,0.073336815292839
260,2,83845,0.277003672822394,0.143812593372849,0.0548892140107784
261,2,84412,0.115811436123471,0.36427072320644,0.750728430656426
262,2,84412,0.347823861956381,0.181493025086904,0.0561139832937481
263,2,84447,0.334318562266738,0.14532680674833,0.0220046790527336
264,2,87391,0.265645007196377,0.143231838903099,0.0644798520136844
265,2,87562,0.26381561137251,0.143607385734941,0.0670413091224061
266,2,87849,0.242481079475253,0.143700164021598,0.0924079024062228
267,2,87878,0.242671199908296,0.144321727462816,0.0935580603843987
268,2,88125,0.206096633549981,0.160754983943574,0.200664912055909
269,2,89785,0.168576977936717,0.144636655098497,0.244595325222031
270,2,93441,0.121225003138852,0.149101190428436,0.416744017059976
271,2,93588,0.143099161838486,0.154293103640207,0.354326548566813
272,2,93721,0.108918541862851,0.144360735966128,0.451058864826
273,2,93952,0.0858069757112441,0.143991419587129,0.551612382830102
274,2,95085,0.169734887047711,0.143981750596822,0.239246360482869
275,2,103188,0.0112209360930705,0.14776575827468,0.939511981271543
276,2,107124,0.111674285678449,0.14421422409188,0.4392339734276
277,2,111645,0.137279856799802,0.144244150442437,0.341890838824372
278,2,111916,0.151851997781797,0.144543743732449,0.294178998778824
279,2,111931,0.176196997662174,0.144687294232999,0.224121737207012
280,2,111999,0.151940928132682,0.144243708290791,0.292895312324059
281,2,114528,0.0679706239304484,0.14525655056296,0.640119841354359
282,2,116024,0.113901986943781,0.145520859426542,0.434316720174847
283,2,119244,-0.191768224715444,0.158409005896042,0.226862828894247
284,2,119246,-0.170728295785678,0.160173216400627,0.287198282236171
285,2,119247,-0.0744583078140038,0.161540525498399,0.64513519076687
286,2,120090,-0.169252328125096,0.144791894312098,0.243218535348958
287,2,120291,-0.171332541683981,0.146447213688168,0.242819652195054
288,2,120726,-0.151558565219656,0.145659905647185,0.298821588807188
289,2,121716,-0.104705764811887,0.145610810166904,0.472567608771103
290,2,123100,-0.166005436946459,0.145650675656698,0.255163012882839
291,2,124677,-0.150057737823514,0.145498374839879,0.303089286770503
292,2,127636,-0.323845240536965,0.183492200593161,0.0784453662390642
293,2,127887,-0.0949759571997391,0.146629376351641,0.517581911422411
294,2,128935,-0.0862198811089028,0.146505937644401,0.556567882258224
295,2,129053,-0.0770470770094649,0.146966772628356,0.600434887754414
296,2,130040,-0.0689949087696167,0.147875747541646,0.641092842704174
297,2,130976,-0.164540210009657,0.146454881207387,0.261994032306554
298,2,132199,-0.0728189016007146,0.147345528123962,0.621468776245335
299,2,133355,-0.116871052092484,0.14826313380176,0.431069111879282
300,2,133435,-0.12220203104984,0.148571933822623,0.411341448039207
301,2,133943,-0.10196884077684,0.174026963162066,0.558292272374088
302,2,135183,-0.15177364594417,0.148577160828657,0.307710542708686
303,2,135402,-0.170537951523735,0.148496973725835,0.251569902526672
304,2,135898,-0.118960453467966,0.149429046038815,0.426508991278787
305,2,135912,-0.121403100101997,0.149534057618524,0.417409958481796
306,2,135925,-0.126417439542738,0.148843586210233,0.396272883141266
307,2,136002,-0.149777079916988,0.14867053374211,0.314412024625926
308,2,136173,-0.130265041097895,0.14977705221046,0.385040993469254
309,2,138209,-0.155904899068953,0.154111188595328,0.312403564871953
310,2,138318,-0.101353583700915,0.153801312133741,0.510331578585543
311,2,138695,-0.0974118518749683,0.151169319537938,0.519741692800882
312,2,138818,-0.133010219370465,0.150814753121153,0.378407042367053
313,2,139728,-0.156710599430371,0.150479162356213,0.298397727509132
314,2,140174,-0.157864871755424,0.150475744474302,0.294847471854795
315,2,140863,-0.12554690444728,0.150500915992531,0.404736028862968
316,2,141152,-0.146105112170445,0.150873272916158,0.333509528516552
317,2,141292,-0.139001085417218,0.14980473076667,0.35410287727021
318,2,141545,-0.100459575740235,0.150623059610609,0.505233315333615
319,2,145823,0.0435535101414741,0.156446927919625,0.780874768737801
320,2,145934,-0.332134610283617,0.257196552061104,0.197422117744403
321,2,145980,-0.0272629553280779,0.157900316833644,0.863018202679953
322,2,146723,0.00966353712908963,0.150445208674458,0.948821112201395
323,2,147946,-0.0348206457321074,0.15181291265791,0.818717678851898
324,2,150394,-0.0134564653415086,0.165387077909543,0.935199016640142
325,2,151274,-0.496674453807204,0.257727302533522,0.0547654952782631
326,2,151397,0.0033553146331804,0.152203679498632,0.982424596172655
327,2,153035,0.0691441662195178,0.150501899261455,0.646212598785005
328,2,153228,0.0505517817858503,0.151621550639099,0.739024552786866
329,2,153455,0.0225763896335529,0.152785267157972,0.882612211232349
330,2,153732,0.0821163395754632,0.157909244028526,0.603373939150721
331,2,153815,0.0276693405078794,0.152196659387192,0.855844095701188
332,2,154160,-0.000638591650293785,0.150609015086313,0.996619324780462
333,2,154235,-0.0342197840614424,0.152102059836696,0.822125714459765
334,2,155527,0.122211081512804,0.164973049810627,0.459310694279601
335,2,159870,-0.0111228784775699,0.148269886481543,0.940243055537291
336,2,161229,-0.0515811976370197,0.150521852848533,0.732041327239946
337,2,161451,0.00923897148681618,0.322361969706669,0.9771517630906
338,2,161451,0.0515538689936808,0.323384389420541,0.873429328170409
339,2,162696,-0.0515799231998844,0.149873975102925,0.730934415106469
340,2,163284,0.0401042937305669,0.147897345597088,0.786424135337335
341,2,164166,-0.0179665293840563,0.149283055389684,0.904272703723754
342,2,165270,0.0594705359802166,0.14799682443162,0.688047486169066
343,2,165675,0.0618931768026549,0.150441018536531,0.681020432827133
344,2,166404,-0.52908242949306,0.388975730286445,0.174636542600905
345,2,168012,0.137193706271148,0.181747270091159,0.450836427810666
346,2,168062,0.130680133660779,0.14896263042203,0.380937790731753
347,2,168518,0.0632197529301906,0.148232882698211,0.670011236672317
348,2,168980,0.0741809003562601,0.148148074352588,0.616879313282918
349,2,169651,0.129829430144043,0.148109958848649,0.381313860032871
350,2,169902,0.157235369498046,0.247689859950006,0.525965221497938
351,2,169960,0.124446377509708,0.230750860196993,0.590012567490266
352,2,170725,0.264081291791125,0.147868474553718,0.074970450953016
353,2,171254,0.285710650327105,0.147996159550266,0.0543421929485273
354,2,172242,0.139150398168076,0.146830075391451,0.34393211397321
355,2,173254,0.0803979010706872,0.145827393123796,0.581761515147288
356,2,173340,0.0631942222089925,0.145833725422133,0.665039247962354
357,2,173385,0.0698965822157399,0.145959446496397,0.632322818061276
358,2,173973,0.0908791999602429,0.145538622133562,0.5327462531862
359,2,174714,0.273976668794913,0.37309135791221,0.463227802021732
360,2,177341,0.217083680222784,0.144662131093744,0.134346333950487
361,2,180314,0.134454489136941,0.144995014695508,0.354402182201765
362,2,180339,0.138093282004163,0.145352557400154,0.342733048345453
363,2,182758,0.185388927246777,0.144680242139237,0.200904799770389
364,2,183619,0.167817000296211,0.145313127574622,0.248927004014565
365,2,183913,0.20377685795086,0.148880225331253,0.171954007846742
366,2,184146,0.2145119535672,0.14984161706046,0.153145593437076
367,2,187176,0.141026124498912,0.146187420456661,0.335358515796734
368,2,191066,0.254440614163054,0.146851137425211,0.0840325093894813
369,2,191124,0.265149626148939,0.185791331248303,0.15442443669221
370,2,191128,-0.190051554078694,0.171224476410907,0.267773724633357
371,2,191599,0.116463804243302,0.145298699206063,0.423353991658637
372,2,191762,0.144353432932625,0.150992054175021,0.339709665811452
373,2,191763,0.151757791758977,0.145783257105301,0.29859619505529
374,2,191959,0.105503385641174,0.145542311092899,0.468994596834379
375,2,192390,0.126811118764095,0.149517524568922,0.396937241342474
376,2,195759,0.214091506943007,0.146458615710373,0.144688824802542
377,2,196912,0.113007408360011,0.144399918958005,0.434386581666743
378,2,197598,-0.2372461325573,0.471819510970224,0.615395685099849
379,2,198110,0.0805598790247063,0.145327992107394,0.579703027859739
380,2,198283,0.130090855724013,0.149804354026456,0.385762642289755
381,2,198805,0.0902588736115647,0.145938423622767,0.536662904817137
382,2,198891,0.096550805467849,0.144788920590355,0.505311013779734
383,2,199248,0.0777793798938561,0.145151939768992,0.592401050193427
384,2,201782,0.14854108173849,0.144816868760253,0.305727493883
385,2,203285,0.237279926384484,0.143917170148974,0.10009349856093
386,2,203783,0.206229579729315,0.143740653049902,0.152248293112997
387,2,204179,0.198685183433288,0.144120517569538,0.16888976662612
388,2,205406,0.238873289855323,0.145438032826512,0.101389250552968
389,2,205834,0.170443435553608,0.145009966340602,0.240630417936754
390,2,205965,0.118709752685664,0.158634468509746,0.454763891535109
391,2,207192,0.193196872179671,0.14479291974666,0.182966370848128
392,2,207561,0.220174960124851,0.144040061391603,0.12726724094229
393,2,208682,0.19841135115525,0.143885846974439,0.168783356240745
394,2,210102,0.157891431164662,0.144401127065779,0.274953963573158
395,2,212519,0.661581915956507,0.305837717644118,0.0311980716314263
396,2,214801,0.156250588806688,0.144399288021093,0.279958658485976
397,2,215016,0.182974859952933,0.144227620185551,0.205400661621063
398,2,218876,0.149529131549833,0.14583352787678,0.305904306009075
399,2,227511,0.116749057337391,0.14695293591772,0.427458191892268
400,2,230378,0.0562679661224675,0.145199818476805,0.698604156125764
401,2,231943,0.0338625378328834,0.145635932215507,0.816272791287965
402,2,232156,0.0220157053752379,0.145582665743278,0.879884792553259
403,2,232789,0.0506007088219015,0.145046856034799,0.727404148353917
404,2,238524,0.0526999282558898,0.145248933265939,0.716952844672907
405,2,241518,0.0365691709474263,0.146524286445884,0.80305923595161
406,2,250396,-0.154265448453797,0.14530647599235,0.289117807484875
407,2,250466,-0.136974894836452,0.145304093323707,0.34649060024437
408,2,252305,-0.179576237377197,0.145559044665411,0.218135388916002
409,2,254571,-0.16934783577331,0.147646467030428,0.252165888518874
410,2,254742,-0.1664859977535,0.147521874278568,0.259853576084313
411,2,254908,-0.141689469835929,0.148725574445199,0.341398688032108
412,2,255033,-0.0828789118581373,0.174483624208176,0.635084026202099
413,2,255862,-0.18565197551792,0.147689415577035,0.209569079224769
414,2,255975,-0.156347955011416,0.147250249836608,0.289059639963751
415,2,258311,-0.246978744002858,0.144452982842528,0.0881905515923141
416,2,259284,-0.154305793280045,0.145306354638812,0.288991507175039
417,2,266330,-0.122619810466398,0.146018273042531,0.401613235451738
418,2,267100,-0.118104012537613,0.146018153930502,0.41915714413589
419,2,268086,-0.0907691366325909,0.146084187491323,0.534771622863452
420,2,274614,-0.107060544826873,0.145164217795405,0.461300187677379
421,2,274729,-0.145148833593044,0.145866175587628,0.320377900017161
422,2,275746,-0.110892871204765,0.145887503623967,0.447686698670107
423,2,277029,-0.105229608821897,0.145220386962784,0.469165143093906
424,2,277741,-0.113591053854416,0.145259643724398,0.434746812293873
425,2,278218,-0.114351872783129,0.144995131600785,0.430840029322875
426,2,278379,-0.105217152960898,0.148608754709516,0.479403474898238
427,2,279910,-0.119775442619172,0.144931718829445,0.409120313551838
428,2,280616,-0.111135004501389,0.151296360126287,0.463100200409719
429,2,283431,-0.106565002862536,0.147087260363274,0.469237564554846
430,2,283573,-0.132855458792022,0.145258854397224,0.361019785733822
431,2,286762,-0.169482987641409,0.145523808922073,0.24495082144807
432,2,287187,-0.210321761105946,0.144690425982402,0.146946141456078
433,2,288379,-0.177038644323204,0.143714459545266,0.21881471079588
434,2,294941,-0.265047450502193,0.143417051600285,0.0654257759690516
