SNP,Chr,Pos,Effect,SE,ERV25_ORM2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
138,1,179139,-0.335232476040596,0.278502765989801,0.2295139238388
139,1,180955,-0.0166479498860288,0.080283628494597,0.835845015431935
140,1,183802,-0.11404620384784,0.0691014322038971,0.0997470101585137
141,1,183954,-0.114294226123161,0.069607225913273,0.101483025607551
142,1,184450,-0.119580671677298,0.0689677092166686,0.0838151893059938
143,1,184641,-0.107609382184489,0.0710458151075212,0.13075650087889
144,1,184718,-0.114919582227412,0.06938520939297,0.0985588190744943
145,1,185296,-0.125579783244682,0.0690359835859857,0.0697511814114714
146,1,185438,-0.103854917399077,0.069141460267046,0.133974501780561
147,1,185469,-0.101497078569618,0.0692517865784061,0.143640900147121
148,1,185503,-0.110369776748979,0.0690330217342954,0.110760399848318
149,1,185705,-0.1214643177021,0.0697579105304312,0.0825150934828213
150,1,185749,-0.100711647703278,0.0698514687082409,0.150246171012313
151,1,185806,-0.0929306037416845,0.0699757941735593,0.185023168123934
152,1,185879,-0.112003680691512,0.0702368298544304,0.111683769966136
153,1,185916,-0.0900237746055682,0.0702941893393676,0.20114982625275
154,1,185941,-0.100980845732594,0.0705598208017874,0.153275334414939
155,1,185954,-0.0865832171319396,0.0708211105130227,0.222310708132922
156,1,186055,-0.105193694109826,0.0693287389803755,0.130081611478261
157,1,186896,-0.11460108711913,0.0704311426137529,0.10460034142763
158,1,187697,0.0761316957253459,0.144118562836983,0.597652633628304
159,1,189392,0.486730648473518,0.142597304045402,0.000716305480325726
160,1,189416,0.558551122171503,0.137006459989365,5.6449895520343e-05
161,1,190132,0.142441597298985,0.0692287895397321,0.040367511422704
162,1,190148,0.145656561017671,0.0692309714192591,0.0360921747533277
163,1,190165,0.142290672802003,0.0697892772177818,0.042208428235453
164,1,190169,0.152139877502395,0.0696422679100282,0.0295761106841171
165,1,190933,0.0958252710705474,0.0693556175020535,0.167952631586534
166,1,192149,-0.00869083152807737,0.0701099312051615,0.901417449043469
167,1,192302,0.020202287500874,0.0925673740429573,0.827365001560017
168,1,192303,-0.029742768877282,0.0835683989504403,0.722121105080213
169,1,192305,-0.0142682963357021,0.0868546024015602,0.86960635903549
170,1,192315,0.097664442506912,0.0983954129441513,0.32159889691712
171,1,192795,-0.0266322467275755,0.069396768725908,0.701381580481249
172,1,194020,-0.0851280300584024,0.0729704377493898,0.244155488235028
173,1,194187,-0.0658376436339332,0.0693803132842884,0.343301133924543
174,1,194867,-0.00955877014880313,0.0694290800950109,0.890574390865114
175,1,197325,-0.0410296458597776,0.0710916309875948,0.564214458948284
176,1,197392,-0.017969036245542,0.0720330515068624,0.803153600070728
177,1,198857,-0.326933012498061,0.332466304667374,0.326105343840721
178,1,206666,0.0368126571760423,0.0780613137314168,0.637513345815443
179,1,206675,0.0952868752683296,0.101534420266475,0.348645261842377
180,1,223051,-0.146251462650665,0.0800834966719743,0.0686590534375564
181,1,223059,-0.161084181447639,0.0831089178499414,0.0533922038336926
182,2,7366,0.0602455692202861,0.10064932479226,0.549844194059506
183,2,8180,0.00760603204379073,0.138642830241444,0.956280538694922
184,2,8187,-0.175442622884152,0.143872803986843,0.223495688751659
185,2,8250,-0.213627130896663,0.141586633919866,0.132242189602793
186,2,8253,-0.241412105440578,0.141460094451853,0.088780738513743
187,2,8285,-0.0362671631979802,0.0769847731235943,0.637863689435875
188,2,8302,-0.100827339214678,0.0718852713417719,0.161610610269569
189,2,8306,-0.100827339214678,0.0718852713417719,0.161610610269569
190,2,8314,-0.10025497681974,0.0704045977384888,0.155334617922615
191,2,8317,-0.101829197939398,0.0720131151719283,0.158232414453713
192,2,8328,-0.111380926461986,0.0716488620806223,0.120952044027059
193,2,8331,-0.113334333204886,0.0715045459596055,0.113862913647618
194,2,8498,-0.102825825240751,0.0702903751204276,0.144392165630227
195,2,8651,-0.0983785173145739,0.070374599321283,0.163012914870616
196,2,9418,0.215047036615463,0.179110372834979,0.230696020344897
197,2,9812,-0.0961971257468508,0.070803550247512,0.175125587470962
198,2,9932,-0.0884571046952464,0.0705517299202595,0.210747773336946
199,2,10135,-0.114482554901068,0.0701738105624486,0.103694719558036
200,2,11616,-0.111925644793537,0.0701104618432759,0.111290164388201
201,2,12133,-0.112229840632131,0.0703898183826753,0.111740389458692
202,2,12194,-0.116154317363948,0.0706459970103236,0.101030493211121
203,2,12359,-0.10588126290968,0.0704837145019019,0.133937171320098
204,2,13061,-0.108331339701884,0.0704679456582884,0.125112337012028
205,2,14298,-0.100326074110465,0.0707251964240004,0.156917262139011
206,2,15222,-0.0920230331581957,0.0714504488455205,0.198614667175289
207,2,17986,-0.0959969705089823,0.070177340377971,0.17220734720599
208,2,19770,-0.0892614213177025,0.0706901118117075,0.207525324864258
209,2,19836,-0.0782402933166695,0.070532105465673,0.268061860310616
210,2,19851,-0.0757132535384115,0.070747121647258,0.285262506245041
211,2,21595,-0.0775070908431397,0.0704484465170184,0.271996481234765
212,2,22385,-0.0669023537092706,0.0705460900764661,0.343600297382509
213,2,23441,-0.0467504458527792,0.0712785365531647,0.512326072030919
214,2,24209,-0.0495347017260357,0.0706855312779086,0.483904666192167
215,2,24341,-0.0601294678147504,0.07082972611528,0.396495658361202
216,2,26815,-0.0607237842914619,0.0707432363806932,0.391271323117199
217,2,28209,-0.15295174801524,0.0703715445575589,0.0304078201556326
218,2,28695,-0.0518970395105303,0.0739571373130308,0.483317548749043
219,2,35849,-0.400948557806065,0.758437306645574,0.597379867751757
220,2,35850,-0.485595527902962,0.927590091853564,0.600953243258968
221,2,41245,-0.100178589153042,0.0703674052165732,0.155430948589304
222,2,43214,-0.0644759809407977,0.0716310922599538,0.368674470492571
223,2,47104,-0.12154078948056,0.0694132748507686,0.0808191052824456
224,2,50915,-0.0954101104240707,0.0702156267145413,0.175072517022877
225,2,55834,-0.107714718395608,0.0698387993685761,0.123888523343288
226,2,56422,-0.101566566755989,0.0699905421148985,0.147626992161638
227,2,57715,-0.100863195575818,0.0697613352197135,0.149111455361202
228,2,59046,-0.119547074421199,0.0700330817936438,0.0886998153333048
229,2,59191,-0.108147616583736,0.0696815583922221,0.121551969392509
230,2,59383,-0.090915156465965,0.0697714368124093,0.193409528399581
231,2,59477,-0.09363760975219,0.0708162028360676,0.186936854110111
232,2,59755,-0.0561339751067456,0.159477973712984,0.725058975487234
233,2,60471,-0.153865602551701,0.069552761607329,0.0275915897105541
234,2,60478,-0.153619607100191,0.069634768074594,0.0280222984547542
235,2,60786,-0.145877087122991,0.0695659201329471,0.0367080083682817
236,2,61035,-0.156453096923051,0.0694957020982817,0.0249834646594209
237,2,61071,-0.163206317222292,0.069131689319245,0.0187784051386409
238,2,61675,-0.140273172746774,0.0694758876365958,0.0442407221205771
239,2,62776,-0.128138476752754,0.0726137003942764,0.0784856915702009
240,2,62939,-0.132033387194375,0.0694002167979782,0.0579203569332069
241,2,63527,-0.138017624975301,0.0696305229659933,0.048238404037359
242,2,63857,-0.154832129150789,0.0695466851972306,0.0266244463392923
243,2,65527,-0.149811791510109,0.0693454220253202,0.0314164678237945
244,2,67007,-0.132547643316597,0.0765273450571939,0.084141797864291
245,2,67023,-0.284166501854356,0.158203689308177,0.0733166162625218
246,2,67024,-0.288825185981292,0.158763450655033,0.0697253612323142
247,2,67976,-0.146153450773583,0.0703791374165931,0.0385560712238681
248,2,69628,-0.116077662524588,0.0717151364909677,0.106427818471378
249,2,71825,-0.188263375583682,0.138830391839114,0.175944494886482
250,2,72389,-0.0846983593312413,0.0702265302968796,0.228596868942257
251,2,72392,-0.11065657054966,0.0706043552536447,0.117945947591342
252,2,73646,-0.0971260609568781,0.0692042164585393,0.16135568940533
253,2,74564,-0.106939090087057,0.069026494952218,0.122218394839765
254,2,74739,-0.108335471206727,0.0692488511136846,0.118610952009772
255,2,79931,-0.0737573941609365,0.0782244982234192,0.346380082208651
256,2,80748,-0.0694894763354695,0.0721738781048182,0.33630372525208
257,2,80873,-0.0672181171366656,0.0695623450334404,0.334555459370566
258,2,81501,-0.0700694443707121,0.0695427521092969,0.314349334793662
259,2,83526,-0.104768393720258,0.0693106939493598,0.131536387109907
260,2,83845,-0.106897642709,0.0693677891615697,0.124206111793352
261,2,84412,0.132042376822224,0.175260527468252,0.451708021682896
262,2,84412,-0.134954354567311,0.0875380802720577,0.124051065433718
263,2,84447,-0.0728394861222329,0.0703826684087357,0.301420991523148
264,2,87391,-0.0938279667054079,0.0691132032726541,0.175458418220259
265,2,87562,-0.0911865603309733,0.0692990041000358,0.189080872978336
266,2,87849,-0.0901467486361571,0.0692962628322205,0.194144968221118
267,2,87878,-0.0831182475307643,0.0696202430542905,0.233326408964271
268,2,88125,-0.0411340745401352,0.0775437386732355,0.596124578454994
269,2,89785,-0.131940032214297,0.0694141155248261,0.0581469081769087
270,2,93441,-0.103109141311556,0.0716412949409977,0.150968172226193
271,2,93588,-0.129967467929239,0.0740516805264388,0.080111129628357
272,2,93721,-0.108721431598814,0.0693166335984723,0.117666164228178
273,2,93952,-0.117962334496697,0.0690740361325764,0.0885588529067585
274,2,95085,-0.109081392340314,0.0692125124341587,0.115913304177241
275,2,103188,-0.0786367212239026,0.0710184232308154,0.268930225605683
276,2,107124,-0.0564137702045007,0.069425245258106,0.417004877820383
277,2,111645,-0.0664122358736719,0.0694447433875199,0.339558958793479
278,2,111916,-0.0641077065089637,0.0696149780186837,0.357736993996327
279,2,111931,-0.0656558310205677,0.0697176006237423,0.346969957308705
280,2,111999,-0.0579971355674579,0.0694859185334967,0.404473516727421
281,2,114528,-0.0615997756845728,0.0698778346988536,0.378628009101637
282,2,116024,-0.0713853678714804,0.0700180310457379,0.308650419863171
283,2,119244,0.100354952662001,0.0762364660368441,0.188905914160972
284,2,119246,0.125615590976773,0.0769486614664792,0.103474339013429
285,2,119247,0.107193880553639,0.0775867692145709,0.167968341854388
286,2,120090,0.0475028899586901,0.069798325195104,0.496587544241616
287,2,120291,0.0648008841782863,0.0705585736693994,0.359037389709887
288,2,120726,0.0604512964104024,0.0701609344063541,0.389487580395294
289,2,121716,0.0694190238195225,0.0700575401172547,0.322420047616716
290,2,123100,0.0940240347250885,0.0700732066318268,0.180524220466777
291,2,124677,0.0565190001114898,0.0700903788195124,0.420570631585316
292,2,127636,0.140922587699392,0.0884126985237313,0.111849356348403
293,2,127887,0.0683068465698115,0.0705422771358279,0.333552146615669
294,2,128935,0.0623327432583333,0.0704910979220161,0.377155563912721
295,2,129053,0.0522758475485458,0.0707292332160567,0.460338547691606
296,2,130040,0.0420864796633191,0.0711807317504773,0.55472313199512
297,2,130976,0.0481696461092844,0.0705893573359872,0.495438348800197
298,2,132199,0.0363636479804299,0.070936887835872,0.608537959378811
299,2,133355,0.0382457263616376,0.0714143159180188,0.592608871547725
300,2,133435,0.0524544796634336,0.0715432525597954,0.463931870170599
301,2,133943,0.107458737230932,0.0836297744823836,0.199657837853347
302,2,135183,-0.00628254050691224,0.0716365804041026,0.93016471078911
303,2,135402,-0.00582444249293301,0.0716258685207889,0.935235476430038
304,2,135898,-0.0174169904040959,0.0720004341099565,0.808997197733088
305,2,135912,-0.0184888218401917,0.0720528690290722,0.797636463541778
306,2,135925,-0.0182500571276871,0.0717265868160695,0.799304404813557
307,2,136002,-0.0249143985379354,0.0716672238941531,0.728317702746677
308,2,136173,-0.0269835217760064,0.0721723242100173,0.708720802328019
309,2,138209,-0.0547904662848719,0.0742462699029622,0.461031587747349
310,2,138318,-0.0440113010013548,0.0740553476115813,0.552690289195876
311,2,138695,-0.0354245191462281,0.0727980749245617,0.626834302354035
312,2,138818,-0.0120525045878583,0.0726861112710675,0.868396849125812
313,2,139728,0.0111462645385858,0.0725562024273786,0.87799518504682
314,2,140174,0.022540931016884,0.072548708496213,0.756211577250483
315,2,140863,0.025017974470422,0.0725170544568907,0.730304080623434
316,2,141152,0.0290573531341705,0.0727171406609389,0.689697037671328
317,2,141292,0.00348535081356505,0.0722103814915218,0.96153105566163
318,2,141545,-0.00640033752531766,0.0725615773789574,0.929763283489128
319,2,145823,-0.0419952418382006,0.0752956708324839,0.577376959744529
320,2,145934,-0.0717659541524731,0.124059313714957,0.563308312090403
321,2,145980,-0.105917565676031,0.0758142022944481,0.163270818535589
322,2,146723,-0.082459954156729,0.0722984056281872,0.25483041069306
323,2,147946,-0.0673568961298232,0.0730070252410602,0.356841465606814
324,2,150394,-0.0568434574017171,0.0795680086357176,0.475451449317143
325,2,151274,0.0808980003850479,0.124658158780587,0.516787029611952
326,2,151397,0.0155778865169542,0.0732730410527452,0.831761281087644
327,2,153035,0.0132201154056966,0.0724766119724863,0.855369403170569
328,2,153228,0.00041243399271762,0.0730089078711189,0.995495892243272
329,2,153455,0.0179486708221401,0.0735537552916182,0.807356213985255
330,2,153732,-0.00363991709018352,0.0760534641092998,0.961854901764913
331,2,153815,0.00350220361060072,0.0732774948445077,0.961907674715976
332,2,154160,-0.00475861106295938,0.0725094979849178,0.947711611236293
333,2,154235,0.0134982670775547,0.0732304829551678,0.85386372213104
334,2,155527,0.0217192087425806,0.079478736667155,0.784804956163886
335,2,159870,0.0495519126316317,0.071335608717386,0.487743619820583
336,2,161229,0.0325843905553953,0.072459275577173,0.653208203513975
337,2,161451,0.112932897895837,0.155083257223323,0.466968926523784
338,2,161451,0.0506976928927898,0.15567397730509,0.74487016579207
339,2,162696,0.0548078183190772,0.072109180566464,0.447721781941571
340,2,163284,0.0508309462921268,0.0711604235746842,0.475504591023642
341,2,164166,0.073864245552121,0.0717654338444929,0.304069057212207
342,2,165270,0.0380427854644483,0.0712398379698368,0.593670739262275
343,2,165675,0.0414371331730266,0.072412841498736,0.567527292634127
344,2,166404,0.145697686060517,0.187600279986208,0.437891894623488
345,2,168012,-0.0312189550107429,0.0875561202302095,0.721634726541244
346,2,168062,0.0414680217427035,0.0717614968687956,0.563727784488557
347,2,168518,0.0381063868835883,0.0713555272382831,0.593653090148518
348,2,168980,0.0327112460431795,0.0713292113501475,0.646806976890539
349,2,169651,0.00327632985856274,0.0713841330199338,0.963418161252217
350,2,169902,-0.0154718949889894,0.119314219178221,0.896898589202591
351,2,169960,-0.0527034363598951,0.111104172063869,0.635536115812888
352,2,170725,-0.0174237281572427,0.0715054015425234,0.80762788197495
353,2,171254,-0.0165853634158388,0.0716217006278267,0.817006984539712
354,2,172242,-0.00537793466893199,0.0707798795911602,0.939477160207226
355,2,173254,-0.00665114918038057,0.070237179277298,0.924610372073037
356,2,173340,-0.0105917592645631,0.0702273086615335,0.880202995730381
357,2,173385,-0.00352210659115415,0.0702939994049771,0.960066762022322
358,2,173973,-0.00701787528920006,0.0701065164106947,0.920319349906572
359,2,174714,-0.127544818504315,0.179631841897806,0.478151471511892
360,2,177341,-0.0369252272706728,0.069840989136659,0.59734288991429
361,2,180314,-0.0730223348976103,0.0697839315261658,0.296089529885712
362,2,180339,-0.0723873733735854,0.0699626491748662,0.301537215092424
363,2,182758,-0.0716676102119059,0.0697130874123794,0.304636479149085
364,2,183619,-0.0422934984048178,0.0700561423646241,0.546425109796834
365,2,183913,-0.0666112725689675,0.0717800687399772,0.354046209399156
366,2,184146,-0.0695543518914152,0.0722548180957045,0.336394287336306
367,2,187176,-0.110466923821573,0.0702282073658774,0.116621388224559
368,2,191066,-0.0985905989017344,0.0708065475939427,0.164679643782645
369,2,191124,-0.0649841410769341,0.0896392561897152,0.468961857940883
370,2,191128,0.0424623451920447,0.0825479418290482,0.607296924877721
371,2,191599,-0.123938055581256,0.0697055087696076,0.0762606737688123
372,2,191762,-0.142404726329611,0.0723927030602241,0.0499528232848181
373,2,191763,-0.120059404108991,0.0700031991803042,0.0872125507420085
374,2,191959,-0.131200602528161,0.0697741650633751,0.0608820945723908
375,2,192390,-0.171215456832376,0.0714791937790756,0.0171263618571786
376,2,195759,-0.189119664694461,0.0700048759782029,0.00723536541030702
377,2,196912,-0.129424772629825,0.0692390562598874,0.0624165198527022
378,2,197598,0.0464342066262446,0.227222982077218,0.838193676017046
379,2,198110,-0.132718891651525,0.0696405198430582,0.0574919902362865
380,2,198283,-0.129124899663152,0.0718716919005677,0.0732534735700427
381,2,198805,-0.121164306118056,0.0700029415181467,0.0843530860858477
382,2,198891,-0.123401062697067,0.0694418596354612,0.0764224546149191
383,2,199248,-0.131531686800595,0.0695596723573396,0.0594538357406003
384,2,201782,-0.0561590964906748,0.0697611558014049,0.421350255529105
385,2,203285,-0.0830681366799136,0.0694137885641664,0.23222291819519
386,2,203783,-0.0692287364551885,0.0693068028630354,0.318540133258322
387,2,204179,-0.0410230082581803,0.0695383506427426,0.555612599292162
388,2,205406,-0.0487661133261152,0.0702394922959327,0.48796116353787
389,2,205834,-0.0398755399717126,0.0699185842488938,0.568827636000294
390,2,205965,-0.0404665499261306,0.0764039543239779,0.59669485903932
391,2,207192,0.000481898588982677,0.0698853736134476,0.994502080206299
392,2,207561,-0.0179382239506334,0.0695699259942504,0.796677157774497
393,2,208682,-0.0118471660211897,0.0694565672993282,0.864660069735032
394,2,210102,-0.01583290820517,0.069633714478557,0.820264430698338
395,2,212519,-0.0810222731880339,0.148153969677917,0.5848074960416
396,2,214801,-0.0151399375525052,0.0696308367345334,0.827997703178229
397,2,215016,-0.0263071924059353,0.069581680316053,0.705601072733354
398,2,218876,-0.0097790011869141,0.0703133534393798,0.889468264879029
399,2,227511,-0.0230650844107489,0.0708023190361561,0.744793398245894
400,2,230378,-0.0281453855666947,0.0699045272335588,0.687467034643606
401,2,231943,-0.0324593717380101,0.0700997562949903,0.643617136855896
402,2,232156,-0.0187420214129178,0.0700851999697348,0.789303761360429
403,2,232789,-0.0216198390878187,0.0698346224458021,0.757058277416633
404,2,238524,-0.031401891952144,0.0699224201665217,0.653637860751989
405,2,241518,-0.0218748091357179,0.0705399827453656,0.756664022380545
406,2,250396,-0.0492102078641727,0.0700196836324985,0.482640279756558
407,2,250466,-0.0314626267904786,0.0700238885126386,0.653481789545223
408,2,252305,-0.0350712032053448,0.0702047598000293,0.617699021717253
409,2,254571,-0.051458037378844,0.0711632849336423,0.470098441200173
410,2,254742,-0.0715620668655916,0.071049641556365,0.314522707941376
411,2,254908,-0.072334896684521,0.0715917119271364,0.313004899892064
412,2,255033,-0.118017498959194,0.0837959862668118,0.159895498449008
413,2,255862,-0.0527819024041977,0.0712078843401008,0.4590427046524
414,2,255975,-0.0291129980896936,0.0709890848184041,0.681977503431048
415,2,258311,-0.0433410884657621,0.0697954052223044,0.535017887154171
416,2,259284,-0.0593951720008981,0.069997303874828,0.396715035758479
417,2,266330,-0.0451253491617962,0.0703289341836314,0.521528051250017
418,2,267100,-0.0196289007399563,0.0703570479157457,0.780416003741974
