SNP,Chr,Pos,Effect,SE,MID2_WSC2_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
29,1,36146,-0.0612636127919402,0.0547698930430128,0.264086932942171
30,1,37255,-0.0089044621031924,0.110744120725826,0.935960133192917
31,1,37409,0.00159775925639752,0.0551634631695688,0.976909602186218
32,1,37478,-0.0191090071868113,0.0552015807144034,0.729422878286264
33,1,39144,-0.0528353463231498,0.05488701491129,0.33639712035426
34,1,41499,-0.0456316227256201,0.0547527234428812,0.405175487171517
35,1,45359,-0.0464011610268988,0.0922353410861807,0.615226297381702
36,1,45634,0.0925372122859995,0.0846080510155346,0.274825155267736
37,1,51248,-0.0222586048401022,0.0550270943830315,0.686088119311904
38,1,51462,-0.0249912931538549,0.0550984269270294,0.650413142128357
39,1,52124,-0.0219329882990145,0.0550274647765457,0.690441788974376
40,1,52667,-0.0558648315240633,0.0548711346067175,0.309323118734177
41,1,55470,-0.069534655716738,0.0563256435537589,0.217833514458619
42,1,59265,-0.0435737459145832,0.0548749287473114,0.42769651779625
43,1,60165,-0.023753034146844,0.0548678478892199,0.665341966618231
44,1,62308,-0.052756247426036,0.0547500954632605,0.335914778132051
45,1,62869,-0.0664105171415231,0.054701084106277,0.225535582595777
46,1,65431,-0.0290083362796084,0.0572281564452228,0.612549021706182
47,1,65451,-0.0377621284259291,0.0564014369771461,0.503598809454396
48,1,65719,-0.0378179933573197,0.0588191480178639,0.520671501412162
49,1,66841,-0.037526727389993,0.0548046164346367,0.493959474082583
50,1,66948,-0.044453412853231,0.0551268157953059,0.420564070497612
51,1,68621,-0.0363952419400608,0.0549939829671573,0.508528570313837
52,1,69417,-0.0376681929948225,0.054845779462525,0.492658404400262
53,1,69820,-0.0737493284951567,0.214720669613836,0.731452109970536
54,1,69821,-0.100431532431904,0.133140853143734,0.451156732969505
55,1,70906,0.0739806252445563,0.0880742072455164,0.401487806369552
56,1,74327,-0.0888146950144376,0.0549813124373948,0.10712581688637
57,1,74572,-0.0983238959853701,0.0547878640672827,0.073568271155573
58,1,75211,-0.0838881249229623,0.0547551645269041,0.126403632095155
59,1,76030,-0.0279965791059907,0.0549166922001149,0.610509530781189
60,1,80108,-0.0279606377073224,0.0549037499105048,0.610883663198869
61,1,81262,-0.0667427633682151,0.0547881080906004,0.223962315694109
62,1,81999,-0.0504787807378622,0.054971615868438,0.359104566476063
63,1,82431,-0.0617573352943269,0.0551999846580558,0.263989361017034
64,1,83284,-0.103679855570077,0.0546173039452293,0.0584724004622094
65,1,83613,-0.083687099574422,0.0547082958574396,0.126987413341927
66,1,84112,-0.078721152150457,0.0547352397446502,0.15125844362425
67,1,84701,-0.0634199211400282,0.0586864146756695,0.280587186087187
68,1,84858,-0.0818638642263456,0.0548775989175736,0.136656814848947
69,1,85751,-0.0595023486119836,0.0551857751945601,0.281672284634368
70,1,87445,-0.0236518089276948,0.0553791185122747,0.66957492608461
71,1,87467,-0.0323991351759422,0.0556567038001046,0.560854365287224
72,1,89070,-0.0668752047339806,0.0552203088832233,0.226681888859213
73,1,89616,-0.0417521088510217,0.0549923506732521,0.448218769908588
74,1,89679,-0.0490577647717605,0.0549822376009547,0.372868089746534
75,1,89880,-0.0479448016098347,0.0549989807068511,0.383942837556112
76,1,91472,-0.0477065626722682,0.0554086843197119,0.389825600602517
77,1,93789,0.000570806291971898,0.0548953626800501,0.991709557094145
78,1,94351,0.0112825083497314,0.0550365699829458,0.837690117007307
79,1,99148,-0.0108462369855993,0.0548923355920058,0.843478726988433
80,1,101281,1.22829393932182,0.596805812280071,0.0403129666753105
81,1,106011,-0.0395105911397681,0.0571726130300452,0.489972305329617
82,1,106800,0.0170180609530503,0.054961955411727,0.757022397053149
83,1,107970,0.01517512509896,0.0548006119640894,0.782007261715087
84,1,109000,0.0372256481628978,0.0548673892896087,0.497920913918024
85,1,112549,0.0368664714727214,0.054805885894505,0.50159506674625
86,1,112742,0.0294058097170055,0.0550324101311749,0.593445298576782
87,1,113050,0.0370158381801545,0.0549267215703657,0.500807588376488
88,1,113135,0.0174937072984562,0.054814145016413,0.749804681928539
89,1,114076,0.0509809600096989,0.0547548597164564,0.352450341575042
90,1,114628,0.0388973285841958,0.054921736138932,0.47926861321417
91,1,116283,0.0622155560789506,0.0551671347990615,0.260185181497748
92,1,126880,-2.49885447380878,1.02839156796704,0.0156023641795887
93,1,127853,0.082465639606897,0.0549886333399013,0.134589766824583
94,1,128302,0.0586022541226525,0.0548630454016386,0.286180367228493
95,1,128704,0.0863736185063025,0.0548138931397104,0.115976537671132
96,1,128911,0.0746858072394673,0.0548686188379761,0.174326568351912
97,1,130267,0.034140880764722,0.0549563149430474,0.534844829131285
98,1,130271,0.035271551405223,0.0550195917253723,0.521891508628833
99,1,130613,0.0398314075344422,0.0555256074549015,0.473631316639202
100,1,132012,0.0108605134053777,0.0554451069972217,0.8448178462749
101,1,133231,0.0343727847168176,0.0550242560335113,0.532581880832315
102,1,137074,0.0218984143911798,0.0549640059086808,0.690566109688889
103,1,137304,0.0180266615415208,0.0549871011437071,0.743231251895981
104,1,139686,-0.0057447636550402,0.0550668949440138,0.916971985687551
105,1,149562,-0.0295842376006705,0.0551709064150249,0.592138061617888
106,1,150447,-0.0328264880226344,0.0557782338468827,0.556561097714344
107,1,151446,-0.12926485424958,0.111899897417501,0.24879685075532
108,1,154084,-0.0441922726140389,0.0559285631788552,0.429967322884122
109,1,156633,-0.0398199254380204,0.0567058588330088,0.483005427326529
110,1,157269,-0.0113110444741829,0.0549587464825346,0.83705818471463
111,1,160054,-0.00392659758597169,0.0554838341457276,0.943620789005973
112,1,166222,-0.0166204175730441,0.0550667471747451,0.762964638822503
113,1,166416,-0.00590135985371043,0.0549611462114038,0.91455383122043
114,1,167326,-0.00974139367735094,0.0552719360836072,0.860202658505399
115,1,168836,0.0159561005782169,0.0550058697684897,0.771925388925436
116,1,171200,-0.0212394632358185,0.05508321144746,0.700033569307702
117,1,171431,-0.0414562508874412,0.055394843186738,0.454730844803567
118,1,173339,-0.0183374974512125,0.0549989824944674,0.739018834261537
119,1,173845,-0.0219736275874443,0.0549495990045366,0.689481645679746
120,1,175121,0.0207396784068669,0.0548419609974948,0.705530346138221
121,1,175281,0.0104927369415841,0.0548968524881763,0.848529326130637
122,1,175315,0.0153176651776499,0.0548763553310379,0.780308128945783
123,1,175523,0.01472204157179,0.0551878095369634,0.789807744688819
124,1,175541,0.0129422258929774,0.0549638005474519,0.813981919970868
125,1,175653,0.016339559357762,0.0551351956358534,0.76713370117863
126,1,175805,-0.0215358964606993,0.0582496128409314,0.711814751124992
127,1,175818,-0.0144125427463372,0.0569172431478412,0.800246179903252
128,1,175856,-0.00288843938839334,0.0560521713834092,0.958931334965124
129,1,175876,0.0104031701205672,0.0551905945120458,0.85059668138771
130,1,175989,0.014976657017914,0.0553451075844723,0.786853080459302
131,1,176001,0.00263049358422643,0.0556390870933236,0.962318557754668
132,1,176451,0.0187051953867239,0.0562992704152774,0.739900869972749
133,1,177692,0.0338369466427971,0.0548528540547776,0.537719727618178
134,1,178191,0.0322702780580139,0.0549100486583585,0.557113793957595
135,1,178224,0.0338369466427971,0.0548528540547776,0.537719727618178
136,1,178960,0.0303789729053017,0.0552971139422588,0.583093992368022
137,1,179139,0.0570533059057983,0.109602046270579,0.603006876316734
138,1,179139,0.19255547690081,0.220588261578354,0.383301132599138
139,1,180955,0.00835245906551596,0.0635293586096642,0.895475250288781
140,1,183802,0.0202200770431816,0.0548787704496128,0.712758661791749
141,1,183954,0.030394179185172,0.0552652602562929,0.582688445941598
142,1,184450,0.0172027012041274,0.0547971947312534,0.753756622598764
143,1,184641,0.0043902267443191,0.0563992223155499,0.937997861443668
144,1,184718,0.019357479211636,0.0551065993639668,0.725592858233107
145,1,185296,0.0142624904914673,0.0548771609534116,0.795093605656415
146,1,185438,-0.00197440034685473,0.0548849017814372,0.971323847013175
147,1,185469,-0.00198817001727444,0.0549641106297386,0.971165539096789
148,1,185503,-0.00521923932547146,0.0548213486277942,0.92420641269269
149,1,185705,-0.0164664155546501,0.0554278363550336,0.766581352805092
150,1,185749,-0.00851942770207891,0.0554329102801781,0.877942792025022
151,1,185806,-0.00898008901899746,0.0555067277080419,0.871568674580104
152,1,185879,-0.0018605083464947,0.055776922772524,0.973409359249531
153,1,185916,-0.00703099253476182,0.0557503867019574,0.899712231167665
154,1,185941,-0.0062172941554379,0.0559935270266023,0.911650947547261
155,1,185954,-0.00639194656467513,0.0561570026298491,0.909442982052846
156,1,186055,-0.0127406767997825,0.0550330549921736,0.817053118543405
157,1,186896,-0.0189982155330399,0.0559304100714188,0.734302578731796
158,1,187697,0.0279387344180346,0.114073897574641,0.806662346638975
159,1,189392,-0.0986963049857916,0.114561345186079,0.389539345684621
160,1,189416,0.0339248938423751,0.110918971658595,0.759896908360336
161,1,190132,-0.0317994497102876,0.0550810496561967,0.56409061150653
162,1,190148,-0.0358246985128314,0.0550906793156241,0.515930475050682
163,1,190165,-0.0341862417361556,0.0555174410327616,0.538439977196096
164,1,190169,-0.036249970313365,0.0554444219355265,0.513661605819222
165,1,190933,-0.00303753011623692,0.055027851779076,0.956010462953812
166,1,192149,-0.0822156582803067,0.0553051353086224,0.138017653727167
167,1,192302,0.113082597845037,0.0730042147543771,0.122280822176065
168,1,192303,0.0535792178174814,0.066076581338782,0.417989285668225
169,1,192305,0.0734987252756625,0.0686177491266997,0.284841490427746
170,1,192315,0.116881455097738,0.0777185785913203,0.133499644598891
171,1,192795,-0.0709554711720231,0.0547939223911863,0.196183282034467
172,1,194020,-0.0595753875795672,0.0577644799755712,0.303082888166392
173,1,194187,-0.0462770257432682,0.0549142078978295,0.399958481325359
174,1,194867,-0.0424014048478404,0.0548931318828913,0.440373373574353
175,1,197325,-0.0413526218129539,0.0562370565068336,0.462628673377353
176,1,197392,-0.0417827950767332,0.0569601335450212,0.463713256689371
177,1,198857,-0.137593694098548,0.263333097161122,0.60164431863485
178,1,206666,0.00989992851168831,0.0617857733170209,0.872791622563028
179,1,206675,0.0903401611083048,0.0802987586031448,0.261331999662631
180,1,223051,-0.0840073717492185,0.0635101348072568,0.186778244289101
181,1,223059,-0.112630350504931,0.0658393069154469,0.0880177398446511
182,2,7366,0.194854610617963,0.0790046694515365,0.0141235772529072
183,2,8180,-0.0818168791472207,0.109619677108973,0.455940483070349
184,2,8187,-0.134206857717773,0.113859744150474,0.239310235209972
185,2,8250,-0.0882413873111174,0.112297558753794,0.432522396468051
186,2,8253,-0.115250027215366,0.112228214912067,0.305158659245244
187,2,8285,-0.0158414428935571,0.0609300303914265,0.795019972223983
188,2,8302,-0.0340731025557353,0.0570110183775312,0.550451223756423
189,2,8306,-0.0340731025557353,0.0570110183775312,0.550451223756423
190,2,8314,-0.0346736454451239,0.0558392279026059,0.535029992000407
191,2,8317,-0.0403413640434924,0.0571035335100499,0.480368125230566
192,2,8328,-0.0341699882531542,0.0568591556705271,0.548253358189619
193,2,8331,-0.0351582024220252,0.0567504422907687,0.535971547511839
194,2,8498,-0.037027864916697,0.0557530717253909,0.507034043137534
195,2,8651,-0.0370012529046305,0.0558053886994139,0.507737105501834
196,2,9418,0.24358337390974,0.141423016088044,0.0858776172649643
197,2,9812,-0.0498440638994242,0.0561092358229148,0.374962935164842
198,2,9932,-0.0501893365605089,0.0558867219040567,0.369768471045095
199,2,10135,-0.0531179252163579,0.0556645079567904,0.340609476697469
200,2,11616,-0.0673767369407221,0.0555614898779412,0.226073923334258
201,2,12133,-0.0680453449545652,0.0557809907924933,0.223329967164387
202,2,12194,-0.0722795087020131,0.0559825667908898,0.197511281155373
203,2,12359,-0.0645188751916557,0.0558450469300738,0.248741000396182
204,2,13061,-0.0799890928574819,0.0557841865533935,0.152485234170049
205,2,14298,-0.0679058855713571,0.0560064050719025,0.226144721251625
206,2,15222,-0.0788467226805509,0.0565145847306992,0.163845604225654
207,2,17986,-0.0731068537930643,0.055540964521906,0.188937788019401
208,2,19770,-0.093958081666929,0.0558385543237917,0.0933224475483855
209,2,19836,-0.0949105895304959,0.0556793379367771,0.0891503088715394
210,2,19851,-0.0919861282435311,0.0558575605439311,0.100489438507777
211,2,21595,-0.0958839001181807,0.0556064323484107,0.0855235127726738
212,2,22385,-0.100232633136207,0.0556377838131522,0.0724739823786544
213,2,23441,-0.112647752355455,0.0561164418430643,0.0454696514515437
214,2,24209,-0.0990211715292983,0.0557224421149052,0.0764222109123256
215,2,24341,-0.100048002218539,0.0558502368914723,0.074091717188477
216,2,26815,-0.102132183220398,0.0557719997203639,0.0679066931225075
217,2,28209,-0.0995220124597163,0.0558043061479654,0.0753784853821401
218,2,28695,-0.120292888338172,0.0582107576503319,0.039509598797616
219,2,35849,-0.476408127358835,0.599840122654833,0.427597953454078
220,2,35850,-0.706112128605981,0.733308405020102,0.336250375505048
221,2,41245,-0.117744150267235,0.0554873495736801,0.0345337866473472
222,2,43214,-0.111095476526092,0.0564365354405944,0.0497923120779649
223,2,47104,-0.102396347740805,0.0548936455064254,0.0629605224135154
224,2,50915,-0.0336708395706526,0.0556766906128411,0.545729340405759
225,2,55834,-0.0320530133740257,0.0554218689573865,0.563399359358211
226,2,56422,-0.0328985794508675,0.0555196448909503,0.553856741327741
227,2,57715,-0.0309134194556737,0.0553396880836384,0.576780642362933
228,2,59046,-0.0114649038294978,0.05564086743286,0.836869192508001
229,2,59191,-0.0158384497023834,0.0553191913762911,0.774808488805182
230,2,59383,-0.00802017288006374,0.0553399007850139,0.884852259419471
231,2,59477,-0.0203101081253841,0.0561638312112586,0.717850462935484
232,2,59755,0.0473714265956398,0.126189115819086,0.707588280170988
233,2,60471,-0.0233461124146893,0.0554021506583605,0.673724156328025
234,2,60478,-0.0176082845658428,0.0554714036816748,0.751105061146192
235,2,60786,-0.00339086543027545,0.0553878031119734,0.951218301425693
236,2,61035,-0.0147133772618223,0.055378565769622,0.79063520431735
237,2,61071,-0.0170033274542281,0.0551254300429307,0.757923420280027
238,2,61675,-0.015626928945054,0.0552853251419873,0.777603441408901
239,2,62776,-0.0549458747894185,0.0576366968053675,0.341083278080732
240,2,62939,-0.0395681839924994,0.055155815694426,0.47360844771863
241,2,63527,-0.0374098941801322,0.0553674046934699,0.499694862189573
242,2,63857,-0.0729993379148297,0.0552797094740675,0.187508673465485
243,2,65527,-0.0774000848721055,0.055079540769623,0.160828759933033
244,2,67007,-0.0349162198454106,0.0607831240823743,0.566036391333785
245,2,67023,-0.219537712484321,0.125210578558067,0.0804102371075375
246,2,67024,-0.210140016573589,0.125717756156104,0.0955047628708005
247,2,67976,-0.0699421789888346,0.0559051281442009,0.211731262107041
248,2,69628,-0.107299183797809,0.0566700989843373,0.0591222129021934
249,2,71825,-0.183059434084951,0.109708045713264,0.09608227691133
250,2,72389,-0.0858793281283848,0.0554954886309265,0.122638488666956
251,2,72392,-0.0563254300634822,0.0559818326369571,0.315038528224213
252,2,73646,-0.0773137515804604,0.0547582653388503,0.158857295094693
253,2,74564,-0.0776025580401777,0.0546489794272367,0.156484867191398
254,2,74739,-0.0601141686223904,0.0548918765250051,0.274202909628966
255,2,79931,-0.0791048156748499,0.0618324080268667,0.201616813000088
256,2,80748,-0.0729642552724484,0.057052858682172,0.201776351450921
257,2,80873,-0.0418122768103232,0.0550712829363195,0.448216168583194
258,2,81501,-0.0467374568364592,0.0550508724847032,0.396464076471526
259,2,83526,-0.0537669396053223,0.0549470900561114,0.32848631280987
260,2,83845,-0.0460096431527899,0.0550193815063353,0.403583195385028
261,2,84412,0.170292170650613,0.138495806853807,0.219671980895154
262,2,84412,-0.0865009922185649,0.0693475012105961,0.213094043795514
263,2,84447,-0.0393590127864756,0.0557376573269303,0.480562139243789
264,2,87391,-0.0444729577242845,0.0547795458061549,0.417422892064007
265,2,87562,-0.0354228822043892,0.0549370763770087,0.519482031953916
266,2,87849,-0.037184577807288,0.0549285688714206,0.498873160177128
267,2,87878,-0.026456123031076,0.0551824380922879,0.631929551244251
268,2,88125,-0.0592796540061928,0.0613023272266118,0.334203595145716
269,2,89785,-0.020991618882168,0.0551952467136904,0.703939820045688
270,2,93441,-0.0266955570028213,0.0568368406545198,0.638868258433177
271,2,93588,-0.0443029910824493,0.0588036574847751,0.451708552291744
272,2,93721,-0.0321443102453576,0.0550132490568099,0.559390866716045
273,2,93952,-0.0317683432595242,0.0548563583303575,0.562878434690345
274,2,95085,-0.0383322084526821,0.0549211258003324,0.485667845051766
275,2,103188,-0.0223708294978395,0.0562805605062807,0.691248112681846
276,2,107124,-0.0252190140875793,0.0549699630563341,0.646675879914902
277,2,111645,0.00731135345257572,0.0550201848863203,0.894360101635668
278,2,111916,0.00714588043000502,0.055149942909736,0.896978969676097
279,2,111931,0.0146289240483898,0.0552300981371454,0.791262418832142
280,2,111999,0.0118259247158056,0.0550336333768277,0.829980750711173
281,2,114528,0.00742624732459207,0.0553525377738794,0.893350357704675
282,2,116024,-0.00655626097793527,0.0554844691075003,0.906005005680444
283,2,119244,-0.0347473809488986,0.0604441887348118,0.565747316075532
284,2,119246,-0.0299274995654755,0.0610967836497294,0.624553123780126
285,2,119247,0.000207587173196799,0.061558831096057,0.997311303308593
286,2,120090,-0.00521385065821889,0.0552657318971856,0.924891431048207
287,2,120291,-0.0214976993651032,0.0558867278519561,0.700716855910893
288,2,120726,-0.0052588835850943,0.0555747740217328,0.924664658135887
289,2,121716,-0.0149754667898738,0.0555066377224134,0.787474875814381
290,2,123100,0.00340412492510944,0.055588640903549,0.95120449885032
291,2,124677,-0.0447494666123979,0.0554612413790412,0.420290334108028
292,2,127636,-0.0164750192348213,0.0702052623107086,0.814601481201986
293,2,127887,0.00490326029786836,0.0558923559054831,0.930143523076345
294,2,128935,-0.0022557029015321,0.0558399985974456,0.967800394521983
295,2,129053,-0.0111033998557065,0.0560069870460311,0.842963386072049
296,2,130040,-0.0447140464337492,0.0563016867107214,0.427620364627848
297,2,130976,-0.0191427782468376,0.0558836779896894,0.732143261286389
298,2,132199,-0.0328367626689208,0.056124814047565,0.558876620506795
299,2,133355,0.00288866530749887,0.0565316543471369,0.959276178567369
300,2,133435,-0.000385419993124803,0.056654021285191,0.994575838317877
301,2,133943,0.0499433015970061,0.0662760818339944,0.451613091095392
302,2,135183,-0.0356197241818499,0.0566536908342712,0.52993418980887
303,2,135402,-0.0355294205184076,0.0566452838784367,0.530916280828632
304,2,135898,-0.0346174906723198,0.0569476198970296,0.543655946219038
305,2,135912,-0.0408609136634925,0.0569780143412436,0.473765202259709
306,2,135925,-0.0415032082539417,0.0567182099509077,0.464810349535123
307,2,136002,-0.0384567744547897,0.0566817948296339,0.497919638945446
308,2,136173,-0.0419639354543093,0.0570763320476786,0.462690771214781
309,2,138209,-0.0512817975313573,0.0587316981390099,0.383172892273739
310,2,138318,-0.053708858124154,0.0585582891044011,0.359671243094084
311,2,138695,-0.0635223517240444,0.0575239014191296,0.270224916722521
312,2,138818,-0.0526759506648873,0.0574491289909982,0.359813340564821
313,2,139728,-0.0529456226967397,0.057345187160282,0.356492334699644
314,2,140174,-0.0761067025391828,0.0572713112585298,0.184745866789241
315,2,140863,-0.042011239695819,0.0573475863620102,0.464305610797649
316,2,141152,-0.051932056015094,0.0574864138381578,0.366940489943478
317,2,141292,-0.0592191324715277,0.0570520133047906,0.299987523146491
318,2,141545,-0.0724476698447398,0.0572877265358161,0.206838951732204
319,2,145823,-0.0300519479067143,0.0595849415640233,0.614326773825256
320,2,145934,-0.0797059065347696,0.0981208388689968,0.417153242730315
321,2,145980,-0.050131559382558,0.060096881454917,0.404744229721268
322,2,146723,-0.0344930607674405,0.0572843789719993,0.547469314449687
323,2,147946,-0.060562448860672,0.0577489118239649,0.295024402152939
324,2,150394,0.000395205858198633,0.0630062818450836,0.994998858366864
325,2,151274,-0.0679969389674859,0.0986322903505941,0.491025527446861
326,2,151397,-0.00985661058775067,0.0579810269891436,0.865109744959483
327,2,153035,-0.0055987417433041,0.0573514164440797,0.92228811156123
328,2,153228,-0.00670600518723341,0.0577695844884853,0.907653614013144
329,2,153455,-0.00930074536938985,0.0582046164662752,0.873134786030436
330,2,153732,-0.00932918670573168,0.0601779358483248,0.876888872905657
331,2,153815,-0.00504541004815051,0.0579827784538805,0.930708397923587
332,2,154160,-0.0117302085540463,0.0573724631462934,0.838114128059575
333,2,154235,-0.00402985001240053,0.0579484046279412,0.944597551156334
334,2,155527,-0.0317374784047526,0.0628741121250165,0.614029622794226
335,2,159870,-0.0273952805855964,0.0564663740044033,0.62786311618495
336,2,161229,-0.0215716912203132,0.057340696971877,0.706992646174322
337,2,161451,0.203628762138227,0.122327653587578,0.0968763809978688
338,2,161451,-0.035416130078251,0.123186204438569,0.773897606180746
339,2,162696,-0.0065939870345606,0.057104338001448,0.908136185842685
340,2,163284,-0.0294040429245916,0.0563269540405857,0.601980766903506
341,2,164166,-0.02273004212791,0.0568590200753861,0.689574032060447
342,2,165270,-0.0483534843305604,0.0563348594317449,0.391296758304405
343,2,165675,-0.071280600345893,0.0571999175201656,0.213529780396927
344,2,166404,-0.0796919048091995,0.148511063241826,0.591877918464626
345,2,168012,-0.110398293676094,0.0690445385350172,0.110727867622296
346,2,168062,-0.0544828962921964,0.0567364229678289,0.337571200596419
347,2,168518,-0.0345163165522231,0.0564553138017696,0.541333741923643
348,2,168980,-0.0276794684397137,0.0564391559813459,0.624134184862764
349,2,169651,-0.0326662121014722,0.0564584321962593,0.563235678232443
350,2,169902,0.0870543659343896,0.0942997603020544,0.356551085423034
351,2,169960,-0.0997526509855398,0.0877824100916643,0.256575681871788
352,2,170725,-0.0271339284923389,0.0565673117576226,0.631755522671085
353,2,171254,-0.0402271149364973,0.0566368602279413,0.478009478957162
354,2,172242,-0.0396768112510836,0.0559675239261554,0.478838561421496
355,2,173254,-0.0115539322937017,0.0555747673233187,0.835427809728934
356,2,173340,-0.0135070352329053,0.0555667932878742,0.80808657373204
357,2,173385,-0.00906427886031314,0.055620529947043,0.870638124056376
358,2,173973,0.00126208348630341,0.055474819077686,0.981862095599201
359,2,174714,0.0781522556280293,0.142180196305084,0.582892994456225
360,2,177341,-0.002450247847538,0.0552856878882028,0.964674588761512
361,2,180314,-0.0262223875868447,0.0552867778330174,0.635580935468091
362,2,180339,-0.0245452490595984,0.0554287191253055,0.658163204723286
363,2,182758,0.053068198097371,0.0551730214857317,0.336783099842674
364,2,183619,0.0268157647611097,0.0554444548279213,0.628933465463104
365,2,183913,0.0381795708062094,0.0568312460593952,0.50214664620697
366,2,184146,0.0252648910215915,0.0572331847743246,0.659166354089904
367,2,187176,0.0126733481512095,0.05576069559303,0.820336797990108
368,2,191066,0.0356847927307,0.0561495300619115,0.525493626195966
369,2,191124,-0.0904756451515762,0.0708192393074438,0.202245081492635
370,2,191128,0.102464531811342,0.0651152514971679,0.116478700768822
371,2,191599,0.0090314955373747,0.0554011102927605,0.870595879172265
372,2,191762,0.023109465640836,0.0575830663489832,0.688424438953354
373,2,191763,0.0171308500123385,0.0556151486039954,0.758245065555232
374,2,191959,0.0173300354072095,0.055479238048876,0.754943980778687
375,2,192390,0.0114492890824008,0.0570147952879925,0.840960764163373
376,2,195759,0.0472475441596783,0.0559068150593032,0.398620503240872
377,2,196912,0.0277850765199624,0.0550382847618327,0.613991978332983
378,2,197598,0.0903199953373122,0.179743972460917,0.615634460019586
379,2,198110,7.23023754379826e-05,0.0553880970141572,0.998959197118462
380,2,198283,-0.0047742422184984,0.0571296778095604,0.933446871893243
381,2,198805,0.0135542227800986,0.0556219904520754,0.807616653952942
382,2,198891,0.0198308803868039,0.0551832787154887,0.719537717589297
383,2,199248,0.00615135907451636,0.0553184527855879,0.911521707515392
384,2,201782,0.00413560441072935,0.0552510031213034,0.940375496095574
385,2,203285,0.0220340580964991,0.0550247365478418,0.689075336370309
386,2,203783,0.0249291023909323,0.0549026915082623,0.650064867158072
387,2,204179,0.0321838303158413,0.0550249535364401,0.558991856107268
388,2,205406,0.046143088877763,0.0555629769125933,0.406837427413498
389,2,205834,0.0499534022412871,0.0552869549387376,0.366861027375674
390,2,205965,0.0437788637407784,0.0604362408792238,0.46931169380564
391,2,207192,0.0457613870909635,0.0552454252172034,0.408043893269394
392,2,207561,0.0509530462189491,0.0549878262323427,0.354754810103726
393,2,208682,0.073103976718949,0.0548241452097244,0.183251634929083
394,2,210102,0.0859968952786759,0.0549135599585872,0.118234952713835
395,2,212519,0.163871206694532,0.116956553687723,0.162054044214503
396,2,214801,0.0652960526825158,0.0549916564483821,0.235875715411321
397,2,215016,0.0763716595541059,0.0549197015805954,0.165221009710733
398,2,218876,0.105678988834088,0.0553542237125597,0.0570545380672364
399,2,227511,0.0980621503341254,0.0557894577414791,0.0796621725001485
400,2,230378,0.0962425781820427,0.055089297336702,0.0815020381504188
401,2,231943,0.0873377567232222,0.0552904995953612,0.115090450931367
402,2,232156,0.103325583748537,0.0551894964151785,0.0620060085478929
403,2,232789,0.0839416994609619,0.0550855443792443,0.128443381671064
404,2,238524,0.0777491990551546,0.0551892783229733,0.159782329279072
405,2,241518,0.0939892406718423,0.0556000742600648,0.0918243272304334
406,2,250396,0.0623741191707726,0.0553446319168461,0.260502499401448
407,2,250466,0.0695517298758853,0.0553007683165283,0.209331941613446
408,2,252305,0.0499755756445965,0.0555077481799936,0.368555732617422
409,2,254571,0.0646653733869901,0.0562467587872791,0.25105693454135
410,2,254742,0.0721916314569492,0.0561698100297384,0.199551366962022
411,2,254908,0.0681004131967842,0.0566152280686371,0.229835150332673
412,2,255033,0.106533084857283,0.0662501391504845,0.108719711415139
413,2,255862,0.067645603420957,0.0562743397172559,0.230142802442372
414,2,255975,0.0679371241770442,0.0560693383580136,0.226451979857845
415,2,258311,0.059793116309651,0.0551663322903777,0.279162306924614
