SNP,Chr,Pos,Effect,SE,ERV25_RBD2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
32,1,37478,0.0659850824370802,0.0699465947713222,0.346140066845174
33,1,39144,0.0227617369341051,0.0697045957652723,0.744205030792284
34,1,41499,0.0403811513650219,0.0694885182576207,0.561530584213416
35,1,45359,-0.114884656695192,0.116881992711477,0.326324175594905
36,1,45634,0.107704932230014,0.107353475426073,0.316415981829178
37,1,51248,-0.0138537528968901,0.0698137716753034,0.842816088677941
38,1,51462,-0.00828920658417874,0.069910946720381,0.905684998512068
39,1,52124,-0.0172328161698067,0.069811640447155,0.805169881745814
40,1,52667,-0.0504811345531655,0.0696539713333613,0.469090636292168
41,1,55470,0.0184561276185065,0.0715960201210953,0.796725775345261
42,1,59265,-0.0746134130599268,0.069557333668868,0.284143277143053
43,1,60165,-0.0433899386585655,0.0695796452454644,0.533292364811757
44,1,62308,-0.00166308023817188,0.0695413395787527,0.980933932529869
45,1,62869,-0.021392007578356,0.0695233391177753,0.758495627424867
46,1,65431,0.0287854224963221,0.0726037732327003,0.691995817570513
47,1,65451,0.0304443579650954,0.0715719056009004,0.670828036270723
48,1,65719,0.00651100283546852,0.0746545549594486,0.930550006173004
49,1,66841,-0.0198387226463374,0.0695574177498222,0.775647756995591
50,1,66948,-0.0167737896730176,0.0699866690538197,0.810724260637367
51,1,68621,-0.0676345667049724,0.0697098664371429,0.332596434469753
52,1,69417,-0.05571018094417,0.0695547862197821,0.423697064523635
53,1,69820,0.00184733365866263,0.272417180864536,0.99459320381281
54,1,69821,0.0731696054402964,0.168979446370243,0.665272746565571
55,1,70906,-0.127227647148989,0.11162791827361,0.255164256352749
56,1,74327,-0.00918561733030064,0.0699990075086473,0.895672102453977
57,1,74572,-0.0235801491604514,0.0698030688047377,0.735707446770028
58,1,75211,-0.00498893286646525,0.0696865793733666,0.942967934698283
59,1,76030,0.0045935359369937,0.0696866563850499,0.947481214375209
60,1,80108,-0.0676639182441036,0.0695774652773481,0.33146896103366
61,1,81262,-0.0848902832545812,0.0694975514158645,0.222717206994669
62,1,81999,-0.0825121413268186,0.0696760842381382,0.237120878149001
63,1,82431,-0.118803342834036,0.0698592439775951,0.0898969280187231
64,1,83284,-0.0413119505787194,0.0695996759986893,0.553183050700416
65,1,83613,-0.057021004779832,0.0695605516054619,0.412922073531365
66,1,84112,-0.0478287355273519,0.0695878528177856,0.492335917273996
67,1,84701,-0.0257068022020682,0.0745537964848942,0.730443491765811
68,1,84858,-0.0266124383612404,0.0698165629416385,0.703301540708927
69,1,85751,-0.0243134190249094,0.0701060106450909,0.728941211907286
70,1,87445,-0.00145097696298009,0.0702661351651941,0.98353673430665
71,1,87467,-0.0336342160990568,0.0706113353414301,0.634134803559926
72,1,89070,-0.00694493283043285,0.0701909746954595,0.921239381320233
73,1,89616,-0.00427786706736464,0.0698139793307497,0.951174701360951
74,1,89679,-0.0123808584705724,0.0698200817552614,0.859354677924773
75,1,89880,-0.00819416174273513,0.0698395212108025,0.906666519520366
76,1,91472,-0.0182611672786771,0.0703525830935251,0.79534956467574
77,1,93789,-0.0117362389384525,0.0696315983053639,0.866249029163035
78,1,94351,-0.0380518490022022,0.0697882840772429,0.58592802029819
79,1,99148,-0.0442607502278017,0.0695945404765591,0.525201433679254
80,1,101281,1.10216779661042,0.759309909709128,0.147518012884898
81,1,106011,-0.0525554517361995,0.072518179653278,0.469103260822426
82,1,106800,-0.0373695879692794,0.0696999554790245,0.592192994785159
83,1,107970,-0.0190250706075956,0.0695143738770254,0.784486448956247
84,1,109000,-0.0214703410189391,0.0696348934887348,0.758015134104395
85,1,112549,0.0400427855731718,0.0695327766423888,0.565060813207708
86,1,112742,0.0613739926479894,0.0697600189982564,0.379572967720745
87,1,113050,0.00828073679480065,0.06971758077766,0.905520822822337
88,1,113135,0.0183023060346472,0.0695345727652197,0.792541057874357
89,1,114076,-0.0308663604114166,0.0695219877992339,0.657329197865512
90,1,114628,-0.000235151981017222,0.0697173222827169,0.997310697809634
91,1,116283,-0.0274358217074481,0.0700898740358915,0.695709878098126
92,1,126880,-1.89360537248227,1.31150501588529,0.149670465702961
93,1,127853,-0.0531003042800272,0.0699174574961119,0.448077526378579
94,1,128302,0.029437184723712,0.0696881626982264,0.672980773974569
95,1,128704,0.0444223383980842,0.0697350899854145,0.524527595331659
96,1,128911,0.0417728403210837,0.0697474548499425,0.549613296980663
97,1,130267,-0.0160368485167071,0.0697445816437873,0.818274033874738
98,1,130271,-0.0217434613834314,0.0698229982298927,0.75567406917978
99,1,130613,0.0037426280092053,0.0704848887143135,0.957683619187316
100,1,132012,0.0267640157007825,0.0703211317730879,0.703731191219517
101,1,133231,0.0329697712147315,0.0698144085559398,0.637041012150816
102,1,137074,0.0744041743471469,0.0696246048932468,0.285958668553823
103,1,137304,0.0585762281329793,0.0696916753319456,0.401194025140608
104,1,139686,0.0617968221288189,0.0697755749005405,0.376408412701077
105,1,149562,0.0751812772516339,0.0698979677479999,0.282847025078238
106,1,150447,0.0961697588838609,0.070603708004196,0.174032852082875
107,1,151446,0.043555050977151,0.142193396566752,0.759550322631625
108,1,154084,0.0959748890850097,0.0708237302422241,0.176244777420598
109,1,156633,0.130836142485773,0.0716435765705362,0.0686633172489975
110,1,157269,0.0891992934980356,0.0695571392517583,0.200547783430355
111,1,160054,0.0527571725504368,0.0703253238984822,0.453641553725872
112,1,166222,0.0566238555926776,0.0697957647463946,0.417751991322544
113,1,166416,0.0548279704864818,0.0696578742029444,0.431749294547061
114,1,167326,0.0328855533497845,0.0700933044039856,0.639239009855863
115,1,168836,0.0722178094891407,0.0696769415094022,0.300694075534962
116,1,171200,0.0429908987357526,0.0698499189872305,0.538637483631829
117,1,171431,0.0423916553628084,0.070287493621433,0.54681746358063
118,1,173339,0.0596104724252429,0.0697046452878778,0.393027954102174
119,1,173845,0.0810341619082534,0.0695854383992154,0.24499667626899
120,1,175121,0.073507551208694,0.0694706590387743,0.29072913425562
121,1,175281,0.0696028287974561,0.0695412776453334,0.317567949195815
122,1,175315,0.0744992838343962,0.0695049468546414,0.284517029687804
123,1,175523,0.0736824971880337,0.0699024888430708,0.292569310982401
124,1,175541,0.072254290183608,0.0696205437730795,0.300059569165128
125,1,175653,0.0627600370434346,0.0698675091421285,0.369652756211449
126,1,175805,0.067555119593909,0.0738160179208413,0.360720618168919
127,1,175818,0.0861895265937689,0.072059815880447,0.232466921211617
128,1,175856,0.0419567229120098,0.071066983679192,0.55531181319592
129,1,175876,0.0521315468381769,0.0699574084775829,0.456652852725034
130,1,175989,0.0566805640434096,0.0701473277857299,0.419622256615584
131,1,176001,0.0556773901109598,0.0705157814001925,0.430306935734013
132,1,176451,0.0478624281313777,0.0713809593557131,0.502964200605764
133,1,177692,0.0796204487074982,0.0694888605293075,0.252653405852874
134,1,178191,0.071854991562174,0.0695820623058028,0.302467455754189
135,1,178224,0.0796204487074982,0.0694888605293075,0.252653405852874
136,1,178960,0.0672131692687839,0.070082743076749,0.338187703897767
137,1,179139,0.197263372919516,0.138685934085704,0.155800504181221
138,1,179139,-0.107928723596127,0.280057623392217,0.700187707321096
139,1,180955,0.0452105496142451,0.080552593422887,0.574979795257121
140,1,183802,0.0395208672897006,0.0695949455592507,0.57048439018583
141,1,183954,0.0325979724674214,0.0701121651700067,0.642260858435141
142,1,184450,0.0589245912032999,0.0694487879851644,0.396756226705443
143,1,184641,0.0585733497840109,0.0714746816526386,0.413055361326652
144,1,184718,0.0759594916708962,0.0697975662508884,0.277212726972377
145,1,185296,0.0584247296138141,0.0695484765865183,0.401444664792144
146,1,185438,0.0430594526536843,0.0695835156232989,0.536436132044036
147,1,185469,0.0407063258890271,0.0696880539722709,0.559511312648384
148,1,185503,0.0301655214092142,0.0695228592550842,0.66463078871697
149,1,185705,0.0327654200554776,0.0702969890292655,0.641431467117824
150,1,185749,0.0514209670812246,0.0702653366602197,0.464769302979789
151,1,185806,0.0486582899865584,0.0703648683083135,0.489697134946899
152,1,185879,0.0465864843133005,0.0707092923034782,0.510424635518843
153,1,185916,0.0676768358327202,0.0706287812853189,0.338615310974285
154,1,185941,0.0567608733781166,0.0709643665781646,0.424335421958256
155,1,185954,0.0686868756268426,0.0711422077468258,0.334961917080317
156,1,186055,0.0478693498691266,0.0697678444711217,0.493085700162638
157,1,186896,0.0198404079080876,0.0709510757003408,0.779921286331414
158,1,187697,-0.0203828064008911,0.144710180840262,0.888066723035248
159,1,189392,0.29399924605211,0.144628922193346,0.0428223922068761
160,1,189416,0.392818021048583,0.139156728256495,0.00502972428634369
161,1,190132,0.044439776522449,0.0698628812206337,0.525123467631139
162,1,190148,0.047235530728617,0.0698787806327062,0.499506194049042
163,1,190165,0.0541749874294935,0.070402281067033,0.442107497336485
164,1,190169,0.0640940493132237,0.070290705177164,0.362473936176676
165,1,190933,0.0274602473629843,0.0697874491220964,0.694199559939021
166,1,192149,-0.0601313579113272,0.0703006241669584,0.392939799029193
167,1,192302,0.190846008384759,0.092362657457492,0.0395321993436192
168,1,192303,0.127827302761448,0.0836193880062513,0.127239296659694
169,1,192305,0.174943067257214,0.0866838199069003,0.0443290909520785
170,1,192315,0.103346846108844,0.0987477220143214,0.296011959087179
171,1,192795,-0.0054433524770189,0.0696700059185526,0.937768512796674
172,1,194020,0.0226243500543225,0.0733742782896134,0.758004208845999
173,1,194187,0.0159200454143418,0.0697231802379982,0.819520222372132
174,1,194867,0.0231198831049443,0.0696795171159039,0.740234818657291
175,1,197325,0.0107654066187367,0.071388632983875,0.880219612362219
176,1,197392,-0.0236323801194073,0.0722976442178315,0.74395524787941
177,1,198857,-0.360087238226076,0.333615312949025,0.281169263053903
178,1,206666,0.119490228254745,0.0781192232806049,0.127014324184256
179,1,206675,0.0661066399146448,0.101980194446691,0.517257506709318
180,1,223051,0.146730115205904,0.0803830901517865,0.0687877254102465
181,1,223059,0.122500496711347,0.08360833691767,0.143764398137519
182,2,7366,-0.0484191614549085,0.10104381166874,0.632100339474865
183,2,8180,-0.0428671512506615,0.139142775955093,0.758202921599313
184,2,8187,-0.0139925903144533,0.144712330928091,0.92302550546336
185,2,8250,-0.101212795249744,0.142471399729929,0.47792034360529
186,2,8253,-0.120781278021088,0.142428204878726,0.397004154592091
187,2,8285,-0.0201589117602775,0.0772892765491892,0.794380191251507
188,2,8302,-0.0555212404995414,0.0722942926682571,0.443006991667331
189,2,8306,-0.0555212404995414,0.0722942926682571,0.443006991667331
190,2,8314,-0.0425816777261417,0.0708341021836337,0.548128183505175
191,2,8317,-0.0551450757919157,0.0724271800638898,0.446934601852554
192,2,8328,-0.0606144911866836,0.0720901802599266,0.40102086341912
193,2,8331,-0.0543564783299118,0.0719685424555749,0.450583988020015
194,2,8498,-0.0526933336917592,0.0707109616487269,0.456650746421159
195,2,8651,-0.0493261889291315,0.0707841468972138,0.486353043991826
196,2,9418,0.133173406701908,0.180006849353946,0.459898454300499
197,2,9812,-0.0308842105195544,0.0712347277950637,0.66487605438641
198,2,9932,-0.059384554599953,0.0709024442517214,0.402848499069646
199,2,10135,-0.0568432379488802,0.0706362959221744,0.421516410741442
200,2,11616,-0.0315438277933753,0.0706060576274213,0.655323691582298
201,2,12133,-0.0439673800494882,0.0708681590811663,0.535387604253572
202,2,12194,-0.0571348877438948,0.071115987173,0.422281746252466
203,2,12359,-0.0557200908778921,0.0709108700598699,0.432525583621998
204,2,13061,-0.0583229510011039,0.0708997124745457,0.411284023066325
205,2,14298,-0.0569602604613227,0.071126935349925,0.42377136156397
206,2,15222,-0.0500379600698264,0.0718363851684875,0.486540023053637
207,2,17986,-0.0238562359733766,0.0706146009665448,0.735686723473965
208,2,19770,-0.031464263961665,0.0710945978631425,0.658348576843781
209,2,19836,-0.0400504151099196,0.0708868994199423,0.572439192546688
210,2,19851,-0.0393425134052571,0.0710957531608384,0.580357911272057
211,2,21595,-0.00755547401137707,0.0708316757912343,0.915112954475514
212,2,22385,-0.0057541411221409,0.070899179867723,0.93536111225014
213,2,23441,0.0126198640711838,0.0715853079374612,0.86016622180104
214,2,24209,0.00187425838786831,0.0709989217896965,0.978954482200264
215,2,24341,-0.00980702372902281,0.0711650124017059,0.890471669517307
216,2,26815,0.0167228705883786,0.0710760714577002,0.814126837472084
217,2,28209,0.0207838615236419,0.0710969570963505,0.770205116685831
218,2,28695,-0.00206187321288553,0.0742851638742348,0.977872291597229
219,2,35849,-1.27302199625081,0.758552524431968,0.0941881594325431
220,2,35850,-0.244768751914664,0.931326388258627,0.792844669056332
221,2,41245,-0.00983659606569731,0.0708308824317212,0.889628594995331
222,2,43214,0.0385679953792552,0.0719519381301422,0.592279267689101
223,2,47104,-0.00978637782065683,0.06997261754318,0.888850285179202
224,2,50915,0.0463929903283563,0.0706189188200554,0.511642121825416
225,2,55834,0.0448418205977974,0.070295053183483,0.523946738434498
226,2,56422,0.0415691686458304,0.0704265592973975,0.55540173866024
227,2,57715,0.0259311382549334,0.0702154701305331,0.712119554973169
228,2,59046,0.0392750397574343,0.0705533404483838,0.578104567832191
229,2,59191,-0.000809237633452337,0.0701801471998164,0.990806420556158
230,2,59383,0.00556150041498141,0.0701997472512454,0.936899395956593
231,2,59477,0.0104734980945504,0.0712544475677071,0.88322596428485
232,2,59755,-0.152486187138761,0.159896128458892,0.340909462563858
233,2,60471,0.0250050790129192,0.0702823204730594,0.722217471064435
234,2,60478,0.024516539478416,0.070363036917924,0.727725552501429
235,2,60786,0.0286904353956463,0.0702428232327671,0.683193553125676
236,2,61035,0.00717211907780338,0.0702533154959503,0.918743677392501
237,2,61071,0.0300208846091321,0.069917395116311,0.667911219431483
238,2,61675,0.0411191546426575,0.0701028359891359,0.557877647008869
239,2,62776,0.031440619253044,0.0731866776254966,0.667752487439082
240,2,62939,0.0377043584708144,0.0699869898930704,0.590410101555644
241,2,63527,0.0175888844160244,0.0702723366604836,0.802504060869048
242,2,63857,0.0184501178509604,0.0702880608884044,0.793094570117507
243,2,65527,0.0229277228375467,0.0700525404638539,0.743640109023012
244,2,67007,0.0671523697274734,0.0770561562406365,0.38408817718885
245,2,67023,-0.122799611255304,0.159384911026517,0.441542727864427
246,2,67024,-0.0741379890848646,0.160053338092231,0.64350071803432
247,2,67976,0.0347738066027762,0.0710482138128733,0.624834525433503
248,2,69628,0.0162432365829295,0.072244560122272,0.822236320007955
249,2,71825,-0.00770677791713137,0.139711039268984,0.956040395162939
250,2,72389,0.0670607993573106,0.0705437848335863,0.342444353458726
251,2,72392,0.0510496708978878,0.0710623933329293,0.472999353159521
252,2,73646,0.0191034413704361,0.0696489164166134,0.78402838332801
253,2,74564,0.00790382842712201,0.0695182938569423,0.909544825641832
254,2,74739,0.0121494720850321,0.0697451541166094,0.861809651081775
255,2,79931,0.0909210006680568,0.0784665239793717,0.247352200309489
256,2,80748,-0.00334851935981782,0.0725384043492381,0.963207216289838
257,2,80873,0.0146440773927604,0.0699102132630927,0.834202353671105
258,2,81501,0.0127543247080084,0.0698996133237617,0.855321531858763
259,2,83526,0.0117226836701636,0.0697916822576977,0.86670560831835
260,2,83845,0.0203180910224432,0.0698524315505869,0.771320316631986
261,2,84412,0.0270054024582833,0.176050922649393,0.878174118836031
262,2,84412,0.0020261898860251,0.0881604114478721,0.981676826998556
263,2,84447,0.0680981592906727,0.0706598555262693,0.335832976031428
264,2,87391,0.0402763339420213,0.0695192746934429,0.562719245722681
265,2,87562,0.0489408988198112,0.0696796565946494,0.482911342099253
266,2,87849,0.0426482421717658,0.0696847638872383,0.540920670700535
267,2,87878,0.0415124986888039,0.0699864601207983,0.553460311116128
268,2,88125,0.0717009708110918,0.0777709305935098,0.357183924425954
269,2,89785,0.0184600662726367,0.0700222399779036,0.79221773009943
270,2,93441,0.0134373207105429,0.0721161195058507,0.852293838683281
271,2,93588,0.0250703354267599,0.0746400555455669,0.737158549214837
272,2,93721,0.0051836996659977,0.0698171203609462,0.940856041099356
273,2,93952,-0.000782408672933341,0.0696179480350683,0.99103942751787
274,2,95085,0.038823864189184,0.0696844919369857,0.577786362366909
275,2,103188,0.0706693639211053,0.0713083459580987,0.322345276034689
276,2,107124,0.0818012732764678,0.0696137865737757,0.24075755678721
277,2,111645,0.0993920492710337,0.0695936994053611,0.154125350113391
278,2,111916,0.0932170771024411,0.0697828333721415,0.18246975622972
279,2,111931,0.0985483186731672,0.0698693548615382,0.159282832867378
280,2,111999,0.106893033210667,0.0695821452551763,0.125381822161206
281,2,114528,0.105959987727835,0.0699892500278312,0.130934200729026
282,2,116024,0.0989731623309291,0.0701856477436923,0.159372240582078
283,2,119244,0.135564444072276,0.0763688200384142,0.0767383432757067
284,2,119246,0.141130717377069,0.0771624241219373,0.0682418609324369
285,2,119247,0.0992788860662083,0.0779079645480632,0.203391886012608
286,2,120090,0.121340963125521,0.0698069681889753,0.083041266509119
287,2,120291,0.141814636073832,0.0705038969341123,0.0450382245722866
288,2,120726,0.115532659058609,0.0702284157006936,0.100839630789575
289,2,121716,0.0960699145411972,0.0702311523898086,0.172210315399316
290,2,123100,0.100895810803072,0.0703093985704611,0.152165094893473
291,2,124677,0.0806163241965973,0.0702861986046065,0.252169872457735
292,2,127636,0.0069344804307272,0.0890610731211111,0.93798187816236
293,2,127887,0.0644419714015557,0.0708168291294613,0.363453423913564
294,2,128935,0.0766491367056529,0.0707152366530916,0.279143307971395
295,2,129053,0.0724643650699852,0.0709436687267454,0.307747762502603
296,2,130040,0.0458655504833181,0.071440381268879,0.521282370092523
297,2,130976,0.0583868777267233,0.0708317033584718,0.410323290411591
298,2,132199,0.0335518319475378,0.0712060605496024,0.637793632079283
299,2,133355,0.0349073928478184,0.0716862068382232,0.626598014633944
300,2,133435,0.0466864193072073,0.0718222683040307,0.516097521117277
301,2,133943,0.0760007162693224,0.0840410526492215,0.366438006226676
302,2,135183,0.0322826304208867,0.0718845111192824,0.653642162412598
303,2,135402,0.0335810806088837,0.0718719607392392,0.640620179457863
304,2,135898,0.0130310304935086,0.0722721351196539,0.857016560327034
305,2,135912,0.0163659851220642,0.0723236033677047,0.821108170322692
306,2,135925,0.0209483485759195,0.0719925708561479,0.771238032720163
307,2,136002,0.0126539261612457,0.0719441784311836,0.86048487769032
308,2,136173,0.00208639402454752,0.0724562622186822,0.977044185424243
309,2,138209,0.0168661338521387,0.0745757605229629,0.821207041424244
310,2,138318,0.0247896118003275,0.0743575374897256,0.739042386915379
311,2,138695,0.0214477242524971,0.0730856836788666,0.769343025864161
312,2,138818,0.0192414880312638,0.0729533658632901,0.79212606521547
313,2,139728,0.0103092688800677,0.0728276856709267,0.887510682428722
314,2,140174,-0.0240355145120795,0.0728185163181114,0.741539682289147
315,2,140863,-0.0267302142854389,0.0727863910025235,0.713658631521575
316,2,141152,-0.03097421909987,0.0729867474473751,0.671546192420239
317,2,141292,-0.0263391397150992,0.0724668856319398,0.716475502501576
318,2,141545,-0.0388979389380267,0.0728040849728578,0.593482507464107
319,2,145823,-0.0212010031311624,0.0756018950870509,0.779312264497296
320,2,145934,-0.094314043087051,0.12448071287401,0.449160088792912
321,2,145980,-0.0306004472609374,0.0762901968859091,0.688584849626671
322,2,146723,-0.0825917036817345,0.0725691274733465,0.255846087209409
323,2,147946,-0.0674484663969167,0.0732802436726628,0.357982847112603
324,2,150394,-0.0564309996333672,0.0798665827205757,0.480302425857196
325,2,151274,0.122476626498004,0.125028754813301,0.327960563637028
326,2,151397,-0.040841562021119,0.0735194144712594,0.578890389504603
327,2,153035,-0.0153906526003884,0.0727462467888193,0.832567513424907
328,2,153228,-0.034249805387184,0.0732590417918954,0.640418916161918
329,2,153455,-0.0236930075841908,0.0738240555792846,0.748446650818742
330,2,153732,-0.0430538865797396,0.0763034941209768,0.572945537583825
331,2,153815,-0.0250592733342968,0.0735394497315247,0.733487280099607
332,2,154160,0.0118756867389513,0.072778138590162,0.870472792748616
333,2,154235,-0.00479989087798655,0.0735072117074922,0.947973514502311
334,2,155527,-0.031025773717104,0.0797670662008661,0.697544181990682
335,2,159870,-0.0424168405372267,0.0716155071088878,0.554038470864479
336,2,161229,-0.0197198941128451,0.0727432871212242,0.786481146861608
337,2,161451,0.0904738904803111,0.155705178239166,0.561571510438991
338,2,161451,-0.0883631665214772,0.156208361381831,0.571974106329141
339,2,162696,-0.0372727281533425,0.0724106572353942,0.607056214398221
340,2,163284,-0.0192943080225159,0.0714705496644683,0.787347502049642
341,2,164166,0.0692644140568354,0.0720473426464822,0.337022400621213
342,2,165270,0.0557997520456407,0.0714732340564391,0.43549725162893
343,2,165675,0.0549398678425621,0.0726583075444794,0.450069436941823
344,2,166404,-0.109580487439993,0.188371809398187,0.561123594740016
345,2,168012,0.0571244883019567,0.0878465096948055,0.515936854238229
346,2,168062,0.0197297436155915,0.0720560519896273,0.784389971383444
347,2,168518,0.0364328569749152,0.0716248385851509,0.611306690039152
348,2,168980,0.0335568772867958,0.0715947922602366,0.63956942137695
349,2,169651,0.0451046350475827,0.071610854323403,0.529195276808481
350,2,169902,0.215745937866942,0.119211132745121,0.071180252823703
351,2,169960,-0.0829890488287117,0.111467383589867,0.457060800049289
352,2,170725,-0.0290962396706048,0.0717619188422674,0.685388604179356
353,2,171254,-0.00140386847182594,0.071894745933301,0.984431954975132
354,2,172242,0.0051798381758488,0.0710444040225154,0.941919134497321
355,2,173254,0.040738024753203,0.0704671745154504,0.563556102593176
356,2,173340,0.0317696516275568,0.0704717099334074,0.652400206632629
357,2,173385,0.0292459213516814,0.070539740440756,0.678685081505674
358,2,173973,0.0403981804124244,0.0703366198737573,0.566093497975186
359,2,174714,0.217128682045278,0.180061288883667,0.228679151443587
360,2,177341,0.0391185512601915,0.0700987954472633,0.577164783890143
361,2,180314,0.0150931688658662,0.0701486400350488,0.829766968431889
362,2,180339,0.00624945860277545,0.0703296882949074,0.929243988108837
363,2,182758,-0.00975829083088989,0.0700763248289617,0.88933017673677
364,2,183619,-0.0151173208868653,0.0703496066863535,0.829978347475049
365,2,183913,-0.00762862614998436,0.0721349716066594,0.915836895991309
366,2,184146,-0.00190414583075288,0.0726198659229287,0.979096098619594
367,2,187176,-0.0850105642983418,0.0705923769445541,0.229301471411044
368,2,191066,-0.0932200472139926,0.0710931029077644,0.190629312413212
369,2,191124,0.0621873126107018,0.089980302000789,0.489943484474028
370,2,191128,-0.0544380466392427,0.0828367837286334,0.511498319386331
371,2,191599,-0.114000635367778,0.0700161511677404,0.104373591920689
372,2,191762,-0.119028689695387,0.0727851930193043,0.102868687150659
373,2,191763,-0.112264495381996,0.0703034462028982,0.111192530256978
374,2,191959,-0.1244723295447,0.0700722732944478,0.0765377946612597
375,2,192390,-0.0927535165553844,0.072158326472657,0.199489378217291
376,2,195759,-0.0855535399825236,0.0708429230614236,0.22798996160858
377,2,196912,-0.0840002687759362,0.069697633653648,0.22892963904376
378,2,197598,0.295701379066899,0.227541867875533,0.194604266752171
379,2,198110,-0.0863207547429794,0.0701090410638057,0.219054380675381
380,2,198283,-0.072642886947721,0.0723661061054048,0.316150699386672
381,2,198805,-0.065579936101918,0.0704756623038599,0.35273106164917
382,2,198891,-0.0733567490360703,0.0699034593862757,0.294711588250911
383,2,199248,-0.0733044751274262,0.0700637561444472,0.296159717999114
384,2,201782,-0.0766135990384416,0.0699673477735395,0.274267233807593
385,2,203285,-0.0334077863950897,0.0697917033143188,0.632463728487858
386,2,203783,-0.0443300301733357,0.0696240532623411,0.524729234233817
387,2,204179,-0.0494390388369149,0.0697829940937777,0.47912206458878
388,2,205406,-0.0352895283391159,0.0705250637772671,0.617117377400051
389,2,205834,-0.0345921421852037,0.0701880249191338,0.622425262359624
390,2,205965,-0.03880661114382,0.0766921046471091,0.613168776436362
391,2,207192,-0.079367194247251,0.070019203426097,0.257771013016801
392,2,207561,-0.0924897308005102,0.0696627424928749,0.185142233392836
393,2,208682,-0.0613549104418027,0.0696424527634473,0.378917957153296
394,2,210102,-0.0728463976373707,0.0697914126193658,0.297304649358302
395,2,212519,0.0574820310353719,0.14873908681853,0.699387251886495
396,2,214801,-0.0861997836286342,0.069744962573717,0.217306960122458
397,2,215016,-0.0852570243708166,0.0697082799871474,0.222124983967439
398,2,218876,-0.0898751021703101,0.0704157275305458,0.20267095920336
399,2,227511,-0.0687118015546726,0.070983414667349,0.333708119370065
400,2,230378,-0.081275947069796,0.0700483973385698,0.246717818656573
401,2,231943,-0.0747194627177418,0.0702706134288016,0.288368127025351
402,2,232156,-0.0796136617176491,0.0702264831862674,0.257702296840312
403,2,232789,-0.0748490965348276,0.0699917996655944,0.285621028649246
404,2,238524,-0.068989622666451,0.0701076467118407,0.325763556499705
405,2,241518,-0.0584433066837291,0.0707448549253155,0.409297488491106
406,2,250396,-0.0400942763552767,0.0702980919107111,0.568805493936919
407,2,250466,-0.0511248705293227,0.070252959101078,0.467264031758226
408,2,252305,-0.0508195240978372,0.0704400803723197,0.471105653404469
409,2,254571,-0.00711898087187385,0.0714810733801615,0.920724359297959
410,2,254742,-0.0177986288054648,0.0714112464652102,0.80331912803221
411,2,254908,-0.0406100478078573,0.0719305889860927,0.572722994549036
412,2,255033,-0.0202077128612145,0.0843382236105743,0.81077690526286
413,2,255862,0.00156816625182732,0.0715295150702621,0.982521489346408
414,2,255975,0.00862866752114971,0.0712698377547809,0.903704161688976
415,2,258311,-0.0119275948874825,0.0700915834310239,0.864972694909955
416,2,259284,0.0115984302334819,0.0703277655587254,0.869101627779752
417,2,266330,0.0243798954090446,0.0706209596824161,0.730133239391106
418,2,267100,0.00786053545152537,0.0706264925054434,0.911443878589658
419,2,268086,-0.0253254169507817,0.0706200170577138,0.720097294271372
