SNP,Chr,Pos,Effect,SE,SSH1_ERV25_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
37,1,51248,-0.29393871371695,0.162396277668073,0.0711446828342284
38,1,51462,-0.279077404296966,0.162692687337248,0.0871557708074375
39,1,52124,-0.215595570652826,0.162744077062617,0.186110302268524
40,1,52667,-0.367419944458065,0.161708484285598,0.0236807186477845
41,1,55470,-0.219197843467447,0.166912243247879,0.189951018973025
42,1,59265,-0.0367942421916023,0.162792704882597,0.821317461359903
43,1,60165,-0.0195714473232545,0.162678122606723,0.904307769018378
44,1,62308,-0.0567184430935991,0.162474500777188,0.727228867502505
45,1,62869,-0.059682187913946,0.162451079579824,0.713551565399387
46,1,65431,-0.150333209376718,0.169507653862554,0.375746500560183
47,1,65451,-0.123294544742883,0.167161484302866,0.461261243949017
48,1,65719,-0.103150816657625,0.17436631022702,0.554513610228098
49,1,66841,-0.10645803740035,0.16245992898278,0.512709164714572
50,1,66948,-0.156889140233683,0.163343049203912,0.337466780364907
51,1,68621,-0.379501298883065,0.161857801991775,0.019598084346776
52,1,69417,-0.274781426003938,0.162022720536997,0.0907782002521365
53,1,69820,-0.808155991889323,0.635122603320601,0.204054000648083
54,1,69821,-0.73284936276211,0.393040942975749,0.0630724940027707
55,1,70906,0.0339980863670899,0.26132249658305,0.896561324478218
56,1,74327,-0.107152489711683,0.163476416381296,0.512597629163458
57,1,74572,-0.0812406315919702,0.163083063612572,0.618685063374334
58,1,75211,-0.101570356723627,0.162753227305769,0.53298087285633
59,1,76030,-0.0289738843722653,0.162835684570419,0.858877451636503
60,1,80108,-0.129566410375227,0.162658364087561,0.426244632738962
61,1,81262,-0.133334327469932,0.162588131314646,0.412727211782407
62,1,81999,-0.190989168783911,0.162823366710199,0.241593209918947
63,1,82431,-0.187427321855093,0.163608795974316,0.252744109664765
64,1,83284,-0.127919197748492,0.162577372890204,0.431914907697015
65,1,83613,-0.118265756345183,0.162580132607134,0.467444415048246
66,1,84112,-0.163214758170093,0.162487822441079,0.315838340321675
67,1,84701,-0.097818705507869,0.174166928801655,0.574719315598707
68,1,84858,-0.0507067831736217,0.163156798957803,0.756147049436457
69,1,85751,-0.153985104464889,0.163644721521583,0.347362668098726
70,1,87445,-0.127224558732587,0.164056506828008,0.438568012984425
71,1,87467,-0.196621828907311,0.164723672173628,0.233417847775598
72,1,89070,-0.15392688536513,0.163818002279447,0.348054340795568
73,1,89616,-0.0875540264107049,0.163073807675808,0.591676192868402
74,1,89679,-0.121771266281743,0.163032258460663,0.455611962099488
75,1,89880,-0.103565783046813,0.163109260983561,0.525874120505224
76,1,91472,-0.0332207465712801,0.164404284929567,0.839980433352753
77,1,93789,-0.0357615129636041,0.162708740660058,0.826162904931586
78,1,94351,-0.0962634171158418,0.163067651588626,0.555348418297102
79,1,99148,-0.045083007567564,0.162702180275738,0.781873845583175
80,1,101281,2.26692739758954,1.77552835228249,0.202525475275936
81,1,106011,0.0208981048921323,0.169580987337587,0.901992116215874
82,1,106800,0.015204677384189,0.162937353975898,0.92570538664241
83,1,107970,0.0437338688245919,0.162439955484094,0.78790923595707
84,1,109000,0.0588642629817593,0.162712775479539,0.717741914950041
85,1,112549,-0.0299539302052388,0.162550891967652,0.853904192025701
86,1,112742,-0.0104727054159128,0.163191086984544,0.948867611276895
87,1,113050,0.0489309483061625,0.162896686001087,0.764063943737635
88,1,113135,0.0028872632560826,0.162502470904595,0.985834366912582
89,1,114076,0.0944903783370704,0.162424701503311,0.561107196525587
90,1,114628,0.12802658880646,0.162771076366546,0.432076641484651
91,1,116283,0.101223820296235,0.163731139467112,0.536821133951407
92,1,126880,-4.63365558989269,3.06381715795801,0.13133195887197
93,1,127853,0.0718217344154745,0.163470051501166,0.660671606886058
94,1,128302,0.0788436099392073,0.162832591554679,0.628543901445977
95,1,128704,0.0489051050317817,0.163028019526231,0.764369167984212
96,1,128911,0.119737868147186,0.16294226069647,0.462919684919286
97,1,130267,0.093431947890842,0.162913667321573,0.566667396008445
98,1,130271,0.0962548410968125,0.163102554467383,0.555468211594264
99,1,130613,0.119141623240671,0.164585816063554,0.469614217345372
100,1,132012,-0.176114481446148,0.164090807731282,0.283881104944318
101,1,133231,-0.206610331393204,0.162821106979502,0.205298278793475
102,1,137074,-0.201855812980238,0.162605402634205,0.215288026232004
103,1,137304,-0.241671341073173,0.162508322181041,0.137872581035643
104,1,139686,-0.154833992876046,0.163022654914777,0.342879026174628
105,1,149562,-0.177351782935385,0.163330658378921,0.278288514160059
106,1,150447,-0.14997887149915,0.165225211649641,0.364643371304202
107,1,151446,-0.0870866716179162,0.332285696259975,0.793409765876901
108,1,154084,-0.165175165900475,0.165695926621492,0.319516691531208
109,1,156633,-0.157411949706456,0.167995061588851,0.3493973996139
110,1,157269,-0.227216714136115,0.162468026072833,0.162831321155676
111,1,160054,-0.149005471740208,0.164274023962567,0.364996803421478
112,1,166222,-0.142619780979311,0.163072344541412,0.382397209034123
113,1,166416,-0.12559958403216,0.162780292861138,0.440873724257664
114,1,167326,-0.159564687240175,0.163623030531774,0.330130352300541
115,1,168836,-0.0985535947711271,0.162982454427661,0.545774553523698
116,1,171200,-0.217866890914158,0.162898845184536,0.181941232344787
117,1,171431,-0.311692313715264,0.163491070985883,0.0573998367622952
118,1,173339,-0.247838667478646,0.162518201120381,0.128156936590019
119,1,173845,-0.251884254796285,0.162364959442795,0.121714806256042
120,1,175121,-0.274727405562229,0.16193565146211,0.0906686126411541
121,1,175281,-0.274236547013445,0.1620767700611,0.0915253071107984
122,1,175315,-0.282939274690738,0.161982940506994,0.0815551992304752
123,1,175523,-0.263346121839455,0.163001673422966,0.107073364981738
124,1,175541,-0.279372106781962,0.162255593249239,0.0859813017162513
125,1,175653,-0.303040230238769,0.162653332058937,0.0632778180957617
126,1,175805,-0.214514242119538,0.172318049164271,0.214003908569481
127,1,175818,-0.30065084383561,0.167967870197636,0.0743220419285194
128,1,175856,-0.305623125419942,0.165351262207131,0.0653913088746198
129,1,175876,-0.281285587240279,0.162916749744504,0.0851215534812752
130,1,175989,-0.280663770278341,0.163388526969459,0.086715694835564
131,1,176001,-0.283563390345157,0.164232880639473,0.0851156100550663
132,1,176451,-0.237801846467903,0.166426786086134,0.153926549390643
133,1,177692,-0.285917130487491,0.161968127194158,0.0783833101254695
134,1,178191,-0.301284206935499,0.162051514493891,0.0638324135330949
135,1,178224,-0.285917130487491,0.161968127194158,0.0783833101254695
136,1,178960,-0.286606930535721,0.163269689355465,0.0800548020530003
137,1,179139,-0.287590512024114,0.324644429373154,0.376294378363847
138,1,179139,-0.486815429623952,0.654056074159498,0.457188797081712
139,1,180955,-0.0550364819282358,0.188294410536729,0.770236988681292
140,1,183802,-0.232039254741718,0.162232532578957,0.153518888707637
141,1,183954,-0.242843782450368,0.163375974528014,0.138063125119564
142,1,184450,-0.16872113239727,0.162203138711824,0.298966272530298
143,1,184641,-0.175433784236405,0.16691803389599,0.293969488762155
144,1,184718,-0.22255514039978,0.162944549440824,0.172860772951733
145,1,185296,-0.164908140098521,0.162444507088694,0.310721992974298
146,1,185438,-0.1503530260592,0.1624922031514,0.355445225411847
147,1,185469,-0.161501768753237,0.162697014582923,0.321558755342986
148,1,185503,-0.157159872019187,0.16228711343995,0.33350449234589
149,1,185705,-0.168446028834336,0.164073967386627,0.305289740852099
150,1,185749,-0.181631927232935,0.164034112382431,0.268926212471973
151,1,185806,-0.212856681283329,0.164147647277726,0.195567939747948
152,1,185879,-0.220293347399531,0.16491693410469,0.182480558315586
153,1,185916,-0.127736088765082,0.165118109784063,0.439682545976535
154,1,185941,-0.139321405063512,0.165812177271296,0.401344662142363
155,1,185954,-0.165035574453498,0.166230714582244,0.321482427357983
156,1,186055,-0.147555862613742,0.162951230452906,0.365806739392818
157,1,186896,-0.189884620912326,0.165506722613013,0.252037743053262
158,1,187697,-0.561291795081235,0.336842335424797,0.0965339635538612
159,1,189392,-0.591363388167027,0.338477202170821,0.0814845716570915
160,1,189416,-0.512134630921167,0.327695854473151,0.118987368726068
161,1,190132,0.123659954553845,0.163214666239003,0.44916467384295
162,1,190148,0.157352053476713,0.163181809641134,0.335568443336353
163,1,190165,0.124140818783153,0.164519535158168,0.451012622790303
164,1,190169,0.155740122829463,0.164237789415947,0.343645825591275
165,1,190933,-0.0233454239399629,0.163108541470323,0.886270636929334
166,1,192149,0.196331510042223,0.164114493077265,0.232379213555453
167,1,192302,0.183589779690514,0.216911988604717,0.397914670655721
168,1,192303,0.272205275749036,0.195509264218048,0.164711532316221
169,1,192305,0.220827070543855,0.203386446369642,0.278329992715007
170,1,192315,0.0878067026376357,0.231061595872921,0.704163362227575
171,1,192795,0.152919797048681,0.162600907117224,0.347624294394927
172,1,194020,0.0677997731074432,0.171444239167298,0.692740447379832
173,1,194187,0.0398937870006148,0.162925528045371,0.806707859339154
174,1,194867,-0.0826669291923371,0.162791241010669,0.611904129985036
175,1,197325,-0.0294041817340719,0.166817151705788,0.860186098650836
176,1,197392,-0.0699200048789643,0.168927853242527,0.679195384078305
177,1,198857,-0.336799075124384,0.780663244634327,0.666421397474956
178,1,206666,-0.191980429937099,0.182865681485353,0.294508066996083
179,1,206675,-0.243971721722005,0.238092647596646,0.306210033791335
180,1,223051,-0.298923318887113,0.188049726034305,0.112820805426548
181,1,223059,-0.442029325749997,0.194549593920745,0.0236836457888978
182,2,7366,-0.400442029912929,0.235229767674996,0.0895712228759189
183,2,8180,0.273528981061492,0.32486291573391,0.400367652272725
184,2,8187,0.365637107475631,0.337604089032203,0.279532022805161
185,2,8250,0.260785752481331,0.332872136230891,0.433893374476359
186,2,8253,0.227383547359473,0.332941513660069,0.495084237820473
187,2,8285,0.117429785092116,0.180516824528494,0.515779623867329
188,2,8302,0.193493173580999,0.168762575179818,0.252348037251705
189,2,8306,0.193493173580999,0.168762575179818,0.252348037251705
190,2,8314,0.216538042452816,0.165206488491302,0.190807341624028
191,2,8317,0.187375823835195,0.169091034311193,0.268557636600993
192,2,8328,0.14738764104411,0.168444514392324,0.382173077655624
193,2,8331,0.144067003474849,0.168135308314331,0.392108227258669
194,2,8498,0.130132907809577,0.165220355648506,0.43144028502106
195,2,8651,0.106714598887405,0.165422822948949,0.519280110301809
196,2,9418,-0.3465780893549,0.42055699424657,0.410443151885893
197,2,9812,0.131764906910765,0.166356029122664,0.428854302342163
198,2,9932,0.0930674235171243,0.165773559426185,0.574872286136519
199,2,10135,0.0995900210535974,0.165127359616864,0.546822567320808
200,2,11616,0.159198626365721,0.164819395228023,0.334756775382432
201,2,12133,0.157908896378289,0.165479854908888,0.340610877815646
202,2,12194,0.174279355762235,0.166075022060315,0.294711344763131
203,2,12359,0.13274437568583,0.165696988256221,0.423596864384204
204,2,13061,0.155829183402781,0.165627812047344,0.347430504643123
205,2,14298,0.124820823013901,0.166225795485365,0.45320632886014
206,2,15222,0.163280032161505,0.167755785265856,0.33106085242235
207,2,17986,0.125821381197544,0.164901129679648,0.445966410087817
208,2,19770,0.175585422210008,0.165915118128075,0.290649327096012
209,2,19836,0.174294430751934,0.165461710132939,0.292886318092459
210,2,19851,0.177769999883602,0.165937234262131,0.284762559135014
211,2,21595,0.128242133452256,0.165379507888866,0.438597984975144
212,2,22385,0.120820615665078,0.165552076606195,0.465993824836777
213,2,23441,0.120976211270585,0.167162103882533,0.469725575673285
214,2,24209,0.167571190411055,0.165668711340477,0.312477809999322
215,2,24341,0.166399684634169,0.16606504106629,0.317022644908436
216,2,26815,0.23544787698456,0.165628354475412,0.156041731352387
217,2,28209,0.229567101823603,0.165707782349038,0.166813160353487
218,2,28695,0.0921777654206004,0.173518502838291,0.595595370760993
219,2,35849,0.0139927741167307,1.77962308788981,0.993730920282607
220,2,35850,-0.717990219117512,2.1761769292264,0.741647112310763
221,2,41245,-0.00320711857634026,0.165520215846568,0.984552108499485
222,2,43214,-0.132972664648275,0.168054886706474,0.429332085207024
223,2,47104,0.0605042904374293,0.163483027281573,0.711533476576933
224,2,50915,0.115776817776115,0.165006294844456,0.483359216667858
225,2,55834,0.0673817348740062,0.164319189536213,0.682006187250711
226,2,56422,0.126798574669656,0.164513793078117,0.441372234339743
227,2,57715,0.130184755962433,0.163963052795185,0.427735623226157
228,2,59046,0.0947813553897457,0.164862413937098,0.565717143551286
229,2,59191,0.106203056328143,0.163897745284011,0.517416771634306
230,2,59383,0.115448818547091,0.163927295124777,0.481729962569719
231,2,59477,0.0848394759161664,0.166449414809966,0.610579276282207
232,2,59755,0.105299913840561,0.374080186124058,0.778499364382815
233,2,60471,0.0125177545679754,0.164262008931277,0.939298361434521
234,2,60478,0.0189783778524912,0.164447702303276,0.908188334389206
235,2,60786,0.0366197687102058,0.164168833466583,0.823616554679571
236,2,61035,0.0662764186105382,0.164130659390357,0.686602250151513
237,2,61071,0.0579584920715724,0.16339471104252,0.723015218093491
238,2,61675,0.0138669549627741,0.163892650733586,0.932619423471465
239,2,62776,0.0398957012597735,0.171052264215809,0.815712634246917
240,2,62939,0.075795172230161,0.16356127158644,0.643359412388991
241,2,63527,0.110896795765306,0.164119053407309,0.499667545507886
242,2,63857,0.109650849142527,0.164159651274803,0.504600389569943
243,2,65527,-0.0397218101349456,0.163708157715437,0.808426804288873
244,2,67007,-0.0947556264715127,0.180185870304818,0.599303789092906
245,2,67023,0.0930197076152783,0.372726699386927,0.803068576698813
246,2,67024,0.147298834051911,0.374040014144381,0.693962765731003
247,2,67976,0.0250344114772389,0.166074615198869,0.880265380021793
248,2,69628,0.123137115148556,0.168704057929044,0.465935304659248
249,2,71825,-0.108300624229091,0.326423675598125,0.740252798860583
250,2,72389,0.156212854667241,0.164846225992919,0.343967258261611
251,2,72392,0.0239892317971619,0.166173204672481,0.885296360397159
252,2,73646,0.159770250546019,0.162548853588591,0.326326865639788
253,2,74564,0.22749144856701,0.161999671324455,0.161117371266343
254,2,74739,0.291212490421505,0.16224701434982,0.0735296069477763
255,2,79931,0.474728136971716,0.181960989135095,0.00946808722766393
256,2,80748,0.381806270138956,0.168283843838498,0.0238822584602624
257,2,80873,0.385149800678017,0.162083350078034,0.0180227289850405
258,2,81501,0.412049196676773,0.161868374745323,0.0113341858316074
259,2,83526,0.388832399550315,0.161775541258269,0.0167527166875228
260,2,83845,0.454065592981012,0.1614501295741,0.00519193775256851
261,2,84412,0.692887987936698,0.409748720543101,0.0917181005255343
262,2,84412,0.21005834330466,0.205707531850648,0.307882460657123
263,2,84447,0.437722327358874,0.163683514605077,0.00783912809018342
264,2,87391,0.465980231861528,0.160624567910812,0.00395231691967157
265,2,87562,0.477766530184386,0.160942862233189,0.00319647960076833
266,2,87849,0.473303101535686,0.160964598055744,0.00349377713238519
267,2,87878,0.460460391852559,0.16177821773539,0.00468229941293647
268,2,88125,0.459733549829292,0.180298944585788,0.0111992011639478
269,2,89785,0.417298601480532,0.162127989516253,0.0104636682697756
270,2,93441,0.385764794316098,0.1672719536733,0.0216774845425049
271,2,93588,0.35816883963897,0.173400072492692,0.039599154329705
272,2,93721,0.381707590503652,0.161878226763477,0.0189189246070706
273,2,93952,0.334652745639236,0.161703424776475,0.0392219699015365
274,2,95085,0.47458027485364,0.16093832848854,0.00340228710525821
275,2,103188,0.552105616327216,0.164255285030001,0.00086078115406436
276,2,107124,0.515149451166941,0.160666769419246,0.00146721726976005
277,2,111645,0.63163731366271,0.159591395115126,9.14605255245468e-05
278,2,111916,0.581293531873672,0.16052396580949,0.00033614555967388
279,2,111931,0.594340887031211,0.160643344297176,0.00025021853666276
280,2,111999,0.623167179888578,0.15973314268763,0.000114561933869892
281,2,114528,0.55035393709201,0.161443284459083,0.00072748117421928
282,2,116024,0.632078203403536,0.160991814590358,0.00010379937305651
283,2,119244,0.35846367320599,0.178233167126636,0.0450634342888768
284,2,119246,0.3822004982532,0.18001779735981,0.0344386370184799
285,2,119247,0.309055200923134,0.181728638924105,0.0898911066299628
286,2,120090,0.369297607822058,0.162636295489923,0.0237673321579959
287,2,120291,0.398831983507621,0.164327738997572,0.0157218817996278
288,2,120726,0.366710356598988,0.163575495331044,0.0255922793661246
289,2,121716,0.437760872121189,0.162890804523512,0.00754087290871886
290,2,123100,0.334168919951353,0.163812996011128,0.0421001336419184
291,2,124677,0.231734116789849,0.164085836480997,0.158750335964002
292,2,127636,-0.135541905136379,0.207992336528555,0.515039550512729
293,2,127887,0.234904398247442,0.165204496324967,0.155937989628224
294,2,128935,0.208843128565754,0.165146645346801,0.206851886282716
295,2,129053,0.268898260233634,0.165406117903795,0.104909057635232
296,2,130040,0.24795158790854,0.166515329573488,0.137363986214683
297,2,130976,0.188800944128933,0.165371894556156,0.254363022548149
298,2,132199,0.241064391468869,0.1659495428423,0.147212953639244
299,2,133355,0.223386133893223,0.167148399464683,0.182261732872708
300,2,133435,0.226825881123887,0.167498326416163,0.176539488092963
301,2,133943,0.105879980348643,0.196531543618108,0.590403819434635
302,2,135183,0.252774286267183,0.167486364822037,0.132136301119785
303,2,135402,0.27981741844023,0.167339032832318,0.0953791058275203
304,2,135898,0.340809856681605,0.16791449681785,0.0431404871120887
305,2,135912,0.331229073210486,0.168094236176595,0.0495626015992464
306,2,135925,0.338849815422372,0.167281153170899,0.0435545700358406
307,2,136002,0.292731510251948,0.167401170774707,0.0812151194903082
308,2,136173,0.286118144198436,0.168627890315211,0.0906268261132842
309,2,138209,0.324917959446014,0.173419200709933,0.0618117879234637
310,2,138318,0.323102245834432,0.172931164376074,0.0625363859505768
311,2,138695,0.313112452119853,0.16999062473334,0.0663226482091218
312,2,138818,0.291623973473548,0.16978433347883,0.0867440167654618
313,2,139728,0.292587355184827,0.169472700003087,0.0851401131167004
314,2,140174,0.28024793250195,0.169531766942547,0.0992055897839985
315,2,140863,0.220028614735832,0.169714282434014,0.195662240533868
316,2,141152,0.267209739539944,0.170003193613617,0.116894541584701
317,2,141292,0.257539542810417,0.168814841115735,0.128011401508295
318,2,141545,0.3087843830472,0.1694001063451,0.0691777751437703
319,2,145823,0.39033856818549,0.175458524544085,0.0267346499951765
320,2,145934,0.217298819155244,0.290889914444278,0.455552417435697
321,2,145980,0.319421730362866,0.177501263213171,0.0727861515567325
322,2,146723,0.342182427828472,0.168909468694845,0.0435336701386128
323,2,147946,0.339812952590415,0.170488068610604,0.0470114004807706
324,2,150394,0.308049524287661,0.186041014191977,0.0986479069863004
325,2,151274,-0.0714596971184349,0.292536089654265,0.807158587921256
326,2,151397,0.331253057705329,0.170966675133982,0.0534779398210485
327,2,153035,0.324900124151638,0.16912053799383,0.0555222019184379
328,2,153228,0.273866768512386,0.17062132019375,0.109362803628501
329,2,153455,0.270252033604975,0.171934682263986,0.116885912497093
330,2,153732,0.340356267213962,0.17746221896537,0.0559292002052578
331,2,153815,0.297192680020461,0.171143920958901,0.0833465777263617
332,2,154160,0.29963806347957,0.169323095473305,0.0776532169434434
333,2,154235,0.272286586943165,0.171158343309433,0.112539323107876
334,2,155527,0.340947354634665,0.185552308806924,0.0669804504457723
335,2,159870,0.288545570186499,0.166726574859698,0.0843878549520267
336,2,161229,0.338964122005456,0.169042323460992,0.0457043732029655
337,2,161451,-0.429274818253484,0.363304072796954,0.238165612963471
338,2,161451,0.695974188866824,0.363305498358736,0.0562144435792319
339,2,162696,0.424539486335249,0.16775590449992,0.011817428671722
340,2,163284,0.387537657700211,0.165749282682644,0.0199401728864852
341,2,164166,0.299998413369686,0.167820739492607,0.0746963129337938
342,2,165270,0.299697379458486,0.166398126744439,0.0725426052434259
343,2,165675,0.282968737854911,0.169254740515591,0.0954397956254437
344,2,166404,-0.971907051996618,0.437344668133218,0.0268969186590028
345,2,168012,0.303131729490097,0.204765735131511,0.13966298329872
346,2,168062,0.22757890965977,0.167960403703734,0.176298126415122
347,2,168518,0.174718873874906,0.167173959716832,0.296677058746245
348,2,168980,0.246625054556864,0.166837326233973,0.140236139429007
349,2,169651,0.240713759492396,0.166941504333971,0.15021580544524
350,2,169902,0.437056765318458,0.278890407728436,0.117980897575325
351,2,169960,0.251421539098159,0.260334836353561,0.334824356738082
352,2,170725,0.351774264507832,0.16668218300717,0.0355227005641521
353,2,171254,0.426936264429926,0.166458024142755,0.0107354666277581
354,2,172242,0.32964771218428,0.165086240348354,0.0466120515385032
355,2,173254,0.222505217420999,0.164317597335468,0.176565334300159
356,2,173340,0.246866896943157,0.164198999112796,0.133614140999092
357,2,173385,0.232061682574482,0.164412284379902,0.158989235469361
358,2,173973,0.256870465226859,0.16386823886068,0.117883833858838
359,2,174714,0.21421779503106,0.421474118254306,0.611589548524258
360,2,177341,0.301073311587154,0.163091949993704,0.0657243239020522
361,2,180314,0.214265005794402,0.163535129593851,0.190977447337468
362,2,180339,0.210452437901315,0.163964280380291,0.200149736453215
363,2,182758,0.24533942346839,0.163235588097039,0.133738897386584
364,2,183619,0.182952922689459,0.16411326688735,0.26569596051167
365,2,183913,0.154553524646869,0.168364978348457,0.359262816240405
366,2,184146,0.186598298796697,0.169405520596254,0.271434413167817
367,2,187176,0.0859964897719757,0.16523356252626,0.603073361022254
368,2,191066,0.132816113260732,0.166382515616615,0.425257690984457
369,2,191124,0.720246713849793,0.206884180584113,0.000561368689602982
370,2,191128,-0.646735857848831,0.190605949851274,0.000769641467750784
371,2,191599,0.0964186390920191,0.164144956220503,0.557311063874572
372,2,191762,0.0966714751624196,0.170648074205767,0.571416545217024
373,2,191763,0.0638533998479799,0.164840547083649,0.698719719825002
374,2,191959,0.0697746989011148,0.164431355614966,0.671576816817481
375,2,192390,0.120588619858583,0.168889973175902,0.475694696416039
376,2,195759,0.268144352905034,0.165270461308434,0.105598077099058
377,2,196912,0.214450806203592,0.162802748901382,0.188611511895454
378,2,197598,0.43795752252068,0.532474394645202,0.411350471353959
379,2,198110,0.231509808828416,0.163717355520997,0.158219088303478
380,2,198283,0.208605732233503,0.168980068943598,0.217838156946329
381,2,198805,0.214714008435627,0.164491065739601,0.192632959769744
382,2,198891,0.23430549904411,0.163127209161227,0.151792348166598
383,2,199248,0.218379200955762,0.163564376398303,0.182695167460897
384,2,201782,0.151927819065625,0.163575581351292,0.353631147144524
385,2,203285,0.29155239168941,0.162400681989145,0.0734666109693188
386,2,203783,0.204472508241432,0.162424902005872,0.208907661722636
387,2,204179,0.208305359628739,0.162805923384384,0.201571781441577
388,2,205406,0.118053357283485,0.164739806575711,0.474091736803172
389,2,205834,0.140957753154589,0.163898367742243,0.390355404410677
390,2,205965,0.0165662053162016,0.179274949489915,0.926427340909504
391,2,207192,0.136289953832657,0.163755980724463,0.405816613710108
392,2,207561,0.109703406043598,0.163087548724575,0.501600051981793
393,2,208682,0.0517255139070788,0.162894240081696,0.751021277612963
394,2,210102,0.0507104851315237,0.163315947839313,0.75635989822843
395,2,212519,0.275039969710104,0.347334837269992,0.42897509315206
396,2,214801,0.0482131022577553,0.163310316256067,0.767996438183452
397,2,215016,0.0218019721873612,0.163233158825722,0.893823954361165
398,2,218876,-0.13223077294421,0.16477466986288,0.422806886556539
399,2,227511,-0.116421456296758,0.165976591467596,0.483495000024535
400,2,230378,-0.0712426396706257,0.163955284001302,0.664172870631051
401,2,231943,-0.0778084985347807,0.164417172320398,0.636335700559728
402,2,232156,-0.104559726971684,0.1643076818876,0.524950677087153
403,2,232789,-0.0626764537353637,0.163785786417743,0.702192294580986
404,2,238524,-0.0314287180610381,0.164041767019129,0.848173741779423
405,2,241518,-0.111791863573085,0.165367471927095,0.499470040470087
406,2,250396,-0.217182038252242,0.163939418099794,0.186104364514909
407,2,250466,-0.226453039589043,0.163845682424081,0.167811316822706
408,2,252305,-0.181929961328413,0.164439021015935,0.269320956911875
409,2,254571,-0.106408587110146,0.166941436963946,0.524277067772195
410,2,254742,-0.133903736683375,0.166734394690807,0.422459612688622
411,2,254908,-0.142725929924973,0.167989747162453,0.396117256236874
412,2,255033,-0.159391950112251,0.196912750852482,0.418798925291648
413,2,255862,-0.151269332798776,0.166954422849427,0.365526527018117
414,2,255975,-0.152247616882496,0.166347727401389,0.360691925021276
415,2,258311,-0.308585740143021,0.162969377516025,0.0591062884785666
416,2,259284,-0.23823311679429,0.163856566005271,0.146859042063345
417,2,266330,-0.16374298455492,0.164822845314111,0.321171990257544
418,2,267100,-0.161257304541045,0.16481774067533,0.328547685284449
419,2,268086,-0.169851108135117,0.164805333661644,0.303426273166063
420,2,274614,-0.0849929751553412,0.163987912624067,0.604582012075681
421,2,274729,-0.129666229321035,0.16480314184104,0.431929982524851
422,2,275746,-0.0305981396423536,0.164867534735136,0.852871112184562
423,2,277029,-0.0330591794943929,0.164099963902682,0.840456842233721
424,2,277741,-0.0575620298453121,0.164145235458769,0.726039532229349
425,2,278218,-0.0759764971995078,0.163827399300204,0.643105964405179
426,2,278379,-0.0492720709983896,0.167912365724032,0.769358901021809
427,2,279910,-0.0988460968441218,0.163735254768134,0.546434403850666
428,2,280616,-0.0592437994316513,0.170950105882092,0.72913132673655
429,2,283431,-0.104697605965823,0.166125621856308,0.52895086000354
430,2,283573,-0.0841326582555708,0.164164096703901,0.608627777876501
431,2,286762,-0.134156674484021,0.164490618650874,0.415285429869652
432,2,287187,-0.181203650686328,0.163593254516293,0.268768265719776
433,2,288379,-0.138480769753333,0.162468292505744,0.394594631929034
434,2,294941,-0.00862706234355026,0.162732036848895,0.957750808979138
435,2,296073,-0.0240500415192275,0.167231084349897,0.885730022536822
