SNP,Chr,Pos,Effect,SE,SRO9_GIS2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
89,1,114076,-0.0155578150034645,0.0657714726672909,0.813148147641846
90,1,114628,-0.00377318144311813,0.0659427827000703,0.954403100966881
91,1,116283,-0.00644872997023627,0.0663089688947619,0.922580866668385
92,1,126880,-2.4824831356984,1.23712670410343,0.0455489139182799
93,1,127853,0.0717200805963601,0.0660762240811623,0.278478874240234
94,1,128302,0.0290521062442656,0.0659140288612829,0.659658323371552
95,1,128704,0.0434316427156581,0.0659572983048825,0.510658194002339
96,1,128911,0.0526324948926739,0.0659456254350458,0.425337686985739
97,1,130267,-0.048644035769336,0.0659229893542065,0.461070415304682
98,1,130271,-0.0472265847907985,0.0660042681737608,0.47476816182456
99,1,130613,-0.0580424580241294,0.0665977536137187,0.384052944454384
100,1,132012,-0.0447756766089004,0.0664851558711498,0.501089802423986
101,1,133231,-0.0542737643023542,0.065992580891257,0.411391821994774
102,1,137074,-0.0699822414118822,0.06585657875106,0.288668860170906
103,1,137304,-0.0591729968397724,0.0659095517912257,0.369908947836568
104,1,139686,-0.0947764936324372,0.0658786221370583,0.151134817108106
105,1,149562,-0.0861776577770096,0.066063163581468,0.192921971775141
106,1,150447,-0.0978140996632509,0.0667540523539758,0.143731691104366
107,1,151446,-0.190977069744992,0.134128847573804,0.155378145859799
108,1,154084,-0.0953264833163595,0.0669717024260831,0.15550793976513
109,1,156633,-0.0973004389425257,0.0678871757804487,0.152666663976644
110,1,157269,-0.0793729536285457,0.065809190879244,0.228583818680812
111,1,160054,-0.131224708662495,0.0662037763036062,0.0482394496396774
112,1,166222,-0.129814281088967,0.0657165817747852,0.0490052674864186
113,1,166416,-0.12165097164084,0.0656260117596432,0.0646161001042612
114,1,167326,-0.115223365651675,0.0660352200050318,0.0818764412103856
115,1,168836,-0.0904551030165396,0.0658292808849556,0.170286764144359
116,1,171200,-0.0494805057785271,0.0660514641388156,0.454283471470935
117,1,171431,-0.0435312001577259,0.0664762722839804,0.512998413796905
118,1,173339,-0.0455633860608226,0.0659547901453965,0.490127928477537
119,1,173845,-0.0615497388229835,0.0658632286527546,0.35068052214556
120,1,175121,0.00438039653527206,0.0658134866444088,0.946971474147237
121,1,175281,-0.0260848287546711,0.0658552070438309,0.692275254046238
122,1,175315,-0.0201301416865849,0.0658403877092749,0.759981661726842
123,1,175523,-0.0279267434448217,0.0662055188052052,0.673413926338785
124,1,175541,-0.0231714764035791,0.0659404041704162,0.725497720809194
125,1,175653,-0.0135504346961186,0.0661566987454315,0.837828215709291
126,1,175805,-0.0796524800567867,0.069773999646626,0.254403169059551
127,1,175818,-0.0538149629446584,0.0682366535368453,0.430844838182808
128,1,175856,-0.0365663438137808,0.0672246944870353,0.586824672106032
129,1,175876,-0.0163610764043433,0.0662164765255239,0.804986333598667
130,1,175989,-0.0163575440284178,0.0664054380890652,0.805571216658833
131,1,176001,-0.0314997606695087,0.0667361360656998,0.637215166836999
132,1,176451,-0.0110008110668357,0.0675571067730637,0.870739783798114
133,1,177692,-0.00496718714402433,0.065848574001715,0.93991255225496
134,1,178191,0.00507436572743952,0.065913934020524,0.938679315732097
135,1,178224,-0.00496718714402433,0.065848574001715,0.93991255225496
136,1,178960,-0.00886559200825049,0.066373354004968,0.89381749433987
137,1,179139,0.0168509471971259,0.131550312772843,0.898146676973938
138,1,179139,-0.187479005580635,0.264764101775978,0.479351511997819
139,1,180955,0.0496017055687346,0.0761800340124249,0.515398051718146
140,1,183802,0.00515821588982474,0.0658568242376105,0.937614149952395
141,1,183954,0.0185361092906753,0.0663295205967304,0.780059410984673
142,1,184450,0.0467824508632206,0.0657088767609925,0.476956424948951
143,1,184641,0.0528927048323111,0.0676110040840942,0.434557376441628
144,1,184718,0.0511827133364489,0.0660735110419967,0.439075171269621
145,1,185296,0.0619022169294519,0.0657666282860754,0.347225268687669
146,1,185438,0.0353049689436527,0.0658253983252611,0.592059577043168
147,1,185469,0.0341000847745465,0.0659222718122038,0.605286674178944
148,1,185503,0.0332532545218036,0.0657528689883512,0.613361253730553
149,1,185705,0.0214245038206486,0.0665020549202006,0.747519892003895
150,1,185749,0.0363644619193152,0.0664836635285874,0.584746051521297
151,1,185806,0.0433886601909837,0.0665605924969286,0.514911105706194
152,1,185879,0.0386894731000551,0.0668907753841555,0.563364440979851
153,1,185916,0.0333673665574763,0.0668684476656968,0.618090085920804
154,1,185941,0.0411720784544115,0.0671476706183418,0.540167243570244
155,1,185954,0.0405979659435668,0.0673449669458877,0.547004925501134
156,1,186055,0.0234006258363046,0.0660231163297171,0.723227688323997
157,1,186896,0.0521201463518428,0.067060129643075,0.437552394290951
158,1,187697,0.104290882674482,0.136767362713746,0.446245712228884
159,1,189392,0.15789848156331,0.137340718962881,0.251052197541532
160,1,189416,0.160254497240231,0.132827036728969,0.228436528818214
161,1,190132,-0.00277185505591215,0.0661184631734067,0.966584135842855
162,1,190148,-0.00801396563377105,0.0661371933459616,0.903623868951273
163,1,190165,0.0112713870579106,0.066644093112654,0.865792776300969
164,1,190169,-0.00520585660014561,0.0665631067208493,0.937705845860079
165,1,190933,-0.0136628098803961,0.0660198876574949,0.836168299756146
166,1,192149,-0.0421553048360077,0.0665258578130039,0.52670789293137
167,1,192302,0.100132672920427,0.0877274792435335,0.254474701944255
168,1,192303,0.0306026013940008,0.079337194013077,0.699930247965242
169,1,192305,0.067109359370745,0.0823853514951752,0.415862649404728
170,1,192315,0.175170602400063,0.0930809150178794,0.060669726247635
171,1,192795,-0.037637740192253,0.0658684469722041,0.568086913438091
172,1,194020,-0.0528149774894809,0.0693544698945369,0.446853593718162
173,1,194187,-0.05258159678629,0.0658940934835567,0.425423606770053
174,1,194867,0.00787065633479817,0.0659162745341673,0.905023342228987
175,1,197325,-0.0407260420600043,0.0674912945242423,0.546612463132267
176,1,197392,-0.0647409931568343,0.0683072106907777,0.343883983164425
177,1,198857,-0.365734656810794,0.315474908668608,0.247111575002206
178,1,206666,0.0674091502645331,0.0740477344981576,0.363260596994922
179,1,206675,0.0568838665355216,0.0964692645638517,0.555797221933582
180,1,223051,0.0438465234626512,0.0763537890681397,0.566161188147417
181,1,223059,-0.00569914417188899,0.0793216140325443,0.942763112707852
182,2,7366,0.2004291313699,0.0950077284655353,0.0355955883969825
183,2,8180,-0.255101760786729,0.130925641778625,0.0521534876916732
184,2,8187,-0.0510245962375979,0.136853015997953,0.709489571120258
185,2,8250,0.017077746701835,0.134851764960289,0.899296739350458
186,2,8253,-0.0346177715638003,0.134842240571846,0.797538359166918
187,2,8285,-0.00497007011236933,0.0731116898690574,0.945840724321866
188,2,8302,-0.026577453818457,0.0684230321552073,0.697933135236736
189,2,8306,-0.026577453818457,0.0684230321552073,0.697933135236736
190,2,8314,-0.0320116622295697,0.0670120384635673,0.633159280509465
191,2,8317,-0.0298453660133423,0.0685440679374514,0.663524679733548
192,2,8328,-0.0222513144985456,0.0682454593129745,0.744581030271468
193,2,8331,-0.0237985605413445,0.068115639057,0.727008865555013
194,2,8498,-0.0182229527114116,0.0669284943476165,0.785569800874649
195,2,8651,-0.0249331910499146,0.0669850496633931,0.709952236708976
196,2,9418,0.195790186784217,0.170074944770502,0.250429332537753
197,2,9812,-0.0239033410246321,0.0673842739628781,0.723002395907066
198,2,9932,-0.0217701654611719,0.0671206536903737,0.745869895722473
199,2,10135,-0.00985768475062976,0.0668715098738767,0.882890736716499
200,2,11616,-0.0329642728414038,0.0667795433704473,0.621875685489351
201,2,12133,-0.0113451437396254,0.0670654394213276,0.865763534259449
202,2,12194,-0.0209355427296822,0.0673182820505772,0.755989186333744
203,2,12359,-0.0201614035667664,0.0671220772245029,0.764072381501148
204,2,13061,-0.0340099172768328,0.0671013024764069,0.612580470346678
205,2,14298,-0.0182010543489971,0.0673305058806907,0.787068947767142
206,2,15222,-0.0372886623717129,0.0679651406008525,0.583596654012144
207,2,17986,-0.0461697471615877,0.0667573746217992,0.489639903020237
208,2,19770,-0.0289146535053717,0.0672468483628423,0.667474134351394
209,2,19836,-0.0267959368346253,0.0670644939829158,0.689726131243864
210,2,19851,-0.0279396118661507,0.0672596195322449,0.678101858904574
211,2,21595,-0.0145384906296816,0.0669937250136485,0.828323799420447
212,2,22385,-0.00930605686140074,0.0670597601555204,0.889708983831318
213,2,23441,-0.0277905497865298,0.0676967705814922,0.681677151752852
214,2,24209,-0.0298778469788115,0.0671365412080993,0.656570060179274
215,2,24341,-0.0192234082472726,0.0673064393256869,0.775344176575266
216,2,26815,-0.0368031256439314,0.0672050090601804,0.584295677226619
217,2,28209,-0.0128309145698988,0.0672527062302467,0.84880247200883
218,2,28695,-0.047308144327183,0.0702185888066968,0.500925921331211
219,2,35849,-0.273512625550417,0.720196795962742,0.704340934564622
220,2,35850,-0.911839632815543,0.879656251635817,0.30063824617108
221,2,41245,-0.109032895550154,0.0667463888504768,0.103247017468201
222,2,43214,-0.0691771693473201,0.0679847908967673,0.309594020945899
223,2,47104,-0.0894372077739122,0.06601498979969,0.176347221483804
224,2,50915,-0.0560336902307597,0.066770122552487,0.40192332922724
225,2,55834,-0.0472433700498715,0.0664803179883273,0.477778482397225
226,2,56422,-0.0603197982976508,0.0665694204730259,0.365491085472132
227,2,57715,-0.0534264211602846,0.0663662042654934,0.421347414861191
228,2,59046,-0.048799393084604,0.0667125897146818,0.464967032858059
229,2,59191,-0.0489681237720277,0.0663296837732692,0.460850908875448
230,2,59383,-0.0497990892818586,0.0663470631755382,0.453402662187144
231,2,59477,-0.0568333432172086,0.0673311458333623,0.399192461063459
232,2,59755,-0.101055513539998,0.151339102112801,0.504734445456846
233,2,60471,-0.0447514181694517,0.0664467393366824,0.501074373837965
234,2,60478,-0.0418647732300285,0.0665279840728696,0.529572366443187
235,2,60786,-0.0330328313643159,0.0664325766831709,0.6193304698203
236,2,61035,-0.0494673612026391,0.0663988652492893,0.45676555620998
237,2,61071,-0.0310315427238999,0.06612897400027,0.639175010774753
238,2,61675,-0.0193072607063591,0.0663320764396692,0.771168923106642
239,2,62776,-0.0359649533704065,0.0692162536822096,0.603666157856268
240,2,62939,-0.0381388837924203,0.0661942466925895,0.564870047819889
241,2,63527,-0.0395255842394671,0.066440655997416,0.552291070619404
242,2,63857,-0.0617167118889217,0.0664082244601515,0.353341016256972
243,2,65527,-0.0317951262062699,0.0662486003058909,0.631569735620436
244,2,67007,-0.0301272835054919,0.0729453640549297,0.679848850246147
245,2,67023,-0.116910505373637,0.150754747009351,0.438562695071509
246,2,67024,-0.147176165161683,0.151231913018381,0.331129274569028
247,2,67976,-0.0325250846113774,0.0672024343968772,0.62869542040446
248,2,69628,-0.0961592302957907,0.0681464816940242,0.159105653131898
249,2,71825,-0.116874495698392,0.132001684000735,0.376542814358811
250,2,72389,-0.0577995850808921,0.0667392974688153,0.387050842571908
251,2,72392,-0.0500924442263025,0.0672115963461298,0.456589547159094
252,2,73646,-0.0716022576602259,0.0657750922457899,0.27707636338913
253,2,74564,-0.048553847648741,0.0657052362912583,0.460419519467127
254,2,74739,-0.0525114532752326,0.0659130186038096,0.426173532821248
255,2,79931,0.0411956929377782,0.0743273181807608,0.579760765016157
256,2,80748,-0.0176821433878652,0.0686051989035276,0.796759565271975
257,2,80873,-0.0257227431239012,0.0661154719694389,0.697467934880096
258,2,81501,-0.0290240587613411,0.0661005790223413,0.660865457219275
259,2,83526,-0.0309988582531602,0.065995439017589,0.638850718943625
260,2,83845,-0.0166479936010094,0.0660728585596674,0.801215383096357
261,2,84412,0.169672626720796,0.166280683184196,0.308238117731305
262,2,84412,-0.075734613443209,0.0832903146957698,0.363820235230713
263,2,84447,-0.00706968950230022,0.0669214067669842,0.915926662096676
264,2,87391,-0.00228134466060531,0.065786904048284,0.97235626897201
265,2,87562,-0.0071336580887516,0.0659524052468204,0.913927269072343
266,2,87849,-8.37570895822759e-05,0.0659472516236086,0.998987354941294
267,2,87878,-0.0033456342580158,0.0662303964469692,0.95974049777363
268,2,88125,-0.0465594184672107,0.0736075113773833,0.527446033768931
269,2,89785,-0.0125632404760965,0.0662346425921677,0.84967064646936
270,2,93441,0.0433010052018718,0.068176433777348,0.525754077243473
271,2,93588,-0.00651343428138543,0.0706097520552961,0.926555288580589
272,2,93721,0.0268566679932128,0.0660225260979433,0.684415824620422
273,2,93952,0.0311347228492589,0.0658282500109255,0.636527597073338
274,2,95085,0.000165017420530839,0.0659410065785295,0.998004708946848
275,2,103188,0.0323953045367726,0.0675197328538592,0.631673736338032
276,2,107124,0.0252275558828288,0.0659601458797096,0.702345434703858
277,2,111645,0.0619070006971991,0.0659337794722198,0.348410261909986
278,2,111916,0.0682044311863201,0.0660720190797771,0.30265045955664
279,2,111931,0.079379794589005,0.0661380420589302,0.230861136420268
280,2,111999,0.0765204482146451,0.0659091470021634,0.246426840944594
281,2,114528,0.072738421958833,0.0663019314140898,0.273354901746759
282,2,116024,0.0873324362011512,0.0664103109493675,0.189348954579262
283,2,119244,0.0202790786462015,0.0725481563202934,0.780005078667888
284,2,119246,0.00821004250996438,0.0733288506446101,0.91091719799326
285,2,119247,0.0287057900004573,0.0738438148505652,0.697705404067779
286,2,120090,0.0759788498222642,0.0661864311107086,0.251765710547773
287,2,120291,0.0762990026607993,0.066945098254358,0.255173640645451
288,2,120726,0.0786736930257249,0.0665490541204794,0.237925631487764
289,2,121716,0.0205382763614722,0.0665959602213198,0.757958954186341
290,2,123100,0.0555563142757813,0.0666312288794953,0.404964335716856
291,2,124677,0.0537572345529835,0.0665434471675624,0.419720023723582
292,2,127636,0.140459609513871,0.0839079828413585,0.0950218769917093
293,2,127887,0.0263510058152433,0.0670469216003815,0.69453947475525
294,2,128935,0.0312899420053726,0.0669774919197573,0.640665769067553
295,2,129053,0.0177604055105401,0.0671954873554128,0.791695687820625
296,2,130040,-0.0186523157498202,0.0676050166885929,0.782785278768757
297,2,130976,0.0013700887290089,0.0670615496973762,0.983711642250285
298,2,132199,-0.0723174306298564,0.0672623674474456,0.283039919849466
299,2,133355,-0.0287105117447861,0.0678109376794961,0.672268162470606
300,2,133435,-0.0393461744252217,0.0679424585899071,0.562884131367263
301,2,133943,0.0224591882807788,0.0795744337976876,0.777923930507922
302,2,135183,-0.0396408200472789,0.0679796396090572,0.560179588433607
303,2,135402,-0.0332326905260709,0.0679790916800389,0.625239902945769
304,2,135898,-0.0900545556867591,0.068194502867438,0.187505480370854
305,2,135912,-0.0819971418391066,0.0682738895227991,0.23055529484939
306,2,135925,-0.0883678184646139,0.0679407235416167,0.194223118059807
307,2,136002,-0.0851413650868502,0.0679013234911014,0.210708653048496
308,2,136173,-0.0611185603234046,0.0684565849619228,0.372568433147232
309,2,138209,-0.0324987975870126,0.070522408423028,0.645204801668123
310,2,138318,-0.0489090944999009,0.0702949863728588,0.487031113213833
311,2,138695,-0.0673218543136471,0.0690446153709407,0.330203856514228
312,2,138818,-0.0761001868491424,0.0688917761101018,0.270070646522956
313,2,139728,-0.062906529272029,0.0688056072309841,0.36120189668898
314,2,140174,-0.0794777786811971,0.0687570177543009,0.248494631259493
315,2,140863,-0.0782212880500697,0.0687331846025815,0.255874525582356
316,2,141152,-0.0811204557159246,0.068918013574488,0.239965649599791
317,2,141292,-0.083711592262101,0.0684116883717441,0.221902473236087
318,2,141545,-0.117100045799163,0.0686080674046406,0.0887391954399206
319,2,145823,-0.0815112995189387,0.0713853455906832,0.254290658878614
320,2,145934,-0.275392384488581,0.116922312355677,0.0190520929852739
321,2,145980,-0.0894498940595851,0.0720193809456719,0.215051762370411
322,2,146723,-0.116035766134641,0.0684884302091995,0.0911019008092636
323,2,147946,-0.114321533354227,0.0691289771135998,0.0990687674107318
324,2,150394,-0.0840525297004691,0.075463816703227,0.266117520095994
325,2,151274,-0.0898561574413232,0.118324181634847,0.44811621919768
326,2,151397,-0.0444282142141363,0.0695295393906504,0.523248189423736
327,2,153035,-0.0439962921195476,0.0687725442521437,0.522759022540721
328,2,153228,-0.0232161013932577,0.0693035057500028,0.737830296101059
329,2,153455,-0.0378338652196306,0.0698086469337628,0.588184332695437
330,2,153732,-0.0430516310099274,0.0721688801062714,0.55119683644205
331,2,153815,-0.0539164320046925,0.0695105277018131,0.438469976947823
332,2,154160,-0.0303048769942451,0.0688218999834961,0.659962049823501
333,2,154235,-0.0325129534015509,0.0695066879082259,0.640239681236648
334,2,155527,-0.0718468325596218,0.0753679924793071,0.341100298546896
335,2,159870,-0.0681917972848998,0.067674904888081,0.3143185327548
336,2,161229,-0.0402177777863744,0.0687790976293477,0.559097188489947
337,2,161451,0.178821283720926,0.147038582828821,0.224739580447609
338,2,161451,-0.234251859219969,0.147292025388574,0.112641914802632
339,2,162696,-0.0316232005738468,0.0684956381114244,0.644593784788636
340,2,163284,-0.0210715832752202,0.0675990767706614,0.755441856298994
341,2,164166,-0.000209767019860641,0.068236122601772,0.997548935898135
342,2,165270,0.00512237633993129,0.0676617302658262,0.939696154333165
343,2,165675,0.000281244938455272,0.0687804908584763,0.996739751388851
344,2,166404,0.0735803940235966,0.178216422753566,0.679951783224323
345,2,168012,-0.0639699944976271,0.0830708352688352,0.441775992990755
346,2,168062,-0.00832283598147865,0.0681610048681963,0.902884920568456
347,2,168518,-0.0158158400667936,0.0677669335703437,0.815597115385745
348,2,168980,-0.0153129280515139,0.0677350837025808,0.821277154416363
349,2,169651,-0.0330169882766074,0.0677493744376674,0.626319817951737
350,2,169902,0.117660845319198,0.113106152667009,0.298926826021059
351,2,169960,-0.0228475275697075,0.105508695138832,0.828686953121736
352,2,170725,-0.0424375579418044,0.0678552175899852,0.53210391573305
353,2,171254,-0.0570412056288928,0.0679348650069965,0.401675450738165
354,2,172242,0.00447141474578783,0.0671984104835266,0.946985197514077
355,2,173254,0.0143154596481698,0.0666795376421017,0.830132643075626
356,2,173340,0.0233492048201133,0.0666642381209125,0.726359357845709
357,2,173385,0.0260698646595888,0.0667227998254424,0.696240656941974
358,2,173973,0.0211339083698227,0.0665504319434434,0.751004730274051
359,2,174714,0.0772421835970413,0.170614341608402,0.651021491290853
360,2,177341,-0.0132975069354199,0.0663293735877245,0.841223076170022
361,2,180314,-0.0323777481302147,0.0663330245755132,0.625775661498454
362,2,180339,-0.0251107246923696,0.0665096190390935,0.705991608913737
363,2,182758,-0.0814669130380562,0.0661425006199095,0.218885585573721
364,2,183619,-0.0592380520273104,0.0664707597515985,0.373434468690902
365,2,183913,-0.0344233094290077,0.0682063316002245,0.61408885243464
366,2,184146,-0.030142975664206,0.068669826301182,0.660962568041275
367,2,187176,-0.0857087371069455,0.066752089494074,0.199989017760893
368,2,191066,-0.0279139039290414,0.067391577371034,0.6789758125602
369,2,191124,-0.0695156393006302,0.0850862595842346,0.414478360167143
370,2,191128,0.0832047648867125,0.0782750494714927,0.288517927697687
371,2,191599,-0.0583775647890497,0.0664012970308527,0.379910955427663
372,2,191762,-0.0260300640786449,0.069091279741404,0.706586577449275
373,2,191763,-0.0392922656461658,0.0667044506205521,0.556204402678003
374,2,191959,-0.0445386909827522,0.0665321714927164,0.503658256055421
375,2,192390,-0.0723643141971294,0.0683029851413637,0.290114502141234
376,2,195759,-0.00417552216180145,0.0671456633850426,0.950449883217249
377,2,196912,-0.00473647058696619,0.0660594779852968,0.942881188814551
378,2,197598,0.048737486035427,0.215722229147096,0.821388914289916
379,2,198110,-0.0248520774769284,0.0664426724629244,0.708600683767626
380,2,198283,-0.0292404596718263,0.0685284319574137,0.669864568326369
381,2,198805,-0.0132296140777456,0.066738366511457,0.84297843330949
382,2,198891,-0.0114223797776102,0.0662194115924717,0.863148879009551
383,2,199248,-0.0183830244587624,0.0663662273634375,0.781947098773763
384,2,201782,-0.0250535226365997,0.0662784627423758,0.705654836048437
385,2,203285,0.00177110804343639,0.0660347957388624,0.978617794913857
386,2,203783,-0.0206824053905107,0.0658834756814922,0.753764179569501
387,2,204179,-0.0160708731872928,0.0660465747682542,0.807893916632406
388,2,205406,0.00944532451399571,0.0667288606269581,0.887517933427567
389,2,205834,0.0158609494007653,0.0664057793588068,0.811361330430617
390,2,205965,0.0291798320835319,0.0725499625953142,0.68777786285284
391,2,207192,-0.0109562499086015,0.0663464819510866,0.868930785559934
392,2,207561,-0.0140125400689859,0.0660515638750066,0.832115987536822
393,2,208682,0.00247236472320167,0.0659445183459256,0.970114239965919
394,2,210102,0.039665784694875,0.066081240204747,0.548719539939313
395,2,212519,0.074760799889483,0.140660397396097,0.595407622703853
396,2,214801,0.00703519344919323,0.0661107495762812,0.915313324413207
397,2,215016,0.00934085814589497,0.0660722176446071,0.88765556183294
398,2,218876,-0.0292555845823748,0.066739029850615,0.661394960011706
399,2,227511,-0.074351348329487,0.0671131194522942,0.268680377316492
400,2,230378,-0.0644887844201958,0.0662936641533352,0.331331499789588
401,2,231943,-0.074389080489506,0.0664549411219033,0.263734345281434
402,2,232156,-0.0635615451216962,0.0664594453053928,0.339526740906149
403,2,232789,-0.0881672159710954,0.0661436016264382,0.183402400594443
404,2,238524,-0.0796383661626137,0.0662677501996401,0.230259595735033
405,2,241518,-0.0605109440379513,0.066902169555199,0.366363573684062
406,2,250396,-0.0324557158813025,0.0665006136829575,0.625816455957207
407,2,250466,-0.0167047063951086,0.0664936095174059,0.801788085023571
408,2,252305,-0.0149013014208983,0.0666711035263886,0.823272054253063
409,2,254571,0.00413739914848588,0.0676119469169644,0.951239884787423
410,2,254742,0.0241484091911697,0.0675390233426809,0.720895646401966
411,2,254908,0.0158624009045741,0.0680620099869075,0.815851389384982
412,2,255033,0.079640567903386,0.0796662652391217,0.318151397222121
413,2,255862,0.0378640391108276,0.067627199524288,0.575907093640533
414,2,255975,0.0311931293282496,0.0673925078407843,0.64375169599649
415,2,258311,0.00246862922094204,0.0662996765832802,0.970319151133723
416,2,259284,0.0272026817069756,0.0665072883508775,0.682774452760078
