SNP,Chr,Pos,Effect,SE,SNA4_GTR2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
34,1,41499,-0.173012799190652,0.142941338505092,0.226944379966894
35,1,45359,-0.286389179565291,0.240662384627513,0.23484456827042
36,1,45634,-0.0253016328611548,0.221494462855873,0.909119267411419
37,1,51248,-0.194349543100616,0.143474921353841,0.176414909017511
38,1,51462,-0.178938131893557,0.14372719099802,0.213963281978991
39,1,52124,-0.182105703735168,0.143520418214191,0.205331043290459
40,1,52667,-0.218933700092535,0.143143285202367,0.127042966625032
41,1,55470,-0.204025720534217,0.147125000964181,0.166392836153411
42,1,59265,-0.0818504324682144,0.143478223914388,0.568719960147283
43,1,60165,-0.0646029555492186,0.143394655207747,0.652608118635407
44,1,62308,-0.221624826814944,0.142791730688227,0.121538071937174
45,1,62869,-0.198465747870223,0.142870160219196,0.165667787445479
46,1,65431,-0.165905998141609,0.149360133293561,0.267419801676711
47,1,65451,-0.152013517176638,0.147277357961763,0.302704694540792
48,1,65719,-0.0454695522442086,0.153795531730212,0.767671697337075
49,1,66841,-0.124039499234788,0.143175518262115,0.386889051503749
50,1,66948,-0.17721369953107,0.143898474031064,0.218948619102767
51,1,68621,-0.290129677698047,0.142985172603407,0.0431992068751461
52,1,69417,-0.189873304656399,0.143079419409689,0.18535040564912
53,1,69820,-0.615950969087465,0.560310675664988,0.272385267748901
54,1,69821,-0.717114089472602,0.346147679111725,0.0390193273247415
55,1,70906,-0.111961692846706,0.23033590801141,0.627212002566637
56,1,74327,0.0105351255821398,0.144223384576278,0.941809868084419
57,1,74572,0.0824320180314504,0.143773575213039,0.566775445992793
58,1,75211,0.104303955726814,0.143470927735554,0.467705276171425
59,1,76030,0.125291778817272,0.143423346619573,0.382940863312961
60,1,80108,0.0103838405863793,0.143543282745443,0.942372747948928
61,1,81262,-0.0643493462546882,0.14344919885859,0.654005345642503
62,1,81999,-0.0870436051613996,0.143765875305816,0.545266520546888
63,1,82431,-0.100525812135761,0.144422330258231,0.486852726252483
64,1,83284,-0.0354241717190318,0.143457356436421,0.805104611712184
65,1,83613,-0.0157130795736626,0.143451498593006,0.912839742660229
66,1,84112,-0.040996600420812,0.14345315173829,0.775211269395051
67,1,84701,-0.0599947469131773,0.153597995862329,0.696331569770387
68,1,84858,0.0442480033204237,0.143855385166356,0.75857823470984
69,1,85751,-0.0225610150803831,0.144461033435658,0.875985375433605
70,1,87445,0.0325447153102524,0.144761052070795,0.822251883022616
71,1,87467,-0.0298748956744053,0.145520613114339,0.837458687029818
72,1,89070,0.00228168183735478,0.144618426779439,0.987421007095067
73,1,89616,0.0210598378558238,0.14383613560762,0.883676980217861
74,1,89679,-0.0108067257820786,0.143857568078797,0.940160984663432
75,1,89880,0.00139528760536359,0.143895149283391,0.992268865207472
76,1,91472,0.0533337675172381,0.144935474877616,0.71310658175019
77,1,93789,0.0438930464042522,0.143450723959908,0.759800278552603
78,1,94351,0.00243326887283463,0.143847274548048,0.986513471299725
79,1,99148,0.0600205803193834,0.143434175481669,0.675869799962321
80,1,101281,1.48727786552985,1.56709174721629,0.343234913096343
81,1,106011,0.126042828572138,0.149371818921327,0.39934182331618
82,1,106800,0.0684916748516077,0.143617011123268,0.633724846147252
83,1,107970,0.0757545115633094,0.143180887101382,0.597080704378622
84,1,109000,0.0767716152260782,0.143431888111061,0.592815478557489
85,1,112549,-0.0426039626724519,0.143309709853638,0.766423075565387
86,1,112742,-0.0338016074749661,0.143874805406752,0.814393354473624
87,1,113050,-0.0199478390562062,0.143640071907567,0.889629085761489
88,1,113135,-0.0410171154261395,0.143261493699551,0.774809097520887
89,1,114076,-0.00486938993007519,0.143277892305809,0.972907815573242
90,1,114628,0.0352467832294199,0.143628344038431,0.806287247446242
91,1,116283,0.0304910466692155,0.144430392110798,0.832921384745967
92,1,126880,-4.6374232482824,2.69883506537714,0.0866177386466236
93,1,127853,-0.00231682204378447,0.144170526537497,0.987187616337762
94,1,128302,0.0406317453655087,0.143600514699219,0.777381123176544
95,1,128704,0.0147561998746101,0.143757612608123,0.918301908995102
96,1,128911,0.111095454658613,0.143654026064671,0.439830302507422
97,1,130267,0.00443196809468671,0.143707323241973,0.975414379245319
98,1,130271,0.00327242699509267,0.143877973402135,0.981866961082304
99,1,130613,0.107923758757824,0.14510896297772,0.457526785412391
100,1,132012,-0.178688196149013,0.144601938850173,0.217382598627157
101,1,133231,-0.249513981990744,0.143271875222434,0.0824597407473662
102,1,137074,-0.192680763731578,0.143314958429209,0.179664028830521
103,1,137304,-0.239992718787595,0.143162637090733,0.0945522290530181
104,1,139686,-0.173225238964672,0.143624618654767,0.228587785695194
105,1,149562,-0.169829655267389,0.14396508501112,0.238930409883282
106,1,150447,-0.120021251777582,0.145708653039662,0.410662164897279
107,1,151446,-0.00597337252395391,0.293003880276774,0.983746438143297
108,1,154084,-0.154466372501218,0.146068026219626,0.291008351464171
109,1,156633,-0.127816044612405,0.148148841920436,0.388858348232975
110,1,157269,-0.193185868240337,0.143275513996462,0.178409588388704
111,1,160054,-0.137055206769205,0.144825132541027,0.34461763767451
112,1,166222,-0.110847362573244,0.143815243735079,0.441363421924696
113,1,166416,-0.128235689597935,0.143481750822053,0.372068782241319
114,1,167326,-0.165128077427293,0.144192655630031,0.252906020096272
115,1,168836,-0.112094186113648,0.143651828186682,0.435726312481216
116,1,171200,-0.12640043194031,0.143833731653221,0.380109970865843
117,1,171431,-0.176351465508967,0.144585578119472,0.223391765442354
118,1,173339,-0.140291577207736,0.143569121314645,0.329153699086127
119,1,173845,-0.142850906257333,0.143442633318204,0.319993126003619
120,1,175121,-0.188257930413984,0.143008592706643,0.188890583058165
121,1,175281,-0.166352500672298,0.143207594389797,0.246175555318182
122,1,175315,-0.175096032282186,0.143132800541695,0.222027968485889
123,1,175523,-0.162425024378171,0.14398928839732,0.260071040247231
124,1,175541,-0.171205375856264,0.143370578950279,0.233222746063666
125,1,175653,-0.211121865635159,0.14367570616643,0.142605941670205
126,1,175805,-0.102984170059139,0.152166880704015,0.498985997379383
127,1,175818,-0.199336598631989,0.148388639362787,0.180024412432097
128,1,175856,-0.194515632765353,0.146127315843362,0.184002645674318
129,1,175876,-0.177876902071281,0.143937552878906,0.217357561360843
130,1,175989,-0.178366804072399,0.144348291976879,0.217403064541414
131,1,176001,-0.170008655691576,0.145132110053553,0.242225603171893
132,1,176451,-0.13779336607302,0.14697899547152,0.349140442237636
133,1,177692,-0.201082625680364,0.143036029264932,0.160657736465806
134,1,178191,-0.219271373014846,0.143103189737717,0.126353833736239
135,1,178224,-0.201082625680364,0.143036029264932,0.160657736465806
136,1,178960,-0.194708879218919,0.144209586208111,0.177823337008598
137,1,179139,-0.133654411922587,0.286467941579167,0.641102688515065
138,1,179139,-0.320917010546344,0.576879287079221,0.578359354606576
139,1,180955,-0.114365227761446,0.16592723223745,0.491119196986957
140,1,183802,-0.147788509375213,0.143238116808095,0.302887174154821
141,1,183954,-0.125171873272408,0.144344656715395,0.386435987174732
142,1,184450,-0.0442851659728074,0.143213755955778,0.75733338539588
143,1,184641,-0.0428989384532276,0.147383659864399,0.771168851210366
144,1,184718,-0.108841181915462,0.143930429062746,0.450029515157739
145,1,185296,-0.0764169154179596,0.143378197738133,0.594386635094493
146,1,185438,-0.0450743279806978,0.143422583717379,0.753496805267684
147,1,185469,-0.0565025952378872,0.143618180877031,0.694245109081292
148,1,185503,-0.0612546706239207,0.143241028747503,0.669178681179208
149,1,185705,-0.0697937314274175,0.144831826976074,0.630179176707361
150,1,185749,-0.0872132469099824,0.14480507681355,0.547374231703489
151,1,185806,-0.110466076272713,0.144953720754437,0.446522184820092
152,1,185879,-0.122596244982165,0.145627809575034,0.400443901286169
153,1,185916,-0.0215293467301847,0.145703116596455,0.882615163644491
154,1,185941,-0.0426645183957076,0.146324726711288,0.770783450547988
155,1,185954,-0.036012241367797,0.146757212803207,0.80629976529256
156,1,186055,-0.0322597749480878,0.143830254776052,0.822660947927775
157,1,186896,-0.0361419312429984,0.146186064496686,0.804872101967217
158,1,187697,-0.460962967449682,0.297147749767741,0.121727743908104
159,1,189392,-0.457121073643918,0.298732984285124,0.126862957260964
160,1,189416,-0.456247320940092,0.288907782402282,0.115182523553079
161,1,190132,0.0250780979893243,0.144016778402256,0.861860626508058
162,1,190148,0.0459838410537887,0.144045609298383,0.749740086082011
163,1,190165,0.0132898907149591,0.1451717173294,0.927110680337809
164,1,190169,0.0460055021910603,0.144971728983895,0.751172335143062
165,1,190933,-0.101840754169429,0.143714422363582,0.479020070442889
166,1,192149,0.123121079414453,0.144844244609083,0.395887912119888
167,1,192302,0.227273030903305,0.191062225858264,0.235033151521385
168,1,192303,0.219855517303913,0.172456189848715,0.203201339460266
169,1,192305,0.224204995923807,0.17922772774429,0.211781042224288
170,1,192315,0.024983412813488,0.203763817529813,0.902485976343238
171,1,192795,0.207147194529183,0.143120304329466,0.148682440013824
172,1,194020,0.107671204693144,0.151086835256492,0.47653654219342
173,1,194187,0.134362684835266,0.143485164965359,0.349696072985144
174,1,194867,0.0209451443034684,0.143580759410202,0.88410167694154
175,1,197325,0.00424546422247149,0.147088606085433,0.976989917679749
176,1,197392,-0.0367318048606782,0.148966617379758,0.805378604828645
177,1,198857,-0.826260041366288,0.687084500850502,0.229952803660673
178,1,206666,-0.145616781202131,0.161297674131673,0.367256740294789
179,1,206675,-0.0677215751240254,0.210206829391033,0.747517353246835
180,1,223051,-0.185445307515364,0.16610238100664,0.264988145273714
181,1,223059,-0.320036504994302,0.171941957115723,0.0635320969305423
182,2,7366,-0.198629956771807,0.20798263385381,0.340215336770578
183,2,8180,0.131399150783761,0.286633070662213,0.646930768149602
184,2,8187,0.415265080399212,0.297338557825268,0.163409282410074
185,2,8250,0.274521873592853,0.293384041216364,0.350063084023933
186,2,8253,0.257936162614968,0.293426674299208,0.379973169748023
187,2,8285,0.111241271177082,0.159146552218215,0.485020824514544
188,2,8302,0.168902963862082,0.148803074950763,0.257113138641021
189,2,8306,0.168902963862082,0.148803074950763,0.257113138641021
190,2,8314,0.19967074004045,0.145628952675865,0.171217195629437
191,2,8317,0.15854302316897,0.1491076859096,0.288382414844843
192,2,8328,0.112044100399211,0.148558472248058,0.451226693417514
193,2,8331,0.11286796327176,0.148276965027085,0.44704767732551
194,2,8498,0.0873902999865988,0.145728153055636,0.549104048634805
195,2,8651,0.0841080397521887,0.145870203718508,0.564580512013594
196,2,9418,-0.342373697388393,0.370713068345076,0.356349196575312
197,2,9812,0.059709002379808,0.146771616009428,0.684389878929757
198,2,9932,0.0435518309759646,0.14620903754252,0.7659747774231
199,2,10135,0.0436470386439509,0.145648887754708,0.764602972396847
200,2,11616,0.080788793796846,0.14544925364069,0.57894340222073
201,2,12133,0.066093548165658,0.14604891875997,0.65115518635911
202,2,12194,0.0650606242739139,0.146615310890394,0.657494819722522
203,2,12359,0.0475013678693955,0.146205553627279,0.745453443341093
204,2,13061,0.0735790294517501,0.1461641957525,0.614997173544188
205,2,14298,0.0566101497224196,0.146646967720051,0.69970689822727
206,2,15222,0.0869839831450417,0.148035862092288,0.55718504775759
207,2,17986,0.0749913256128101,0.145458048342077,0.606489404554355
208,2,19770,0.0932407922621192,0.146434795818794,0.524707343972993
209,2,19836,0.0832888660314589,0.146049064901215,0.568850570240744
210,2,19851,0.0885882564521204,0.146468260760083,0.545681183383473
211,2,21595,0.0760048867339117,0.145882801394121,0.602693687829604
212,2,22385,0.0325449406912395,0.146066700074609,0.823813214268466
213,2,23441,0.0254275586490911,0.147489540358573,0.863219943381505
214,2,24209,0.0562389133600691,0.14625062482888,0.700811339317507
215,2,24341,0.0594451888255969,0.14659311407913,0.68534725470769
216,2,26815,0.108468797072331,0.146337708452208,0.459051367164955
217,2,28209,0.0997518002551341,0.146404587423585,0.496100954170003
218,2,28695,0.00823021771335841,0.153051387638477,0.957145475314624
219,2,35849,0.594866873658598,1.56877033542246,0.704772470677578
220,2,35850,-2.42729970062237,1.91467245939599,0.205727723844972
221,2,41245,-0.0577902387278795,0.145906461520028,0.692287290764918
222,2,43214,-0.126877832793903,0.148151126536016,0.392353029716948
223,2,47104,-0.00222065094353552,0.144170530824255,0.987719414646839
224,2,50915,-0.00575275186489244,0.145586772576289,0.968502731913575
225,2,55834,-0.0580824971481064,0.144881384607631,0.688738579864784
226,2,56422,-0.0133961499504508,0.145171689662864,0.926529530673908
227,2,57715,-0.0135906369789761,0.144693077734611,0.925220159213291
228,2,59046,-0.0449607791327846,0.145407164821462,0.75734719460717
229,2,59191,-0.0463346726598433,0.144573159110864,0.748784336983143
230,2,59383,-0.027441786854346,0.144628457726328,0.849622020926563
231,2,59477,-0.071151935286448,0.146763216959671,0.628113468723045
232,2,59755,-0.0366613250077714,0.329856901629747,0.911566021955573
233,2,60471,-0.0682910937829859,0.144785017188591,0.637452054134543
234,2,60478,-0.0581006032587922,0.144962924094838,0.688812580474045
235,2,60786,-0.054530971890547,0.144728392278509,0.706562420323102
236,2,61035,-0.0368594534403152,0.144733756290126,0.799125710286442
237,2,61071,-0.0435208523033245,0.144071801375802,0.762770866427346
238,2,61675,-0.0893945962086273,0.144426893989558,0.536341362845264
239,2,62776,-0.146179828945218,0.150627210248449,0.332474635881171
240,2,62939,-0.0750268743346764,0.144200181582216,0.603182971524843
241,2,63527,-0.0646143130041137,0.144756105444378,0.655606032294872
242,2,63857,-0.0774055751206157,0.144772025286372,0.593213161116126
243,2,65527,-0.141794186469425,0.144155733781928,0.325977008624836
244,2,67007,-0.217679416794022,0.158508833516348,0.170532214472887
245,2,67023,-0.142159700482597,0.328574174094001,0.665528655559649
246,2,67024,-0.0973586213789739,0.329821968981172,0.768025813223096
247,2,67976,-0.0305810522382576,0.146423280612183,0.834682869141654
248,2,69628,-0.0152480625496708,0.148855978396864,0.918469565484415
249,2,71825,-0.249382920473156,0.287545700463478,0.386377228719306
250,2,72389,0.0449676237714036,0.14550961790869,0.757476909615353
251,2,72392,-0.00306114514175859,0.146518774694075,0.983343204710083
252,2,73646,0.0882111608485917,0.143438126895448,0.538966076180152
253,2,74564,0.151506998637477,0.143005975708761,0.290121439990803
254,2,74739,0.19470208272299,0.14332997275705,0.175198406363148
255,2,79931,0.268859823782977,0.161340620726196,0.0965185521749813
256,2,80748,0.224516937473966,0.148974898262478,0.132684781026707
257,2,80873,0.268622704169516,0.143335667515449,0.0617450165654834
258,2,81501,0.271481920515957,0.143296285075737,0.0589691545353708
259,2,83526,0.223133918985576,0.143308284880289,0.120361708614271
260,2,83845,0.290709248625366,0.143102137292165,0.0429549269625235
261,2,84412,0.184495475883337,0.36260189904207,0.611203264500074
262,2,84412,0.208609018183063,0.181299882690634,0.250663471286683
263,2,84447,0.295985500601542,0.144920173611849,0.0418540978422174
264,2,87391,0.269315875644427,0.1425819072479,0.0597314298926222
265,2,87562,0.281033116540341,0.1428824582193,0.0499795824761706
266,2,87849,0.268110253379013,0.142939116562221,0.0615222400631976
267,2,87878,0.272916094143579,0.143533797349621,0.0580628227371989
268,2,88125,0.337984174276115,0.159414696380501,0.0346899693545938
269,2,89785,0.222481920510621,0.143796278875983,0.122710512236853
270,2,93441,0.231585269514693,0.148078084882691,0.118727615931675
271,2,93588,0.223096991597085,0.153348570140107,0.146603346719583
272,2,93721,0.206679857862532,0.143426096204227,0.150465492339412
273,2,93952,0.170067082799564,0.143149976924421,0.235618607542456
274,2,95085,0.250731072274264,0.143014780018681,0.0804385955520969
275,2,103188,0.262880304031836,0.146456037524204,0.0735180685221499
276,2,107124,0.26180654527454,0.143030341311412,0.0680291487055452
277,2,111645,0.36555556707608,0.142477196098478,0.0107086453827479
278,2,111916,0.326074838211711,0.143089845263539,0.0232749169182563
279,2,111931,0.337708915265093,0.143235514233485,0.018932690994454
280,2,111999,0.361840417523289,0.142545389600396,0.0115643863034232
281,2,114528,0.317727953890381,0.143676444846587,0.0276474817424544
282,2,116024,0.358235989045496,0.143753249994134,0.0131600279106625
283,2,119244,0.126942476381105,0.157901092871981,0.421974605777632
284,2,119246,0.156958379509463,0.159512864064969,0.325796470436869
285,2,119247,0.137212531729299,0.160718944481728,0.393826854112442
286,2,120090,0.179333966265052,0.144123784190412,0.214212829316145
287,2,120291,0.229296945032479,0.145580623797635,0.116140377132202
288,2,120726,0.171963777461353,0.144958551838889,0.236303174165261
289,2,121716,0.244833845552656,0.144495843399902,0.0910711658142959
290,2,123100,0.115626377849825,0.145151982966214,0.426225561251157
291,2,124677,0.0540450629706368,0.145053735820588,0.709679825391315
292,2,127636,-0.258161172672076,0.182981471446512,0.159166663208998
293,2,127887,0.0815413861014888,0.146012484649853,0.576887846799775
294,2,128935,0.0689579096651671,0.145892719661704,0.636746610630276
295,2,129053,0.111339231761522,0.146263117445355,0.447030538604955
296,2,130040,0.0947862598760705,0.147190135667201,0.520012064390359
297,2,130976,0.00460851148635288,0.146076764735592,0.974849896408458
298,2,132199,0.0363001222471095,0.146741293764889,0.804761863821596
299,2,133355,0.0364005885327763,0.147734036108965,0.805521468005587
300,2,133435,0.0555385454405199,0.148036499934834,0.707760900962745
301,2,133943,-0.0251853796526897,0.173347459733801,0.884566073800651
302,2,135183,0.0509033802199172,0.148123241205935,0.731309906205689
303,2,135402,0.0579620983565194,0.148093508806439,0.69574622342164
304,2,135898,0.142234195989084,0.148718647471756,0.339525784334016
305,2,135912,0.126779373375592,0.148868345034248,0.39500197070034
306,2,135925,0.133140112150681,0.148176790290502,0.369519759664475
307,2,136002,0.0990400814659085,0.148141386265963,0.504218830153415
308,2,136173,0.102243973081771,0.149184663771413,0.493571776783362
309,2,138209,0.136667512274287,0.153489435819897,0.373855768453917
310,2,138318,0.148413180448433,0.153021326542741,0.332767588366511
311,2,138695,0.10325196079274,0.150498587830117,0.493121856944913
312,2,138818,0.0860417599392178,0.150252942109701,0.567248891609754
313,2,139728,0.075017471674512,0.15000009079652,0.617304896275638
314,2,140174,0.0750518583409272,0.150000042067352,0.61714354690287
315,2,140863,0.0858720061623668,0.149922876255038,0.567162002729157
316,2,141152,0.0930799816695855,0.150333430664882,0.536212373492285
317,2,141292,0.0972150755180121,0.149243864615525,0.515222418184158
318,2,141545,0.0966467576851353,0.149972783691731,0.519716044449498
319,2,145823,0.328470382832039,0.154797984904572,0.0345397568880909
320,2,145934,0.0705360877393972,0.256652167736521,0.783606512879425
321,2,145980,0.165550606435477,0.156971577533616,0.29230518266387
322,2,146723,0.203610397041211,0.149397777187739,0.173790861330474
323,2,147946,0.201672061570944,0.150780859186665,0.181914842947735
324,2,150394,0.203065281279571,0.164312642462594,0.217337215232676
325,2,151274,-0.108408400814767,0.257885669026004,0.674468118470556
326,2,151397,0.159814796954134,0.151301434262922,0.291568335661916
327,2,153035,0.125436853465412,0.149741914629521,0.402773322915103
328,2,153228,0.0944218006683237,0.150900758662221,0.531902175435122
329,2,153455,0.0683750073100871,0.152080465542927,0.653276577974329
330,2,153732,0.162782325142953,0.157042333724454,0.300654875433588
331,2,153815,0.10883606717044,0.151429592230891,0.472786520140426
332,2,154160,0.092779575430747,0.149871202821262,0.536274779876801
333,2,154235,0.0687378425000316,0.151405729228374,0.650109533077299
334,2,155527,0.177990487165768,0.164108370819017,0.278842953823134
335,2,159870,0.118545942256961,0.147489876805047,0.422078544085392
336,2,161229,0.10210856619411,0.149792117675954,0.49589557781507
337,2,161451,-0.448345617740276,0.320068880178722,0.162158740375911
338,2,161451,0.402017352458127,0.32127464216236,0.211646413458511
339,2,162696,0.171471738773292,0.148966418425817,0.250479860800052
340,2,163284,0.170001160058825,0.14698978909621,0.248238013057271
341,2,164166,0.0748057617762856,0.14858206476692,0.61495191008728
342,2,165270,0.0816990000200024,0.147321264015001,0.579544420725112
343,2,165675,0.0692853911188787,0.149775781917942,0.643940363530181
344,2,166404,-1.22366143281597,0.38279277241917,0.00151576677655804
345,2,168012,0.104176781403508,0.18101614729979,0.565312436317713
346,2,168062,0.00284767443052236,0.148474831708808,0.984708739709247
347,2,168518,-0.0356726714561009,0.147612565279698,0.809180698987093
348,2,168980,6.36202612926962e-05,0.147554690825245,0.99965622451583
349,2,169651,-0.0153289975160915,0.147622520963612,0.917355964420173
350,2,169902,0.362678114959561,0.245994723185272,0.141283222540757
351,2,169960,0.191659173767816,0.22961319261164,0.40444861966658
352,2,170725,0.120763884303522,0.147747810387735,0.414271208467388
353,2,171254,0.135148315468747,0.14795212229246,0.361624235518835
354,2,172242,-0.0374081619073953,0.146362377562296,0.798419456625795
355,2,173254,-0.00401730629294816,0.1452540909676,0.977951272004754
356,2,173340,-0.000326804173582218,0.145236668922438,0.998205913265567
357,2,173385,-0.00504340152496474,0.145370178105808,0.972343746408867
358,2,173973,0.0306807764191078,0.144975050385723,0.832519411993774
359,2,174714,-0.369908116619891,0.371227008756401,0.319715452151428
360,2,177341,0.138949734208226,0.14430085585657,0.336248369805734
361,2,180314,0.0518403108054702,0.144512387697329,0.720014732981737
362,2,180339,0.043287004392017,0.144885571499367,0.765293754800485
363,2,182758,0.182969531233808,0.14405542455437,0.204873858697628
364,2,183619,0.150267970971738,0.144731969420585,0.299864314024787
365,2,183913,0.129343976469433,0.148464573198835,0.384231038493753
366,2,184146,0.181454707819682,0.149308904970775,0.225064916142013
367,2,187176,0.0362120097767954,0.145729200075233,0.803901074165445
368,2,191066,0.0805204806349011,0.146768878194062,0.583612419531107
369,2,191124,0.382835873672785,0.184391944328117,0.0385980628498531
370,2,191128,-0.347775990696223,0.169769244071592,0.0412480531699461
371,2,191599,0.0229908658125784,0.144791781162231,0.873928510241689
372,2,191762,0.0595047912643388,0.150495078157941,0.692791262816131
373,2,191763,0.0330956337852581,0.145359753187439,0.820026167040253
374,2,191959,-0.00853687008878068,0.145015015946484,0.953089864249961
375,2,192390,0.106557489141403,0.148909433612006,0.474720139925233
376,2,195759,0.107626843320797,0.146148684970745,0.461964118957615
377,2,196912,0.0659522699762037,0.143852345829074,0.64689551610488
378,2,197598,0.381292680501155,0.469492712109033,0.41726000868592
379,2,198110,0.0351687228404688,0.144745388908699,0.808170101293746
380,2,198283,0.102048440021021,0.149211788010889,0.494476444914518
381,2,198805,0.0475210025937777,0.145358997874997,0.743920913891863
382,2,198891,0.0391056637887521,0.144233557953872,0.786451553628763
383,2,199248,0.0508428237322167,0.144552680030447,0.725254201996994
384,2,201782,0.0384350479871539,0.144385849473825,0.790243078330562
385,2,203285,0.18100183682786,0.143517528821148,0.208075839454746
386,2,203783,0.136399306376825,0.143347055883386,0.341985445253967
387,2,204179,0.144804076308444,0.143671505556136,0.31420096559591
388,2,205406,0.0367331722606153,0.145343179805692,0.80062082928943
389,2,205834,0.0620679458689004,0.144622414147852,0.668059588246972
390,2,205965,-0.0630694047663156,0.158032582862217,0.690067369954993
391,2,207192,0.00362905934779945,0.144524740377852,0.979981174492374
392,2,207561,0.0126930295234302,0.143884467201463,0.929754376431686
393,2,208682,-0.0214579333069701,0.143639455333396,0.881333217053784
394,2,210102,0.0125292950321909,0.144013422553516,0.930720138971321
395,2,212519,0.303981528334096,0.306088910448876,0.321334105015914
396,2,214801,-0.0275657668582151,0.144000638756697,0.848300275313361
397,2,215016,-0.0451295040804304,0.143905900044549,0.754006846664561
398,2,218876,-0.0413113358074193,0.145397292816019,0.77647943656995
399,2,227511,-0.0919788287608563,0.14636128503361,0.530124178257529
400,2,230378,-0.0893874129315091,0.144519370551226,0.536634737609118
401,2,231943,-0.0967986751614159,0.144920677143669,0.504606782775686
402,2,232156,-0.110087618590941,0.144834312375918,0.447706047385263
403,2,232789,-0.0945718810841959,0.144351775978655,0.512798702610502
404,2,238524,-0.0802088147074487,0.144579762253071,0.579401903215483
405,2,241518,-0.12490229107367,0.14574694393314,0.392037058791693
406,2,250396,-0.22927977285042,0.144389111976537,0.113197476201478
407,2,250466,-0.225301108023523,0.144355503768343,0.119481639429106
408,2,252305,-0.203819807346963,0.144830957074412,0.160219971203872
409,2,254571,-0.10699460615821,0.147166428024274,0.467688620017196
410,2,254742,-0.124034812147619,0.146995408917621,0.399352286647175
411,2,254908,-0.129747091861093,0.148106634573622,0.381604911943917
412,2,255033,-0.124842507051257,0.173651501726992,0.472662394218798
413,2,255862,-0.0993237264290351,0.147279559793522,0.500505386200972
414,2,255975,-0.062499651658076,0.146804649701458,0.670561523127867
415,2,258311,-0.2037904138483,0.144009714554841,0.157916117225589
416,2,259284,-0.136919187284301,0.144720522667426,0.344747905859744
417,2,266330,-0.0560117566193146,0.145496403563229,0.700491454600976
418,2,267100,-0.0798282096111596,0.145454292881777,0.583476012857153
419,2,268086,-0.0541435496826153,0.14549840697608,0.710023307159745
420,2,274614,-0.00996559342839798,0.144641803760514,0.945109477808145
421,2,274729,-0.0605428770355361,0.145398209800836,0.677375104890874
422,2,275746,0.055334338202132,0.145340589074503,0.703638660521251
423,2,277029,0.0554858112209009,0.144664745288853,0.701544700870489
424,2,277741,0.0313184734826781,0.144742093305936,0.828820958421465
425,2,278218,0.0211957741895981,0.144485841657067,0.883454193519762
426,2,278379,0.0110556417510982,0.148064840883241,0.940521506395581
427,2,279910,-0.018144021590429,0.144436281085594,0.90010459377236
428,2,280616,0.0241762979228888,0.150746470127198,0.872675677924343
429,2,283431,0.0121724471061138,0.146553536166068,0.933852480738995
430,2,283573,0.0234606553503265,0.144791567683657,0.871374511267553
431,2,286762,0.00793080073568597,0.145166976500471,0.956462339581939
432,2,287187,-0.0310997133536502,0.144480764158389,0.829695483652386
433,2,288379,0.0295386003669441,0.143386642386729,0.836904482776104
