SNP,Chr,Pos,Effect,SE,ERV25_EMP47_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
73,1,89616,-0.049264066507368,0.0459594919299368,0.284496374019309
74,1,89679,-0.0409926126868325,0.0459883302813468,0.373337925828104
75,1,89880,-0.0389022488602932,0.0460051511509344,0.398345177729828
76,1,91472,-0.0376473947819661,0.0463502621211151,0.417203090215116
77,1,93789,-0.039516241695515,0.045867375282347,0.389529579484941
78,1,94351,-0.0358394232436073,0.0459968764444591,0.436401137945959
79,1,99148,-0.0298933066573335,0.0458879967988373,0.51518594268287
80,1,101281,0.369756855812435,0.501780401890899,0.461678836100472
81,1,106011,-0.0345587330981675,0.0478172753369515,0.470327493817119
82,1,106800,-0.0329973182124941,0.0459439508181597,0.473104045196352
83,1,107970,-0.0444092123520052,0.0457803134587141,0.332685543720088
84,1,109000,-0.0516489676736854,0.0458397249784276,0.260622238670916
85,1,112549,-0.0250363651122366,0.0458507355845426,0.585382917352999
86,1,112742,-0.0297828560526665,0.0460215130735032,0.517954992481833
87,1,113050,-0.0278898007772703,0.0459473655489325,0.544244734821408
88,1,113135,-0.0386875424345315,0.04580798955097,0.398929212318372
89,1,114076,-0.0403597846225174,0.0458039020325963,0.37884000364042
90,1,114628,-0.0223656407912152,0.0459548343201941,0.626781878680521
91,1,116283,-0.0292975976064648,0.0461996229429776,0.526392150960017
92,1,126880,-1.19201611924618,0.865007140009442,0.169063207891748
93,1,127853,0.0199230947788007,0.0461276772055979,0.666069105091126
94,1,128302,-0.00246310707125344,0.0459624468043797,0.957292493111167
95,1,128704,-0.00784694257444862,0.0460064904756594,0.864666176925735
96,1,128911,0.00859021851615954,0.0460112066216544,0.852004363460824
97,1,130267,-0.0632329909076889,0.0458683605243177,0.168898730682614
98,1,130271,-0.0647239162335693,0.0459172086431452,0.159544522907405
99,1,130613,-0.0520597924883974,0.04639388205558,0.26257145028813
100,1,132012,-0.0616200063120307,0.0462617913573172,0.183724496236359
101,1,133231,-0.0931494869296574,0.0457811338828684,0.042631032270929
102,1,137074,-0.0765326618017473,0.0458025373639202,0.0956225258570588
103,1,137304,-0.0863300157425123,0.0457692300005496,0.0600884089163024
104,1,139686,-0.0930603254845157,0.045792653770657,0.0428806005068019
105,1,149562,-0.1047782344143,0.0458267455685387,0.0228226313120933
106,1,150447,-0.103487070380079,0.0463507717444735,0.0261957309291845
107,1,151446,-0.323508216727874,0.092177612772778,0.000506847202822093
108,1,154084,-0.0943010711109417,0.0465513062223323,0.0435427824813418
109,1,156633,-0.099381649075788,0.0471673456365777,0.0358225624327393
110,1,157269,-0.102114648268157,0.045648926994199,0.0259130303242449
111,1,160054,-0.117097504743799,0.045987697557016,0.01131199230603
112,1,166222,-0.112182317316281,0.0456762501854152,0.0145291913830037
113,1,166416,-0.11026539863934,0.0455951827741491,0.0160962523216736
114,1,167326,-0.110912249932792,0.0458541404897584,0.016076720797851
115,1,168836,-0.123879891536741,0.0455386258520111,0.00684452277030576
116,1,171200,-0.0920806318645344,0.045821031987366,0.0452372260940915
117,1,171431,-0.0956783609543714,0.0460896026089803,0.0386247176848696
118,1,173339,-0.0943269049076065,0.04573473979002,0.0398934311035467
119,1,173845,-0.106919549023106,0.0456177513947696,0.0196417922766105
120,1,175121,-0.074878250349549,0.0457067679754663,0.102264475856963
121,1,175281,-0.0788262081807959,0.0457271202190126,0.0856123931417502
122,1,175315,-0.0790068849759626,0.0457117208722338,0.0847958942484188
123,1,175523,-0.0755906038694821,0.0459891760920976,0.101136607587331
124,1,175541,-0.0791383277806784,0.045783065999003,0.0847640323251863
125,1,175653,-0.0748322219799018,0.0459496052846403,0.104295832719714
126,1,175805,-0.099443185681773,0.0484422671895467,0.0408268937823312
127,1,175818,-0.0969140165962401,0.0473307818885487,0.0413399070587907
128,1,175856,-0.0812966051022542,0.0466832174762709,0.0824754337855587
129,1,175876,-0.0806316254786427,0.0459649147060028,0.0802640505295755
130,1,175989,-0.0732166448028088,0.0461322412808396,0.113384490013318
131,1,176001,-0.074742521479098,0.0463674361695893,0.107863995106442
132,1,176451,-0.0862360692518349,0.0468729945691072,0.0666397949238069
133,1,177692,-0.0777421577713492,0.0457178633035325,0.089922058120917
134,1,178191,-0.0744593118283452,0.045779091140367,0.10473740859216
135,1,178224,-0.0777421577713492,0.0457178633035325,0.089922058120917
136,1,178960,-0.0671389762218962,0.0461331741555986,0.146466720642647
137,1,179139,-0.115725003699847,0.0915014165688738,0.206800824986463
138,1,179139,-0.170770971636305,0.184479628266056,0.355239441484455
139,1,180955,-0.02868166305637,0.053116577896871,0.58955424415421
140,1,183802,-0.100336598397808,0.045598853917297,0.0284243982934961
141,1,183954,-0.104288809486058,0.0459104194767562,0.023713775077574
142,1,184450,-0.0875098209671841,0.0456026110756395,0.0557948222328695
143,1,184641,-0.0866866972564992,0.0469476540346167,0.0656631867411243
144,1,184718,-0.0871553663796859,0.0458663198924166,0.0582209150571903
145,1,185296,-0.0733743476654869,0.0457383083417301,0.109559658771683
146,1,185438,-0.0968514378718289,0.0456165603347541,0.0344354472942125
147,1,185469,-0.0964854338536305,0.0456854282631688,0.0353926693369046
148,1,185503,-0.104146177879538,0.0455179690147202,0.0227268147258109
149,1,185705,-0.0985876877690583,0.0460688580511694,0.0330392350664968
150,1,185749,-0.101045781885179,0.0460537679953135,0.0288807181306209
151,1,185806,-0.0948297588340273,0.0461534822497733,0.0406474314967489
152,1,185879,-0.105526126160478,0.0463136657025529,0.0232931037926592
153,1,185916,-0.0946722151176459,0.0463587306688214,0.0418778154379736
154,1,185941,-0.0963723592446555,0.0465531751324789,0.0391644671064282
155,1,185954,-0.10317993972333,0.0466495495080496,0.0276197720400201
156,1,186055,-0.0993135059807921,0.0457297398578056,0.0305399645548553
157,1,186896,-0.0853426738678267,0.0465679336633057,0.0676969525398066
158,1,187697,-0.0588790496140268,0.0953702916190285,0.537386709731856
159,1,189392,0.0120700664947035,0.0959199013268638,0.8999342904673
160,1,189416,0.0884749881674995,0.0926675369923316,0.34035389995659
161,1,190132,0.0209413701488147,0.0460791432552227,0.649773313571041
162,1,190148,0.018878374449455,0.046095572922013,0.682385556324941
163,1,190165,0.028028774966412,0.0464368595636038,0.546504616836526
164,1,190169,0.0226380214434277,0.0463872329500284,0.62583676419139
165,1,190933,-0.0234541734562831,0.0460096478475069,0.610533664897351
166,1,192149,-0.0152626945338116,0.0463957675974854,0.742375418778443
167,1,192302,0.0607543944368354,0.0611839453458372,0.321400176977677
168,1,192303,0.0350198196538303,0.0552877937044474,0.526876353665953
169,1,192305,0.0424670880043534,0.0574419807810556,0.460213725929938
170,1,192315,0.0705182258755768,0.0651051716396548,0.279484137681547
171,1,192795,-0.0954117728944897,0.0456579026353479,0.0373592187129181
172,1,194020,-0.0817748726696623,0.0481919444892467,0.0906050539555615
173,1,194187,-0.102104446605784,0.045655203673033,0.0259481011085522
174,1,194867,-0.105072175968172,0.0456109157882265,0.0218220053865311
175,1,197325,-0.120948811998121,0.0466315487392486,0.00988988262676242
176,1,197392,-0.140690990300056,0.0470871725684807,0.00300575007930256
177,1,198857,-0.400329262990352,0.219309511945959,0.0687843531624509
178,1,206666,-0.0118183944428538,0.0516768910944141,0.8192361888472
179,1,206675,0.0506385098849647,0.0672297679014422,0.451822413969904
180,1,223051,-0.0120097065816046,0.0532487779465909,0.821690062321551
181,1,223059,-0.0374416129048616,0.0552611719403988,0.498507690876702
182,2,7366,0.15734360134025,0.0661197547789255,0.0178585158426455
183,2,8180,-0.0817599886453921,0.0916571347177529,0.372989903702434
184,2,8187,-0.0554524634295319,0.0953761099263033,0.561336354514512
185,2,8250,-0.076593096248037,0.0939215746878203,0.415335741910214
186,2,8253,-0.094136754089039,0.09387639283723,0.316657062889594
187,2,8285,-0.00435199951280722,0.0509674327464916,0.932001460119727
188,2,8302,-0.0362638263855918,0.0476702019655951,0.447330273532861
189,2,8306,-0.0362638263855918,0.0476702019655951,0.447330273532861
190,2,8314,-0.0378695292851756,0.0466870446371145,0.417834295707156
191,2,8317,-0.0369143841318614,0.0477558751695238,0.440050895546325
192,2,8328,-0.0310281466283121,0.0475537741896611,0.514512708677271
193,2,8331,-0.0294852808640969,0.0474670522990484,0.534886290359953
194,2,8498,-0.0384256943701154,0.0466172530381405,0.410336771756678
195,2,8651,-0.0273128227344553,0.0466831558455322,0.558875752047443
196,2,9418,0.192830577285915,0.118340785284875,0.104109457573195
197,2,9812,-0.00786509953111059,0.0469814359011828,0.867144368065477
198,2,9932,-0.0124986277193162,0.0467933972960713,0.789546312003855
199,2,10135,-0.00400214845727431,0.0466184190384295,0.931635060519846
200,2,11616,-0.0267867806881992,0.0465475946408943,0.565339589094084
201,2,12133,-0.00695233605798729,0.0467530937203163,0.881872723668243
202,2,12194,-0.017978557806587,0.0469255976672858,0.701854724134968
203,2,12359,-0.0131537442804595,0.0467928885991928,0.778794081003789
204,2,13061,-0.0234804887751037,0.0467779903936,0.616011472403959
205,2,14298,-0.0101224139276072,0.04693921240427,0.829385578504631
206,2,15222,-0.0256258581872247,0.0473804319211835,0.588949888713889
207,2,17986,-0.00600575552599758,0.0465683267431886,0.89745758025051
208,2,19770,-0.0123988526317101,0.046886757576261,0.791593273860467
209,2,19836,-0.0194090184651506,0.0467511626513582,0.678280034978158
210,2,19851,-0.012024762678743,0.0468951214241733,0.797777307377303
211,2,21595,-0.0050024780971194,0.0467050257994864,0.914764211546869
212,2,22385,-0.00296604961913283,0.0467497125164196,0.949447824711102
213,2,23441,-0.0171378084918441,0.04719522636346,0.716728192263225
214,2,24209,0.00395984306001018,0.0468148825734241,0.932639168808219
215,2,24341,0.022864474876355,0.046910307402643,0.626271533199411
216,2,26815,-0.015578759049659,0.0468625213799784,0.7397578634093
217,2,28209,-0.0257962269621161,0.0468655199504386,0.58237204871412
218,2,28695,-0.059122300135139,0.0488810653643193,0.227275098252877
219,2,35849,0.189838892779878,0.502064525670454,0.705571307167969
220,2,35850,0.166175109970961,0.614094930314061,0.786855563647577
221,2,41245,-0.0401298054245276,0.0466569210663067,0.390315465244228
222,2,43214,-0.0310152161229797,0.047434299786166,0.5136300949202
223,2,47104,-0.0444496955822146,0.0460791704952642,0.335386777044208
224,2,50915,-0.00207255351082725,0.0465930701834837,0.964545341571354
225,2,55834,-0.0113646464051381,0.0463739571972448,0.806548293793939
226,2,56422,-0.0137147446667805,0.046455081656577,0.767994860073752
227,2,57715,-0.0183508000769644,0.0462973598048579,0.692072929063099
228,2,59046,-0.0110216748567094,0.0465382210960861,0.812925584465171
229,2,59191,-0.0235535755994535,0.0462584515005022,0.61094877125193
230,2,59383,-0.0177328296833477,0.0462791388837937,0.701823528395335
231,2,59477,-0.0288246634381393,0.0469601832530628,0.539735760732797
232,2,59755,-0.0371819646158897,0.105549582016463,0.72484590614489
233,2,60471,-0.0171906637639783,0.0463420743507824,0.710896143339408
234,2,60478,-0.0167415086975025,0.0463954421975274,0.718432044089518
235,2,60786,-0.0104908931253471,0.0463243324000048,0.820969964087918
236,2,61035,-0.0331928491103557,0.0462906560740482,0.473815636364164
237,2,61071,-0.0299946757265803,0.0460865679874306,0.515577470745021
238,2,61675,-0.00640186185798897,0.0462457144736399,0.889978367824953
239,2,62776,-0.0193032951379782,0.0482595525270216,0.689406473281612
240,2,62939,-0.0332303447563806,0.0461331383128213,0.471808386055916
241,2,63527,-0.0415570915916131,0.0462875091531878,0.369902202261564
242,2,63857,-0.0655910488517116,0.0462194496318872,0.15674575339545
243,2,65527,-0.042275036188096,0.0461434662681674,0.360205725035228
244,2,67007,-0.0364911747657095,0.0508268660323878,0.473262668142289
245,2,67023,-0.206906593847333,0.104605559959952,0.0487094318627874
246,2,67024,-0.219472766036414,0.104919857972188,0.0371693234957478
247,2,67976,-0.043593216689565,0.0468062332360539,0.352306509997163
248,2,69628,-0.044954414250714,0.0475799481699139,0.345397793837444
249,2,71825,-0.170314856357952,0.0916760627231628,0.0640313237579702
250,2,72389,-0.0329373211459993,0.046541699745429,0.479601752315097
251,2,72392,-0.0594683825844109,0.0467844542024534,0.204524994211342
252,2,73646,-0.101276772186626,0.0456126263006163,0.0270283588429037
253,2,74564,-0.10657773395464,0.045487516505665,0.0196834979932983
254,2,74739,-0.0894513222421659,0.04574347991256,0.0513128191359281
255,2,79931,-0.0229411733790143,0.0518232221234343,0.658267373527474
256,2,80748,-0.0122577043681609,0.0478261103924588,0.797870557099673
257,2,80873,-0.0097774443264641,0.0460973650116274,0.832148165726237
258,2,81501,-0.0169437658696651,0.0460837984477418,0.713337463339824
259,2,83526,-0.0184012056880936,0.0460106967463659,0.689447603120607
260,2,83845,-0.0131547002390227,0.046059535513078,0.775350403359818
261,2,84412,0.116846333376934,0.115921724818135,0.31415633686978
262,2,84412,-0.0370134430424612,0.0580979164549266,0.524480950184744
263,2,84447,-8.33812409611195e-05,0.0466529922169068,0.998574979517112
264,2,87391,0.00638654127105592,0.0458601887378894,0.889323228044043
265,2,87562,0.00860456737677873,0.0459752255046973,0.851645365578959
266,2,87849,0.000794975838188182,0.0459731325183267,0.986213290780472
267,2,87878,0.0138568153172008,0.0461648137767343,0.764232047619385
268,2,88125,-0.000257523264629356,0.0513423426400391,0.996000815409924
269,2,89785,-0.00676077324083521,0.046174448726496,0.883674950089575
270,2,93441,-0.0165494428377759,0.0475461491612367,0.727994222307786
271,2,93588,-0.0351191257117358,0.0491885649931111,0.475717962907553
272,2,93721,-0.0258437231911056,0.0460158591052138,0.574726949257074
273,2,93952,-0.012382968998491,0.0459000000929204,0.78748602582368
274,2,95085,-0.0305356504802221,0.0459400590432571,0.506686211990071
275,2,103188,0.0094252093345619,0.0470820325904626,0.841449636757722
276,2,107124,0.0365570799890724,0.0459504901859157,0.426813500319074
277,2,111645,0.0386523069502182,0.0459751143255905,0.401072591073634
278,2,111916,0.0395788797065547,0.0460814726772543,0.390984487308089
279,2,111931,0.0430219441284758,0.0461433538676497,0.35179081366915
280,2,111999,0.040483514160798,0.0459837720011193,0.3792486848449
281,2,114528,0.0328158465044898,0.04626617854003,0.478616636517597
282,2,116024,0.0474401367898523,0.0463404834825336,0.306663918157522
283,2,119244,0.0110334388168126,0.0505769626891517,0.827437150114572
284,2,119246,0.0352586142497078,0.0510854629049733,0.490528984409665
285,2,119247,0.00672299694132117,0.0514877785526535,0.896186202411613
286,2,120090,0.0330572938530305,0.0461924348454688,0.474684892380851
287,2,120291,0.0196103375109364,0.0467429061837719,0.675079566520072
288,2,120726,0.0243686750798711,0.0464663290240496,0.600303591395029
289,2,121716,0.00223589110819411,0.0464314810947957,0.961620235540245
290,2,123100,0.00209386829009561,0.0464955496414056,0.96410588318093
291,2,124677,-0.0068189088522318,0.046430215136247,0.883323517228032
292,2,127636,0.0514739204305377,0.058661706165011,0.380827898005274
293,2,127887,-0.0255007494634597,0.0467302724786932,0.585616254765055
294,2,128935,-0.0162362246867417,0.0466977894760184,0.728282316125292
295,2,129053,-0.0201442696478413,0.0468356864551116,0.667381607566992
296,2,130040,-0.0155888804569284,0.0471265909531106,0.741001367134436
297,2,130976,-0.00962133625389583,0.0467471742880302,0.837052955182932
298,2,132199,-0.0335783547638948,0.0469326413172984,0.474798758319489
299,2,133355,-0.0220791146730553,0.0472697609395155,0.640725445459514
300,2,133435,-0.0286438697913953,0.0473620134698507,0.545709927720752
301,2,133943,0.0153691213938546,0.0554731617743915,0.781899976939949
302,2,135183,-0.0427620198210051,0.0473581301200681,0.367168206958896
303,2,135402,-0.0316047646189308,0.047375773301755,0.505138881830751
304,2,135898,-0.0432912409687667,0.0476013030259229,0.363730549094977
305,2,135912,-0.0472917261049977,0.0476257696261012,0.321396904954856
306,2,135925,-0.0552973654879829,0.0473848805370236,0.244004819728904
307,2,136002,-0.0536318882794717,0.0473547156980781,0.258169260403721
308,2,136173,-0.0330823826420787,0.0477438507311755,0.488819133123825
309,2,138209,-0.0519467201168242,0.0490995873403203,0.2907848617091
310,2,138318,-0.0516884337039523,0.0489604033708295,0.291818553200161
311,2,138695,-0.0515894653101321,0.0481188795158368,0.284396198487881
312,2,138818,-0.0544173871636613,0.0480215077978995,0.25790444385712
313,2,139728,-0.0470227662283571,0.0479572629308163,0.327503993445298
314,2,140174,-0.07134994246738,0.047872135442126,0.137004869574888
315,2,140863,-0.0553824762319586,0.0479125105541551,0.248500336724969
316,2,141152,-0.0692056744932503,0.0479971879549551,0.150225805230829
317,2,141292,-0.0731332794471853,0.0476334199639325,0.125597223895411
318,2,141545,-0.0738822792207798,0.0478637422825155,0.123582212631344
319,2,145823,-0.0954766418442146,0.0495963146718338,0.0550231734852635
320,2,145934,-0.24954955509714,0.0810659803610125,0.00224441018446953
321,2,145980,-0.0918882591848771,0.0500774826732382,0.0673586014019535
322,2,146723,-0.0970494143987373,0.0476592824600714,0.0424645172091163
323,2,147946,-0.103869604288221,0.0480605939539596,0.0313501330450488
324,2,150394,-0.0738845274113935,0.0525527739862588,0.160630113390408
325,2,151274,0.0640460435212429,0.0824831027256469,0.437988704189198
326,2,151397,-0.0828641926414069,0.0482975038520849,0.0870937744669253
327,2,153035,-0.0868738484043632,0.0477471409123498,0.0696887680143104
328,2,153228,-0.078662078381929,0.0481388189546926,0.10313616341191
329,2,153455,-0.0794554744607958,0.0485012296603903,0.102267702421533
330,2,153732,-0.0598615784187715,0.0502347893765737,0.234204584351876
331,2,153815,-0.080084711932972,0.0483107847059349,0.0982667160582914
332,2,154160,-0.0782979057282895,0.0478090161013331,0.10237062584281
333,2,154235,-0.0731774152427451,0.0483127798793602,0.13075349577311
334,2,155527,-0.0538150587528731,0.0525300926246911,0.306318855318587
335,2,159870,-0.0463010911859661,0.0471810179573938,0.327092280804031
336,2,161229,-0.0457988797005486,0.0479085297424945,0.33974410574009
337,2,161451,0.0667739491495283,0.10265655699613,0.515818471829462
338,2,161451,-0.0819551630178417,0.102955070182807,0.426550493307914
339,2,162696,-0.0174112468439171,0.0477551065549051,0.715632471677391
340,2,163284,-0.00346585481646777,0.0471307965725941,0.941420496290435
341,2,164166,-0.00583721983289942,0.0475677558009497,0.902403573150676
342,2,165270,0.00182172896413479,0.0471686325907409,0.969213898119012
343,2,165675,0.0221063488672273,0.0479338224272385,0.644950075343556
344,2,166404,0.124360970876375,0.124091831131675,0.31694850441207
345,2,168012,-0.0172656913526916,0.0579516809186619,0.765929927407633
346,2,168062,0.0172690946174119,0.0475085167256726,0.716452950897104
347,2,168518,0.0233968073878223,0.0472289188921827,0.620631995763597
348,2,168980,0.0192189932674259,0.0472118232428702,0.684195892558365
349,2,169651,0.0241234308362318,0.0472278833209278,0.609818876948464
350,2,169902,-0.0553870573919566,0.0789142913331783,0.483226808849491
351,2,169960,-0.0210395397220768,0.0735485883567794,0.774997567111631
352,2,170725,0.0158967266002462,0.0473218698115613,0.7371249710777
353,2,171254,-0.000658132859053806,0.04740601249622,0.988931248281797
354,2,172242,0.0321607561674897,0.0468143695179434,0.492543420246552
355,2,173254,0.0571635123523397,0.0463870064211347,0.218650721070847
356,2,173340,0.0432892114926985,0.0464239113452607,0.351727602233634
357,2,173385,0.0542907562802512,0.046434035207051,0.243111245691805
358,2,173973,0.0507490287052346,0.0463215812094564,0.274009233095532
359,2,174714,0.185378768688204,0.118563364282365,0.118821234583435
360,2,177341,0.00879837687526119,0.0462397977800327,0.84920133414312
361,2,180314,-0.00677563219546318,0.046256278626563,0.883625879777618
362,2,180339,-0.00640226115223685,0.0463732979077875,0.890272336206197
363,2,182758,-0.051354881871892,0.0461273241032496,0.266324739103764
364,2,183619,-0.040128921826719,0.0463410046840517,0.387106583021525
365,2,183913,-0.0400571108460275,0.0475173472974764,0.399799427306933
366,2,184146,-0.0389360168165822,0.0478393112899716,0.416255679786464
367,2,187176,-0.077591308319543,0.0464595731456378,0.0957895115601037
368,2,191066,-0.00270806952743552,0.0469912145354728,0.954076539125647
369,2,191124,-0.00248868053794604,0.0593712440425021,0.966588346782268
370,2,191128,0.00644075098827335,0.0546532946715193,0.906255564037851
371,2,191599,-0.0230487822718998,0.0463240853619164,0.619107483056907
372,2,191762,-0.00687316674126048,0.0481732104412253,0.886627378790476
373,2,191763,-0.00893838939900032,0.0465214263977069,0.84774702063937
374,2,191959,-0.00879400537224551,0.0464079821915376,0.849815052925019
375,2,192390,-0.0247694086256307,0.0476727984873187,0.603688171212709
376,2,195759,-0.0162133084706677,0.0468008900183538,0.729224763122228
377,2,196912,0.00129720057237281,0.0460516707077888,0.977543780897715
378,2,197598,0.0432448023811265,0.150377551278735,0.773840944823442
379,2,198110,-0.0239076431169084,0.0463102187417686,0.606003150918775
380,2,198283,-0.00736078244946103,0.0477832565352784,0.877662107338645
381,2,198805,-0.0138612619983228,0.0465213938745475,0.765913123711459
382,2,198891,-0.00465439344694799,0.0461641608332081,0.919748478336929
383,2,199248,-0.00954698295397516,0.0462674657155412,0.836641693723498
384,2,201782,0.00424570107685995,0.0462128435715027,0.926851255308581
385,2,203285,-0.015975266351802,0.046026374329331,0.728730993485357
386,2,203783,-0.00719149026436053,0.0459335082258349,0.875678724964516
387,2,204179,-0.0163462008507614,0.0460380331307478,0.722757713441906
388,2,205406,0.0218606909917331,0.0465047941651068,0.638592478395521
389,2,205834,0.0106380853736732,0.046293078834328,0.818381360294797
390,2,205965,0.040772536274401,0.0505410535450463,0.4203703413295
391,2,207192,0.00905849799892339,0.0462507369308206,0.84483534023949
392,2,207561,0.0158636915899086,0.0460410638166633,0.730633911827559
393,2,208682,0.0104526634145666,0.0459679714931633,0.820252026247591
394,2,210102,0.021678269441947,0.0460756176489972,0.638293188342904
395,2,212519,0.0196723214137302,0.0980908239151771,0.841164305781486
396,2,214801,0.0119625049834081,0.0460834706290369,0.795336449938536
397,2,215016,0.0229830921485364,0.0460453259911202,0.617991249687786
398,2,218876,0.0319278970605919,0.0465067410889691,0.49283475093062
399,2,227511,0.0365384898661876,0.0468267994278221,0.435743008602898
400,2,230378,0.0190580450047799,0.0462654271229963,0.680641896541595
401,2,231943,0.00876936030026171,0.0464068755713743,0.850227408538036
402,2,232156,0.0187997034837885,0.0463794064503915,0.685468803911949
403,2,232789,0.00429483592014718,0.0462253663088377,0.926027130803322
404,2,238524,0.00948435980894147,0.0462882318471374,0.837770018533122
405,2,241518,0.013688337664305,0.0466871707005153,0.769547145892818
406,2,250396,-0.000909028756027719,0.0463745246218163,0.984372023514928
407,2,250466,0.0106320043358117,0.0463547186185218,0.81872051369438
408,2,252305,-0.0109965457886203,0.0464773669695055,0.813104340603744
409,2,254571,0.00243281784482152,0.0471337164984719,0.958864474700737
410,2,254742,0.0136974550356984,0.0470856890585537,0.771294938669896
411,2,254908,-0.00391784591796118,0.0474505843884279,0.934242748381741
412,2,255033,0.060057628891603,0.055523571430295,0.280141978125466
413,2,255862,0.017779237233536,0.0471557119287965,0.706375984280603
414,2,255975,0.0339120290800525,0.0469602485405433,0.470684475965153
