SNP,Chr,Pos,Effect,SE,RET2_SNA3_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
78,1,94351,0.10202119461782,0.0642961182550878,0.11346695932956
79,1,99148,0.161222160026642,0.0637809840437923,0.0119153973641633
80,1,101281,-0.435000832195072,0.703459228601869,0.536727677009297
81,1,106011,0.148163490076974,0.0666054261470718,0.0267469518013414
82,1,106800,0.104492272536584,0.0642020021057557,0.104511533245086
83,1,107970,0.0631000368394602,0.0641636847639708,0.326072887121928
84,1,109000,0.0346179439145631,0.0643383749268386,0.590874295872259
85,1,112549,0.0464021870934824,0.0642444371580991,0.470603275122247
86,1,112742,0.0118877283637954,0.0645392713817061,0.853967253048743
87,1,113050,0.0386809668070176,0.064400894704807,0.548473354750301
88,1,113135,0.00182442911903756,0.0642696043431464,0.977369436554577
89,1,114076,-0.00231199005202921,0.0642695598960633,0.971323958697831
90,1,114628,0.0105574350290904,0.0644298183861557,0.869935561539167
91,1,116283,-0.00972455842127595,0.0647885669321855,0.880773946347594
92,1,126880,0.863554808373399,1.21478845205501,0.477635163635882
93,1,127853,-0.0963041229288054,0.0644665476269472,0.136105001851246
94,1,128302,-0.0611806669737513,0.0643392429385401,0.342301948593385
95,1,128704,-0.0759670349488767,0.0643588362766204,0.238649116939807
96,1,128911,-0.045177597279419,0.0644480165260576,0.483769311533183
97,1,130267,-0.015713902248187,0.0644568615075792,0.807535519090596
98,1,130271,-0.0128787078288519,0.0645351554934151,0.841938742692563
99,1,130613,0.0166021936622192,0.0651359138006511,0.798960038850652
100,1,132012,-0.0395721186964647,0.0649695061662032,0.542858180176601
101,1,133231,-0.0134669530780192,0.0645383926089031,0.834829518883251
102,1,137074,-0.0195157119283953,0.0644422094605515,0.762189785796169
103,1,137304,-0.0268206009125593,0.0644571767586715,0.677590032784241
104,1,139686,-0.0666478996218277,0.0644601774462438,0.301872430243306
105,1,149562,-0.0302565777786893,0.0646849446230566,0.640249864890852
106,1,150447,-0.0204578985892006,0.0654136502415559,0.754657846544225
107,1,151446,-0.0478749837072456,0.131406914910839,0.715832564579366
108,1,154084,-0.022795227358898,0.0656136178950239,0.728485783331903
109,1,156633,0.00473578782722022,0.0665240637387498,0.943287575393044
110,1,157269,-0.00823074762517201,0.0644323047995724,0.898425446832775
111,1,160054,0.0326959431650834,0.065022684304645,0.615391025047035
112,1,166222,0.0359816234634647,0.0645364616746874,0.577512284140554
113,1,166416,0.0308981744243869,0.0644128037722329,0.631744943890787
114,1,167326,0.0248924393262199,0.0647863961091986,0.701044335824867
115,1,168836,0.0135308971289714,0.0644888369585833,0.833931028742262
116,1,171200,0.0456938129961594,0.0645436367815191,0.479442082806154
117,1,171431,0.0509506937806944,0.0649360757785205,0.433197661311721
118,1,173339,0.0351095505167779,0.0644601693285753,0.586324092968244
119,1,173845,0.010407377169296,0.0644314129698248,0.871771192204924
120,1,175121,0.0178024571173371,0.0642990584639997,0.782042255857865
121,1,175281,0.0206348391398346,0.0643513269072966,0.748658478889088
122,1,175315,0.0174270602939169,0.0643337519104964,0.786637663681891
123,1,175523,0.023768197807933,0.0646926199268693,0.713539349122635
124,1,175541,0.0190839196167919,0.0644329082181861,0.767264646783495
125,1,175653,0.01645466338202,0.0646388931443928,0.799208955203913
126,1,175805,-0.00460519878835045,0.068300698751938,0.946281258596792
127,1,175818,0.00734494290234471,0.0667308527884929,0.912417858363518
128,1,175856,0.0145074027018552,0.0657074966149526,0.825385438325643
129,1,175876,0.0274116445325781,0.0646885370566726,0.672007619123228
130,1,175989,0.0241809029485903,0.0648768370247579,0.709580442913604
131,1,176001,0.0287834718649573,0.0652097273042902,0.659194814799127
132,1,176451,0.0323733994929133,0.065989295546688,0.624024367310355
133,1,177692,0.0494816655256051,0.0642865141735828,0.44198952164373
134,1,178191,0.0496357568404323,0.0643501161679769,0.441022004018239
135,1,178224,0.0494816655256051,0.0642865141735828,0.44198952164373
136,1,178960,0.0484354846495284,0.0648030579926121,0.455304094299924
137,1,179139,0.138028687203031,0.128329242366418,0.28284860028605
138,1,179139,-0.472739444178258,0.257656112535772,0.067381291162034
139,1,180955,0.0429556845783832,0.0744442601169119,0.564295030573166
140,1,183802,0.0392520670589424,0.0643146168024086,0.542046984827397
141,1,183954,0.0272083605231447,0.0648008363522183,0.674830975484502
142,1,184450,0.0379148339493561,0.0642178038741827,0.555293580497428
143,1,184641,0.030022692178532,0.0660999006511428,0.649962750048102
144,1,184718,0.0347725756830816,0.0645880404354378,0.590657601089922
145,1,185296,0.0551997326913332,0.0642733243566512,0.391018198143194
146,1,185438,0.0408304605819007,0.0643067660643096,0.525883705928921
147,1,185469,0.0439592874620853,0.064393844383563,0.495267630829361
148,1,185503,0.0386996610135411,0.0642366624146413,0.547258495516227
149,1,185705,0.0448239076898593,0.0649441749587385,0.490527382831333
150,1,185749,0.0288179381570694,0.0649698774852682,0.657633591403497
151,1,185806,0.0523776754838131,0.0650150159517565,0.421001859730376
152,1,185879,0.0255699431597864,0.0653750420198246,0.695939341094203
153,1,185916,0.0424775691945573,0.065320352246082,0.515923982997754
154,1,185941,0.0308627338169949,0.0656236259661025,0.638431755423106
155,1,185954,0.0279217689330314,0.0658191159562442,0.671663967032874
156,1,186055,0.0433102211764111,0.064480749074724,0.502228818417847
157,1,186896,0.0270208053105792,0.0655639848069313,0.680495187084972
158,1,187697,-0.00344196812574182,0.133743782189555,0.979482820514299
159,1,189392,-0.07487861432225,0.134386031305784,0.577750423355497
160,1,189416,-0.065066725007914,0.130005033201739,0.617039245659536
161,1,190132,0.0185194276910009,0.0645962661650743,0.774514049561463
162,1,190148,0.0196504887454766,0.0646148061939776,0.76121761889592
163,1,190165,0.0147187611428738,0.0651151384478711,0.821299516522946
164,1,190169,0.0186895507254884,0.0650310375664975,0.773979046849536
165,1,190933,0.0265520744149222,0.0644957400305144,0.680818519471488
166,1,192149,-0.0753746407000991,0.064914797434906,0.246372844858701
167,1,192302,-0.0169120328161281,0.0858708723774597,0.843982156298185
168,1,192303,-0.0797031687202909,0.0774197007881238,0.303952154927869
169,1,192305,-0.0609274223017908,0.0805081606852189,0.449683077290358
170,1,192315,-0.0740577937674249,0.0913184096944579,0.41792114603786
171,1,192795,-0.00747658006230636,0.0643878652239462,0.907625176736143
172,1,194020,-0.0427164489083892,0.0677830134114997,0.528975381982046
173,1,194187,-0.0302138525258333,0.0644223718771968,0.639361812330108
174,1,194867,-0.059912566826879,0.064328381513025,0.352306423889524
175,1,197325,-0.00717767072169359,0.0659779005432745,0.913431650200561
176,1,197392,-0.0162371524389119,0.0668215065386769,0.80815202228457
177,1,198857,-0.221730577982875,0.308607755714242,0.472932509028714
178,1,206666,-0.0507713948445792,0.07238568538637,0.483514908137497
179,1,206675,-0.0184040953031266,0.0943003831492234,0.845376384010423
180,1,223051,0.0544276952428721,0.0745830510134785,0.466021129768635
181,1,223059,0.00122637780042956,0.0775048184809985,0.987384342465964
182,2,7366,-0.0389398864703407,0.0933913659121531,0.676965629471749
183,2,8180,0.126552966878688,0.128435574512963,0.32513098087587
184,2,8187,0.0318403743485085,0.133733170358995,0.811950336648587
185,2,8250,-0.0127248902774824,0.131763433341299,0.923119699443121
186,2,8253,0.00873997441378283,0.131764352829567,0.947152378380412
187,2,8285,0.0365825414853025,0.0714105581121077,0.608772086851946
188,2,8302,0.0311122053775019,0.0668491736894168,0.641925600326615
189,2,8306,0.0311122053775019,0.0668491736894168,0.641925600326615
190,2,8314,0.0299528491981843,0.0654784835339964,0.647632150163914
191,2,8317,0.0368759628955806,0.0669628821309303,0.582192758402374
192,2,8328,0.0264984927902262,0.0666770153126922,0.691301134369191
193,2,8331,0.0233430962166873,0.0665549549601976,0.725997007541026
194,2,8498,0.0376670625891855,0.0653712296038829,0.564845537318968
195,2,8651,0.0223438576657685,0.0654523972984845,0.733023881696819
196,2,9418,0.0804198144449639,0.166434980546889,0.62925997347602
197,2,9812,0.0217624253457073,0.0658419816367822,0.741199341985864
198,2,9932,0.0177984427614561,0.0655857851597125,0.786260081026672
199,2,10135,0.023806107551949,0.0653291437136761,0.715775607525048
200,2,11616,0.0410053750893388,0.0652355777513371,0.530034612184914
201,2,12133,0.0375521552185808,0.0655010744710038,0.56680259855652
202,2,12194,0.0367831438481484,0.0657558272340181,0.576250408096759
203,2,12359,0.0400798069090611,0.0655579281188043,0.541351626747009
204,2,13061,0.0412343084921639,0.0655510699819251,0.529729085445033
205,2,14298,0.0315465460474957,0.0657732802000566,0.631790692368144
206,2,15222,0.050361173690055,0.0663822061269892,0.448565370615289
207,2,17986,0.0414034630876328,0.065234865446929,0.526046279667261
208,2,19770,0.0437700313772634,0.0656820609303266,0.505595550569496
209,2,19836,0.0625532962967362,0.0654581817468914,0.339917071424093
210,2,19851,0.0598752446253501,0.0656574024738534,0.362425592929337
211,2,21595,0.0351485373945248,0.065436464146243,0.591509368510473
212,2,22385,0.0296243008822668,0.0655061701261661,0.651376172198878
213,2,23441,0.0273781395822226,0.0661455102793078,0.679193030335512
214,2,24209,0.0413972786128847,0.0655797740041565,0.528285136314086
215,2,24341,0.038069071564297,0.065740764193161,0.56290544575308
216,2,26815,0.0558899447969707,0.0656257792989025,0.394987873050701
217,2,28209,0.0193020867768409,0.0657072387419255,0.769114775746923
218,2,28695,-0.0207973181501662,0.0686449859207605,0.762091777183388
219,2,35849,0.63281255725475,0.703033791742323,0.368671713163107
220,2,35850,-0.405861267510196,0.860538532072511,0.637477738414921
221,2,41245,0.0633842259011423,0.0653762144998195,0.332944448960513
222,2,43214,0.0894001959120125,0.06635415017313,0.178741745191815
223,2,47104,0.00383808919597983,0.0646696788174631,0.952707613306287
224,2,50915,0.071081589811979,0.0651957224105697,0.276333513780211
225,2,55834,0.0496212922708853,0.0649499621335124,0.445381985411784
226,2,56422,0.0581725396202635,0.0650462023780786,0.371756601217851
227,2,57715,0.0725984923774292,0.0647900660005859,0.263254457124378
228,2,59046,0.0547788659758018,0.0651683358492661,0.40115512932362
229,2,59191,0.062096214038648,0.0647757576544416,0.338399496858796
230,2,59383,0.0336894901955597,0.0648539145958287,0.603760440681601
231,2,59477,0.0562671591043322,0.0657867528603137,0.392967330496439
232,2,59755,0.1644901742214,0.147705900570518,0.266194346188325
233,2,60471,0.0406302695077343,0.0649300776443058,0.531880530988641
234,2,60478,0.0353972614521555,0.0650129214653518,0.586465276801085
235,2,60786,0.0180901752928908,0.0649261313457911,0.78069421179411
236,2,61035,0.0358827118259793,0.0649004926765571,0.580689964782642
237,2,61071,0.0325162427321223,0.0646108708139526,0.61509344686412
238,2,61675,0.0102265213323312,0.0648178363517379,0.874725680325838
239,2,62776,0.0257594787329493,0.0676424073081463,0.703567018036629
240,2,62939,0.0418650265476045,0.0646697006859951,0.517815249598868
241,2,63527,0.0196388803392133,0.0649425593970867,0.762522319615609
242,2,63857,0.0197007403234291,0.0649576172254029,0.761850525319714
243,2,65527,-0.00847008994383269,0.0647503271195172,0.895998910362056
244,2,67007,0.0300702805592559,0.0712733664612011,0.673354346811335
245,2,67023,-0.14670769035621,0.147219300509711,0.319677802852556
246,2,67024,-0.074641052971292,0.147911795187734,0.614132055501082
247,2,67976,-0.0240594794095632,0.0656720605417244,0.714317494096117
248,2,69628,-0.0106190276786322,0.0667703119195151,0.873729758129745
249,2,71825,0.0750025835028136,0.12905880954337,0.561509936698062
250,2,72389,0.0207238258026908,0.0652701578326966,0.751045560813726
251,2,72392,-0.0359768147414532,0.065695461846844,0.584291975254596
252,2,73646,-0.045249390008638,0.0643308400924844,0.482279104510141
253,2,74564,-0.0225060729469888,0.064238335596756,0.726282998034363
254,2,74739,-0.00812262365095928,0.0644593103043063,0.899794446376776
255,2,79931,-0.012750027341906,0.0726528312580719,0.86079328143566
256,2,80748,-0.0821800336252778,0.0668968515823695,0.220093125368294
257,2,80873,-0.059171857952707,0.0645377528949014,0.35984379920578
258,2,81501,-0.0570474792107744,0.0645323940434313,0.377290845296759
259,2,83526,-0.067956373210647,0.0644020803412225,0.292060499230197
260,2,83845,-0.0745103625858397,0.0644429597723894,0.248372302138752
261,2,84412,-0.326109499243731,0.161782042728757,0.0445851576429571
262,2,84412,-0.00982993065395799,0.0814756243687926,0.904037910912232
263,2,84447,-0.0611363744898079,0.0653081927832225,0.349850833141491
264,2,87391,-0.0398995445371081,0.0642446826876924,0.534963598744885
265,2,87562,-0.0419483500405814,0.0644037511929753,0.515254720419253
266,2,87849,-0.0482771307646192,0.0643850834619035,0.453863415827131
267,2,87878,-0.0618328970735675,0.0646294900292656,0.33935889091063
268,2,88125,-0.0747797384362143,0.0718516873029986,0.298703263575132
269,2,89785,-0.0518331579962667,0.064661615239241,0.42331999398851
270,2,93441,-0.00775214755863626,0.066651219833564,0.907473663884806
271,2,93588,-0.00801178632424213,0.0689915281810159,0.907617843475749
272,2,93721,-0.0174449997038525,0.0645183232980327,0.787019556034016
273,2,93952,-0.0336442337210572,0.0643155142124071,0.601224332787984
274,2,95085,-0.0377650799642742,0.0643988738593166,0.557965057341862
275,2,103188,-0.0973283965810347,0.0657906696871937,0.13993468679321
276,2,107124,-0.0723772469349978,0.0643470796373761,0.261440318243254
277,2,111645,-0.0725184594069644,0.0643879840473819,0.260814991725185
278,2,111916,-0.0723450167521468,0.0645408514867997,0.263084651390212
279,2,111931,-0.0605650348921087,0.064674191045048,0.349674691357039
280,2,111999,-0.0652642103364638,0.0644283670031265,0.311766760361978
281,2,114528,-0.0454534337183229,0.0648481265707537,0.483813890391524
282,2,116024,-0.074450033302895,0.0649267281913688,0.252291484942009
283,2,119244,-0.110178015753984,0.0706509001704008,0.119781038449577
284,2,119246,-0.0892056086938406,0.0714926025794363,0.212946039640495
285,2,119247,-0.161114040911791,0.071656140108327,0.0251649904661083
286,2,120090,-0.107206331650873,0.0645388849220588,0.0975787568850923
287,2,120291,-0.107442359629997,0.0652815701559484,0.100688814197437
288,2,120726,-0.086147616575474,0.0649914016571982,0.185854850327972
289,2,121716,-0.0778132684961634,0.064947030520577,0.231680494838811
290,2,123100,-0.0779911080169261,0.0650363815912116,0.231257634160826
291,2,124677,-0.123160864081582,0.0647479647882899,0.0579641904362093
292,2,127636,-0.0321976096088579,0.0822924936704732,0.695842477559863
293,2,127887,-0.0854337353573651,0.0653671752880619,0.192069503616198
294,2,128935,-0.0897400163933388,0.065288718893558,0.17015525375204
295,2,129053,-0.0753970255247811,0.0655397284366832,0.250757104786544
296,2,130040,-0.0501674663118273,0.0660092592993235,0.447757977126731
297,2,130976,-0.0694323698826088,0.0654208501247713,0.289270677386313
298,2,132199,-0.0838091440210577,0.0656775335964446,0.202769667256165
299,2,133355,-0.058294663729573,0.0662014761770173,0.379152739459827
300,2,133435,-0.0625440206895386,0.0663338834413542,0.346393840342124
301,2,133943,0.0427268177072636,0.0777268183130052,0.582869359538513
302,2,135183,-0.07243982354114,0.0663422020912283,0.275616607559116
303,2,135402,-0.0572693548086964,0.0663741519156722,0.388818862520713
304,2,135898,-0.0465948076769354,0.0667504297361302,0.485608568699682
305,2,135912,-0.0414745301387578,0.066809363624092,0.535138950201916
306,2,135925,-0.0361193552923904,0.0665152399648084,0.587456153919181
307,2,136002,-0.0436143935426077,0.0664526930129428,0.512044273381189
308,2,136173,-0.0470019278127272,0.06691691022497,0.482897392207484
309,2,138209,-0.00561824119007959,0.0689267472118942,0.93508231350024
310,2,138318,0.00285050769377038,0.0687313728078382,0.966942131372296
311,2,138695,-0.00443439640189003,0.0675531104196185,0.947699124228289
312,2,138818,-0.0118046453488367,0.0674267125733616,0.861122083033397
313,2,139728,-0.0142400895648904,0.0673044869377035,0.832559059329448
314,2,140174,-0.0126958004134419,0.0673053623408833,0.850491332242495
315,2,140863,-0.0313513328674973,0.0672608331883755,0.641420147565785
316,2,141152,-0.00535846512974891,0.0674704501898267,0.936744012095775
317,2,141292,-0.00858254435942296,0.0669843683760151,0.898120980370893
318,2,141545,-0.0299778346953319,0.0672933192066427,0.656245909590985
319,2,145823,0.0120971134112207,0.0698755652134876,0.862653454835881
320,2,145934,0.075564660326124,0.115067452945594,0.511802472273939
321,2,145980,0.00116302950935543,0.0705229113093985,0.986851589686089
322,2,146723,-0.00338188134176498,0.067190581764367,0.959885757808258
323,2,147946,-0.0300233806782855,0.0677874811097188,0.658106096147053
324,2,150394,-0.0362184318088414,0.0738391614900356,0.624081784780027
325,2,151274,-0.114513523496578,0.115547022884139,0.322337267070704
326,2,151397,-0.0252238058220582,0.067962569965479,0.71075395573783
327,2,153035,0.00752507506907563,0.0672346481319854,0.910948409525371
328,2,153228,0.00160658350296305,0.0677264041621883,0.981088023115244
329,2,153455,-0.0139316347044489,0.068233606600886,0.838333972621863
330,2,153732,-0.0276977912189125,0.0705355519233223,0.694793997453793
331,2,153815,-0.0153314571987488,0.0679709307196705,0.821674938726635
332,2,154160,0.000392000457380304,0.0672635863695796,0.995353386210125
333,2,154235,0.00957508788387362,0.067933355972164,0.887991218423187
334,2,155527,-0.028190159164365,0.0737206999502587,0.702401214929943
335,2,159870,-0.0256084174730196,0.0662054071973975,0.699135490231175
336,2,161229,-0.0574357945494186,0.0671663091358064,0.393060273439573
337,2,161451,0.0218538302466111,0.14396575278724,0.879432336693497
338,2,161451,-0.0284686700407768,0.144424158206389,0.843848271590446
339,2,162696,-0.0536537579575653,0.0668856049875249,0.422993178296598
340,2,163284,-0.0439213567437781,0.0660180304581104,0.506297323598464
341,2,164166,0.00757993480769936,0.0666715474144114,0.909547617756824
342,2,165270,0.0276312641891507,0.0660957118966201,0.676165282075178
343,2,165675,0.00705568403950907,0.0672036157458236,0.916443651948676
344,2,166404,0.208513776121316,0.173821419735871,0.231104619235257
345,2,168012,0.0510070821347601,0.0811903734886324,0.530252635707735
346,2,168062,0.0433558205704696,0.0665607878438173,0.515230321870755
347,2,168518,0.0236972108266946,0.0662074232394759,0.720614281385416
348,2,168980,0.0357931799839606,0.0661605759533693,0.58884559828687
349,2,169651,0.0734493835255436,0.0661039405321475,0.267273099042246
350,2,169902,-0.0229791015286764,0.110677291867672,0.835643422073334
351,2,169960,0.0550212173648834,0.103056636253008,0.593751595419284
352,2,170725,0.0485269109811702,0.0662870111343818,0.464609948770924
353,2,171254,0.0574983740417064,0.0663741491753616,0.38692688626522
354,2,172242,0.0186655996371343,0.0656517254186284,0.776337686916989
355,2,173254,0.0573699071275973,0.0650845092765615,0.378664393563529
356,2,173340,0.0767713326726562,0.0650199452516087,0.238502922052759
357,2,173385,0.0665465063613531,0.0651119476597423,0.30746556332014
358,2,173973,0.06196011947153,0.064951318353733,0.340763210132047
359,2,174714,0.201987975222681,0.166406878168142,0.22562800060343
360,2,177341,0.0503566905804859,0.0647579520050093,0.437317435603741
361,2,180314,0.0449315519244187,0.0647910194682435,0.488461751479985
362,2,180339,0.0566074550330156,0.0649290723938334,0.383890831332978
363,2,182758,-0.0235341128110594,0.0647537201674153,0.716493539374629
364,2,183619,-0.051370917869775,0.0649633594595107,0.429610582746204
365,2,183913,-0.0738490261383407,0.0665517280964477,0.267905869051104
366,2,184146,-0.0493968813108718,0.0670633277334564,0.46187268468715
367,2,187176,-0.0995454655064355,0.0651598110200436,0.127479420921176
368,2,191066,-0.0599472907204168,0.0657862416600264,0.362788883362475
369,2,191124,-0.118783567259898,0.0829749068308507,0.153154514195413
370,2,191128,0.086493021072179,0.0764655488434185,0.258765260352475
371,2,191599,-0.092166671850565,0.0647654562398253,0.155595021107156
372,2,191762,-0.130919397287729,0.0671613909838892,0.0520482286660748
373,2,191763,-0.121257462117498,0.0648880440808993,0.0624900716574821
374,2,191959,-0.121534538688075,0.0647266794914463,0.0612523353895724
375,2,192390,-0.121532834348696,0.0665304010991265,0.0685852682523395
376,2,195759,-0.160346806352893,0.0650501949756989,0.0141778367175586
377,2,196912,-0.14683183250985,0.0640716035627261,0.0225121823475828
378,2,197598,-0.0566860166366068,0.210773470380018,0.788130783684598
379,2,198110,-0.135632750823801,0.0645307337221518,0.0362761757812356
380,2,198283,-0.137377374808293,0.0665753233053922,0.0397969179073952
381,2,198805,-0.14092734256285,0.0647801472747041,0.0302578372424102
382,2,198891,-0.136176055747834,0.0642977689143185,0.0348823100485342
383,2,199248,-0.122107790331918,0.0645262862041396,0.0592593331526909
384,2,201782,-0.119911756460201,0.0644578673782066,0.0636728154424276
385,2,203285,-0.0770364221250968,0.0643915280525019,0.232353133947472
386,2,203783,-0.0585650822078449,0.064307505153481,0.363072962580192
387,2,204179,-0.0573258110671374,0.064466632220892,0.374483821075135
388,2,205406,-0.0727507706615393,0.0650868099215733,0.264433983289789
389,2,205834,-0.0686803767212499,0.0647865557977979,0.289822861201536
390,2,205965,-0.0630611957042908,0.0708245274066271,0.373864871672663
391,2,207192,-0.0782298040200604,0.0646950735859332,0.227392181325615
392,2,207561,-0.0705700746826725,0.0644329873014729,0.274154880847705
393,2,208682,-0.0760105165070045,0.064306661238564,0.238001047256372
394,2,210102,-0.0634497397790892,0.0645118668815789,0.326017355428625
395,2,212519,0.0458126137332915,0.137471090434882,0.739141379196891
396,2,214801,-0.062877659673915,0.0645103751624358,0.330381174515913
397,2,215016,-0.0719172273402912,0.0644466931627342,0.265216274425724
398,2,218876,-0.0295497790989344,0.0652087563350901,0.650714387600711
399,2,227511,-0.0540715799940181,0.0656263193462215,0.410534913174384
400,2,230378,-0.0385694249223517,0.0648290814083335,0.552264627677008
401,2,231943,-0.0381370034603302,0.0650158583453673,0.557860720914684
402,2,232156,-0.0585240251100601,0.064946217654394,0.368141439757432
403,2,232789,-0.0292091477895495,0.0647719798667282,0.652299978575807
404,2,238524,-0.0271813074818981,0.0648656817193703,0.675441851973218
405,2,241518,-0.0254413215145344,0.0654310677698372,0.697639051086093
406,2,250396,-0.0196882883247408,0.0649904914214468,0.762113223816616
407,2,250466,-0.0362413006504771,0.0649473462686892,0.577190939049497
408,2,252305,-0.0258346894847421,0.0651337006801222,0.691871962906157
409,2,254571,-0.0590945978651456,0.065988325857302,0.371113495174894
410,2,254742,-0.0590362948371169,0.0659287512916179,0.371153574840453
411,2,254908,-0.0552909138558263,0.0664426204748956,0.405881043447008
412,2,255033,0.0365228894463031,0.0779268994880666,0.639586666908144
413,2,255862,-0.0349051930238407,0.066081018334127,0.597679838759915
414,2,255975,-0.0455640228503884,0.065823800216399,0.489259289940096
415,2,258311,-0.109997429290792,0.0645157179956397,0.089079632963742
416,2,259284,-0.092011350414771,0.0648141868708421,0.15660155525821
417,2,266330,-0.0891778516574192,0.0651056312745599,0.17163842167622
418,2,267100,-0.084399706648329,0.0651189032603411,0.195792558970273
