SNP,Chr,Pos,Effect,SE,ADE17_HYR1_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
93,1,127853,-0.0778244051396021,0.0765488989316177,0.310010242469999
94,1,128302,-0.0720494895836421,0.0762700756129896,0.345477271289403
95,1,128704,-0.0597943675038046,0.0763761595968694,0.434214790880052
96,1,128911,-0.0504768199309565,0.0764036774747295,0.509261564656461
97,1,130267,-0.0816752166358393,0.0762909073933823,0.285091547932627
98,1,130271,-0.0835919645291605,0.0763758739742632,0.274490189801704
99,1,130613,-0.116925803313885,0.0769691079782673,0.129625798805181
100,1,132012,-0.0184331372662048,0.0770501380274728,0.811061725970594
101,1,133231,0.02174025513401,0.0765008430038448,0.776436603660747
102,1,137074,-0.0284684682991736,0.076385754241666,0.709600301627261
103,1,137304,-0.00279020459669886,0.0764271925350966,0.970897929207529
104,1,139686,0.0115014906450004,0.07652532570741,0.880616514045656
105,1,149562,-0.000127317821859901,0.076702359619771,0.99867653407664
106,1,150447,0.0358147141867922,0.0775297316495327,0.644403084142835
107,1,151446,0.145908361041962,0.155607541830564,0.349055652145925
108,1,154084,-0.00458452725574562,0.0777923785135788,0.95303893324295
109,1,156633,-0.0131022668676384,0.0788562052367382,0.86813095344505
110,1,157269,0.00258702349062923,0.0763807583681911,0.972999884039787
111,1,160054,-0.0488623217742288,0.0770626920422336,0.526452731918163
112,1,166222,-0.0667527111165438,0.0764537541423327,0.383195419889259
113,1,166416,-0.0532885142658154,0.0763282046782713,0.485543204419932
114,1,167326,-0.0454853439110193,0.0767767607541955,0.553937722571968
115,1,168836,-0.051897174752868,0.0764009817521426,0.497409624049706
116,1,171200,-0.0413780936850554,0.0765337079758299,0.589088516755638
117,1,171431,-0.00393425709845643,0.0770431061310667,0.959302082402948
118,1,173339,-0.032131685065161,0.0764251178286854,0.674424566527862
119,1,173845,-0.0171903544955816,0.0763754022862048,0.822049529116182
120,1,175121,-0.0385872609513589,0.0762017683541493,0.612904098603078
121,1,175281,-0.0186663106005172,0.0762877646637226,0.806844145779248
122,1,175315,-0.0268838361633126,0.0762567935165699,0.724641104009032
123,1,175523,-0.0267816585629009,0.076689113484119,0.727129574388055
124,1,175541,-0.022840367769954,0.0763796486397036,0.765087519284971
125,1,175653,-0.0144204691052716,0.0766271993809108,0.85083588293603
126,1,175805,-0.0349691218672587,0.0809439009399075,0.665992996106608
127,1,175818,-0.00764606903541365,0.0791041644176228,0.923052659690163
128,1,175856,-0.0303515595282036,0.077879375633099,0.696974746177172
129,1,175876,-0.0210515259361572,0.076694175706628,0.783871240419311
130,1,175989,-0.0253429810202126,0.0769093766977487,0.741960049473232
131,1,176001,-0.0143788454009321,0.0773182285698806,0.852575364976558
132,1,176451,0.032954032647323,0.078231802197315,0.673839300034634
133,1,177692,-0.0222492007677996,0.0762610230639871,0.77064867737548
134,1,178191,-0.0394822507508411,0.0763170203108887,0.60523916576373
135,1,178224,-0.0222492007677996,0.0762610230639871,0.77064867737548
136,1,178960,-0.0302769229401517,0.0768624842099185,0.693885114113841
137,1,179139,-0.0852843615476697,0.152305045012998,0.575863541036461
138,1,179139,0.224037957414175,0.306650957909319,0.465510580504474
139,1,180955,-0.0398526441243902,0.0882635779745337,0.65189312038368
140,1,183802,-0.0699564656917753,0.0761888923231728,0.359142309793977
141,1,183954,-0.0878014214725494,0.0766929137707735,0.253049414490299
142,1,184450,-0.0964217928118517,0.075989320481868,0.205317734926379
143,1,184641,-0.103525793951251,0.0781848817433005,0.186321500039204
144,1,184718,-0.0747404861765248,0.0764917843346213,0.329186428380256
145,1,185296,-0.102616776218513,0.0760744068570301,0.17823370593054
146,1,185438,-0.122433520250149,0.0759949393631256,0.108057201472774
147,1,185469,-0.119661147433946,0.0761179117409191,0.116834850419545
148,1,185503,-0.0890062152246954,0.0760389084969511,0.242575283524967
149,1,185705,-0.108151449516764,0.0768224649314366,0.160067280204815
150,1,185749,-0.115648455329682,0.076791523366536,0.132960055345281
151,1,185806,-0.138740826270766,0.0767864336255204,0.0716385471706789
152,1,185879,-0.105500606208223,0.0773097871075893,0.173233117486281
153,1,185916,-0.123297408771846,0.077199767215182,0.111133377675982
154,1,185941,-0.0888996626214461,0.0776717068115284,0.253168355327924
155,1,185954,-0.100870112106774,0.0778580669501756,0.195972269757074
156,1,186055,-0.123679907703436,0.0762015667159902,0.105468698839591
157,1,186896,-0.17306194686075,0.0771916915021813,0.0255834840838272
158,1,187697,-0.0492979644715366,0.158520520725188,0.755993375851925
159,1,189392,-0.0466110064489467,0.159354146352328,0.770076596298784
160,1,189416,0.00970612348099564,0.154163915335283,0.949834180199363
161,1,190132,0.0835466875055916,0.0764531853658791,0.275234599607397
162,1,190148,0.0880166147897814,0.0764621164693963,0.250464431537399
163,1,190165,0.0995684629570473,0.0770120215213697,0.196892891227024
164,1,190169,0.0914864567715694,0.0769439611446881,0.235238426481475
165,1,190933,0.0492226362622745,0.0764277764785805,0.519966958004978
166,1,192149,0.116733338703646,0.0768471280336341,0.129649248893858
167,1,192302,-0.0961840495565482,0.10166953539063,0.344772282107431
168,1,192303,0.000999182890853323,0.0919122455168664,0.991332466636893
169,1,192305,-0.0875197841661963,0.0953994314275942,0.359557530367827
170,1,192315,0.010854782990533,0.108349606043013,0.920255955502161
171,1,192795,0.0832668542578324,0.0761991229767233,0.275247252282158
172,1,194020,0.0905193512412563,0.0802518011140754,0.260110596523148
173,1,194187,0.139455246589916,0.0760296792531186,0.0674627415753333
174,1,194867,0.128779959372638,0.076041266034385,0.0912322933388203
175,1,197325,0.0979551851426432,0.0780386399744489,0.210231427156419
176,1,197392,0.0836083521401072,0.079092853191402,0.291192879240178
177,1,198857,0.427119556992654,0.365389609104445,0.243215434101634
178,1,206666,0.120923981586846,0.0856254089738143,0.158759041596128
179,1,206675,0.188274273419506,0.111341227588879,0.0917258806725464
180,1,223051,-0.113957664662507,0.0882705050587234,0.197546757477231
181,1,223059,-0.0738313978563543,0.0917914462307437,0.421742839501517
182,2,7366,0.037375280607439,0.110717054414869,0.73588432760664
183,2,8180,-0.300284022375971,0.15161883050998,0.0484211630226294
184,2,8187,-0.0789120364527465,0.158486591313871,0.618857616627208
185,2,8250,-0.190872796922477,0.15586588244071,0.22154391573611
186,2,8253,-0.211536163805039,0.155790300458581,0.175386113626503
187,2,8285,-0.0738123161982897,0.0845915361742347,0.383488828262406
188,2,8302,-0.125938518866604,0.0789845057123699,0.111725450686986
189,2,8306,-0.125938518866604,0.0789845057123699,0.111725450686986
190,2,8314,-0.133161289544366,0.077318116527334,0.0858997754941711
191,2,8317,-0.126867367841196,0.0791253939054835,0.109747091350352
192,2,8328,-0.128581864774978,0.0787609396742412,0.103453475588363
193,2,8331,-0.126266143898967,0.0786223845578171,0.10917198623419
194,2,8498,-0.11977057623489,0.077266043137571,0.122012062605142
195,2,8651,-0.107500377526251,0.0773899361155674,0.165685794918599
196,2,9418,-0.150897793686074,0.197196519589771,0.44465464247791
197,2,9812,-0.0987506258597458,0.0778851036519971,0.205668832331917
198,2,9932,-0.127790561297773,0.0774565238262918,0.0998659728900632
199,2,10135,-0.145345056740763,0.0770695308131345,0.0601298901673076
200,2,11616,-0.130150166762644,0.0770638827645603,0.0921291832916605
201,2,12133,-0.148189356590814,0.0772807441613559,0.0559753751359926
202,2,12194,-0.141152875007725,0.077619849239188,0.069832724767581
203,2,12359,-0.156107404813055,0.0773093748847367,0.0442160395234603
204,2,13061,-0.129037797469164,0.0774449212902803,0.0965630323378626
205,2,14298,-0.142537025747178,0.0776242874668559,0.0671625930892732
206,2,15222,-0.121259702422761,0.0784897870305374,0.123263882956172
207,2,17986,-0.124393946309459,0.0770908085900874,0.107507140459196
208,2,19770,-0.134804667651066,0.0775784741172215,0.083143643601869
209,2,19836,-0.145000678926718,0.0773112627471781,0.0615431102741897
210,2,19851,-0.134674548139806,0.0775926081451213,0.0834962313430054
211,2,21595,-0.11775665019964,0.0773476402994028,0.128795740674931
212,2,22385,-0.103632141010294,0.0774784969614883,0.181901034018923
213,2,23441,-0.0951061331094929,0.078265477303012,0.225112061912717
214,2,24209,-0.0973261984718524,0.0776105272797982,0.210659638901305
215,2,24341,-0.0978309873304647,0.0777931235671774,0.209375418483228
216,2,26815,-0.0981253567523894,0.0776984313029218,0.207458645115669
217,2,28209,-0.0937395688545632,0.0777400274087089,0.228699020830178
218,2,28695,-0.105216761838555,0.0811905725936221,0.195848562399284
219,2,35849,0.661287048373562,0.833600991117665,0.428141959897441
220,2,35850,-0.734806543796856,1.01966816533972,0.47161227226747
221,2,41245,-0.155297918328604,0.0771596936522909,0.0449070752528324
222,2,43214,-0.145543931824172,0.0784778874530469,0.064489209061583
223,2,47104,-0.165624679319173,0.076152359210188,0.0303000739130333
224,2,50915,-0.225521534676127,0.0764778646785054,0.003402136335446
225,2,55834,-0.202758308437802,0.0762969511741012,0.00823036470046494
226,2,56422,-0.230491455942719,0.0762131001604477,0.00267455967171026
227,2,57715,-0.228864797027612,0.0759692810354823,0.00277716769983166
228,2,59046,-0.247707354143811,0.07619669756139,0.00126118097684658
229,2,59191,-0.213355147300875,0.0760429158459296,0.00529866958320551
230,2,59383,-0.213948045304695,0.0760605856616887,0.0051849438356227
231,2,59477,-0.242550576159131,0.0769906320973184,0.00176980036198027
232,2,59755,-0.345019065967207,0.174436383418294,0.0487164218003537
233,2,60471,-0.252553051952018,0.0758296676779974,0.000958375757497791
234,2,60478,-0.252687649639644,0.075917647273666,0.000965361783347655
235,2,60786,-0.239220405299445,0.0759126053180336,0.00176468292007598
236,2,61035,-0.253116062091227,0.0757792089707464,0.000926685514814259
237,2,61071,-0.253737250715643,0.0754186409135961,0.000851414398718686
238,2,61675,-0.235868954497295,0.0758063567339656,0.00201331248042281
239,2,62776,-0.228722302521688,0.0792715936284335,0.00415070397296957
240,2,62939,-0.224956591126087,0.0757657945954018,0.00319082991755935
241,2,63527,-0.207193700993674,0.0762001060263402,0.0068699405272351
242,2,63857,-0.219565378540212,0.076120021882319,0.00416149189387352
243,2,65527,-0.247465495788465,0.0756194639489031,0.00117122680947391
244,2,67007,-0.230797307355823,0.0836123676400467,0.0060758221229982
245,2,67023,-0.318551523165103,0.173937096893031,0.0678807956109843
246,2,67024,-0.290181987094311,0.174718996381744,0.097631533323255
247,2,67976,-0.258793482411719,0.0766355205826311,0.000814653093505204
248,2,69628,-0.222415291369316,0.078263231722729,0.00474529525935107
249,2,71825,-0.326623212361261,0.152071165684254,0.0324073884529178
250,2,72389,-0.0564801733902244,0.0773249571156701,0.46561419986131
251,2,72392,-0.0101782510315473,0.0779076746537426,0.896130533065984
252,2,73646,-0.136969029914934,0.0759632495002545,0.072225785885003
253,2,74564,-0.15767698816469,0.075698637437037,0.0379744904249003
254,2,74739,-0.186368418993755,0.0757662795023922,0.0143809074323196
255,2,79931,-0.0377177858333778,0.0861042222934808,0.661619384198363
256,2,80748,-0.0776414803903753,0.0793624437479043,0.328588464043841
257,2,80873,-0.0872594738618985,0.0764542203825715,0.254506397700787
258,2,81501,-0.0996209519745132,0.0763986177993598,0.193095938522715
259,2,83526,-0.0883794468519931,0.0763187651173484,0.247634538985273
260,2,83845,-0.0895774994797547,0.0763876187343709,0.24171874143816
261,2,84412,0.035733530921652,0.1928702974179,0.853121838378578
262,2,84412,-0.106600916776416,0.0964177449466099,0.269646091497343
263,2,84447,-0.0499444475931712,0.0774678486453541,0.519532617293505
264,2,87391,-0.0913247126529814,0.0760431103393152,0.230572037195382
265,2,87562,-0.0767601545479012,0.0762818024594904,0.314974560146349
266,2,87849,-0.0734151931700856,0.0762838849579459,0.336510240199433
267,2,87878,-0.0702458102011498,0.0766209626758983,0.359875336877198
268,2,88125,-0.0796711458923559,0.0851992906398732,0.350368212692454
269,2,89785,-0.087603474584681,0.0765788617471374,0.253413627955429
270,2,93441,-0.0883966358317773,0.0788707640543409,0.263144168133882
271,2,93588,-0.126928655678687,0.0815057575248735,0.12029609283045
272,2,93721,-0.11547095642327,0.0762416928462614,0.130784247205919
273,2,93952,-0.110506603440626,0.0760430924130588,0.147053761266695
274,2,95085,-0.146669298114245,0.075976671140349,0.0543516003938245
275,2,103188,-0.0727459220365033,0.0781348557096508,0.352474149955334
276,2,107124,-0.095591637789775,0.0762450923561658,0.210765643477335
277,2,111645,-0.0877190471015426,0.0763209234596786,0.2511920089353
278,2,111916,-0.0906384153699534,0.0764918534959299,0.236837479162846
279,2,111931,-0.0797528013299666,0.0766435681917823,0.298788515682521
280,2,111999,-0.0796411875702762,0.0763678218316143,0.297725342550055
281,2,114528,-0.084595616582375,0.076793629858752,0.271387542744831
282,2,116024,-0.0770733388899149,0.0769992265346075,0.317530577075042
283,2,119244,-0.0291652651489456,0.0840244047130832,0.728719510352308
284,2,119246,-0.0108540828453987,0.0849332317174518,0.898383599931839
285,2,119247,0.0264577695722527,0.0855368639595419,0.757264996848683
286,2,120090,-0.0807755036179729,0.0766834631525209,0.292895245439811
287,2,120291,-0.085307601628979,0.0775493872633142,0.272063323176312
288,2,120726,-0.0761501681058764,0.0771269527901437,0.324154517726919
289,2,121716,-0.0643655127678139,0.077069555190901,0.404191755891531
290,2,123100,-0.0777071263157705,0.0771412818569017,0.314463721142953
291,2,124677,-0.0981267282442406,0.0769686653340291,0.203185996719043
292,2,127636,-0.179289065434459,0.0971042729695223,0.0656774733229788
293,2,127887,-0.129672578773192,0.0773673500140068,0.0946111909052961
294,2,128935,-0.12670088752159,0.0773075898464221,0.102121009185362
295,2,129053,-0.135556825450526,0.0775022667989033,0.0811481746048643
296,2,130040,-0.118103477398727,0.0780597656138169,0.131177503895911
297,2,130976,-0.110396107350427,0.0774520265403569,0.154940168397749
298,2,132199,-0.0595383552328729,0.0779702250029018,0.445613471500804
299,2,133355,-0.081861822289475,0.0784415504183272,0.297383341779657
300,2,133435,-0.0629494864021087,0.0786609108131012,0.424096151888381
301,2,133943,-0.0529914886699577,0.0921349206396173,0.56555560710862
302,2,135183,-0.101167932248531,0.0785915938289686,0.198846540411423
303,2,135402,-0.105737726580302,0.0785626209876532,0.179197299830598
304,2,135898,-0.0976727999247189,0.0790108148147061,0.217207888891346
305,2,135912,-0.103052203104486,0.0790500828963361,0.193208682853304
306,2,135925,-0.100109124671006,0.0787010255465597,0.20420403484282
307,2,136002,-0.10307655975832,0.0786310087123918,0.190747264800312
308,2,136173,-0.113674514424889,0.0791489117535325,0.151827992554818
309,2,138209,-0.174755017351775,0.0811765363521342,0.0320133434022588
310,2,138318,-0.155361812805079,0.0810547949539775,0.0560767420503568
311,2,138695,-0.135468757835391,0.079753795180649,0.0902781693439377
312,2,138818,-0.132340300840803,0.0796212483644801,0.0973758278373077
313,2,139728,-0.118276429151071,0.0795401787192062,0.137906842761516
314,2,140174,-0.16037667758197,0.0793309945859086,0.0439703218041402
315,2,140863,-0.146762094826026,0.0793731906277979,0.0652917964560469
316,2,141152,-0.145118657466655,0.0796074733597886,0.0691600797398456
317,2,141292,-0.162205233000631,0.0789355050137806,0.0406233810412365
318,2,141545,-0.158792378455385,0.0793441686422597,0.0461239228916374
319,2,145823,-0.1432671778142,0.0824834442618883,0.083273530212465
320,2,145934,-0.245606073868738,0.135858694507671,0.0714878423744019
321,2,145980,-0.108454969336652,0.0833995232692102,0.194303111941522
322,2,146723,-0.154840711527619,0.0792215945098997,0.0514280559854001
323,2,147946,-0.117080287727703,0.0801368003921663,0.144903509836265
324,2,150394,-0.147915818862878,0.087205334703942,0.0907336963801356
325,2,151274,0.210253980351452,0.136704497532214,0.124940061108066
326,2,151397,-0.15191292308318,0.0801729853555182,0.0589339436450243
327,2,153035,-0.198290766932751,0.0790006243477192,0.0125202594792992
328,2,153228,-0.226578309548847,0.079373155155146,0.00456367725399448
329,2,153455,-0.206075076379943,0.0801429486804659,0.0105392776914586
330,2,153732,-0.171171316068978,0.083134555515641,0.0402306023188259
331,2,153815,-0.192261772962847,0.0799272637272108,0.0166659900212506
332,2,154160,-0.179878096124213,0.0791585031360857,0.0236645050016879
333,2,154235,-0.197143469409204,0.0798450737014342,0.0140190387020377
334,2,155527,-0.165851999605878,0.0869609445212398,0.057306005446235
335,2,159870,-0.188360334618146,0.077854776699014,0.016051751061803
336,2,161229,-0.130367216594377,0.0793998637014267,0.101499749036624
337,2,161451,-0.0208210575782575,0.170661350488688,0.902966710879853
338,2,161451,-0.22925824158383,0.170776827414166,0.180314911228681
339,2,162696,-0.0763786274071298,0.079255342933035,0.335854454397665
340,2,163284,-0.083119458308859,0.0781828434240212,0.288444332587852
341,2,164166,-0.0652084005155535,0.0789587575137287,0.409444751247721
342,2,165270,-0.0697331171291823,0.0782824043894105,0.373649018835373
343,2,165675,-0.0907098684694698,0.0795190875262021,0.254755307247003
344,2,166404,-0.174715025481996,0.206260818587153,0.3975362979275
345,2,168012,-0.189197334318999,0.0957702402531507,0.0489861358354388
346,2,168062,-0.106968275572389,0.0787441081700008,0.175195089272967
347,2,168518,-0.0561440140790319,0.0784407131329099,0.474618327658195
348,2,168980,-0.0722245522189208,0.0783661182330451,0.357351138245036
349,2,169651,-0.0827858648851111,0.0783738481163795,0.29155604802535
350,2,169902,0.0193389094677672,0.131202660767583,0.882902637673069
351,2,169960,0.00299040271388673,0.122214246378599,0.980492712935282
352,2,170725,-0.0969410437098445,0.0784678896695625,0.217494650095233
353,2,171254,-0.0901562116121908,0.0786182952445814,0.252258067554377
354,2,172242,-0.0523143073158753,0.0777837279162551,0.501666576643185
355,2,173254,-0.0743959320851714,0.077135546855843,0.335464027934094
356,2,173340,-0.0888701153342593,0.0770827758823978,0.249724163211785
357,2,173385,-0.0806302146838513,0.077179668994606,0.296872832891163
358,2,173973,-0.0625605960589714,0.0770216022519955,0.417197094626009
359,2,174714,-0.0372642532802732,0.197662746571199,0.85057391367927
360,2,177341,-0.0674535948314112,0.0767469372666327,0.380048343937954
361,2,180314,-0.0843430907648497,0.0767254288751575,0.272393047657878
362,2,180339,-0.0823483723900644,0.0769260533712439,0.285131353904013
363,2,182758,-0.0840888494034024,0.0766439239031872,0.273329558685033
364,2,183619,-0.0535919669970905,0.0770240171621155,0.487022834083466
365,2,183913,-0.0366751674530072,0.079004878487686,0.642780613460173
366,2,184146,-0.114312728492206,0.0793260562715853,0.150457294516735
367,2,187176,-0.110540227082933,0.0772727840865272,0.153452535492875
368,2,191066,-0.0872724942255847,0.0779374647723048,0.263570587857468
369,2,191124,-0.0947310375007779,0.0985159870206202,0.336918644869201
370,2,191128,0.0300815053314063,0.090793530367736,0.740601106894925
371,2,191599,-0.11776240784004,0.0767384038901078,0.125778980819579
372,2,191762,-0.112247373600285,0.0798183035893262,0.160518842136048
373,2,191763,-0.108303814549432,0.0770836541342985,0.160895724288257
374,2,191959,-0.102429040880643,0.0769173211973682,0.183825529909624
375,2,192390,-0.109128573378328,0.0790249534600257,0.168171596236085
376,2,195759,-0.0955659595879501,0.0776058811714991,0.218983037912193
377,2,196912,-0.0496515939055799,0.0764687896772671,0.516563272724984
378,2,197598,0.206127221410889,0.249638986086353,0.409531266302766
379,2,198110,-0.0771114470182124,0.0768634725415909,0.316438938943496
380,2,198283,-0.103757721407788,0.0792017361530832,0.191032960804504
381,2,198805,-0.0522399555256825,0.0772544941530328,0.499352631333477
382,2,198891,-0.0662769952208909,0.0766211999222009,0.387628686125976
383,2,199248,-0.0709829120559989,0.0767846420754665,0.355887975370789
384,2,201782,-0.0512277407963035,0.0767346335171072,0.504827660630426
385,2,203285,-0.0883409535263993,0.0763407116350225,0.247975864419966
386,2,203783,-0.0523156541835549,0.0762698670369353,0.493208620477129
387,2,204179,-0.0576532515220019,0.0764437893688569,0.451237076054517
388,2,205406,-0.00248337162755513,0.0772912810727455,0.97438650942336
389,2,205834,-0.0248411221409249,0.0769098405316393,0.746893925955552
390,2,205965,0.0184069451999025,0.0840450776956003,0.826766675500945
391,2,207192,-0.0254122767330425,0.0768373724420217,0.741046106590459
392,2,207561,-0.0272780763332519,0.0764958167920747,0.721607577570517
393,2,208682,-0.0608879905862094,0.0763121013195383,0.425475841447582
394,2,210102,-0.0146255568667015,0.0765741849055154,0.848636547255459
395,2,212519,0.124445870484339,0.162851487687736,0.445277710264096
396,2,214801,-0.0174178174745437,0.0765688852348518,0.820182948374872
397,2,215016,0.00543224517992685,0.0765302593665486,0.943452544660347
398,2,218876,-0.0765069297861012,0.07721471719222,0.322445559615166
399,2,227511,-0.0985877595572113,0.0776922917464168,0.205294392119845
400,2,230378,-0.100321569161845,0.0767023507447018,0.191746980630403
401,2,231943,-0.107008889523513,0.0768977900454718,0.164928004697558
402,2,232156,-0.0907970497828479,0.0769251654169702,0.238663894826082
403,2,232789,-0.13136671939582,0.0764849641754351,0.0867558143778111
404,2,238524,-0.0832912095765496,0.0767841037637351,0.278774672159343
405,2,241518,-0.0734468236220602,0.0774811222452855,0.343812620135063
406,2,250396,-0.104681051936903,0.0768491066923313,0.174014819578824
407,2,250466,-0.0668148973000974,0.0769414649012139,0.385773001293949
408,2,252305,-0.0582512535704284,0.077165507164605,0.450820001996286
409,2,254571,-0.0202411238934296,0.0783050467439764,0.796178899525786
410,2,254742,-0.0322891754508949,0.0782228650650831,0.680015210358315
411,2,254908,-0.0475509548537182,0.0787987623740066,0.546598249395669
412,2,255033,-0.0142559125377627,0.092401454000402,0.877475289540568
413,2,255862,-0.0305691859472966,0.0783475886147527,0.69664327111083
414,2,255975,-0.035805200874071,0.0780582985883288,0.646733194984789
415,2,258311,-0.0121697406622196,0.0767895140903377,0.87416778314435
416,2,259284,-0.0276455578363073,0.0770367636228425,0.719912957326954
