SNP,Chr,Pos,Effect,SE,noPPI_reference_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
231,2,59477,0.00895417668316634,0.0784625794158307,0.909207273103089
232,2,59755,0.157212950345988,0.176097127810407,0.372592447825834
233,2,60471,0.045201737846713,0.0773676477659521,0.559427999726958
234,2,60478,0.0471295455583478,0.0774527639098645,0.543251192841081
235,2,60786,0.0502349667967941,0.0773197382550894,0.516305787996903
236,2,61035,0.0245665081708771,0.077349323247993,0.750972596653045
237,2,61071,0.017270123884171,0.0770039506052564,0.822672446011895
238,2,61675,0.0702524799235011,0.0771405713675861,0.363071072936488
239,2,62776,0.0684431555626482,0.0805280045143934,0.395940162949728
240,2,62939,0.0538065271054352,0.0770444358168627,0.485397494717073
241,2,63527,0.0786592686078608,0.0772737133040472,0.309408139472926
242,2,63857,0.0514758684580755,0.07735654205112,0.506205881321093
243,2,65527,0.0865502098019229,0.0770121999757253,0.261840079905303
244,2,67007,0.0437513016519894,0.0849094613755626,0.606686850954433
245,2,67023,0.130835671378055,0.17551564155418,0.456504260491295
246,2,67024,0.0531852455917292,0.176273089099018,0.76304263273115
247,2,67976,0.0451382710206795,0.0782241887686214,0.564282097822436
248,2,69628,0.0307433427465535,0.0795407520439445,0.69935143722643
249,2,71825,-0.0524888623546165,0.153817695643857,0.733125389875479
250,2,72389,-0.08052005890391,0.0776602873920178,0.300527542799646
251,2,72392,-0.104613280645592,0.0781091177558709,0.181327475859377
252,2,73646,-0.0448168035059781,0.0766647715734439,0.559202607121994
253,2,74564,-0.0659601833044515,0.0764707223511116,0.388967935321228
254,2,74739,-0.054846395249479,0.0767474754480874,0.475307225545274
255,2,79931,-0.0471663820763064,0.0865309362601349,0.586041921478478
256,2,80748,-0.00517105966521539,0.0798752178647796,0.948418277452123
257,2,80873,-0.00237909539162439,0.0769861061321288,0.975364426675238
258,2,81501,0.00175619115679682,0.0769733269088669,0.981810270869905
259,2,83526,-0.0565611879088455,0.0767949932149571,0.461902375598765
260,2,83845,-0.050069645810713,0.0768808432702104,0.515300484892019
261,2,84412,-0.0681520806317524,0.1938304789201,0.725343078057715
262,2,84412,-0.106900083016597,0.0969107703388837,0.270744973474535
263,2,84447,-0.0342301335104055,0.0778878820747834,0.660582991575822
264,2,87391,-0.038566644741928,0.0765598178731457,0.614754626091156
265,2,87562,-0.0509598707756883,0.0767332228001746,0.507048697398952
266,2,87849,-0.0343547594793798,0.0767520947519496,0.654711545735808
267,2,87878,-0.0229159534369915,0.0770941325182934,0.766453239147408
268,2,88125,0.0425211411400936,0.0857103991945551,0.620130859801816
269,2,89785,-0.0337029761487485,0.0770915067724047,0.662247093130987
270,2,93441,-0.0722166527627362,0.0793212848627985,0.363215860325973
271,2,93588,-0.102226622325287,0.0820225450023754,0.21347210936841
272,2,93721,-0.108784004691646,0.0766611780834533,0.156774549581665
273,2,93952,-0.101777901443096,0.0764679760070979,0.184052215737935
274,2,95085,-0.152321116516717,0.0763373045425961,0.0467708262994262
275,2,103188,-0.12064163968717,0.0783675158189359,0.124594198239392
276,2,107124,-0.130280097269446,0.0764911384090204,0.0894098695432699
277,2,111645,-0.108683920118164,0.0766359672362198,0.1570191675574
278,2,111916,-0.121686807041729,0.0767623834680557,0.113807182959133
279,2,111931,-0.122198992335393,0.0768782944768521,0.112839968441633
280,2,111999,-0.121859050333253,0.0766017755657733,0.11254692845641
281,2,114528,-0.0698091106490015,0.0772289274905762,0.36665195042689
282,2,116024,-0.0770740839910512,0.0773934552297873,0.319993810056341
283,2,119244,-0.0315878415773625,0.084451067013837,0.708601193608551
284,2,119246,-0.0366188528903454,0.0853465795531672,0.668140869866962
285,2,119247,-0.0597642816763764,0.0859263629138985,0.48718143127825
286,2,120090,-0.013159797145978,0.0771928297586018,0.864730701087982
287,2,120291,-0.0340794894628689,0.0780577268391424,0.662673159890953
288,2,120726,-0.0297854145465999,0.0776114986375466,0.701375675684146
289,2,121716,-0.072781571840606,0.0774426994039751,0.347956679664177
290,2,123100,-0.0196870696784165,0.0776394145809828,0.799974964045294
291,2,124677,-0.013339678252397,0.077536273462876,0.863501246760926
292,2,127636,0.120203801922487,0.0978612720961455,0.220149609863312
293,2,127887,-0.0128451425012035,0.0780681585295069,0.869402174324671
294,2,128935,-0.0128266606277432,0.0779943610097763,0.869466107453631
295,2,129053,-0.0135652138114957,0.0782314409106766,0.86243759805024
296,2,130040,-0.0846404401851997,0.0785832575940226,0.282180129579458
297,2,130976,-0.067463620855872,0.0779885342646813,0.387601364496687
298,2,132199,-0.086353546829909,0.0782982170590315,0.270830541288289
299,2,133355,-0.0497279423747474,0.0789191933359313,0.529028873595078
300,2,133435,-0.0484947385220307,0.0790920933274519,0.540176836205233
301,2,133943,-0.0825455806772946,0.0925444649370178,0.373024168228476
302,2,135183,-0.00509395676889768,0.079177563133337,0.948739215456673
303,2,135402,-0.0225522248943708,0.0791569664143746,0.77588390881503
304,2,135898,-0.054969566690559,0.0795321178280245,0.489918092415617
305,2,135912,-0.0655040688214108,0.0795683540553052,0.410925780928026
306,2,135925,-0.0760070424160986,0.0791806382948551,0.337752729508535
307,2,136002,-0.0611916788302125,0.0791576184818036,0.440018462081309
308,2,136173,-0.0232650641067016,0.0797754844271362,0.770739497140559
309,2,138209,0.00443472447359006,0.0821244897186552,0.956965692085841
310,2,138318,-0.0299057705915891,0.0818760025028435,0.715138437684768
311,2,138695,-0.0156497793444008,0.0804835920455844,0.845937879440385
312,2,138818,-0.00892596117541,0.080338894937007,0.911597132628092
313,2,139728,0.00265093390127547,0.0801961442244841,0.973648909641761
314,2,140174,-0.0132993905183234,0.0801931443291334,0.868376242541715
315,2,140863,0.0117691385710434,0.0801613825311702,0.883359442939065
316,2,141152,-0.00468828645106489,0.0803892547988293,0.953526883612356
317,2,141292,0.00293408517017735,0.0798114756750345,0.970694996960414
318,2,141545,-0.0185767347438681,0.0801943172427272,0.81694679067086
319,2,145823,-0.0792369594099767,0.0831511955726773,0.341279467471027
320,2,145934,-0.243927986872396,0.136567243734998,0.0749350631784981
321,2,145980,-0.106615054616044,0.0838340383805927,0.204302919268894
322,2,146723,-0.0497652835292957,0.0800119263877105,0.534360913736127
323,2,147946,-0.00366254243962638,0.0807888592506469,0.963866126988337
324,2,150394,-0.059452812963606,0.0879501130319162,0.499493831788823
325,2,151274,-0.0525923285254368,0.137833625488495,0.703014473340506
326,2,151397,-0.00909035538474323,0.0809896214138492,0.910696125564769
327,2,153035,0.00185220386822604,0.0801093338271397,0.98156685869835
328,2,153228,0.0454148982864415,0.0806577376602233,0.573753562013913
329,2,153455,0.0498938791210124,0.0812596201632446,0.53960697494059
330,2,153732,0.0360890106368164,0.0840373005524507,0.667864761763051
331,2,153815,-0.00568354905492119,0.0809905016642088,0.944093710835008
332,2,154160,0.0166636910652209,0.0801375481718283,0.835396810495827
333,2,154235,0.0374291155641895,0.0809182202026579,0.643968463121828
334,2,155527,-0.0123180595490548,0.0878516441757612,0.888570619048323
335,2,159870,0.116407575472011,0.078654732917757,0.139769991748183
336,2,161229,0.104025088335798,0.0799178332625899,0.193884694610855
337,2,161451,0.120730217802466,0.171415875367451,0.481703013136273
338,2,161451,0.143048209408995,0.17191781175419,0.405930141829952
339,2,162696,0.0774878165639359,0.0796580065575608,0.3313405922788
340,2,163284,0.0644830665258112,0.0786328450109498,0.412739511241552
341,2,164166,-0.00338640291036829,0.0794383061574943,0.966021105327612
342,2,165270,-0.0305693060591929,0.078753652748561,0.698128904562503
343,2,165675,-0.0232998684820498,0.0800626452907374,0.771206580702283
344,2,166404,0.137454175929276,0.207395468782226,0.507914451734679
345,2,168012,-0.0553649036068107,0.0967449786496209,0.567498758992822
346,2,168062,-0.0472873960332616,0.0793128115126631,0.55141449900138
347,2,168518,-0.0202666751275171,0.0788910056052063,0.797409787570562
348,2,168980,-0.0522392518942474,0.0788118927988882,0.507869033620959
349,2,169651,-0.104294559056144,0.0787028607647765,0.185972322119014
350,2,169902,0.239479357498675,0.131259149768185,0.0689250806448656
351,2,169960,-0.169159332663945,0.122507914351164,0.168213032260775
352,2,170725,-0.0573332926676773,0.0789798949841713,0.468367217490633
353,2,171254,-0.0587026601387159,0.0791050521282631,0.458529400811579
354,2,172242,-0.0205007647898664,0.078223316030849,0.793412650526952
355,2,173254,0.0355187704198079,0.0776084246594903,0.647473676366159
356,2,173340,0.028776334297429,0.0776069395309934,0.711011974868245
357,2,173385,0.0491846285510738,0.0776494221217682,0.526870150576572
358,2,173973,0.0420367123667574,0.0774548352363676,0.587661318326696
359,2,174714,-0.0977677997652671,0.198613754785679,0.622847980800191
360,2,177341,0.0407089059536089,0.0771927208710734,0.598269928741706
361,2,180314,0.01092144165177,0.077246846764472,0.887647514525862
362,2,180339,0.0112301876494554,0.0774418892102399,0.884782279299248
363,2,182758,0.0335952309385557,0.0771457391604805,0.663482042450197
364,2,183619,0.0958636299596345,0.0773021242277924,0.215756040164648
365,2,183913,0.0969594701595712,0.0792646531820786,0.222056080680331
366,2,184146,0.0694554279504436,0.0798797353929793,0.385164547912383
367,2,187176,0.0906586411896757,0.0777424948188557,0.244345069127273
368,2,191066,0.119351293791926,0.0782168435409931,0.12792953457452
369,2,191124,0.0698024430708344,0.0990789259212276,0.481577559494284
370,2,191128,0.00903668869533369,0.09126999529397,0.921186126468663
371,2,191599,0.110839473912605,0.0771618537430639,0.15175876328789
372,2,191762,0.133168892173207,0.0801373906063995,0.0974492021252443
373,2,191763,0.133553026261748,0.0773676788647322,0.085184226389664
374,2,191959,0.141983276376866,0.077134666543123,0.066501809669921
375,2,192390,0.0804905818575175,0.0795273636625183,0.312177834230367
376,2,195759,0.0935053699291839,0.0780108681894791,0.231479871195622
377,2,196912,0.101803171057425,0.0767139646542804,0.185350266359409
378,2,197598,0.22732351258886,0.250864098317757,0.365468215183855
379,2,198110,0.104406703265653,0.0771661224690777,0.176917627574544
380,2,198283,0.139901548327292,0.0794512101879691,0.07912986915379
381,2,198805,0.140148626255581,0.0773403003963286,0.0708197657925229
382,2,198891,0.125437022079421,0.0768043325107053,0.10331800949082
383,2,199248,0.115512026912977,0.0770250496564066,0.134594139837128
384,2,201782,0.109903860715017,0.0769530652542853,0.154120335287872
385,2,203285,0.117347785770082,0.0766217268938162,0.126536331941455
386,2,203783,0.143043774860348,0.0763315817858052,0.0617591798515592
387,2,204179,0.145165978120209,0.0765067953007107,0.0585875392861672
388,2,205406,0.178691158173144,0.0771016238145141,0.0210420690908761
389,2,205834,0.162938899448949,0.0768259913532531,0.0346284102917712
390,2,205965,0.187059718249298,0.0838911741193735,0.0263898161930015
391,2,207192,0.16850648247336,0.0767191739069526,0.0287126587974921
392,2,207561,0.185597970428122,0.0762630977728768,0.0154428267624493
393,2,208682,0.145897346509784,0.076377103961437,0.0569145046074892
394,2,210102,0.167684464442627,0.0764499130716876,0.0289310045145568
395,2,212519,0.203642916661561,0.163459291804717,0.213652079550616
396,2,214801,0.173054693954279,0.076412313464469,0.0241339219013146
397,2,215016,0.191326504557059,0.0762444937337238,0.0125414663528432
398,2,218876,0.117984136719549,0.0774626621907452,0.128626561568673
399,2,227511,0.0977361355964221,0.0780937853375836,0.211572593980217
400,2,230378,0.0931906257383676,0.0771211940830519,0.227715374795522
401,2,231943,0.0737269553206655,0.077402692462046,0.341489379670612
402,2,232156,0.0915011632668252,0.0773170997487493,0.237425975082304
403,2,232789,0.0584243786723376,0.0771333510919276,0.44928777668569
404,2,238524,0.0742246348281477,0.0772036325956778,0.33700224940522
405,2,241518,0.0843702212964026,0.0778463444183614,0.279191166082647
406,2,250396,0.0623386361075857,0.0773730875631182,0.42096465238935
407,2,250466,0.0701325012643588,0.0773268030212697,0.365045382697292
408,2,252305,0.0555743585179049,0.0775656726500543,0.474167913004347
409,2,254571,0.0297774629769594,0.0786963221054344,0.705372484137837
410,2,254742,0.0672341341088791,0.0785597421081787,0.39266989462677
411,2,254908,0.0428717526266926,0.0792090480902425,0.588677943679992
412,2,255033,0.0799870056707619,0.092778714597936,0.389203092125112
413,2,255862,0.0412376680943504,0.0787339821050152,0.600774517159972
414,2,255975,0.0841132262605411,0.0783524058609002,0.283769152063301
415,2,258311,0.112662810971623,0.0769510233683978,0.144060762370719
416,2,259284,0.116856358341635,0.0771940386300818,0.130971308447065
417,2,266330,0.0632486521474088,0.0777043015932196,0.416213205236977
418,2,267100,0.103845705794874,0.0775748660456571,0.181545653770282
419,2,268086,0.0921607162135226,0.0776223541145809,0.235909190925641
420,2,274614,0.119683001796992,0.0770417419002486,0.121203956084314
