SNP,Chr,Pos,Effect,SE,PMC1_CTR2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
77,1,93789,-0.00496591217716695,0.162189486080456,0.975591517404337
78,1,94351,-0.0598411176850455,0.162585361940507,0.713049330360028
79,1,99148,-0.0215919979426008,0.162185629861898,0.894165332073176
80,1,101281,0.961681169356154,1.77308624917056,0.587901065661689
81,1,106011,0.00197526754285871,0.169032063788414,0.990682928909133
82,1,106800,-0.0799907073854749,0.162352662938983,0.62253284917414
83,1,107970,0.00819214052730606,0.16192673111413,0.9596795308918
84,1,109000,-0.0111718115581436,0.162211598948311,0.945130628138728
85,1,112549,-0.229215661351802,0.161569116252336,0.156873192803488
86,1,112742,-0.163905377593642,0.162426222512763,0.313614689946754
87,1,113050,-0.121089574305033,0.162258740536212,0.455998257915191
88,1,113135,-0.163092344927942,0.161740307166462,0.31397268124184
89,1,114076,-0.0508179843215535,0.161950494859162,0.753868048098267
90,1,114628,0.00595480728615116,0.16238253380646,0.970767680372115
91,1,116283,-0.0217203256100053,0.163281907406502,0.894250617645093
92,1,126880,-2.10168444522808,3.06166967320591,0.492879764468568
93,1,127853,0.0244772096198309,0.162976772660776,0.880701808920742
94,1,128302,0.0482851999855888,0.162335599567239,0.766305105378408
95,1,128704,0.0699323053118929,0.162474925120908,0.667153494456771
96,1,128911,0.176199350759273,0.162264760655297,0.27827498665646
97,1,130267,0.0608113981105738,0.162426251493028,0.708336077599864
98,1,130271,0.0595312065820566,0.162620448552183,0.714528742563935
99,1,130613,0.164064661788033,0.163938881832982,0.317624861456533
100,1,132012,-0.199494059273218,0.163478352798563,0.223162439143431
101,1,133231,-0.229454984902805,0.162201213059777,0.158057949370449
102,1,137074,-0.139755873715859,0.162258580244742,0.389648826608703
103,1,137304,-0.207318880236463,0.162110338573769,0.201781119397986
104,1,139686,-0.156958648203603,0.162484362188779,0.334709339348501
105,1,149562,-0.154320745391244,0.162863164318541,0.344007556266747
106,1,150447,-0.100841773227474,0.164791585728112,0.540974554978843
107,1,151446,-0.100849648599771,0.331191774035246,0.760922396142462
108,1,154084,-0.148577312456892,0.16519919242753,0.36906189375743
109,1,156633,-0.104226727244981,0.167564006923488,0.534335884688169
110,1,157269,-0.184021033960955,0.162091039092844,0.25702227610967
111,1,160054,-0.078191636545108,0.163876656831084,0.633559741037529
112,1,166222,-0.0636045711780311,0.162681808292174,0.696051347686144
113,1,166416,-0.0696864214009148,0.162344323272076,0.668002620300725
114,1,167326,-0.119848098048107,0.163184829606662,0.463173293002985
115,1,168836,-0.135367153426648,0.162375774223613,0.405032996811335
116,1,171200,-0.21001854115714,0.162394689552528,0.196766858928333
117,1,171431,-0.275604441768288,0.163137014977668,0.0920248588153117
118,1,173339,-0.252548282592414,0.161964583889202,0.119825958693544
119,1,173845,-0.243843619918769,0.161867214481838,0.132847988218765
120,1,175121,-0.287146335040325,0.161342478336791,0.0759800735911328
121,1,175281,-0.269734682080011,0.161565874120238,0.0959042877422024
122,1,175315,-0.2780148102398,0.161474833620727,0.0859958910159862
123,1,175523,-0.262643599006381,0.162469871387471,0.106864834254382
124,1,175541,-0.274645631552509,0.16174541955867,0.0903867889925232
125,1,175653,-0.297585542595426,0.162146779053822,0.0673046525487032
126,1,175805,-0.190505844676801,0.171834308406012,0.268331597247728
127,1,175818,-0.286575051984619,0.167485541664744,0.0879515606403176
128,1,175856,-0.264898761423628,0.165006858357666,0.109304327484219
129,1,175876,-0.261840389182022,0.162473544031524,0.107945362845345
130,1,175989,-0.271935881069465,0.162893662885822,0.095923205412592
131,1,176001,-0.268698782489915,0.163764270701703,0.101736758294421
132,1,176451,-0.220505251199462,0.165949069623395,0.184787893442219
133,1,177692,-0.246140633795907,0.161621318427363,0.128667377475621
134,1,178191,-0.253240567080916,0.16175180372481,0.118335454529088
135,1,178224,-0.246140633795907,0.161621318427363,0.128667377475621
136,1,178960,-0.268881550078758,0.162818753876249,0.0995428613174496
137,1,179139,-0.253918794744591,0.323664125599092,0.433265150898957
138,1,179139,-0.655198666094822,0.651503751007103,0.315262538074517
139,1,180955,-0.0408258407504005,0.18769104398706,0.827931763768124
140,1,183802,-0.199643797127858,0.161823332665953,0.218130090997433
141,1,183954,-0.166593593361737,0.163111659109222,0.307789534916654
142,1,184450,-0.0954204474367691,0.161842568916098,0.555844015661239
143,1,184641,-0.0728620168910034,0.166589163636141,0.662106517487404
144,1,184718,-0.17276720496192,0.162582399299367,0.288669862003796
145,1,185296,-0.116639668648729,0.162032526117417,0.472091583836618
146,1,185438,-0.103584660989441,0.162065317022033,0.523137412674351
147,1,185469,-0.108338048627473,0.162290688732778,0.504853515851641
148,1,185503,-0.0977690341964405,0.161889467998318,0.546281667483098
149,1,185705,-0.139422755498496,0.163615157233007,0.394715040064839
150,1,185749,-0.112087390281254,0.163674664935641,0.493908041286377
151,1,185806,-0.156138377036921,0.163791358945414,0.341102524091343
152,1,185879,-0.150017196936579,0.164600978466567,0.36270703903395
153,1,185916,-0.0446191542286355,0.164702456060985,0.786620404105475
154,1,185941,-0.0460479096720486,0.165418963289812,0.780890252773125
155,1,185954,-0.0807934704447214,0.16586453287601,0.626486137535821
156,1,186055,-0.0971444885757821,0.162526611310892,0.55041378900761
157,1,186896,-0.0854573419170544,0.165212153611492,0.605299882864416
158,1,187697,-0.28977973505589,0.336709664057764,0.390030431224934
159,1,189392,-0.528746615256634,0.337659173294646,0.118263762784177
160,1,189416,-0.382254597561982,0.327124128484357,0.243381291643514
161,1,190132,0.21028305429669,0.162429959195424,0.19630182692988
162,1,190148,0.237395109695023,0.162373335445088,0.144621934196762
163,1,190165,0.208006972033002,0.163741845758723,0.204802021648337
164,1,190169,0.238042295595027,0.163420644733401,0.146109320570303
165,1,190933,-0.00474908766157056,0.162581624041584,0.976713228337207
166,1,192149,0.13682613900665,0.163749179072436,0.40395436383731
167,1,192302,0.240134909144641,0.216046787051542,0.26711181585215
168,1,192303,0.188170178331201,0.195149758755726,0.33558832696891
169,1,192305,0.203993856101953,0.202771517572004,0.315091124193577
170,1,192315,-0.0661921479398684,0.230328915835917,0.773989255912464
171,1,192795,0.142368539000767,0.16209702067468,0.380382612985894
172,1,194020,-0.0839948880156231,0.17086501594713,0.623317405807128
173,1,194187,-0.070871058963514,0.162364665588189,0.662745843022535
174,1,194867,-0.210133145382745,0.161934322335804,0.195256928003078
175,1,197325,-0.233517750924499,0.165815789291194,0.159923477499832
176,1,197392,-0.282561092252275,0.16774548753214,0.0929760890183324
177,1,198857,-0.522153384199429,0.777828484281729,0.50247082390368
178,1,206666,-0.186158462669364,0.182285114828521,0.307835929791584
179,1,206675,-0.17510424053197,0.237486780644899,0.461416321484229
180,1,223051,-0.0905919917818969,0.188044869951714,0.630276886616642
181,1,223059,-0.230130131871342,0.194944063689004,0.238598963348131
182,2,7366,-0.316976422756459,0.234818516831497,0.177919970183803
183,2,8180,0.481872376675151,0.323113137946758,0.136764643185326
184,2,8187,0.251582466266733,0.336796640946566,0.455569095037107
185,2,8250,0.351285664828041,0.331549126571616,0.290083704269777
186,2,8253,0.342688590577934,0.331574613925876,0.302068717496344
187,2,8285,0.225280344994217,0.179636756383482,0.210639752146871
188,2,8302,0.260791462843644,0.167953027960033,0.121375518439898
189,2,8306,0.260791462843644,0.167953027960033,0.121375518439898
190,2,8314,0.27139591533114,0.164435183356983,0.0997355267192444
191,2,8317,0.252737046865707,0.168296252441877,0.134058492169696
192,2,8328,0.209208636427647,0.167708412787267,0.213057784160546
193,2,8331,0.209938315524506,0.167389145419619,0.210601683493144
194,2,8498,0.197648607573709,0.164490634237755,0.230331927196147
195,2,8651,0.172486051728118,0.164725381085695,0.295763998657271
196,2,9418,-0.172003381796597,0.419489895014791,0.682032773688835
197,2,9812,0.131788552242393,0.165812991791969,0.427262537570022
198,2,9932,0.13761474487989,0.165144839910581,0.405240556897269
199,2,10135,0.117189295100662,0.164555952285459,0.476839391599671
200,2,11616,0.19352193777508,0.164176545273036,0.239294485895484
201,2,12133,0.176584326544527,0.164885643629328,0.284923462058038
202,2,12194,0.195331766947898,0.165465631762476,0.23859723105891
203,2,12359,0.161194622782452,0.165084396976975,0.329516292575578
204,2,13061,0.173043149498951,0.165038230338041,0.295124061150288
205,2,14298,0.145192405621176,0.165636302653346,0.381314425439608
206,2,15222,0.199057277433291,0.167097885730225,0.234351296760651
207,2,17986,0.154987141055918,0.164292369174115,0.346141078724684
208,2,19770,0.169903290454803,0.165389630908172,0.304986832062916
209,2,19836,0.178538042769355,0.164908047388852,0.279701855813314
210,2,19851,0.168829075684515,0.165421355642769,0.308142813264029
211,2,21595,0.129623552459077,0.164836690037711,0.432175040024522
212,2,22385,0.149649542198468,0.164944916946555,0.364883056224674
213,2,23441,0.157543868093087,0.166530043809262,0.344775955469589
214,2,24209,0.206853310059249,0.165001152299938,0.210799727325671
215,2,24341,0.187394246750007,0.165458854527766,0.258162273312583
216,2,26815,0.25027462811267,0.165023809939761,0.130263418458731
217,2,28209,0.207315245041087,0.16524828360853,0.210465573025165
218,2,28695,0.103635123241483,0.172934319674148,0.549374280641981
219,2,35849,-1.25439522259952,1.77256797780404,0.479616452952915
220,2,35850,-2.4558783349659,2.16547946702638,0.257520612963265
221,2,41245,0.0449968834885739,0.164963623622455,0.785190654563955
222,2,43214,-0.069990465003762,0.167614418072278,0.676516649502152
223,2,47104,0.0348123162165412,0.162971447047449,0.830974591225058
224,2,50915,0.0486587136770167,0.164562944254118,0.767644881199382
225,2,55834,0.0136167063128332,0.163821208787039,0.933803782659931
226,2,56422,0.0737704844948631,0.164068718852331,0.653252040597077
227,2,57715,0.0590405736487925,0.163544510793209,0.718310801742459
228,2,59046,0.0663573432795092,0.16436423271803,0.686662119883626
229,2,59191,0.0767730229348212,0.163409782991532,0.638774423529588
230,2,59383,0.0996092292321473,0.16342196478693,0.542570823599663
231,2,59477,0.0829285616442269,0.165909428562826,0.617497498102598
232,2,59755,0.00231256777253996,0.372903187369344,0.99505543523327
233,2,60471,0.0454273062573965,0.163710305435694,0.781569442835958
234,2,60478,0.0540205390613806,0.163889773950083,0.741886334646228
235,2,60786,0.0615048561792064,0.163612726857625,0.707204181614882
236,2,61035,0.100276975027947,0.163546605940809,0.540178573276558
237,2,61071,0.103638304389864,0.162797938049258,0.524793460885759
238,2,61675,0.0271752510439007,0.163353910808683,0.867970366730719
239,2,62776,0.0533593364881241,0.170484426610535,0.754475695980234
240,2,62939,0.11216038085119,0.162968638012989,0.491758135212687
241,2,63527,0.112755415887428,0.163580030556075,0.491088482438738
242,2,63857,0.115382130398406,0.163612946092034,0.481142173520383
243,2,65527,0.0306666842889702,0.16318020928246,0.851038413840633
244,2,67007,-0.00157242635300376,0.179669108111428,0.993022114642366
245,2,67023,0.14822743805218,0.371461288601929,0.690105961839896
246,2,67024,0.149478686493572,0.372818327334609,0.688705083414899
247,2,67976,0.103442990519082,0.165447257021631,0.532222487044229
248,2,69628,0.136047808762393,0.168125368119906,0.418942592016998
249,2,71825,-0.0323718623263405,0.32540628973195,0.920812552224515
250,2,72389,0.137225471942703,0.16435578113862,0.404322170763362
251,2,72392,-0.019247507081845,0.16563350234351,0.907555838490376
252,2,73646,0.129238457972464,0.162094911539806,0.425812117055462
253,2,74564,0.203042316074368,0.161561203381915,0.209674524608996
254,2,74739,0.257516194402716,0.161875422581121,0.112543070453293
255,2,79931,0.217320560371421,0.182742675669769,0.235153893526752
256,2,80748,0.204618057153393,0.16860273235099,0.225707854144968
257,2,80873,0.243226517257773,0.162326841930925,0.134929483326549
258,2,81501,0.266222279026608,0.16219735130128,0.101615826625566
259,2,83526,0.283850318152344,0.161858983573215,0.0803516572224025
260,2,83845,0.32847163179201,0.161775101848392,0.043062992264565
261,2,84412,0.314296089623382,0.409723188152775,0.443538526096243
262,2,84412,0.220178171509991,0.20500523487554,0.283550707940598
263,2,84447,0.2768761013669,0.164134298372239,0.0925084199024815
264,2,87391,0.327556721831883,0.161057669874058,0.0427206539226962
265,2,87562,0.355529289298155,0.1613023141868,0.0281609506364271
266,2,87849,0.352688211924063,0.161304496583502,0.0294369675417983
267,2,87878,0.334642053654583,0.162115419515238,0.0397269685102769
268,2,88125,0.259951485233676,0.180830406857075,0.151449596861161
269,2,89785,0.288654607992104,0.162383926256759,0.0763294824927364
270,2,93441,0.275721086213095,0.1673360210307,0.100302155912443
271,2,93588,0.253516310436743,0.173352104876312,0.14451155971658
272,2,93721,0.26800852161056,0.16198970311876,0.0989191131721131
273,2,93952,0.209274955685944,0.161768390163344,0.196625173637167
274,2,95085,0.324078982229971,0.161458960179711,0.0454912484769884
275,2,103188,0.347776793936615,0.165286237625205,0.0360775893241442
276,2,107124,0.342099242563278,0.161434903489587,0.0347784747465143
277,2,111645,0.463107271007634,0.16068297352738,0.0041918607874833
278,2,111916,0.429717888576973,0.161332566489554,0.00808639741914555
279,2,111931,0.446102027785046,0.161458378788042,0.00602814955992784
280,2,111999,0.46154759528111,0.160742525910803,0.00433395593115019
281,2,114528,0.36537453495624,0.162384257507267,0.0250604066632644
282,2,116024,0.405162671647564,0.162508897968796,0.0131181547366408
283,2,119244,0.116414792340947,0.178559918896098,0.514848109953172
284,2,119246,0.139744486128649,0.180420014852234,0.439123554362779
285,2,119247,0.16186665643385,0.18167289560449,0.373547535026048
286,2,120090,0.160409619385841,0.163062640430829,0.325922016429805
287,2,120291,0.200160192725968,0.164809325524899,0.225370355215548
288,2,120726,0.174291654122806,0.163936840817033,0.288434593076817
289,2,121716,0.233347445667102,0.163541689838978,0.154510569028708
290,2,123100,0.135606706141576,0.164080187453766,0.409098025883183
291,2,124677,0.0289307362350121,0.164005382401552,0.860079967964504
292,2,127636,-0.226659660016344,0.207088232640819,0.274478637039921
293,2,127887,0.124805621437275,0.165003459389022,0.449924774953872
294,2,128935,0.101839147116045,0.164891942387592,0.537229721447689
295,2,129053,0.161754642036017,0.165259105685155,0.328352027649477
296,2,130040,0.161302823140841,0.166271740179627,0.332653061118905
297,2,130976,0.0511720981705749,0.165114655399472,0.756805756903114
298,2,132199,0.113881008690042,0.165791737744545,0.492601811953615
299,2,133355,0.0959923083138772,0.166946596819893,0.56566562275368
300,2,133435,0.0919977540763308,0.16731405210673,0.582769472347959
301,2,133943,0.0510672657902052,0.195952873415485,0.794545284631213
302,2,135183,0.0971304171223265,0.167398585432107,0.562126747394156
303,2,135402,0.120366164403312,0.167330500906317,0.47241238972815
304,2,135898,0.210811612670274,0.167966811707977,0.210280340767608
305,2,135912,0.200726862647981,0.168126401478882,0.233317025372479
306,2,135925,0.214960564715064,0.167311635535495,0.199707578119878
307,2,136002,0.160159966622458,0.167359933208062,0.339232710811926
308,2,136173,0.145864068946229,0.168583802004986,0.387499186719816
309,2,138209,0.110351815830232,0.17361218425648,0.525434320058673
310,2,138318,0.135645994024406,0.173067386233589,0.433697368044593
311,2,138695,0.104597578829305,0.170158010646313,0.539143250993992
312,2,138818,0.118088254720564,0.169820577085998,0.487280511397611
313,2,139728,0.116045104403046,0.16951970839916,0.494075674273301
314,2,140174,0.0957390940639375,0.169555637573322,0.572672462472278
315,2,140863,0.0866902548366304,0.169500787751028,0.60935956348345
316,2,141152,0.0884116505013059,0.169976093139444,0.603290873495975
317,2,141292,0.0994213732738176,0.168735640785927,0.556094722936562
318,2,141545,0.104526809002095,0.16954970524294,0.537964212690256
319,2,145823,0.293131702187309,0.175416108365471,0.0955951147296795
320,2,145934,0.0715840997343715,0.290146208674477,0.805270401626933
321,2,145980,0.190505975232055,0.177443142529904,0.283727724710898
322,2,146723,0.183910532323371,0.169051823225739,0.277383939733848
323,2,147946,0.229084817693089,0.170450597448002,0.179813030865915
324,2,150394,0.210961358797341,0.185814651904244,0.257006423746573
325,2,151274,-0.0478786885370113,0.291596460609281,0.869671590272172
326,2,151397,0.124753504936928,0.171184630517757,0.466628134961093
327,2,153035,0.146935901619083,0.169267864343741,0.385947230025619
328,2,153228,0.0948276803291592,0.170610253181467,0.57868966183474
329,2,153455,0.0437370649635047,0.171957410126531,0.799374630997764
330,2,153732,0.114359643588538,0.177699004557025,0.520279859556328
331,2,153815,0.0986272491124189,0.171232913291699,0.56499368848218
332,2,154160,0.0975988304495292,0.169438755842629,0.564973822098338
333,2,154235,0.0698199122062193,0.171170801490926,0.683597193979833
334,2,155527,0.148486078804125,0.18566198530222,0.424384436358845
335,2,159870,0.112442051914906,0.166779537852649,0.500628138307404
336,2,161229,0.107635796152253,0.169351562763211,0.525464592138067
337,2,161451,-0.59583372625527,0.361447193038667,0.100146577717024
338,2,161451,0.361775320133516,0.363489573061032,0.320279952884653
339,2,162696,0.163154981419517,0.168495709730946,0.333555782332243
340,2,163284,0.207320401271854,0.166117483609473,0.212845504637185
341,2,164166,0.152798605138942,0.167832445682171,0.36322043821869
342,2,165270,0.210807361254586,0.166238080265095,0.205596136505696
343,2,165675,0.161213729403293,0.169152372409267,0.341207714543034
344,2,166404,-1.02883322198093,0.435529497785403,0.0187060259841584
345,2,168012,0.149406147429459,0.204576649152472,0.465679814569954
346,2,168062,0.0542969405905174,0.167823058411424,0.746480305703567
347,2,168518,0.00465875716659503,0.166886695800134,0.977745169944484
348,2,168980,0.0720369836083071,0.166763580186924,0.66602642760789
349,2,169651,0.101320273045927,0.166799727636592,0.543951693995813
350,2,169902,0.523747761076923,0.277550651517164,0.0599759534859298
351,2,169960,0.290257980446855,0.259369513460172,0.263862409238245
352,2,170725,0.173362788078109,0.166929123954152,0.29972895879231
353,2,171254,0.28167892434586,0.16678201919242,0.0921207640617311
354,2,172242,0.0519283328299747,0.165451989434338,0.753814727910685
355,2,173254,0.0729692442132818,0.164161111007381,0.656955147773115
356,2,173340,0.0961783550084554,0.164107353174618,0.55820318039161
357,2,173385,0.0752058720854676,0.16428962693609,0.64740365567691
358,2,173973,0.139101037805472,0.163734515457028,0.396149822973875
359,2,174714,0.109687489734183,0.420214011368269,0.794223375232195
360,2,177341,0.217286307569369,0.16293343185877,0.183198297433501
361,2,180314,0.150674622033771,0.163201241948979,0.35651051212515
362,2,180339,0.139053544921642,0.163643693568368,0.396049144221524
363,2,182758,0.235592869556141,0.162741129363238,0.148601321147294
364,2,183619,0.0790473364360436,0.163812229643645,0.629715486839964
365,2,183913,0.04707432442984,0.167997913108995,0.779482222408299
366,2,184146,0.13411412454932,0.168992806172638,0.427956518395941
367,2,187176,0.00879160573632809,0.164757712866708,0.957474611188176
368,2,191066,0.0339753544739974,0.165980174979095,0.837928199530231
369,2,191124,0.421287578037137,0.208518168515854,0.044097955003264
370,2,191128,-0.369294313931867,0.192054975159596,0.0553022445923281
371,2,191599,0.00582202970743106,0.163689788193139,0.971647360245998
372,2,191762,0.00853953333053492,0.170168762836192,0.960005154993697
373,2,191763,-0.00772623958374202,0.16433786799498,0.962528369504712
374,2,191959,-0.0431313335972829,0.163921329254376,0.7926099380943
375,2,192390,0.037789632548536,0.168449205334592,0.822623755974977
376,2,195759,0.0984956101470303,0.165261924786311,0.551559192432158
377,2,196912,0.099142543023695,0.162585023951,0.542393967442975
378,2,197598,-0.24560446934527,0.531086955056892,0.644039105149026
379,2,198110,0.10999826393425,0.163540710933712,0.501638794564732
380,2,198283,0.105605877987858,0.168699070881427,0.531718480498061
381,2,198805,0.121461880880524,0.164223142010198,0.4600252690584
382,2,198891,0.108860926554578,0.162967184379228,0.504574612859108
383,2,199248,0.0956267541194531,0.163363301746397,0.558677991623262
384,2,201782,0.0930214998391904,0.163166621923105,0.568971666470912
385,2,203285,0.261644449860013,0.16201142473752,0.107209460217476
386,2,203783,0.195970553471019,0.161923095595821,0.226985340944793
387,2,204179,0.204511539925656,0.162286676941952,0.208434377486713
388,2,205406,0.124647952510898,0.164188464350002,0.44825388057243
389,2,205834,0.156276350966263,0.163323752192665,0.339297753478373
390,2,205965,-0.0044821589672347,0.178692839991378,0.98000290429738
391,2,207192,0.134374306793402,0.163225883716735,0.410926528574543
392,2,207561,0.108642134180651,0.162557515719656,0.504359457744328
393,2,208682,0.0567740627778471,0.162358569489244,0.726784994418425
394,2,210102,0.0654609549008159,0.162768777110978,0.687801257310644
395,2,212519,0.494828669267683,0.345508156818382,0.152978185931965
396,2,214801,0.058714471021243,0.162768317749712,0.718521397004551
397,2,215016,0.0384211291412221,0.162692574177847,0.813447146311115
398,2,218876,-0.0244153110592687,0.164382412426414,0.882011282712199
399,2,227511,-0.104836330914058,0.165456998692648,0.526741264028656
400,2,230378,-0.0310552749394305,0.163456429116309,0.849425270475182
401,2,231943,-0.0306939710631192,0.163925307457565,0.851577184831728
402,2,232156,-0.0687791225183587,0.163825354019827,0.674863608028714
403,2,232789,-0.0215389427142792,0.163281975472799,0.895128610697835
404,2,238524,-0.0196347764314827,0.163512449435346,0.904487113436283
405,2,241518,-0.13005562713819,0.164790013176558,0.430513003463857
406,2,250396,-0.199916185007796,0.163465026349046,0.222149095128818
407,2,250466,-0.201286794632149,0.163402286988406,0.218825777775763
408,2,252305,-0.191511543692092,0.163870461630299,0.243322646733269
409,2,254571,-0.0677193400406204,0.166454220201986,0.684376015369336
410,2,254742,-0.108331861468989,0.166242934836553,0.515052357675588
411,2,254908,-0.0850136706500906,0.167552430273894,0.612201207281286
412,2,255033,-0.0932896308120201,0.196390482434369,0.635065669403482
413,2,255862,-0.13563824204351,0.166447354845664,0.415677983975136
414,2,255975,-0.132265290654205,0.16585300753802,0.425705494179533
415,2,258311,-0.345212211338312,0.162224042102989,0.0340297614283138
416,2,259284,-0.206757120958279,0.163440918211356,0.206696215962356
417,2,266330,-0.107753393254077,0.164415325465404,0.512654386845573
418,2,267100,-0.113654605742773,0.164392069524959,0.489791825716521
419,2,268086,-0.0465432614048524,0.164496669443564,0.7773860029903
420,2,274614,-0.0529568684374497,0.163491494264754,0.746196433480617
421,2,274729,-0.0818688498164762,0.164352399769908,0.618702660902259
422,2,275746,-0.0016569252921399,0.164338358841793,0.99196123948298
423,2,277029,0.00759865601549653,0.163574197842122,0.962974762301083
424,2,277741,-0.0296512661345749,0.163631305072077,0.856308483344245
425,2,278218,-0.04085792495902,0.163328879750712,0.802611164078046
426,2,278379,-0.0102120917569618,0.167384804474168,0.951386034169392
427,2,279910,-0.0439994344768201,0.163269205529173,0.7877100170922
428,2,280616,-0.0196848056197405,0.170418881649758,0.90810787240603
429,2,283431,-0.0401800064296383,0.165663681136148,0.808502916726296
430,2,283573,-0.0412052392761781,0.163675388945484,0.801380995423398
431,2,286762,0.0155961519497343,0.164106981302622,0.924339765261903
432,2,287187,-0.0188836453474287,0.163340264106508,0.908027968434204
433,2,288379,0.0603407985411361,0.162073680855906,0.70988938746284
434,2,294941,0.172064414221224,0.1619437292472,0.288737318851052
435,2,296073,0.102596340871791,0.166601629965465,0.538411270536438
