SNP,Chr,Pos,Effect,SE,ERG11_TPO4_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
167,1,192302,0.104390109068896,0.076778577258314,0.174816292821388
168,1,192303,0.0503101394395085,0.0694519494415563,0.46930756460095
169,1,192305,0.0668754479330893,0.0721387183906163,0.354539365541205
170,1,192315,0.115746517150334,0.0817026150878464,0.157458181043486
171,1,192795,-0.104564941971601,0.0574497933574257,0.0695889878999148
172,1,194020,-0.0639825119412775,0.0606997828811279,0.29256659098847
173,1,194187,-0.0689251985297176,0.0576499531747861,0.232662573053763
174,1,194867,-0.0259197352133048,0.0577186354744962,0.65365638478369
175,1,197325,-0.0487774956841232,0.059086936334079,0.409633514239442
176,1,197392,-0.0695572634404685,0.0597896663288042,0.24546682569671
177,1,198857,-0.212517308929306,0.276608717221015,0.442825147323676
178,1,206666,-0.06585605013038,0.0648374488223776,0.310463121592264
179,1,206675,-0.0830062143905064,0.0844204180857956,0.326158774767719
180,1,223051,-0.0839817512607552,0.0667575905278971,0.209219449220787
181,1,223059,-0.0937229688239944,0.0692964555392828,0.177083399541809
182,2,7366,0.145354815861987,0.0833789953343028,0.0821514318054094
183,2,8180,-0.162205073989924,0.114964870539484,0.159151851421462
184,2,8187,-0.0704353225376266,0.119830145858047,0.557047055473964
185,2,8250,-0.0748381744448832,0.11804784285931,0.526514390397752
186,2,8253,-0.0972283059392431,0.118001607395272,0.410520074299757
187,2,8285,-8.45673897317267e-05,0.0640366070621799,0.998947051878648
188,2,8302,-0.016545889670425,0.0599358794479895,0.782663645544363
189,2,8306,-0.016545889670425,0.0599358794479895,0.782663645544363
190,2,8314,-0.0264013960037184,0.0586958487752163,0.653130694470465
191,2,8317,-0.0204565908648695,0.0600418028208513,0.733527743985983
192,2,8328,-0.0211943194768269,0.0597723687088045,0.723113072835477
193,2,8331,-0.0264292225589894,0.0596540386771802,0.65800700471584
194,2,8498,-0.0116396929484959,0.0586234068684851,0.842728862581653
195,2,8651,-0.0219288468394425,0.0586699642946757,0.708802685440894
196,2,9418,0.111799111794612,0.14912388787604,0.45393098050479
197,2,9812,-0.038054746096059,0.0589954874591464,0.519317002111365
198,2,9932,-0.0227515156905209,0.0587851195744303,0.698968341380838
199,2,10135,-0.0290398527752744,0.058552019963977,0.620226546903622
200,2,11616,-0.0311345392877218,0.0584867762901801,0.594829116378379
201,2,12133,-0.0252531025503389,0.0587274728867717,0.667454438940098
202,2,12194,-0.0301800134535342,0.0589481226492932,0.608988075083758
203,2,12359,-0.0263930623872004,0.0587808073098221,0.653701292253947
204,2,13061,-0.0341102029372733,0.0587652260199518,0.561982373031089
205,2,14298,-0.0291337549859598,0.058958350144019,0.621513746890421
206,2,15222,-0.0318336494700264,0.059529758356365,0.59315811090666
207,2,17986,-0.0238675375213904,0.0584964554162122,0.683508690731883
208,2,19770,-0.028011863362823,0.0588959152631693,0.634641871725501
209,2,19836,-0.00603115743341776,0.0587520468664023,0.918295537863425
210,2,19851,-0.0131096475781227,0.0589208125286683,0.824056431473932
211,2,21595,-0.0111176111776599,0.0586785890719006,0.849836311759173
212,2,22385,-0.000746731025503378,0.058737085305374,0.989863860934694
213,2,23441,-0.00276656406489617,0.0593074025544583,0.962820256719401
214,2,24209,-0.00514701709811338,0.0588186022268194,0.930318441520403
215,2,24341,-0.00583812506431713,0.0589575471986235,0.921176594610026
216,2,26815,-0.0153118942088284,0.0588820741166617,0.794981911742071
217,2,28209,-0.0517568337165343,0.0588430825613217,0.379688607493248
218,2,28695,-0.0673793801917388,0.0614371623210171,0.273511297216788
219,2,35849,-0.500716140884906,0.630363054281714,0.427537156136842
220,2,35850,-0.809787734257809,0.770429812215293,0.293938252172127
221,2,41245,-0.0559300460829977,0.0586060175149269,0.340564796983451
222,2,43214,-0.0262750997436212,0.0596165638182964,0.65967471776578
223,2,47104,-0.0626171970886423,0.0578746632324653,0.280015551777099
224,2,50915,-0.0389921316726144,0.0585033223992935,0.505530557084085
225,2,55834,-0.0731182470833363,0.0581395138814101,0.209355379194327
226,2,56422,-0.0734798893460025,0.0582426317513094,0.207919689827904
227,2,57715,-0.0544335295155973,0.058109187212183,0.349529820157951
228,2,59046,-0.0661155153777711,0.0583697100549685,0.258107989649404
229,2,59191,-0.05921067870084,0.0580554039904176,0.308474585993987
230,2,59383,-0.0591250394143499,0.0580724195850288,0.309315366460542
231,2,59477,-0.0743934336625424,0.0588997376366012,0.207404104062766
232,2,59755,-0.0864459527049277,0.132556934752197,0.514733934840387
233,2,60471,-0.0655370446217812,0.0581313903395824,0.26034120117632
234,2,60478,-0.0620574556742733,0.0582087686019026,0.287098621320395
235,2,60786,-0.0642296592168681,0.0581060626140718,0.269744948607192
236,2,61035,-0.0609283837945856,0.0581119293054397,0.29514125656474
237,2,61071,-0.0680848833807428,0.0578248760876703,0.239816195521685
238,2,61675,-0.0629964181966595,0.0580082911116087,0.27822450244449
239,2,62776,-0.0695833660745169,0.0605342920246707,0.251133535713516
240,2,62939,-0.0562773920744639,0.0579272852559722,0.331955680898268
241,2,63527,-0.0559152518445649,0.0581462957672145,0.336893477304931
242,2,63857,-0.0782894992676194,0.0580866824194825,0.178585552322307
243,2,65527,-0.0963614486894011,0.0578169195927804,0.0964679711459245
244,2,67007,-0.054284138879753,0.0638405970552389,0.395730509574103
245,2,67023,-0.0597922525903023,0.13211536257824,0.651132038108348
246,2,67024,-0.096623913839565,0.132537023296459,0.466464653917636
247,2,67976,-0.0770180234605992,0.058737116935081,0.190631457264756
248,2,69628,-0.0855150765466599,0.059682115634077,0.152787826740351
249,2,71825,-0.195079488277321,0.115277701960524,0.0914794051066616
250,2,72389,-0.0760316478192032,0.0583767869608963,0.193618708654542
251,2,72392,-0.126453913549504,0.0585290744170574,0.0314038958732648
252,2,73646,-0.102292423633702,0.0574495067890693,0.0758439379272518
253,2,74564,-0.108625217106492,0.0573026830638013,0.0588243393844276
254,2,74739,-0.103861956170799,0.0575179431307126,0.07181205466546
255,2,79931,0.029049793245176,0.0651108825572972,0.655756085528378
256,2,80748,0.0055788047457592,0.0600940169778099,0.926087617578095
257,2,80873,-0.0154472337782865,0.0579150034633252,0.789838578771077
258,2,81501,-0.0123220126798992,0.057907475172225,0.831615193134414
259,2,83526,-0.0012501612841892,0.0578213146062275,0.982762406290618
260,2,83845,-0.000594382924423653,0.0578762962003861,0.991811762593862
261,2,84412,0.0838136830838287,0.14578632371314,0.565719933265887
262,2,84412,-0.0386932492273149,0.0730076622211587,0.596452830648364
263,2,84447,-0.00840183280004317,0.0586135380186672,0.886101188745897
264,2,87391,0.0560699801781216,0.0575434071588345,0.33052792890721
265,2,87562,0.0558964588856289,0.0576898959527497,0.333252251398233
266,2,87849,0.0495518558389263,0.0577008431894419,0.391049195851013
267,2,87878,0.0458599254614153,0.05795791759208,0.429322164643229
268,2,88125,0.00675759671712428,0.06450598569002,0.916626367587782
269,2,89785,0.0220196681402753,0.0580039198142097,0.70445297161794
270,2,93441,0.0479824805114302,0.0596930587596296,0.422041836131867
271,2,93588,0.00810279034217365,0.0618440625469328,0.895834361987377
272,2,93721,0.0329899499554656,0.0578139103537128,0.56861823472817
273,2,93952,0.0297400912287941,0.0576533966254253,0.606287120385334
274,2,95085,0.026355931818885,0.0577385785705965,0.648332731662961
275,2,103188,0.0663546343887975,0.0590521364721325,0.261920069867808
276,2,107124,0.0701003567070676,0.0576637676778159,0.224921414253927
277,2,111645,0.0801459710401672,0.0576637868653544,0.165439983896398
278,2,111916,0.0870978817283617,0.0577719525117677,0.132547409288203
279,2,111931,0.0973298365295649,0.0578146465782517,0.0931661650111902
280,2,111999,0.0955022296404126,0.057614026501772,0.0982823318000402
281,2,114528,0.07021595392625,0.0580504801719051,0.227254460535778
282,2,116024,0.0550735129594495,0.0582352434570395,0.344944615557991
283,2,119244,0.0306963192734984,0.0635286339083691,0.629261291580333
284,2,119246,0.0131137458821562,0.0642237399801174,0.838323906692877
285,2,119247,0.00292493227177215,0.0646910880086167,0.963962431792131
286,2,120090,0.0780245995236701,0.0579300193787208,0.178883952310766
287,2,120291,0.0703878467401285,0.0586232665044735,0.230680010705716
288,2,120726,0.0990063736606764,0.0581652417487011,0.0896063381017296
289,2,121716,0.0598170013339341,0.0582501858868164,0.305171623752526
290,2,123100,0.0781708776433414,0.0582692471331528,0.180605624848069
291,2,124677,0.0398293790315983,0.0582985964569121,0.494931030448648
292,2,127636,0.0119811069444311,0.0737806811223088,0.871093130317127
293,2,127887,0.0595696209917209,0.0586514641662093,0.310489578814005
294,2,128935,0.0479658200477822,0.0586260124898006,0.413814241012779
295,2,129053,0.0389209291023969,0.0588237342890001,0.508624978308173
296,2,130040,0.040042821498075,0.0591810896818095,0.49909327444034
297,2,130976,0.0467869995117731,0.0586842872518034,0.42583237057584
298,2,132199,0.00660149657148534,0.05900828905917,0.91098685483885
299,2,133355,0.0207482176614737,0.0593982428707071,0.727067178207694
300,2,133435,0.0232849967878228,0.059523984813067,0.695895175995998
301,2,133943,0.0771015228599998,0.0695836592556746,0.268598657649899
302,2,135183,-0.00376520793902801,0.0595695230203511,0.949637484522049
303,2,135402,-0.0076338091569268,0.0595594757017441,0.89808648289942
304,2,135898,-0.0287067235620067,0.0598572376393794,0.631818435401534
305,2,135912,-0.0298516205875052,0.059899894265039,0.618541752271286
306,2,135925,-0.0304753768091628,0.0596274667567473,0.609603145250111
307,2,136002,-0.0224839938343719,0.059592878808609,0.706182376743941
308,2,136173,-0.0228173394761768,0.0600143024306784,0.704026834197217
309,2,138209,-0.0445515723764149,0.0617413781933158,0.471028129889375
310,2,138318,-0.0534070620648488,0.0615457213552457,0.386113946609063
311,2,138695,-0.0471308782953774,0.0605033684771481,0.436513728820488
312,2,138818,-0.0287732722887712,0.0604248957843044,0.634239016839017
313,2,139728,-0.0132884352345917,0.0603317916832277,0.825799160231129
314,2,140174,-0.0252635326720916,0.0603209520699893,0.675603472809519
315,2,140863,-0.00296309656289395,0.0603113259118062,0.9608434665656
316,2,141152,0.00368525544793474,0.0604811045600969,0.951447573515458
317,2,141292,-0.0092017240111546,0.0600445547494238,0.878290058966412
318,2,141545,-0.0234018119370865,0.0603261978380636,0.698308156048314
319,2,145823,-0.0195689700710198,0.0626308397692436,0.75488348127055
320,2,145934,-0.206894780607132,0.102620951061641,0.0445459410502802
321,2,145980,-0.0225333467351732,0.0632057719509497,0.721673352260053
322,2,146723,-0.0312532311034293,0.0602072479210362,0.604020361709493
323,2,147946,-0.0434403431330761,0.0607379609186812,0.474952598296035
324,2,150394,-0.0423771268080593,0.066173955009775,0.522334661740427
325,2,151274,-0.0580281107281735,0.103674988939994,0.57603103269882
326,2,151397,-0.00784412858128425,0.0609324761082318,0.897640831797012
327,2,153035,-0.0453366790438818,0.0602222533145335,0.452058210902328
328,2,153228,-0.0453673763602644,0.0606623304789469,0.455038097726062
329,2,153455,-0.0331985024250341,0.0611430647394818,0.587497033324899
330,2,153732,-0.0681798356832388,0.0631380668411405,0.280944856202509
331,2,153815,-0.0272146561449835,0.0609166876002362,0.655328039626561
332,2,154160,-0.0339410123093313,0.060268383216805,0.573680416102652
333,2,154235,-0.0413968964319087,0.0608576746373255,0.496808036699649
334,2,155527,-0.0854766329018171,0.0659405709654047,0.195730079814212
335,2,159870,-0.0345021599847104,0.059331054306687,0.561261580086486
336,2,161229,-0.045442900127024,0.0602220265163299,0.450998518328082
337,2,161451,0.0038002532132726,0.129055745348643,0.976525046409579
338,2,161451,-0.0280749334870869,0.129461110537972,0.828442745891344
339,2,162696,-0.0323365519170205,0.0599865607334338,0.590183003447408
340,2,163284,-0.0411535787498774,0.0591754901833094,0.487231062393707
341,2,164166,0.00429461851638147,0.0597653985055684,0.942755656179736
342,2,165270,-0.0267781532900482,0.0592460831428901,0.651559665566508
343,2,165675,-0.0327506112909821,0.0602174065567833,0.586872315462806
344,2,166404,-0.00696226667298028,0.156131302416052,0.964457428976209
345,2,168012,-0.0160055191624382,0.0728151895194859,0.826146054716042
346,2,168062,0.0296887648533777,0.0596803867010362,0.61917253631344
347,2,168518,0.00633686609670536,0.0593585081067276,0.915043343150006
348,2,168980,0.00619466099920185,0.0593303693593504,0.916903589927463
349,2,169651,-0.00158938903413364,0.0593594060313412,0.978653773395032
350,2,169902,0.0962137609087854,0.0990855480077763,0.332204630067172
351,2,169960,-0.109414203013806,0.092234163620955,0.236315287218514
352,2,170725,-0.0125598500114228,0.0594613725049041,0.832831996774903
353,2,171254,-0.031697379014521,0.059537463217825,0.594788188562346
354,2,172242,-0.0109723395913144,0.0588544077478202,0.852213163589418
355,2,173254,-0.0146551374105863,0.0584010758733883,0.802006878732383
356,2,173340,-0.000797962004717157,0.0583992009841486,0.989105827607761
357,2,173385,0.000560614767235901,0.0584529916805905,0.992353131872476
358,2,173973,-0.0072492705314775,0.0582964410321152,0.901107471809396
359,2,174714,0.132242320383111,0.149313211393712,0.376397977891756
360,2,177341,-0.0405559236780514,0.058058968632135,0.485305811921726
361,2,180314,-0.0679626783390073,0.058005896392531,0.242127318866167
362,2,180339,-0.0536256291911335,0.0581954557036729,0.357432073441203
363,2,182758,-0.0947172675573693,0.0578371568891902,0.10238489123731
364,2,183619,-0.0423806890858245,0.0582414024024872,0.467296215196355
365,2,183913,-0.0390549962733593,0.0597251286575384,0.513594060973245
366,2,184146,-0.0378793642506217,0.0601283238557215,0.52911824337643
367,2,187176,-0.0691096677276489,0.0584868316636305,0.2381488259368
368,2,191066,-0.0333230268925166,0.0590138209017686,0.572660419723568
369,2,191124,0.0472880583206878,0.0745522834060597,0.526299870154292
370,2,191128,-0.0313425811072925,0.0686479808701968,0.648261232400777
371,2,191599,-0.0696034356617575,0.0581044276097541,0.231758690918585
372,2,191762,-0.0594370100551929,0.0604442758888843,0.326115761514011
373,2,191763,-0.0623223491006891,0.058358804655624,0.286287798144382
374,2,191959,-0.07094610934263,0.0581879815474346,0.223560703720599
375,2,192390,-0.0852086478717294,0.0597475586112088,0.154710406494174
376,2,195759,-0.0184810941760262,0.0588028320120358,0.753487075593975
377,2,196912,-0.00324146147841586,0.0578595455938052,0.955355232890448
378,2,197598,0.217981766446447,0.188601335614209,0.248552571269888
379,2,198110,-0.00873231706875782,0.058204684706787,0.880828416708289
380,2,198283,-0.0181863209655642,0.060029532281397,0.76210166973865
381,2,198805,0.00503379431965947,0.058456637668245,0.931426527622404
382,2,198891,0.00974601094280636,0.0579995868994832,0.866651291667325
383,2,199248,0.000881626014656189,0.0581343513167282,0.987908856935335
384,2,201782,0.0149004558477573,0.0580575145339048,0.797598558013342
385,2,203285,-0.00848464575254132,0.0578360590213845,0.883451254647997
386,2,203783,-0.023964363573962,0.0576991847667172,0.678150633895058
387,2,204179,-0.0119326292572801,0.0578494449059823,0.836698599551328
388,2,205406,-0.0130543764410553,0.0584432008653236,0.823377838843264
389,2,205834,-0.00653726498581458,0.058166354802473,0.910578770281657
390,2,205965,-0.0286909660415945,0.0635404001667164,0.651878441183133
391,2,207192,-0.0226194072379566,0.0581005317886517,0.69727790964975
392,2,207561,-0.0329193377063347,0.0578296008663642,0.5695504266535
393,2,208682,-0.00429407580657259,0.0577583548383206,0.94077755668376
394,2,210102,0.00174534933399173,0.0579078987448951,0.975972360356525
395,2,212519,0.00452525986879948,0.123248988647779,0.970731881683627
396,2,214801,0.00716138764205865,0.0579039628981941,0.901641423551366
397,2,215016,-0.00920551051645635,0.0578701039191785,0.873703154538625
398,2,218876,0.0123316078207094,0.0584668031721211,0.833074206621025
399,2,227511,-0.0397246425617268,0.0588463613568863,0.500081524510095
400,2,230378,-0.048003612946634,0.0580861081993289,0.409123218570508
401,2,231943,-0.0492395448952656,0.0582500432923912,0.39850843997629
402,2,232156,-0.0446616920536537,0.0582365736162074,0.443652912407945
403,2,232789,-0.04743358746977,0.0580237827369256,0.414202576954497
404,2,238524,-0.0458731839596016,0.0581091419986425,0.430389801864472
405,2,241518,-0.0514045864943742,0.0586014932219945,0.380980565515155
406,2,250396,-0.0808708704262416,0.0581061989600056,0.164866259993177
407,2,250466,-0.0690541938900675,0.058128751210091,0.235650803499869
408,2,252305,-0.0635840406480865,0.0583010756282066,0.276186107977497
409,2,254571,-0.0825591644456478,0.0590562006690311,0.162997993417889
410,2,254742,-0.072197407127651,0.0590410605380184,0.222208220879522
411,2,254908,-0.072274541505271,0.0594936869186289,0.225244019650082
412,2,255033,-0.0148333718549418,0.0698713713816651,0.831999102134241
413,2,255862,-0.0971099360714773,0.0590329547991594,0.100857412446833
414,2,255975,-0.0843720955961522,0.0588738313647138,0.152714266886622
415,2,258311,-0.0559998238958606,0.0579933350464993,0.334892839561264
