SNP,Chr,Pos,Effect,SE,ERG11_MID2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
97,1,130267,0.124370872785924,0.125098997636192,0.320816419892268
98,1,130271,0.130914015992281,0.125228997610748,0.296554849150289
99,1,130613,0.103317926695802,0.126475273670332,0.414535297856846
100,1,132012,-0.0160034090629105,0.126323183372604,0.899260866131871
101,1,133231,-0.0829449215055,0.125351932140224,0.508597508883103
102,1,137074,-0.0374149153685886,0.1252354293273,0.765301536023077
103,1,137304,-0.0531621675696617,0.125262842656785,0.671529063809019
104,1,139686,-0.0553142895908749,0.12542490495349,0.659471970294786
105,1,149562,-0.0941443860338416,0.125645792144576,0.454185045410479
106,1,150447,-0.0843945384466727,0.127061098605383,0.506993118456406
107,1,151446,-0.173953684158572,0.255252274146635,0.496003850316151
108,1,154084,-0.0677698065558328,0.127482251110253,0.595336115533174
109,1,156633,-0.0923585856826911,0.129188241767442,0.475134225555537
110,1,157269,-0.0999691057403213,0.125105541571091,0.424782415920006
111,1,160054,-0.0490756871086826,0.126381328321956,0.698017478369765
112,1,166222,-0.0824889027812109,0.125396533106936,0.511079691579233
113,1,166416,-0.0636730978080728,0.125172770508391,0.61129312087491
114,1,167326,-0.0782227335558113,0.125861358095527,0.534672363843447
115,1,168836,-0.0671497399670354,0.125282453725044,0.592305243389972
116,1,171200,-0.0647695125275171,0.125473770241295,0.606038187223265
117,1,171431,-0.0779914361137479,0.126236521987475,0.537092426020194
118,1,173339,-0.109389222775506,0.125187208276305,0.382818449473051
119,1,173845,-0.0979476308321877,0.125110071190607,0.434215631210993
120,1,175121,-0.11544689566306,0.124819212805709,0.355643072835507
121,1,175281,-0.112941786407294,0.124932050353487,0.366598291296589
122,1,175315,-0.118354145506143,0.124878433321366,0.343902595916607
123,1,175523,-0.111020752763234,0.125606753264815,0.377364914960618
124,1,175541,-0.115973787026641,0.125080259175647,0.354458813809881
125,1,175653,-0.102819670951968,0.125509500442769,0.413214649458103
126,1,175805,-0.182571385875227,0.132378144244239,0.168716855702517
127,1,175818,-0.171775969181217,0.129362218036037,0.185079650637268
128,1,175856,-0.165741387050173,0.127397676512858,0.194115049977483
129,1,175876,-0.12781142809828,0.125561523793577,0.309413714480277
130,1,175989,-0.124680636462504,0.125929713170813,0.322812610805064
131,1,176001,-0.130340333570152,0.12657155890124,0.303820298593697
132,1,176451,-0.0664694018149448,0.128236471131061,0.604549561325383
133,1,177692,-0.184880339020589,0.124649411141969,0.138912819519584
134,1,178191,-0.190721098876108,0.124749042023084,0.127200123337805
135,1,178224,-0.184880339020589,0.124649411141969,0.138912819519584
136,1,178960,-0.174846632811726,0.125691827326613,0.165079137434159
137,1,179139,-0.346980812312543,0.249115789793843,0.164541871815364
138,1,179139,0.0824359167623867,0.503083666846935,0.869934153464802
139,1,180955,-0.207497536770791,0.14431892822747,0.151384977303413
140,1,183802,-0.128009988967266,0.12486721652721,0.30598548436584
141,1,183954,-0.126956022863542,0.125782008702314,0.313505957265901
142,1,184450,-0.0737273967000243,0.124798815668835,0.55505258194725
143,1,184641,-0.0705813229075574,0.128439103080689,0.58298828626614
144,1,184718,-0.106621931407879,0.125441618457106,0.395916463646902
145,1,185296,-0.0636383104712634,0.124991329179922,0.610970934526159
146,1,185438,-0.0475081962435559,0.125017548823558,0.704164879378573
147,1,185469,-0.0482406029794661,0.125197254689162,0.700234806556254
148,1,185503,-0.0277161850563915,0.124890988783004,0.824502143285134
149,1,185705,-0.0420854513512694,0.126275762210677,0.739119215910894
150,1,185749,-0.0826429607343279,0.126219006498101,0.513049685176598
151,1,185806,-0.104169812009571,0.126342671166028,0.410211024651387
152,1,185879,-0.0924297966244229,0.126980095792309,0.467152596161572
153,1,185916,-0.0724010589976377,0.126959094306402,0.568856855079099
154,1,185941,-0.0617505861408017,0.127528524905504,0.628537118195167
155,1,185954,-0.0744336436613577,0.127882081147638,0.560905180873555
156,1,186055,-0.0586638226049,0.125351059263227,0.640076099756795
157,1,186896,-0.098363471297369,0.127338089566753,0.440359406138297
158,1,187697,-0.116339201025301,0.259839997122153,0.654619820404169
159,1,189392,0.137439831492884,0.261174045223515,0.599052988365689
160,1,189416,0.0989739561347491,0.252682474390331,0.695521410464745
161,1,190132,0.206172403367717,0.12506851719231,0.100144781043782
162,1,190148,0.222957726324849,0.125024949010283,0.0753956168936157
163,1,190165,0.229886602409378,0.125959013130442,0.0688323027392731
164,1,190169,0.223068953485581,0.125835221871795,0.0771396531499401
165,1,190933,0.125846733941833,0.125190049131773,0.315467214977389
166,1,192149,0.132759630489525,0.126196418468294,0.293515522496065
167,1,192302,-0.00385485194456159,0.166887835422524,0.981584785503119
168,1,192303,-0.159517962045825,0.150441356960527,0.289717997027567
169,1,192305,-0.0649344016962496,0.156545789785,0.67854399245253
170,1,192315,-0.106042387579102,0.177540924428633,0.550700577753097
171,1,192795,0.218061449714814,0.124592357996124,0.0809527444710967
172,1,194020,0.136117919056968,0.131602221636703,0.301697808823857
173,1,194187,0.129960823458745,0.125044269204621,0.299367976301191
174,1,194867,0.0129894002362856,0.125165377700008,0.917404538158494
175,1,197325,0.0225362726560891,0.128215946911568,0.86057692073722
176,1,197392,0.0143742545740786,0.129867452491024,0.911929802547339
177,1,198857,-0.0519811227621734,0.600170741095439,0.93103017976285
178,1,206666,0.0244816932397165,0.140764058534735,0.862027983207509
179,1,206675,0.193136236585589,0.182981812389396,0.291921220601688
180,1,223051,0.10194082067187,0.144950169727615,0.482343711649732
181,1,223059,0.0380812690234067,0.150606878672411,0.800529665277539
182,2,7366,0.273717536199538,0.180953066750444,0.131264898499738
183,2,8180,0.0631406446043865,0.2499181365817,0.800689365223939
184,2,8187,0.303170940248492,0.259412394943264,0.243319865545723
185,2,8250,0.538923404799062,0.254456738701851,0.0348788816646129
186,2,8253,0.554510150236332,0.254361850948365,0.029917237680966
187,2,8285,0.281115090706686,0.138020010918615,0.0424187890558132
188,2,8302,0.23361034992505,0.129356264816019,0.0717785471941808
189,2,8306,0.23361034992505,0.129356264816019,0.0717785471941808
190,2,8314,0.207253331362719,0.126807679694582,0.103068218188698
191,2,8317,0.227358856329974,0.12962586046648,0.0803047575884753
192,2,8328,0.222097060597796,0.129066826023872,0.0861649777878538
193,2,8331,0.214616260805832,0.128858061931574,0.0966953177181945
194,2,8498,0.25344034835871,0.126382309559612,0.0456889084696557
195,2,8651,0.241695735691747,0.126567084403386,0.0569917912550845
196,2,9418,0.274350311888687,0.323221856932627,0.396568503229666
197,2,9812,0.236296300181293,0.127355573126896,0.0643716711541971
198,2,9932,0.214056387219715,0.126960512241657,0.0926779429903985
199,2,10135,0.244487713025058,0.126313997687986,0.0537204943089288
200,2,11616,0.234779589912833,0.12623072235336,0.0637278361402494
201,2,12133,0.241128552614124,0.126703680374882,0.057842038588482
202,2,12194,0.243416287252319,0.127186303204919,0.0564469622244098
203,2,12359,0.23302998717818,0.126865838452427,0.0670767436563446
204,2,13061,0.242302206556121,0.126807192139539,0.0568410943797286
205,2,14298,0.226036268401406,0.127296153741237,0.0766483788334043
206,2,15222,0.224815303647186,0.128554573563078,0.0811960397859227
207,2,17986,0.239967797837471,0.126203081100111,0.0580582025738533
208,2,19770,0.237062730581153,0.12709999083198,0.0629874553407264
209,2,19836,0.230651874449096,0.126780860831757,0.0697133495182902
210,2,19851,0.248369678666409,0.127060955000121,0.0514040968876758
211,2,21595,0.274736047824185,0.126375984877114,0.0303722715642902
212,2,22385,0.273413660064886,0.126505281946463,0.031345405453185
213,2,23441,0.272835865722372,0.127753648966027,0.0333964566387826
214,2,24209,0.2921525520303,0.126565983575982,0.0215597253513624
215,2,24341,0.311477115725646,0.12673956621795,0.0144663817382797
216,2,26815,0.319088323817543,0.126531374445643,0.0121145955941191
217,2,28209,0.258622255046024,0.126965020247112,0.0424000186643892
218,2,28695,0.159206734284003,0.133150520422307,0.232620173601863
219,2,35849,-2.11483826881679,1.36318176311689,0.121702246213863
220,2,35850,0.477494927600393,1.67267769053179,0.775453514533644
221,2,41245,0.265284753505265,0.126433176740953,0.0365959386992737
222,2,43214,0.218892901059008,0.128755708312911,0.0899997848994408
223,2,47104,0.106048304156507,0.125550864543057,0.398870518974976
224,2,50915,0.0537352526428532,0.12688026469329,0.672180025202723
225,2,55834,0.0352204120310853,0.126312145411963,0.780533728119554
226,2,56422,0.0404202560791251,0.126533613288644,0.749579694530395
227,2,57715,0.0676628683690691,0.126083308676219,0.591846018166407
228,2,59046,0.0819818236630933,0.126697693375657,0.518009489916623
229,2,59191,0.0676991078241032,0.125995439508955,0.591389298827342
230,2,59383,0.0563828376364811,0.126047533873504,0.654922643768565
231,2,59477,0.05721212049832,0.127944108674166,0.655030212376657
232,2,59755,0.230329401754641,0.287289421255707,0.423246795750117
233,2,60471,0.0869879565317248,0.12616814548606,0.490986461431504
234,2,60478,0.0938831377732507,0.126298326624926,0.457767712495395
235,2,60786,0.0846577492357691,0.126108834158847,0.502463986828557
236,2,61035,0.0904778599918208,0.126088277511787,0.473493644173073
237,2,61071,0.0937893906611185,0.125508568342952,0.45539516714747
238,2,61675,0.110067747619493,0.125833119823854,0.38232532943902
239,2,62776,0.0371103851567305,0.131466321781288,0.777893831446318
240,2,62939,0.0833018226057274,0.125673487855926,0.507863522298496
241,2,63527,0.0776574201701008,0.126156012846607,0.538577306876106
242,2,63857,0.0735344925058531,0.126192387782449,0.560455633811471
243,2,65527,0.037332235300167,0.125821141251738,0.766863366226978
244,2,67007,0.0618066766068856,0.138506309786129,0.655699467582763
245,2,67023,-0.196632795472038,0.286312361609608,0.492674052696588
246,2,67024,-0.145243770851723,0.287446930995003,0.613671201406977
247,2,67976,0.0594011185920391,0.127610149594195,0.641868373569013
248,2,69628,0.138279300962354,0.129555120534072,0.28654794428125
249,2,71825,0.257394727876806,0.250554590363265,0.304982638321912
250,2,72389,0.0832718843136567,0.126784669058737,0.511738929588061
251,2,72392,0.172387464417804,0.127394762520471,0.176865523356739
252,2,73646,0.162443683885833,0.124807024300781,0.193916018887162
253,2,74564,0.119591114703286,0.124698145050568,0.33819254851621
254,2,74739,0.124676302842431,0.125095163913033,0.319616308408456
255,2,79931,0.138827193585839,0.14100394996203,0.325513379191752
256,2,80748,0.0570787115726223,0.130247440212813,0.661485524675957
257,2,80873,0.0423459637606457,0.12554968914564,0.736102902664034
258,2,81501,0.0661241730035011,0.12549965805933,0.598602805841022
259,2,83526,0.0157616411291283,0.125351428995823,0.900009619536237
260,2,83845,-6.7617412535359e-05,0.125473369593003,0.999570325625317
261,2,84412,0.43806211922799,0.315345714890047,0.165663188857627
262,2,84412,-0.103956414766338,0.158243766328331,0.511648553339696
263,2,84447,0.0693129861585108,0.127021796283062,0.585632021849061
264,2,87391,0.0242208902587089,0.124912665699774,0.846363681227237
265,2,87562,0.031640710437434,0.125224117840366,0.800668247082135
266,2,87849,0.0507167702221626,0.125194482432512,0.685646544622827
267,2,87878,0.0287438933872646,0.125752376874391,0.819331343234576
268,2,88125,-0.0138465626740893,0.139846467952556,0.921184465894404
269,2,89785,0.0427460877108957,0.125755120803813,0.734122489450455
270,2,93441,-0.0227863033479581,0.129524720031631,0.860455759894168
271,2,93588,-0.0415857073949426,0.134060289059023,0.756590761221539
272,2,93721,-0.0316925514399412,0.125384548170295,0.800598626285963
273,2,93952,-0.0403805672049863,0.125018741609395,0.746889428072601
274,2,95085,-0.0520365097196607,0.12518108773368,0.677889536129301
275,2,103188,0.0583505480531398,0.128213666170601,0.649314218456073
276,2,107124,0.0796575671331746,0.125202247566936,0.525038088417761
277,2,111645,0.12708375697744,0.125171614241115,0.310669562190218
278,2,111916,0.124704289190312,0.125474284831993,0.320970183823779
279,2,111931,0.133949908090735,0.125639726867235,0.287087671447653
280,2,111999,0.139780285332241,0.125169034721804,0.264868399003944
281,2,114528,0.0477175098908023,0.12608593078843,0.705322122212233
282,2,116024,0.0679106259207328,0.126359681873212,0.591303005658081
283,2,119244,-0.276535895747214,0.136984458507867,0.0442700170168651
284,2,119246,-0.264868976448939,0.138527072965534,0.0566806186662376
285,2,119247,-0.19214000767492,0.139874588891184,0.170419238023128
286,2,120090,-0.128866727186125,0.125725158994349,0.306070916302195
287,2,120291,-0.14098602882462,0.127130738439335,0.268191790609722
288,2,120726,-0.135890029640042,0.126409467805854,0.283109470751782
289,2,121716,-0.100829097617404,0.126358500337086,0.425429852579673
290,2,123100,-0.147226321522248,0.126404218321321,0.244916295024292
291,2,124677,-0.162704335825021,0.12617558172118,0.198066019449772
292,2,127636,-0.133299253742223,0.159801937770299,0.404758928862906
293,2,127887,-0.1511701543655,0.127085086697162,0.235034876781775
294,2,128935,-0.153109202381531,0.126957884658772,0.22863126976125
295,2,129053,-0.159370264599818,0.127324171082593,0.211511994003874
296,2,130040,-0.158105107496101,0.128109176006703,0.217970424212623
297,2,130976,-0.182822174414261,0.12696720670465,0.150777269654707
298,2,132199,-0.155122082441932,0.127663030558804,0.225143827850872
299,2,133355,-0.150453259635644,0.128545936435358,0.242619896687842
300,2,133435,-0.179836379967602,0.128718042236885,0.163250807147928
301,2,133943,-0.1445559273224,0.150920537611695,0.338804997821296
302,2,135183,-0.18945583451418,0.128750652197723,0.142048419063532
303,2,135402,-0.206843213728614,0.128655244224532,0.108787798497748
304,2,135898,-0.225857267486135,0.129252404083333,0.0814353678263024
305,2,135912,-0.224513344823952,0.129355328800019,0.0835014294495267
306,2,135925,-0.227803611004609,0.128747974285086,0.0776944468480722
307,2,136002,-0.228620263134654,0.128646682701022,0.076409930196389
308,2,136173,-0.228963552485036,0.12956323518545,0.0780594993673524
309,2,138209,-0.204592661088445,0.133508015059467,0.126310249865411
310,2,138318,-0.241504975682395,0.132950812709431,0.0701419230704008
311,2,138695,-0.221874516505125,0.13074920725234,0.0905880923175294
312,2,138818,-0.230177922422163,0.130466730414822,0.0785521715579704
313,2,139728,-0.210226613259554,0.130326301243263,0.107620937203185
314,2,140174,-0.246921890062072,0.130143855053896,0.0586042521802876
315,2,140863,-0.276148237407814,0.12992412005762,0.0342423710301768
316,2,141152,-0.248279936602833,0.130453559721856,0.0578269630241729
317,2,141292,-0.266477933781568,0.129403423664575,0.040200419660863
318,2,141545,-0.214501723175732,0.130313350335538,0.100644361039851
319,2,145823,-0.253530539710491,0.135127675242076,0.0614486716669691
320,2,145934,-0.492978131161279,0.222211321809939,0.0271557373394139
321,2,145980,-0.129310170098575,0.136879172507317,0.345456660377008
322,2,146723,-0.143748096860126,0.130352223365795,0.270879717440802
323,2,147946,-0.234129407223899,0.131182139950812,0.0751579322473397
324,2,150394,-0.248507639372242,0.14293495817143,0.0829758895416953
325,2,151274,-0.564560596029828,0.222845939002297,0.0117279565703029
326,2,151397,-0.144961464245852,0.131876612169417,0.272421045491872
327,2,153035,-0.0652196603875757,0.130617932508123,0.61786763264258
328,2,153228,-0.0666839655830014,0.131569637385352,0.612587738613803
329,2,153455,-0.0947276033397677,0.132515027457379,0.475177776948854
330,2,153732,0.0118081762886559,0.13710510155854,0.931415882760673
331,2,153815,-0.0900188085569025,0.132015204889896,0.495760631847946
332,2,154160,-0.0933885393229135,0.130623438876538,0.475115751433936
333,2,154235,-0.079274193263779,0.131955854232141,0.548383388620204
334,2,155527,-0.0880091077968033,0.143219611262716,0.539277808965655
335,2,159870,-0.155508486780318,0.12842235260775,0.226738264951452
336,2,161229,-0.144050598098953,0.130438915452146,0.270192266469629
337,2,161451,0.251972522020621,0.27946611081943,0.367872968218208
338,2,161451,-0.377583824730353,0.279964503362247,0.178302871686234
339,2,162696,-0.135757696683793,0.12990102581111,0.296698505243427
340,2,163284,-0.0670586821437507,0.128328179243285,0.601610939097549
341,2,164166,-0.034102593038416,0.129557077907792,0.792531146155201
342,2,165270,0.0353435287866275,0.128466379395002,0.783385851190294
343,2,165675,0.0304093326229258,0.130593434820622,0.816008967236375
344,2,166404,-0.506091278365924,0.337413487145442,0.134530450521088
345,2,168012,0.145487246058198,0.157681017837919,0.356810394121093
346,2,168062,0.127957246063342,0.129250582133234,0.322855357699046
347,2,168518,0.0635786580120448,0.12864430145662,0.62145782666497
348,2,168980,0.0382574964546631,0.128611587448368,0.766286203542321
349,2,169651,0.0740919984235315,0.128628364193164,0.564971401942626
350,2,169902,-0.0837979070877104,0.215053707618543,0.697022688650631
351,2,169960,0.182817982684064,0.200121499107825,0.36158478510284
352,2,170725,0.0929917954253143,0.128822829884654,0.470859641652921
353,2,171254,0.0631591872477708,0.129082735644695,0.6249386661629
354,2,172242,-0.0143931001998232,0.127597836926833,0.910252838779929
355,2,173254,-0.080545442736222,0.126549750874578,0.524880950624095
356,2,173340,-0.067748593737625,0.12655565959634,0.592761209845399
357,2,173385,-0.0679874414504722,0.126671943321428,0.591798721679293
358,2,173973,-0.0725456755576745,0.126327979882273,0.566154568385234
359,2,174714,0.143820779431741,0.32397373456571,0.657367154789562
360,2,177341,-0.0625848890885474,0.125912285643683,0.619462167427085
361,2,180314,-0.0791460711946114,0.12592816318887,0.530081740422878
362,2,180339,-0.064181680654539,0.126270725304629,0.611570056753605
363,2,182758,-0.050853295594251,0.125834809751467,0.686363757686017
364,2,183619,-0.0563760214694037,0.126323918444008,0.655667583847606
365,2,183913,-0.0467152046829777,0.129536079557262,0.718588253808865
366,2,184146,-0.0575423213182854,0.130392945345978,0.659266474901362
367,2,187176,-0.120125009667761,0.126886502804165,0.344433010989555
368,2,191066,-0.0792627523632536,0.127927680943993,0.535927245650214
369,2,191124,-0.121633384659948,0.16158862926765,0.452110969281952
370,2,191128,0.106753328280821,0.148761371874488,0.473469581532534
371,2,191599,-0.134642814387923,0.126020107868147,0.286059713377884
372,2,191762,-0.144147489766835,0.130995492539258,0.271907533585729
373,2,191763,-0.131173854182039,0.126531149067829,0.300588954662662
374,2,191959,-0.123801416011709,0.12624256973572,0.327430579879329
375,2,192390,-0.123620481118308,0.129736052016219,0.341312277461495
376,2,195759,0.0593310747520652,0.127460763561615,0.641871214649559
377,2,196912,0.0194606186625718,0.125433317434318,0.876794004806067
378,2,197598,-0.714386663788074,0.407884178966092,0.0807377683647296
379,2,198110,0.048302172079691,0.126163115193465,0.702057752769321
380,2,198283,-0.0241248594762767,0.130152059189391,0.853053896890986
381,2,198805,0.0637964761324176,0.126687341162186,0.614874727116311
382,2,198891,0.0663071399569867,0.125696134145792,0.598164394354776
383,2,199248,0.0819760322563935,0.125957297775873,0.51558350462375
384,2,201782,0.0483991735548998,0.12585160589736,0.700785121133616
385,2,203285,0.121759648504974,0.125222357657757,0.331543491374357
386,2,203783,0.124496998731056,0.124944354358103,0.319728860632027
387,2,204179,0.104619189469479,0.125299028787855,0.404307146285466
388,2,205406,0.102419802764767,0.126594016233742,0.419036276279591
389,2,205834,0.0873072868246897,0.126018794491792,0.488883302663585
390,2,205965,0.0625395628517054,0.13775245310363,0.650108095633369
391,2,207192,0.111439825728487,0.125846823698679,0.376479273091371
392,2,207561,0.0835689110170548,0.125350758071714,0.505411713854327
393,2,208682,0.126147134182932,0.125038506231846,0.313729789804735
394,2,210102,0.15116290675472,0.125283952003704,0.228408679612457
395,2,212519,0.247047314162634,0.266875349903797,0.355232758050894
396,2,214801,0.141636459119969,0.125309498283779,0.259120144604484
397,2,215016,0.153615181815064,0.125197734033003,0.220647606424049
398,2,218876,0.164892489602502,0.126457351318668,0.193104520948168
399,2,227511,0.163185527145028,0.127362922032628,0.200941987202176
400,2,230378,0.152439370859589,0.125788581326864,0.226372805909033
401,2,231943,0.157165060015484,0.126134292902882,0.213585662458609
402,2,232156,0.126785316895648,0.126179233848913,0.315679814884939
403,2,232789,0.130912858625303,0.125719170440005,0.298443503281621
404,2,238524,0.166533709689948,0.12577737413772,0.186347952075118
405,2,241518,0.159837245922543,0.126899094167623,0.208659654928913
406,2,250396,0.0405792469106697,0.126298458573278,0.748175892327235
407,2,250466,0.0608695394328997,0.126230747481704,0.629956690898188
408,2,252305,0.0554392322296433,0.126572629834748,0.66165177010034
409,2,254571,0.0348018358880737,0.128371895584548,0.786471291979735
410,2,254742,0.0754890050930574,0.128206384629769,0.556366343517686
411,2,254908,0.0807676776268145,0.129177610779475,0.532214134183303
412,2,255033,0.0716133046500733,0.15143987449291,0.636589084785095
413,2,255862,0.094920327372074,0.128371170850143,0.460142866386871
414,2,255975,0.0666683924995517,0.127957532220241,0.602679740748251
415,2,258311,-0.0319569381063207,0.125881536932543,0.799747522327826
416,2,259284,-0.0126711910684634,0.126315124190113,0.920151892075703
417,2,266330,-0.0252820466181929,0.126852921987032,0.842141229757606
418,2,267100,-0.0203179158974065,0.126846202495352,0.872832819383289
419,2,268086,-0.0214912132761551,0.126854901798201,0.865566708917623
420,2,274614,0.00404590807299443,0.126089121505207,0.974420258714573
421,2,274729,-0.0242752949050362,0.126772378369524,0.848253957925861
422,2,275746,-0.0237292737198316,0.126717324838158,0.85156320804705
423,2,277029,-0.0198331259076937,0.126130313557944,0.875143134139696
424,2,277741,-0.021241081649257,0.126179185208842,0.866411732920183
425,2,278218,-0.039510079981232,0.125938784306149,0.753915608147799
426,2,278379,-0.018836150300469,0.129069544085499,0.884053638045245
427,2,279910,-0.0295334664770489,0.125902299411791,0.81467501879709
428,2,280616,-0.065028629491819,0.131369273432615,0.620903574629752
429,2,283431,-0.0161666565847538,0.127753320825069,0.899371880445083
430,2,283573,-0.0506095227333591,0.126194959359552,0.688631587687352
431,2,286762,-0.099633622300497,0.126435641362037,0.431214728163356
432,2,287187,-0.0820414257947844,0.125880626828929,0.514993081360172
