SNP,Chr,Pos,Effect,SE,PMC1_GTR2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
109,1,156633,-0.0223167499678723,0.0519472743125302,0.667745927297214
110,1,157269,-0.0224907331579842,0.0503135775866931,0.655141103212966
111,1,160054,-0.0587528246343025,0.0507096434865991,0.247397396184565
112,1,166222,-0.0568655416329469,0.0503392904556228,0.2593927499596
113,1,166416,-0.0519718044615566,0.0502517391962848,0.301737133728593
114,1,167326,-0.0609863665930417,0.0505096126211122,0.228078442433738
115,1,168836,-0.047294412895292,0.0503110161770201,0.347839382156938
116,1,171200,-0.0632794813008661,0.0503368368315121,0.209541039210048
117,1,171431,-0.0668858351132348,0.0506393666237961,0.187414716140672
118,1,173339,-0.0615116099429129,0.0502630567413178,0.221846289960991
119,1,173845,-0.0628523808299552,0.0502165117052066,0.211534287028568
120,1,175121,-0.0354670365459824,0.0501925440274835,0.480269038694295
121,1,175281,-0.0526962414360335,0.0501924195158603,0.294489465314917
122,1,175315,-0.0444337290460038,0.0501992196575834,0.376679448414861
123,1,175523,-0.0467995610949386,0.0504782190747985,0.354495679059346
124,1,175541,-0.0487001467701364,0.0502665905450667,0.333289713037604
125,1,175653,-0.0427699094663234,0.0504413071357144,0.397060212235606
126,1,175805,-0.0731101039726967,0.0532064092556244,0.170287265370373
127,1,175818,-0.0687579086617581,0.0519942603655031,0.186886667777312
128,1,175856,-0.0614859342889643,0.0512217845067141,0.230794229541742
129,1,175876,-0.0533661139870066,0.0504597592738797,0.290962190945874
130,1,175989,-0.0530950404257715,0.0506049925375046,0.294801302391481
131,1,176001,-0.0642763704538664,0.0508329438440664,0.20689815132877
132,1,176451,-0.0615536966921753,0.0514561614331493,0.232407455872509
133,1,177692,-0.037887736247115,0.0502144223738624,0.451040686179413
134,1,178191,-0.0366353162305867,0.0502669914911924,0.466598332564179
135,1,178224,-0.037887736247115,0.0502144223738624,0.451040686179413
136,1,178960,-0.0361753400620674,0.0506196703356194,0.475297759009395
137,1,179139,-0.125861081258989,0.100175522364508,0.209799788079547
138,1,179139,-0.0304601340591344,0.202200337964846,0.880343115021321
139,1,180955,-0.00727863138686202,0.0581728957787775,0.900499247605108
140,1,183802,-0.0746364441332397,0.050103992635511,0.137214273915396
141,1,183954,-0.0865236062220854,0.0504172564997825,0.0870118120129722
142,1,184450,-0.0779875894891213,0.0500119105849935,0.119802438086106
143,1,184641,-0.0749489626670676,0.0514899635600909,0.146391044864072
144,1,184718,-0.063621474934949,0.0503552734416187,0.207260550509643
145,1,185296,-0.0660574666687362,0.0501317592924067,0.188466322488968
146,1,185438,-0.0824522657266547,0.0500653010366792,0.100469632850655
147,1,185469,-0.082722353293541,0.0501368497862386,0.0998464821417562
148,1,185503,-0.093193793883852,0.0499539691305364,0.0629275834191189
149,1,185705,-0.0962169658382445,0.050501690031794,0.0575634587970775
150,1,185749,-0.100244160152435,0.0504794945770485,0.0478243828079016
151,1,185806,-0.0730611859439564,0.0506794880778689,0.150292669971866
152,1,185879,-0.0882726044119483,0.050857512191785,0.0834922296627007
153,1,185916,-0.0890034647436307,0.0508305739053024,0.0808174486291851
154,1,185941,-0.0920345813591892,0.0510386915386075,0.0722044477286556
155,1,185954,-0.0880215993945145,0.0512091074935164,0.0865154640709697
156,1,186055,-0.0842193832227772,0.0501969186301172,0.0942751693640377
157,1,186896,-0.0785206719667444,0.0510521269405103,0.124932490917786
158,1,187697,0.00494277906858898,0.104464086067672,0.962288466220428
159,1,189392,0.0198112991078503,0.105006820139436,0.850462404562249
160,1,189416,0.0949105399704884,0.101454401875717,0.350170473835243
161,1,190132,-0.0166601484186084,0.0504528011744423,0.741435245023923
162,1,190148,-0.0176913416030686,0.0504670279700179,0.726133208444878
163,1,190165,-0.00618026246612063,0.0508626159717386,0.903357073425064
164,1,190169,-0.0178113983054223,0.0507914053458572,0.726039552164748
165,1,190933,-0.0658756639577781,0.0502661569897801,0.190866223565581
166,1,192149,-0.0736152892213778,0.0506489259397564,0.146989417936964
167,1,192302,-0.0027578006710467,0.0670753693073421,0.967227498073785
168,1,192303,-0.0172924182743213,0.0605545388856339,0.775376761892745
169,1,192305,-0.00796578803053105,0.0629327127110511,0.899347844894831
170,1,192315,0.0627835368305538,0.0713149649586814,0.379258010735385
171,1,192795,-0.106773153599099,0.0499707911709432,0.0333085535873454
172,1,194020,-0.0706411595522756,0.0528399933397192,0.182120077730903
173,1,194187,-0.054798259658028,0.0502499966793636,0.276231178513359
174,1,194867,-0.0101867112001299,0.0503042545473974,0.83964097061196
175,1,197325,-0.0509500197713813,0.0514633494411374,0.322839856824419
176,1,197392,-0.0721583098373151,0.0520556854218821,0.166568300123505
177,1,198857,-0.444149511058887,0.240061768903258,0.0651278747857417
178,1,206666,0.0220845313850488,0.0565660356805176,0.696461236001405
179,1,206675,0.0375295282601655,0.0736328348956604,0.610590876067275
180,1,223051,0.0180910959335088,0.058291150759743,0.756472265076873
181,1,223059,0.00700041450162514,0.0605361796350649,0.908003474423665
182,2,7366,0.149865385765817,0.0725265832210621,0.0395243139589457
183,2,8180,-0.180044504528976,0.0999979487455682,0.0726380890814368
184,2,8187,-0.0254974212404662,0.104455602013278,0.807296599793938
185,2,8250,-0.10567141836809,0.102765077868072,0.30452153965563
186,2,8253,-0.150677811382261,0.102605933095181,0.142856334775094
187,2,8285,-0.0372503596067859,0.055762707081572,0.504560141900068
188,2,8302,-0.0516642965006748,0.052157996953401,0.322591397716138
189,2,8306,-0.0516642965006748,0.052157996953401,0.322591397716138
190,2,8314,-0.0538036935322568,0.0510787445570853,0.292901992534272
191,2,8317,-0.0580249904841433,0.0522344729712291,0.267386299913249
192,2,8328,-0.0575207502353356,0.0520015525147619,0.26942124404259
193,2,8331,-0.0629683639443358,0.0518855360869393,0.225711316310111
194,2,8498,-0.0425643337405721,0.0510337731259525,0.404821087082269
195,2,8651,-0.0530672034007205,0.0510537918100837,0.299312939137034
196,2,9418,0.389763421429573,0.128376330041185,0.00257467369877258
197,2,9812,-0.0427628820115517,0.0513852951855274,0.405858260994288
198,2,9932,-0.0278420106810764,0.0512115184052749,0.587013847904047
199,2,10135,-0.0243667536652137,0.0510202695478868,0.633237864781139
200,2,11616,-0.0419282044142659,0.0509337147085362,0.41095483027771
201,2,12133,-0.031543376698483,0.0511577165457821,0.53790211112972
202,2,12194,-0.0408614889198322,0.0513371394155526,0.426599494237327
203,2,12359,-0.0243265828609029,0.0512165905713953,0.635098763429632
204,2,13061,-0.0399458409693642,0.0511850462307245,0.435666609998137
205,2,14298,-0.0261420745335335,0.0513719562289255,0.611155431990032
206,2,15222,-0.0321106004969485,0.0518637780069871,0.536227797328514
207,2,17986,-0.0469362020118252,0.0509213371600372,0.357294056313166
208,2,19770,-0.0435211368180628,0.0512827811417287,0.396651137394586
209,2,19836,-0.0329363874869573,0.0511640108706297,0.520161202828393
210,2,19851,-0.0382223668399766,0.0513036034899624,0.456753521824295
211,2,21595,-0.048165196708991,0.0510675576344257,0.346240924830572
212,2,22385,-0.0468332203244962,0.0511195071164172,0.360212805186731
213,2,23441,-0.0302309387065616,0.0516522796681689,0.558734804648452
214,2,24209,-0.0266268123943174,0.0512322205498807,0.603579008820348
215,2,24341,-0.0277298922378182,0.0513518395230768,0.589538882388677
216,2,26815,-0.037339947345115,0.0512729797067846,0.466938601394422
217,2,28209,-0.0624459235908173,0.0512210275455623,0.223602712427017
218,2,28695,-0.0453791554532397,0.0535696341917612,0.39751001576221
219,2,35849,-0.132750200824385,0.549708604624989,0.80931407437983
220,2,35850,-0.107767175888249,0.67233494814062,0.87274595047271
221,2,41245,-0.0576006176198943,0.0510398707208362,0.259857647457919
222,2,43214,-0.0346757376376753,0.0519280649332548,0.504720024216402
223,2,47104,-0.0647580684186899,0.0503945808411387,0.199627636585067
224,2,50915,-0.0499386860257368,0.0509393113994813,0.32758157066421
225,2,55834,-0.063270431712666,0.0506611074127599,0.212530848278117
226,2,56422,-0.0568991982761019,0.0507734425200923,0.263199199322793
227,2,57715,-0.0529142205921795,0.0506177216580505,0.296567543451021
228,2,59046,-0.0492877557555224,0.0508848905361522,0.333401590916149
229,2,59191,-0.0540614782313893,0.050578950462278,0.285866131893481
230,2,59383,-0.0600282112638477,0.0505745017935651,0.236054798855866
231,2,59477,-0.0557435262061345,0.0513521599945335,0.278434490769609
232,2,59755,-0.0611665621584701,0.115526443883301,0.59681960425233
233,2,60471,-0.0683507660528281,0.0506129974369432,0.177733996373969
234,2,60478,-0.062689120791387,0.0506917857038751,0.217030950162373
235,2,60786,-0.054845532318651,0.0506338689213993,0.279468383277491
236,2,61035,-0.0631389003102605,0.05060282346087,0.212955279719997
237,2,61071,-0.0752795050563618,0.0503249780618184,0.135581633154264
238,2,61675,-0.0630962517174044,0.0505180673474567,0.212498578410574
239,2,62776,-0.0411390382546054,0.0527994622467648,0.436409618766736
240,2,62939,-0.0669194612453731,0.0504163953008419,0.185255596771477
241,2,63527,-0.0794106674408036,0.0505553996608565,0.117133053129853
242,2,63857,-0.0922701283583823,0.050505364074638,0.0685534738712388
243,2,65527,-0.0985055611440306,0.0503037943663823,0.0509922384012223
244,2,67007,-0.0813350119716041,0.0555155591648527,0.143787805427176
245,2,67023,-0.145957474907857,0.114889035269254,0.204771283554707
246,2,67024,-0.171609167536746,0.115210811243129,0.137242559059759
247,2,67976,-0.0762302069240364,0.0511440653028017,0.136985916172666
248,2,69628,-0.112515521822001,0.0518097294106921,0.0305431870633713
249,2,71825,-0.182406349209915,0.100384825438542,0.070054061908821
250,2,72389,-0.0110720620472952,0.0509849547157198,0.828206528549511
251,2,72392,-0.0130718427412957,0.0513303543157646,0.799133180210184
252,2,73646,-0.0821154936481112,0.050092295758915,0.102045009264998
253,2,74564,-0.0839407848890148,0.0499846010982597,0.0939720107460315
254,2,74739,-0.0830533496628124,0.0501544502273199,0.0986202124788748
255,2,79931,0.0184900335586219,0.0567414662825352,0.744719905767511
256,2,80748,-0.0355086447882712,0.0523291096222735,0.497858821395535
257,2,80873,-0.0833220464514984,0.0502737784006506,0.0983339337406732
258,2,81501,-0.0553074624013987,0.0503746558720518,0.272986706309948
259,2,83526,-0.0648490166227668,0.0502639467704965,0.197836274218889
260,2,83845,-0.0452251913097843,0.050372717379539,0.369898131095905
261,2,84412,0.0441694440913567,0.127067814504646,0.72834380387839
262,2,84412,-0.102139963563839,0.0634075041506355,0.108106236789439
263,2,84447,-0.0464658937863318,0.0510141546835547,0.362999564168373
264,2,87391,-0.0274042980051231,0.0501863214236124,0.585375709526829
265,2,87562,-0.012338864843007,0.0503302843736388,0.806476661112367
266,2,87849,-0.0141782840395538,0.0503241439918907,0.778308586488463
267,2,87878,-0.0143677213392993,0.0505402904588267,0.776360561827947
268,2,88125,-0.0419078419641334,0.05616353100659,0.456058122131374
269,2,89785,-0.0334061157317186,0.0505204308380339,0.508889933983593
270,2,93441,-0.0214359743124892,0.0520482924710555,0.680700953084452
271,2,93588,-0.0658223065405431,0.0537747913449044,0.221754789809628
272,2,93721,-0.039166358423227,0.0503559274514859,0.437213541782866
273,2,93952,-0.0393549778858909,0.0502112253935909,0.433689842500921
274,2,95085,-0.0560405569762632,0.0502365655361511,0.265380825342981
275,2,103188,0.0200079380245197,0.0515356898535351,0.698076456790296
276,2,107124,0.0281248239181437,0.0503278141768766,0.576630288230418
277,2,111645,0.0336535179741066,0.0503504643651879,0.504324384223876
278,2,111916,0.0302996273089372,0.050475316715939,0.548700801271784
279,2,111931,0.036049795007076,0.0505418863976755,0.476152608391283
280,2,111999,0.0413552477436996,0.0503485743048991,0.411984961777157
281,2,114528,0.0471852456057408,0.0506244209136698,0.351940023392391
282,2,116024,0.0492992838751232,0.0507393949219658,0.331906160917075
283,2,119244,0.0438120828042308,0.0553245035503206,0.428944396784012
284,2,119246,0.0350206149030531,0.0559332546052987,0.531644556280149
285,2,119247,0.030005871771265,0.0563457548888105,0.594693189156213
286,2,120090,0.0760020821296623,0.050444603026196,0.13279614815401
287,2,120291,0.0610769387103289,0.0510819237256329,0.232629349974242
288,2,120726,0.0890664050014635,0.0506682491576992,0.0796423301360488
289,2,121716,0.0578017125740543,0.0507385476535857,0.255389258237272
290,2,123100,0.0495172308271954,0.0508335750051391,0.330671525407712
291,2,124677,0.0131892027821309,0.0508268838711467,0.795406420552663
292,2,127636,0.0585468767782051,0.0642152250298429,0.362533640260254
293,2,127887,0.00831683181551501,0.0511783305438644,0.870999678970513
294,2,128935,-0.00790632784060441,0.0511301308028071,0.877200222717665
295,2,129053,-0.0104215630831903,0.05128450813116,0.839087399644243
296,2,130040,-0.0168561664376976,0.0515927419951216,0.744076444098996
297,2,130976,-0.00995229334379621,0.0511775036098499,0.845922745453416
298,2,132199,-0.033895457979519,0.0513857972275903,0.509923351760907
299,2,133355,-0.0440929859687818,0.0517120477874965,0.394423973241908
300,2,133435,-0.0487048343438456,0.0518123255832038,0.347847990668392
301,2,133943,0.00609108693082036,0.0607358180020999,0.920172444075498
302,2,135183,-0.0612722279649327,0.0518033169218694,0.237690064289121
303,2,135402,-0.0518372468699859,0.0518246362703339,0.317877914046968
304,2,135898,-0.0694428290712268,0.0520421770597172,0.182947081359371
305,2,135912,-0.0656129855212559,0.0520948769297682,0.208685463429908
306,2,135925,-0.0662094448420656,0.0518556802747714,0.202511360463051
307,2,136002,-0.0594816312403468,0.0518398114592103,0.25198836356938
308,2,136173,-0.0509540793425447,0.0522334771909508,0.329977257191188
309,2,138209,-0.0761089452778703,0.0536850543831554,0.157162391501685
310,2,138318,-0.0916643686341863,0.0534625410682653,0.0873048803825651
311,2,138695,-0.0772074897384767,0.0526043046299147,0.143075362590741
312,2,138818,-0.0671684875244889,0.052546331174125,0.201993493383555
313,2,139728,-0.0509842242118574,0.0525033044792231,0.332179834973047
314,2,140174,-0.0565997331204462,0.0524870035355322,0.28161073627558
315,2,140863,-0.0485274743775337,0.052488608520236,0.355840205659471
316,2,141152,-0.0456674084631907,0.0526440693009988,0.386271167430548
317,2,141292,-0.0639435833501141,0.0522104216961898,0.221494239225861
318,2,141545,-0.0875519223899668,0.0523691846388906,0.0954456793058814
319,2,145823,-0.080735029042291,0.0544111637498731,0.138755543871296
320,2,145934,-0.185172627398889,0.0893898489071237,0.0390364603192692
321,2,145980,-0.106816850740188,0.0547897335197557,0.0520179694846731
322,2,146723,-0.110968630696932,0.0521478644657272,0.0340327213326927
323,2,147946,-0.0992672478889867,0.0526978197133416,0.0604263747805587
324,2,150394,-0.0915043176015473,0.0574878594774834,0.112343708328999
325,2,151274,-0.0780264224793861,0.0902812360236889,0.388032201917662
326,2,151397,-0.0764764734276266,0.0529381632593698,0.149446672235385
327,2,153035,-0.0687598714195767,0.0523887601574422,0.190206624776321
328,2,153228,-0.0483590369959985,0.0528369882321493,0.360685343896437
329,2,153455,-0.0474611376751919,0.0532390165850269,0.373282786572083
330,2,153732,-0.0634930760047292,0.055002076665387,0.249126955684818
331,2,153815,-0.0662878297036649,0.0529770680317278,0.211669996224605
332,2,154160,-0.0649111775887878,0.0524243884950125,0.216469683139157
333,2,154235,-0.0515301910402512,0.0529918112745653,0.331508490224695
334,2,155527,-0.0575246675033414,0.0575120981822624,0.317889886981573
335,2,159870,-0.038871562066612,0.0516811458801445,0.45246686896863
336,2,161229,-0.0549413803264116,0.0524349557407722,0.295447345815741
337,2,161451,0.119677355531404,0.11227159410752,0.28716893443083
338,2,161451,-0.134748844167281,0.11258452799078,0.232161095813382
339,2,162696,-0.0434164993369166,0.0522393809448833,0.406475153833347
340,2,163284,-0.0303842645378785,0.0515721962433303,0.556130927235821
341,2,164166,0.0104151646181136,0.0520736785243731,0.841589310192764
342,2,165270,0.0283423841640831,0.0516166425623214,0.583288161123237
343,2,165675,0.017339175519018,0.052483968822098,0.741315720684042
344,2,166404,0.166129527341726,0.135756874749028,0.221870927262521
345,2,168012,0.0187381174988688,0.0634436145910505,0.767899615140244
346,2,168062,0.0577745328559738,0.0519294333339848,0.2666551639601
347,2,168518,0.0541165758959998,0.0516422788034282,0.29539599574284
348,2,168980,0.0594332872735137,0.0516011164121591,0.250189738391562
349,2,169651,0.0437544451392466,0.05167008721559,0.397677999523977
350,2,169902,0.0583557189659061,0.0863970591076044,0.499840746171493
351,2,169960,0.0426486747329218,0.0804957592243879,0.596566263400434
352,2,170725,0.0197810433309293,0.0518039133924524,0.702806409414476
353,2,171254,0.0202173631828766,0.0518873048219657,0.697037828349503
354,2,172242,0.0600644534770971,0.051185247574199,0.241397748168865
355,2,173254,0.0741131878430922,0.050738886403012,0.144993229485067
356,2,173340,0.0832504254843924,0.0506925485343745,0.101426292500532
357,2,173385,0.0845970419722035,0.0507332803864528,0.0963046228198174
358,2,173973,0.0737985893241495,0.0506453027973012,0.145959661992326
359,2,174714,0.264913347435838,0.129482271222367,0.0415025843567553
360,2,177341,0.0282561502315853,0.0506019683072771,0.576925129502815
361,2,180314,0.00645460236500994,0.0506401325845312,0.898648733678574
362,2,180339,0.0173781454043282,0.0507608117807382,0.732288569273464
363,2,182758,-0.000219614273455959,0.05058716364104,0.996538603477436
364,2,183619,0.0242065348572309,0.0507700252188695,0.633808159269033
365,2,183913,0.0266833666391774,0.0520532985553479,0.608540389485633
366,2,184146,0.0172201538820631,0.0524139117470262,0.742696953429664
367,2,187176,-0.0231946012342397,0.0510479381603893,0.649842512923696
368,2,191066,0.00887070215236285,0.0514424164401048,0.863190879553456
369,2,191124,-0.0263635671565847,0.0649825788603202,0.685207309613602
370,2,191128,0.0226322966876049,0.0598215689244022,0.705412845625224
371,2,191599,-0.0117917562271185,0.0507278889187718,0.816322332374082
372,2,191762,0.0125609545354779,0.0527356319194586,0.811874074812218
373,2,191763,0.00491484455177671,0.0509320246226577,0.923179729213393
374,2,191959,-0.00740545426076633,0.0508068937363836,0.884196512335114
375,2,192390,-0.0435009812165518,0.0521591048094527,0.404841876527917
376,2,195759,-0.0421872073256916,0.0511954722528207,0.410472242170076
377,2,196912,-0.0408346113739257,0.0503689487613684,0.418078450498853
378,2,197598,0.0372237819226964,0.164635455415835,0.821255892188236
379,2,198110,-0.0400895394528359,0.0506730414243091,0.42939273169644
380,2,198283,-0.0576756885907825,0.0522230537538991,0.270167339697315
381,2,198805,-0.0338276865612402,0.0509045708654272,0.506784107607169
382,2,198891,-0.0169974169241141,0.0505315414604556,0.736789910592397
383,2,199248,-0.0233242207178387,0.0506398464475323,0.645376202528563
384,2,201782,-0.0355009437040411,0.0505575155451276,0.48302389116081
385,2,203285,-0.0384963289764846,0.0503549962385218,0.445080852809611
386,2,203783,-0.0490431510022701,0.0502203548780402,0.32945616485628
387,2,204179,-0.0318635691798064,0.0503812944095946,0.527503345594069
388,2,205406,-0.018169581869661,0.0509185746174853,0.721427772624107
389,2,205834,-0.0154828489412351,0.0506771373687621,0.760150671678561
390,2,205965,-0.0122414098569666,0.0553777290157181,0.825179017300491
391,2,207192,-0.0283728178784208,0.0506139196835078,0.575443988308191
392,2,207561,-0.0438686210275075,0.0503585243035057,0.384277392633728
393,2,208682,-0.0276686461284693,0.0503062653783097,0.582664470687631
394,2,210102,-0.0108337117708527,0.0504544961284547,0.830107727686499
395,2,212519,-0.0406488859801453,0.107370731727771,0.705224079207131
396,2,214801,-0.0188273597645042,0.050445437715912,0.709207058685437
397,2,215016,-0.0377460084796502,0.0503865650490709,0.454278696504638
398,2,218876,-0.0143385381137856,0.0509422181591907,0.778517385751003
399,2,227511,-0.0443252836021741,0.0512542690014192,0.387729537056276
400,2,230378,-0.025902151088395,0.0506431849795895,0.609346169636841
401,2,231943,-0.0291368464391301,0.0507835235459073,0.566505018669057
402,2,232156,-0.0217674705006838,0.0507731535325596,0.668388441793202
403,2,232789,-0.0237695779301904,0.0505907198110344,0.638758961217049
404,2,238524,-0.0131840294082983,0.0506728950684959,0.794877299105578
405,2,241518,-0.00605660957603615,0.0511166909319029,0.905750022847752
406,2,250396,-0.0227232415964796,0.0507548303193145,0.654640017065173
407,2,250466,-0.0238286831912069,0.050735459285504,0.638884170128877
408,2,252305,-0.0212730509170076,0.0508732346976627,0.676085851928056
409,2,254571,-0.0431903160562941,0.0515493113398522,0.402684863203678
410,2,254742,-0.024294786384923,0.0515377277878016,0.637647687298898
411,2,254908,-0.0280279581261473,0.051926320710641,0.589700123850485
412,2,255033,-0.00504619246231197,0.0608853255597982,0.933993715912299
413,2,255862,-0.00382718941246329,0.0516344188092807,0.940956171386416
414,2,255975,0.000249576648142735,0.0514483994463918,0.996132210241835
