SNP,Chr,Pos,Effect,SE,SSH1_ORM2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
63,1,82431,-0.0117562314872959,0.0812040191164163,0.884971925075602
64,1,83284,-0.0263631684220954,0.0806032906298967,0.743806455626569
65,1,83613,0.0105185674991149,0.0806046756070788,0.896248550268241
66,1,84112,0.0127570830949261,0.0806126436560656,0.874349003258822
67,1,84701,-0.048010236427231,0.0862873764288226,0.578290444502593
68,1,84858,-0.00154246241420479,0.0808429831772391,0.984788279982634
69,1,85751,-0.00281731021343164,0.0811751723032488,0.972333354159073
70,1,87445,-0.0241877663891902,0.0813367221210112,0.766352723965656
71,1,87467,-0.0280689521943151,0.0817591163411645,0.731567514653468
72,1,89070,-0.0163543319903136,0.0812563121818205,0.840604594678176
73,1,89616,-0.0336780604683697,0.0808039518029719,0.677087323920906
74,1,89679,0.00689337051096164,0.0808332334655982,0.93208799911716
75,1,89880,-0.0234435341865209,0.0808449190259671,0.772000620961212
76,1,91472,-0.0182162271844672,0.0814489428513927,0.82315739586518
77,1,93789,-0.0744967649613068,0.0805179335531968,0.35548378634122
78,1,94351,-0.0732121760110863,0.0807336847349178,0.365112360815812
79,1,99148,-0.105116680163263,0.0804211265761278,0.192037029141435
80,1,101281,0.827086574815233,0.880570284075834,0.348238267559117
81,1,106011,-0.0550610130350465,0.0839653510042814,0.512406526162506
82,1,106800,-0.0627898173797494,0.0806550361725121,0.436796759141688
83,1,107970,-0.0527007669212014,0.0804361940746645,0.512773941739258
84,1,109000,-0.0323867937864595,0.0806084999109424,0.688089896943338
85,1,112549,0.00403355825000425,0.0805353726653737,0.96008353270826
86,1,112742,-0.0248276885432898,0.0808386258810104,0.758928148212909
87,1,113050,-0.0547500884281009,0.080660792699207,0.497728659361311
88,1,113135,-0.00665458492483637,0.0805070533861307,0.934170006811161
89,1,114076,-0.0352594662601635,0.0804859565144933,0.661594633663642
90,1,114628,0.0321604833142993,0.0806933499203338,0.690464412580897
91,1,116283,-0.0554716065371329,0.0811066922306377,0.494465699506783
92,1,126880,-2.28462078175124,1.51793885108757,0.133197499015783
93,1,127853,0.0356361316320999,0.0809870931100002,0.660190204969583
94,1,128302,0.0331695201396555,0.0806788180658051,0.681226346812629
95,1,128704,-0.0298914382808269,0.0807627918485136,0.711519527838192
96,1,128911,-0.0151632433365367,0.0807833695863739,0.851217688283148
97,1,130267,-0.0533391476529331,0.0806991852954801,0.509067396684868
98,1,130271,-0.0644769132699381,0.0807720753314338,0.425257780511531
99,1,130613,-0.0754004619056055,0.0815016920364753,0.355525178381574
100,1,132012,-0.0221937108078498,0.0814186631845073,0.785329695114403
101,1,133231,-0.0839720219026199,0.0807257969580532,0.298952894946399
102,1,137074,-0.0452722745269661,0.0806984747695573,0.575149832414061
103,1,137304,-0.0743406209601926,0.080665519567994,0.357371344702997
104,1,139686,-0.0736699260378809,0.0807735222220994,0.36236199773397
105,1,149562,-0.0408773570131853,0.0810239206037898,0.614217990769128
106,1,150447,-0.0460976194944087,0.081915452866193,0.573964854547119
107,1,151446,-0.190314947846559,0.16432677294194,0.247586042987675
108,1,154084,-0.0570538434512317,0.0821492717424552,0.487816579957848
109,1,156633,-0.0381628327632903,0.0833076434501252,0.647165901742788
110,1,157269,-0.0199533510391358,0.080706426758673,0.80487107067927
111,1,160054,-0.0621937967620282,0.0814129876380247,0.445419456564501
112,1,166222,-0.0629672143463813,0.0808081402883946,0.436372963220877
113,1,166416,-0.0595928613456156,0.0806510683062786,0.460460337374385
114,1,167326,-0.0767492507588184,0.0810692194209803,0.344432849933709
115,1,168836,-0.0868776106108716,0.0806549595715857,0.28214815134
116,1,171200,-0.0999405831333805,0.0807333383446079,0.216572238287242
117,1,171431,-0.125269506133091,0.0811400251381218,0.123516233329512
118,1,173339,-0.104599340358418,0.0805883042125631,0.195153017541337
119,1,173845,-0.106357032454948,0.0805146593706236,0.187368753452257
120,1,175121,-0.0741077097758624,0.0804567544086358,0.357633801303946
121,1,175281,-0.0785434807166202,0.0805133938008234,0.329963924693559
122,1,175315,-0.0659418102405309,0.0805200158422815,0.413367872243532
123,1,175523,-0.0831270498234354,0.0809322799053207,0.30506791257541
124,1,175541,-0.0724436553951563,0.0806301921565353,0.369548465847568
125,1,175653,-0.0813944572739638,0.0808617985113596,0.314822631708493
126,1,175805,-0.142680780853144,0.0852201736600746,0.0949651051703068
127,1,175818,-0.138900164378065,0.083264717359901,0.0961676190777454
128,1,175856,-0.107311966712464,0.0821162102655025,0.192120986116758
129,1,175876,-0.0953153990291975,0.0808942067607304,0.239481761756665
130,1,175989,-0.0886906025935844,0.0811471982150683,0.275156885971287
131,1,176001,-0.0965757877141475,0.0815460866433133,0.237087456349784
132,1,176451,-0.116128385331097,0.0824587704908307,0.15991626899287
133,1,177692,-0.0531283576155472,0.0805468500155695,0.509943389509493
134,1,178191,-0.0528633724289557,0.0806274181907996,0.51247637873373
135,1,178224,-0.0531283576155472,0.0805468500155695,0.509943389509493
136,1,178960,-0.0448835300291877,0.0812050514078755,0.580806040444289
137,1,179139,0.0111103284276783,0.161014579119959,0.945027095155835
138,1,179139,-0.290189559637878,0.323921915338176,0.370936591974997
139,1,180955,-0.0100900643146496,0.0932955119218261,0.913936837101167
140,1,183802,-0.0729012858631026,0.0805131768175453,0.365840476431291
141,1,183954,-0.0489801677527101,0.0811515965707926,0.546521303934418
142,1,184450,-0.0359461008771034,0.0804598173089591,0.655323456842707
143,1,184641,-0.085161919019982,0.0827005418013571,0.303826540791105
144,1,184718,-0.0411138396061146,0.0809102548247628,0.611671655755993
145,1,185296,-0.0277396060803113,0.0805829466978072,0.730873272074142
146,1,185438,-0.0684300542620158,0.080517943295813,0.395971540007209
147,1,185469,-0.0681244527959916,0.0806351175475915,0.398767700966
148,1,185503,-0.0924834273672274,0.0803572094461231,0.25055075243962
149,1,185705,-0.0804115589711347,0.0812950374321172,0.323275849636175
150,1,185749,-0.0534902608357112,0.0813578210114733,0.511307739582848
151,1,185806,-0.0810860632053803,0.0814019939166425,0.319874707757367
152,1,185879,-0.0604504078319704,0.0818470019212182,0.460653956938291
153,1,185916,-0.0677414746502732,0.0817935354781767,0.408116353675974
154,1,185941,-0.064090127102793,0.0821588299129681,0.435868901461504
155,1,185954,-0.0578883529514658,0.0824121852492339,0.482877278521036
156,1,186055,-0.0724557142632563,0.0807317759638942,0.370070835263298
157,1,186896,-0.0476149562599606,0.0821098104829092,0.562356282538306
158,1,187697,-0.158858551234227,0.167321686668995,0.343056593069564
159,1,189392,0.131603904858784,0.168267824095515,0.434674373020764
160,1,189416,0.0669001118886463,0.162870508275167,0.681500351040395
161,1,190132,-0.105949734282624,0.0807296425843316,0.190237259381383
162,1,190148,-0.103631167124064,0.080762631719013,0.200278723405563
163,1,190165,-0.104009207199112,0.0813847483277362,0.202091333675107
164,1,190169,-0.108807619644362,0.0812649931212145,0.181457102731728
165,1,190933,-0.182519750554639,0.0802243663337746,0.0234980384778212
166,1,192149,-0.0466872942132535,0.0814331801618527,0.566792898383411
167,1,192302,0.0561529876499911,0.107531093773697,0.601857000179265
168,1,192303,0.0246188737067121,0.0971169350840937,0.800031578286763
169,1,192305,0.0391329414065362,0.100909359330149,0.698395643666629
170,1,192315,0.165129097506465,0.114159295184064,0.148930046497918
171,1,192795,-0.119439818433868,0.0804065070243824,0.138317231650016
172,1,194020,-0.0571688916729908,0.084902078006322,0.501164676020232
173,1,194187,-0.00914120380723914,0.0807227778887282,0.90990312114863
174,1,194867,0.0262762210194827,0.0806681909149569,0.744820036917172
175,1,197325,-0.00170969603626764,0.0826489843868568,0.983507639823665
176,1,197392,-0.0503530955676317,0.0836684862677117,0.547682451700483
177,1,198857,-0.489005025760015,0.385985574563746,0.206026366695023
178,1,206666,-0.139611986778932,0.0904327875126294,0.123527807587833
179,1,206675,-0.128037407840922,0.117935639014791,0.278372522809877
180,1,223051,-0.0478769590889351,0.0934626622498681,0.608791081213837
181,1,223059,-0.0793345324282941,0.0969950846232999,0.413952773215901
182,2,7366,0.0708449688441681,0.11695534135276,0.545074186958238
183,2,8180,-0.383965524778318,0.159805324381401,0.0167898048725701
184,2,8187,0.0576105431169243,0.167507118748465,0.731104511855416
185,2,8250,-0.300564641346758,0.164279434528269,0.0681539824582278
186,2,8253,-0.308136560562219,0.164239690235929,0.0614610809409701
187,2,8285,-0.0931832038135684,0.0893486023045632,0.297700293955027
188,2,8302,-0.121356000157106,0.083515338708779,0.147084816427372
189,2,8306,-0.121356000157106,0.083515338708779,0.147084816427372
190,2,8314,-0.102931322347511,0.0818632469024786,0.209455630790671
191,2,8317,-0.131832789670317,0.0836236493410488,0.11580604522727
192,2,8328,-0.115080104295169,0.0833172417511196,0.168082572159698
193,2,8331,-0.102933950149017,0.0832048505835827,0.21686681134796
194,2,8498,-0.133225247121359,0.0816187582332743,0.103510699958364
195,2,8651,-0.128558435042476,0.08171693350942,0.116564492568659
196,2,9418,0.179950285214987,0.208334758572293,0.388308749797923
197,2,9812,-0.114909103965986,0.0822631120947127,0.163336660537471
198,2,9932,-0.139761860420414,0.0818276068949748,0.0885147941599488
199,2,10135,-0.122208946080196,0.081591508375363,0.13507509165024
200,2,11616,-0.108553606535992,0.08155909945608,0.184054292750414
201,2,12133,-0.114308168621187,0.081862770216141,0.163489876116313
202,2,12194,-0.133525042764964,0.0820989439008799,0.104758672309507
203,2,12359,-0.124156250777473,0.0818988686174508,0.130421806798209
204,2,13061,-0.13405052482353,0.0818486026541743,0.102357310799693
205,2,14298,-0.126410775850843,0.0821430874054238,0.124722270214778
206,2,15222,-0.151714711725068,0.0828291874765132,0.06784497180821
207,2,17986,-0.134653173647325,0.0814487867190016,0.0991740874376767
208,2,19770,-0.11021957022583,0.0821195271524192,0.180398718295521
209,2,19836,-0.133448760924665,0.0817948046558834,0.103675245686973
210,2,19851,-0.133490115795001,0.0820359006177461,0.104583503025465
211,2,21595,-0.136324096102926,0.081681271175836,0.0960087021583921
212,2,22385,-0.14706250808641,0.0817064325503639,0.0727318894839725
213,2,23441,-0.180525940966296,0.0823188497971237,0.0289587077429735
214,2,24209,-0.185802681409453,0.0815982061649218,0.0233814347152069
215,2,24341,-0.197965779143067,0.0817131702078304,0.0159086543199124
216,2,26815,-0.172384737020007,0.0817778788908575,0.0357386981220926
217,2,28209,-0.196486907623818,0.0816516604900105,0.0166236440392977
218,2,28695,-0.224703084293756,0.0851641068948028,0.0086968957985308
219,2,35849,0.254347867537668,0.881566016223559,0.773119418984223
220,2,35850,-2.04106598428728,1.0728125455309,0.0579144645638323
221,2,41245,-0.131718317768263,0.0817026765320631,0.107819371628192
222,2,43214,-0.0466820659865589,0.0832953529732901,0.575534716048844
223,2,47104,-0.0969038329231917,0.0808449456097673,0.231472750505579
224,2,50915,-0.112694605185393,0.0815850452465694,0.168056000320644
225,2,55834,-0.08762106724299,0.0812935724208667,0.281843332918549
226,2,56422,-0.0883443981615445,0.0814371732574638,0.278743205653053
227,2,57715,-0.11203753700436,0.0810849321552377,0.167928238052823
228,2,59046,-0.0486349679942606,0.0816741898307728,0.551907327387113
229,2,59191,-0.0845933099497296,0.08112247693613,0.297761450267048
230,2,59383,-0.0696753749651896,0.081186072337493,0.391354258519786
231,2,59477,-0.0571001549956551,0.0824375496336927,0.488986257616787
232,2,59755,-0.114476315939828,0.185249324356832,0.53700144492011
233,2,60471,-0.0918197352575776,0.0812333125398636,0.259108317327281
234,2,60478,-0.0825717300778001,0.0813544291668462,0.310818646976022
235,2,60786,-0.0950254270117845,0.0811816893114862,0.242578221991983
236,2,61035,-0.107148045252004,0.0811330353901391,0.187474867605891
237,2,61071,-0.0837550031433849,0.080841444677177,0.300892485944287
238,2,61675,-0.136633695321977,0.0808710305546897,0.0920016422950287
239,2,62776,-0.087446441188515,0.0846222088718802,0.30213606457906
240,2,62939,-0.134493606387763,0.0807402900530228,0.0966491866021335
241,2,63527,-0.158702467302537,0.0809215957340967,0.0506428608268448
242,2,63857,-0.155103160426523,0.0809603879604143,0.0561992756274611
243,2,65527,-0.14028283506561,0.0807675031467011,0.0832820444344345
244,2,67007,-0.150580319893775,0.0889431932851054,0.0913388120026464
245,2,67023,-0.363685956950485,0.183657159996059,0.0484522374988896
246,2,67024,-0.40812060018197,0.18407223609976,0.02724758788757
247,2,67976,-0.12207083080263,0.0820232517271243,0.137578620114869
248,2,69628,-0.219423017854357,0.0828239307239673,0.00842914225496622
249,2,71825,-0.485731179100835,0.159664173153066,0.00252434386916575
250,2,72389,-0.20240386545454,0.0810600411776883,0.0129812417285914
251,2,72392,-0.130975750506633,0.082033131142513,0.111245187761183
252,2,73646,-0.144806615385116,0.0802717425460241,0.0720907070132091
253,2,74564,-0.157262391070719,0.080046123028775,0.0502391239962253
254,2,74739,-0.122176908381921,0.080484921030835,0.129906952335554
255,2,79931,-0.157803356892401,0.0906246391013897,0.0825047543459587
256,2,80748,-0.173304494132695,0.0834695916461688,0.0385932361064666
257,2,80873,-0.11258918813237,0.0807177030556556,0.163937757309927
258,2,81501,-0.140729303962907,0.0805789734893275,0.0815979526697459
259,2,83526,-0.137509751326221,0.0804686623894916,0.0883556804644674
260,2,83845,-0.149512506142593,0.0804851645595391,0.0640525911792287
261,2,84412,0.150491538261777,0.203662885463226,0.460443749831264
262,2,84412,-0.21817962473554,0.101400301486356,0.0321014947011279
263,2,84447,-0.112866158760342,0.0816896354812561,0.167954220441595
264,2,87391,-0.163359639656793,0.0800496625153527,0.0420213410223689
265,2,87562,-0.175253140616817,0.0801835147880064,0.0294977831791764
266,2,87849,-0.161516174272819,0.0802575051291417,0.0449290348541304
267,2,87878,-0.164520502697036,0.0805891163484905,0.041946955899021
268,2,88125,-0.1879319962083,0.0895867895127564,0.0366365319807867
269,2,89785,-0.176687654522655,0.0805252128037763,0.028872914310893
270,2,93441,-0.14973956881738,0.0831114341089906,0.072450101580506
271,2,93588,-0.164192035799282,0.0859813665960582,0.05699205742455
272,2,93721,-0.17243301714186,0.0803049324609035,0.0324557199705752
273,2,93952,-0.187612463786856,0.0799754891195451,0.0195352782093012
274,2,95085,-0.17162976481241,0.0801903271503488,0.0330170160108812
275,2,103188,-0.11856540417824,0.0824269731924161,0.151198164594614
276,2,107124,-0.0407509724969861,0.0807199715870811,0.613983600682976
277,2,111645,-0.0824700023929692,0.0806815026076314,0.307401661368109
278,2,111916,-0.0671132207845343,0.0809124648491511,0.407407723631667
279,2,111931,-0.0648989586165273,0.0810415382791524,0.423779697184745
280,2,111999,-0.0803395960866579,0.0807106382612454,0.320222221773337
281,2,114528,-0.0890541103292812,0.0811506324445045,0.273217774458376
282,2,116024,-0.100729050107056,0.0813056544455724,0.216208064083557
283,2,119244,-0.103291543782311,0.088635314826373,0.244662459497886
284,2,119246,-0.0839349176649244,0.0896417015293318,0.349739396043146
285,2,119247,-0.138099977557286,0.0901016807205314,0.126242391726767
286,2,120090,-0.0570549197898469,0.0811035807382206,0.482219073013146
287,2,120291,-0.00969181131224123,0.0820869187522132,0.906081192142985
288,2,120726,-0.0234381594101264,0.0816047272999221,0.774115684429303
289,2,121716,-0.0700720028404025,0.0814362132699167,0.390123615040031
290,2,123100,-0.0729648799875074,0.0815415975529412,0.371494163734585
291,2,124677,-0.0553516133979713,0.0814683196051849,0.497313870680594
292,2,127636,0.161653952674537,0.102746963885867,0.11654032992102
293,2,127887,-0.00932341432319139,0.0820789999920913,0.909626802610185
294,2,128935,0.00448792445397861,0.0820025586760558,0.956385264111625
295,2,129053,0.0173898410266712,0.082247315470193,0.83267100040611
296,2,130040,-0.0294288688515029,0.0827397281487687,0.722292653781136
297,2,130976,-0.0267567750849373,0.0820681446906166,0.744593945930316
298,2,132199,-0.0256328285401329,0.0824496423283534,0.756067197336651
299,2,133355,-0.0760245735289842,0.0829200712948898,0.359851577905621
300,2,133435,-0.0596978533070116,0.0831374436416388,0.473193909862397
301,2,133943,0.0374347928729096,0.0973862921942975,0.700917248055579
302,2,135183,-0.138773452351067,0.0829158883415347,0.0950821968091238
303,2,135402,-0.15329906049619,0.0828307469738904,0.0650406733555604
304,2,135898,-0.16675342837386,0.0832010046692397,0.045809613064245
305,2,135912,-0.159477226432807,0.0833035303486613,0.0563757812569612
306,2,135925,-0.15734750495921,0.0829337692116349,0.0586085705303978
307,2,136002,-0.171886431826,0.0827892279889456,0.0385993612700251
308,2,136173,-0.160065242860152,0.0834487085821489,0.0559013394765949
309,2,138209,-0.0946988122625479,0.0861951118980991,0.272666730630169
310,2,138318,-0.118878810559488,0.0858642027391458,0.16708056724246
311,2,138695,-0.0855636594359437,0.0844987290609258,0.311943423753796
312,2,138818,-0.0916411845737775,0.0843252325781437,0.277884955548747
313,2,139728,-0.104104137404234,0.0841324892189132,0.216767272481591
314,2,140174,-0.0848168004795581,0.0841938125406603,0.314432886321567
315,2,140863,-0.0682546359811321,0.0842023165089158,0.418139941424791
316,2,141152,-0.124223588610794,0.0842590441737302,0.141290542365351
317,2,141292,-0.0859859774022252,0.0837854598353273,0.305470016167192
318,2,141545,-0.152035069135095,0.0839299196989924,0.0709206049065353
319,2,145823,-0.0752090750442095,0.0874422228497911,0.390317557956245
320,2,145934,-0.041084944870045,0.14421143971283,0.775892574413268
321,2,145980,-0.128586548664887,0.0880755128677578,0.145190988040937
322,2,146723,-0.107733094002224,0.0839714747590181,0.200343413584614
323,2,147946,-0.0804763181868664,0.0848299523011046,0.343433360244961
324,2,150394,-0.0811252041282426,0.092425820854,0.380685560562361
325,2,151274,-0.00566650103587829,0.144941645090941,0.968836707122569
326,2,151397,-0.0734208869638917,0.0850606494577878,0.388635972468729
327,2,153035,-0.0102340868215133,0.0842216550411,0.903353287005429
328,2,153228,0.033828001042901,0.0848188835355602,0.690262346909654
329,2,153455,-0.00232655339969079,0.0854782311412847,0.978301175130118
330,2,153732,0.0383036208693575,0.0883525987722846,0.664893608183613
331,2,153815,-0.0744940978572797,0.0850580060107965,0.381732427387879
332,2,154160,0.0297924897884176,0.0842432535638233,0.723813534446801
333,2,154235,0.0282246663930691,0.0850862971336227,0.740298974481709
334,2,155527,0.0338862250905433,0.0923482312974352,0.713883917703868
335,2,159870,0.173615457884648,0.0824339027018813,0.0358997829478762
336,2,161229,0.104009549712693,0.0840412876387856,0.216686740277165
337,2,161451,0.362772951124298,0.179308932353764,0.0438085980750142
338,2,161451,0.0350580547456341,0.180914201320907,0.846457439809826
339,2,162696,0.0578750468943496,0.0838044280521156,0.49027296180725
340,2,163284,0.0485599585558399,0.0827093748877815,0.557501433062031
341,2,164166,0.0341853299131285,0.08349825741583,0.682484402502299
342,2,165270,0.0595624743859742,0.0827550192253098,0.472158541054652
343,2,165675,0.0376306225567148,0.0841605344167818,0.655056080205983
344,2,166404,0.0806110262355397,0.218139704507786,0.711947938247736
345,2,168012,0.0526306347412875,0.101721930510712,0.605203021040555
346,2,168062,0.099492343468607,0.0832596699718456,0.232903151218361
347,2,168518,0.0842278289117341,0.0828289810363968,0.309902975275052
348,2,168980,0.106871369857264,0.0827154771240186,0.197189907813584
349,2,169651,0.0548898440775325,0.0828987468564427,0.508319187395335
350,2,169902,-0.0672101460431849,0.138602943926831,0.628039974036721
351,2,169960,0.0758627187491374,0.129083544702274,0.557107767570877
352,2,170725,0.0762544540511719,0.0829986936001475,0.358857441297366
353,2,171254,0.0406559233516025,0.0832042090641282,0.62540835482668
354,2,172242,0.0907621786835738,0.0821064908448895,0.269730360747467
355,2,173254,0.115361605998292,0.0813869286944094,0.157234498430523
356,2,173340,0.101737858773932,0.0814284882946399,0.212341641053942
357,2,173385,0.0966249642047859,0.0815214352044325,0.236707752016839
358,2,173973,0.125776561376933,0.081190981208414,0.122243027826836
359,2,174714,-0.15491070927258,0.208722443159168,0.458468676524788
360,2,177341,0.113719130505339,0.0809629928642725,0.161025018544468
361,2,180314,0.103160104902132,0.0810303500038505,0.20381872350538
362,2,180339,0.0799097286297501,0.0813101853496805,0.326390607461518
363,2,182758,0.0568436491523588,0.08107291318829,0.483676146449889
364,2,183619,0.1114936418342,0.081232356823113,0.170770698380029
365,2,183913,0.145807350107617,0.0831503629810922,0.0803775297098704
366,2,184146,0.144872098769452,0.0837175000626471,0.0844171148360576
367,2,187176,0.0779075977740477,0.081787200714476,0.341462470724123
368,2,191066,0.0817304278103929,0.0823896740963915,0.321877772309506
369,2,191124,-0.1599570827756,0.10389208494737,0.124542440013203
370,2,191128,0.186027824000799,0.0954463162556622,0.0520835104835133
371,2,191599,0.0828784543303639,0.0812415901693863,0.308356860505703
372,2,191762,0.0834552799729397,0.0844650388024997,0.323807240618572
373,2,191763,0.110247112084475,0.0814724571615286,0.1768632374757
374,2,191959,0.0817924533056887,0.0813678140376601,0.315480070185594
375,2,192390,0.0539906146405792,0.0836833988760727,0.519231507717007
376,2,195759,0.0495701128356574,0.0821414927695645,0.546582122774015
377,2,196912,-0.00202547866221761,0.0808544757499688,0.980028506444238
378,2,197598,0.0948291372878165,0.264005573735778,0.719664951199083
379,2,198110,-0.0507961209784664,0.0812941416151674,0.532477409627222
380,2,198283,0.0030771038749733,0.0838973197810194,0.970763261583363
381,2,198805,-0.032461109307199,0.0816711628341835,0.691267700913725
382,2,198891,-0.0386545709265006,0.0810270109911493,0.63361613787899
383,2,199248,-0.0262071194442261,0.0812262583148755,0.747156304364154
384,2,201782,0.0174164816238782,0.0811331079027006,0.830152054843423
385,2,203285,0.0166672937101652,0.0808189626656988,0.836730155854262
386,2,203783,0.0122477151453392,0.0806471603406069,0.879377881984767
387,2,204179,0.00235459541328872,0.0808448478453302,0.976781462312496
388,2,205406,0.0282851686351145,0.0816616964304859,0.729270967855425
389,2,205834,0.0345190385344417,0.0812636178983337,0.671256936498385
390,2,205965,0.0763199025059271,0.0887254385151709,0.390273305332007
391,2,207192,0.0234947011442597,0.0811987474377398,0.772484890708648
392,2,207561,0.00684655790096186,0.0808486045556051,0.932560871544445
393,2,208682,0.0415885468319731,0.0806830555172759,0.606557220904955
394,2,210102,0.00165878385078777,0.0809218138827885,0.9836572108487
395,2,212519,-0.066536459353177,0.172194735434076,0.699431472932851
396,2,214801,-0.00881920132489183,0.080916649493442,0.913271412345389
397,2,215016,0.0220071683078248,0.080863358005407,0.785663844006368
398,2,218876,0.00605490465453762,0.0817072955928364,0.940968952083518
399,2,227511,-0.0662434401257676,0.0822106772651661,0.420914127517576
400,2,230378,-0.0543155143419167,0.0811978298926142,0.503978531713404
401,2,231943,-0.0634881888293727,0.0814121248115901,0.43600935753615
402,2,232156,-0.0479859194228491,0.0814087681619623,0.555940444179158
403,2,232789,-0.071941386939172,0.081070036803077,0.375468874973785
404,2,238524,-0.0644479285905793,0.08120220883136,0.42791951433152
405,2,241518,-0.0438717005173282,0.0819469437177044,0.592733120685434
406,2,250396,-0.112268839200089,0.0812017823064932,0.167664405453929
407,2,250466,-0.112935712285678,0.0811703296973488,0.164997869728783
408,2,252305,-0.0765859645771082,0.0815064697053135,0.348049632057247
409,2,254571,-0.0561649523080732,0.0827005427506734,0.497496452749861
410,2,254742,-0.0583237456876149,0.0826215299319719,0.48070684204493
411,2,254908,-0.0437950666192094,0.0832787650171519,0.599298208500531
412,2,255033,-0.019000169213968,0.0976407710123885,0.845823856672722
413,2,255862,-0.0309698139076646,0.0827931202896864,0.708582285189844
414,2,255975,-0.00694401225503283,0.0825097288865214,0.932976990669714
415,2,258311,0.00455512729742213,0.0811477487915409,0.955267017407187
416,2,259284,0.0463330320339321,0.0813839923804434,0.569505261086384
417,2,266330,0.0420374285720626,0.0817408239484504,0.607380118427735
