SNP,Chr,Pos,Effect,SE,ERG11_ACF2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
38,1,51462,-0.0442373609854386,0.0582080632883836,0.447769726575726
39,1,52124,-0.02222461231732,0.0581647487309945,0.702618879202449
40,1,52667,-0.0904739225198674,0.0578835823592378,0.118940956716075
41,1,55470,-0.0484773529080074,0.0596084190514096,0.416615170424882
42,1,59265,-0.000933759415337271,0.0580542165569745,0.987176253186156
43,1,60165,-0.00896900606460559,0.0580084039229302,0.877212708298067
44,1,62308,0.0315875464962294,0.0579221749309767,0.585860927853202
45,1,62869,0.0372445948066645,0.0579053699186861,0.520513485444605
46,1,65431,0.0287735803266174,0.0604924339873179,0.634613789012996
47,1,65451,0.0372298844365002,0.059620889120074,0.53273964931377
48,1,65719,0.0136693803120979,0.0622036130459508,0.826191175412204
49,1,66841,0.0264295457068179,0.0579495266442376,0.648613829627336
50,1,66948,0.0225244964768692,0.0583100226063586,0.699515674251067
51,1,68621,0.053610118233259,0.0580943175117279,0.356735628802849
52,1,69417,0.0632426845781152,0.0579126272320619,0.275561944442512
53,1,69820,-0.495566664119687,0.225458698559544,0.0285951898408994
54,1,69821,-0.128392364465546,0.140676551282,0.362034919012688
55,1,70906,-0.0351449733359024,0.0931681048047041,0.706235991283994
56,1,74327,-0.045640986580589,0.0582786982065761,0.434063882286558
57,1,74572,-0.0545664410487751,0.058101471775017,0.348291977899011
58,1,75211,-0.0612727262184908,0.057976316802789,0.291299184704144
59,1,76030,0.00943674984681847,0.0580657952774991,0.870990769500271
60,1,80108,-0.0682277448917543,0.0579405513426016,0.239770391494625
61,1,81262,-0.0303443268085468,0.0580098121750364,0.601240113191598
62,1,81999,-0.0302353564217656,0.058151750797864,0.603432068779488
63,1,82431,-0.0412843164447699,0.0584080760009089,0.480141243358497
64,1,83284,-0.0789850807443219,0.0578715742771114,0.173174587966177
65,1,83613,-0.0546836020510455,0.0579446224147657,0.345957292104263
66,1,84112,-0.041887784327812,0.0579812195357459,0.470504107963713
67,1,84701,-0.0273747882491163,0.0621166140681617,0.659699997554584
68,1,84858,-0.0165551120783366,0.0581811565275886,0.776160195699522
69,1,85751,-0.0651042377539542,0.058324150759911,0.265075086599637
70,1,87445,-0.0503017522889362,0.0584892630027738,0.39036344370162
71,1,87467,-0.0540946337444885,0.0587865571076409,0.358103365831673
72,1,89070,-0.0252938834199009,0.0584731573897986,0.665589474554352
73,1,89616,-0.0443505160554615,0.0581261017848554,0.445969902974398
74,1,89679,-0.032233967930996,0.0581560795576776,0.57974741946527
75,1,89880,-0.0350578959192846,0.0581662005413047,0.547082389279578
76,1,91472,-0.025367048310193,0.0586125508266468,0.665430119564608
77,1,93789,-0.0451229101139615,0.0579743425596424,0.436898518754588
78,1,94351,-0.0565243601059713,0.0580989349202691,0.331269992439023
79,1,99148,-0.0726721694539472,0.0578950022636313,0.210221670914036
80,1,101281,0.83150554619678,0.633048415200372,0.189869477536287
81,1,106011,-0.0672433472630786,0.0603659595034685,0.266067854781108
82,1,106800,-0.0837783919141034,0.0579309755756617,0.149015099575894
83,1,107970,-0.0619519577667573,0.0578362791639481,0.284828922183763
84,1,109000,-0.0889170735399343,0.0578389959116671,0.125110680197368
85,1,112549,-0.0585485233335052,0.0578827746606993,0.312469193964096
86,1,112742,-0.0516811271731116,0.05812738738446,0.374554190726011
87,1,113050,-0.0265577099441793,0.0580773401925171,0.647749814168081
88,1,113135,-0.0572877580827794,0.0578662921782235,0.322851135798773
89,1,114076,-0.0300112238218425,0.0579245493582021,0.604706871669824
90,1,114628,-0.0265681531753246,0.0580759509579217,0.647612859712564
91,1,116283,-0.0140293541937756,0.0584114996269932,0.810329069628344
92,1,126880,-1.46148627260968,1.09329262518381,0.182156968512255
93,1,127853,0.00878370792939473,0.0583056333974532,0.880338347404685
94,1,128302,0.00142079593152167,0.0580834904285945,0.980498498316263
95,1,128704,-0.00474301453670578,0.0581408094714993,0.935028481202283
96,1,128911,-0.00238197796739237,0.0581476541848391,0.967347515216711
97,1,130267,-0.0414993038171768,0.058078243214681,0.475364768229067
98,1,130271,-0.0415351390923204,0.0581472016333487,0.475507454931025
99,1,130613,-0.0701984326319131,0.0586140236337626,0.231861199572142
100,1,132012,-0.0381820763576612,0.0585730750080509,0.514908729332592
101,1,133231,-0.0871829832038859,0.0580071318573973,0.133740823712431
102,1,137074,-0.0707290969767631,0.0579876066456693,0.223382370963927
103,1,137304,-0.0916854174374104,0.0579246784678473,0.114353743302412
104,1,139686,-0.102734057562092,0.0579488593276172,0.077117527364016
105,1,149562,-0.0879712594512461,0.0581508522566205,0.131222377242839
106,1,150447,-0.0937217146798225,0.0587748613819093,0.111699204219927
107,1,151446,-0.290327211399544,0.117489019373782,0.0139412424055785
108,1,154084,-0.0944105685619169,0.0589546375007845,0.110180529246042
109,1,156633,-0.0803842551511095,0.0598268031148746,0.179935601151817
110,1,157269,-0.0668307252784396,0.0579855409304963,0.24987863646409
111,1,160054,-0.0843868669539212,0.0584742416869418,0.149866138415643
112,1,166222,-0.0742687542896831,0.0580783535240584,0.201818723791966
113,1,166416,-0.0692340734979297,0.0579775523783146,0.233219900582803
114,1,167326,-0.0774557294843698,0.058279034988689,0.184689972556739
115,1,168836,-0.0534359806518235,0.0580781955392018,0.358164708264605
116,1,171200,-0.0484869613597831,0.0581776623322311,0.405166287724178
117,1,171431,-0.0439650079144849,0.0585516955709307,0.453228094167226
118,1,173339,-0.0694582004765794,0.0580250877161262,0.232095234836209
119,1,173845,-0.0637303703601552,0.0579954279121469,0.272566651746132
120,1,175121,-0.0464627560715798,0.0579265908462522,0.42303637376707
121,1,175281,-0.0541000311896798,0.0579571499716903,0.351226339757008
122,1,175315,-0.0520239509784812,0.0579442464367377,0.369889347301936
123,1,175523,-0.0545141367279633,0.0582668541817005,0.350121699814399
124,1,175541,-0.0532107656489672,0.0580318918371289,0.359809091671759
125,1,175653,-0.0416601866309286,0.0582426161024767,0.474904533864815
126,1,175805,-0.0969345163334359,0.0613648945501383,0.115084668589784
127,1,175818,-0.070450849954496,0.0600496774363218,0.241502837491795
128,1,175856,-0.0429685336660416,0.0592028641003325,0.468451665915244
129,1,175876,-0.0359102044041856,0.058307734241771,0.538374728454468
130,1,175989,-0.0430133255326224,0.058460693122303,0.462362387326146
131,1,176001,-0.051194305381202,0.0587471996181322,0.38410952178017
132,1,176451,-0.0282482549098393,0.0594982898091417,0.635241489988025
133,1,177692,-0.035168162706684,0.0579801615037675,0.544536084540749
134,1,178191,-0.0256162508283217,0.0580519590724281,0.659291895952664
135,1,178224,-0.035168162706684,0.0579801615037675,0.544536084540749
136,1,178960,-0.0559456201025169,0.0583978216478295,0.338714045224825
137,1,179139,-0.0735839670894212,0.115826943303023,0.525649372527289
138,1,179139,-0.0400768850213613,0.233402191637847,0.863765953347764
139,1,180955,-0.032836908447516,0.0671290344174051,0.625031481535574
140,1,183802,-0.0115547457285351,0.058014413206812,0.842244233482468
141,1,183954,-0.010923621358472,0.0584371660003505,0.851823415492846
142,1,184450,0.00682367669089631,0.0579272412475179,0.906295210430679
143,1,184641,0.00411334514900086,0.0596137377732686,0.945028724953786
144,1,184718,-0.00389462811545849,0.058257144348042,0.946737079304645
145,1,185296,0.014987234477723,0.0580048834185143,0.796265126663229
146,1,185438,-0.0114014046638188,0.0580099331332168,0.844298844560689
147,1,185469,-0.0119420419110092,0.0580933545939224,0.837248118199059
148,1,185503,-0.0064409809030868,0.0579455552796139,0.911556023830834
149,1,185705,-0.00900446338331451,0.0585922425385251,0.87794976986776
150,1,185749,-0.00546555306411091,0.0585934804488145,0.925734673457119
151,1,185806,-0.0152172736006138,0.0586668513940447,0.795489767064338
152,1,185879,-0.0115743593621573,0.0589527356491248,0.844462619474333
153,1,185916,-0.00440001716824018,0.0589286751181731,0.940522096804316
154,1,185941,-0.0132836107199074,0.0591816212401415,0.822533141099716
155,1,185954,-0.0242933595575615,0.0593446083037801,0.682523136714507
156,1,186055,-0.0249679417051869,0.0581588330047067,0.66796237865239
157,1,186896,-0.0163774962801528,0.0591213315042992,0.781930720668733
158,1,187697,0.103725865214227,0.120459201319407,0.389774570445146
159,1,189392,-0.033969388336696,0.121204380974914,0.779438102199671
160,1,189416,0.106904076189576,0.117118063481524,0.361976516365162
161,1,190132,0.0210782159546685,0.0582370019266287,0.717614515839901
162,1,190148,0.0153703354159622,0.0582596306680035,0.792068869183269
163,1,190165,0.0265372866522193,0.0586961073812867,0.651465101228683
164,1,190169,0.0203252244118794,0.0586299031977133,0.729045861994793
165,1,190933,-0.0624965183754669,0.0580691558900682,0.282553620663403
166,1,192149,0.0085219072368552,0.0586381285101982,0.884532898476341
167,1,192302,0.149226075312926,0.0770183540921772,0.0534768165847333
168,1,192303,0.130499609513766,0.0695616393390407,0.0614763754178996
169,1,192305,0.112697829484728,0.072398247214781,0.120452626455043
170,1,192315,0.181194254458735,0.0818445717247986,0.0274755221780225
171,1,192795,-0.015399523129203,0.0580484515759862,0.790942916750808
172,1,194020,-0.03052874526623,0.0611270253104657,0.617786753000417
173,1,194187,-0.0443296249235167,0.0580544087137912,0.445623096234036
174,1,194867,-0.024370461340697,0.0580562262690199,0.674906341434538
175,1,197325,-0.0328868008799666,0.0594619700147462,0.580563613356737
176,1,197392,-0.0731919799899718,0.0601263102078905,0.224301835208494
177,1,198857,-0.21639903523062,0.278210753794849,0.437193702005308
178,1,206666,-0.0646126473793911,0.0652189483884918,0.322508919218732
179,1,206675,-0.0650198730480236,0.0849568660942733,0.444587600657171
180,1,223051,-0.111207791472764,0.0670351700984864,0.0980146598367374
181,1,223059,-0.11000064762697,0.0696339119766505,0.115071338079929
182,2,7366,0.309944275359419,0.0825925064094335,0.000204468944976568
183,2,8180,-0.0108935925527653,0.115957258139776,0.925206229164367
184,2,8187,-0.034660059307388,0.120571534451439,0.773925211460998
185,2,8250,0.0149496966928524,0.118798923683663,0.899929950316424
186,2,8253,-0.0020415308818631,0.118801538657243,0.986299231082902
187,2,8285,0.0697951252915552,0.0643016136784028,0.278470402273513
188,2,8302,0.0134705636249096,0.060286510153285,0.823320442986217
189,2,8306,0.0134705636249096,0.060286510153285,0.823320442986217
190,2,8314,0.00739515458425039,0.0590526319630774,0.900412841910811
191,2,8317,0.0106905796157917,0.0603980538018289,0.859608288405857
192,2,8328,0.00591003917250199,0.0601296879642884,0.921759229373205
193,2,8331,0.00582110304276828,0.0600166669856077,0.922788234763523
194,2,8498,0.0228285484612333,0.0589549376894982,0.698826474044682
195,2,8651,0.0230155354611163,0.0590099550538902,0.696751063079607
196,2,9418,0.141989925728682,0.149919696892346,0.344232371061568
197,2,9812,0.0381994506434301,0.0593385477604376,0.520152730610804
198,2,9932,0.0356080321483958,0.0591089852720165,0.547285902732472
199,2,10135,0.0326911500135862,0.0588871780572072,0.579144452883363
200,2,11616,0.0199316008312063,0.0588407852430454,0.735008627386048
201,2,12133,0.0352663561075092,0.0590544808308802,0.550767781049955
202,2,12194,0.0391780931001792,0.0592761106450701,0.509080389029663
203,2,12359,0.0305548478593092,0.0591169963666749,0.605581841937963
204,2,13061,0.0304161612908301,0.0591128451367379,0.607193684049674
205,2,14298,0.0300317037055901,0.0593000223257896,0.612866317531956
206,2,15222,0.0146241281259218,0.0598949744521489,0.807246540974865
207,2,17986,0.000405057840340062,0.0588503436731449,0.994512214995299
208,2,19770,-0.000326009907817726,0.0592572322207996,0.995613483905255
209,2,19836,0.00277012154618761,0.0590942506017302,0.962638302111483
210,2,19851,0.00160163395350943,0.0592673931998056,0.978455971154923
211,2,21595,0.0186837380885889,0.0590142906696497,0.751736671072564
212,2,22385,0.0371097403360875,0.0590454909555856,0.530086771985039
213,2,23441,0.0157645520948855,0.059646418760917,0.791702953209707
214,2,24209,0.00502365601722232,0.0591605321483414,0.932376575223876
215,2,24341,0.00980251841075064,0.0592987757488728,0.868796768088382
216,2,26815,-0.00404694661490757,0.0592296162784065,0.94556449239516
217,2,28209,-0.0203086517577801,0.0592400775267826,0.731938331414433
218,2,28695,-0.0321238640470829,0.0618758453058286,0.603969997512813
219,2,35849,-0.297770673436176,0.634395584798155,0.63908999409571
220,2,35850,0.327383667646515,0.775924092457764,0.673334817980151
221,2,41245,-0.0186553479776443,0.0590143161122803,0.752101571650749
222,2,43214,0.0180406735466987,0.0599719039871099,0.763729804792572
223,2,47104,-0.0354239972878191,0.058277016121612,0.543674258612374
224,2,50915,0.0141355255822844,0.0588755879326821,0.810398719932429
225,2,55834,0.00853469695851738,0.0586065586206634,0.8842989758766
226,2,56422,-0.00189200722724248,0.0587130126972774,0.974311098015175
227,2,57715,0.0151706728069778,0.0585139842717979,0.795581321375903
228,2,59046,0.0073477598645354,0.058814288239305,0.900648859682665
229,2,59191,0.00551051076072406,0.058478095422647,0.924978290323361
230,2,59383,0.0136728860996171,0.0584911450369288,0.815306862094468
231,2,59477,0.00124322052285025,0.0593757793334347,0.983306803186318
232,2,59755,-0.0564555542159795,0.13337389026313,0.672342990090021
233,2,60471,-0.0110377351261786,0.0585715104604418,0.850633080014118
234,2,60478,-0.00839619831674676,0.0586395944160731,0.886227280831693
235,2,60786,-0.0102283022923122,0.0585423439314882,0.86140271555457
236,2,61035,-0.0176355952024532,0.0585331271546561,0.763368820044043
237,2,61071,-0.0113172145976648,0.0582719759683178,0.846120291804382
238,2,61675,0.016940175057755,0.0584359030100199,0.772068095791888
239,2,62776,-0.0132289213085722,0.0609959389909753,0.828425595081797
240,2,62939,-0.00841048002641398,0.058340120227037,0.88545411488172
241,2,63527,-0.00194478720897395,0.058560742689736,0.973526098322198
242,2,63857,-0.014664825687434,0.0585692559512805,0.802435784701509
243,2,65527,-0.0302007003252453,0.0583592126753739,0.60513359695572
244,2,67007,-0.0292638316510543,0.0642585330177743,0.649095932497937
245,2,67023,-0.0646668817794591,0.132877281464477,0.626796919028315
246,2,67024,-0.0521446903606444,0.133378862037359,0.696068801047034
247,2,67976,-0.00415310690582937,0.0592218232035425,0.944131506147571
248,2,69628,-0.0541520212057833,0.0601343054762904,0.368458615943327
249,2,71825,-0.171991436219088,0.116056672028065,0.139242844068928
250,2,72389,-0.0356794209525528,0.0588263767896423,0.544558830315896
251,2,72392,-0.096830406511786,0.0590326909740337,0.101836769349343
252,2,73646,-0.0584086447746864,0.057959032929254,0.314261211948556
253,2,74564,-0.0769496920328442,0.0577834153546545,0.183820773903413
254,2,74739,-0.0509916771486949,0.0580554487009448,0.380363641212049
255,2,79931,0.0353405950902534,0.0654808012113061,0.589737830541333
256,2,80748,0.0222897969560339,0.060432417027018,0.712469285993026
257,2,80873,0.0419144322542969,0.0582147834371942,0.472003681971347
258,2,81501,0.0383285955606608,0.0582120718204871,0.510690829449328
259,2,83526,0.0484338335517182,0.0581002875361804,0.405056226654185
260,2,83845,0.0295843057368022,0.0581914200811575,0.611492974506507
261,2,84412,0.313946069554749,0.145747624400622,0.0319135008834431
262,2,84412,-0.021910493296626,0.0734519836721644,0.765652133682691
263,2,84447,0.0627469689625815,0.0588612865694249,0.287145769985138
264,2,87391,0.100387992899246,0.0577088458472278,0.0828079603897054
265,2,87562,0.103990431074871,0.0578381075279356,0.0730381833059681
266,2,87849,0.100416939484532,0.0578504668806912,0.0834714960920614
267,2,87878,0.102399680429125,0.0580913709373506,0.078810518074361
268,2,88125,0.0676852555910644,0.0647818546172539,0.296821978959483
269,2,89785,0.0765861269337988,0.0582104359613207,0.189136338843088
270,2,93441,0.0723108576564314,0.0599715870938888,0.228720721992709
271,2,93588,0.0529880410440393,0.062141087517475,0.394400872000628
272,2,93721,0.0633302068094212,0.058079044762664,0.276274549651209
273,2,93952,0.0723295431340348,0.0578824888760824,0.212276197169837
274,2,95085,0.0615671587579866,0.0579988333183101,0.289177497174369
275,2,103188,0.0458019881992415,0.0594515552555924,0.441572856172456
276,2,107124,0.0257788753748561,0.0581040315917324,0.657554750012981
277,2,111645,0.0398403617276981,0.058118778107015,0.49347903683677
278,2,111916,0.0478307944442544,0.0582389190339956,0.412037833719494
279,2,111931,0.0556777512262911,0.0583084149710612,0.340289986129864
280,2,111999,0.0553395831481726,0.0580994002195322,0.341496037542638
281,2,114528,0.0390045079058172,0.0584719389302779,0.505167240921995
282,2,116024,0.0136670525934585,0.0586433881528843,0.815854861870815
283,2,119244,0.00634244986377919,0.0639181400700362,0.921013808848409
284,2,119246,0.0127613857054113,0.0645972945729253,0.843508560240141
285,2,119247,-0.00965969625250751,0.0650652724002305,0.882063237464421
286,2,120090,0.0502081241886689,0.0583551165343094,0.390158397816226
287,2,120291,0.0443461296874409,0.0590371402988534,0.453058956148324
288,2,120726,0.0485446436691497,0.0586860861766141,0.408687228387763
289,2,121716,0.0111296828922055,0.0586732301847653,0.849661645875343
290,2,123100,0.0714834392697666,0.0586338498524882,0.223601412068564
291,2,124677,0.0298387062586564,0.0586547237031506,0.611267788831809
292,2,127636,0.0311710748981668,0.0741937676862251,0.674645632692898
293,2,127887,0.0367650578871034,0.0590461017874866,0.533916531290394
294,2,128935,0.0422676545102737,0.0589797791020456,0.474066087443931
295,2,129053,0.0345049884262147,0.0591738413049828,0.560190105152344
296,2,130040,0.0375661048074734,0.0595301076831634,0.528420259037205
297,2,130976,0.0314921937969702,0.0590547349049656,0.594181390042757
298,2,132199,0.00747595235824927,0.0593510024744148,0.899833962700803
299,2,133355,0.0126328652188212,0.0597500458712738,0.83267489494673
300,2,133435,0.00991981878040238,0.0598806253999784,0.868519434294563
301,2,133943,0.029101717799801,0.0700926187892676,0.678255439097641
302,2,135183,-0.00692228875882472,0.0599149866030303,0.908086631350625
303,2,135402,-0.0151138819348406,0.0599016673762538,0.800947114448257
304,2,135898,-0.0310162378449459,0.060202148261509,0.606734682738299
305,2,135912,-0.0307929605034756,0.0602469740663408,0.609592048291966
306,2,135925,-0.0374611717607338,0.0599631070411174,0.532547275142733
307,2,136002,-0.0406595292585219,0.0599122844732708,0.497803712968015
308,2,136173,-0.0192653001473271,0.0603667949930631,0.749811112608186
309,2,138209,-0.0116761290495977,0.0621429352026053,0.851069667606164
310,2,138318,-0.038104486830679,0.0619362599805543,0.538805196454622
311,2,138695,-0.0375720758640778,0.0608744988303817,0.53749708633187
312,2,138818,-0.0325887609131381,0.060770893368607,0.592119340143178
313,2,139728,-0.0228682820791897,0.0606744423573806,0.706473347838883
314,2,140174,-0.0200456446585677,0.060677270052701,0.741320187926755
315,2,140863,-0.0200313227716311,0.060652732685256,0.741397546673043
316,2,141152,-0.0263160910769522,0.0608168534063971,0.665489342604396
317,2,141292,-0.0284416646066543,0.0603766078195389,0.637881062030668
318,2,141545,-0.0384877833004835,0.0606552033383033,0.526143457409984
319,2,145823,-0.0279312525650219,0.0629860600515473,0.657710975586333
320,2,145934,-0.165603754278563,0.103435138802877,0.110262645996751
321,2,145980,-0.0442671893906226,0.0635409420000776,0.486466640201633
322,2,146723,-0.00703093713935155,0.0605791647405739,0.907669426620406
323,2,147946,-0.0389699698701189,0.0611000611113642,0.524013636974439
324,2,150394,-0.0289297248276328,0.066579450100868,0.664180480106775
325,2,151274,0.0537862674150222,0.104284591880088,0.606341930583707
326,2,151397,-0.0291297043390075,0.0612684806899709,0.634764917620901
327,2,153035,0.0109494535040471,0.0606181083560436,0.85676160354806
328,2,153228,0.0156926427062059,0.0610575453830445,0.797317720975279
329,2,153455,-0.0113424824908457,0.061521181658481,0.853831338037398
330,2,153732,-0.0108484689687538,0.0636072494717225,0.864672205042361
331,2,153815,0.003679280281216,0.0612877815924404,0.9521634421442
332,2,154160,0.0070213759494786,0.06064477678461,0.907893732871892
333,2,154235,-0.0159941725870887,0.06124560787544,0.794130609661143
334,2,155527,-0.00564010461729669,0.0664808494807175,0.932438249369025
335,2,159870,-0.00734448964338674,0.0597032229325207,0.902163932800008
336,2,161229,0.0129664783018035,0.0606169811698067,0.830742030537576
337,2,161451,0.197442613580109,0.129379977596687,0.127888435122741
338,2,161451,-0.117886204608792,0.130071049886036,0.365383864390405
339,2,162696,0.0457105154964899,0.0603110192833277,0.449008635069429
340,2,163284,0.035763194461244,0.0595297929719668,0.548384526887659
341,2,164166,0.0404180547775583,0.060074729227903,0.501517081553438
342,2,165270,0.0181447167459401,0.0595998771099488,0.76097043009054
343,2,165675,0.0227622810667683,0.0605806879216844,0.707339649799878
344,2,166404,0.0713972395301683,0.156993298061908,0.649547858000021
345,2,168012,-0.000785639827109996,0.0732434395088285,0.99144777935205
346,2,168062,0.0453158176098756,0.0599998672692505,0.450593442361614
347,2,168518,0.027975805507287,0.0596859322686728,0.639561319142184
348,2,168980,0.0281639688108264,0.05965732799856,0.637150170884736
349,2,169651,0.0190362103012864,0.0596959049927643,0.750001286569165
350,2,169902,0.21168511433795,0.099156451670657,0.033460677029745
351,2,169960,-0.0714846521266068,0.0928771200101974,0.442010907320794
352,2,170725,0.00453651733268967,0.0598102933074543,0.939582646420794
353,2,171254,-0.0110001766012593,0.059904710239141,0.854410798790211
354,2,172242,0.0266615917472829,0.0591824122590782,0.652627551806331
355,2,173254,0.0118622431216032,0.058742387615798,0.840082543882026
356,2,173340,0.0119849091922367,0.0587352073650281,0.838432144253103
357,2,173385,0.0184090087819694,0.058784601541547,0.754343753538301
358,2,173973,0.0151143648051832,0.0586310640648295,0.796721004998262
359,2,174714,0.0733102191595759,0.150297245942339,0.62601683066498
360,2,177341,-0.0102890785009597,0.0584342256528714,0.860332329585187
361,2,180314,0.00631690678970132,0.0584554318526117,0.914006605051844
362,2,180339,0.0110918433691889,0.0586011094124286,0.849984485792057
363,2,182758,0.0125723132136629,0.058390077746272,0.82964536688655
364,2,183619,0.0364981857841999,0.0585916643886534,0.5337363300794
365,2,183913,0.0486259700452679,0.0600529195479706,0.418647359391353
366,2,184146,0.0490140843575185,0.0604555567224679,0.418057966123081
367,2,187176,0.014006335287321,0.0589383071985712,0.812295087250457
368,2,191066,0.0555428498621882,0.0593100191626348,0.34966457553027
369,2,191124,0.0399666113187891,0.0749981889430464,0.59443741119686
370,2,191128,-0.00889836996843307,0.0690657683578553,0.897558356841499
371,2,191599,0.0139990310028792,0.0585560939175204,0.811189703243457
372,2,191762,0.0371245840359222,0.0608467525789545,0.542166580259993
373,2,191763,0.0326269227238462,0.058767114827448,0.579116253284121
374,2,191959,0.0135873769539828,0.0586448557819943,0.81691370340234
375,2,192390,-0.00499487002470078,0.0602671407097361,0.933994864366173
376,2,195759,0.0837311106577212,0.0589847907232462,0.156624885411148
377,2,196912,0.0575863130580088,0.0581153537642152,0.322414740334595
378,2,197598,0.205171761119363,0.189742216643505,0.280293633761959
379,2,198110,0.0222927525007951,0.058532850295393,0.703537107156317
380,2,198283,0.0452734659261449,0.0603382154751528,0.453556870858368
381,2,198805,0.0383961043750128,0.0587615178002864,0.513909244781326
382,2,198891,0.0368142145584675,0.0583061371528441,0.528190793285775
383,2,199248,0.0183838286526939,0.0584640981067744,0.753367739595322
384,2,201782,0.0300702387614746,0.0583784961808011,0.606811812895988
385,2,203285,0.0125253758817609,0.0581701935987471,0.829639913436372
386,2,203783,-0.0167719610473763,0.0580418843805165,0.772779260365776
387,2,204179,-0.0135533469760027,0.0581847389034379,0.815945752054995
388,2,205406,0.0165680267872095,0.0587804511234698,0.778213828480645
389,2,205834,0.0120653047424121,0.0585019782875342,0.836724252892032
390,2,205965,0.0203254841956494,0.063919038736678,0.750682105332619
391,2,207192,-0.00816781826109297,0.058449178049464,0.888943357793284
392,2,207561,-0.00436165821832707,0.0581919725630754,0.940294628761006
393,2,208682,0.0179208730941948,0.0580867084592815,0.757869171292763
394,2,210102,0.00615078320451584,0.0582436525338196,0.915956254158288
395,2,212519,0.0528675185058827,0.123933690241721,0.669945970522581
396,2,214801,0.0144971858958989,0.0582366892265222,0.803555360070564
397,2,215016,0.010469927985892,0.0582059017551212,0.857352006243352
398,2,218876,-0.0514714777720872,0.058746513519491,0.381537651820475
399,2,227511,-0.0511177949684808,0.0591640824722268,0.388174327209381
400,2,230378,-0.0705623753990676,0.0583595132784866,0.22743437070917
401,2,231943,-0.0744379657378845,0.0585139231720547,0.204160372729328
402,2,232156,-0.0659877878434213,0.0585185565689042,0.260238416074139
403,2,232789,-0.0804006872978991,0.0582593209627508,0.168445108572129
404,2,238524,-0.0797821086993735,0.058344155749995,0.172357579182814
405,2,241518,-0.0510743759205099,0.0589436772563736,0.386807575410596
406,2,250396,-0.0946022794914834,0.0583873753360312,0.106071023739773
407,2,250466,-0.0731006594604896,0.0584540437936987,0.211921036091756
408,2,252305,-0.0735180280068582,0.0586081919041407,0.210527151476311
409,2,254571,-0.0661497569614793,0.0594595281049863,0.266672822898025
410,2,254742,-0.0600565103159623,0.0594239809946927,0.312878915879982
411,2,254908,-0.0689673171731314,0.0598520006583203,0.249978554932506
412,2,255033,0.00965258993191714,0.0702801182731354,0.890836776047552
413,2,255862,-0.0675770525302352,0.0594946220710627,0.256789307461187
414,2,255975,-0.0644328316532288,0.0592889564903818,0.277884663295921
415,2,258311,-0.0660834764993966,0.0583014178443891,0.257782057774317
416,2,259284,-0.0601814332276961,0.0585164803955324,0.304441098482604
417,2,266330,-0.0592395657083469,0.0587715512028865,0.314162503196928
418,2,267100,-0.0622549469440161,0.0587584244511133,0.290093478252698
