SNP,Chr,Pos,Effect,SE,ERG27_ACF2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
51,1,68621,-0.0183518277969799,0.056557041955485,0.745764195978744
52,1,69417,-0.0287243317937442,0.0563950085622935,0.610830950387082
53,1,69820,-0.0271455262613429,0.22075173232193,0.9022019621204
54,1,69821,-0.000913988527594611,0.136970822127395,0.994679628752193
55,1,70906,0.0376208841183674,0.0906031541136593,0.678227932363303
56,1,74327,-0.0422658921941034,0.0566812736694981,0.456359111360313
57,1,74572,-0.0520589024265448,0.0565069822868436,0.357532068061127
58,1,75211,-0.0396336002675534,0.0564323306223851,0.48294195792499
59,1,76030,-0.0077322089194207,0.0564702443105382,0.891167847847895
60,1,80108,-0.0937101683489423,0.0562376470267317,0.0965358344423437
61,1,81262,-0.109337351635353,0.056136213481088,0.0522414841383107
62,1,81999,-0.106051357390171,0.0562925891048106,0.0603959502432848
63,1,82431,-0.102288589090522,0.0565813642396806,0.071486473215592
64,1,83284,-0.094366732781549,0.0562050781923047,0.0940424611399591
65,1,83613,-0.0771949688880107,0.0562730374589073,0.170999041184425
66,1,84112,-0.0699560928262743,0.0563060747981123,0.214904396702455
67,1,84701,-0.0583550165661675,0.0603458374375257,0.334201172013526
68,1,84858,-0.0524112269666472,0.0565195111338954,0.354398094505984
69,1,85751,-0.0800648309420065,0.0566608796159851,0.158521237865183
70,1,87445,-0.0667016892095079,0.0568302368702479,0.241306205941189
71,1,87467,-0.0642897936054906,0.0571367364398307,0.261272180324013
72,1,89070,-0.0455863103685243,0.0568290932401021,0.422997200021306
73,1,89616,-0.0547787754627484,0.0564996978806197,0.332939142475984
74,1,89679,-0.0404988097066558,0.0565409658561908,0.474295910526503
75,1,89880,-0.0365075033760382,0.056563010075445,0.519067403685373
76,1,91472,-0.0319691616288313,0.0569910829078578,0.575187348142042
77,1,93789,-0.0343009207309069,0.0563995093866855,0.543460760400637
78,1,94351,-0.0586175682956267,0.0564914742124277,0.300149950516536
79,1,99148,-0.0213668542252891,0.0564175890095287,0.705118412020687
80,1,101281,0.666673062304737,0.616128339413951,0.279975117462135
81,1,106011,-0.0345070191259042,0.0587809705120846,0.557549383363806
82,1,106800,0.00059291937752233,0.0565051573295552,0.991633726631465
83,1,107970,-0.0256380605878308,0.0563212331187751,0.649237095491279
84,1,109000,-0.0237657724002983,0.0564228704748435,0.673859446858336
85,1,112549,0.0355416087294235,0.0563414124204898,0.528562724460459
86,1,112742,0.037368649098696,0.0565578295647713,0.509225561545336
87,1,113050,0.0545570112479452,0.0564229139471436,0.334240985307621
88,1,113135,0.0263014709354578,0.0563362928259678,0.640884132792613
89,1,114076,0.0466510521388818,0.0562989551952894,0.407873227279778
90,1,114628,0.0483002168843276,0.0564377284845486,0.392681012217134
91,1,116283,-0.00974356461882653,0.056808107021157,0.863915425054078
92,1,126880,-0.92368993431539,1.06479265370016,0.386266524311591
93,1,127853,-0.0114120881935792,0.0567014460993364,0.840606302791045
94,1,128302,-0.00136567043910629,0.0564868412076765,0.980725253250731
95,1,128704,-0.0174212280565458,0.0565355131899627,0.758152507856759
96,1,128911,-0.0197996102299937,0.056539554318194,0.726404652954961
97,1,130267,-0.0452027150859927,0.0564713421221917,0.423986147371827
98,1,130271,-0.0430260135842293,0.0565432988524071,0.447201370670241
99,1,130613,-0.0291426420853179,0.0570974166022561,0.610088785487059
100,1,132012,-0.0563336837507962,0.0569183233226885,0.322984782334422
101,1,133231,-0.0755924821590605,0.0564495911057137,0.181394934748081
102,1,137074,-0.068053466866589,0.0563961056697136,0.228353782170985
103,1,137304,-0.0748243627012083,0.0563914949097501,0.185408286180117
104,1,139686,-0.0674245491727359,0.0564923697660052,0.23346882783286
105,1,149562,-0.05469459340584,0.0566606427360313,0.335054743121955
106,1,150447,-0.0520300186063292,0.0572978174581226,0.364464525158894
107,1,151446,-0.169113064374212,0.114891348592062,0.141928284817034
108,1,154084,-0.0392319356493745,0.0575040274135158,0.495530362827364
109,1,156633,-0.059177836697293,0.0582457178843616,0.310323706057465
110,1,157269,-0.0646097000159057,0.0563928329138598,0.252692245132049
111,1,160054,-0.0752791741919122,0.0568934470362018,0.186638341345512
112,1,166222,-0.0909884597393564,0.0564050011053527,0.107610382093365
113,1,166416,-0.0811269764335867,0.056332338997741,0.150711456187114
114,1,167326,-0.0643739623659932,0.0567152351975942,0.257129388547029
115,1,168836,-0.0788953917456836,0.056393250108656,0.162684445368486
116,1,171200,-0.0763131481672739,0.0564882214003969,0.17757453799502
117,1,171431,-0.100979511662899,0.056733621187979,0.0759543910237599
118,1,173339,-0.123401752094646,0.0561617028244905,0.0286512718634362
119,1,173845,-0.138904980170783,0.0560117686949573,0.0136068341034341
120,1,175121,-0.108159633504624,0.0560909245983858,0.0546206531091461
121,1,175281,-0.12055942598332,0.0560675009256266,0.0322137795634838
122,1,175315,-0.119283588767997,0.0560573525215535,0.0340391002311472
123,1,175523,-0.113542926059835,0.0564126023154906,0.044902756198958
124,1,175541,-0.120258281124822,0.0561401246811495,0.0328684482798415
125,1,175653,-0.135702002340924,0.0562205719104523,0.0162980501315109
126,1,175805,-0.144021174109592,0.0593959958998,0.0158197068265448
127,1,175818,-0.134806585076665,0.0580711432824187,0.0208338666970007
128,1,175856,-0.128667972516133,0.0572099563251602,0.025125412554769
129,1,175876,-0.124929697171048,0.0563443808640988,0.0272423618542136
130,1,175989,-0.120804693373621,0.056532779159948,0.0332933761375931
131,1,176001,-0.124651267116331,0.0568076171304926,0.0288671275060758
132,1,176451,-0.131068608785938,0.0574592892112898,0.02313955278793
133,1,177692,-0.128094729543566,0.0560022501882917,0.0227686223326351
134,1,178191,-0.12610221733208,0.0560714754225172,0.0251314373577539
135,1,178224,-0.128094729543566,0.0560022501882917,0.0227686223326351
136,1,178960,-0.115949056372063,0.0565304508992217,0.0409958566168097
137,1,179139,-0.214778855964584,0.112126136633089,0.0562350239016303
138,1,179139,-0.16798884373122,0.226819544994684,0.459411537126775
139,1,180955,-0.107692712735065,0.0650538230882916,0.0987239376387946
140,1,183802,-0.0912600442151451,0.0562133681157107,0.105384147970198
141,1,183954,-0.110354185507623,0.0565292851705787,0.0517095084660274
142,1,184450,-0.110498818642294,0.0560281619715937,0.0493668401463318
143,1,184641,-0.0964373698259368,0.0577477489046538,0.0958104974468208
144,1,184718,-0.080865455262526,0.0564923587157159,0.153188723969966
145,1,185296,-0.0682126096252803,0.0562987846959816,0.226469141485797
146,1,185438,-0.0867744935525723,0.0562290315145379,0.123670230131645
147,1,185469,-0.0874127725789896,0.0563079317462608,0.121461160803679
148,1,185503,-0.108026132555089,0.0560596029686839,0.0547835794440795
149,1,185705,-0.102139104244078,0.0567236040891841,0.0726122353293928
150,1,185749,-0.105220901754065,0.0567076445010758,0.0643585627692692
151,1,185806,-0.0834306242792411,0.0568865500107003,0.143371298441056
152,1,185879,-0.093862470472963,0.0571172570606385,0.101205142121264
153,1,185916,-0.103189959392424,0.0570454615651063,0.0713160471552083
154,1,185941,-0.102026322881389,0.0573021612679749,0.0758546378309889
155,1,185954,-0.0892266251182778,0.0575313104567977,0.121816220293458
156,1,186055,-0.0975473739785297,0.0563361376446065,0.084232019116179
157,1,186896,-0.0851543488663469,0.0573235058186424,0.138302613965626
158,1,187697,-0.0497669973459782,0.117240962710783,0.671470936110268
159,1,189392,-0.125467055157129,0.117696425052244,0.287141967394098
160,1,189416,0.0255321192640494,0.114024858944167,0.822951322040675
161,1,190132,-0.0279935122260866,0.0566270417273116,0.621367333628834
162,1,190148,-0.0304436702189054,0.0566405515040421,0.591268578325359
163,1,190165,-0.00591812787060553,0.0570982726527722,0.917507469253235
164,1,190169,-0.021126950322493,0.0570168505511551,0.711203381033283
165,1,190933,-0.0380995749539143,0.0565291159927078,0.500764202880277
166,1,192149,0.0240150813856946,0.0570136116155573,0.673853254153604
167,1,192302,0.1544877923003,0.0748481329027162,0.0397464569096184
168,1,192303,0.158364817085845,0.0674613378350841,0.0194521034546799
169,1,192305,0.131940714475429,0.0702994583431723,0.0613649148883952
170,1,192315,0.109608578842971,0.0799328136573652,0.171165340881536
171,1,192795,-0.00930284403613241,0.0564562203894694,0.869211630449443
172,1,194020,-0.0473170673464838,0.059414359319888,0.426340007247926
173,1,194187,-0.0378306543449162,0.0564692795033622,0.503338260435533
174,1,194867,-0.0307723042331663,0.0564506605178035,0.586016201770762
175,1,197325,-0.0518151434836326,0.0577867054767068,0.37051038129015
176,1,197392,-0.0711679697669534,0.0584735465752504,0.224380416672142
177,1,198857,-0.0144620131341524,0.270793717824931,0.957438623968649
178,1,206666,-0.00566124598298545,0.0635135524873133,0.929025602417148
179,1,206675,0.0589102149744924,0.0826305469933525,0.476356943774317
180,1,223051,0.0735561885119951,0.0653288825507486,0.260957190393913
181,1,223059,0.017017918906304,0.0679526598469983,0.802394446388224
182,2,7366,0.17966219072268,0.0813485600647418,0.0278481625949959
183,2,8180,-0.0384444643122315,0.112752566993752,0.733334208247611
184,2,8187,-0.0341912956162762,0.117256760553912,0.770768810047032
185,2,8250,0.141630949569262,0.115289682447552,0.220085612514911
186,2,8253,0.141058115123526,0.115291671926018,0.221961051026521
187,2,8285,0.090536551979024,0.0624526737415948,0.148034900632742
188,2,8302,0.0651995960204662,0.0585306644267157,0.266063200858352
189,2,8306,0.0651995960204662,0.0585306644267157,0.266063200858352
190,2,8314,0.0533315945575334,0.0573604248836607,0.353129228168627
191,2,8317,0.063443245076552,0.0586432473641582,0.280057306208535
192,2,8328,0.0782136829957768,0.0583292281492901,0.180814995296432
193,2,8331,0.0754900332827583,0.058229195624651,0.195674506282384
194,2,8498,0.0743534708881052,0.0572097948816884,0.194564469656383
195,2,8651,0.0809950787810475,0.0572380901367748,0.157933741889758
196,2,9418,0.245536501901594,0.145397566611231,0.0921552378962873
197,2,9812,0.0926068884869941,0.05753050105886,0.108357069422562
198,2,9932,0.0898745471670123,0.0573144119708491,0.117754473444169
199,2,10135,0.110424987507211,0.0569911750374996,0.0534717501943507
200,2,11616,0.0767708184058782,0.0570865682684244,0.179548702648672
201,2,12133,0.103548447095578,0.0571952203894182,0.0710778970388455
202,2,12194,0.0831959357297597,0.0575121199242929,0.148901678830191
203,2,12359,0.102297912633572,0.0572553802316735,0.0748447872948852
204,2,13061,0.0776684992074049,0.0573606859016295,0.176590718689109
205,2,14298,0.106496480497203,0.0574117450008129,0.0644355470268227
206,2,15222,0.0749105195531221,0.0581168411241332,0.198254617462687
207,2,17986,0.0954991003158489,0.0570064606969816,0.0947740860756998
208,2,19770,0.0799063928494088,0.0574711693068703,0.165291457194938
209,2,19836,0.0832879688471726,0.0572987698877103,0.14695304746051
210,2,19851,0.0904412058014867,0.0574368968376732,0.116240284983468
211,2,21595,0.105607766917209,0.0571243223542689,0.0653320343005476
212,2,22385,0.102742729424613,0.0571936833432538,0.0732858111276875
213,2,23441,0.0846021332992943,0.0578375228304287,0.144424151273732
214,2,24209,0.0576528833619434,0.0574529756718947,0.316316924492342
215,2,24341,0.0894398948798529,0.057474142820234,0.120562254016119
216,2,26815,0.0521044257653502,0.0575350436487767,0.365758952640755
217,2,28209,0.0281101327213837,0.0576017962332216,0.6258472043874
218,2,28695,-0.00860604030205203,0.0601961736208338,0.886398155726121
219,2,35849,-0.455884865565134,0.616672074767256,0.460236621164978
220,2,35850,-0.180631524116311,0.754723825665977,0.810985038670158
221,2,41245,0.052850352506326,0.0573312347030695,0.357240482829295
222,2,43214,0.0721007548034867,0.0582044473873112,0.216261197130584
223,2,47104,0.0352159524333953,0.0566737127692688,0.534750209187862
224,2,50915,0.0368487722014417,0.0572282412738344,0.520063982026697
225,2,55834,0.0186671375836113,0.056988581529683,0.743439104184921
226,2,56422,0.0222669885092592,0.05708684063065,0.696731372462166
227,2,57715,0.0308856632507439,0.0568871711501516,0.587521708165698
228,2,59046,0.0219334509336249,0.0571868993053069,0.701550466885973
229,2,59191,0.0242533520347682,0.0568566609704554,0.669952493900193
230,2,59383,0.0282899925371659,0.0568677607538069,0.619167531383549
231,2,59477,0.0159672195517878,0.0577373870618289,0.78228824123156
232,2,59755,0.0517463605947031,0.129711267922206,0.690182341715658
233,2,60471,0.0116465961603354,0.0569609372900181,0.838106904338695
234,2,60478,0.0135530879339651,0.0570247510246969,0.812274729790915
235,2,60786,0.018346793400979,0.0569271672318365,0.747427295756589
236,2,61035,0.0129895313623201,0.0569272375875599,0.819640141639471
237,2,61071,0.00730444777350125,0.0566718384627557,0.897517890472865
238,2,61675,0.0468369671753127,0.0567816334781247,0.410007427737087
239,2,62776,0.045391530205168,0.0592739653965782,0.444311793599421
240,2,62939,-0.00484323476367543,0.0567375000001751,0.932021879755359
241,2,63527,0.00263471072928168,0.0569508895479609,0.963126905788549
242,2,63857,-0.0318383748987583,0.0569390991728035,0.576403406772057
243,2,65527,-0.0352654717538634,0.0567454730056027,0.534693139726296
244,2,67007,-0.0168100354371851,0.0625040895292659,0.788130687532988
245,2,67023,-0.161329952618772,0.128982472079741,0.211839594082035
246,2,67024,-0.180763157831661,0.129383282900615,0.163256966547803
247,2,67976,-0.0220068253453851,0.0575823708188158,0.702557902045653
248,2,69628,-0.0419593544984763,0.0585058068762005,0.473735630901072
249,2,71825,-0.0994397332593273,0.113093183965118,0.379851655822705
250,2,72389,-0.0325658273828392,0.0572128571743172,0.569579223539403
251,2,72392,-0.00436867336736424,0.0576278504178235,0.939614502115809
252,2,73646,0.0183462030967652,0.056438380718699,0.745323631417639
253,2,74564,0.00275764317151373,0.0563358020702096,0.960986745938502
254,2,74739,0.0230897524252824,0.056507867835652,0.683072713731965
255,2,79931,0.0112618538520205,0.0637042555700213,0.859779924987188
256,2,80748,0.00626163741575671,0.0587815763082024,0.91522727670117
257,2,80873,0.0135111747433421,0.0566515150462732,0.811634600557438
258,2,81501,0.0227066613992245,0.0566337460093435,0.68870781624838
259,2,83526,0.00825898927499519,0.0565570570823302,0.883981586057498
260,2,83845,0.00616685003481249,0.0566115658662239,0.913317774562985
261,2,84412,0.221198901778612,0.142183078749826,0.120667668403146
262,2,84412,-0.00666511400874087,0.0714409923552458,0.925721835898845
263,2,84447,0.0366871553094228,0.0573020605383924,0.522430974131745
264,2,87391,0.0144893542777026,0.0563572576622646,0.797252693022173
265,2,87562,0.0233952234331254,0.056491444241312,0.679024959085295
266,2,87849,0.0125999851280146,0.0564958344087741,0.823645023511054
267,2,87878,0.0178298387846698,0.056734665592217,0.753503834570424
268,2,88125,-0.0174716904692864,0.0630915604342428,0.781999049352938
269,2,89785,0.00138126465013666,0.0567488786070256,0.980595203182511
270,2,93441,-0.0417896631839706,0.0584006733221502,0.4747310667814
271,2,93588,-0.0399290885350477,0.0604577647814394,0.509398402874699
272,2,93721,-0.0455162077837576,0.056525671288534,0.421228581570202
273,2,93952,-0.0338741877231351,0.0563869111743129,0.548394971038878
274,2,95085,-0.0788450180074763,0.0563383878142376,0.162544190782068
275,2,103188,-0.0112653499177476,0.0578627780293264,0.845747023299325
276,2,107124,0.00668335007156962,0.0565214498153634,0.905941193365226
277,2,111645,0.0219964592421668,0.0565466468874254,0.697513123209071
278,2,111916,0.0118027257304131,0.0566886015205923,0.835190694155899
279,2,111931,0.0142624795035818,0.0567736952499717,0.801793030301587
280,2,111999,0.0277030013408421,0.056555657279516,0.624554173233176
281,2,114528,0.023270514854514,0.056886957975713,0.682739371456914
282,2,116024,0.0349560422210999,0.0570053807574621,0.540135015818337
283,2,119244,0.00680147537544218,0.0621609145535044,0.912933737881085
284,2,119246,0.0147559426197424,0.0628201504461294,0.814428853104814
285,2,119247,0.0822409312706627,0.0631270987153689,0.193497971959814
286,2,120090,0.0436714877682266,0.0567629028242173,0.442190133558361
287,2,120291,0.0318553946697474,0.0574351223300919,0.57949717562068
288,2,120726,0.0413310625093931,0.0570857885959692,0.469535044730952
289,2,121716,0.0187875012332683,0.0570545145000982,0.742131524813715
290,2,123100,0.0500162528459105,0.0570799481872388,0.38149051718052
291,2,124677,-0.0280017878153997,0.0570438102990052,0.623814827765805
292,2,127636,-0.017850692358977,0.072166047185518,0.804776660233274
293,2,127887,-0.00206672266717989,0.0574544096718627,0.971325397416545
294,2,128935,-0.00113036342626871,0.0574001697451303,0.984299652692836
295,2,129053,-0.0221368155558694,0.0575628703964165,0.700789369146436
296,2,130040,-0.00108595109665144,0.0579263081089713,0.985053434983463
297,2,130976,-0.0104022041146604,0.0574518473035671,0.856424765164037
298,2,132199,-0.0387920774746984,0.0576838675622903,0.501708959039512
299,2,133355,-0.00594547626017561,0.0581104012825393,0.918565965370376
300,2,133435,-0.0129558117918884,0.0582327548030807,0.824066390811224
301,2,133943,0.0133986906624295,0.0681787632120113,0.844313974676995
302,2,135183,-0.0326379857490042,0.0582431921229877,0.57557964745664
303,2,135402,-0.0203836018624819,0.0582501877582413,0.726598455138372
304,2,135898,-0.0394570802731125,0.0585316030726489,0.500678866956692
305,2,135912,-0.0418809480400493,0.0585701250473383,0.475046779646533
306,2,135925,-0.0502475116796359,0.0582856927678262,0.389223261333256
307,2,136002,-0.0565764761167842,0.0582255453023375,0.331876138594966
308,2,136173,-0.0349512124487301,0.0586863714436664,0.551851322701943
309,2,138209,-0.0714436225088009,0.0603179757236105,0.237031877574151
310,2,138318,-0.0909379230562783,0.0600713076150029,0.130963033016205
311,2,138695,-0.0893255479482011,0.0590419517450375,0.131195604610012
312,2,138818,-0.096172920576582,0.0589024389421817,0.103413348314245
313,2,139728,-0.0802831146600065,0.0588635501770248,0.173472783850368
314,2,140174,-0.081450786986182,0.0588590056607292,0.167285238782835
315,2,140863,-0.0751429193320816,0.0588588441813294,0.202560388756984
316,2,141152,-0.0789477813710293,0.0590113361321183,0.181809516517958
317,2,141292,-0.0959735597221514,0.0585128277942822,0.101851423968862
318,2,141545,-0.0562940859570022,0.0589453897373608,0.340220606988163
319,2,145823,-0.0547841388838377,0.0612022819936944,0.371326323875944
320,2,145934,-0.116500521450666,0.100765786042728,0.248401033566578
321,2,145980,-0.0456955874421932,0.0617888911870747,0.460068401413657
322,2,146723,-0.0317016443309315,0.0588908682201886,0.590701123730876
323,2,147946,-0.0721944221030197,0.0593304169437917,0.224485728768728
324,2,150394,-0.0603462173714817,0.0646868771766688,0.351510600380425
325,2,151274,-0.0551417127512881,0.101413671896085,0.586970122563575
326,2,151397,-0.0382542129132564,0.0595685667016555,0.521168012394643
327,2,153035,-0.0468294233196087,0.0589017964825707,0.427123087896063
328,2,153228,-0.029472107318564,0.0593639757014059,0.619875723546802
329,2,153455,-0.0199989414102166,0.0598234445690188,0.738352170537593
330,2,153732,-0.0189740328874892,0.061853062084507,0.759207077609722
331,2,153815,-0.0405301708135304,0.0595643028882307,0.496669427551047
332,2,154160,-0.033774116129583,0.0589514382467244,0.567067534016865
333,2,154235,-0.0229064640111998,0.0595553097610214,0.700746844829377
334,2,155527,-0.0708323103891964,0.0645440142388216,0.273203027532556
335,2,159870,-0.0842442831766104,0.0578899027484519,0.146488739744889
336,2,161229,-0.0437823575599348,0.0589084355763042,0.457838425827214
337,2,161451,0.0239146995352364,0.126231420850745,0.849848050031519
338,2,161451,-0.120365424758969,0.126480489218548,0.34192457648668
339,2,162696,-0.0260056733773788,0.0586845189914931,0.657933268958259
340,2,163284,-0.0274636714362588,0.0579045262902298,0.635584724673615
341,2,164166,-0.0310288389375233,0.0584374565305354,0.595769888204631
342,2,165270,-0.0682659643881203,0.0578551704084052,0.238816324788217
343,2,165675,-0.0429369078247588,0.0588828416801284,0.466367643713645
344,2,166404,-0.328475025954599,0.151718463687273,0.0310549370423273
345,2,168012,-0.0265691296812851,0.0712160319276888,0.709314370452733
346,2,168062,-0.0101708357958388,0.0583951551123369,0.861829664400802
347,2,168518,0.00549017110644634,0.0580625572048692,0.924721040663701
348,2,168980,-0.0103564465708696,0.0580331092634988,0.858466027476763
349,2,169651,-0.00325658835780573,0.0580630337978835,0.95530413615614
350,2,169902,0.272011487855966,0.0959653313634144,0.00485420864323492
351,2,169960,0.0114096702175299,0.0903977492059741,0.899632559222424
352,2,170725,-0.0288343439436383,0.0581463994461843,0.620279089953873
353,2,171254,-0.0187342292235531,0.0582522455920872,0.747942097440059
354,2,172242,0.0129407429883605,0.0575679763271923,0.822272202626507
355,2,173254,-0.00471426308507206,0.0571303735211475,0.934281868391781
356,2,173340,-0.0110905244802009,0.0571209607066408,0.846163399241583
357,2,173385,0.00187106850680541,0.0571765323903453,0.973912849931979
358,2,173973,0.00713745093129725,0.0570234630371223,0.900462660033212
359,2,174714,-0.0558366876407695,0.146184785482718,0.702721136950699
360,2,177341,-0.00267370290573599,0.0568302513804679,0.962502232223717
361,2,180314,-0.0149850391575159,0.0568439025049714,0.792228602171122
362,2,180339,-0.0065397190966342,0.0569920592903769,0.908710186613711
363,2,182758,-0.0661927124476032,0.05667933987497,0.243657264485839
364,2,183619,-0.0108677108586835,0.057009420146664,0.848924999144295
365,2,183913,-0.0242796544683551,0.0584420575241279,0.678066156557635
366,2,184146,-0.0124971317025099,0.0588446551057501,0.831937092080501
367,2,187176,-0.0423352182221939,0.0572784400688071,0.460329787871562
368,2,191066,-0.0153374660549845,0.057745488973644,0.790698809264988
369,2,191124,0.0242145446599897,0.0729545216178197,0.740152034006188
370,2,191128,-0.0127382298993779,0.0671653848692116,0.849688737573765
371,2,191599,-0.0632277987786342,0.056851547045784,0.266827846844547
372,2,191762,-0.0366374859383312,0.0591732144740289,0.536212578113995
373,2,191763,-0.0314918191831549,0.0571520456947694,0.581969747915832
374,2,191959,-0.0501932197253362,0.0569745115611124,0.378929824944588
375,2,192390,-0.0407613916274238,0.0585708681235189,0.486928808908213
376,2,195759,0.0238240943970286,0.0575128830003593,0.678950479225204
377,2,196912,-0.0134956991723144,0.056591817251291,0.811651550551747
378,2,197598,-0.0373217697998784,0.18482109295775,0.840084189492363
379,2,198110,-0.00754691217433145,0.0569341248784593,0.894620720289522
380,2,198283,-0.00872584392977177,0.0587245235906176,0.881962453176225
381,2,198805,-0.00633616458260214,0.0571797841164888,0.911828981940075
382,2,198891,-0.0159659865708453,0.0567290120037898,0.778535503772279
383,2,199248,-0.0214662867442729,0.0568534685514795,0.705975362436673
384,2,201782,-0.0202117492256715,0.0567848793576236,0.722101555875176
385,2,203285,0.00824411615578236,0.0565731732437212,0.884221793479844
386,2,203783,0.00832655222938211,0.0564513137755929,0.882821820983782
387,2,204179,0.0181222544943835,0.0565814332427969,0.748940854588253
388,2,205406,0.0366701205872879,0.0571377495355042,0.521429650231723
389,2,205834,0.0182414106477012,0.0568889675020845,0.748665866282074
390,2,205965,0.0557500933261085,0.0621000269928854,0.369932500880259
391,2,207192,0.0124720411796357,0.0568401714664486,0.826447373963308
392,2,207561,0.00770397691680835,0.0565913050185632,0.89179328263897
393,2,208682,0.0121132484861765,0.0564939064822366,0.830345767498553
394,2,210102,-0.000979642207658338,0.056643470273829,0.986211138412228
395,2,212519,0.211408635730406,0.120031700867288,0.0790578563234518
396,2,214801,-0.000900159113134902,0.0566407783455155,0.987329194490472
397,2,215016,-0.00462050485004117,0.0566079464680437,0.934992848475952
398,2,218876,0.0375274888214837,0.0571588368760648,0.511899707377479
399,2,227511,0.0657866035761109,0.0574920066696728,0.253285364952181
400,2,230378,0.0312608523513545,0.0568483337513223,0.582736273120365
401,2,231943,0.0242993764830401,0.0570210688108718,0.670260220937378
402,2,232156,0.040748393352365,0.0569710873564671,0.474929284732675
403,2,232789,0.0359127963680981,0.0567783087415763,0.527463748402272
404,2,238524,0.0574861853823548,0.0568080848770732,0.312261431852299
405,2,241518,0.0920047315329836,0.0571749887221303,0.10847133649076
406,2,250396,0.0583167960592248,0.05690853930199,0.306184778110631
407,2,250466,0.0533044490703786,0.0569023106725458,0.349516674284939
408,2,252305,0.0244913878636619,0.0571091355533331,0.668292255396247
409,2,254571,0.0261677438693022,0.0579095908117579,0.651638452033558
410,2,254742,0.0460556047835148,0.0578220934222195,0.426273735899981
411,2,254908,0.019957555611432,0.0583064287558665,0.732338325567467
412,2,255033,0.0919783699016768,0.0681744783687243,0.17814988645734
413,2,255862,0.0302504380733337,0.0579424524326182,0.601943968636956
414,2,255975,0.0709601254984114,0.05763192308382,0.21904372851473
415,2,258311,0.0747667351532482,0.0566622962378437,0.187852247207428
416,2,259284,0.0764137124080406,0.0568478209286783,0.179753350551967
417,2,266330,0.0425986083661023,0.0571932565412549,0.456876889121066
