SNP,Chr,Pos,Effect,SE,HNM1_MID2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
39,1,52124,0.0109502106695135,0.139060816618651,0.937280832022701
40,1,52667,0.0120559798488287,0.138837689472387,0.930851849307396
41,1,55470,-0.101541643244739,0.142515127075126,0.476627554206947
42,1,59265,0.00134384331889068,0.138769112660681,0.992278858600294
43,1,60165,0.00515280041168025,0.138663996538091,0.970378171062087
44,1,62308,0.031086443589268,0.13850188481109,0.822538736232316
45,1,62869,0.0379211135427441,0.138479662869518,0.784368616917093
46,1,65431,0.142116953886198,0.144445652019533,0.325849174696738
47,1,65451,0.17737985116349,0.142279759836455,0.213334964394704
48,1,65719,0.121367604727208,0.148557322967339,0.41449379084321
49,1,66841,0.125760308042658,0.13839787128413,0.364135474831504
50,1,66948,0.0946402176619676,0.139318966625214,0.497389128739136
51,1,68621,-0.0869754790984393,0.138955244625361,0.531769014998201
52,1,69417,-0.0154206767090623,0.138661838678398,0.91151249115866
53,1,69820,-0.730562442092185,0.541202447282635,0.177917010836594
54,1,69821,-0.385835528191266,0.336033807461434,0.251661648947863
55,1,70906,-0.150469684008984,0.222603931942447,0.499513402915753
56,1,74327,-0.144439661989925,0.139214527526664,0.300197714193156
57,1,74572,-0.104808489188352,0.138943498021809,0.451157276172871
58,1,75211,-0.165358998725798,0.138522635781037,0.233384149507599
59,1,76030,-0.0357235414385721,0.138788926165324,0.797024026716886
60,1,80108,-0.0571146447454677,0.138735830689906,0.68082447981942
61,1,81262,-0.0585601661605546,0.13868164889737,0.673089935462164
62,1,81999,-0.0495236353924144,0.139030450847636,0.721898262315912
63,1,82431,-0.0517213863362379,0.139686563958353,0.711405295098829
64,1,83284,-0.0917080625208452,0.13861109527338,0.508645545006667
65,1,83613,-0.0592631609173645,0.138645852649784,0.669317513882093
66,1,84112,-0.0511002538277115,0.138670342434774,0.712720088973217
67,1,84701,-0.103969767864945,0.14841728784577,0.484062019629027
68,1,84858,-0.03520141614435,0.139075838042537,0.800330932030038
69,1,85751,-0.0691495465724691,0.139611643548243,0.620697051210779
70,1,87445,-0.0637733517224814,0.139914212395849,0.648811734422968
71,1,87467,-0.0591572981272555,0.140652814266746,0.674309741929845
72,1,89070,-0.0356645718621654,0.139794642384151,0.798778092052687
73,1,89616,-0.0767023013173764,0.13899549525246,0.58141194533935
74,1,89679,-0.0607262999438273,0.139035480931127,0.662546383258734
75,1,89880,-0.065351425277892,0.139064789128625,0.638691563545605
76,1,91472,-0.0626551933233274,0.140101169563712,0.654994888816265
77,1,93789,-0.104571443814847,0.138585292413985,0.451013841239676
78,1,94351,-0.113054470611448,0.138931791582709,0.41634199126691
79,1,99148,-0.086058401277336,0.138621357780803,0.535121111950615
80,1,101281,0.443775679272731,1.5167078012233,0.770006381813031
81,1,106011,-0.0702609267840942,0.144499924870366,0.627102241678044
82,1,106800,-0.183258463375224,0.138541166731457,0.186767275491598
83,1,107970,-0.16795012532961,0.138183802235723,0.225021587411198
84,1,109000,-0.0648439533424714,0.138673728630684,0.640358589857728
85,1,112549,-0.0944602525363625,0.138468398740185,0.495573057266314
86,1,112742,-0.185542031682337,0.138748473786614,0.182000588905642
87,1,113050,-0.144746303605327,0.138651594762076,0.297219661795881
88,1,113135,-0.193637176892638,0.138127805094173,0.161832856662822
89,1,114076,0.0294485469948306,0.138502898795262,0.83174575481936
90,1,114628,0.072225505465861,0.138808957584398,0.603164580817089
91,1,116283,-0.0462995377464539,0.139612768395362,0.740366785310293
92,1,126880,-0.546023319698955,2.61978176983179,0.835018743341045
93,1,127853,-0.232106936437882,0.138825946438526,0.0954247038006875
94,1,128302,-0.119825987670444,0.138692612589107,0.388192105341332
95,1,128704,-0.194096133616584,0.138592885470445,0.162248920961213
96,1,128911,-0.103650869088369,0.138883231187659,0.455972880099129
97,1,130267,0.0530512958624023,0.138898175511116,0.702732879691102
98,1,130271,0.0539147569495029,0.139062156775008,0.698469817872815
99,1,130613,0.112422754728491,0.140263992871644,0.423376625302745
100,1,132012,-0.173546348095553,0.139788725119951,0.215248975119784
101,1,133231,-0.315050896094654,0.138085050336398,0.0231095257679549
102,1,137074,-0.219650338107626,0.13840878294269,0.113415152226307
103,1,137304,-0.272817038756261,0.138189122052136,0.0491348400895491
104,1,139686,-0.241922964529077,0.138535414653824,0.0816304882679339
105,1,149562,-0.306726189951581,0.138491029709299,0.0274137315596048
106,1,150447,-0.291038479006108,0.14014324695751,0.0385502483489859
107,1,151446,-0.200337326786476,0.283056071215222,0.479557912634997
108,1,154084,-0.236200081274771,0.140872509444489,0.0944876421029035
109,1,156633,-0.261037749811106,0.142696589807939,0.0681950464965687
110,1,157269,-0.33752881166999,0.137698517455683,0.0147216580439429
111,1,160054,-0.22163800972233,0.139687573834732,0.113482843607113
112,1,166222,-0.254101955331649,0.138489141411526,0.06737445198541
113,1,166416,-0.23478001302077,0.138302080258617,0.0904668067946193
114,1,167326,-0.231824494690217,0.139108427915854,0.0965004435300123
115,1,168836,-0.304105760378469,0.138047103794106,0.0282465325876091
116,1,171200,-0.294477146655746,0.138315713262223,0.0339442422155203
117,1,171431,-0.31820494428137,0.139042262924037,0.0226959196360149
118,1,173339,-0.27568366062528,0.138203927416496,0.0468376008716764
119,1,173845,-0.294288174838284,0.137979259149491,0.0336270007556125
120,1,175121,-0.250945752897379,0.137945021932677,0.0697322222750781
121,1,175281,-0.248883832216175,0.138073943945538,0.0723132897039411
122,1,175315,-0.254999994429716,0.137998450576492,0.06546088545213
123,1,175523,-0.22442220215417,0.138937416212454,0.107144441073516
124,1,175541,-0.252650826627103,0.138228256153303,0.068426545884557
125,1,175653,-0.245140772505864,0.138707969157809,0.0780393240919388
126,1,175805,-0.213343596155292,0.146761605922629,0.146925038035132
127,1,175818,-0.277416551098397,0.143058507569197,0.0532756769576825
128,1,175856,-0.256331383896744,0.140961586604045,0.0698429347796448
129,1,175876,-0.244179760924704,0.138842996851337,0.0794991085458407
130,1,175989,-0.238034702029013,0.139272744604033,0.088306473251663
131,1,176001,-0.229482235887059,0.140044886156545,0.102180560085428
132,1,176451,-0.165092274408124,0.141994681382016,0.245750766715295
133,1,177692,-0.258648338609803,0.137979214652877,0.0616808665101523
134,1,178191,-0.253451248614664,0.138144870413488,0.067394927220931
135,1,178224,-0.258648338609803,0.137979214652877,0.0616808665101523
136,1,178960,-0.215981304238988,0.139298231043213,0.121918640307121
137,1,179139,-0.281829709338401,0.276617118528192,0.308974763430023
138,1,179139,-0.560425046803638,0.557135026011849,0.315150166126118
139,1,180955,-0.159353679027927,0.160291081375644,0.320829901827865
140,1,183802,-0.237107991212191,0.138106327843505,0.086883568528551
141,1,183954,-0.218649794946921,0.13920577061363,0.117149412215885
142,1,184450,-0.18289815220366,0.138125677128107,0.18631228469928
143,1,184641,-0.146223873821842,0.142285130401053,0.304803080986216
144,1,184718,-0.210535193477205,0.138803443335268,0.130215574277879
145,1,185296,-0.166580386048143,0.138380526145076,0.229479338561572
146,1,185438,-0.137697915816591,0.138477008153597,0.320722014977324
147,1,185469,-0.140829812506444,0.138668507714709,0.310522084651185
148,1,185503,-0.140448021359677,0.138309904420226,0.310582620110755
149,1,185705,-0.12420451293927,0.139903729791459,0.375260597749117
150,1,185749,-0.145750101974234,0.139844830975848,0.298019555014485
151,1,185806,-0.182916202914532,0.139908524279158,0.19192828762946
152,1,185879,-0.151630379565982,0.140693256599557,0.281886906524588
153,1,185916,-0.121922544275824,0.140710885937782,0.386817976031478
154,1,185941,-0.131278738511483,0.141301398354631,0.35348822794119
155,1,185954,-0.131785099507943,0.141713736080036,0.353038273095893
156,1,186055,-0.148461397730158,0.138830744514037,0.285633776043446
157,1,186896,-0.169616165801512,0.141046585321104,0.22995487376651
158,1,187697,-0.386728067427782,0.287504324292389,0.179449705420528
159,1,189392,-0.379007156697904,0.289048360824595,0.190634353758766
160,1,189416,-0.538528403717992,0.278812245566689,0.054220331668554
161,1,190132,0.194753105765384,0.138845433775788,0.161596744818522
162,1,190148,0.211858813576847,0.138816590236943,0.127861014728114
163,1,190165,0.209175244468223,0.139901741090103,0.13576655699976
164,1,190169,0.2131025530765,0.139709362798061,0.128072810993677
165,1,190933,-0.0756082639646152,0.138974082075153,0.586753419614666
166,1,192149,0.164908100191752,0.139893942563253,0.239268587677357
167,1,192302,0.158309160445432,0.184884172644199,0.392434129927453
168,1,192303,0.0329447550887414,0.167093331818996,0.84381283712893
169,1,192305,0.115659028280349,0.173539927893882,0.505546542665182
170,1,192315,-0.253589736774213,0.196526564777202,0.197770761882597
171,1,192795,0.284768633895005,0.137938921399415,0.0397047060273114
172,1,194020,0.265521383058991,0.145480933255341,0.0688265756781818
173,1,194187,0.241198041711838,0.13828950358951,0.082002856342213
174,1,194867,0.0804189096308016,0.138742507883559,0.562535886103736
175,1,197325,0.0644461294885846,0.142154275564412,0.650572811598122
176,1,197392,0.0576997959297024,0.143990677384151,0.688869465849681
177,1,198857,0.328020402060378,0.665357792688557,0.622320167712752
178,1,206666,-0.131281615756274,0.155955320592406,0.400475472974706
179,1,206675,0.0494958899068489,0.203226786346612,0.807720807581204
180,1,223051,0.142018256942951,0.160682297119033,0.37738140813401
181,1,223059,0.0209413688680566,0.167032021445849,0.900299332430593
182,2,7366,0.103661742457406,0.201247753766695,0.606808923552845
183,2,8180,0.447745163875684,0.276153906708233,0.105833075275415
184,2,8187,0.437450535431246,0.287298295333971,0.128745256259736
185,2,8250,0.599381446214696,0.282178088009132,0.0343544688256359
186,2,8253,0.64489428171864,0.281893680241437,0.0227445875891034
187,2,8285,0.306054324166008,0.15309455291977,0.0463616431617624
188,2,8302,0.294013308525454,0.143263073247414,0.0408812757902901
189,2,8306,0.294013308525454,0.143263073247414,0.0408812757902901
190,2,8314,0.289015114910244,0.140318097521992,0.0401587006904339
191,2,8317,0.294473141657012,0.143524806176395,0.0409339318165753
192,2,8328,0.286141407504927,0.14292297457117,0.0460421625715334
193,2,8331,0.284282014579985,0.142661759681876,0.0470639826436021
194,2,8498,0.314419249151317,0.139955064932707,0.0252849501095944
195,2,8651,0.317407553843435,0.140068886179303,0.0240513305038529
196,2,9418,0.16486349075979,0.358706154068008,0.646081993337132
197,2,9812,0.366986524334454,0.140571730543342,0.00942164675042406
198,2,9932,0.374328088345269,0.139951905924911,0.00782787430080108
199,2,10135,0.388322997808219,0.139296569139436,0.00559496364507589
200,2,11616,0.376838293591344,0.139234886367404,0.00713011330941228
201,2,12133,0.414245727921665,0.139499722021686,0.0031867361474694
202,2,12194,0.381959676581094,0.140312343411039,0.00680642470304579
203,2,12359,0.417219048094209,0.139607878437072,0.00299978309842675
204,2,13061,0.410378964893105,0.139654770570893,0.00351466245016491
205,2,14298,0.411345864739582,0.140098064413384,0.00354126698019504
206,2,15222,0.387767827057523,0.141685905034648,0.00651762353240802
207,2,17986,0.390620458379149,0.139127242913523,0.00526774203036185
208,2,19770,0.340807116664245,0.14047841491456,0.0157647930850155
209,2,19836,0.345827864310949,0.140051166145575,0.0140105085775271
210,2,19851,0.35791961697113,0.140382454782341,0.0112066709605807
211,2,21595,0.328180378641275,0.139998538837156,0.0196233752263041
212,2,22385,0.326493818806748,0.140144230601139,0.0203854690663254
213,2,23441,0.305030759587293,0.14166180498533,0.0319773232685069
214,2,24209,0.322833826203649,0.140367211196111,0.0220354424202836
215,2,24341,0.357937679637706,0.140463415001669,0.011249044126387
216,2,26815,0.382171418158949,0.140110793041574,0.00669777004781974
217,2,28209,0.34284784214728,0.140446759162847,0.0151323723684257
218,2,28695,0.27398026929735,0.147240157294268,0.0636077308991586
219,2,35849,1.14426856233704,1.51566857878692,0.450776606526855
220,2,35850,0.995066630447907,1.85443072840533,0.591889731402393
221,2,41245,0.308163685012455,0.140127350855093,0.0285139625643076
222,2,43214,0.24424900785385,0.142780769957493,0.0880229090915598
223,2,47104,0.146828759170076,0.139155262779512,0.292081360455405
224,2,50915,0.227780305594195,0.140220798456873,0.105174409868962
225,2,55834,0.187627492611019,0.139737183570552,0.18022638373971
226,2,56422,0.203454903874879,0.139925636690628,0.146828810365285
227,2,57715,0.228892576146021,0.139349869651987,0.101361399978808
228,2,59046,0.234043648900721,0.140036056358942,0.0955466948241166
229,2,59191,0.242969263253045,0.139184574111797,0.0817396775123632
230,2,59383,0.232553751496296,0.139275382565931,0.0958571866067143
231,2,59477,0.231432003190176,0.141392605130667,0.102562557801988
232,2,59755,0.263212615937856,0.318581424079199,0.409247564516073
233,2,60471,0.224870116122849,0.139500136734122,0.107862016423111
234,2,60478,0.225962000616679,0.139655501943868,0.106556671404515
235,2,60786,0.271684136600077,0.139192818720613,0.0517458724619644
236,2,61035,0.253509074639399,0.139279779444979,0.0695839929171377
237,2,61071,0.247250732209328,0.138674021503183,0.0754514282653645
238,2,61675,0.247980211273262,0.139073163708913,0.0754305274902971
239,2,62776,0.196215836228632,0.145436015385343,0.178151677062621
240,2,62939,0.221902993015616,0.138955561494278,0.111174972420016
241,2,63527,0.242810711122689,0.139382215195064,0.0823707745405595
242,2,63857,0.230033119045985,0.139476287239158,0.099983276277828
243,2,65527,0.147072065065522,0.139331310891962,0.291892789730529
244,2,67007,0.14795881645711,0.15344264533734,0.335574998162003
245,2,67023,-0.0672721131355223,0.317707701412433,0.832430397582212
246,2,67024,0.0432445903422618,0.31888099530846,0.892204075730906
247,2,67976,0.181609282405707,0.141230642487736,0.199318841967074
248,2,69628,0.179504363945253,0.143588701183302,0.212080625184663
249,2,71825,0.269976265004317,0.277904825308761,0.331979352494727
250,2,72389,0.252596148961051,0.140044199521099,0.0721325555201021
251,2,72392,0.27723316052818,0.140874027975363,0.0498560690198584
252,2,73646,0.255408402314377,0.138073120111001,0.0651772157806974
253,2,74564,0.282192886689099,0.137651291534379,0.0410972278970671
254,2,74739,0.315843410885411,0.13790273221048,0.0225910689631909
255,2,79931,0.295232984962607,0.155795234630171,0.0589083962395945
256,2,80748,0.277441236273304,0.143725016150883,0.0543628185199835
257,2,80873,0.305306121385332,0.138303674847958,0.0279214885068411
258,2,81501,0.298264293744422,0.138323843189115,0.0317371714947216
259,2,83526,0.233108644197442,0.138461066903222,0.0931492147764595
260,2,83845,0.270196488677762,0.138402809387799,0.0516990738605771
261,2,84412,0.438707410196701,0.349889654996294,0.210728048815919
262,2,84412,0.158767390459972,0.175393596110866,0.365973494961737
263,2,84447,0.292119232313036,0.140064223046341,0.0377318058429958
264,2,87391,0.259448517460846,0.137843559509078,0.0606318756394416
265,2,87562,0.269743881521701,0.13814003318448,0.051646997414044
266,2,87849,0.261533131524792,0.138171533818,0.0592003116047234
267,2,87878,0.259508668840598,0.138782054439605,0.0623251399081657
268,2,88125,0.225801726031494,0.154623287101497,0.145087575997485
269,2,89785,0.212577658116427,0.139023589080656,0.127141129110492
270,2,93441,0.185468190730909,0.143307549361375,0.196443437499491
271,2,93588,0.237741257880845,0.148151578180983,0.1094504862434
272,2,93721,0.2104248918503,0.138610299660285,0.129883166609745
273,2,93952,0.206826081770688,0.138226617442117,0.135473542014153
274,2,95085,0.194763167613898,0.138470318608409,0.160445429828467
275,2,103188,0.134081371325664,0.14204945837073,0.345863140986032
276,2,107124,0.166303153396444,0.13864461178155,0.231141034743341
277,2,111645,0.196725964589074,0.138620953850106,0.156733384908736
278,2,111916,0.186771520683723,0.13898847405098,0.179878931691764
279,2,111931,0.206195028798531,0.139124399888593,0.139208195440089
280,2,111999,0.208246407719175,0.138612995958273,0.133898572045116
281,2,114528,0.153588748262166,0.139616526988824,0.272048766598006
282,2,116024,0.19708076696235,0.139795191956927,0.159484444561832
283,2,119244,-0.0062687101154324,0.152787593850584,0.967296035270461
284,2,119246,0.0580653558714053,0.154386840472517,0.707066248253725
285,2,119247,0.0342570321916531,0.155522026608368,0.825787238393381
286,2,120090,-0.0512465508824885,0.139607872515785,0.713783073820404
287,2,120291,-0.0526648106988732,0.141203515890244,0.709393912951864
288,2,120726,-0.0629961064073202,0.140375314345311,0.653873575302242
289,2,121716,-0.00657732534563349,0.140255441611923,0.962623168383827
290,2,123100,-0.0913261258987548,0.140365214238761,0.515707201782169
291,2,124677,-0.0839879759397274,0.140184622937296,0.549474479841857
292,2,127636,-0.211057408908515,0.177036324212354,0.233995374764847
293,2,127887,-0.00630865639585632,0.141217104373844,0.964392849906978
294,2,128935,-0.00204019750091633,0.141083964089441,0.988470463025623
295,2,129053,0.02245003155537,0.141508420511261,0.874036910871869
296,2,130040,0.0715990738309888,0.142326186129052,0.615233535202005
297,2,130976,-0.0277510916189629,0.141209778915063,0.84431324701765
298,2,132199,-0.0258612765594153,0.141865345069709,0.855456231462861
299,2,133355,0.00923382317235388,0.142830879321208,0.948490344902142
300,2,133435,-0.0200672049206785,0.143136389823022,0.888584784923215
301,2,133943,-0.00429210904575966,0.167585654083622,0.979581737400124
302,2,135183,-0.0735758459576819,0.143166105400835,0.607629854265252
303,2,135402,-0.0574192821432433,0.14316540353125,0.688611588113809
304,2,135898,-0.0155997975874975,0.143955056885522,0.913767138296147
305,2,135912,-0.0151139072703661,0.144061538611862,0.916504544439205
306,2,135925,-0.026262389306801,0.143404373498719,0.854797072244813
307,2,136002,-0.0758454554239518,0.143247011370105,0.596810037228538
308,2,136173,-0.0322636912140712,0.144307517691891,0.823216604589262
309,2,138209,-0.0155896343925901,0.148547601595251,0.916477420250572
310,2,138318,0.0394047611357777,0.148112969488826,0.790359632915643
311,2,138695,0.00410801037993624,0.145588831350675,0.977505405370347
312,2,138818,-0.0315399735613606,0.145312311239747,0.828295111527333
313,2,139728,-0.0773948421942035,0.145002979379063,0.59385281545695
314,2,140174,-0.0964324883466663,0.144970649944641,0.506365709935233
315,2,140863,-0.122493913153823,0.144856158610903,0.398335087755369
316,2,141152,-0.0969491881699827,0.145319675011419,0.505115842900175
317,2,141292,-0.112479716654554,0.14424154653967,0.436030475956726
318,2,141545,-0.0381012834451708,0.145054799918049,0.792959557751987
319,2,145823,0.13600739270385,0.150425694222888,0.366532482229301
320,2,145934,0.0434719324809896,0.248130008495163,0.86102434166583
321,2,145980,0.131196848651878,0.15182808214236,0.388111769151622
322,2,146723,0.101129188403297,0.144707246528585,0.485103666903592
323,2,147946,0.110302914007012,0.146015825249428,0.450502241973118
324,2,150394,0.184849301682007,0.158885486437968,0.245448133864503
325,2,151274,-0.0897082125826074,0.249323399429395,0.719206903923409
326,2,151397,0.134821820963504,0.146323285207636,0.357472523040077
327,2,153035,0.214045053874664,0.144455803466083,0.139303214868553
328,2,153228,0.230492404114112,0.145445237594594,0.113921580741955
329,2,153455,0.219439892792475,0.14659884731834,0.135319806559355
330,2,153732,0.309903586107196,0.151151636461458,0.0410750062094793
331,2,153815,0.198044188164315,0.146119428647672,0.176169990997775
332,2,154160,0.158609122997988,0.144718127856929,0.273831808617915
333,2,154235,0.148520191811875,0.14619816486186,0.310381000475658
334,2,155527,0.280777234330311,0.158208940827567,0.0768051791393679
335,2,159870,0.142802682202652,0.142511278657992,0.317008350367109
336,2,161229,0.0950386685495441,0.144816021587373,0.512076821915838
337,2,161451,-0.0555817040388735,0.310265991594926,0.857928895435302
338,2,161451,0.0358767566622635,0.311269180407495,0.908304906059353
339,2,162696,0.118887459405535,0.144142022007221,0.410045603004781
340,2,163284,0.17307971924657,0.142070577039857,0.223936603955237
341,2,164166,0.100946258876227,0.143590339370985,0.482509358335132
342,2,165270,0.167185472137786,0.142204295214106,0.240518668596112
343,2,165675,0.189091341168003,0.144487056211295,0.191484710812688
344,2,166404,-0.677411383764759,0.373641087242375,0.0706810248762494
345,2,168012,0.320904087252518,0.174241322322005,0.0663545518948085
346,2,168062,0.238421016525715,0.142973620073885,0.0962844771107471
347,2,168518,0.164353143314221,0.142445473238133,0.249364030241552
348,2,168980,0.172058866964512,0.142351800747926,0.22759186295448
349,2,169651,0.254275328470556,0.142070660786786,0.0743462049722812
350,2,169902,0.140658962866446,0.238424892940783,0.555601049784127
351,2,169960,0.0227951234925001,0.222190409418505,0.918344457300739
352,2,170725,0.301515287942777,0.142064312974707,0.0345011555246778
353,2,171254,0.282745088897102,0.142406264999606,0.0478642497410509
354,2,172242,0.180820922346008,0.141178850428379,0.201107135018886
355,2,173254,0.117486699253142,0.140282849853757,0.402878984638175
356,2,173340,0.0993350261031305,0.140305576940758,0.479418313021561
357,2,173385,0.108465129385248,0.140415838136066,0.440360957230645
358,2,173973,0.123933108680099,0.140005826669338,0.376651528943297
359,2,174714,0.240911996256223,0.359153136820625,0.502800648048587
360,2,177341,0.220529278591074,0.139189535885697,0.114002429930785
361,2,180314,0.147965330069856,0.139508320037148,0.289587708190316
362,2,180339,0.16141089420606,0.139819762257988,0.249108458945422
363,2,182758,0.250999335843478,0.138940281859224,0.0716875779880724
364,2,183619,0.240835214936734,0.139543209628334,0.0852435636377341
365,2,183913,0.264459187434598,0.142988763917672,0.0652198940633691
366,2,184146,0.305294118495465,0.143727961528127,0.0343556373418933
367,2,187176,0.158623344476319,0.140640443448207,0.260143206767031
368,2,191066,0.202192307884945,0.141538340300678,0.154022465906228
369,2,191124,0.143844250639206,0.179179471276914,0.422633832612826
370,2,191128,-0.151893046306942,0.164896208506957,0.357604678603952
371,2,191599,0.115360441275976,0.139845340364036,0.409977245264736
372,2,191762,0.149345245589573,0.145303590767794,0.304740497388458
373,2,191763,0.126749759433333,0.140372447372672,0.367166435144457
374,2,191959,0.112573150172906,0.14006346673683,0.422094059125509
375,2,192390,0.122710774643278,0.143911984897687,0.394415315480205
376,2,195759,0.311361745390327,0.140420801943378,0.0272357710508191
377,2,196912,0.191607159884989,0.138733955794778,0.168118126478184
378,2,197598,-0.220754807119738,0.454146200171511,0.627206710680146
379,2,198110,0.202911590957528,0.139524560499335,0.146749666060531
380,2,198283,0.209431944367875,0.143912517771899,0.146482498454344
381,2,198805,0.22147494139852,0.140049469350824,0.114680994342135
382,2,198891,0.226000248247517,0.138930169732085,0.104689229819271
383,2,199248,0.235835889174077,0.139203618884809,0.0911132442540597
384,2,201782,0.181700415979068,0.139261255988013,0.192829661840785
385,2,203285,0.280582439891545,0.138251194747405,0.043155955493565
386,2,203783,0.240111701757011,0.138166224628542,0.0831099222586795
387,2,204179,0.209759295302388,0.138642976955442,0.131188210809635
388,2,205406,0.206879616118596,0.140088761022924,0.140627422039032
389,2,205834,0.160378727775494,0.139587047394945,0.251353946860924
390,2,205965,0.143688114515232,0.152618361682365,0.347099488204517
391,2,207192,0.223530558060425,0.139209566707472,0.109231235136744
392,2,207561,0.223894726159676,0.138588075066684,0.10708694248891
393,2,208682,0.166566053589176,0.138582184245405,0.230196428427396
394,2,210102,0.150508080975523,0.138993441354271,0.279617195230073
395,2,212519,0.700863669323155,0.293962100640145,0.0176441203091083
396,2,214801,0.159858405541805,0.138957226644845,0.250751916802833
397,2,215016,0.184871245611059,0.138789671931162,0.183711482530312
398,2,218876,0.103346393493906,0.140468851491352,0.462386864222097
399,2,227511,0.116441108093009,0.141435768871059,0.410905146931232
400,2,230378,0.103625078244892,0.139678555130889,0.45865183039602
401,2,231943,0.0862108565331602,0.14011306742343,0.538756442339192
402,2,232156,0.0883844323515308,0.140051733548184,0.528393886961529
403,2,232789,0.0925155929831236,0.139547665378798,0.507783913184503
404,2,238524,0.131974900069951,0.139654477525332,0.345300064668537
405,2,241518,0.127497609605547,0.140881608622542,0.366083556546664
406,2,250396,0.00320286685110294,0.140083342123491,0.981771667863875
407,2,250466,0.0265992045408812,0.140026818344155,0.849451282529887
408,2,252305,-0.0607967474109834,0.140367863423352,0.665188920697543
409,2,254571,-0.0553952076521669,0.142346663871052,0.697394619771346
410,2,254742,-0.0465171502820154,0.142227081406946,0.743814439513092
411,2,254908,-0.0287223286854361,0.14332705119756,0.84128541254905
412,2,255033,-0.000927639539393232,0.167997573773575,0.995597427498598
413,2,255862,-0.0492180617305152,0.14244769227391,0.729911737138213
414,2,255975,-0.0580590907426355,0.141923767562458,0.682724304865623
415,2,258311,-0.161385714984324,0.139348860309624,0.247589198690228
416,2,259284,-0.0996951934700615,0.139982911889007,0.476814190708667
417,2,266330,-0.115613278035579,0.140551134791421,0.411307327061615
418,2,267100,-0.122698002623437,0.140523853389664,0.383176436414101
419,2,268086,-0.131682271284735,0.140511082460566,0.349313674579485
420,2,274614,-0.0607675807184753,0.13979360927134,0.664049449996448
421,2,274729,-0.0813177970566095,0.140529204143367,0.563191617822657
422,2,275746,-0.0551411021129329,0.140503814489627,0.694960606618329
423,2,277029,-0.0649161917838968,0.139838717481712,0.64277494759856
424,2,277741,-0.0645989788288884,0.139894066095189,0.644530213283341
425,2,278218,-0.0741455385629065,0.139627805512673,0.595736970974242
426,2,278379,-0.0653170363287465,0.143098151579385,0.648347709180479
427,2,279910,-0.115368014537634,0.139499437268155,0.408787697513158
428,2,280616,-0.103835552532236,0.145632147177251,0.476317530196872
429,2,283431,-0.0628805785489979,0.141640064803062,0.657353438952342
430,2,283573,-0.0746708630592898,0.139923635373557,0.593916527131447
431,2,286762,-0.135622080592142,0.140152608575592,0.333869555140017
432,2,287187,-0.0866999137432199,0.139607319419804,0.534982650546341
433,2,288379,-0.0436789575651372,0.138605509998925,0.752848040765528
434,2,294941,-0.2781710681283,0.137915503133601,0.0444555671590496
435,2,296073,-0.286691783046433,0.141727327688697,0.0438430342992503
