SNP,Chr,Pos,Effect,SE,MID2_WSC2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
207,2,17986,0.0222901383655609,0.141326042633347,0.874766532792671
208,2,19770,-0.01611650419227,0.142305589582476,0.909894528871775
209,2,19836,-0.0123543185886559,0.14191568148213,0.930678000049941
210,2,19851,-0.0088662744430108,0.142331935628344,0.950364807862261
211,2,21595,-0.0443266069060911,0.141725220805133,0.754644337857078
212,2,22385,-0.0442588876976809,0.141859422269356,0.755231429007567
213,2,23441,-0.0082864225480872,0.143256306318129,0.953906148084586
214,2,24209,-0.0167616611141378,0.142074590515942,0.906152274122704
215,2,24341,-0.0117735739275417,0.142412070183027,0.934158742735991
216,2,26815,0.0310425909075569,0.142233192661782,0.827359368117785
217,2,28209,0.0279279410674668,0.142282887494503,0.844500356247983
218,2,28695,-0.0458029407176519,0.148633582015348,0.758142263614521
219,2,35849,-1.53441974466102,1.52180713234664,0.31400689605129
220,2,35850,-1.53438604903168,1.86208672169072,0.41048783805551
221,2,41245,-0.0544338350789916,0.141715244297048,0.701130317624605
222,2,43214,-0.133003410319739,0.143868878534214,0.355869754771107
223,2,47104,0.0396319147931825,0.140011485398887,0.777295319157616
224,2,50915,0.0743291717509764,0.141347828764612,0.599315659856032
225,2,55834,0.0718586313856747,0.140697808774756,0.609859179354165
226,2,56422,0.0767319942742858,0.140942256972764,0.586495187550976
227,2,57715,0.0860534817753296,0.140461958496236,0.540504782990542
228,2,59046,0.0878682008924204,0.141170101308893,0.53406242644028
229,2,59191,0.0701083416756678,0.140389230750209,0.617818950339128
230,2,59383,0.107902252415492,0.140361814597592,0.442559520364976
231,2,59477,0.0640862670000792,0.142552149331212,0.653301002744904
232,2,59755,-0.0299704234891252,0.32037903806468,0.925522268858833
233,2,60471,0.0892908341110361,0.14058815717451,0.525759370451585
234,2,60478,0.100434399323425,0.140727490498763,0.475896641067856
235,2,60786,0.102712059689979,0.140491097560784,0.46520733822482
236,2,61035,0.105558755916488,0.140474971948343,0.452887536410293
237,2,61071,0.109901511012205,0.139827221789193,0.432406006041175
238,2,61675,0.0849334797884322,0.140279604544193,0.545263442600122
239,2,62776,0.106338435973801,0.146384113456077,0.468053997292415
240,2,62939,0.127242501627732,0.139946044811088,0.363851504019562
241,2,63527,0.14539985652279,0.140422659374651,0.301170219682307
242,2,63857,0.0781478753988746,0.140606953541681,0.57870681285552
243,2,65527,0.0236397808297556,0.140199052607433,0.866195392763025
244,2,67007,-0.109452739483998,0.154254316097404,0.478445253691526
245,2,67023,0.122449915659773,0.319149605479604,0.701449879787073
246,2,67024,0.191073473948564,0.320221559934722,0.551095864157388
247,2,67976,0.0534423086815182,0.142195676623578,0.707264294859243
248,2,69628,0.119042751743974,0.144441372770032,0.410405353285451
249,2,71825,-0.132977125834678,0.279489940106983,0.634521848908192
250,2,72389,0.0888576568878928,0.141267903723516,0.529755201431436
251,2,72392,0.0739444335363283,0.142253742232078,0.603524181884783
252,2,73646,0.120615603197248,0.139242670930156,0.386954678699584
253,2,74564,0.128139440012297,0.138949607131091,0.357053703087824
254,2,74739,0.135020893748697,0.13938918106429,0.333377454154161
255,2,79931,0.305350498131524,0.156477406477095,0.051799730102365
256,2,80748,0.230563187094658,0.144638725999829,0.111816945129784
257,2,80873,0.220564052827179,0.139413920377185,0.114526701095594
258,2,81501,0.238648625209387,0.139306113799767,0.087567777399181
259,2,83526,0.207353938104667,0.13923028041668,0.137304504088803
260,2,83845,0.195410917057453,0.139412312923062,0.161890605200172
261,2,84412,0.359647809970491,0.351790078520052,0.307321801527176
262,2,84412,0.0808556409261207,0.176367059642783,0.646910628579912
263,2,84447,0.230473685650525,0.141052238691092,0.103158787565799
264,2,87391,0.290042359862873,0.138323658640128,0.0367190199389439
265,2,87562,0.305543096303943,0.138583731794998,0.0281158103329666
266,2,87849,0.297531082291734,0.138619806923413,0.032523625477174
267,2,87878,0.286155129469752,0.13929076926224,0.0406754839159979
268,2,88125,0.297214065002636,0.155011009323863,0.0559972561548918
269,2,89785,0.245646327398186,0.139525347845323,0.0791744610010582
270,2,93441,0.257666577836301,0.143666909254251,0.0737488662938899
271,2,93588,0.278586625258855,0.148649764838398,0.0617404879096537
272,2,93721,0.233384077181715,0.139160117815517,0.0944100587189969
273,2,93952,0.205349111448091,0.138884389435267,0.140149284317024
274,2,95085,0.225282472177132,0.138991974197613,0.10594681051475
275,2,103188,0.115149104302351,0.142763329142729,0.42045536763665
276,2,107124,0.196381947579807,0.139185703762841,0.15914452556997
277,2,111645,0.256187572797591,0.13899980272706,0.0661557409232278
278,2,111916,0.242028101055818,0.139402290533309,0.0834037082716866
279,2,111931,0.270591049002204,0.139468646885976,0.0531567182188861
280,2,111999,0.268444979224847,0.138974248905371,0.0542069958120124
281,2,114528,0.253315700965331,0.139862382754435,0.0709631452860313
282,2,116024,0.278525306959275,0.140062503741467,0.0475195043978482
283,2,119244,0.113980434698999,0.153383706983897,0.457911440141826
284,2,119246,0.155659715849376,0.154919701224435,0.315692602003987
285,2,119247,0.175497543917138,0.155981813151196,0.26130454147244
286,2,120090,0.129278608649276,0.140119731187006,0.356830449823948
287,2,120291,0.134091398335499,0.141713273937357,0.344685556063388
288,2,120726,0.105361904267803,0.140961566846317,0.455288802371537
289,2,121716,0.153835222621897,0.140674769917723,0.274897038072366
290,2,123100,0.092376898188697,0.141021545835415,0.512858832632883
291,2,124677,-0.0278371359336592,0.140905060700218,0.843503419767226
292,2,127636,-0.267344823944679,0.177654343428305,0.133254411527317
293,2,127887,0.0854811468960333,0.141806012011396,0.547026542201877
294,2,128935,0.0665560033570169,0.14170058441711,0.638863212550131
295,2,129053,0.0821028685276515,0.142109155695263,0.563804558701801
296,2,130040,0.071952130516262,0.142992830074101,0.615146637806624
297,2,130976,-0.0121848233681489,0.14187749729786,0.931608350117527
298,2,132199,0.0533012923196398,0.142508329306155,0.708612281304692
299,2,133355,0.108775880723634,0.143383924257517,0.448577913544961
300,2,133435,0.124104031399778,0.143659081025076,0.388241088310635
301,2,133943,0.167508308164815,0.168134583175116,0.319798900035996
302,2,135183,0.109818078125455,0.143771742326886,0.445475021045009
303,2,135402,0.133120309938829,0.14369419729548,0.354863824697926
304,2,135898,0.167414153259948,0.144357017182311,0.246945412047078
305,2,135912,0.147492938284226,0.144525546878513,0.308175137137238
306,2,135925,0.154334769735777,0.143848587853798,0.28405007236567
307,2,136002,0.14024775869428,0.143781491501894,0.330018488224009
308,2,136173,0.10024646001141,0.144895527862072,0.489484209161045
309,2,138209,0.165816780745957,0.148984566346589,0.266474521330157
310,2,138318,0.172988878966023,0.148536572545685,0.24495870795243
311,2,138695,0.118453907167822,0.14613501092737,0.418153862821407
312,2,138818,0.137812974360278,0.145818339857617,0.345254050658271
313,2,139728,0.176020300349018,0.145439529316612,0.226987181451499
314,2,140174,0.119205970284543,0.145602790162143,0.413506154327819
315,2,140863,0.132919506374795,0.145510131284588,0.361617555535809
316,2,141152,0.110574175358774,0.145973788590914,0.449259686436855
317,2,141292,0.121991299948516,0.144896549072701,0.400402757381696
318,2,141545,0.142181618120828,0.145551897081814,0.329314930821211
319,2,145823,0.297403068207605,0.150474915006874,0.0488842075757398
320,2,145934,0.199739621410629,0.249076336555756,0.423137981868131
321,2,145980,0.170994888022046,0.152429044563321,0.262710018352607
322,2,146723,0.254390121219387,0.144854187173266,0.0799247176250298
323,2,147946,0.254157023904098,0.146193789099335,0.0829957142125594
324,2,150394,0.208353268761636,0.15955054350199,0.19244498864244
325,2,151274,-0.317740122334673,0.249965752780177,0.204517727613516
326,2,151397,0.159056082076801,0.146941686675738,0.279794333849312
327,2,153035,0.266390750034905,0.144891004775363,0.0668199245505463
328,2,153228,0.194957739445276,0.146277817647682,0.183460043127298
329,2,153455,0.239226281484452,0.147202578400668,0.105023034907315
330,2,153732,0.272492186560185,0.152071133198245,0.0740096395118413
331,2,153815,0.265427923873376,0.146505790635152,0.0708786807701287
332,2,154160,0.245945646192609,0.145053695302627,0.0908530786124959
333,2,154235,0.218656876082523,0.146636422370658,0.13681520901452
334,2,155527,0.264074688856799,0.159037674191213,0.0977111727252867
335,2,159870,0.266156564986013,0.142680786856175,0.0629549145923904
336,2,161229,0.300276802353949,0.144703166193521,0.0386990766467755
337,2,161451,0.313683682579661,0.311286063789528,0.314287637030993
338,2,161451,0.324837435799428,0.312254794830574,0.298914357109574
339,2,162696,0.360306815606364,0.1436825385074,0.0126016514095042
340,2,163284,0.298203622100567,0.142152474718817,0.0366357859157835
341,2,164166,0.289820674720821,0.143537389608972,0.0442291614887964
342,2,165270,0.340051267560816,0.142001044247017,0.0171543716739405
343,2,165675,0.312942942379637,0.144559166753883,0.0310720255588495
344,2,166404,-0.508292561362363,0.37616334443074,0.177479157894263
345,2,168012,0.239141976918227,0.175435403068071,0.173709075459388
346,2,168062,0.194581642269707,0.14383563886107,0.176983603235071
347,2,168518,0.181409006687544,0.1430568335172,0.205601364068923
348,2,168980,0.215880189946582,0.142852882021633,0.131630518688338
349,2,169651,0.230105697852173,0.142858282100877,0.108133006271617
350,2,169902,0.423985916278662,0.238594954827482,0.0764274337225879
351,2,169960,0.228166054517406,0.222903932365099,0.306721825986092
352,2,170725,0.246259273167314,0.143038267663104,0.0860122478399567
353,2,171254,0.308983635835066,0.142926957327786,0.0313029082257295
354,2,172242,0.139162085481806,0.141976261960053,0.327669276382272
355,2,173254,0.159641267700123,0.140823797663132,0.257721508909728
356,2,173340,0.151461935510581,0.140832288385914,0.282895586790939
357,2,173385,0.158744673630743,0.140939710476334,0.260790832695954
358,2,173973,0.191908778276818,0.140446721571912,0.172677874768845
359,2,174714,0.106573532476861,0.361020776596692,0.768014229197472
360,2,177341,0.157610925413898,0.140086907558118,0.261313648269627
361,2,180314,0.0497844992881641,0.140359931839636,0.723032391020527
362,2,180339,0.0532281609760109,0.14071109265393,0.705450147120032
363,2,182758,-0.0146135039980958,0.140232720029691,0.917062716185745
364,2,183619,-0.00517887687500063,0.140786832487883,0.970677038988411
365,2,183913,-0.0311117361648637,0.144343410181668,0.829471040681754
366,2,184146,0.0125970418756523,0.145319547251819,0.930970956187289
367,2,187176,-0.0371222358554241,0.141539791850493,0.79326303683902
368,2,191066,0.00231008985877945,0.142611709873028,0.987085216546471
369,2,191124,0.281589054444674,0.179558616857629,0.117723599572827
370,2,191128,-0.19843317884597,0.165530995236754,0.231422482229763
371,2,191599,-0.062995702596317,0.140595771725634,0.654382908925642
372,2,191762,-0.0300223975463787,0.146193750108492,0.837408978499209
373,2,191763,-0.0468470596132624,0.141170721456875,0.740201843191818
374,2,191959,-0.0507845320781541,0.14082229625188,0.718592889590953
375,2,192390,-0.0376759161974928,0.144721012801516,0.794757317887823
376,2,195759,-0.0881820909520677,0.141980073999447,0.534942693138025
377,2,196912,-0.110488527846635,0.139636101531405,0.429323332126227
378,2,197598,0.495533020151778,0.455663477968932,0.27755884854952
379,2,198110,-0.166826253836083,0.140316760092974,0.235267927254462
380,2,198283,-0.157959080181764,0.144775785283191,0.275990598143522
381,2,198805,-0.145930274831261,0.140989229201731,0.301356175737966
382,2,198891,-0.189564249624505,0.139739360711796,0.175789302314517
383,2,199248,-0.181000529548082,0.140092245918012,0.197199014639446
384,2,201782,-0.217467769582988,0.139772098947789,0.12063412815025
385,2,203285,-0.110931337938695,0.139581965130159,0.427298891139087
386,2,203783,-0.107760834061515,0.139287918837832,0.439652460411062
387,2,204179,-0.125629079350195,0.139583215967885,0.368717870854709
388,2,205406,-0.14317172882936,0.140973242622459,0.310517834293938
389,2,205834,-0.16282583613849,0.140235337217899,0.246389884308633
390,2,205965,-0.260831796392864,0.152896668197457,0.0888997561200274
391,2,207192,-0.160321840480109,0.14011188360392,0.253298760628651
392,2,207561,-0.190660965923094,0.139382100643995,0.172213099879954
393,2,208682,-0.165405944604483,0.139237884275055,0.235656581863703
394,2,210102,-0.169660960630145,0.13958444504353,0.224998462186022
395,2,212519,0.0180952389786926,0.297705930227022,0.951567016893006
396,2,214801,-0.180807992250411,0.139538123846057,0.195904623098292
397,2,215016,-0.167916579798933,0.139503780148148,0.229523522315206
398,2,218876,-0.317355125219518,0.140221290750924,0.0242273943928028
399,2,227511,-0.321549412864964,0.141201227804031,0.0233694478922595
400,2,230378,-0.294354660207781,0.139565590740037,0.0356417180783144
401,2,231943,-0.311198616169171,0.139867511336144,0.0267159571798988
402,2,232156,-0.293432356227421,0.13991816042209,0.0366893501855036
403,2,232789,-0.300277738568092,0.139375230071088,0.0318805941783256
404,2,238524,-0.287235837652504,0.13965168450875,0.0404397438971358
405,2,241518,-0.32079019646203,0.140673246866113,0.0231800642554918
406,2,250396,-0.405797238770851,0.139072450715718,0.00374992557085096
407,2,250466,-0.375389752045792,0.139263959343287,0.00736412022981371
408,2,252305,-0.376002860478655,0.139636014853737,0.00742477833313001
409,2,254571,-0.270049836523669,0.142320144951658,0.0585801936675952
410,2,254742,-0.291167227828655,0.142072211930722,0.0411586030180378
411,2,254908,-0.278794237107576,0.143240053799452,0.0524066768736995
412,2,255033,-0.39583692052551,0.167464427299463,0.0186341934976063
413,2,255862,-0.363062208644684,0.141828766203185,0.0108871641110336
414,2,255975,-0.325269200957162,0.141567711939682,0.0221676511599432
415,2,258311,-0.309752163415675,0.139295068819291,0.0268001540286363
416,2,259284,-0.248685601022493,0.140115812097512,0.0767831175596144
417,2,266330,-0.232445407165231,0.140802268298463,0.0996556787674266
418,2,267100,-0.252953083133542,0.140691744762313,0.0730434054114466
419,2,268086,-0.206914526947363,0.140915065406152,0.142896034672882
420,2,274614,-0.101940736686293,0.140381187217083,0.46821519613978
421,2,274729,-0.109417441133195,0.141134300109466,0.438698109446081
422,2,275746,-0.0774966869024938,0.141132477867984,0.583279891508679
423,2,277029,-0.081833355460448,0.14046910292706,0.560553437816939
424,2,277741,-0.0817684933247997,0.140524409507888,0.561018206610804
425,2,278218,-0.0767580380855217,0.14027837577408,0.584598301702411
426,2,278379,-0.0835376602911951,0.143742107663319,0.561501171401727
427,2,279910,-0.0714830478775518,0.140236974909328,0.610558884209205
428,2,280616,-0.0979732298576431,0.146326734301616,0.503581675918958
429,2,283431,-0.105510463721001,0.142232420148579,0.458691325277526
430,2,283573,-0.0867184965931206,0.14055998622197,0.537665353571775
431,2,286762,-0.0716213339563098,0.14094419195795,0.611662841949096
432,2,287187,-0.115019308757752,0.140204265912752,0.412559089222859
433,2,288379,-0.0276572099984318,0.139266558190731,0.842696317991643
