SNP,Chr,Pos,Effect,SE,SRO9_DHH1_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
161,1,190132,-0.0525737265993598,0.0497088275103737,0.290945734038863
162,1,190148,-0.0545288253178323,0.0497179017175272,0.273492013992917
163,1,190165,-0.0573486297033579,0.0500923231020109,0.253043346710958
164,1,190169,-0.0554380901073081,0.0500357253156042,0.268629061295733
165,1,190933,-0.0730346862854557,0.0495639858690511,0.141495707163251
166,1,192149,-0.098314328797648,0.0498487579104942,0.0493610014382183
167,1,192302,0.0687543571251812,0.0660795924632307,0.298830022181197
168,1,192303,0.039557970044287,0.0597166276844856,0.508129174979157
169,1,192305,0.058811654880337,0.0620157450377897,0.343608081041682
170,1,192315,0.115581028734541,0.070171796093165,0.100424236562836
171,1,192795,-0.108161203910928,0.0492870027796085,0.0288491944837043
172,1,194020,-0.0766322712418353,0.05210761537788,0.142275513579052
173,1,194187,-0.0791553184695164,0.0494841597838138,0.110579895583375
174,1,194867,-0.0366459042811287,0.049597817014377,0.460482247401588
175,1,197325,-0.0601430767949502,0.0507464883897046,0.236748563896455
176,1,197392,-0.0885665653932702,0.051284749770492,0.0850501497959787
177,1,198857,-0.511243049891739,0.236444755492035,0.0312733558190533
178,1,206666,-0.0130358986844308,0.0558192659905441,0.815479328019697
179,1,206675,0.030616289309477,0.072659139761724,0.673742307511034
180,1,223051,-0.0368108811858153,0.0574881034783912,0.522378871438917
181,1,223059,-0.0519792377312855,0.0596657431302995,0.384251294492304
182,2,7366,0.134085727040186,0.0716360545394445,0.0620661480304871
183,2,8180,-0.185208124208129,0.0986247100093703,0.0612179656989271
184,2,8187,-0.0946902719214204,0.102947727799176,0.358310705812551
185,2,8250,-0.0764314685240244,0.101464570707787,0.451782371169303
186,2,8253,-0.0919351956183903,0.101428124604179,0.365338576433002
187,2,8285,-0.00968237272025069,0.0550512690163011,0.860489702722659
188,2,8302,-0.0371322215401805,0.0514958460071525,0.471342386086362
189,2,8306,-0.0371322215401805,0.0514958460071525,0.471342386086362
190,2,8314,-0.0458954124173306,0.0504174300637426,0.363281018057443
191,2,8317,-0.0418054597085482,0.0515797751568457,0.418198358350163
192,2,8328,-0.0283902825610142,0.0513745546138819,0.580877705609493
193,2,8331,-0.0272454420994338,0.0512796473020871,0.595537418178958
194,2,8498,-0.0362797594138831,0.0503656452877483,0.471800077231259
195,2,8651,-0.0259230007828384,0.0504309691995614,0.60755306088102
196,2,9418,0.277524528371367,0.127454027998038,0.0301089201132862
197,2,9812,-0.0234756360465384,0.0507342186206552,0.64385161891428
198,2,9932,-0.0373675399091287,0.0505104418507182,0.459914085402785
199,2,10135,-0.0225447776224622,0.0503416976562107,0.654546941576001
200,2,11616,-0.0463455420862987,0.0502420301966127,0.35692620887821
201,2,12133,-0.028106485576106,0.050480361927738,0.578030161433823
202,2,12194,-0.0298124298861245,0.0506729736543792,0.556687044516609
203,2,12359,-0.033478489991138,0.0505181675885035,0.507953898613106
204,2,13061,-0.0442484212044699,0.0504909670055377,0.381428632215519
205,2,14298,-0.0339608140472931,0.0506730911752601,0.503172162279087
206,2,15222,-0.0600189468763369,0.0511000160027857,0.24097103629265
207,2,17986,-0.0493242933402444,0.0502339954523793,0.326826169661538
208,2,19770,-0.0351277996427005,0.0506158168065627,0.488133422025043
209,2,19836,-0.0393807852487279,0.050467674642111,0.435727213721517
210,2,19851,-0.0356559793669129,0.0506235120719045,0.481687729632937
211,2,21595,-0.0177373774506293,0.0504410059708052,0.725313578889777
212,2,22385,-0.0204439673795944,0.0504858521356514,0.685763598416105
213,2,23441,-0.0394924626580144,0.0509446917198716,0.438738871816683
214,2,24209,-0.0454798483719756,0.0505102255262206,0.368516628384231
215,2,24341,-0.0216858196563214,0.0506746621379468,0.668954261470607
216,2,26815,-0.0498885164310952,0.0505573832179767,0.324431200086221
217,2,28209,-0.0433494841441835,0.050591514644563,0.392107515684497
218,2,28695,-0.0521186082022478,0.0528360208621822,0.32460174711276
219,2,35849,0.142761290692903,0.542367891160139,0.792535703215356
220,2,35850,-0.792718341585081,0.662048061221092,0.23196470717696
221,2,41245,-0.0767740789325909,0.0502840802306519,0.127704521847487
222,2,43214,-0.0422724568046569,0.0512183781959669,0.409737315105399
223,2,47104,-0.0992887681619496,0.0495575860465426,0.045887233656613
224,2,50915,-0.0641364239994521,0.0502123282113328,0.202334287794396
225,2,55834,-0.0635272245070785,0.0499814351952018,0.204559728120225
226,2,56422,-0.0782895124494597,0.0500119428213317,0.118381301460448
227,2,57715,-0.0702290467675685,0.0498799415612499,0.160022447770949
228,2,59046,-0.069811863771254,0.0501353336001404,0.164657113518815
229,2,59191,-0.0809213384580729,0.0497990880687458,0.105064354978216
230,2,59383,-0.0638535821455205,0.0498837488413348,0.201368884498542
231,2,59477,-0.0884376475843727,0.0505329400496651,0.0809700642738686
232,2,59755,0.00103495047398905,0.114030731134379,0.992763573299254
233,2,60471,-0.0643080148081659,0.0499495946526449,0.198778088359789
234,2,60478,-0.0601777055886402,0.050021422158185,0.229767592117161
235,2,60786,-0.0489354750144222,0.0499736164181019,0.328138837952173
236,2,61035,-0.0600765788268208,0.0499355644809412,0.22975084988622
237,2,61071,-0.0459211510199908,0.0497508426336407,0.356625900271916
238,2,61675,-0.033731090870882,0.0499219732268349,0.499688615118076
239,2,62776,-0.0683211427071243,0.0520130143479462,0.189854345258137
240,2,62939,-0.0529163270737254,0.0497882994579449,0.288587147782331
241,2,63527,-0.0441548782095477,0.0499998846210729,0.377783461198366
242,2,63857,-0.0703326341868974,0.0499265871673825,0.159797866798093
243,2,65527,-0.0805621736275522,0.049717102908905,0.106036794011611
244,2,67007,-0.0530125319967175,0.0548688462872791,0.334621491131542
245,2,67023,-0.245073569443573,0.112864175614627,0.030566312388013
246,2,67024,-0.212652222425017,0.11346764275459,0.0617393801307649
247,2,67976,-0.0785759052750424,0.0504473627684186,0.120228421119025
248,2,69628,-0.0908741405794632,0.0512312091585837,0.0769575403280791
249,2,71825,0.0575010164108196,0.0994608959861856,0.563547085671708
250,2,72389,-0.0207126305710851,0.0502961715206283,0.680726238616367
251,2,72392,0.0021541705492969,0.0506502064074888,0.966099970960128
252,2,73646,-0.0255352348674804,0.0495932865266925,0.60695005751368
253,2,74564,-0.0378538863197801,0.0494734850175806,0.444702493691346
254,2,74739,-0.0234760810328018,0.0496615830799632,0.636704269904941
255,2,79931,0.0470125636444153,0.055937101948612,0.401222757628756
256,2,80748,0.0160774161321991,0.0516576930707973,0.755809603871501
257,2,80873,0.0336366188512982,0.0497636270463824,0.499529067194903
258,2,81501,0.0206053483943891,0.0497754434868612,0.679150306751894
259,2,83526,0.0106540509956935,0.0497070556699031,0.830408184619663
260,2,83845,0.00403403516318607,0.0497570702161294,0.935428562458144
261,2,84412,0.223307057637157,0.12482982715953,0.0744895576429662
262,2,84412,0.00244752080096672,0.0627911265495144,0.968929350598319
263,2,84447,0.0334134826115429,0.0503614245857551,0.507460244522032
264,2,87391,0.0259217264530111,0.0495186031495686,0.600972544064893
265,2,87562,0.0297682925313483,0.0496379008459585,0.549084972780773
266,2,87849,0.0314086660374653,0.0496303309478943,0.527239877545867
267,2,87878,0.0391028486154488,0.0498284208728202,0.433126537661429
268,2,88125,0.0121118901826101,0.0554543312281471,0.827234345914009
269,2,89785,0.0111076691935596,0.0498739212109602,0.823886154165529
270,2,93441,0.0229930694700637,0.051351802074882,0.654604068378412
271,2,93588,0.00355270998264567,0.0531696586400528,0.946764125910443
272,2,93721,-0.0115191911468361,0.0497230301748806,0.816930804961904
273,2,93952,0.000230595499749096,0.0495845708789472,0.996292038754366
274,2,95085,-0.00407355460856913,0.0496533018490074,0.93466143895158
275,2,103188,0.0339516032693762,0.050827022174206,0.504580735036615
276,2,107124,0.0469164674414293,0.0496156778034561,0.345000649618086
277,2,111645,0.0188120563440009,0.0497002053003261,0.705278828823199
278,2,111916,0.0184977762460451,0.0498177363629155,0.71063011261705
279,2,111931,0.0144178918701611,0.0498977547225591,0.772790239627202
280,2,111999,0.0193477626454107,0.0497137846264207,0.697375399707735
281,2,114528,0.0197290767110646,0.0499995669555463,0.693387510945795
282,2,116024,0.0230492390907778,0.050114491243936,0.645848453762837
283,2,119244,-0.00923738272098329,0.0546328115938181,0.865829597372723
284,2,119246,-0.0114406763659478,0.0552144661752617,0.83596976279133
285,2,119247,-0.00084427686175248,0.0556164954748695,0.987896888657142
286,2,120090,0.0395009286168964,0.0498872383455118,0.429006549891715
287,2,120291,0.0472008045889322,0.0504399985329416,0.350025555375869
288,2,120726,0.0334136771714552,0.0501792325306643,0.50591849852197
289,2,121716,-0.0174438806826894,0.0501451176879228,0.728146675010285
290,2,123100,0.0278928617772476,0.0502009491007945,0.578819750678359
291,2,124677,0.0180597686999354,0.0501445000328951,0.718946967381035
292,2,127636,0.0392675108563436,0.0633988050809585,0.536070173316347
293,2,127887,-0.00989415293601603,0.0504948309786278,0.844766840814337
294,2,128935,0.00208781865131802,0.0504497174848574,0.967013045609446
295,2,129053,-0.0112663843653539,0.050599856022319,0.82393167182237
296,2,130040,-0.0368623806200075,0.0508744496595297,0.469192457576409
297,2,130976,-0.0268505098149681,0.0504773506196341,0.595107811755918
298,2,132199,-0.038770552850907,0.0506896389606936,0.444865045702671
299,2,133355,-0.0121212773192474,0.0510707271059485,0.812528425866346
300,2,133435,-0.0227365738751926,0.0511708636695241,0.657078773205557
301,2,133943,0.043342044349891,0.0598821290346241,0.469674466390132
302,2,135183,-0.0301914599099742,0.0511883036566146,0.555694233454453
303,2,135402,-0.0331313515027065,0.0511754112702268,0.517788958338951
304,2,135898,-0.0627199436048647,0.0513689925806735,0.222912670907643
305,2,135912,-0.0633084598206168,0.0514050524740578,0.218932912136639
306,2,135925,-0.0727210448287037,0.051135734624158,0.155874988660461
307,2,136002,-0.0754674079325726,0.0510859712457597,0.140496777195391
308,2,136173,-0.0519508251213758,0.0515320505776675,0.314084268269538
309,2,138209,-0.0440712078358791,0.0530677392555788,0.406833963847564
310,2,138318,-0.0590329762134307,0.05287534570843,0.264986532070036
311,2,138695,-0.0458691243093898,0.0520034917378776,0.378355757265767
312,2,138818,-0.05587471886962,0.0518801286664751,0.282217278837817
313,2,139728,-0.0529913713565393,0.0517953986922915,0.30696574502373
314,2,140174,-0.0570476463370406,0.0517831911165893,0.271358615468836
315,2,140863,-0.0530634160784913,0.0517741769461844,0.306111621775153
316,2,141152,-0.0573903155049897,0.0519074123685034,0.26964029779624
317,2,141292,-0.0675311618464083,0.0514980618904891,0.190597237682849
318,2,141545,-0.0684279591968897,0.0517468044450466,0.186904082815722
319,2,145823,-0.0847503549521529,0.0536633069633188,0.115163338664156
320,2,145934,-0.237410776359245,0.0878276353827618,0.00720085473135343
321,2,145980,-0.101498825702964,0.0540800210919576,0.0613665119850018
322,2,146723,-0.075889191160887,0.051623471174402,0.142438366053072
323,2,147946,-0.0832685369243691,0.0520673007994657,0.110660083379759
324,2,150394,-0.0555340189216404,0.0568474523753398,0.329289890717728
325,2,151274,0.018163588703187,0.0891659719232002,0.83870111368768
326,2,151397,-0.0452525059146898,0.0523308229715049,0.387769282998124
327,2,153035,-0.0291650327221316,0.0517926852465651,0.573716760785758
328,2,153228,-0.0160755107770578,0.0521870275305436,0.758236217020782
329,2,153455,-0.0372854269189393,0.0525505269706699,0.478472853284095
330,2,153732,-0.0222107380400056,0.0543579139881046,0.683079714960983
331,2,153815,-0.0350526394740298,0.0523529887811351,0.503586094013075
332,2,154160,-0.0469830145179211,0.0517769755511844,0.364808338800244
333,2,154235,-0.0309130283421319,0.0523291020046788,0.555070943233959
334,2,155527,-0.0515462494356063,0.0567590588158382,0.364413800195304
335,2,159870,-0.0356953982181856,0.0509972629267338,0.48442121127361
336,2,161229,-0.0310855756634454,0.0517895205977289,0.548738712859251
337,2,161451,0.259279852914524,0.110090640112473,0.0190619896262962
338,2,161451,-0.219444813425911,0.110693483183566,0.0482033337204775
339,2,162696,0.0129502655374882,0.0515883849693355,0.801936474956014
340,2,163284,0.014542598162284,0.0509034272265902,0.77528316044969
341,2,164166,0.0628443957540801,0.051273016791437,0.221135591702935
342,2,165270,0.0642790633164954,0.0508349027929848,0.206896629998993
343,2,165675,0.0702421074244566,0.0516568037252658,0.174766076097288
344,2,166404,0.126354759951753,0.134061317649054,0.346573780229761
345,2,168012,0.0325385721548335,0.0625811467440927,0.603429837475121
346,2,168062,0.0700446656064988,0.0511909496697471,0.172087903850436
347,2,168518,0.0798641353472883,0.0508553002784646,0.117213525568536
348,2,168980,0.0822957356684899,0.0508199992911852,0.106263432278196
349,2,169651,0.0628577225176601,0.0509228578316407,0.21788561098196
350,2,169902,0.181387911168419,0.08475161580475,0.0330211348293485
351,2,169960,-0.063304014809324,0.0793821665486458,0.425720646852081
352,2,170725,0.0284755160302997,0.0511010110169874,0.577716766587919
353,2,171254,0.00989104626070447,0.0512035074147106,0.846935938374496
354,2,172242,0.0545660648554654,0.0505175067490977,0.280816515549764
355,2,173254,0.0645182372035799,0.0500956109976346,0.198623708921094
356,2,173340,0.0579165161133109,0.0501123713554215,0.248572066356751
357,2,173385,0.0671130000173161,0.050126216387338,0.181471220494328
358,2,173973,0.0615885165853958,0.0500125190114379,0.218969885668085
359,2,174714,0.111953249283568,0.128372183235542,0.383747161708018
360,2,177341,0.0431913868235039,0.0498961306830554,0.387283222222068
361,2,180314,0.0155254930575675,0.0499589851917613,0.756162862497085
362,2,180339,0.0142388653111373,0.0500863191059438,0.77635750303436
363,2,182758,0.00880062305391405,0.0499102098765273,0.860136506661993
364,2,183619,0.03090515729772,0.0500819500042251,0.537572037622915
365,2,183913,0.0355311366153658,0.0513432815045142,0.489372864894509
366,2,184146,0.026611438215453,0.0517032976578974,0.607088145435212
367,2,187176,-0.000468097875003126,0.050381755204889,0.992592194036299
368,2,191066,0.0611369725622068,0.0506539792054691,0.228258400763731
369,2,191124,-0.109471096462081,0.063865521804413,0.0873904485386511
370,2,191128,0.106056554699225,0.0587651130826668,0.0719653164071037
371,2,191599,0.0466717306612976,0.0499934083460968,0.351170216841838
372,2,191762,0.0602540444332976,0.0519374809396222,0.246781362617849
373,2,191763,0.0603887925988607,0.0501504368741415,0.229337284598784
374,2,191959,0.04346112572677,0.0500773162532102,0.386049371422328
375,2,192390,0.027240825259815,0.0514936503407471,0.597128713349652
376,2,195759,0.0488360964320884,0.0504943048110599,0.334125958369056
377,2,196912,0.0615894378716643,0.0496352165890911,0.215488308554753
378,2,197598,0.0883178398612232,0.162383202512257,0.586863729670319
379,2,198110,0.0322942309916516,0.0500119155383809,0.518873272342295
380,2,198283,0.0531629004738001,0.051537801842199,0.302997549260881
381,2,198805,0.0659341774820586,0.0501343128175677,0.189312904488309
382,2,198891,0.0617567690756603,0.0497570642157078,0.215368642025782
383,2,199248,0.0512732242161321,0.0499048373456303,0.304926263862685
384,2,201782,0.0454044742739222,0.0498594484922658,0.363101563293697
385,2,203285,0.0640343418871533,0.0496075091928891,0.197611010575371
386,2,203783,0.0556378368383176,0.0495289300690334,0.262056435782603
387,2,204179,0.0595428577552074,0.049636370793996,0.231106554982123
388,2,205406,0.0574423712661585,0.0501553592948923,0.252865417713579
389,2,205834,0.0694557296869859,0.0498709645790343,0.164584418730061
390,2,205965,0.0699634735228322,0.0545158235117476,0.200207543538429
391,2,207192,0.0248201564935621,0.0499435604045959,0.619523730952365
392,2,207561,0.0391213472314212,0.0496965933111773,0.431690779138519
393,2,208682,0.0590785166429119,0.0495568595321304,0.234008715559135
394,2,210102,0.0716949943888527,0.0496383005727666,0.149528013887918
395,2,212519,0.0440889304910526,0.105934083733085,0.677522349764645
396,2,214801,0.0404748924726229,0.049735757127439,0.416308897095589
397,2,215016,0.0454033479726054,0.0496952637158685,0.361532098182297
398,2,218876,0.0247244991068774,0.0502511372318995,0.623011955759879
399,2,227511,0.0307387023689654,0.0505977134908555,0.543901987019081
400,2,230378,0.0154972135177455,0.0499793859367686,0.756689097975911
401,2,231943,0.00437219735214045,0.0501289645429201,0.930546903783037
402,2,232156,0.0152567749491834,0.0501023757989972,0.76091728796366
403,2,232789,-0.00199567212433915,0.0499314074184053,0.968141015539534
404,2,238524,-0.0089265057331579,0.049999530770848,0.858407773432849
405,2,241518,0.00349978144471763,0.0504355296207624,0.944717532179053
406,2,250396,-0.0134191005872044,0.0500869602895074,0.788920418985988
407,2,250466,0.00213843583223727,0.0500742328773113,0.965960588619696
408,2,252305,-0.0134127987056007,0.0502020164260921,0.78948929579708
409,2,254571,-0.00561077230970208,0.0509113920350532,0.912308141417428
410,2,254742,0.0100205851488324,0.050863498198604,0.843933595953492
411,2,254908,-0.0155606989659024,0.0512481476370702,0.761585348089904
412,2,255033,0.0556837189678344,0.0600006380019059,0.35401465970124
413,2,255862,-0.00855902318032065,0.0509440525492258,0.866672970890046
414,2,255975,0.011678230331932,0.0507583507987878,0.818166715077153
415,2,258311,-0.00822160937002625,0.0499220345687495,0.869283048517645
416,2,259284,-0.0105467725070378,0.0500889069486048,0.833351302601983
