SNP,Chr,Pos,Effect,SE,PLM2_HNM1_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
325,2,151274,-0.275850938655669,0.270493828023273,0.308519391480303
326,2,151397,0.212536122743967,0.158740825984354,0.181468824076745
327,2,153035,0.249951851507126,0.15684775190979,0.111921654371272
328,2,153228,0.191771590537483,0.158230689021586,0.226332664439943
329,2,153455,0.161829418118591,0.15952394989107,0.311061844097275
330,2,153732,0.328339954204108,0.164245103922155,0.0463653860886511
331,2,153815,0.231805616950783,0.158664407461576,0.144910284181913
332,2,154160,0.175175124526195,0.157199647528108,0.265888020969935
333,2,154235,0.103808373175957,0.158952418986974,0.51413092716358
334,2,155527,0.326460113575853,0.171752184739647,0.058147445822126
335,2,159870,0.140904550136668,0.154849851893347,0.363473416290309
336,2,161229,0.142030708181369,0.157229311483488,0.366964250441002
337,2,161451,-0.0453819569957474,0.337051508839808,0.892970102825014
338,2,161451,0.373974661893081,0.337554627135273,0.268662013356474
339,2,162696,0.245106236163116,0.156189760024827,0.117477473675733
340,2,163284,0.303971006405239,0.153808133137115,0.0488989410445309
341,2,164166,0.22900828446221,0.155616056299887,0.142013421207003
342,2,165270,0.262535406525361,0.15414795485974,0.0894222348045592
343,2,165675,0.275524111906705,0.156653047492995,0.0794749293325297
344,2,166404,-0.489259072099407,0.40694281972172,0.23006106162347
345,2,168012,0.361780399080208,0.189209901519967,0.0566779336534332
346,2,168062,0.249985066589677,0.155355413786707,0.108484625915436
347,2,168518,0.206195198041849,0.154642417499511,0.183270967322344
348,2,168980,0.206590593923471,0.154567135689978,0.182222171829743
349,2,169651,0.228968950402991,0.154551618328028,0.13936419443123
350,2,169902,0.0673911830605025,0.259106012608777,0.794945095242491
351,2,169960,0.109628000642115,0.241300577592534,0.649876789684762
352,2,170725,0.313691786135304,0.154407262728305,0.0429441107860067
353,2,171254,0.297615283971639,0.154750035246352,0.0552590375325372
354,2,172242,0.157496544749733,0.15349110608155,0.30554914511162
355,2,173254,0.106192649184708,0.152437145252735,0.486491362714753
356,2,173340,0.0729031077297407,0.152474067347031,0.632850463127993
357,2,173385,0.0799842078950589,0.152604531378063,0.6005189020853
358,2,173973,0.106726338497055,0.152152344303097,0.483488180612259
359,2,174714,0.452803830426561,0.389655380136377,0.245995231284376
360,2,177341,0.198127788598763,0.151372688751474,0.191428438745292
361,2,180314,0.195690203097524,0.151432703833401,0.197112925144466
362,2,180339,0.192081546468889,0.151830146144349,0.206667065850663
363,2,182758,0.253751070160688,0.15102552402818,0.0938056793048253
364,2,183619,0.189126200437355,0.151892119627242,0.213908034087415
365,2,183913,0.221622144213039,0.155634446260957,0.155332238884251
366,2,184146,0.183347832718797,0.156824331688934,0.243140627442863
367,2,187176,0.190896850815941,0.152716438731827,0.212124486946843
368,2,191066,0.248870251219054,0.153628223106775,0.106135685253859
369,2,191124,0.0887118278510801,0.194764709540606,0.649042521250845
370,2,191128,-0.0690354904175385,0.179305802271217,0.700457899382467
371,2,191599,0.199104184626274,0.151691940214066,0.190185302715774
372,2,191762,0.271284716799982,0.157419848478976,0.0857064019375255
373,2,191763,0.221966123373498,0.152206090637502,0.145639799000112
374,2,191959,0.184464885843686,0.151974595059377,0.225640293626719
375,2,192390,0.211694287321931,0.156087702582436,0.175885784936227
376,2,195759,0.336688135564873,0.152550123213166,0.0279524789232048
377,2,196912,0.206740396208616,0.150713466914233,0.17101413099228
378,2,197598,0.297886219329761,0.493253589895829,0.546284042181651
379,2,198110,0.137474061645463,0.151844020718672,0.365890262535525
380,2,198283,0.217360835671576,0.156374405461986,0.165403965546189
381,2,198805,0.224425705748042,0.15220701304815,0.141244526519296
382,2,198891,0.175591698727834,0.151197197218134,0.246287415453246
383,2,199248,0.199902760657271,0.151458469809126,0.187739721899957
384,2,201782,0.149339706736371,0.151436686482335,0.324733594105109
385,2,203285,0.247143831499784,0.150483393272327,0.101411507574564
386,2,203783,0.248892769534556,0.150148698141544,0.098278145699107
387,2,204179,0.23056883249938,0.150597495928601,0.126658360264374
388,2,205406,0.250188236567957,0.152067174868918,0.100808754395013
389,2,205834,0.178072199856488,0.151622038450936,0.241007300876294
390,2,205965,0.208791549382528,0.165626379304821,0.20827921173873
391,2,207192,0.222396392038698,0.151313634858506,0.142514467659195
392,2,207561,0.225812615785551,0.150626311486052,0.134726446794884
393,2,208682,0.147243084100584,0.150647141996411,0.329038642228423
394,2,210102,0.0905815887666678,0.151163571223176,0.549404595611635
395,2,212519,0.382733133603774,0.321249417243906,0.234301190109008
396,2,214801,0.0768498696426274,0.151177912722934,0.611532032034746
397,2,215016,0.0896626650410249,0.151071588825073,0.553219251397482
398,2,218876,0.139628834171827,0.152528632024925,0.360592397110664
399,2,227511,0.195269366749041,0.153438843427503,0.203990430171223
400,2,230378,0.129715066839152,0.151695333877928,0.393074366308126
401,2,231943,0.110665517923437,0.152173780071947,0.467566367433056
402,2,232156,0.105840128111264,0.152121036466925,0.487035312798273
403,2,232789,0.126614385071445,0.151536505558868,0.403980486524738
404,2,238524,0.103067848552904,0.151800653073564,0.497602785526688
405,2,241518,0.0770652616465318,0.153163531311504,0.615167882770156
406,2,250396,-0.0903428852882087,0.152097965958097,0.552907098265415
407,2,250466,-0.044763101189769,0.152101555980404,0.768703594528353
408,2,252305,-0.0622890355714897,0.152487396846192,0.683164256193807
409,2,254571,-0.0164361561686093,0.154663202374283,0.915427997751938
410,2,254742,-0.0467392232428376,0.154505988574254,0.762443371848468
411,2,254908,0.000373462843589856,0.155706368770265,0.998087624842804
412,2,255033,0.016430465784207,0.182495245444493,0.928312612891787
413,2,255862,-0.0544480027033449,0.154741288052372,0.725149656830893
414,2,255975,-0.052767420616292,0.154184077800277,0.732376583453767
415,2,258311,-0.232652916925427,0.151156928728254,0.12466399585356
416,2,259284,-0.178302090543091,0.151877751199445,0.241192755477891
417,2,266330,-0.130187546186296,0.152671104416792,0.394386102694424
418,2,267100,-0.155359889334976,0.152593247137271,0.309313067786719
419,2,268086,-0.154158073059955,0.152607855580015,0.313111416444071
420,2,274614,-0.0652317105886147,0.151860058547899,0.667784017602998
421,2,274729,-0.108890889678949,0.152620567684687,0.476023584547372
422,2,275746,-0.0459458989038595,0.152644311747993,0.763591903066672
423,2,277029,-0.047425682019014,0.151933499119553,0.75511262618998
424,2,277741,-0.0646776649675656,0.151975138844008,0.670672848401977
425,2,278218,-0.0605253029692845,0.151705359614538,0.690159388161732
426,2,278379,-0.0286872264754618,0.155487228745123,0.85372801732965
427,2,279910,-0.0928622386617394,0.151605731442896,0.540585105736298
428,2,280616,-0.066401157620513,0.158275983104227,0.67508572028975
429,2,283431,-0.0726699141235631,0.153859263479838,0.636994392836666
430,2,283573,-0.0522636134516612,0.152036207661626,0.73123319334058
431,2,286762,-0.139161299706143,0.152270851193294,0.361389844336735
432,2,287187,-0.0874077822965047,0.15166822472235,0.564773520815258
433,2,288379,-0.0599019433658362,0.15055588299785,0.690965175051212
434,2,294941,-0.170562568499628,0.15040600392283,0.257558045646545
435,2,296073,-0.19649250194178,0.154495910110181,0.204270849998792
436,2,296082,-0.213376963456592,0.155575940362964,0.171081148739128
