SNP,Chr,Pos,Effect,SE,SSH1_PIS1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
206,2,15222,-0.029416138841613,0.100729104878619,0.770433581054185
207,2,17986,-0.0657421725335822,0.0989140171287925,0.506714977779327
208,2,19770,-0.0367984861904735,0.0996409532464362,0.712117461111447
209,2,19836,-0.0355363835078557,0.0993684003229972,0.720839504703498
210,2,19851,-0.0237571730122144,0.0996693680197067,0.811740330784442
211,2,21595,-0.0395892532404776,0.0992433353023954,0.690200023244124
212,2,22385,-0.0292749586791812,0.0993474117801544,0.768417223155331
213,2,23441,-0.0427680363635039,0.100298837103515,0.670071862206612
214,2,24209,-0.0404192015876574,0.0994753205570432,0.684750830837827
215,2,24341,-0.0499690044250629,0.0996984579455963,0.616541801799786
216,2,26815,-0.0636966728263746,0.0995567025619895,0.522715722212531
217,2,28209,-0.0422471775320672,0.0996225558888982,0.671771312459591
218,2,28695,-0.131635156996838,0.103867934289667,0.205872007934889
219,2,35849,0.654836359782799,1.06670495601161,0.539685366882599
220,2,35850,-1.83902376566227,1.30162113778901,0.158574514419445
221,2,41245,-0.0936859541342849,0.0991403822045046,0.345314022332851
222,2,43214,-0.0300765034049171,0.10086237278699,0.765730925426255
223,2,47104,-0.135253364481504,0.0977983379291284,0.167544452596564
224,2,50915,-0.163158514361336,0.09864491688834,0.0990167845229735
225,2,55834,-0.178489617285793,0.0981099649886811,0.0697155612808603
226,2,56422,-0.208235933359472,0.0981210879490104,0.0345139700093878
227,2,57715,-0.189950078250155,0.0978989073380906,0.0531432092392949
228,2,59046,-0.17709255988549,0.0984673263111039,0.0729534845133106
229,2,59191,-0.174496272005301,0.0979115619139564,0.0755789193718451
230,2,59383,-0.178153463189186,0.0979213589453162,0.0697046775149162
231,2,59477,-0.170820793689761,0.0994448807431196,0.0867203873621814
232,2,59755,-0.473673531869126,0.222947322395842,0.0343145981283154
233,2,60471,-0.161203811592612,0.098137533942772,0.101349626968379
234,2,60478,-0.163374845371543,0.0982402168737966,0.0971972109742472
235,2,60786,-0.159388405934842,0.0980959972391919,0.105093254623219
236,2,61035,-0.190659093665007,0.0979306754961701,0.0523421751069407
237,2,61071,-0.158661321849399,0.0976439180403204,0.105076956291328
238,2,61675,-0.131132217636731,0.0980424500098035,0.181919132131927
239,2,62776,-0.162918062917775,0.102224114411965,0.111890544831307
240,2,62939,-0.159638676931148,0.0977520880796611,0.103340113094644
241,2,63527,-0.192328251367098,0.0979555552988713,0.050381623678556
242,2,63857,-0.213260943333813,0.0978557766090053,0.029967047561144
243,2,65527,-0.221492761178449,0.0974768232977832,0.0236716994578292
244,2,67007,-0.261320162833382,0.107204758353615,0.0152789480725418
245,2,67023,-0.553826026422539,0.221599136278554,0.0129001212158164
246,2,67024,-0.493257873052514,0.222826981042362,0.0274926224139576
247,2,67976,-0.190939693599772,0.0990815133872306,0.0547698265611465
248,2,69628,-0.186216602174152,0.100765111615984,0.0654348074370155
249,2,71825,-0.32903891316856,0.195008252659377,0.0924275744498361
250,2,72389,-0.211271728465204,0.0983463339545948,0.0323745098162625
251,2,72392,-0.174290467781865,0.0992275230181273,0.0798747418010749
252,2,73646,-0.156178804007683,0.0972624022458573,0.109223690292874
253,2,74564,-0.106642521874731,0.0972598184745191,0.273620371523396
254,2,74739,-0.0997112026653455,0.0976014621713649,0.307662362372456
255,2,79931,0.0362214375870324,0.110155698857799,0.742486452837479
256,2,80748,0.0916564741873495,0.101539110793739,0.367315727114784
257,2,80873,0.0173351877592276,0.0979745012245621,0.859660363516404
258,2,81501,0.00789582744026202,0.0979616200209443,0.935804761539678
259,2,83526,-0.0384081422498803,0.0977891898977698,0.694730342323284
260,2,83845,-0.0418496711938722,0.0978781698280129,0.669225645664644
261,2,84412,0.254994854151379,0.246353888431233,0.301342249237985
262,2,84412,-0.0272860548291757,0.123540293496916,0.825323177494397
263,2,84447,0.0530983241004641,0.0991132158544635,0.592479747791928
264,2,87391,-0.0338522027441119,0.0974545453452396,0.728524870571141
265,2,87562,-0.0480019065650103,0.0976844574389477,0.623450658640565
266,2,87849,-0.0290664289920031,0.0976963595454362,0.766246052389736
267,2,87878,-0.0123988327403093,0.0981262555196323,0.899522135395949
268,2,88125,-0.0872219544412931,0.109021174697482,0.42422221195658
269,2,89785,-0.0571484158326531,0.0980922637041385,0.560535492783817
270,2,93441,-0.0380094319317537,0.101048853143715,0.707032041786083
271,2,93588,-0.0929684760638364,0.104500825396721,0.374263236250426
272,2,93721,-0.0325227751477325,0.0978277461480265,0.73974727334692
273,2,93952,-0.0281328201333076,0.0975517002761703,0.773218382037504
274,2,95085,-0.0500315692222658,0.0976630584922238,0.608770143076297
275,2,103188,-0.0196518925349495,0.100065570154267,0.844417816262887
276,2,107124,0.0450729522780914,0.0977185154426822,0.64490122134143
277,2,111645,0.069417977863959,0.0977407464010372,0.478033186063091
278,2,111916,0.0712606575036913,0.0979677156869405,0.467469715542055
279,2,111931,0.0928173820497558,0.0980666693248335,0.34455518976392
280,2,111999,0.0868254898691568,0.0977292140898807,0.374914883010228
281,2,114528,0.05162761413165,0.0983630588035446,0.600004480582033
282,2,116024,0.0335233290065248,0.098619266996016,0.734113846620617
283,2,119244,0.0639211721761297,0.107446669699176,0.552284315777987
284,2,119246,0.0604769619474432,0.108599550798909,0.577962029049548
285,2,119247,-0.00390388208325176,0.109431513046888,0.971562304160157
286,2,120090,0.0855830795525964,0.0981401952539569,0.383774271801448
287,2,120291,0.0837041294122437,0.0992694412369306,0.3996868134533
288,2,120726,0.0932196234603964,0.0986705758600631,0.345429627446319
289,2,121716,0.0558145258857726,0.0986383128395639,0.571855011964931
290,2,123100,0.0463886050450518,0.0987883153406657,0.638948020005741
291,2,124677,0.0670914013704242,0.0986184081625588,0.496752130816469
292,2,127636,0.0322147374399018,0.124800225667801,0.796456665739197
293,2,127887,-0.0458535405734624,0.0993296523230335,0.64463106629789
294,2,128935,-0.0362282934244187,0.0992469720984972,0.715306327098308
295,2,129053,-0.0235784569918296,0.0995599573976268,0.812928601855786
296,2,130040,-0.0249549927418093,0.100166774915764,0.803401689296688
297,2,130976,-0.0444874715387593,0.0993314121505935,0.654522393080192
298,2,132199,-0.010398839098285,0.099818610319767,0.917087765506311
299,2,133355,-0.0867503717265112,0.100389258650299,0.38809779891852
300,2,133435,-0.0864125646562213,0.100607475092852,0.390974137516969
301,2,133943,-0.00851930830971367,0.117911310536165,0.942442415397552
302,2,135183,-0.134583671985642,0.100513407337682,0.181444496549369
303,2,135402,-0.161155782854622,0.100387328344148,0.109313220144223
304,2,135898,-0.152802099276853,0.10096039825178,0.131051171466377
305,2,135912,-0.156271952278557,0.101020419891193,0.12277510561813
306,2,135925,-0.156848679910187,0.100557151542932,0.11970405517383
307,2,136002,-0.165777898096901,0.100440775664577,0.0997293007091681
308,2,136173,-0.131983342439797,0.10129764669391,0.193449287682852
309,2,138209,-0.158482561249809,0.104177728823824,0.129087060619257
310,2,138318,-0.187200600325604,0.103744316253588,0.0720142338450416
311,2,138695,-0.191391293227501,0.101927610103755,0.0612440562309998
312,2,138818,-0.177809078617502,0.101808611498542,0.0815933319655289
313,2,139728,-0.209702226596752,0.101452110104919,0.0394620870338155
314,2,140174,-0.218626605987769,0.101398727000117,0.031750338094849
315,2,140863,-0.199799113132447,0.10146720350135,0.0497233528600058
316,2,141152,-0.215569266946887,0.10166493790797,0.0346702272344141
317,2,141292,-0.207498694846894,0.100972515393543,0.0406143124121894
318,2,141545,-0.252731717705474,0.101179237514923,0.0129489465483834
319,2,145823,-0.204081141245747,0.105402714179773,0.0536407197975299
320,2,145934,-0.42928665028478,0.173088539324116,0.0135981573499288
321,2,145980,-0.217052377889899,0.106312238321169,0.0419292838088485
322,2,146723,-0.218530808921234,0.101219310867914,0.0315247748049534
323,2,147946,-0.225252704934539,0.102117332303876,0.028040231226669
324,2,150394,-0.271672208781236,0.111067533100378,0.0149322937228287
325,2,151274,0.108082867264709,0.17536000045585,0.538061813236867
326,2,151397,-0.212260891115816,0.102454751770036,0.0390143797668388
327,2,153035,-0.143854853558313,0.101665752213154,0.157956324877125
328,2,153228,-0.103359715717698,0.102550161087867,0.314195608707859
329,2,153455,-0.158615891831511,0.103127766250452,0.124931695056434
330,2,153732,-0.11946021078704,0.106791451803342,0.264058307872903
331,2,153815,-0.152284263690674,0.102756578243732,0.139234962605764
332,2,154160,-0.135043842284841,0.101742164866555,0.185262495129313
333,2,154235,-0.126455017964957,0.102794135394256,0.219449870600226
334,2,155527,-0.163853796347186,0.111469549732145,0.142468108832571
335,2,159870,-0.037082243857625,0.100393027270423,0.712072895517781
336,2,161229,-0.154869335779753,0.101619900766033,0.128402574500623
337,2,161451,-0.130438792982472,0.218200446268231,0.550361078232589
338,2,161451,-0.214888780679167,0.21871204966743,0.326517058590228
339,2,162696,-0.134108813105518,0.101263719866443,0.186242964719468
340,2,163284,-0.107715828455496,0.100005563841465,0.28217185644142
341,2,164166,-0.0365578307467653,0.101081114345324,0.717816333915088
342,2,165270,0.0231512957106119,0.100242049864382,0.817484390341376
343,2,165675,0.0104755664027294,0.10190486173448,0.918182050529815
344,2,166404,0.352236399184247,0.263446103402039,0.182072502953863
345,2,168012,-0.0105434720857889,0.123181268273485,0.931838373745593
346,2,168062,0.0461955498101796,0.100960741034527,0.647550410062907
347,2,168518,0.0320930161749047,0.100397896556864,0.749416508978078
348,2,168980,0.0406408796682076,0.10034144310076,0.685703834688342
349,2,169651,0.0156406492004089,0.100408975539959,0.876303802958663
350,2,169902,0.0653786453451168,0.167800658731374,0.69705184456805
351,2,169960,-0.0742160927954085,0.15628400818202,0.63516643129584
352,2,170725,-0.0233059020173714,0.100583518611789,0.816899877098415
353,2,171254,-0.0675348045322701,0.100689812249193,0.502836666769448
354,2,172242,-0.0796605596440674,0.099472651477095,0.423769454153313
355,2,173254,-0.00881749856967751,0.0987989103891754,0.928936289078806
356,2,173340,-0.0047155846238166,0.098787749606725,0.96195482663209
357,2,173385,0.00146765634099733,0.098879016637646,0.988165859181711
358,2,173973,0.0211000407762633,0.0986099787659162,0.830690325816006
359,2,174714,0.0292303136286761,0.252853799569359,0.908033996004419
360,2,177341,0.00026840238379755,0.0982803595283105,0.997822533016289
361,2,180314,-0.0768010992521431,0.0982283191183227,0.434819128666421
362,2,180339,-0.0701599729916565,0.0984909494347012,0.47671897149858
363,2,182758,-0.0295428386356079,0.0981956556278428,0.76370075570056
364,2,183619,-0.0144760428393451,0.0985919640353653,0.883351746258313
365,2,183913,0.0334325468535348,0.101076491073708,0.741018380972733
366,2,184146,-0.00472796121231922,0.10176987471237,0.962971978153962
367,2,187176,-0.0544277295638106,0.0990894132397132,0.583161319773367
368,2,191066,-0.00994249845980855,0.0998714052935198,0.920755716671116
369,2,191124,-0.147365476240039,0.125940424845255,0.242741855631933
370,2,191128,0.122540186518695,0.115975903612927,0.291416553806658
371,2,191599,-0.0537055785381633,0.0984474885468546,0.58573694400016
372,2,191762,-0.0775780101855803,0.102304141578075,0.448772816591016
373,2,191763,-0.0519140342158397,0.0988404334407691,0.59975252899787
374,2,191959,-0.0287902012518801,0.0986258831731208,0.770524435931897
375,2,192390,-0.05964513977611,0.101309943965981,0.55641273614755
376,2,195759,-0.0170040112046764,0.0994806236903989,0.864378412990737
377,2,196912,-0.0230023670801212,0.0978679393630168,0.814318038926515
378,2,197598,-0.11159999167686,0.319585760027607,0.727145863601568
379,2,198110,0.0115967554276974,0.0984602030476662,0.906308057735744
380,2,198283,0.00436594743577329,0.101558844066394,0.965734339268679
381,2,198805,0.0159514065402165,0.0988825960298691,0.87193631639122
382,2,198891,-0.021063949969518,0.0981095738519014,0.830126593157404
383,2,199248,0.00100582499138108,0.0983400402883373,0.991845132018145
384,2,201782,-0.012501050244763,0.0982169545626536,0.898791291401556
385,2,203285,-0.00902029245542196,0.0978372361759057,0.926593879491534
386,2,203783,-0.0183871429240536,0.0976228354242927,0.850711470501617
387,2,204179,-0.0229364529090795,0.097856358148759,0.814818893070164
388,2,205406,0.0271928266291767,0.0988588647872201,0.783425571699092
389,2,205834,0.0167448718817959,0.0983918839152306,0.86496175000692
390,2,205965,0.101914055623323,0.107379007007088,0.343216035225835
391,2,207192,0.0544707187489248,0.0982611503782473,0.579692794558079
392,2,207561,0.00764422912883606,0.0978685510348974,0.937787110521167
393,2,208682,0.0400139480448379,0.0976815381812787,0.682320893977902
394,2,210102,0.0516514271052003,0.0979184976612943,0.598181908194336
395,2,212519,0.0292687379730907,0.208482469997168,0.8884323698572
396,2,214801,0.0299897604578118,0.0979394137645802,0.759627354759832
397,2,215016,0.0670237889001324,0.0978315131867219,0.493734173247361
398,2,218876,-0.0338306499896693,0.098892238392447,0.732482145944555
399,2,227511,-0.0391890578506652,0.099586849542075,0.694175690029817
400,2,230378,-0.0675246817091695,0.0982877359466099,0.492527348940177
401,2,231943,-0.0807649067252593,0.0985416904742112,0.412996406525113
402,2,232156,-0.081723331960536,0.0984989805862032,0.407276442283159
403,2,232789,-0.114928547758672,0.0980552347632571,0.241955492947838
404,2,238524,-0.106766649567329,0.0982198602267769,0.277771007051506
405,2,241518,-0.0817069617508146,0.0991428887341744,0.410420272976403
406,2,250396,-0.175239397891301,0.0981194056170751,0.0749605760320511
407,2,250466,-0.141636129742323,0.0982380887731181,0.150255545899371
408,2,252305,-0.128898744670298,0.0985495550435583,0.191738431168022
409,2,254571,-0.111090072775555,0.100000933066225,0.267371632458935
410,2,254742,-0.0950515439902717,0.099957178127994,0.342294258544106
411,2,254908,-0.103018463084129,0.100700461794212,0.306999525682585
412,2,255033,0.0363851669612626,0.118186036393074,0.758367769159929
413,2,255862,-0.0527864445960075,0.100202748221504,0.598665869644641
414,2,255975,-0.0826989821996782,0.0997831849088289,0.407785114061295
415,2,258311,-0.0840156846055955,0.0981291254543005,0.392481895526743
416,2,259284,-0.0837195357417541,0.0984609376643849,0.395744821102564
417,2,266330,-0.0997538844329958,0.0988430142684088,0.313562643888205
418,2,267100,-0.0850557780021757,0.0988747097039132,0.3902417482135
419,2,268086,-0.0970810157569638,0.0988505532465239,0.32672376702788
420,2,274614,-0.111700399936284,0.0982043151285336,0.256130602400838
