SNP,Chr,Pos,Effect,SE,ERV25_ORM2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
193,2,8331,-0.0809630829731373,0.0778437489523477,0.299018415140795
194,2,8498,-0.083038431633838,0.0764713527186867,0.27827468277991
195,2,8651,-0.0710232204296468,0.0765774387450964,0.354316643854888
196,2,9418,0.082353233615768,0.194944299481725,0.672957472041347
197,2,9812,-0.0873441112985169,0.0769860116088844,0.257335741444659
198,2,9932,-0.0854517722123673,0.0766875179755437,0.265914914806523
199,2,10135,-0.097812723965101,0.0763507835037483,0.201000730293057
200,2,11616,-0.118440808763691,0.0761864766339887,0.120933322339765
201,2,12133,-0.101377391068111,0.0765608462813331,0.186312803182949
202,2,12194,-0.0958204874173123,0.0768785590771895,0.213448579310814
203,2,12359,-0.105269875448353,0.0766176737497808,0.170324853927611
204,2,13061,-0.102670222269159,0.076621998769416,0.181121054361138
205,2,14298,-0.101081072811123,0.0768709110533018,0.189381735903991
206,2,15222,-0.0992336084350227,0.0776309197045597,0.201992579306399
207,2,17986,-0.091549564371292,0.0762913895063948,0.230944599767555
208,2,19770,-0.0996854612139699,0.0767923145268892,0.195094401645742
209,2,19836,-0.0970490266265089,0.076589923673424,0.20594582607096
210,2,19851,-0.0887485351573043,0.0768436186675926,0.248902769288729
211,2,21595,-0.0807669749752016,0.0765500771068654,0.292107219288219
212,2,22385,-0.0521383298013807,0.0766930435210953,0.497056870242005
213,2,23441,-0.0649303604749503,0.0774115021800602,0.402166627646879
214,2,24209,-0.0666544417282515,0.076768626059214,0.385846790665965
215,2,24341,-0.0653542965080234,0.0769537542829362,0.396308227125311
216,2,26815,-0.0894379542777879,0.0767926177207325,0.244939621597759
217,2,28209,-0.189763319362247,0.0763003243089303,0.013341737478484
218,2,28695,-0.124286968846848,0.0801350782514365,0.121805324217852
219,2,35849,-0.525841538803371,0.823864298551505,0.523716778389911
220,2,35850,0.541542008395382,1.00777054831233,0.591353132681673
221,2,41245,-0.133143682380937,0.0763424856142993,0.0820240973294376
222,2,43214,-0.0865126513275396,0.0777775480763518,0.266762328050014
223,2,47104,-0.105319833586016,0.0755339688297898,0.164092690237277
224,2,50915,-0.0895743609519689,0.0763371388982818,0.241424658742608
225,2,55834,-0.0989951627883654,0.0759498962948724,0.193278406577714
226,2,56422,-0.100063252674639,0.0760823743875599,0.189297624925435
227,2,57715,-0.0937500285687162,0.0758531946799876,0.217302520086493
228,2,59046,-0.110113770177793,0.0761765660409682,0.149202662481948
229,2,59191,-0.104046119174117,0.075762114445773,0.170522491006572
230,2,59383,-0.0937121997422763,0.0758222357737106,0.217300392260921
231,2,59477,-0.0954872404114436,0.076961800375046,0.21553701844705
232,2,59755,-0.0520065484899561,0.173275077905553,0.764248065615771
233,2,60471,-0.141303023732466,0.0757158546995532,0.0628385655074241
234,2,60478,-0.141977715719868,0.0757995362520164,0.061885168588365
235,2,60786,-0.148431841862514,0.0756385703157647,0.0505030886051384
236,2,61035,-0.156803784400397,0.0755851836158466,0.0387542917980795
237,2,61071,-0.169107279961078,0.0751625820035452,0.0250716160655457
238,2,61675,-0.14003011336392,0.0755507792075557,0.0646510755932486
239,2,62776,-0.172198917874911,0.0787074165199018,0.0293367705050513
240,2,62939,-0.17635628543892,0.0752027546189042,0.0195764312412334
241,2,63527,-0.188584110960411,0.0754056547424162,0.0128393444720627
242,2,63857,-0.212595732042325,0.0752423845300424,0.00498950283094041
243,2,65527,-0.193360123608395,0.0751360547853813,0.0104760549032019
244,2,67007,-0.164044352680837,0.0830388478337853,0.0489884496572056
245,2,67023,-0.336677510465154,0.171733645687404,0.0507277964227451
246,2,67024,-0.311088830039159,0.172504379357815,0.0721830349172475
247,2,67976,-0.176895518777146,0.0763516022080317,0.0210834814979354
248,2,69628,-0.144016895690035,0.0778278158459631,0.0650833107257883
249,2,71825,-0.160437640692058,0.150985050047896,0.288686998436036
250,2,72389,-0.113214275290174,0.0762176787258426,0.138328514189475
251,2,72392,-0.134616595379879,0.0766412043075324,0.0798783379337118
252,2,73646,-0.134891884233713,0.0750546332824284,0.0731506547958191
253,2,74564,-0.140542476749927,0.0748764769079403,0.0613439096198423
254,2,74739,-0.134983173996464,0.0751540031702049,0.0733355654119773
255,2,79931,-0.141232795295773,0.0847622434120631,0.096556065177096
256,2,80748,-0.0908271744746226,0.0783681174025908,0.247247257237832
257,2,80873,-0.0746347898751087,0.0755724135121328,0.324028431922349
258,2,81501,-0.0807094110728186,0.0755420959602087,0.286068780815859
259,2,83526,-0.110233574983165,0.0753185881511793,0.144202978875814
260,2,83845,-0.107294939063579,0.0754026121511322,0.155630739006884
261,2,84412,0.360650568869314,0.189597730360604,0.0579602376335613
262,2,84412,-0.197214359788367,0.0948473887060309,0.038313018350597
263,2,84447,-0.0903961058214927,0.0764327413162079,0.237728685386184
264,2,87391,-0.0826653159328298,0.0751559714552344,0.272117901484132
265,2,87562,-0.0828585117722476,0.0753462126386924,0.272210625685093
266,2,87849,-0.0884366454752881,0.0753210858366599,0.241135000319816
267,2,87878,-0.0679780897851325,0.0757059067176422,0.36983851372312
268,2,88125,-0.0557300057977217,0.0842296969465636,0.508631570033236
269,2,89785,-0.117955135149782,0.0755403260995979,0.119305238452863
270,2,93441,-0.149785856882169,0.0776554371963513,0.0545506868828785
271,2,93588,-0.161282251509974,0.0803473561087894,0.0454782607000033
272,2,93721,-0.123120965072369,0.0752872123618318,0.10286696684893
273,2,93952,-0.112859472800032,0.0751159038522139,0.133869516239456
274,2,95085,-0.103745582528085,0.0752585731697094,0.168915240933364
275,2,103188,-0.0867968468556914,0.0771545255513619,0.261364321975724
276,2,107124,-0.0511329188929175,0.0754493446118551,0.498398324621926
277,2,111645,-0.0489616357781174,0.0755018013925391,0.51709420840344
278,2,111916,-0.0440398839386898,0.0756885476526219,0.561034643793072
279,2,111931,-0.0515894692801893,0.0757909027441873,0.496519234868621
280,2,111999,-0.0469959817540354,0.0755268694986328,0.534184532747706
281,2,114528,-0.0799489857220574,0.0758839276249612,0.29280070415337
282,2,116024,-0.067025693491507,0.0761002878519799,0.379049803495797
283,2,119244,0.0345176145708745,0.0830107523545285,0.677793654972842
284,2,119246,0.0678335576640967,0.0838390822464877,0.419007038757692
285,2,119247,0.0766041566225715,0.0844242938250051,0.364829626973742
286,2,120090,0.0522562394359443,0.0758319849718885,0.491209552435208
287,2,120291,0.0476510822002879,0.0767088338718226,0.534872773013327
288,2,120726,0.0560452206433674,0.0762489843657177,0.462809814975872
289,2,121716,0.0597040025843155,0.0761543771686254,0.433573774827523
290,2,123100,0.117944877978393,0.0760671950861483,0.121909115021024
291,2,124677,0.0847324125652055,0.0760871101377858,0.266198338914643
292,2,127636,0.116910892946338,0.0962010616711279,0.225072819816716
293,2,127887,0.083118099834192,0.076615616112816,0.278718915697646
294,2,128935,0.0856850309407688,0.0765349284136882,0.263664796770372
295,2,129053,0.0664802729092242,0.0768226257971815,0.387421488105037
296,2,130040,0.0455720813194747,0.0773354272500717,0.556051597325137
297,2,130976,0.0733277871732394,0.0766439273257917,0.339356710778534
298,2,132199,0.0494007870057642,0.0770540768005041,0.521861768299202
299,2,133355,0.0566130365056647,0.077561957143484,0.4659309494499
300,2,133435,0.0553173858179847,0.077732458668092,0.477158864878788
301,2,133943,0.121094259589788,0.090844475204611,0.183396616986451
302,2,135183,-0.00262019681515691,0.0778311561969699,0.973163204289966
303,2,135402,-0.00195424215899465,0.077819454537818,0.979979408279565
304,2,135898,-0.0207015807648678,0.0782244703466674,0.791438724444178
305,2,135912,-0.0197343343469238,0.0782829694737913,0.801118400104999
306,2,135925,-0.0262403775410496,0.0779228522547765,0.736506860868878
307,2,136002,-0.0273457309456535,0.077863451864708,0.725646992527436
308,2,136173,-0.0177290467671094,0.0784223453566625,0.821276754330105
309,2,138209,-0.0577388335112288,0.0806694456451981,0.474621370509956
310,2,138318,-0.0412967644509443,0.0804685599433301,0.608129851272124
311,2,138695,-0.0390073918691645,0.0790916314182662,0.622183311958796
312,2,138818,-0.0294535870012207,0.0789582234410445,0.709351884611161
313,2,139728,-0.00951182548318341,0.078830577163244,0.90402770528692
314,2,140174,-0.00872946125024621,0.0788308335890067,0.911888126036521
315,2,140863,-0.000538452037753157,0.0788003109677662,0.994551860838246
316,2,141152,-0.00373812465699253,0.079022036954966,0.96229702330163
317,2,141292,-0.0228031213606938,0.0784447168322776,0.771458868062727
318,2,141545,-0.0176052743118211,0.0788307073099883,0.823407738813859
319,2,145823,-0.0647980738074025,0.0817692327935128,0.428630249355886
320,2,145934,-0.0577721293008615,0.134814559266486,0.66852641369231
321,2,145980,-0.111223110012643,0.0823842510548062,0.177863967208118
322,2,146723,-0.0966563680855541,0.0785257443887977,0.219184392166995
323,2,147946,-0.118272959189929,0.0791650560768161,0.136067723707404
324,2,150394,-0.0757276809341922,0.0864161553935962,0.381455325808849
325,2,151274,0.0462722319080555,0.135494757671334,0.732926112225206
326,2,151397,-0.00935111024819646,0.0796119265140864,0.90656340337069
327,2,153035,-0.0121450211176761,0.0787441534097696,0.877513421230429
328,2,153228,-0.018549548676623,0.0793152741546417,0.815220639364641
329,2,153455,0.00150718452238596,0.0799200708004335,0.984964522033831
330,2,153732,-0.00257981659813189,0.0826293642111978,0.975110500879148
331,2,153815,-0.00914682510896325,0.0796119937450978,0.908595612507181
332,2,154160,-0.0315107809106412,0.0787614511205212,0.689340524929133
333,2,154235,-0.000827631196431255,0.0795659646498488,0.991706570559298
334,2,155527,-0.023440039481275,0.0863507603839908,0.786202508165255
335,2,159870,0.0177671859401018,0.0775506247024728,0.818920485530264
336,2,161229,0.0177155096261719,0.0787411613104039,0.822121822247912
337,2,161451,0.218489780624651,0.168217113584784,0.194841183098116
338,2,161451,-0.0913745825875818,0.169089364115127,0.589267329119368
339,2,162696,0.0463822408693133,0.0783691032320014,0.554334268796923
340,2,163284,0.057937088640166,0.077307485757592,0.454093003915107
341,2,164166,0.0598494554711282,0.0780223334771255,0.443546041117615
342,2,165270,0.0527799663537152,0.0773796686113447,0.49562878968233
343,2,165675,0.0674393990465947,0.0786284056629146,0.391641382473818
344,2,166404,0.269072770658914,0.203491333495743,0.186930627540027
345,2,168012,-0.0153643013241709,0.0951400249054744,0.871798726702783
346,2,168062,0.0754753192673585,0.0778995077012587,0.333268141656535
347,2,168518,0.0484896023929187,0.0775134369529805,0.532005287581489
348,2,168980,0.0565787512494285,0.0774610570200017,0.465620763448777
349,2,169651,0.0257491151791742,0.0775442803444777,0.740043351494385
350,2,169902,-0.0420856323070193,0.129614116336854,0.745600885142833
351,2,169960,-0.149650153181506,0.12048595461061,0.215040911592804
352,2,170725,0.00115302843808718,0.0776944214711663,0.988167767824574
353,2,171254,-0.0173686253648562,0.0778146861077127,0.82350508297972
354,2,172242,-0.00370284127694798,0.0769000365137267,0.961622845837005
355,2,173254,0.0308335130534981,0.0762933577672416,0.68635147017424
356,2,173340,0.0209481223453478,0.0762936245671577,0.783805403838648
357,2,173385,0.0323577571750069,0.0763526203200411,0.671974411719798
358,2,173973,0.0323790127818382,0.076149659310293,0.670948265918923
359,2,174714,-0.0570447843545772,0.195278910319867,0.770366838335886
360,2,177341,-0.0163711076333576,0.0759046273860663,0.829361783076959
361,2,180314,-0.0488163308088017,0.0758906339264789,0.520482255278856
362,2,180339,-0.0444352074074985,0.0760901940760873,0.559606251013874
363,2,182758,-0.0418740333914324,0.0758211782794641,0.581110425149631
364,2,183619,0.0023913060135462,0.0761525232441944,0.974967064780843
365,2,183913,-0.0242206068918951,0.0780707538457672,0.756562157303114
366,2,184146,-0.0556962539803448,0.0785491762786298,0.4787538884568
367,2,187176,-0.0685705541035305,0.0764801920680854,0.370554490330979
368,2,191066,-0.0253745749001771,0.0771277764040517,0.74235532951874
369,2,191124,-0.100181623817028,0.0973161611199574,0.303975503812196
370,2,191128,0.0583412942143262,0.089665069566898,0.51569055719933
371,2,191599,-0.0476391741009843,0.0760284906861862,0.531328865878831
372,2,191762,-0.077465154121662,0.0789742889012108,0.32731836906145
373,2,191763,-0.0479783818348133,0.0763293368916362,0.530036665485849
374,2,191959,-0.0483387473498066,0.0761422419064407,0.525938828169315
375,2,192390,-0.106978435114214,0.0780806881481003,0.171526101556022
376,2,195759,-0.130483319789023,0.0765253744129215,0.0890557854768383
377,2,196912,-0.0787186134873185,0.0754808048454043,0.297710247638082
378,2,197598,-0.0317850992528337,0.246877975816516,0.897630202496293
379,2,198110,-0.0830542069554144,0.0759214453889927,0.27472315848117
380,2,198283,-0.098562378733469,0.0782664513808146,0.208747419325426
381,2,198805,-0.0736126126864026,0.0762770385784208,0.33517087425105
382,2,198891,-0.0696103159458615,0.0756920422436347,0.358382796366674
383,2,199248,-0.0737038931099136,0.0758543660333234,0.331890018756534
384,2,201782,-0.0116791325101989,0.0758598489941487,0.877731849651152
385,2,203285,-0.0220659920725566,0.0755591516239966,0.770430656678814
386,2,203783,-0.00628351225748741,0.0754048173634644,0.933636076329979
387,2,204179,0.0307628399674586,0.075570283883381,0.684198980398407
388,2,205406,0.0305381192931427,0.0763473357383262,0.689406310040158
389,2,205834,0.0301451683684897,0.0759819459730732,0.69179805659596
390,2,205965,0.0247498599274749,0.0830325319636653,0.765821855458261
391,2,207192,0.0593388554206087,0.0758621040379959,0.434625137560762
392,2,207561,0.0529742210697669,0.0755396073850187,0.48359194011291
393,2,208682,0.0538407822366013,0.0754106123910053,0.475718622281933
394,2,210102,0.0405452206964051,0.0756291530293528,0.592223143436123
395,2,212519,0.0285628610441844,0.161024677524653,0.859310171256982
396,2,214801,0.0240394356819823,0.0756455143301138,0.750831661321443
397,2,215016,0.0115496958519317,0.0756106677191747,0.87868096824712
398,2,218876,-0.0341783906284343,0.0763732282986386,0.654775618690723
399,2,227511,-0.0165484982275713,0.076930560066631,0.829806130723104
400,2,230378,-0.0401425002180518,0.0759360081269209,0.597390255995762
401,2,231943,-0.0498229978205316,0.0761376922459687,0.513293000417216
402,2,232156,-0.0303892529593035,0.0761354505443538,0.690026097787186
403,2,232789,-0.0408853776429772,0.0758517648400961,0.590215018342356
404,2,238524,-0.0476193734052771,0.0759474828305813,0.531061938658846
405,2,241518,-0.021901160987267,0.0766405954583246,0.775226117386474
406,2,250396,-0.0297725907525057,0.0761104461650987,0.695903041385035
407,2,250466,-0.0145719562146235,0.0760961037905628,0.848248587260076
408,2,252305,-0.0347705782495766,0.0762793246368936,0.648790874448728
409,2,254571,-0.0511067160025596,0.0773256263838843,0.509089226606181
410,2,254742,-0.0634212694387868,0.0772298529862332,0.412085762851822
411,2,254908,-0.0738365829279739,0.0777948759705114,0.343209491620837
412,2,255033,-0.0845309457633601,0.0911856700776841,0.354549488861393
413,2,255862,-0.037765761182027,0.0773987588265009,0.625896994767836
414,2,255975,-0.0249883949133787,0.0771338595761206,0.746159100434868
415,2,258311,0.0051565801237865,0.0758709757645784,0.945851878674977
416,2,259284,-0.0306811437733822,0.0761094239859464,0.68710483602405
417,2,266330,-0.0202905302419285,0.0764466413947765,0.790840232774821
