SNP,Chr,Pos,Effect,SE,ALO1_HYR1_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
94,1,128302,0.200578154720847,0.143937203416558,0.164341891341255
95,1,128704,0.188344541812763,0.144128036595042,0.192135983871626
96,1,128911,0.249357575846902,0.143881404271163,0.0839552370653718
97,1,130267,0.243936567246985,0.143838957412485,0.0907863976276447
98,1,130271,0.248492003550962,0.14398900039555,0.0852637435833659
99,1,130613,0.294958577121326,0.145099571334914,0.0428205687953808
100,1,132012,0.0688735466033603,0.145590453195311,0.636460173436733
101,1,133231,-0.0411247315145523,0.144586593938905,0.77624782471563
102,1,137074,-0.0546330301112662,0.144368224331446,0.705339885357005
103,1,137304,-0.0821067784361527,0.144381574515857,0.569935564009959
104,1,139686,-0.00878964761098935,0.144636765950765,0.951576380645318
105,1,149562,-0.0760366831486572,0.144910988755367,0.600112058756726
106,1,150447,-0.0912732826482359,0.146494979701565,0.5336558384505
107,1,151446,-0.0121021123537908,0.294463639331513,0.967240339027923
108,1,154084,-0.0618097170031374,0.146991538852104,0.674377209429233
109,1,156633,-0.0245547737062683,0.149038355902039,0.869231341702228
110,1,157269,-0.115837600142057,0.144228178939505,0.42242553037966
111,1,160054,-0.0872967688404634,0.145657345242874,0.549337519629755
112,1,166222,-0.106680771538377,0.144542083974253,0.46096818266319
113,1,166416,-0.103255684336563,0.14425524844015,0.474597569469381
114,1,167326,-0.111822190644484,0.145058181616794,0.441294778543668
115,1,168836,-0.147765538149685,0.144278026721567,0.306455293385193
116,1,171200,-0.154910857775774,0.144473532828874,0.284343007416003
117,1,171431,-0.235478945154341,0.145071646132377,0.105441295443509
118,1,173339,-0.170429774057109,0.144194620949337,0.238024034095588
119,1,173845,-0.180454143869471,0.14404003431483,0.211105775671428
120,1,175121,-0.18497569421952,0.143736890136382,0.198970712453115
121,1,175281,-0.181907093618932,0.143870720675935,0.206928266781829
122,1,175315,-0.181025941880197,0.143828375610454,0.208997690601935
123,1,175523,-0.17819089834669,0.144656918498723,0.218837257290103
124,1,175541,-0.181976293088321,0.144050596800248,0.207322154347229
125,1,175653,-0.202410352551382,0.144431468527639,0.161964603444626
126,1,175805,-0.0625384314493431,0.152988235484877,0.682949474819294
127,1,175818,-0.189381586597429,0.149168707909768,0.205070659539098
128,1,175856,-0.200627351830451,0.146835946339188,0.172703001632486
129,1,175876,-0.17746743442928,0.144659437929362,0.22071736698097
130,1,175989,-0.169182481979622,0.145101970112831,0.244419488239927
131,1,176001,-0.170379998137711,0.145857005340029,0.24354250857446
132,1,176451,-0.196833846051747,0.147523769284325,0.182981440458592
133,1,177692,-0.236254214463033,0.143601241180747,0.100816598018601
134,1,178191,-0.221233368830135,0.143812615633783,0.124860226188427
135,1,178224,-0.236254214463033,0.143601241180747,0.100816598018601
136,1,178960,-0.259992530109373,0.144641608671407,0.0731116295097211
137,1,179139,-0.319840564960458,0.287480823979065,0.266653181096532
138,1,179139,-0.503635966416138,0.579388681914993,0.385298823927357
139,1,180955,-0.0562841980500977,0.166839468073397,0.736049493387683
140,1,183802,-0.3159560141671,0.143184739463338,0.0279830680591555
141,1,183954,-0.30261912436503,0.144322481765718,0.0367201306908874
142,1,184450,-0.233257784698892,0.143410622412326,0.104735039696576
143,1,184641,-0.236771141648378,0.147598965494168,0.109574885229163
144,1,184718,-0.283686389609059,0.143975295016238,0.049575701975364
145,1,185296,-0.231464513272404,0.143623336325973,0.1079409799912
146,1,185438,-0.191876835896285,0.14379534478031,0.182941277650273
147,1,185469,-0.192601403744971,0.144001176270183,0.181920980747921
148,1,185503,-0.210176600695025,0.14355701184955,0.144066496607123
149,1,185705,-0.201854445905698,0.145204601385699,0.165362872929754
150,1,185749,-0.205341608777413,0.145190749419312,0.158158590400328
151,1,185806,-0.243695272405021,0.145217831289676,0.0942055897584018
152,1,185879,-0.238355860584251,0.145950107188141,0.103332723918508
153,1,185916,-0.183922917971803,0.146106233137983,0.208923566886121
154,1,185941,-0.18630688101341,0.14673702433039,0.205040309429223
155,1,185954,-0.203004226568353,0.147104936637858,0.168461247635006
156,1,186055,-0.199675106491217,0.144166191123512,0.166916666487707
157,1,186896,-0.181614448754002,0.146609034145428,0.216254840522525
158,1,187697,-0.734037534847806,0.297086990020815,0.0139534149330174
159,1,189392,-0.264156772276584,0.300887588594023,0.380581493924048
160,1,189416,-0.383372275450764,0.290656137659473,0.188027740068401
161,1,190132,0.161934397724523,0.144483910686836,0.263144241313593
162,1,190148,0.185606525100632,0.144446990452275,0.199653773540808
163,1,190165,0.164837348522111,0.145632934556037,0.258457971502117
164,1,190169,0.186401835814588,0.145376889209616,0.200614891585857
165,1,190933,-0.0434043810390505,0.144514904512651,0.764090536773703
166,1,192149,0.182406361657037,0.145391245670312,0.21045777463732
167,1,192302,0.200909406867498,0.192101512183458,0.296345807592092
168,1,192303,0.188272596854542,0.173424943366733,0.2783904844328
169,1,192305,0.203674112740307,0.180193989970628,0.259115260181723
170,1,192315,0.0342502276965826,0.204775594187075,0.867263316508206
171,1,192795,0.137796104687187,0.144073197440026,0.339508957512577
172,1,194020,0.00953048610129725,0.151948171101393,0.950023414961807
173,1,194187,0.00447100600811501,0.144379071458568,0.975313251492705
174,1,194867,-0.0556927304978934,0.144270246283801,0.699706555174324
175,1,197325,-0.121392411564384,0.147680580338454,0.411635701133214
176,1,197392,-0.168862697058402,0.1494519351163,0.259294107909379
177,1,198857,-0.930714886809317,0.690146271006305,0.178337662487721
178,1,206666,0.00615560679258342,0.162288252961674,0.969764869164057
179,1,206675,0.0307539766033909,0.211279184933799,0.884351160472489
180,1,223051,-0.192935482480432,0.166909078359985,0.248490872015622
181,1,223059,-0.298442652377116,0.17291671454827,0.085234517438566
182,2,7366,-0.157070404137016,0.209122012584907,0.453096167000999
183,2,8180,0.130836357616337,0.288063183681967,0.649968869142309
184,2,8187,0.132470932003312,0.29956192031121,0.658604061358409
185,2,8250,0.0838397498142029,0.295177927203155,0.776552974212092
186,2,8253,0.0813948882994104,0.295179865701132,0.782903936363737
187,2,8285,-0.0274692644372796,0.160043685161934,0.863822020264406
188,2,8302,0.019178672036453,0.149813870932954,0.898208683463089
189,2,8306,0.019178672036453,0.149813870932954,0.898208683463089
190,2,8314,0.0231022394117043,0.146738782351716,0.874989793696971
191,2,8317,0.0133767055736271,0.150088902597262,0.929032942313478
192,2,8328,-0.00162044815379925,0.149419085011629,0.991353247693679
193,2,8331,-0.00584418569807754,0.149137880848807,0.968763880539766
194,2,8498,0.010442969000122,0.146527968282097,0.943223661754251
195,2,8651,-0.00926568498102132,0.146665388928781,0.949662371635265
196,2,9418,-0.0470712813342509,0.373002073454738,0.899648810231194
197,2,9812,0.0496827934811548,0.147513978955869,0.736467380610645
198,2,9932,0.0614237472731518,0.146919819358052,0.676145276782949
199,2,10135,0.0601288972517835,0.14635841337193,0.681444111309946
200,2,11616,0.0669193391509721,0.146194634129716,0.647419844895569
201,2,12133,0.083495368113544,0.146752104522585,0.56974837499288
202,2,12194,0.0776525472293768,0.147329151858372,0.59847712476161
203,2,12359,0.0966809226950947,0.1468660683548,0.5107788908017
204,2,13061,0.0728950140625604,0.146894145330862,0.620032673827804
205,2,14298,0.0830504714339455,0.147342649371775,0.573346602361408
206,2,15222,0.074586924622392,0.148793440572502,0.616487718895769
207,2,17986,0.0266743987261924,0.146231123616721,0.85536365327797
208,2,19770,0.0457912126368378,0.147228923310241,0.755968620227616
209,2,19836,0.0780582254324336,0.146785765911295,0.595210557274503
210,2,19851,0.0660008709000921,0.147232588483771,0.654228863434416
211,2,21595,0.0261883124636497,0.146659594520012,0.858381489869956
212,2,22385,0.0160802264393367,0.146802502952711,0.91283924702215
213,2,23441,0.0142694920095678,0.148228901948523,0.923363467876457
214,2,24209,0.0407431796311151,0.146994303698058,0.781807800456538
215,2,24341,0.0404897134242888,0.147342264617077,0.783630349882685
216,2,26815,0.0826891989642773,0.147115621615636,0.574425405742408
217,2,28209,0.021719093068616,0.147226425142226,0.882804472706873
218,2,28695,-0.0225569541936916,0.153810118674958,0.883488409484123
219,2,35849,-0.791555135151726,1.57634703352022,0.61587844345726
220,2,35850,-1.14736662720737,1.92762317852575,0.552075456945877
221,2,41245,-0.0589286160278821,0.146632677725893,0.688016174105755
222,2,43214,-0.105679618902709,0.148937912090473,0.478448628652465
223,2,47104,0.0540161056004524,0.144860578679275,0.709459021155309
224,2,50915,-0.057351344423893,0.146280834715956,0.695248050745433
225,2,55834,-0.112365296579403,0.145513746197003,0.440514350404438
226,2,56422,-0.0754556300944614,0.145841678720141,0.60521466496499
227,2,57715,-0.0662921933546406,0.145373212230528,0.648660452204459
228,2,59046,-0.0602761883913907,0.146116426312936,0.680207541776069
229,2,59191,-0.0413137420149282,0.145298190706426,0.776318375970488
230,2,59383,-0.0149996641396269,0.145354484865438,0.917867855178257
231,2,59477,-0.00924245860334705,0.147542939283232,0.950086639852227
232,2,59755,-0.303332256924298,0.331113295259229,0.360240850601435
233,2,60471,-0.0747995465863164,0.1454979930785,0.607508416651114
234,2,60478,-0.0694354792622461,0.145671671327807,0.633901026818635
235,2,60786,-0.0547791299835074,0.145449723473551,0.706683039654858
236,2,61035,-0.0341797903775166,0.145457074928786,0.814358973556487
237,2,61071,-0.0394268464836066,0.144793342200943,0.785552579103635
238,2,61675,-0.0745974869059078,0.145171154904273,0.607672160361406
239,2,62776,0.00573621175496974,0.151579414760222,0.96983429389798
240,2,62939,0.025072859333553,0.144968269924694,0.862786617281417
241,2,63527,0.0135449904775825,0.145516813789442,0.925891253451613
242,2,63857,0.00170935314818943,0.145552421801824,0.990636572825746
243,2,65527,-0.0891378425859405,0.144994987927462,0.539105993008615
244,2,67007,-0.153383001890289,0.159515019720687,0.33692967748577
245,2,67023,0.324189924301567,0.329848276628778,0.326356580054423
246,2,67024,0.303549959153514,0.331112730080675,0.359895799930227
247,2,67976,-0.0531949894106875,0.147134886837228,0.717912909284256
248,2,69628,-0.0335182331570156,0.149589441543518,0.822833883355554
249,2,71825,-0.233970516288702,0.289018345664208,0.418752712878404
250,2,72389,0.117221814844225,0.146121460242865,0.422964424148857
251,2,72392,-0.0168849732001473,0.14724635223588,0.908770630359091
252,2,73646,0.079081387146727,0.144168773022017,0.583672448605766
253,2,74564,0.135226954155533,0.143766956158195,0.347553956643198
254,2,74739,0.189327643750383,0.14406832752046,0.189648444866887
255,2,79931,0.173506480966554,0.162519074518106,0.286427449751649
256,2,80748,0.218032013469741,0.14974928144732,0.146286842341447
257,2,80873,0.194951727768874,0.144392528424376,0.177832559573928
258,2,81501,0.2434971891328,0.144159366743858,0.0920864759736742
259,2,83526,0.189517312515261,0.144163764465865,0.189498695173972
260,2,83845,0.241616262111415,0.14408079772982,0.0944375513649608
261,2,84412,0.396014541332068,0.363932795497914,0.277269967277044
262,2,84412,0.0391943233820699,0.182532898530374,0.830105948965674
263,2,84447,0.21803304731468,0.146040093390878,0.136339028566054
264,2,87391,0.217641046697284,0.143548189208445,0.130375568001386
265,2,87562,0.217131895157717,0.143915996657546,0.132259589628782
266,2,87849,0.225812311613204,0.143864427893854,0.117399724243398
267,2,87878,0.208164946404907,0.144561996363367,0.150762121414276
268,2,88125,0.12495456341328,0.16108878366686,0.438452847438126
269,2,89785,0.191741906355254,0.144642532920762,0.185820835448596
270,2,93441,0.185093897748494,0.149005448106208,0.214989052878736
271,2,93588,0.0928315346602044,0.154495180918728,0.548312119862376
272,2,93721,0.141433569421351,0.144368122249372,0.327918425536532
273,2,93952,0.114879502928409,0.144021003612766,0.425605227389001
274,2,95085,0.179904687463554,0.144033990001484,0.212476878116995
275,2,103188,0.258938219417494,0.147212392751692,0.0794535491537482
276,2,107124,0.258187819355194,0.143768473576832,0.0733720980658318
277,2,111645,0.317857807209819,0.143522556426516,0.0274195622214858
278,2,111916,0.281606809679193,0.14407934966521,0.0514281446529321
279,2,111931,0.278457996510474,0.1443193534051,0.0544753270526913
280,2,111999,0.307083168050495,0.143630422417743,0.0332022710173699
281,2,114528,0.227080533908691,0.144886011351255,0.117939425326642
282,2,116024,0.26881130500396,0.145030942619147,0.0646483991784391
283,2,119244,0.357741353003341,0.157687845886716,0.0238918025674609
284,2,119246,0.325825063967345,0.159588074166812,0.041927984261333
285,2,119247,0.343737394297249,0.160648195955336,0.0330650441411846
286,2,120090,0.18619540345906,0.144820691386129,0.199391901991783
287,2,120291,0.230601728087866,0.146305454112298,0.115883210194196
288,2,120726,0.181937804157864,0.145649554718102,0.212438741861777
289,2,121716,0.222565901928947,0.145323312761071,0.126536004193252
290,2,123100,0.126288153671614,0.145851651272534,0.387151116982403
291,2,124677,0.0829310413929926,0.14573849693613,0.569690834013662
292,2,127636,-0.0773038445659529,0.184365267658599,0.67525396727498
293,2,127887,0.215621369491818,0.146355732259487,0.14156961939368
294,2,128935,0.195537094637558,0.146296499494741,0.182220326047918
295,2,129053,0.267281414652362,0.146423221531844,0.0687850298713673
296,2,130040,0.29696873306457,0.147164190321742,0.0443534675778024
297,2,130976,0.172463146611224,0.146517739762137,0.239956505479551
298,2,132199,0.216924881179039,0.147032795733227,0.141009750320333
299,2,133355,0.172057188402578,0.148200419734614,0.246435989219267
300,2,133435,0.159677030424743,0.148561054367683,0.283187509518914
301,2,133943,0.206155593504952,0.173870726330023,0.236544952749112
302,2,135183,0.199316986937784,0.14850793973913,0.180416366557678
303,2,135402,0.205522811375103,0.148461423981088,0.167125305587605
304,2,135898,0.249686410938102,0.149062124672012,0.0948101341369848
305,2,135912,0.243835405575934,0.149200519109303,0.103091553403654
306,2,135925,0.246291787696819,0.14850804337812,0.0981167960482713
307,2,136002,0.167191229288227,0.148707915154814,0.261652796971615
308,2,136173,0.188859522624436,0.149690770671953,0.207902600027858
309,2,138209,0.194497296974775,0.154080166540534,0.207669729905306
310,2,138318,0.22925327017031,0.153504534062761,0.136209416457009
311,2,138695,0.172358843546567,0.151071175387181,0.254680170556897
312,2,138818,0.16322745020121,0.150821892782566,0.27987884473154
313,2,139728,0.164211975995467,0.150547573601532,0.276120413086227
314,2,140174,0.150187510773294,0.150589052751015,0.319285801905237
315,2,140863,0.0992802031956863,0.150647423617644,0.510310283922988
316,2,141152,0.153099548052342,0.150944896082971,0.311146508721521
317,2,141292,0.134036020324197,0.14990813427786,0.371866320796418
318,2,141545,0.123613901188322,0.15066527338332,0.412511114588922
319,2,145823,0.287466846686282,0.155809055472071,0.0658758225690505
320,2,145934,0.203079050870778,0.257732328841685,0.431257312406092
321,2,145980,0.159867700747527,0.157772964231899,0.31162192863695
322,2,146723,0.200420062002019,0.150158422256536,0.182826894704704
323,2,147946,0.230581038785627,0.151419281718491,0.128704451339678
324,2,150394,0.217217979058477,0.165084060442385,0.189094299738153
325,2,151274,0.159825471674235,0.259096190585841,0.537726250825135
326,2,151397,0.168760063277644,0.152030495525863,0.267737000510076
327,2,153035,0.158617001994573,0.150400952025282,0.292316944768489
328,2,153228,0.200889756948792,0.151359716121118,0.185289070243882
329,2,153455,0.161906720467313,0.152639106759938,0.289544243527138
330,2,153732,0.174699941597712,0.157791287358204,0.268979341211154
331,2,153815,0.144611257336127,0.152100984117219,0.342377632413272
332,2,154160,0.120104287747956,0.150564235465788,0.425583960354656
333,2,154235,0.144567655695446,0.152010110369216,0.3422348989963
334,2,155527,0.226895829104242,0.164758840573632,0.169341901776582
335,2,159870,0.234161240070942,0.14783610157476,0.114106318803461
336,2,161229,0.321004940292193,0.14966565902241,0.0326498460417851
337,2,161451,0.211514209522511,0.322360300995293,0.512160062452057
338,2,161451,0.147249062552872,0.323496205300481,0.649259441935873
339,2,162696,0.401100922195751,0.148462480309237,0.00723158183310663
340,2,163284,0.392885012471107,0.146517267290244,0.00767366900614398
341,2,164166,0.278806356698283,0.14863726330717,0.0615147162111236
342,2,165270,0.297002366655334,0.147274025368835,0.0444873005665546
343,2,165675,0.271086031751159,0.149874949286647,0.0713408609739412
344,2,166404,-0.697209450814208,0.388460584589338,0.0735408129395901
345,2,168012,0.26426185977305,0.181459336835512,0.146194548260522
346,2,168062,0.185613201716039,0.148887487999757,0.213346010777024
347,2,168518,0.130866802013187,0.148196919665405,0.377804717307823
348,2,168980,0.195701316066252,0.147923807655962,0.18669595381682
349,2,169651,0.174258296127124,0.148070322436894,0.240043636433837
350,2,169902,0.158840783958688,0.247836555716762,0.521997387093704
351,2,169960,0.250829663259285,0.230599039700122,0.277456106585858
352,2,170725,0.285633801759407,0.147845021943858,0.0541618167182938
353,2,171254,0.348953713029616,0.147701968593135,0.0186914087718358
354,2,172242,0.210715420108118,0.146677290678704,0.15171962858427
355,2,173254,0.0865595220309496,0.145905456571255,0.553388670849738
356,2,173340,0.109679537249828,0.145843724716755,0.452531346760893
357,2,173385,0.0963936928817959,0.146004817932996,0.509550283001249
358,2,173973,0.121960045282333,0.145562162078781,0.402678840925804
359,2,174714,-0.032645585273335,0.373597432799424,0.930417648102774
360,2,177341,0.174211609270951,0.144914021520557,0.230102625667391
361,2,180314,0.0922822704978032,0.145176022627599,0.525411356160623
362,2,180339,0.0928604733724089,0.145542172934599,0.523866921215031
363,2,182758,0.239745687047985,0.144541651987323,0.0980722237705781
364,2,183619,0.119037472090321,0.145537368444141,0.413956384739773
365,2,183913,0.0654616096154181,0.14932417849344,0.661374747571577
366,2,184146,0.142372422469977,0.150175561129812,0.343757695859368
367,2,187176,0.082710653179514,0.146402130572859,0.572463046491905
368,2,191066,0.108169602150667,0.147450868111682,0.463680953661597
369,2,191124,0.700238609740205,0.182675761592487,0.000149715775765736
370,2,191128,-0.610841350929543,0.168518940489306,0.000331741244603958
371,2,191599,0.0784577814300135,0.145458670434232,0.589963374193164
372,2,191762,0.107654394803262,0.151170060573935,0.47684787826101
373,2,191763,0.0545273702369008,0.146066102574334,0.709144697669772
374,2,191959,0.0513465204748822,0.145712839782719,0.724762404923629
375,2,192390,0.0808325771918952,0.149698270147741,0.589558182939173
376,2,195759,0.119517151676866,0.146852137951838,0.416273523245142
377,2,196912,0.0440592569347392,0.144593306918301,0.760765386224344
378,2,197598,-0.229286177277743,0.472115493587241,0.627511701800028
379,2,198110,0.0624256010237174,0.145440995736926,0.668027884823102
380,2,198283,0.0888978698249579,0.149980138107232,0.553740736496006
381,2,198805,0.0334256169459745,0.14609472800415,0.819161414966334
382,2,198891,0.0528383962312085,0.144940208407734,0.71566334733572
383,2,199248,0.0441223659826395,0.145279584627566,0.761530373021136
384,2,201782,0.0289852190113869,0.145111811312883,0.841795784247748
385,2,203285,0.117819342398709,0.144421304475536,0.41516290756832
386,2,203783,0.0831227684553562,0.144178248459032,0.564625913553782
387,2,204179,0.0918595656820305,0.144512464296534,0.525415451148336
388,2,205406,0.0254587903628345,0.146074479764898,0.861740323379885
389,2,205834,0.0788661655532395,0.145320493623571,0.587675370550445
390,2,205965,-0.128149293684578,0.158709525378812,0.419953589412421
391,2,207192,0.0827044446567203,0.145178441876832,0.569260885147574
392,2,207561,0.041538845300317,0.14458625858733,0.774055362223531
393,2,208682,0.062329872807858,0.144321773199207,0.666091368931811
394,2,210102,0.0564440894764984,0.144701534318467,0.69671819552728
395,2,212519,0.197556445593134,0.307864339042339,0.521484656311123
396,2,214801,0.0475123623324806,0.144703734009166,0.742847514742031
397,2,215016,0.0156480157529311,0.144640853988355,0.913910162100532
398,2,218876,-0.0167112115548615,0.14613593326292,0.909022282845241
399,2,227511,-0.076360341409351,0.147116859162509,0.604054272812208
400,2,230378,-0.00557391321363176,0.145318011816821,0.969425000367403
401,2,231943,-0.00072033770028801,0.145734944437126,0.996059029719354
402,2,232156,-0.030776556640736,0.145666000677975,0.83278940295006
403,2,232789,0.0131293573654911,0.145157693629015,0.927981779133254
404,2,238524,0.0169651666958616,0.1453608510644,0.907155681739099
405,2,241518,-0.0567395675406136,0.146594512676358,0.698951612713153
406,2,250396,-0.154989360405689,0.145392234691593,0.287148348236424
407,2,250466,-0.178964088520737,0.145262675271442,0.218767881137079
408,2,252305,-0.0933798603311922,0.145875865895169,0.522501824750662
409,2,254571,-0.0514123684296617,0.147985277129189,0.728486288883845
410,2,254742,-0.0411141558091055,0.147860729691415,0.78112908649437
411,2,254908,-0.0378691039017958,0.148992855505792,0.79951433946594
412,2,255033,-0.195405604221223,0.174334715797112,0.263107467144411
413,2,255862,-0.0810759799663989,0.148046022298446,0.584284947520875
414,2,255975,-0.0844781224689473,0.147505661900607,0.567204948920917
415,2,258311,-0.202555348779067,0.144736411680669,0.16254798022397
416,2,259284,-0.127266667239004,0.145468445913894,0.3822369259542
417,2,266330,-0.0758870454488922,0.146196444327914,0.604033111222964
418,2,267100,-0.035252433694807,0.146229531256289,0.80963615910554
419,2,268086,0.018846330610687,0.146248788546708,0.897537966222683
420,2,274614,-0.105961916647399,0.1452542089118,0.466183961380855
421,2,274729,-0.111401365180056,0.146038417438377,0.446078813147096
422,2,275746,-0.0918708941485975,0.146013078155339,0.52962749284697
423,2,277029,-0.0975825942579934,0.145323242289547,0.502349840223226
424,2,277741,-0.102529759460814,0.145370721731249,0.481089593073656
425,2,278218,-0.114308637581213,0.145082854247816,0.431292574034959
426,2,278379,-0.109060643697668,0.148690688863188,0.463756663952951
427,2,279910,-0.139028605909615,0.144970645672996,0.338209018010499
428,2,280616,-0.086202299899222,0.151433800493164,0.569554747124424
429,2,283431,-0.0984920558691222,0.14719205738477,0.503843721041275
430,2,283573,-0.146149023336074,0.145310544104192,0.315215020722043
431,2,286762,-0.0775440166798718,0.145832693543755,0.595245578096063
432,2,287187,-0.0624836427471338,0.145172276983802,0.66715986569866
433,2,288379,-0.0179538353903916,0.14410675491326,0.900921397080928
434,2,294941,0.0348696811876529,0.144184186802942,0.809043619483038
