SNP,Chr,Pos,Effect,SE,HUG1_ADE17_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
109,1,156633,-0.0835466275855955,0.0725832538497575,0.250492583792245
110,1,157269,-0.0564371877487005,0.0703698172191958,0.423087641353318
111,1,160054,-0.0853566575974556,0.0709577926803845,0.229812863019798
112,1,166222,-0.0694949074749767,0.0704801907440939,0.324798438028511
113,1,166416,-0.0597155862639436,0.0703621520109705,0.396629494948404
114,1,167326,-0.0840139068263275,0.0706928612013714,0.235460787863096
115,1,168836,-0.0982707145444366,0.0703041687225167,0.163052811727281
116,1,171200,-0.0857820248703373,0.07045626150913,0.224219050815833
117,1,171431,-0.100867950719782,0.0708416879782584,0.155373151768416
118,1,173339,-0.12252416322371,0.0701900404416133,0.0817494625438299
119,1,173845,-0.112743055109058,0.0701778155261747,0.109050710746534
120,1,175121,-0.0734297874476461,0.0701855174303991,0.296173383882692
121,1,175281,-0.0962285412836585,0.0701673206979812,0.171116619807926
122,1,175315,-0.0869477186624036,0.0701794348795479,0.216192935436667
123,1,175523,-0.0988380027536908,0.0705344452407297,0.162011042525224
124,1,175541,-0.0918440242501686,0.0702718619683888,0.192069741898394
125,1,175653,-0.0983272855544152,0.0704705223395964,0.163803553034129
126,1,175805,-0.117470471857299,0.0743991207764295,0.115249392445121
127,1,175818,-0.101818037672893,0.072744535810617,0.162491601643687
128,1,175856,-0.106142869444524,0.0716086660052845,0.139162499750302
129,1,175876,-0.0916065797804493,0.0705620956358881,0.195052206869935
130,1,175989,-0.0990246356963924,0.0707360699770511,0.162416371857274
131,1,176001,-0.10661111120027,0.0710756112151378,0.134516629531275
132,1,176451,-0.14882791344213,0.0717227340641405,0.038706290692415
133,1,177692,-0.05805096069383,0.0702639505365816,0.409257698538304
134,1,178191,-0.0505539564721374,0.070350246794161,0.472860429185276
135,1,178224,-0.05805096069383,0.0702639505365816,0.409257698538304
136,1,178960,-0.0796889769095243,0.0707665891092182,0.260895817874975
137,1,179139,-0.141993443285706,0.140305606403069,0.312217014160413
138,1,179139,-0.267145217445604,0.282631525133283,0.345199864733765
139,1,180955,-0.0578944317247823,0.0813565799254772,0.47717420340115
140,1,183802,-0.0557957210276832,0.0702779902730049,0.427770249656699
141,1,183954,-0.0694033988149971,0.0707564480654448,0.327324986756647
142,1,184450,-0.0398884632688392,0.0702003520327345,0.570254400233094
143,1,184641,-0.0433150454279932,0.0722394878753842,0.549155213655643
144,1,184718,-0.0147802183103511,0.0706271088160001,0.834357264530565
145,1,185296,-0.026779562479604,0.0703174066038638,0.703552313961535
146,1,185438,-0.0357890908214984,0.0703093724946251,0.611054087171193
147,1,185469,-0.0354661048840208,0.0704113804738518,0.614787468946307
148,1,185503,-0.0562571128550134,0.0701906640127165,0.423387222427203
149,1,185705,-0.0504655286355918,0.0709888954148541,0.477619807816782
150,1,185749,-0.0376058975990859,0.0710114897366503,0.596739639076612
151,1,185806,-0.0128133343519005,0.0711312808264507,0.857148834904486
152,1,185879,-0.0539835451382336,0.0714205085519466,0.450240245408685
153,1,185916,-0.0485258253204342,0.0713990728164457,0.497176447120195
154,1,185941,-0.0490437837019174,0.0717095053391675,0.494472465841107
155,1,185954,-0.0482322746218848,0.07192076006673,0.502894300069346
156,1,186055,-0.0568240630188979,0.0704653788154969,0.42054879533223
157,1,186896,-0.0460557026058876,0.0716446520599386,0.520748372589714
158,1,187697,-0.101765037800403,0.146097835983003,0.486540334693717
159,1,189392,0.268952580999727,0.146265884725581,0.0667855935134274
160,1,189416,0.253311387718622,0.141520807625871,0.0743232343362818
161,1,190132,0.0709130237522771,0.07051878927975,0.31530140181618
162,1,190148,0.0704319638003956,0.0705414835933254,0.318746358603035
163,1,190165,0.0759605037701023,0.0710689374682291,0.285877307169819
164,1,190169,0.0790392075235321,0.0709705028922704,0.266169532048535
165,1,190933,0.0242853555932561,0.0705066902552876,0.730720184442226
166,1,192149,-0.0366436547151793,0.0710683183676736,0.606448420889048
167,1,192302,0.106019893131723,0.0937026105200342,0.258633461649881
168,1,192303,0.00769644463933972,0.0847550221757866,0.927696559160395
169,1,192305,0.0553728658203259,0.0880271593312226,0.529727775554858
170,1,192315,0.0113265847822728,0.0999131543406895,0.909806185636733
171,1,192795,-0.0666062617130199,0.0702957037228218,0.344024386337794
172,1,194020,-0.0361592666113307,0.0741116844151485,0.62592189186593
173,1,194187,-0.103769896536636,0.070226497172357,0.140394209860172
174,1,194867,-0.0218537091212445,0.0703954062030808,0.756407871186048
175,1,197325,-0.0767901560825187,0.0720071039998834,0.286960509523309
176,1,197392,-0.0843879516270257,0.0729118539440824,0.247892797892824
177,1,198857,-0.326395491538809,0.337144754317568,0.33364887541972
178,1,206666,-0.0729431203813453,0.0790861577110778,0.35698916154175
179,1,206675,0.0473777898853491,0.103056395150818,0.64599531522031
180,1,223051,0.00314437739094675,0.0815895642414598,0.969279750445057
181,1,223059,-0.00107136810348729,0.0847221154899883,0.989917626044243
182,2,7366,0.00776026523594275,0.102112315479945,0.939464259853073
183,2,8180,-0.179829317844895,0.140262308223639,0.20065140002944
184,2,8187,-0.0851607068109175,0.146127924259569,0.560412226273804
185,2,8250,-0.155992645291118,0.143795715847301,0.278741161696986
186,2,8253,-0.184550742044463,0.143699887102424,0.199886584045999
187,2,8285,-0.0467194281803367,0.0780497539183613,0.549833418573828
188,2,8302,-0.0876745321707073,0.0729475136736141,0.230213704584003
189,2,8306,-0.0876745321707073,0.0729475136736141,0.230213704584003
190,2,8314,-0.0863602871038826,0.0714493847454868,0.227590270449576
191,2,8317,-0.0858509574810534,0.0730872349530126,0.240931816233348
192,2,8328,-0.0918612532341612,0.0727381771783687,0.207457648534786
193,2,8331,-0.0914566138607702,0.0726022597353459,0.208612067579299
194,2,8498,-0.0817965370697724,0.0713595456797297,0.252464325920575
195,2,8651,-0.0744479368737829,0.071449373820674,0.298139753793527
196,2,9418,-0.0917295197163126,0.18192814243133,0.614430178598798
197,2,9812,-0.0418949917208205,0.0719498100660296,0.560749277774278
198,2,9932,-0.0516600267132128,0.0716479031972806,0.471370537294517
199,2,10135,-0.0535365205639544,0.071369195002281,0.453673163110864
200,2,11616,-0.0708336972489667,0.0712505688742841,0.320831193689511
201,2,12133,-0.0535153361459415,0.0715772415441284,0.455163906878837
202,2,12194,-0.0565687145836991,0.0718478346855754,0.431610843335144
203,2,12359,-0.0548779789087401,0.0716411252763582,0.444180923878645
204,2,13061,-0.0629393999830905,0.0716170622375371,0.380089932020776
205,2,14298,-0.0417648264212853,0.0718871824123486,0.561626442570318
206,2,15222,-0.0679298650432387,0.0725328257595523,0.349635696873301
207,2,17986,-0.0531092402256288,0.0712942273592714,0.456809432729487
208,2,19770,-0.0368102245234956,0.0718168343845828,0.608581768063574
209,2,19836,-0.0351268135257488,0.0716217764894071,0.624121070692195
210,2,19851,-0.0340850524333665,0.0718330391517788,0.635434063437728
211,2,21595,-0.031365733157716,0.0715396892949145,0.661336849267573
212,2,22385,-0.0317100294664034,0.0716069894531766,0.658156845519535
213,2,23441,-0.0181249373330992,0.0723161215498317,0.802242281921384
214,2,24209,-0.0161469553762994,0.0717218950377975,0.822006190078022
215,2,24341,-0.0168864618096152,0.0718910827339356,0.814430676924468
216,2,26815,-0.0281992909275992,0.0717948571778653,0.694722066863999
217,2,28209,-0.00306314787376388,0.0718345222953845,0.966011243803454
218,2,28695,0.00672430485817954,0.0750461420782473,0.928654094418223
219,2,35849,0.26855937198644,0.769249277370701,0.727208291881008
220,2,35850,-0.587260026197217,0.940449349771465,0.53273796164222
221,2,41245,-0.0327911476120974,0.0715378786301372,0.646965385715391
222,2,43214,-0.035516817964697,0.0726947640769826,0.625446248978981
223,2,47104,-0.103662643826166,0.0704764619928355,0.142213528104531
224,2,50915,-0.0924944236490791,0.0712167203527318,0.194869251399597
225,2,55834,-0.0767377147958312,0.0709393266896448,0.280107693640866
226,2,56422,-0.0821132605680573,0.0710495507531526,0.248578062168974
227,2,57715,-0.0899434202794399,0.0707875004259414,0.20470360582708
228,2,59046,-0.082925444153354,0.0711713758956586,0.244744360061141
229,2,59191,-0.093514024085268,0.0707248956842263,0.186950271876595
230,2,59383,-0.0887285993462973,0.070762823128156,0.210712736047286
231,2,59477,-0.077316788370263,0.0718696041994835,0.282754736261764
232,2,59755,-0.101449961462542,0.161653566731253,0.530687221415339
233,2,60471,-0.0933652708032634,0.0708416745174256,0.188377436345678
234,2,60478,-0.0955990805481122,0.0709144803976466,0.178493943360493
235,2,60786,-0.0818823604962663,0.0708459662721571,0.248552764555025
236,2,61035,-0.104540138648216,0.0707563317328782,0.140442133480299
237,2,61071,-0.106139265077615,0.0704265878910048,0.132681743389897
238,2,61675,-0.0639646298723342,0.0707743660440533,0.366727116843159
239,2,62776,-0.0892389280946686,0.073803810112857,0.227419384082448
240,2,62939,-0.0899476007758967,0.0705715266459662,0.203303602212709
241,2,63527,-0.0775152405407634,0.0708792638187802,0.274865780154104
242,2,63857,-0.0988456556666012,0.0708206095795625,0.163676451507007
243,2,65527,-0.0829305585526404,0.0706438632187343,0.241216683437081
244,2,67007,-0.12279906192505,0.0776554517115813,0.114697662755062
245,2,67023,-0.301677837921813,0.160352734597328,0.0607485853560484
246,2,67024,-0.249640691156857,0.161197042337882,0.12235759927596
247,2,67976,-0.110510747678303,0.071559795131442,0.12340841743793
248,2,69628,-0.105399398804079,0.0727747130884554,0.148421627155144
249,2,71825,-0.303442102402059,0.140217230954944,0.0311279126862908
250,2,72389,-0.231307260101703,0.0702882997648725,0.00109967235192501
251,2,72392,-0.244347777097212,0.0706566193714378,0.000610161473366079
252,2,73646,-0.270818591000608,0.068878550171218,0.000101478987129496
253,2,74564,-0.26516844678915,0.0687997535970018,0.00013792171350989
254,2,74739,-0.228937380844324,0.0694018060767501,0.00107014110224042
255,2,79931,-0.148207203785599,0.0790290546596493,0.0615697497806956
256,2,80748,-0.152302623684114,0.0728327407521528,0.037231059764224
257,2,80873,-0.144923792806333,0.0702090381325054,0.039731284800734
258,2,81501,-0.141472958233066,0.0702171385846417,0.0446842318736385
259,2,83526,-0.15812199020385,0.0700061104466503,0.0245125328737448
260,2,83845,-0.139744869830854,0.0701841635677955,0.0472384925387205
261,2,84412,0.0154425040131301,0.177860247619705,0.930860791104478
262,2,84412,-0.174096201349313,0.0885811740462234,0.0501532429148539
263,2,84447,-0.125275709629181,0.0711666052180123,0.0792202342827932
264,2,87391,-0.0808180393304395,0.0701337471296219,0.249960479269674
265,2,87562,-0.0770713548489717,0.0703238118914836,0.273847952606818
266,2,87849,-0.086454371997878,0.0702862147183568,0.219503810315639
267,2,87878,-0.0708276300520576,0.0706388360498793,0.31670563372766
268,2,88125,-0.0906166801614916,0.0785149648282642,0.249226574376486
269,2,89785,-0.106091088813854,0.070521536812331,0.133378087939263
270,2,93441,-0.176424925466416,0.0722515708599305,0.0151039253761383
271,2,93588,-0.135943506124859,0.0750696023376856,0.0710063813493432
272,2,93721,-0.19428739976385,0.0697714523298218,0.00564783274511543
273,2,93952,-0.178117863580217,0.0696899846828182,0.0110108402375217
274,2,95085,-0.16121790641455,0.0699053414166836,0.0216764479675291
275,2,103188,-0.0634613354233233,0.0720606007278466,0.379097702099595
276,2,107124,-0.0526440311720721,0.0704093164920735,0.455147611214542
277,2,111645,-0.0604675144381938,0.0704366839399251,0.391217596651807
278,2,111916,-0.0440552535685335,0.070637465930609,0.533239820730907
279,2,111931,-0.0410735045105458,0.070750678640021,0.561921833305594
280,2,111999,-0.050354017769192,0.0704793164747706,0.475420524100476
281,2,114528,-0.0697821910818812,0.0708388264808462,0.325257532576519
282,2,116024,-0.0674179470373933,0.0710141956401306,0.34308768271035
283,2,119244,-0.0266038085645284,0.0774825852494997,0.731537985624217
284,2,119246,-0.0271060514267663,0.0783088902343381,0.729441682349601
285,2,119247,-0.0437335003990762,0.0788533406895787,0.579507035682872
286,2,120090,-0.022452334137093,0.0708138870229351,0.751384621050873
287,2,120291,-0.0262092338357431,0.071620308245663,0.714623863057334
288,2,120726,-0.0291352081346369,0.0712031334742476,0.682652530082612
289,2,121716,-0.0683321712376668,0.0710461015149244,0.336808216216406
290,2,123100,-0.0271133087032788,0.0712226448950441,0.703666857051343
291,2,124677,-0.0626338120811514,0.0710609785994984,0.37869603105601
292,2,127636,-0.0264166512413251,0.0899641271472191,0.769209094457424
293,2,127887,-0.0264915450488206,0.0716129970491204,0.711659096139543
294,2,128935,-0.0164318497317095,0.0715538206567766,0.818502024633642
295,2,129053,-0.0114830369338754,0.0717743890895327,0.872982078149779
296,2,130040,-0.0292965413879374,0.0721982469198038,0.685150744055411
297,2,130976,-0.0135214215894985,0.0716232610619081,0.850369552157273
298,2,132199,0.00234376382618939,0.0719587467866072,0.974035154441117
299,2,133355,-0.0320211253137108,0.0724255750985526,0.658669820935725
300,2,133435,-0.0213556473152288,0.0725932772393678,0.768791616249853
301,2,133943,0.00642558999655113,0.0850004472354181,0.939784313486292
302,2,135183,-0.0382714818672163,0.0726138208951937,0.598486409637462
303,2,135402,-0.0427376609363583,0.0725957844833789,0.556434211962926
304,2,135898,-0.0722197792968804,0.0729153563110891,0.322627515027982
305,2,135912,-0.0774139623764878,0.0729542758683931,0.289356332822523
306,2,135925,-0.083774190385103,0.0726027435018291,0.24933373512226
307,2,136002,-0.072232661050962,0.0725833605812645,0.320336074405163
308,2,136173,-0.0487193936640569,0.0731533996904025,0.505852806562669
309,2,138209,-0.0957157395975041,0.0751735236293805,0.203762218425412
310,2,138318,-0.107390528665511,0.0749141171625461,0.152595765285392
311,2,138695,-0.114907851837621,0.0735904365475386,0.119313436701932
312,2,138818,-0.105117332223371,0.073496077029018,0.153531486938199
313,2,139728,-0.0811403805206108,0.073449724014638,0.270039233531134
314,2,140174,-0.0760513641011251,0.0734651489417495,0.301282623392538
315,2,140863,-0.0978500953099188,0.0733621885057338,0.183131086502269
316,2,141152,-0.0988351051528482,0.0735661510936685,0.179977603957226
317,2,141292,-0.102296676982863,0.0730209809541462,0.162115952339131
318,2,141545,-0.099693341232999,0.0733888082377297,0.175195693327888
319,2,145823,-0.0686413383963942,0.0762982356648897,0.368922407400313
320,2,145934,-0.179125936876193,0.125497780654892,0.154370632053329
321,2,145980,-0.103365088507041,0.0768935070004316,0.179726625808677
322,2,146723,-0.0971367670988488,0.0732654751681105,0.185756921023164
323,2,147946,-0.0822244782566073,0.0739911582753229,0.267206580860555
324,2,150394,-0.125110057858989,0.0804675481217232,0.120892395248918
325,2,151274,-0.0725412774938583,0.126423470580582,0.566471278164482
326,2,151397,-0.153245150330075,0.0738567562649907,0.0387201254861197
327,2,153035,-0.0929611018131464,0.0733301419828434,0.205738322274407
328,2,153228,-0.0977302491940888,0.0738502153927917,0.186572932208613
329,2,153455,-0.0856629579126871,0.0744524823453153,0.25068707159763
330,2,153732,-0.0973618077138581,0.0769463967954486,0.206591244261075
331,2,153815,-0.107597149768214,0.0740847563557669,0.147291985764087
332,2,154160,-0.112701682220662,0.0732821137005182,0.124965180571443
333,2,154235,-0.119800951642254,0.0739871770844679,0.106294611827077
334,2,155527,-0.0710538476731026,0.0805135267135618,0.378102607314131
335,2,159870,-0.051501315039411,0.0723339019645119,0.476938682678455
336,2,161229,-0.111159498074354,0.073258355056207,0.130070144958613
337,2,161451,-0.0879512489156689,0.157307413550718,0.576445076958371
338,2,161451,0.0607358365421629,0.157848596340171,0.700637510856028
339,2,162696,-0.12805713892278,0.0728625427207531,0.0796965455312729
340,2,163284,-0.0835746555030292,0.0720737533617201,0.247007121410665
341,2,164166,-0.0300320200509754,0.0728638376849642,0.680467699506434
342,2,165270,-0.103001081800201,0.0720602232310334,0.153780838788008
343,2,165675,-0.0766239135202735,0.0733495058937745,0.296903670454234
344,2,166404,-0.0817095933995731,0.190344968824247,0.667987824273951
345,2,168012,-0.144363841355194,0.0884674101574719,0.103606877077703
346,2,168062,-0.0849874894240372,0.0726620111347553,0.2429400138225
347,2,168518,-0.111173640300855,0.0721435668902112,0.124211343935482
348,2,168980,-0.110655238220323,0.0721113451840256,0.125801155893491
349,2,169651,-0.113586546851562,0.0721329183610156,0.11622519563328
350,2,169902,0.210242571698359,0.120472422196763,0.0818287461486964
351,2,169960,-0.103571798165355,0.112563891492847,0.35814066623546
352,2,170725,-0.0878920591092647,0.0723636233555095,0.225334748464033
353,2,171254,-0.0827143705166395,0.0724984773036804,0.254680038938392
354,2,172242,-0.0621778765941308,0.0716971252732147,0.386405286682505
355,2,173254,-0.0287714202255016,0.0712070014295128,0.686418239947066
356,2,173340,-0.0280377590284226,0.0711992092714152,0.693971539019071
357,2,173385,-0.0183080483100861,0.0712737710721864,0.797429270809801
358,2,173973,-0.0361864549546581,0.0710649795143956,0.610928536925574
359,2,174714,-0.0753690771030396,0.18223784064228,0.679436274314435
360,2,177341,-0.0511932727719157,0.070796433231995,0.470094063173226
361,2,180314,-0.0749101534529505,0.0707603803927584,0.290485155740748
362,2,180339,-0.072176913236328,0.0709477429669608,0.309695583770528
363,2,182758,-0.135638093652695,0.0704278159596005,0.0549176446555747
364,2,183619,-0.103893509411994,0.0708602161114479,0.143490710804076
365,2,183913,-0.0844408326678082,0.0727371096239398,0.246465217299246
366,2,184146,-0.103992351086257,0.0731555216541377,0.156047248397407
367,2,187176,-0.15823120341802,0.0709646159029284,0.0263945434683093
368,2,191066,-0.103886096847482,0.0717841816250598,0.148728249529382
369,2,191124,-0.027588855859487,0.0909526233966223,0.761815430640233
370,2,191128,0.063860118833448,0.0836683918564896,0.445822535727507
371,2,191599,-0.114354028223427,0.0707378733175401,0.106860422694394
372,2,191762,-0.106208939428586,0.0735927831940792,0.149851566515557
373,2,191763,-0.104817192366688,0.0710617783175375,0.141099822016324
374,2,191959,-0.106516443246563,0.0708801445088559,0.133792817091246
375,2,192390,-0.138663074559603,0.0726949978682385,0.0572718804814679
376,2,195759,-0.0904514286893093,0.0715552984976826,0.20703633624729
377,2,196912,-0.0658781628877472,0.0704698814054367,0.350509083771153
378,2,197598,0.0677471615617611,0.230396186623825,0.768895294036265
379,2,198110,-0.0459322538862743,0.0709377740673955,0.517728849741695
380,2,198283,-0.00820808221417132,0.0732111455220682,0.910795790616208
381,2,198805,-0.026401848740048,0.0712717656986327,0.711277521652116
382,2,198891,-0.0272214752857615,0.0707155065889755,0.700511094954955
383,2,199248,-0.050469382826057,0.0708409692615014,0.476667844710038
384,2,201782,-0.012028826468773,0.0708018690542278,0.865190670604429
385,2,203285,0.00574388654364738,0.0705295922630908,0.935138683909691
386,2,203783,-0.00927959967763065,0.0703766503962082,0.89517313185963
387,2,204179,0.00502320666787065,0.0705481729888176,0.943276909372036
388,2,205406,0.0172242393319509,0.071267623548846,0.809165416484096
389,2,205834,0.00125264654391682,0.0709321213784911,0.985920233690771
390,2,205965,0.0291444683789664,0.0774911054416852,0.707067876324905
391,2,207192,-0.0392486928155583,0.0708350280409321,0.579870862763871
392,2,207561,-0.0244376173771167,0.0705405992416745,0.729223455979505
393,2,208682,-0.0313136349106397,0.0704141785186327,0.656804489291009
394,2,210102,-0.0277045190887709,0.0706004034331103,0.694989881262797
395,2,212519,-0.0583290228485964,0.15026403420309,0.698119136105679
396,2,214801,-0.0179838763959842,0.0706059521903093,0.799097223643146
397,2,215016,-0.0203265966892668,0.0705638570856279,0.77347016799264
398,2,218876,-0.00133723232432081,0.0713017218802843,0.985047500199992
399,2,227511,-0.00633627711505158,0.0718056288621444,0.929734321472278
400,2,230378,-0.0457758102170189,0.0708596430539574,0.518694691383314
401,2,231943,-0.0519060645938048,0.0710511044136362,0.465541385537075
402,2,232156,-0.0434428807155075,0.0710380273162042,0.541233120039531
403,2,232789,-0.0469125067643585,0.0707799417049705,0.507895154028911
404,2,238524,-0.0542856104020227,0.0708647605729762,0.444161332502723
405,2,241518,-0.0358238519733876,0.0715139413111924,0.616728919768652
406,2,250396,-0.0349725437830704,0.0710272851032483,0.622755539337253
407,2,250466,-0.035795081209847,0.0710010231686087,0.614471321935613
408,2,252305,-0.0265821330116272,0.0712007909425965,0.709119198195647
409,2,254571,0.0117318915139273,0.07221238370249,0.871033664649112
410,2,254742,0.0269319017057086,0.0721356326759367,0.709111421599762
411,2,254908,0.0244419469136445,0.0726893543100158,0.736880567794181
412,2,255033,0.0315748471733844,0.0851934155025785,0.711138830498212
413,2,255862,0.0291569952620163,0.0722463911112048,0.686768019272832
414,2,255975,0.056816151300018,0.0719386310877377,0.430182723750499
415,2,258311,0.00725365823163548,0.0708121824691814,0.918469429634106
416,2,259284,0.0110489061020667,0.0710492379327208,0.876507723309522
