SNP,Chr,Pos,Effect,SE,ERG11_PIS1_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
40,1,52667,-0.0270286038266084,0.0542146227635547,0.61840818506641
41,1,55470,0.00503798553622298,0.055708986346565,0.927993643867393
42,1,59265,0.00678927460121316,0.0542051417518536,0.90039575690751
43,1,60165,0.0195903488318817,0.0541553473796438,0.717760097884773
44,1,62308,-0.0333483881160199,0.0540766923497927,0.537838769934117
45,1,62869,-0.00600977545241459,0.0540980729859947,0.911607813089055
46,1,65431,0.00771927198886868,0.056499540461298,0.891404788980248
47,1,65451,0.0466908437461158,0.0556444311962238,0.401985081516214
48,1,65719,0.00103955094564567,0.0580846430792947,0.985730994978849
49,1,66841,0.0324108674486067,0.0540970175024149,0.549473932853888
50,1,66948,0.0243548562513953,0.0544412531681225,0.654889302634024
51,1,68621,0.0448748680074259,0.0542566132493378,0.408747233616182
52,1,69417,0.0144371219691606,0.0541599334901215,0.789960043405446
53,1,69820,-0.266407740445705,0.211475964616123,0.208590273912309
54,1,69821,0.00691642740839882,0.131506742790066,0.958085379007114
55,1,70906,-0.172703286675064,0.0865234607031912,0.0466986948333082
56,1,74327,0.00388957334562776,0.0544627880161433,0.943106259648788
57,1,74572,0.00503032882242829,0.0543175232758643,0.926266183329029
58,1,75211,0.027382683955887,0.0541995741750963,0.613719927554771
59,1,76030,0.00946797201408101,0.0542168240270407,0.861469212235906
60,1,80108,-0.0399320399029912,0.0541646635887611,0.461469696348217
61,1,81262,-0.0503268239060702,0.0541196054355524,0.353048746429938
62,1,81999,-0.0463103467453917,0.0542622292895269,0.393986022863927
63,1,82431,-0.0322875031648436,0.0545482480479058,0.554291598468414
64,1,83284,-0.0296948027988922,0.0541551167472176,0.583812845019627
65,1,83613,0.0024037901231441,0.054172053710743,0.964631973337568
66,1,84112,-0.00813054391474848,0.054176446593841,0.880790955949029
67,1,84701,-0.000962197101430307,0.0580153947085675,0.986776899014614
68,1,84858,0.0144988721367241,0.0543256016298856,0.789710942110031
69,1,85751,-0.0108185354035703,0.0545513583915402,0.842910157618286
70,1,87445,-0.0574309333174402,0.0545841990437826,0.293449016697552
71,1,87467,-0.0517824134244456,0.0548867657348314,0.346100737022095
72,1,89070,-0.0255047609990632,0.0545950940879512,0.640672102492548
73,1,89616,-0.0403424062776642,0.0542757267016152,0.457802733656756
74,1,89679,-0.0198929499676593,0.0543147426357948,0.714395533685154
75,1,89880,-0.0245808346195681,0.0543230740892967,0.65119149917647
76,1,91472,-0.00914805280542037,0.0547400061621554,0.86737271497609
77,1,93789,-0.0593192476104207,0.054086102078789,0.273495763338059
78,1,94351,-0.0523104788456704,0.0542493631999114,0.335575799058196
79,1,99148,-0.0360124723607375,0.0541442582506396,0.506407541403455
80,1,101281,0.117019754824422,0.59249930984098,0.843548449749264
81,1,106011,-0.0210134864007991,0.0564527442576405,0.709943902085617
82,1,106800,-0.0156582246358173,0.0542448532596327,0.773012341471235
83,1,107970,-0.0252647740885371,0.0540738103173779,0.64062535264744
84,1,109000,0.0163764564919926,0.0541788426645267,0.762626826976837
85,1,112549,0.058256592363337,0.0540356259467424,0.281718819968595
86,1,112742,0.057048828767977,0.0542504767406172,0.293710663633186
87,1,113050,0.0704892722174666,0.0541140761579046,0.193558771653489
88,1,113135,0.0521300124194151,0.0540346251435475,0.335329490928583
89,1,114076,0.0692398436686475,0.0539801625098288,0.200442112987219
90,1,114628,0.051792013969449,0.0541726016282351,0.339698467711213
91,1,116283,0.0219052926314786,0.0545319224718685,0.688150346071112
92,1,126880,-1.61300346887486,1.01980138869805,0.114617278241896
93,1,127853,-0.0349614671812403,0.054411019304455,0.520937207521945
94,1,128302,-0.0459651951895589,0.0541784974733801,0.396788544074649
95,1,128704,-0.0358195359275743,0.0542542051894468,0.509545296948385
96,1,128911,-0.0453343442409203,0.0542400566430201,0.403827562123259
97,1,130267,-0.0952374891304222,0.0540307073576145,0.0788240282661162
98,1,130271,-0.0906765052946436,0.0541175969425453,0.0947127115513392
99,1,130613,-0.081940220766673,0.0546664140158345,0.1347898354478
100,1,132012,-0.0979735262467896,0.0544746868071503,0.0729496557767439
101,1,133231,-0.0738822845334936,0.0541929011498629,0.173650444197141
102,1,137074,-0.0636548021509722,0.0541522272788739,0.240595375856049
103,1,137304,-0.0652277704351767,0.0541658223445894,0.22930992548204
104,1,139686,-0.0778261488446178,0.0541902099269178,0.151840640414389
105,1,149562,-0.0656872928618624,0.0543599693728406,0.227711445354112
106,1,150447,-0.0900204415698974,0.0548677008155744,0.101754159711325
107,1,151446,-0.192470920288334,0.110171247619512,0.081504246632026
108,1,154084,-0.0598966982045631,0.0551546037773185,0.278229664174515
109,1,156633,-0.0486679667584343,0.055944147642429,0.384925180580853
110,1,157269,-0.0446290272081691,0.0541919424877797,0.410759160830213
111,1,160054,-0.0437807566463747,0.0547097361274549,0.42411169095122
112,1,166222,-0.0444209210739696,0.0543028792694968,0.413896748933667
113,1,166416,-0.0391089984684407,0.0542040227458939,0.47107052375814
114,1,167326,-0.0465436526620519,0.054495943543328,0.39364234595518
115,1,168836,-0.0334330985098097,0.0542645312857614,0.53821683400853
116,1,171200,-0.030975255497611,0.0543500093594255,0.569093259820021
117,1,171431,-0.0323487090736026,0.0546873782400182,0.554550284275193
118,1,173339,-0.0385553705287187,0.0542501809421487,0.477742107034372
119,1,173845,-0.0398253130714186,0.05420254520591,0.462979656325259
120,1,175121,-0.0325487407782633,0.0541086997484164,0.547864111814849
121,1,175281,-0.0518242408404556,0.0541121843063236,0.338860175352429
122,1,175315,-0.0459918167409693,0.0541100420308691,0.395918857277918
123,1,175523,-0.0483315328549432,0.0544115077175969,0.375006082404192
124,1,175541,-0.0490445378815634,0.0541871313989831,0.366032022372726
125,1,175653,-0.0490642631222177,0.054358944033784,0.367354868842601
126,1,175805,-0.0959516691162155,0.0572724790308105,0.0947503493870872
127,1,175818,-0.0689171253931204,0.056058854672205,0.219751573106132
128,1,175856,-0.0529022792587901,0.0552483659900188,0.338952296337576
129,1,175876,-0.0382957231483592,0.0544341344184547,0.482192985560712
130,1,175989,-0.0497084950735455,0.0545635948547024,0.36290681125033
131,1,176001,-0.0530422637734431,0.0548397281849545,0.334094599690369
132,1,176451,-0.0568536615640336,0.0554899725533063,0.306265166671079
133,1,177692,-0.0306722241794597,0.0541407770172878,0.571395442134181
134,1,178191,-0.0230164067153927,0.0542053247384799,0.67137586461007
135,1,178224,-0.0306722241794597,0.0541407770172878,0.571395442134181
136,1,178960,-0.0545948450253524,0.0545206145827951,0.317337979893193
137,1,179139,-0.126742381279483,0.108001159504124,0.241375336035011
138,1,179139,-0.223881057093733,0.217615168710886,0.304281154893039
139,1,180955,-0.0882073800923212,0.0625248846662947,0.159197095651625
140,1,183802,-0.0260517529154886,0.0541544562031146,0.630769137348575
141,1,183954,-0.0347078282948843,0.0545353154085832,0.524909628820295
142,1,184450,-0.0243867773700398,0.0540732540553228,0.652269925677678
143,1,184641,-0.0116104032544659,0.0556594260078476,0.834882967367144
144,1,184718,-0.0297210971831201,0.0543731418432882,0.58498958147994
145,1,185296,-0.00319745364021704,0.0541651168920859,0.95296034027221
146,1,185438,-0.0142393926198513,0.0541626394348498,0.792780536101582
147,1,185469,-0.0158742197369079,0.0542395367141364,0.769947278327284
148,1,185503,-0.0208303182276398,0.0540944538590198,0.700415180801032
149,1,185705,-0.029505170141959,0.0546879786559068,0.589869353365225
150,1,185749,-0.0391491923425384,0.0546708273230666,0.474409671322883
151,1,185806,-0.0161037995231844,0.0547768697225426,0.768939060516736
152,1,185879,-0.0292866498714991,0.0550262222022479,0.594900981419331
153,1,185916,-0.0158718890133507,0.0550167741303067,0.77313962031467
154,1,185941,-0.0192148592887508,0.0552534847342286,0.72822895869853
155,1,185954,-0.034157853761043,0.0553945146859795,0.537877052997801
156,1,186055,-0.0222256964882619,0.0543053002654447,0.682587496864355
157,1,186896,-0.00789221237146295,0.0552071136599247,0.886406148888859
158,1,187697,0.0491060486616872,0.112562772089156,0.66291856491218
159,1,189392,0.0223145507165672,0.113177195108133,0.843812107228797
160,1,189416,0.146261017490765,0.109207234269686,0.181335403405062
161,1,190132,-0.00783745344298922,0.0543854855840235,0.885496408112239
162,1,190148,-0.00968373376827045,0.0544010466520752,0.858820065426943
163,1,190165,0.00194434315330386,0.0548214398074153,0.971727535605531
164,1,190169,-0.0143406717949774,0.0547478535790692,0.793520212470808
165,1,190933,-0.0773210617337796,0.0541530089061234,0.154226082265326
166,1,192149,-0.0553809740017035,0.0546737736935071,0.311785034080571
167,1,192302,0.0665046850009827,0.072208174489035,0.35767250746018
168,1,192303,0.0811409662861569,0.0651309855691067,0.213659623504577
169,1,192305,0.04878696104119,0.0677815179165533,0.472144180091012
170,1,192315,0.176162545947788,0.0763751544452526,0.0216588825456667
171,1,192795,-0.111737804384512,0.0538791123214726,0.03881682746137
172,1,194020,-0.0525781033429108,0.0570270056953976,0.357165560510118
173,1,194187,-0.0764524983664479,0.0540984346936091,0.158474874239474
174,1,194867,-0.0312015484743154,0.0541962933448944,0.565175538860055
175,1,197325,-0.0427600471208422,0.055498177318874,0.441532571255369
176,1,197392,-0.0840845339640927,0.0560805015834147,0.134675549616735
177,1,198857,-0.0419733190910425,0.259983591565917,0.871834475716126
178,1,206666,0.030626104806136,0.0609589826185251,0.615695840049852
179,1,206675,0.0645974100645317,0.0793171441911823,0.415953875676128
180,1,223051,-0.00536787539098038,0.0628348843222027,0.931969351196287
181,1,223059,-0.0356129588917755,0.0652203817647426,0.585383130687299
182,2,7366,0.118318609918269,0.0783888900317279,0.132096269257182
183,2,8180,-0.102458313253039,0.108135432560877,0.344032260781152
184,2,8187,0.0588043487330303,0.112549602117574,0.601667410619263
185,2,8250,0.0479345269179472,0.110897959546593,0.665830954866338
186,2,8253,0.0295426273161929,0.110916158078682,0.790124424766527
187,2,8285,0.021510965071698,0.0601288508422572,0.720745853528838
188,2,8302,0.027928293047038,0.056275013194116,0.620004126588544
189,2,8306,0.027928293047038,0.056275013194116,0.620004126588544
190,2,8314,0.0194198811561268,0.0551301019991546,0.724856871450915
191,2,8317,0.0268993839400168,0.0563791386099609,0.633574831562457
192,2,8328,0.0378436820580729,0.0561088598584942,0.500454701567363
193,2,8331,0.0326087938641327,0.0560125675239714,0.560824317426842
194,2,8498,0.0369237254879463,0.0550239519085283,0.502628649119186
195,2,8651,0.029272847945043,0.0550885603230334,0.595491079023267
196,2,9418,0.211788911575979,0.139706590844623,0.130425657758925
197,2,9812,0.0347362865955025,0.0554072069621794,0.531112188370216
198,2,9932,0.041974034026987,0.0551743355852825,0.447312545032202
199,2,10135,0.0519035599950616,0.0549386628999561,0.345430315564215
200,2,11616,0.0250898081364043,0.054933460188097,0.648145396143016
201,2,12133,0.0448895674788237,0.0551163777401545,0.415935947668321
202,2,12194,0.0362171985188809,0.0553479105036569,0.51330901655735
203,2,12359,0.0526944200514037,0.0551482754614365,0.339976561429467
204,2,13061,0.0335495792601627,0.0551866009423096,0.543624947860508
205,2,14298,0.0445626270876994,0.0553388649941996,0.421207006010799
206,2,15222,0.0348357615896806,0.055899057921358,0.533561769371058
207,2,17986,0.0201016440651372,0.0549392722792827,0.71466749816621
208,2,19770,0.0178173734493159,0.0553214798434951,0.747590523247186
209,2,19836,0.0287731924097258,0.0551563411440555,0.602229991163175
210,2,19851,0.0320198256572168,0.0553129012573776,0.563035749150523
211,2,21595,0.0285411989440277,0.0550896479144662,0.604722524304856
212,2,22385,0.0313835751537751,0.05513743950266,0.569590468533763
213,2,23441,0.0544556443971483,0.0556230434514644,0.328244363668064
214,2,24209,0.0554841806699311,0.0551608849140102,0.315171442808277
215,2,24341,0.0634036603004858,0.055267606323052,0.252070963896049
216,2,26815,0.0440648165402977,0.0552544324436472,0.425703040537544
217,2,28209,0.0319783091025105,0.0552966062271553,0.563426905895172
218,2,28695,-0.00375985385275013,0.0577963601405927,0.948168250915608
219,2,35849,0.227496551887813,0.592408313975312,0.701194943843809
220,2,35850,1.51712445679352,0.720164937838698,0.0358545528612131
221,2,41245,0.00564836783834721,0.0551097684302964,0.918423532175169
222,2,43214,0.0160969677614855,0.0559975308284361,0.773929928844535
223,2,47104,-0.0318993790128385,0.0544163486843754,0.558109396851992
224,2,50915,-0.060539854704341,0.0548832376177783,0.27074975936436
225,2,55834,-0.0863181461412403,0.0545305094310064,0.114332207569555
226,2,56422,-0.0768562109570003,0.0546687077685189,0.160647111393367
227,2,57715,-0.0597206949087011,0.0545482890764301,0.274340846849867
228,2,59046,-0.0691378360185326,0.054793807829649,0.2078603622276
229,2,59191,-0.0713821353433112,0.0544704584073406,0.190887437481288
230,2,59383,-0.0869602523679794,0.0544220596513345,0.110963034842174
231,2,59477,-0.0657853723194832,0.0553296509426578,0.235250112256613
232,2,59755,0.00574848525155147,0.124564963606455,0.963217991715487
233,2,60471,-0.0998204588809945,0.0544334191220025,0.0675241710725912
234,2,60478,-0.0989824518701549,0.0545004556276434,0.0701914137677166
235,2,60786,-0.0999772138845766,0.0544048515833877,0.0669539025859324
236,2,61035,-0.114289583744611,0.0543209851984642,0.0360881804776987
237,2,61071,-0.109810805445785,0.054097752251043,0.0431204627719637
238,2,61675,-0.0986937490640122,0.0543157912438673,0.0700594210517646
239,2,62776,-0.0461442204206419,0.0569038861549825,0.417960817916726
240,2,62939,-0.070340198524183,0.0543460823977851,0.196407480039555
241,2,63527,-0.067980862936352,0.0545595194607676,0.213592699700443
242,2,63857,-0.0952908947758788,0.0544564111316325,0.081012007936523
243,2,65527,-0.0954829695960533,0.0542743604071305,0.0793988300686117
244,2,67007,-0.0381986003329894,0.0599825915252651,0.524649568600916
245,2,67023,-0.310840604289412,0.123004015865876,0.0119377270533348
246,2,67024,-0.34245059294355,0.123224621385419,0.00574309811216415
247,2,67976,-0.0524293246417535,0.0552264718273464,0.343091441543898
248,2,69628,-0.0314940458857845,0.0561880034556791,0.575485874112671
249,2,71825,-0.0730771609756768,0.108631287966029,0.501573047468676
250,2,72389,-0.025341243522295,0.0549393659939877,0.644897313382748
251,2,72392,0.018070401848257,0.0553212473466817,0.7441300850321
252,2,73646,-0.040686335725842,0.0541519614364844,0.452950871369035
253,2,74564,-0.035591114987147,0.0540556480475801,0.510699909414406
254,2,74739,-0.0257515044293941,0.0542493663972508,0.635303147669238
255,2,79931,0.042708637208217,0.0611236363800626,0.485183734256286
256,2,80748,0.0371183468684265,0.0564031806171437,0.51090949373342
257,2,80873,-0.00332318488127416,0.0543958606779617,0.951320031524716
258,2,81501,0.025268325956929,0.0543704543289513,0.642401536372812
259,2,83526,0.0170345513951877,0.0542951467148591,0.753903942661188
260,2,83845,0.0188505024767303,0.0543450634125377,0.728898017974829
261,2,84412,0.372679521952323,0.135534982742743,0.00627214346183392
262,2,84412,-0.0277409586764606,0.0685762645329572,0.686070137866417
263,2,84447,0.0496847404070781,0.0549847412588235,0.366818664980308
264,2,87391,0.0577073942190778,0.054027076007809,0.286196329079739
265,2,87562,0.0579974464941524,0.0541633617874065,0.284996598276191
266,2,87849,0.0548655036692191,0.0541674593530479,0.311807991043104
267,2,87878,0.0631367851823418,0.0543754803926799,0.246375223528938
268,2,88125,0.0140022505851799,0.0605769225566291,0.817333537688763
269,2,89785,0.0578780828666951,0.0543981369186394,0.288068745075082
270,2,93441,0.0600400723587222,0.0560207346687246,0.284565717553727
271,2,93588,0.052603533985102,0.058014521205628,0.36516786714034
272,2,93721,0.0328830496488224,0.0542925598157185,0.545127095490584
273,2,93952,0.0466731837357309,0.0541083892284871,0.388950306255586
274,2,95085,0.0120728387605307,0.0542371739856773,0.823980684067519
275,2,103188,-0.00433920519765341,0.0555572162086412,0.937790087717193
276,2,107124,0.0157561432193687,0.0542614837770286,0.771700371106182
277,2,111645,-0.0265222778725037,0.0542843648015259,0.625442156452292
278,2,111916,-0.0197074058266789,0.0544206074555994,0.717470598192991
279,2,111931,-0.0129095939511454,0.0545096147854777,0.81292488563731
280,2,111999,-0.0142732088575158,0.0543128704356163,0.792861074511321
281,2,114528,-0.0361472494478682,0.0545968737668419,0.508354854647731
282,2,116024,-0.0519429969241904,0.054690826939906,0.342885506631699
283,2,119244,-0.0363135655805139,0.0596511115746663,0.543071129011238
284,2,119246,-0.0482242680355376,0.0602644221641429,0.424126609228722
285,2,119247,-0.0316022000177304,0.0607312910966513,0.603138135626612
286,2,120090,-0.0209602883006649,0.0545329746338427,0.700943158177907
287,2,120291,-0.0357793129465925,0.055135260992288,0.516801034522577
288,2,120726,-0.00611962478452899,0.0548484301045771,0.911225092425998
289,2,121716,-0.0526845970259547,0.0547152958643118,0.336263818536082
290,2,123100,-0.0488706654527834,0.0548009824009108,0.373115929035579
291,2,124677,-0.0791737944507304,0.054624801316002,0.148110602110302
292,2,127636,0.0234334853151947,0.0692822244329911,0.735389217407931
293,2,127887,-0.0883118359904944,0.0549621139748757,0.108997481669528
294,2,128935,-0.092174097369364,0.0548917916044772,0.0939986303534272
295,2,129053,-0.0975313074265496,0.0550340642990551,0.0772240505823693
296,2,130040,-0.0951975928830038,0.0553844490587962,0.0865182945388247
297,2,130976,-0.097125713861656,0.054919977025369,0.0778417651157546
298,2,132199,-0.122920393766987,0.0550308710068583,0.0261312354736475
299,2,133355,-0.111785086889536,0.0554751447542439,0.0446572951124108
300,2,133435,-0.125639320231551,0.0555125345832572,0.0242264322968942
301,2,133943,-0.0508157599077919,0.0654068932656919,0.437727745720423
302,2,135183,-0.0975949942696061,0.0557031466773121,0.0806325923567325
303,2,135402,-0.103084779550265,0.0556666337745873,0.0648859961548993
304,2,135898,-0.130052697488615,0.0558053623091294,0.0203442253109298
305,2,135912,-0.128497766679832,0.0558574120787293,0.0220046761769876
306,2,135925,-0.134430561792019,0.0555608269669128,0.0160456786970399
307,2,136002,-0.135897744022634,0.0555084452293513,0.0148419090031071
308,2,136173,-0.11355024209952,0.0560488571137851,0.0435252117404045
309,2,138209,-0.100640305352591,0.0577791784356204,0.0824128793962785
310,2,138318,-0.148989504086682,0.0573160927429394,0.00972957204274262
311,2,138695,-0.142010185108252,0.0563658178868558,0.0121951013297868
312,2,138818,-0.13630888264992,0.0563005261119263,0.0159775370749889
313,2,139728,-0.122168019080954,0.0562899635467648,0.0306477890229778
314,2,140174,-0.128318705060037,0.0562511822583736,0.0231333096067241
315,2,140863,-0.143040781590677,0.0561273670565809,0.0112414296451864
316,2,141152,-0.137982743333309,0.0563241332674077,0.0147787642944436
317,2,141292,-0.153554196208375,0.0557971216591446,0.00622888330803767
318,2,141545,-0.145294120507026,0.0561370605683238,0.0100464038222839
319,2,145823,-0.13577496597933,0.0583821068915635,0.0206045440010073
320,2,145934,-0.215620965749107,0.0962475884364148,0.0256948259653866
321,2,145980,-0.110702864302558,0.059077057696883,0.0617739157961774
322,2,146723,-0.142469974416252,0.0560544237335348,0.011460529684672
323,2,147946,-0.127262796314794,0.0566798531748288,0.0253678611972388
324,2,150394,-0.140516256000184,0.061731728539103,0.0234299657628441
325,2,151274,-0.0634216160005261,0.0973506831826386,0.515163276916807
326,2,151397,-0.128693104851141,0.0568144471743768,0.0241091902410446
327,2,153035,-0.101045472581543,0.0563468176344145,0.0737844866559259
328,2,153228,-0.0889099524045613,0.0568192049521115,0.118528855649077
329,2,153455,-0.0993458193051711,0.0572023948595234,0.0833050216182781
330,2,153732,-0.0468752756902329,0.059341321363689,0.430101058014321
331,2,153815,-0.0793319417495997,0.0570698715725223,0.165379139192003
332,2,154160,-0.107600248209104,0.0563359088541258,0.0569464576354018
333,2,154235,-0.084862189570433,0.0570130767715648,0.137520074826789
334,2,155527,-0.0922838325761478,0.0618804362278456,0.136769289516695
335,2,159870,-0.0653656279592983,0.0556385637132435,0.240856230543438
336,2,161229,-0.063975331446589,0.056500384470762,0.258277274772262
337,2,161451,0.168378155394532,0.120870609050202,0.164482912215628
338,2,161451,-0.161576426487325,0.121286531658211,0.183657918281535
339,2,162696,-0.0369832296834309,0.0563249613296899,0.511862984854344
340,2,163284,-0.0442679923896632,0.0555625738764995,0.426147315354541
341,2,164166,-0.036116547451445,0.0560959434151822,0.520100331607126
342,2,165270,-0.0107196571506234,0.0556539198329469,0.84737298565791
343,2,165675,0.00792745965249531,0.0565750774343047,0.888642863988015
344,2,166404,0.22931876683293,0.146121698741408,0.117458047294885
345,2,168012,-0.00447886388474861,0.0683883884426034,0.947819680453249
346,2,168062,0.0427136779156819,0.0560221544627533,0.446305036460582
347,2,168518,0.0375044537072814,0.0557114798090157,0.501266419146218
348,2,168980,0.0414495011926814,0.0556770734404253,0.45709193463387
349,2,169651,0.0423087961618961,0.0557017299673324,0.448024677452888
350,2,169902,0.168310069674594,0.0927484135923008,0.0704194631758778
351,2,169960,0.0227710037246931,0.0867854068615427,0.793179335106445
352,2,170725,0.033287287192233,0.0558183533825772,0.551323510998059
353,2,171254,0.0257168639862153,0.0559200895497835,0.645881197294691
354,2,172242,0.0596061969361295,0.0551845093474903,0.280823702145502
355,2,173254,0.0350350174088671,0.0548203473845258,0.523180259823397
356,2,173340,0.046203590283498,0.0547902545761266,0.399642253074368
357,2,173385,0.0516602283913877,0.0548270212672207,0.346714014954618
358,2,173973,0.0334684855871576,0.0547211060328005,0.541183344118112
359,2,174714,0.173175675185271,0.140079764372413,0.217182120957666
360,2,177341,-0.00850190634570086,0.0545616676555026,0.876262423786592
361,2,180314,-0.0181745367669875,0.0545732790087542,0.739309374037448
362,2,180339,-0.00737862347404128,0.0547183378391034,0.892809413330828
363,2,182758,-0.0170075625030814,0.0545159914462996,0.755244601131028
364,2,183619,0.00716967059288476,0.0547368821400954,0.895862366062394
365,2,183913,0.0108148194331959,0.0561216505338373,0.84730226528128
366,2,184146,0.0125917692382575,0.0564970593645445,0.823761877643561
367,2,187176,-0.030096597919499,0.0550129035200737,0.584667721724723
368,2,191066,0.0196931011511397,0.0554377349121245,0.722630060233146
369,2,191124,-0.0304228976598249,0.07003668200519,0.664274144476941
370,2,191128,0.0170234086564185,0.0644831726541377,0.791935750860583
371,2,191599,-0.00969324853976911,0.054676930867175,0.859388381811325
372,2,191762,0.00485411537445279,0.0568431322710903,0.931995834839535
373,2,191763,0.00531685225801998,0.0548951952375709,0.922896827267017
374,2,191959,-0.0320970441523077,0.0547353273692696,0.557978482962177
375,2,192390,-0.0575415251749355,0.0561897207483614,0.306509197646463
376,2,195759,0.00190349317364685,0.0552321018720546,0.972527003354705
377,2,196912,-0.0219792179893563,0.0543262324014943,0.686032500321416
378,2,197598,-0.165385714570251,0.177240635617029,0.351398917873549
379,2,198110,-0.0195508970887124,0.054654558393184,0.720768453342669
380,2,198283,-0.0487433323152718,0.05632413118426,0.387402852358474
381,2,198805,-0.0112337258389749,0.0548966622184064,0.83797599322636
382,2,198891,-0.0171293601731506,0.0544646523320847,0.753323952998078
383,2,199248,-0.0346787973471524,0.0545654762208001,0.525485025338682
384,2,201782,-0.02489846240857,0.0545134879691733,0.648139223404661
385,2,203285,-0.0100132779104475,0.0543155684798077,0.853841822414782
386,2,203783,-0.0158495271373637,0.0541946557367588,0.770110169386918
387,2,204179,-0.0185647927466628,0.0543233870563892,0.732745507643087
388,2,205406,0.00965011562606918,0.0548881981266069,0.860540853974017
389,2,205834,0.0148059868279668,0.054622016493699,0.786501305764234
390,2,205965,0.0441106001439623,0.0596447805317232,0.460061527654286
391,2,207192,-0.019836522316046,0.0545664057757902,0.716426662179054
392,2,207561,-0.0285090992179232,0.0543141925042914,0.599987577658076
393,2,208682,-0.00223950249340429,0.0542438454962373,0.967091366014613
394,2,210102,0.0143679375035991,0.054378688464201,0.79176458464214
395,2,212519,-0.00650923500502198,0.115748548170085,0.955185621380119
396,2,214801,-0.0155281260447974,0.0543751965615575,0.775372143191562
397,2,215016,-0.0239800233443279,0.0543354601563576,0.659242247103619
398,2,218876,-0.0260298863666743,0.0548948683525173,0.635666829982122
399,2,227511,-0.0170813360425567,0.055293536135001,0.757563842750437
400,2,230378,-0.0305264471635521,0.0545799288518996,0.576313002720047
401,2,231943,-0.0379255942094623,0.0547234426475992,0.48873947514592
402,2,232156,-0.0389131150180888,0.0546990153702389,0.477303561987121
403,2,232789,-0.0324750449170886,0.0545169907230468,0.551766285911108
404,2,238524,-0.0402351382832057,0.0545791474110111,0.461497214231185
405,2,241518,-0.024116490038551,0.0550803775482068,0.661768771260445
406,2,250396,-0.0103245286204966,0.0547169878284707,0.850444505460082
407,2,250466,-0.00591611060746522,0.0546995164075434,0.913932964979428
408,2,252305,-0.024203837558173,0.0548302831067368,0.659170598672444
409,2,254571,-0.0507664023057802,0.055550061255352,0.361400728077818
410,2,254742,-0.0220125187149283,0.0555531634246261,0.692165621297327
411,2,254908,-0.0391331605724431,0.0559512022007569,0.484752759815997
412,2,255033,-0.0172345580205498,0.0656172252313466,0.792971301963148
413,2,255862,-0.0277078950010594,0.0556331402284564,0.618761351215776
414,2,255975,-0.0177963794014991,0.0554436674748423,0.748414523608488
415,2,258311,0.0174877347992483,0.0545281739911309,0.748619884189706
416,2,259284,0.011904105647397,0.0547160788989975,0.82789657739096
