SNP,Chr,Pos,Effect,SE,FMP45_HNM1_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
115,1,168836,-0.0650902066285269,0.05913759777635,0.271795974544465
116,1,171200,-0.0446251568913692,0.0592801380713919,0.452081260592182
117,1,171431,-0.0288506314328454,0.0596783352603553,0.62908620312328
118,1,173339,-0.0421704891988046,0.0591912956124978,0.476660447096314
119,1,173845,-0.0572562252054316,0.0591062253649681,0.333357916870694
120,1,175121,-0.0328495590979879,0.0590415050883721,0.578303088148318
121,1,175281,-0.0464179291395114,0.059065946984817,0.43247307939177
122,1,175315,-0.0423699968909915,0.0590559418161534,0.473567713539477
123,1,175523,-0.0498137033167174,0.0593746689105506,0.402052622280639
124,1,175541,-0.0445180694478514,0.0591438297821234,0.452126695565103
125,1,175653,-0.0386742067010324,0.0593428852587523,0.515013919011075
126,1,175805,-0.0688861818913919,0.0626298002997857,0.272127544471429
127,1,175818,-0.041181382225365,0.0612565145922802,0.501846775626691
128,1,175856,-0.0422371177388132,0.0603169639080024,0.484230746464353
129,1,175876,-0.0396677297157895,0.0593963230821546,0.504666866302668
130,1,175989,-0.0410227419604301,0.0595634043649613,0.49144940682027
131,1,176001,-0.0446467197266711,0.0598668410901252,0.456304430947933
132,1,176451,-0.0475158557377852,0.0605814126128447,0.43337214797759
133,1,177692,-0.0255773330768217,0.0590833022573383,0.665349685575602
134,1,178191,-0.0181612557322902,0.0591497661451369,0.758995109603587
135,1,178224,-0.0255773330768217,0.0590833022573383,0.665349685575602
136,1,178960,-0.0333681871900283,0.0595445177637191,0.575568526948451
137,1,179139,-0.0431282741461976,0.118045658604646,0.715067122381656
138,1,179139,-0.331086115520652,0.237138269822082,0.163539686889524
139,1,180955,0.0202425483425166,0.0684034597814106,0.767458525185973
140,1,183802,-0.0198276757328539,0.0590970034899179,0.737439199336478
141,1,183954,-0.0191036775633414,0.0595280540764582,0.748461758596564
142,1,184450,-0.00378936137343629,0.0590151120416747,0.948839346117693
143,1,184641,-0.00441390159452149,0.0607323970717649,0.942103616487505
144,1,184718,-0.00343724066037748,0.059350484550843,0.953849676273175
145,1,185296,0.00592097991782021,0.0590981433622887,0.920251207917251
146,1,185438,-0.0227331493242537,0.059089387137825,0.700673040376336
147,1,185469,-0.0209689184813993,0.0591765462343818,0.723291856878927
148,1,185503,-0.0252157505647038,0.0590187297691119,0.6694577550704
149,1,185705,-0.0244636157489894,0.0596795719047915,0.682116165392322
150,1,185749,-0.0239767808731586,0.0596801316068914,0.68810759397061
151,1,185806,-0.0271161694168342,0.0597560554750191,0.650265228828318
152,1,185879,-0.027079006826608,0.0600450195085258,0.652282013536802
153,1,185916,-0.0244049918902843,0.0600209435486245,0.684542375329401
154,1,185941,-0.0135329830425539,0.0602922162572547,0.822531932643217
155,1,185954,-0.0180581380909751,0.0604649721259804,0.765379381098586
156,1,186055,-0.0295441484103402,0.0592448353622409,0.618316211963366
157,1,186896,-0.00344171774086899,0.0602370629706512,0.954469015907477
158,1,187697,0.0661462028321447,0.12279808446872,0.590462190639094
159,1,189392,-0.196325424964251,0.123049744159719,0.111496124349734
160,1,189416,0.0231789207099036,0.119450243401647,0.846250963870916
161,1,190132,-0.0611522703545191,0.0592515489188437,0.302741761488997
162,1,190148,-0.0646063518328664,0.0592590909750556,0.276353162382145
163,1,190165,-0.0553679950485212,0.0597422633333845,0.354673445731817
164,1,190169,-0.060329676698668,0.0596539533525651,0.312552457491148
165,1,190933,-0.090146421585133,0.0590612846552176,0.127825641003204
166,1,192149,-0.0999319606400405,0.0595030650842699,0.0939506956388739
167,1,192302,0.071032657318455,0.0787891317605872,0.367908535002235
168,1,192303,0.0167715950428442,0.0712138332391804,0.813949213582642
169,1,192305,0.0489412410163301,0.0739637223676992,0.508599996482019
170,1,192315,0.0109220355243531,0.0839553024258454,0.896566586705319
171,1,192795,-0.12928019611531,0.0587420447652828,0.0283963258565166
172,1,194020,-0.120196952498447,0.0619667653954722,0.0532124305741675
173,1,194187,-0.101754478869707,0.0589443932478267,0.0851721538729291
174,1,194867,-0.0470376966831656,0.0591074656960995,0.426683340327997
175,1,197325,-0.0555863044522677,0.0605318086722336,0.359089318087223
176,1,197392,-0.0615508096026798,0.0612955832971866,0.315987466669604
177,1,198857,-0.0633669003089099,0.283654356990176,0.823357493701247
178,1,206666,0.0371573339034472,0.066505746321598,0.576714828157582
179,1,206675,0.0321613267352507,0.08660601792407,0.710598077896873
180,1,223051,0.0647366235729833,0.0684722074434709,0.345079039728543
181,1,223059,0.0679321991740978,0.0710990849590134,0.339999915480965
182,2,7366,0.0930570304342178,0.0856613473143673,0.278071490526955
183,2,8180,-0.145737724556806,0.117879839117397,0.217159974249728
184,2,8187,-0.0356832620583099,0.122833859970326,0.771604178223907
185,2,8250,-0.0355534350732576,0.121016210355198,0.769090514763301
186,2,8253,-0.0601319396561175,0.120988680611432,0.619495147471885
187,2,8285,0.0120364848654842,0.0656143910229349,0.854555949780909
188,2,8302,0.002159498859721,0.0614220750587835,0.971973345225311
189,2,8306,0.002159498859721,0.0614220750587835,0.971973345225311
190,2,8314,0.0104896598934542,0.060159552169738,0.86167936432134
191,2,8317,0.00144217350956011,0.0615341589121474,0.98131496726779
192,2,8328,0.00116323103405142,0.0612588812795198,0.984860789264602
193,2,8331,0.00144402669826299,0.0611436988387425,0.981171508853667
194,2,8498,-0.00940667746403778,0.0600719468924102,0.875657353612945
195,2,8651,-0.00279051646633355,0.0601300973224234,0.963011317555095
196,2,9418,0.259836996476602,0.152300384738274,0.0888723154570395
197,2,9812,0.00197125497179701,0.0604874714781604,0.974020381368058
198,2,9932,0.00675846029061455,0.0602480891380335,0.910746689213693
199,2,10135,0.0174436091168261,0.060011248954733,0.771472637371597
200,2,11616,0.00553338162939054,0.0599540026955799,0.926516983676955
201,2,12133,0.0207453452741052,0.0601829447772035,0.730521645381439
202,2,12194,0.0143350220973075,0.0604210162314789,0.812598733381525
203,2,12359,0.0189123207383622,0.0602407536031539,0.753747786049243
204,2,13061,0.00713788011152716,0.060243531220786,0.905751754806958
205,2,14298,0.0219197123999753,0.0604235202208438,0.716995396610174
206,2,15222,-0.00371155945362645,0.0610237887785461,0.951535773129714
207,2,17986,-0.00326074921321817,0.0599544748649194,0.95665753419689
208,2,19770,-0.00356160538731054,0.0603689511656778,0.952987638981793
209,2,19836,-0.0110223325526597,0.0602005350133063,0.854829693144183
210,2,19851,-0.00496298522059146,0.0603790824986069,0.934536569875626
211,2,21595,-0.000452872309899655,0.0601302759222043,0.993995028631111
212,2,22385,0.0150846300706492,0.060181822477321,0.802229823274118
213,2,23441,0.0231793545595333,0.0607592243436755,0.703065330012167
214,2,24209,0.0039285482457192,0.0602709843344626,0.948066452821226
215,2,24341,0.0217269528846962,0.0604028389041077,0.719285942456959
216,2,26815,-0.00532416025622062,0.0603408456319905,0.929740121865035
217,2,28209,-0.0426599582160718,0.0603190956469561,0.479885194068745
218,2,28695,-0.0512668218901718,0.0630019989959742,0.416346321099146
219,2,35849,-0.716047725813557,0.645377915889692,0.267969188719491
220,2,35850,0.483353679217819,0.790265653694665,0.541173358102791
221,2,41245,-0.101723458393149,0.0598860348777485,0.0902724347130839
222,2,43214,-0.0776318880715228,0.0609652996147558,0.203721722138637
223,2,47104,-0.0498278667100008,0.059342467077587,0.401663845610187
224,2,50915,-0.0310364931330057,0.0599625873314438,0.605063237379906
225,2,55834,-0.0422616149612514,0.0596657710172499,0.479222787113049
226,2,56422,-0.0510584345434767,0.0597531365137228,0.393413287288165
227,2,57715,-0.0418025028900093,0.0595761946654607,0.483350731674636
228,2,59046,-0.035486014901318,0.0598895396755584,0.553878828989986
229,2,59191,-0.0359412614927211,0.0595455175484941,0.546501878018978
230,2,59383,-0.039416067840025,0.059556456229859,0.508513924194588
231,2,59477,-0.044964549595307,0.0604426944116652,0.457419553751659
232,2,59755,0.0152210872151075,0.135908833049091,0.910891158284995
233,2,60471,-0.0216298971733734,0.0596625516201044,0.717167553020432
234,2,60478,-0.0209957148202941,0.059731300221572,0.725420942671128
235,2,60786,-0.0281784421193335,0.059624661392963,0.636792703591557
236,2,61035,-0.0402994259361134,0.0596006360830003,0.499383314269716
237,2,61071,-0.0346117146186707,0.0593400840168603,0.560079200121462
238,2,61675,-0.0311702741557605,0.0595164717557252,0.600798348082431
239,2,62776,-0.012316149273071,0.0621412639335503,0.843005814709939
240,2,62939,-0.03572274081525,0.0594062546332484,0.5480064162675
241,2,63527,-0.0284829273985533,0.0596405153432589,0.633247006142917
242,2,63857,-0.0427229029182377,0.0596303174324521,0.474179367429633
243,2,65527,-0.0226360195091975,0.0594647190379002,0.703682281336901
244,2,67007,0.000389939170924371,0.0654836256619157,0.995252182019884
245,2,67023,-0.0609106856383725,0.135377433266645,0.653035394521931
246,2,67024,-0.0650941369602682,0.135867080968225,0.632162995770045
247,2,67976,-0.00121237353690173,0.0603335584723074,0.983979329580244
248,2,69628,-0.0332817548342041,0.061307520332254,0.587564809225468
249,2,71825,0.101026650191445,0.118479853432701,0.394409104971568
250,2,72389,0.0267460206709128,0.0599446238686295,0.655741649811967
251,2,72392,0.0207435364893848,0.0603591520465667,0.731300240769432
252,2,73646,0.0285672134847673,0.0591120105583589,0.629201817982747
253,2,74564,0.00296056475917408,0.0590152463115412,0.96001839871553
254,2,74739,-0.000850059155008062,0.0592094862843127,0.98855342963108
255,2,79931,0.0660552896266219,0.0666444525690368,0.322286553983778
256,2,80748,0.0611365098432111,0.0614923123335704,0.320799767659366
257,2,80873,0.0442608451353801,0.0593039952030776,0.455959804981761
258,2,81501,0.0409301376864379,0.0593008768283876,0.490514827695449
259,2,83526,0.0276540508414847,0.059230539071577,0.640867766000525
260,2,83845,0.0295644669282223,0.0592842534030781,0.618308357154247
261,2,84412,0.351131223638653,0.148282272428407,0.0184232234459712
262,2,84412,-0.0809749108695714,0.0747156045861607,0.279204208616012
263,2,84447,0.0473386181220554,0.0600094437721628,0.430727516025885
264,2,87391,0.0469228725424037,0.058990416494056,0.426896702646367
265,2,87562,0.0425715742532408,0.0591492921491403,0.472166928602136
266,2,87849,0.0419507356671907,0.0591449386643547,0.478614599007557
267,2,87878,0.0530672696808168,0.0593742606980903,0.372050872438684
268,2,88125,0.0786573742401621,0.0659667996142669,0.233913899086145
269,2,89785,0.0363464323481553,0.0594165451604977,0.541115199032327
270,2,93441,0.0157794534425332,0.0612169310759841,0.796740102763138
271,2,93588,0.0218061645319702,0.0633617569351768,0.730935838995231
272,2,93721,-0.0149512900308979,0.0592631715008524,0.800966557469642
273,2,93952,0.0045419306617201,0.0590984891841812,0.938783563547034
274,2,95085,-0.0326180642104946,0.0591559957849263,0.58171473981679
275,2,103188,-0.0184058164863146,0.060610196472652,0.761554226310083
276,2,107124,0.00440613050464095,0.0592104421152454,0.940722519835258
277,2,111645,-0.00282922479720329,0.0592486329273706,0.961941109871537
278,2,111916,0.00850452849734656,0.0593867568270579,0.886209352467352
279,2,111931,0.0159272306528242,0.0594732515686582,0.789005878357309
280,2,111999,0.00927550263579191,0.0592636437784167,0.875718518240155
281,2,114528,0.00326437859878143,0.0596064961229916,0.95635628086157
282,2,116024,0.0197119511558496,0.0597392666978233,0.741621071465242
283,2,119244,-0.0295603922424044,0.0650995185620989,0.650050275401522
284,2,119246,-0.0221804899658796,0.0658025681987189,0.736259662478894
285,2,119247,0.0207346310414311,0.066279161588122,0.754588588384586
286,2,120090,0.0255321857922578,0.0594969874249933,0.668087423310761
287,2,120291,0.00660685994987215,0.060192045675237,0.912659701747877
288,2,120726,0.0339659304186067,0.0598179873430468,0.570517249592457
289,2,121716,-0.0155557078626475,0.0597715972176891,0.794820743835609
290,2,123100,0.00999768955133162,0.0598574252160361,0.867445973284412
291,2,124677,-0.00187711974960592,0.0597772477450449,0.97496676483305
292,2,127636,0.109041250992947,0.0753818904025613,0.148919342842666
293,2,127887,0.000821617985357403,0.0601871618431102,0.98911608768295
294,2,128935,0.0151674573150445,0.0601248614030594,0.800982296313408
295,2,129053,-0.0111304505454118,0.0603104076865005,0.853685841253473
296,2,130040,-0.0252087229252096,0.0606666053609482,0.67800729151699
297,2,130976,-0.0181220818397035,0.0601794485142466,0.763489566434906
298,2,132199,-0.0624603730629083,0.0603746771701876,0.301589252125932
299,2,133355,-0.0463782954001511,0.0608250936608119,0.446279057302876
300,2,133435,-0.0503930355674883,0.0609477204903033,0.408895383472452
301,2,133943,-0.00142529856129042,0.0714253614096191,0.984090483397541
302,2,135183,-0.0629754530293755,0.0609484005419533,0.30219030115687
303,2,135402,-0.0507891918389922,0.0609713811828054,0.40540767736685
304,2,135898,-0.0968424834171735,0.0611380556966872,0.114089891947691
305,2,135912,-0.0941444228155256,0.0611954639501673,0.124841429008772
306,2,135925,-0.104221183158719,0.0608698940976396,0.0877387992966304
307,2,136002,-0.0920227545603133,0.0608796924400459,0.13154281709349
308,2,136173,-0.0755546567019312,0.0613769048446783,0.219144322526939
309,2,138209,-0.0829922977253987,0.0631579865862449,0.189685062824438
310,2,138318,-0.082432436208745,0.0629797284998355,0.191428965030144
311,2,138695,-0.106776125568798,0.0617895127923724,0.0848515834044179
312,2,138818,-0.103583288834959,0.0616906637542374,0.0940221823179967
313,2,139728,-0.0815323246036066,0.0616730040662528,0.187020854468932
314,2,140174,-0.0997445062818102,0.061597133786235,0.106274820359936
315,2,140863,-0.0793431921343735,0.0616560257397823,0.198983382967803
316,2,141152,-0.112686339591622,0.0616836640656707,0.0685677484735018
317,2,141292,-0.107105966441057,0.0612643045859459,0.0812882518957178
318,2,141545,-0.113811288206665,0.0615312269173942,0.0651995569470276
319,2,145823,-0.0903081549670275,0.0640056927234225,0.159143152491749
320,2,145934,-0.129609341151361,0.105532870075103,0.220211933774501
321,2,145980,-0.0860455271514312,0.0646157354656731,0.183834540637151
322,2,146723,-0.0735086520244733,0.0615930258972017,0.233491751991216
323,2,147946,-0.11505915978924,0.0619807094415106,0.0642337912600623
324,2,150394,-0.0695041301676256,0.0677460813329662,0.305617400847794
325,2,151274,-0.0421416530939469,0.10625793631243,0.691903793645569
326,2,151397,-0.0515500840000065,0.0623779060088562,0.409126516351716
327,2,153035,-0.0824738995591605,0.061602314279914,0.181493509955698
328,2,153228,-0.0802871390270292,0.0620622214852614,0.196630242254293
329,2,153455,-0.0737873837470597,0.0625555390830026,0.238973594553447
330,2,153732,-0.0595051080287824,0.0647261253815555,0.35854721288532
331,2,153815,-0.0737943941365609,0.0623145614634115,0.237121194930319
332,2,154160,-0.080682945174538,0.0616345824867701,0.191367837535806
333,2,154235,-0.0707352459467511,0.0622872857059579,0.256882319782089
334,2,155527,-0.0936631311968428,0.0675453955821839,0.166417672062277
335,2,159870,-0.0408767507016812,0.0607859871308064,0.501724485670969
336,2,161229,-0.0567598686474596,0.0616845807984315,0.358115962399259
337,2,161451,0.0668191373572364,0.132194155900685,0.61354975704091
338,2,161451,-0.0430143650745665,0.132646277300354,0.745919092484796
339,2,162696,-0.0405939535436759,0.0614548118350221,0.509331994184573
340,2,163284,-0.0457718040486738,0.0606289916156626,0.450782892266937
341,2,164166,-0.042529961628665,0.0611994622630429,0.487549995896989
342,2,165270,-0.0582426095667646,0.060647117672919,0.337535177238624
343,2,165675,-0.0453870482454409,0.0616825922202172,0.462331220464296
344,2,166404,0.157129759891923,0.159767523636549,0.326039929287728
345,2,168012,-0.0491782037343302,0.074572006021271,0.510022252286792
346,2,168062,-0.00474142791091525,0.0611746647188545,0.938264613861115
347,2,168518,0.00024032928172546,0.0608249087167134,0.996849666166978
348,2,168980,-0.0103844267720005,0.0607935210777391,0.864467338846689
349,2,169651,-0.030878211648501,0.06080270267871,0.611880793787425
350,2,169902,0.0729331566456066,0.101593105963932,0.473297017261367
351,2,169960,-0.0796937638455324,0.0946043594007437,0.400140072241162
352,2,170725,-0.0363673598291939,0.0609024304011458,0.550795823045274
353,2,171254,-0.0375331015475684,0.0609990866771538,0.538749151798725
354,2,172242,-0.00266298796285602,0.0603101851598744,0.964805927216983
355,2,173254,-0.0134545525207924,0.0598439121279557,0.822243619031127
356,2,173340,-0.018697995886006,0.0598326779675086,0.754841481669835
357,2,173385,-0.00624532708505221,0.0598951421554626,0.91701349892144
358,2,173973,0.00164902129639155,0.0597368851119525,0.977992998720992
359,2,174714,0.119280065206893,0.153037669479783,0.436256703622618
360,2,177341,-0.0183065252786732,0.059525435451496,0.758612814788359
361,2,180314,-0.032049558522776,0.059528948832399,0.590649835421546
362,2,180339,-0.0285446608693563,0.059684506482718,0.63276182637904
363,2,182758,-0.0790946393182658,0.0593405856230855,0.183426618386949
364,2,183619,-0.0506591216092578,0.0596630919127388,0.396408643221363
365,2,183913,-0.036285190539934,0.0612061936787748,0.553670989027496
366,2,184146,-0.035503118893267,0.0616184061493156,0.564862603038171
367,2,187176,-0.0881300090257494,0.05986565434745,0.14187682645051
368,2,191066,-0.0483286612145584,0.0604433261934201,0.424497761407495
369,2,191124,-0.0495466841112648,0.0763908187647078,0.517022049172914
370,2,191128,0.0451865210087501,0.0703223881973226,0.520925211747413
371,2,191599,-0.0770162551582909,0.0595187884599661,0.196517505919074
372,2,191762,-0.056568898111249,0.0619481471720341,0.361778863790047
373,2,191763,-0.0554809370953914,0.059823228094378,0.354344955320138
374,2,191959,-0.06168721112739,0.0596596436168648,0.30185074438678
375,2,192390,-0.107043633422421,0.0611337954965745,0.0808191305241469
376,2,195759,-0.037801909478291,0.0602293670681256,0.530650482558862
377,2,196912,-0.0529523833074592,0.0592211974248506,0.371853120008904
378,2,197598,-0.19291731841503,0.193350321855599,0.319078945546658
379,2,198110,-0.0889271101343753,0.0594554224087505,0.135626913138734
380,2,198283,-0.100938703400151,0.0612844818860988,0.100437308239147
381,2,198805,-0.0795768001708568,0.0597504940496844,0.183779192526601
382,2,198891,-0.0738766923487373,0.0593036229222947,0.213687303328298
383,2,199248,-0.0784963191789728,0.0594228779627796,0.187364336541748
384,2,201782,-0.099267587703658,0.0592613064789366,0.0948035854823412
385,2,203285,-0.0958935946900952,0.0590455196694854,0.105255101499143
386,2,203783,-0.104581246548258,0.0588755412049705,0.076542998125365
387,2,204179,-0.105204468161966,0.0590161376405223,0.0755043888136696
388,2,205406,-0.094048099444821,0.0596807004695752,0.115955082563272
389,2,205834,-0.0951815659886073,0.0593877266035789,0.109892102114478
390,2,205965,-0.088017755000392,0.0649591549591154,0.176293341406482
391,2,207192,-0.107625264517239,0.0592715111254023,0.0702491748812702
392,2,207561,-0.0975245659671023,0.0590567918082978,0.099552490349772
393,2,208682,-0.08867936922539,0.0589962292776927,0.13369799476954
394,2,210102,-0.0856047947298368,0.0591623955681682,0.148799439617796
395,2,212519,-0.0736868366816266,0.126231041399095,0.559764169326008
396,2,214801,-0.0949673007615776,0.059119072030321,0.109086025043991
397,2,215016,-0.0891761577834411,0.0591106523889777,0.13228760346133
398,2,218876,-0.0931229123918562,0.0597086196867223,0.119745140433158
399,2,227511,-0.0664161870322315,0.060234407056897,0.270939594453061
400,2,230378,-0.0784904770776319,0.0594310172195956,0.187457359823397
401,2,231943,-0.0989592085926644,0.0595158695469561,0.0972527919570009
402,2,232156,-0.081028755460226,0.0595680706347263,0.174611992053098
403,2,232789,-0.101270320207685,0.0592679114037205,0.0883879115434124
404,2,238524,-0.0899775776023627,0.0594035263288152,0.13074728315676
405,2,241518,-0.0577005884995198,0.0600351351878883,0.337152891205501
406,2,250396,-0.0840216959092022,0.0595361195190563,0.159044987949533
407,2,250466,-0.0653190059571661,0.0595814123676603,0.273695558595877
408,2,252305,-0.0967676017920591,0.0596188975076696,0.105460079294014
409,2,254571,-0.0946124218957537,0.0604721328011977,0.118581558314339
410,2,254742,-0.0759161143528047,0.0604918477854593,0.210315893064575
411,2,254908,-0.0853042375637738,0.0609207914489047,0.16231727292313
412,2,255033,-0.0352375644908238,0.07157633178744,0.622808019849928
413,2,255862,-0.0821239459845318,0.0605642250281817,0.175971935378202
414,2,255975,-0.0672502787915801,0.0603965535411777,0.266260489124393
415,2,258311,-0.051863479393321,0.0594394212665034,0.383505068830977
