SNP,Chr,Pos,Effect,SE,TPO1_TPO2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
75,1,89880,-0.0971312718330817,0.0542972410982748,0.0744913977291224
76,1,91472,-0.0866745126037968,0.0547536612428254,0.11431916635271
77,1,93789,-0.120163836866621,0.0540041458756546,0.0267069728348475
78,1,94351,-0.111979586485825,0.0541979420246123,0.0395460229440884
79,1,99148,-0.114853444657142,0.0540368696239459,0.0342418157118932
80,1,101281,0.134707401286105,0.594713032151551,0.820937256804907
81,1,106011,-0.124789366757243,0.0562852444428137,0.0272536442064445
82,1,106800,-0.0928368950914401,0.0542302546802051,0.0877929757826461
83,1,107970,-0.0826743088079869,0.0541149601260039,0.127469318332583
84,1,109000,-0.0960228042355892,0.0541485987204838,0.0770378273520432
85,1,112549,-0.0504704526046991,0.0542612307605353,0.352935085402376
86,1,112742,-0.0522338755384371,0.0544684401380349,0.338227661443514
87,1,113050,-0.0823858242035545,0.0542707344596856,0.129896220160033
88,1,113135,-0.0896857096509766,0.0540987227123559,0.0982430273199128
89,1,114076,-0.0776096991098501,0.0541515920220603,0.152687663054738
90,1,114628,-0.0731962779875292,0.0543067443552752,0.17857728594271
91,1,116283,-0.093871451232328,0.05452067888183,0.0859892790442653
92,1,126880,-3.80912227757089,1.00704518788322,0.000182325737358379
93,1,127853,-0.00642590771130636,0.054646122387732,0.906458389633116
94,1,128302,0.011787012528153,0.0544336693821299,0.828692709496404
95,1,128704,0.00229029121007285,0.0544913364272835,0.966498247901545
96,1,128911,0.00607535503920048,0.0544965443647514,0.911297916811708
97,1,130267,-0.00855645312891451,0.054469767205854,0.875266657899215
98,1,130271,-0.00583773833076628,0.0545354366101397,0.91481419889009
99,1,130613,0.00827687022741616,0.0550441979463222,0.880560394217696
100,1,132012,-0.0230204809216299,0.0549154532309066,0.675325971070784
101,1,133231,-0.0384816931018102,0.054500872197284,0.48060734307239
102,1,137074,-0.0339845631852682,0.0544317322018577,0.532799713564186
103,1,137304,-0.0199389418605289,0.054470371179907,0.714546185400061
104,1,139686,-0.0250335132686549,0.0545360304759638,0.646497256863742
105,1,149562,-0.0319461452978634,0.0546503121637261,0.559219984117898
106,1,150447,-0.0241712652435522,0.05526827402122,0.662129103044911
107,1,151446,-0.119331056832992,0.110880076128008,0.282565060833759
108,1,154084,-0.011232195506793,0.0554508191827321,0.839594559918315
109,1,156633,-0.00403993914394727,0.05621389743252,0.94274824054643
110,1,157269,-0.0101346973466772,0.0544449215252813,0.852437293228291
111,1,160054,-0.0433225589267145,0.0549165028613842,0.430711342123421
112,1,166222,-0.0305276364257708,0.0545341554001626,0.575978197615626
113,1,166416,-0.0274097274617767,0.0544280455241166,0.614859657730004
114,1,167326,-0.0277382751526561,0.0547370879121968,0.61264334651428
115,1,168836,-0.013600802076577,0.054492695663025,0.803050029849807
116,1,171200,-8.1330443957861e-05,0.0545791173593353,0.998811883679399
117,1,171431,-0.00486379404461301,0.0549192479626354,0.929479715314212
118,1,173339,-0.0142334133756007,0.0544874987668674,0.794072518619715
119,1,173845,-0.0121102813418386,0.054443778198796,0.82410277233994
120,1,175121,-0.00814077198032387,0.0543379115592543,0.880994135677263
121,1,175281,-0.00805468276450855,0.054384136885575,0.882342723633495
122,1,175315,-0.00568432051205978,0.0543678645770174,0.916789931298615
123,1,175523,-0.00823183368214975,0.0546750011435431,0.880409308754469
124,1,175541,-0.00688843049957027,0.0544523756750666,0.899405192743741
125,1,175653,-0.0156538642811854,0.0546195646957819,0.774588194123276
126,1,175805,-0.0563325208928636,0.0576376303190346,0.329061930251839
127,1,175818,-0.0343895986410733,0.056359898604305,0.542136173186055
128,1,175856,-0.0233041753543813,0.0555138713962001,0.674894152455465
129,1,175876,-0.0132025249442642,0.0546722409185523,0.809319469548508
130,1,175989,-0.00293296944626348,0.0548325361550306,0.957372088965644
131,1,176001,-0.00674953085584215,0.0551173035691505,0.902606335787155
132,1,176451,-0.00855603498150911,0.0557791644436864,0.878177403266922
133,1,177692,-0.0187479396207483,0.054359548597859,0.730384195876446
134,1,178191,-0.0187537011052556,0.0544135356096055,0.730561703827857
135,1,178224,-0.0187479396207483,0.054359548597859,0.730384195876446
136,1,178960,-0.0248057736499805,0.0547870348308453,0.650994510924616
137,1,179139,-0.0524236983566393,0.108581980913093,0.629534944975238
138,1,179139,-0.129984359572804,0.218649833358938,0.552567639088534
139,1,180955,-0.00299517797639326,0.0629360565246957,0.962069268579378
140,1,183802,-0.021427130760197,0.0543635915246258,0.693712078563109
141,1,183954,-0.0374349267145061,0.0547351696188531,0.49446921061029
142,1,184450,-0.0292296251679338,0.0542695705106873,0.590501919613373
143,1,184641,-0.0261953844225996,0.0558544007635029,0.63936336637609
144,1,184718,0.00149272919565031,0.0546002787923743,0.978204622112142
145,1,185296,-0.00166584765291056,0.0543686340749877,0.975574064491251
146,1,185438,-0.0258374725005923,0.0543538795409316,0.634826861324609
147,1,185469,-0.0233765201058355,0.0544355248103989,0.667868668829992
148,1,185503,-0.0348958579242385,0.0542771439827593,0.520693435044845
149,1,185705,-0.0267491146465091,0.0548974318116786,0.626379212506054
150,1,185749,-0.0286186805591382,0.0548947609472339,0.602458805031386
151,1,185806,-0.0110764728045371,0.0549860574899277,0.840469410410037
152,1,185879,-0.0261466696523103,0.055237404642163,0.636255509506493
153,1,185916,-0.023895618631042,0.0552151559180515,0.665444107570387
154,1,185941,-0.0237895467404137,0.0554559376136313,0.668198686372814
155,1,185954,-0.0119854069033891,0.0556287309143101,0.829538162594073
156,1,186055,-0.0275947470503507,0.0545022929781072,0.612959082059282
157,1,186896,-0.0382112346981078,0.0553786175466369,0.490647689392176
158,1,187697,-0.0104480134980438,0.113014387645918,0.926394130025092
159,1,189392,0.132643124891874,0.113388715701035,0.242867116196011
160,1,189416,0.152653535230386,0.109594554503515,0.164528605845375
161,1,190132,-0.0158172922483858,0.0545847479219244,0.77215854955738
162,1,190148,-0.0127032847913861,0.0546035181859383,0.816171207421645
163,1,190165,-0.00923992578655469,0.0550251249620279,0.866740852025969
164,1,190169,-0.0185868869266987,0.0549497980772281,0.735374269791592
165,1,190933,-0.0833342623142196,0.0543322774059245,0.125977244368957
166,1,192149,-0.0218935575626369,0.0549463476024823,0.690536916201074
167,1,192302,0.0664392401229739,0.072480044492909,0.359948937415389
168,1,192303,0.0213208911834037,0.0655092031481846,0.745022705588576
169,1,192305,0.0560684151731503,0.0680204270611857,0.410332593096541
170,1,192315,-0.0373867986042713,0.0772117416415073,0.628536184159229
171,1,192795,-0.0414428313663349,0.0543650924753578,0.446386497171324
172,1,194020,-0.00551665121275802,0.0573091969810767,0.923367763192387
173,1,194187,0.03687179387877,0.0544195251270103,0.498502688636358
174,1,194867,0.0596078184653632,0.0543327158188742,0.273350360041534
175,1,197325,0.0410767981903623,0.0557104401002985,0.46141346417979
176,1,197392,0.0165589482992292,0.056463093208473,0.76948788475341
177,1,198857,-0.187201464073507,0.260778857933252,0.473321358978962
178,1,206666,0.00303915680484446,0.0612094644390403,0.960427991233651
179,1,206675,0.0151670040690259,0.0796855524567147,0.849155503204889
180,1,223051,0.0447043824637888,0.0630265043317247,0.47860965599723
181,1,223059,0.0461046703604264,0.0654468550506574,0.481611039096186
182,2,7366,0.20905634029207,0.0781484742591797,0.00781812472836006
183,2,8180,-0.169757254785255,0.108303044462713,0.117910565441658
184,2,8187,-0.159219111473975,0.112697586339336,0.158595708194905
185,2,8250,-0.127144209613154,0.111137856454638,0.253389468428675
186,2,8253,-0.125700325352581,0.11114250920922,0.258829898742158
187,2,8285,0.0107084899428807,0.0603628075245014,0.859294292145783
188,2,8302,-0.048468838138457,0.0564470380851444,0.391110558688636
189,2,8306,-0.048468838138457,0.0564470380851444,0.391110558688636
190,2,8314,-0.0426040596826257,0.0553002988241,0.441570338915692
191,2,8317,-0.0517899262944334,0.0565418626677469,0.360314640185524
192,2,8328,-0.0539879649590774,0.0562824498339003,0.338098076727483
193,2,8331,-0.0566990214089328,0.056168797297203,0.31345515879891
194,2,8498,-0.0518689649809229,0.0551967168200202,0.348008355472452
195,2,8651,-0.0435523221300731,0.0552688686344823,0.431220730356388
196,2,9418,0.106782224562542,0.140571894252998,0.447984484661122
197,2,9812,-0.0371050000584018,0.0556110875480264,0.505065579806102
198,2,9932,-0.0400745541724332,0.0553857697912994,0.469819232596652
199,2,10135,-0.0383380666698748,0.0551768425335734,0.487624133185221
200,2,11616,-0.0624857017410735,0.0550555955459733,0.257163635159223
201,2,12133,-0.0374028618957502,0.0553394291913014,0.499558824032488
202,2,12194,-0.041226626723775,0.055546031178597,0.458455778095658
203,2,12359,-0.0367377830037469,0.0553923241299932,0.507616911702107
204,2,13061,-0.060489111903124,0.0553291567169988,0.275025487017875
205,2,14298,-0.0327376184852614,0.0555702766956228,0.556156902077267
206,2,15222,-0.064196099339062,0.0560356698349151,0.252724675405495
207,2,17986,-0.0532170957152084,0.0550831786636307,0.334644324304541
208,2,19770,-0.0629921339008883,0.055436006654158,0.25660034709496
209,2,19836,-0.066098833970415,0.0552728704803138,0.232552321970851
210,2,19851,-0.058657259385432,0.0554590721658916,0.290930288988102
211,2,21595,-0.0690747487114528,0.0551951513723612,0.211593902267842
212,2,22385,-0.0516314198183613,0.0553015648150731,0.351130904909807
213,2,23441,-0.0164581491726907,0.0559007201306014,0.768611965945547
214,2,24209,-0.0428692908462796,0.0554002670307248,0.439560957224994
215,2,24341,-0.0185600439442288,0.0555696042136393,0.738580655655302
216,2,26815,-0.0366830527027264,0.0554774360745578,0.508899536461212
217,2,28209,-0.0773469381607243,0.0553776523659997,0.16337602172946
218,2,28695,-0.0673152304527531,0.0579029192281688,0.245796122849295
219,2,35849,0.194191071200578,0.594666434443032,0.744198299285951
220,2,35850,-0.111224517597742,0.727373902453871,0.878554694130459
221,2,41245,-0.0527868833556787,0.055246063972212,0.339985460761395
222,2,43214,-0.0461110018608641,0.0561607086959815,0.412169368939286
223,2,47104,-0.0127359709015581,0.0546429882344077,0.815837454793001
224,2,50915,0.0272708379024013,0.0551650241711047,0.621366408422088
225,2,55834,0.00755983039477226,0.0549276465567658,0.890609323632504
226,2,56422,0.0103280759716687,0.0550245768486935,0.851220203082507
227,2,57715,0.0197743679816589,0.054835829247367,0.718606434718076
228,2,59046,0.00761331409749422,0.0551218887534263,0.890226069187691
229,2,59191,-0.000384264098814258,0.0548077571117211,0.994409937020143
230,2,59383,0.00397422439697681,0.0548231367364979,0.942251637036296
231,2,59477,-0.00523823432681642,0.055647738600329,0.92505768753108
232,2,59755,0.0698980363818285,0.124977563666663,0.576322110137676
233,2,60471,0.00259242756562,0.0548972102288569,0.962361960379525
234,2,60478,0.00556197044715434,0.0549592309522419,0.919447762684865
235,2,60786,0.00948754675808905,0.0548673354233985,0.862815031728689
236,2,61035,-0.0123733748860777,0.054861749275081,0.821691770306882
237,2,61071,0.00260379303205294,0.0546166334241296,0.962003020933373
238,2,61675,0.0342744306793158,0.0547436601248147,0.531660855413748
239,2,62776,0.0802001347943354,0.0570110834279535,0.160382377246991
240,2,62939,0.0409660770227339,0.0546358771076738,0.453873522091938
241,2,63527,0.037984667197438,0.0548473678436373,0.489045927087752
242,2,63857,0.0145454337323647,0.0548919245622985,0.791177123787329
243,2,65527,0.0190089772923138,0.0547070405330484,0.728446404058841
244,2,67007,0.0458394654267775,0.060192899811764,0.446841427712326
245,2,67023,-0.0459775094105037,0.124553504588827,0.712245716144347
246,2,67024,-0.0519735379496895,0.1250023190516,0.677823204450957
247,2,67976,0.0476980255840835,0.0554464085436142,0.390232610961563
248,2,69628,0.0263667679533355,0.0564065554742139,0.64047241897603
249,2,71825,-0.111969487938179,0.108946053866095,0.304770370350842
250,2,72389,-0.0166176898423737,0.0551551182932548,0.763370704836911
251,2,72392,-0.038356017222357,0.0554997656940865,0.489955457123044
252,2,73646,-0.0173588847478806,0.0543908307820533,0.749800831398533
253,2,74564,-0.035859360285087,0.0542583066397466,0.509106994312608
254,2,74739,-0.0163206546539245,0.0544634534491114,0.764610972613299
255,2,79931,0.0508601482731753,0.061335783462703,0.407546831453161
256,2,80748,0.0326919365578401,0.0566228925273831,0.564062629500884
257,2,80873,0.0251759771921248,0.054583891438605,0.644914391244793
258,2,81501,0.0235731399825405,0.0545768197052592,0.666058998269387
259,2,83526,-0.0211533351765802,0.0544949245984678,0.698123670364778
260,2,83845,-0.00741920111563465,0.0545569264038769,0.891906635660056
261,2,84412,0.0941228378443455,0.137401671317243,0.493781103218254
262,2,84412,-0.00686792972098527,0.0688486637529549,0.92059625365251
263,2,84447,0.0239444182242762,0.0552402332860696,0.664945552788938
264,2,87391,0.02547202650941,0.054300520574351,0.639292318955761
265,2,87562,0.0187601469021667,0.0544457442462509,0.730625932354654
266,2,87849,0.0172620211437994,0.0544419900716821,0.751376546083983
267,2,87878,0.0340890725097875,0.0546536114413279,0.533208042741312
268,2,88125,0.00343577458801059,0.0608086383393204,0.954974329004608
269,2,89785,0.0145443274227198,0.0546843358299778,0.79041850750261
270,2,93441,-0.0169675414959903,0.0563151925953906,0.763366202937926
271,2,93588,-0.0472625156939269,0.0582457706257046,0.417664082538222
272,2,93721,-0.0265283125626457,0.0545063826362978,0.626772258145474
273,2,93952,-0.00608401856711069,0.0543677420291779,0.910962388651642
274,2,95085,-0.0344492146068118,0.0544137029597917,0.527079475340506
275,2,103188,-0.00539731594059151,0.0557655048168859,0.922951327980413
276,2,107124,0.00410991201909422,0.0544712317693854,0.939898578269273
277,2,111645,-0.00188080806363553,0.0545064618935657,0.972493042732247
278,2,111916,-0.00369544652660223,0.0546346791752704,0.946111136595944
279,2,111931,0.00683465944347805,0.0547173665351042,0.900667158710046
280,2,111999,0.000734754821301531,0.0545220647947197,0.989255419713904
281,2,114528,0.0106985759855985,0.0548328739736897,0.845417173141294
282,2,116024,0.0071747525979613,0.0549648895431396,0.8962188044323
283,2,119244,-0.0353299739849504,0.0598769272595779,0.555539187239504
284,2,119246,-0.0384991934927152,0.060510793268357,0.525034395813001
285,2,119247,-0.0192228065815598,0.0609740520975866,0.752748958557504
286,2,120090,0.0417222237554552,0.0547040755842883,0.446157943343202
287,2,120291,0.0148265034965944,0.0553696016640707,0.78903018048212
288,2,120726,0.0291980833739076,0.0550333492237468,0.596062490404074
289,2,121716,-0.00458976094976582,0.0549922165307306,0.933531491973448
290,2,123100,0.0440298138017279,0.0550187319428319,0.424092898632037
291,2,124677,0.0296971904423862,0.0549700390194634,0.589369987166102
292,2,127636,-0.0246740140864836,0.069541159655571,0.722942575928891
293,2,127887,0.0178208702199699,0.0553616767491402,0.747719721352405
294,2,128935,0.0189487395760946,0.055308264052664,0.732101566242442
295,2,129053,0.0124666989092025,0.0554818771674371,0.822343779908368
296,2,130040,-0.01327999529893,0.0558200287391543,0.812090981780538
297,2,130976,-0.0201288919425771,0.0553594357389659,0.716371674156389
298,2,132199,-0.0312200508626199,0.0556016067067036,0.574816101757531
299,2,133355,0.00744571015229512,0.0560013174488937,0.894303950660192
300,2,133435,-0.00196037812711225,0.0561236407751144,0.972155594821836
301,2,133943,0.0133354339440512,0.0657046855409445,0.839283101105561
302,2,135183,-0.0187983433210532,0.0561459079293622,0.737965501000871
303,2,135402,-0.0184331472925718,0.0561377669770468,0.742837535567085
304,2,135898,-0.025865203542327,0.0564273134979559,0.646960865741856
305,2,135912,-0.0286786791734241,0.0564651685977975,0.611840433388839
306,2,135925,-0.0363517627873826,0.0561966225809328,0.518138155505707
307,2,136002,-0.0339280343040824,0.0561588211916059,0.546135746406916
308,2,136173,-0.0168593007059867,0.0565782520280176,0.765892206746332
309,2,138209,-0.0540010545585128,0.0581738004883284,0.353901271433897
310,2,138318,-0.0349859348164576,0.0580493995305106,0.547100282782426
311,2,138695,-0.0448363091963275,0.0570339109748694,0.43231624324971
312,2,138818,-0.028456370697086,0.0569589982194604,0.617672266136282
313,2,139728,-0.0168094502609664,0.0568699442643237,0.767726889956916
314,2,140174,-0.02290971456572,0.0568639091666697,0.687275439832881
315,2,140863,-0.0130675695473879,0.0568497209117727,0.818332429452799
316,2,141152,-0.0389540374026451,0.0569764158845263,0.494621333525624
317,2,141292,-0.0382530574047624,0.0565675576257819,0.499333203457712
318,2,141545,-0.0289199087526824,0.0568590893153307,0.611333392107675
319,2,145823,-0.0644855203988697,0.0589486505522371,0.274732897018208
320,2,145934,-0.186099589095755,0.096787712956906,0.0553144558025054
321,2,145980,-0.0736234412009995,0.0594640446538825,0.216495490927347
322,2,146723,-0.0474454605708297,0.0567211418100845,0.403457144233016
323,2,147946,-0.0533357556581455,0.0572270606678839,0.351972294902609
324,2,150394,-0.0973369371615114,0.0622011625575674,0.118508615341194
325,2,151274,-0.0816733817998649,0.0976781551518802,0.403637348995985
326,2,151397,-0.0355254603352138,0.0574095404321937,0.536442221479025
327,2,153035,-0.00931481086795682,0.0568132053238804,0.86986037739832
328,2,153228,-0.0102940854882383,0.0572273250384725,0.857349520016422
329,2,153455,0.00719706719626623,0.057660628509513,0.900738920881533
330,2,153732,-0.0173721660161219,0.0596095231006138,0.770891560371795
331,2,153815,-0.00778269610508886,0.0574391763629949,0.892298092496469
332,2,154160,-0.0367659622618632,0.0568051210026917,0.517903943584407
333,2,154235,-0.0188096746300188,0.0573976647737028,0.74332671496634
334,2,155527,-0.0193949551801913,0.0622995277623737,0.755742765849564
335,2,159870,-0.0379373436983803,0.0559200463285699,0.497949175163923
336,2,161229,0.017162539280515,0.0568080246720303,0.762742547723904
337,2,161451,-0.032032135859617,0.12164540329441,0.79245461453015
338,2,161451,0.15727704696042,0.12176004130794,0.197307273720187
339,2,162696,0.000422009253219224,0.0565708997341042,0.994052186584881
340,2,163284,-0.0151015424734928,0.0558154751469903,0.786886105330634
341,2,164166,-0.00980824910316724,0.0563371440290302,0.861887338232886
342,2,165270,0.0216693873769984,0.0558538583486969,0.6982751834599
343,2,165675,0.0295378753279134,0.0567672584772742,0.603157712331593
344,2,166404,0.125012364444994,0.147030499434916,0.395763629682248
345,2,168012,-0.0492459969647476,0.0685954577615832,0.473281947648576
346,2,168062,0.0530657565665853,0.0562078115129353,0.345764618331453
347,2,168518,0.0580026665158974,0.0558712639285082,0.299911523287065
348,2,168980,0.056175827719074,0.0558499483771087,0.315183958860143
349,2,169651,0.0578881635433139,0.0558716003415898,0.300868072898938
350,2,169902,0.0640586595853891,0.0934676392981584,0.493568758383085
351,2,169960,0.0637781012232654,0.0870535110851374,0.464269697258958
352,2,170725,0.0243374111597091,0.0560411276117782,0.664352128701137
353,2,171254,0.0287926331893856,0.0561258929074915,0.608271578087181
354,2,172242,0.0269958109317353,0.0554645086679581,0.626757227103986
355,2,173254,0.0234034670654628,0.055043859831373,0.670965604599384
356,2,173340,0.0149348929890621,0.0550455501870095,0.786304436588276
357,2,173385,0.0314644205818362,0.0550765343264623,0.568169725692264
358,2,173973,0.0281856191751757,0.054935130115205,0.608222626898666
359,2,174714,0.068629392857017,0.140862287251126,0.626412537948606
360,2,177341,0.0212988479554956,0.0547566273886484,0.697530664591957
361,2,180314,-0.00725756380421694,0.0547853751680428,0.894685932785264
362,2,180339,-0.00025357238351742,0.0549251485498174,0.996319035292463
363,2,182758,-0.0254229603409529,0.0547114425386991,0.642451726379665
364,2,183619,0.00803583617485637,0.0549420199433249,0.883799394544325
365,2,183913,0.00549094020048385,0.056334520795564,0.922408271383808
366,2,184146,-0.00970833390681758,0.0567107697824794,0.864172217584242
367,2,187176,-0.0361730039688163,0.0552092516797949,0.512766866778835
368,2,191066,0.000862311944401006,0.055655759212295,0.987647087827093
369,2,191124,-0.0591480352280458,0.0702478611015544,0.400363308977363
370,2,191128,0.0477226718860253,0.0646817606746509,0.461121758581868
371,2,191599,-0.0329913697848938,0.054856519558023,0.54795161663926
372,2,191762,-0.0271239337126703,0.0570388285548305,0.634700139244214
373,2,191763,-0.0117581926481611,0.0550984349710894,0.831135535526828
374,2,191959,-0.0118371114940146,0.0549639315892567,0.829609905158359
375,2,192390,-0.00197550521126799,0.0564842593724195,0.972119892338347
376,2,195759,-0.00302796342155492,0.0554392871877021,0.956473977352893
377,2,196912,-0.00814873783627443,0.054541075042761,0.881318974975303
378,2,197598,0.328921142266102,0.177262828367133,0.0643501866601351
379,2,198110,-0.031282758706291,0.054844390990931,0.568775261603802
380,2,198283,-0.0431213736793992,0.0565489420775665,0.446241284755877
381,2,198805,-0.0400332948865667,0.055064787688893,0.467694528577482
382,2,198891,-0.0170276233067688,0.0546692450452236,0.755630079749177
383,2,199248,-0.0349527737546718,0.0547700407487884,0.523774697212691
384,2,201782,-0.0211877981240191,0.0547226640713131,0.698852532672871
385,2,203285,-0.0244619657149449,0.0545065310715853,0.653858795857969
386,2,203783,-0.0137039935655617,0.054399787949009,0.801255198459199
387,2,204179,-0.00353304214870154,0.0545359975353964,0.948382913477793
388,2,205406,0.0133915781896388,0.0550920350821488,0.808087332747944
389,2,205834,-0.0129090331933173,0.0548284535023943,0.8140006285871
390,2,205965,0.020489325546582,0.0599051079662937,0.732532085730864
391,2,207192,-0.0472739892851033,0.0547236704378646,0.388247387241122
392,2,207561,-0.0342708093167545,0.0545088334492282,0.529938802015842
393,2,208682,-0.0310196995945162,0.0544225560618055,0.569054689809108
394,2,210102,-0.0305836013312355,0.0545639327699258,0.575487541567124
395,2,212519,-0.135954945129114,0.115957997014246,0.241807084054206
396,2,214801,-0.0580571592720915,0.054498076480214,0.28746532895629
397,2,215016,-0.0539228425591265,0.0544789192474904,0.32295336009685
398,2,218876,-0.0646618409079309,0.0550109223616847,0.240612356706965
399,2,227511,-0.0381343819304404,0.055471474293614,0.492244750313254
400,2,230378,-0.0355634518159229,0.0547763808170263,0.516600334203385
401,2,231943,-0.0512974051078948,0.0548983647429942,0.350732824501783
402,2,232156,-0.044553570186771,0.0548924876348448,0.417538580539322
403,2,232789,-0.0575293660794055,0.054663438008612,0.293322821762227
404,2,238524,-0.0487150653390822,0.0547648320934139,0.374323077021646
405,2,241518,-0.00329489614514122,0.0553018667409979,0.952523705221111
406,2,250396,-0.0616308941600071,0.0548271089746193,0.261736434475045
407,2,250466,-0.056125722738431,0.0548244284269292,0.306661180270846
408,2,252305,-0.0414395158856249,0.0550070884888501,0.45174258018409
409,2,254571,-0.0125962136277393,0.0558204777136029,0.82159973907471
410,2,254742,0.00938276815786265,0.0557718586162115,0.866494902257586
411,2,254908,-0.0202336950430245,0.0561898088131046,0.718991098348555
412,2,255033,0.0465611797316113,0.0658233352393272,0.4798058729036
413,2,255862,-0.0137214305634785,0.0558568141448373,0.806093112120184
414,2,255975,0.000129871621570521,0.0556599083636026,0.998139610546403
415,2,258311,-0.0359961895223813,0.0547072937637726,0.510981194499546
