SNP,Chr,Pos,Effect,SE,ERG11_ERV25_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
132,1,176451,0.00297587651547995,0.0928278344541018,0.97444389988503
133,1,177692,0.00832825039235024,0.0904765769403724,0.926711569279203
134,1,178191,0.0162299119594451,0.0905633797874743,0.857875207217074
135,1,178224,0.00832825039235024,0.0904765769403724,0.926711569279203
136,1,178960,-0.00414234312563133,0.0912000273351914,0.96379789183567
137,1,179139,-0.0718183563304571,0.180715891824437,0.691305114842339
138,1,179139,0.0909952910810422,0.364015923281659,0.802751220648839
139,1,180955,0.0747321816098174,0.104659794508556,0.475668982532227
140,1,183802,-0.0994557735326849,0.0903340916342297,0.271656756741613
141,1,183954,-0.111365036765277,0.0909549091844249,0.221618502258212
142,1,184450,-0.0994584379335706,0.0901945753602387,0.270904439359585
143,1,184641,-0.0575220008415599,0.0929286155878196,0.536321366527589
144,1,184718,-0.0865136516398154,0.0907463803710452,0.341061823702357
145,1,185296,-0.083629338955083,0.0903681072551457,0.355374601380718
146,1,185438,-0.0799038263949707,0.0903819326654867,0.377260920481847
147,1,185469,-0.0863110155154855,0.0904959933641044,0.340860255096265
148,1,185503,-0.11790143433944,0.0901600376340425,0.191829276454278
149,1,185705,-0.113004065525802,0.0911901218974293,0.216089580461542
150,1,185749,-0.111370652809953,0.091195814407407,0.222815662722102
151,1,185806,-0.0783362703303997,0.091415253183008,0.392066162397073
152,1,185879,-0.113792643670043,0.0917527966222765,0.215721830273069
153,1,185916,-0.132499870010421,0.0916396970648344,0.149098510315669
154,1,185941,-0.124417962000857,0.0920731999044409,0.177466650388379
155,1,185954,-0.114107234369997,0.0923811984333152,0.21758568285745
156,1,186055,-0.107675989281034,0.0905517208900811,0.235195502735175
157,1,186896,-0.100798922952216,0.0920642451580183,0.274317487880567
158,1,187697,0.0842313513746085,0.188021687706237,0.654437088568901
159,1,189392,0.362275676058981,0.188075351576473,0.0548788318525948
160,1,189416,0.263243620199539,0.182344752916425,0.149721826844961
161,1,190132,-0.0906742756307531,0.0907197127031397,0.318237591979186
162,1,190148,-0.0926993921707095,0.0907413542234611,0.307680158575047
163,1,190165,-0.0743394950872816,0.0914881790010156,0.417018894038266
164,1,190169,-0.0990851509567454,0.0913073290578522,0.278581205889868
165,1,190933,-0.198649370675408,0.0900995804936534,0.0281142993419457
166,1,192149,-0.0786123408855219,0.091363746613149,0.390134661023106
167,1,192302,0.00293133031395332,0.120761008427079,0.980647915664196
168,1,192303,0.0130175738230074,0.109031270482144,0.905031899761362
169,1,192305,-0.00652458604529604,0.113304523585947,0.954112166115707
170,1,192315,0.115502408254597,0.128387458495467,0.368925501780891
171,1,192795,-0.171305704827479,0.0900858560797645,0.0580396868427028
172,1,194020,-0.0685723118197924,0.0953024707168891,0.472294868055027
173,1,194187,-0.0797523937430123,0.0905216309956024,0.378900316704226
174,1,194867,0.02356160710823,0.0905631018343395,0.794885990793718
175,1,197325,-0.0379736538785909,0.0927598556203632,0.682512071586746
176,1,197392,-0.0537951829065882,0.093930853310931,0.567205342819444
177,1,198857,-0.328847719890487,0.433938846104707,0.449064089385231
178,1,206666,0.0377088025902375,0.101842288772339,0.711405886262845
179,1,206675,0.100565190532553,0.132507425310878,0.448394883850109
180,1,223051,0.120763348198176,0.104763257504855,0.249802788716944
181,1,223059,0.0869531186894352,0.108891585689488,0.425100314437954
182,2,7366,0.161586627872471,0.131080539579709,0.218497672368845
183,2,8180,-0.122856048818329,0.180740333506374,0.49711595376796
184,2,8187,-0.0204220355555194,0.188071987549641,0.913592347306706
185,2,8250,0.256333092041388,0.184789603928813,0.166267600251062
186,2,8253,0.207351038155093,0.184963613267749,0.263034198533196
187,2,8285,0.103730737911036,0.100305391886424,0.301774379042141
188,2,8302,0.0609915300924516,0.0939783169730636,0.516763116669875
189,2,8306,0.0609915300924516,0.0939783169730636,0.516763116669875
190,2,8314,0.0315131194612018,0.0920900344797936,0.732404770887226
191,2,8317,0.0598937960868819,0.0941519190156397,0.525097447085483
192,2,8328,0.0863343990489565,0.0936717685486155,0.35733054066691
193,2,8331,0.0776597010974186,0.0935167930417882,0.406853668152017
194,2,8498,0.0954739241359283,0.0918299252360127,0.299199231930245
195,2,8651,0.0944043224011507,0.0919192986750426,0.305107292316792
196,2,9418,0.258048460057395,0.233720582377807,0.270306316926576
197,2,9812,0.073303734231236,0.092521282616296,0.428723417856824
198,2,9932,0.116558430077966,0.0920296679660585,0.206158101595258
199,2,10135,0.140979154783531,0.0915783993472688,0.12459359029864
200,2,11616,0.0819746407178847,0.0916840063039174,0.371877744326083
201,2,12133,0.124929370864552,0.0919124545819454,0.174944159063623
202,2,12194,0.0896651499213242,0.0923858228552355,0.332436467904744
203,2,12359,0.128317124555915,0.0919853401241998,0.163900871839439
204,2,13061,0.103369772573707,0.0920674995406651,0.262302180654677
205,2,14298,0.143711159965023,0.0922059880495121,0.119989943590016
206,2,15222,0.0974870828105766,0.0932807362807036,0.296694919249115
207,2,17986,0.0643541365531666,0.0917238312763337,0.483386206996234
208,2,19770,0.0756999543121897,0.0923345118542229,0.412857893887735
209,2,19836,0.0920625683743417,0.0920381178501739,0.317867128394534
210,2,19851,0.0972417592635068,0.0922933091570418,0.292779141846455
211,2,21595,0.0887716269621122,0.091935196428752,0.334910850546354
212,2,22385,0.0787766272326182,0.0920481906916329,0.392678212730133
213,2,23441,0.0743725341750056,0.0929543370264852,0.424192404007327
214,2,24209,0.0707459265852857,0.092195632891236,0.443388909221567
215,2,24341,0.0807515725305661,0.092390831603967,0.38270076582224
216,2,26815,0.0793469367800077,0.0922833276948345,0.390472499543294
217,2,28209,0.0083609589657978,0.092409925025515,0.927959604920794
218,2,28695,0.0156649649700199,0.096539810232233,0.871190565750102
219,2,35849,0.0125584399456278,0.989763168307719,0.989883618318362
220,2,35850,0.308725525220765,1.21038757087433,0.798822697949653
221,2,41245,-0.0219302097378704,0.0920491282256164,0.811829605369136
222,2,43214,0.0380711813606854,0.0935270729344527,0.684210233545777
223,2,47104,-0.0125540594088191,0.090938650893505,0.890279799797911
224,2,50915,-0.0249252168637305,0.0918250440995473,0.786209410963647
225,2,55834,-0.0299715369868139,0.0913963550231163,0.743159579598947
226,2,56422,-0.0506452737040025,0.0915340165164751,0.580411968871852
227,2,57715,-0.0197873822339533,0.091265755626205,0.828481206674324
228,2,59046,-0.0495975248321956,0.0916955588746957,0.588922190603801
229,2,59191,-0.0464539287753959,0.0911747966773716,0.610717317431724
230,2,59383,-0.0652724305936108,0.0911684132437457,0.474492812323427
231,2,59477,-0.0441428131938467,0.0925775175770411,0.633785328269087
232,2,59755,0.169790597747968,0.207877153382328,0.414603123663526
233,2,60471,-0.040561803802433,0.0913319487295342,0.65723223706084
234,2,60478,-0.0394098194926594,0.0914376549051121,0.666729923776863
235,2,60786,-0.039378382719523,0.0912872659925694,0.666464311647084
236,2,61035,-0.0723375294684496,0.091223525280278,0.428327869748836
237,2,61071,-0.0821387893751114,0.0907853409391762,0.366210522230709
238,2,61675,-0.0313844452963508,0.0911369025790707,0.730776155996838
239,2,62776,-0.00460089908224681,0.0951402236462168,0.961457374010969
240,2,62939,-0.0616554212794807,0.0909354573422126,0.49820763460715
241,2,63527,-0.0682279437388198,0.0912639956335557,0.455205914345365
242,2,63857,-0.0981416489887909,0.0912080048386633,0.282653110863225
243,2,65527,-0.0558984956444136,0.0910076506488329,0.53946723022463
244,2,67007,-0.0948916595676855,0.100124942163225,0.343913990751687
245,2,67023,-0.361015525576448,0.206423289246001,0.0811759241057659
246,2,67024,-0.400239623264274,0.206980139170933,0.0539479279154078
247,2,67976,-0.0526695636027498,0.0923252400591158,0.568716145038158
248,2,69628,-0.0931638464068234,0.0937669760515223,0.321113901776037
249,2,71825,-0.264853985227973,0.181025547495638,0.144336609386954
250,2,72389,0.0137808835499278,0.0917952404215603,0.880750679969341
251,2,72392,-0.0415915452209842,0.0923958619133614,0.652882129888206
252,2,73646,-0.0389238186849215,0.0905038306285025,0.667400432051035
253,2,74564,-0.0432989441703194,0.0903203907710276,0.631956077482861
254,2,74739,-0.00742681140574689,0.0906460015678942,0.934747195235375
255,2,79931,0.0276332989259066,0.102160696405712,0.786942499810082
256,2,80748,0.0111272470531424,0.0942715865163684,0.906107896979982
257,2,80873,0.0322960526190271,0.0908468692012142,0.722427454597249
258,2,81501,0.0412071387657346,0.090821513318408,0.650312331491595
259,2,83526,-0.00740948813471554,0.0907062042539692,0.934942171289122
260,2,83845,-0.00715516221974472,0.0907924685625803,0.937230087994202
261,2,84412,0.283891807986479,0.228309408236102,0.214526463248779
262,2,84412,-0.0195044878536194,0.114571390376531,0.864919921072814
263,2,84447,0.0562850837968678,0.0919036626556604,0.540643834900543
264,2,87391,0.0374244830407187,0.0903704024085163,0.679035372082986
265,2,87562,0.0418742358936618,0.0905936898953658,0.644208153280039
266,2,87849,0.0372866888251712,0.0905907829441502,0.680886286699077
267,2,87878,0.0445177602370448,0.0909710401425052,0.624889447649113
268,2,88125,-0.0575860105959982,0.101148703922022,0.5695008719315
269,2,89785,-0.0081454344824963,0.0910110026380378,0.928735749404614
270,2,93441,-0.0228258152024041,0.0937210827490381,0.807720455048548
271,2,93588,-0.0585285487140843,0.0969700089871443,0.546514731040024
272,2,93721,-0.0267892404039459,0.0907260020158821,0.767956397565158
273,2,93952,-0.0214672468478268,0.0904704479817508,0.812573634697865
274,2,95085,-0.0642834004162882,0.0905393130748855,0.478169546099225
275,2,103188,-0.0421003438800683,0.0927763195683688,0.650263661223772
276,2,107124,-0.023590284502496,0.0906403153242111,0.794812959955743
277,2,111645,-0.039900857234961,0.090682197141873,0.660200872616398
278,2,111916,-0.0423505955466224,0.0908929246418611,0.641546236434595
279,2,111931,-0.040968702638291,0.0910337860704963,0.652958969103971
280,2,111999,-0.0269838326550673,0.0907215299778664,0.766308759951189
281,2,114528,-0.0157439828199127,0.0912511798829659,0.863116166087973
282,2,116024,-0.0218289176724149,0.0914646294765394,0.811507985276595
283,2,119244,-0.02745335316339,0.0996825832688874,0.783164150644141
284,2,119246,-0.0215051408641089,0.100750233810068,0.83109918260427
285,2,119247,-0.0326557295826042,0.101469345355402,0.747773094879544
286,2,120090,0.0374173207226847,0.0910889754194268,0.68148477533876
287,2,120291,0.0389412662280453,0.0921293489789785,0.672785842476872
288,2,120726,0.0280759746652149,0.0916080484235384,0.759420393829658
289,2,121716,-0.0568490154311569,0.0914661462943778,0.534651687501631
290,2,123100,0.0281854925162467,0.0916301414562726,0.758567616023951
291,2,124677,-0.034924765843267,0.0914972996132942,0.702911562861575
292,2,127636,0.041205153452132,0.115726750450425,0.722011650560131
293,2,127887,-0.0432816713196664,0.0921148340392749,0.638740553191295
294,2,128935,-0.0551877950651186,0.0920096538519399,0.549021412044993
295,2,129053,-0.0606557592224688,0.0922802939095967,0.511416915290846
296,2,130040,-0.0441323813939725,0.0928706268743569,0.634936327746707
297,2,130976,-0.0346084949860591,0.0921252213241744,0.707389396698899
298,2,132199,-0.123298523622087,0.0923377970097515,0.182639073356711
299,2,133355,-0.0920161520968581,0.0930681331470901,0.323488780765355
300,2,133435,-0.0829763899512028,0.0932938235897315,0.37438887464212
301,2,133943,-0.0335654393834891,0.109334213256019,0.759025534208744
302,2,135183,-0.115052323591846,0.0932491758168876,0.218092322329161
303,2,135402,-0.121969037622141,0.0932101196715369,0.191542008236595
304,2,135898,-0.14681673925471,0.093605832237591,0.117670404484698
305,2,135912,-0.145065737959313,0.0936831828656705,0.122404852557019
306,2,135925,-0.154807183249117,0.0932115358925002,0.0976383602685148
307,2,136002,-0.17456707739055,0.0930422190057347,0.0614508689931665
308,2,136173,-0.135531074330812,0.0938898146321342,0.149763140456146
309,2,138209,-0.0737219682540027,0.0968485407672319,0.44704052677869
310,2,138318,-0.108587074122213,0.0964796240048957,0.261145110843116
311,2,138695,-0.135500630273609,0.0947218518699272,0.153455044287554
312,2,138818,-0.151586208533289,0.0944779305401853,0.1095066092401
313,2,139728,-0.138988731784591,0.0943622798311359,0.141661845138304
314,2,140174,-0.146391785957094,0.094330561880518,0.121581734933185
315,2,140863,-0.164003120136252,0.0942099944293869,0.0825855485909043
316,2,141152,-0.143756540879483,0.094571019599308,0.129383310426151
317,2,141292,-0.17718608201499,0.0937245689564745,0.0595102516250644
318,2,141545,-0.170133890003587,0.0942225656267806,0.0718232847266411
319,2,145823,-0.134686726791142,0.0980036818166599,0.17021960399817
320,2,145934,-0.255103560899898,0.161340167642367,0.114738514478386
321,2,145980,-0.158692444776216,0.0988113624900836,0.109164949909443
322,2,146723,-0.177375771936136,0.0940131389759677,0.0600194528433742
323,2,147946,-0.121346030751749,0.0951325050387062,0.202954271758509
324,2,150394,-0.0858073978424807,0.103770009763991,0.408852463672385
325,2,151274,-0.229892799571006,0.162251233728954,0.157395840640977
326,2,151397,-0.110262578330172,0.0954095475592927,0.248595084425819
327,2,153035,-0.189703777100029,0.094008604242138,0.0443535685452301
328,2,153228,-0.129865459164575,0.0949880427510298,0.172439807471196
329,2,153455,-0.13595177274307,0.0956848175802074,0.156249163866502
330,2,153732,-0.0853226132665708,0.0991071092669103,0.38987025055203
331,2,153815,-0.18757577583655,0.0950670812465997,0.0492652337127559
332,2,154160,-0.157823663639812,0.0942145629233261,0.094790078055223
333,2,154235,-0.128791485762708,0.0952865809045633,0.177361585171967
334,2,155527,-0.15707934031591,0.103352366355726,0.129445664340155
335,2,159870,-0.0850295245990773,0.0930099325301403,0.361236651932077
336,2,161229,-0.0625588572885349,0.0944906271188089,0.508362080064061
337,2,161451,0.0144049657199865,0.202454582741861,0.943317401224523
338,2,161451,0.0680674498254437,0.203072915339624,0.737682946676203
339,2,162696,-0.0697855346572125,0.0940691485010265,0.458669342518395
340,2,163284,-0.0679373872098645,0.092824531007702,0.464721049775524
341,2,164166,-0.0779718438871708,0.0936655705357764,0.405718171295271
342,2,165270,-0.134309215212009,0.0926937519356264,0.148237454089699
343,2,165675,-0.110425209138047,0.094322499305217,0.242501163801472
344,2,166404,-0.147831694030458,0.244804753887265,0.546314011027875
345,2,168012,-0.0988069351868224,0.114115297351247,0.387159526553833
346,2,168062,-0.0497931647872185,0.0936187216172963,0.595149301116748
347,2,168518,-0.0516854569380765,0.0930793292058868,0.579052170116235
348,2,168980,-0.0798930393432484,0.0929785775172946,0.390778630938459
349,2,169651,-0.0809886822566965,0.0930201482676163,0.384532929308466
350,2,169902,0.203351096731454,0.155270823221694,0.19116452941228
351,2,169960,0.0672235425766274,0.144936009985805,0.643065935415892
352,2,170725,-0.0832087431109276,0.0931805446375956,0.372474053406684
353,2,171254,-0.156755958823846,0.0930634490745278,0.0929885346028132
354,2,172242,-0.101597731845564,0.092173725176448,0.271107496716412
355,2,173254,-0.118401420230109,0.091407695596753,0.196059316954752
356,2,173340,-0.108483077062774,0.0914314489928918,0.236224282066361
357,2,173385,-0.0982244586420055,0.0915488030962144,0.284040333392138
358,2,173973,-0.109141696582819,0.0912696813589201,0.232571226705348
359,2,174714,-0.123532931523018,0.234402530016307,0.598516324826269
360,2,177341,-0.11054577203851,0.0909526350607738,0.225017690381133
361,2,180314,-0.13023858324514,0.0909094303899908,0.152851686529021
362,2,180339,-0.109214926154873,0.0912186414328063,0.231997954809009
363,2,182758,-0.158871963311493,0.09068247677427,0.0806492145601017
364,2,183619,-0.10338900033362,0.0912687726160336,0.258068300432455
365,2,183913,-0.063263169802884,0.0936898463333656,0.499965092695963
366,2,184146,-0.110719838077567,0.0941949646676695,0.24061385207405
367,2,187176,-0.164307580386586,0.0915154081843983,0.073443776077062
368,2,191066,-0.102967607289933,0.0924572592112066,0.266175124572773
369,2,191124,-0.206382782164976,0.116503581567873,0.0773450369036613
370,2,191128,0.167389733976236,0.107354039028871,0.119837791153877
371,2,191599,-0.131033696341397,0.0910695573294037,0.151084485067719
372,2,191762,-0.0861271014108294,0.0948408241447517,0.364432965077289
373,2,191763,-0.10344284199727,0.0915325194108165,0.259192449508666
374,2,191959,-0.117526170810819,0.0912600869359028,0.198653726780868
375,2,192390,-0.187810629400995,0.0934653966602535,0.0452540322713533
376,2,195759,-0.0686587638365138,0.0921872580573264,0.456903300378418
377,2,196912,-0.0530201248066949,0.0907235012245965,0.559314809632423
378,2,197598,0.0284269599495355,0.296423163208181,0.92365447049602
379,2,198110,-0.0499784388241801,0.0912725680701491,0.584330836631536
380,2,198283,-0.039835893326126,0.0941595091557877,0.672503128372797
381,2,198805,0.00311890698958206,0.091704475430039,0.972888070615887
382,2,198891,-0.0328723294296757,0.0909734815519248,0.718061697544658
383,2,199248,-0.0253169665161078,0.0911881511889396,0.781455558946466
384,2,201782,-0.0318834786786293,0.0910702271336012,0.726474159505583
385,2,203285,-0.0164255901262664,0.0907286855354461,0.856439482534957
386,2,203783,-0.0326352159858193,0.0905208601724781,0.71866868840931
387,2,204179,-0.0262690346815267,0.0907458294332474,0.772384601989472
388,2,205406,-0.0107995917547959,0.0916872608527727,0.906303211220491
389,2,205834,-0.00581856966128971,0.0912493892061502,0.949192983017508
390,2,205965,0.016507015032178,0.0997037100087989,0.868597460768062
391,2,207192,-0.0448646527613172,0.0911333087769189,0.622815442935919
392,2,207561,-0.069243595404697,0.0906867731523895,0.44564736947607
393,2,208682,-0.0512373659151198,0.0905678945306791,0.571933827965881
394,2,210102,-0.0309601658500115,0.0908280002371945,0.73340733624216
395,2,212519,0.112399024666669,0.193254250462768,0.561199153282159
396,2,214801,-0.0436188985892683,0.0908089518790649,0.63128531576201
397,2,215016,-0.0625180743237442,0.0907257933199391,0.491220432902001
398,2,218876,-0.0564728977051125,0.0916761278463599,0.538288614681763
399,2,227511,-0.0574265581308148,0.0923240266881194,0.534336180327675
400,2,230378,-0.0912594251298146,0.0910810794850484,0.317050154117727
401,2,231943,-0.0950579608511063,0.0913319797738539,0.298682543386588
402,2,232156,-0.0772555749851536,0.0913420078623152,0.398246400342339
403,2,232789,-0.0833852004830044,0.0910025849272778,0.360137809621607
404,2,238524,-0.0638817846319344,0.0911755867029091,0.483985690865255
405,2,241518,-0.0296923732420168,0.0920174739020994,0.747127199939155
406,2,250396,-0.074585580564719,0.0913174211106842,0.414609178088505
407,2,250466,-0.0837280851045131,0.091262649990524,0.359538047428495
408,2,252305,-0.0835836204221257,0.0915055059370614,0.361641334670053
409,2,254571,-0.12191328206499,0.0926734396705813,0.189190721867506
410,2,254742,-0.0974544186543201,0.0926713903761067,0.293696587992513
411,2,254908,-0.0987075640923544,0.0933777466582092,0.291198842721417
412,2,255033,-0.0420127495912616,0.109594676517098,0.70169353049023
413,2,255862,-0.10353913338322,0.0927985556728888,0.265292057092021
414,2,255975,-0.0893218894950827,0.0925043317458242,0.334907004880444
415,2,258311,-0.0722124416826471,0.0910158177321342,0.428074633071168
416,2,259284,-0.0450080298321686,0.091372271717108,0.622616569564678
417,2,266330,-0.0884367737654126,0.0916759246183199,0.33537182574896
418,2,267100,-0.030233684864441,0.0917758863695829,0.742026448697407
