SNP,Chr,Pos,Effect,SE,TPO1_MID2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
34,1,41499,-0.0528472719527335,0.105343566937473,0.616215307248847
35,1,45359,-0.134146937386308,0.177268350095029,0.449707416470865
36,1,45634,-0.133625591434322,0.162803029375331,0.412325096425221
37,1,51248,-0.0853746694215927,0.105732063913365,0.419943856943976
38,1,51462,-0.0851987312824491,0.105876103565777,0.421533194291717
39,1,52124,-0.0740782929954591,0.105756191328036,0.484099652107247
40,1,52667,-0.146048258541886,0.105373727335047,0.166621015512927
41,1,55470,-0.160397865416636,0.108199234025171,0.139117896237948
42,1,59265,-0.157585502252567,0.105273156362629,0.135307621508135
43,1,60165,-0.126129995817281,0.105313198831574,0.231850798526977
44,1,62308,-0.0913710157108475,0.105298650815339,0.386130526880056
45,1,62869,-0.0984025347076645,0.10526744395747,0.350537592371334
46,1,65431,-0.0974118904078293,0.10995517816456,0.376261789447284
47,1,65451,-0.0605142757065847,0.108468732797212,0.577269015755771
48,1,65719,-0.075841499567456,0.113090623985389,0.502897409650644
49,1,66841,-0.0604563003325286,0.105398220092695,0.56660452745369
50,1,66948,-0.0822062741135166,0.106004209514865,0.43856342040855
51,1,68621,-0.104091322258262,0.105661910663362,0.325232143238659
52,1,69417,-0.109212804193124,0.105366733031621,0.300677615928422
53,1,69820,-0.29752720510542,0.412626407260737,0.471351640652843
54,1,69821,-0.217184003811024,0.25594626683558,0.396705039163427
55,1,70906,-0.083628307359656,0.169458273200522,0.62196352216696
56,1,74327,-0.138743523042126,0.105849851187021,0.190791690451987
57,1,74572,-0.102846529104063,0.105682968175315,0.331139726226461
58,1,75211,-0.114870526588629,0.105454644282836,0.276769769870306
59,1,76030,-0.11964840218931,0.105439593006762,0.257246750491825
60,1,80108,-0.136983759156379,0.105354777138881,0.194375903891236
61,1,81262,-0.0915691097318648,0.10545426584722,0.385803614870314
62,1,81999,-0.181329642034376,0.105383624785208,0.086188392016426
63,1,82431,-0.231267704320973,0.10561067648673,0.0291917197394475
64,1,83284,-0.170152054417933,0.105162640258968,0.106557992878291
65,1,83613,-0.14543361582118,0.105255993669472,0.167933539095472
66,1,84112,-0.119660909637997,0.105359546937274,0.256836461432169
67,1,84701,-0.08644999880089,0.112934027198385,0.444490635851844
68,1,84858,-0.0264070600292147,0.105840437340802,0.803120102261628
69,1,85751,-0.05450783466323,0.106245236795909,0.608245708568624
70,1,87445,-0.0082739226024886,0.106508607649211,0.938124122331439
71,1,87467,-0.065455697695792,0.107010404667596,0.541145868472233
72,1,89070,-0.0783229190546907,0.106315302949152,0.461791636478913
73,1,89616,0.00990349038755258,0.105823325634103,0.925491810652074
74,1,89679,-0.0430693468659984,0.10581321126625,0.68423129160825
75,1,89880,-0.0416942283092942,0.105841594368083,0.693870228453247
76,1,91472,-0.0248480279523287,0.10664246758608,0.815894025760546
77,1,93789,-0.0955912446280252,0.105429176789411,0.365190925078426
78,1,94351,-0.151116091266471,0.105523581107744,0.153011527921704
79,1,99148,-0.133215350984464,0.105313457004013,0.206726751588848
80,1,101281,0.263695741534272,1.1543069230253,0.819432522224073
81,1,106011,-0.1041286987426,0.109865148645667,0.343886549205802
82,1,106800,-0.126498907755187,0.105479582793738,0.231225845546648
83,1,107970,-0.0527598139821892,0.105343691125428,0.616799342180048
84,1,109000,-0.0629250913469061,0.10551368889644,0.551310991637782
85,1,112549,-0.0399580870314238,0.105425877852753,0.704903906689687
86,1,112742,-0.00455892870350272,0.105857871914463,0.965672868283112
87,1,113050,-0.0280255115183671,0.105669538663691,0.790995989017165
88,1,113135,-0.0402729978949585,0.105389097193711,0.70259023142485
89,1,114076,-0.0631336264272586,0.105357321019228,0.549401630320171
90,1,114628,0.00854399590144973,0.105676586049244,0.935606732121644
91,1,116283,0.041863005053341,0.106241970173065,0.693793463921109
92,1,126880,-5.81019193417627,1.96971363259767,0.0033922945145833
93,1,127853,0.0909087793326406,0.105957057375891,0.391487002853903
94,1,128302,0.148289121307807,0.105364861046171,0.160192612193431
95,1,128704,0.100986970757864,0.105628566567972,0.339697520735223
96,1,128911,0.143065195504675,0.105502506489481,0.175954496029332
97,1,130267,0.153063121737273,0.105412460936082,0.147378655873625
98,1,130271,0.154908926192566,0.105530689001439,0.143020729124051
99,1,130613,0.256227694418567,0.10596751537194,0.0161124814681552
100,1,132012,0.0952094297728281,0.106494186567727,0.37191280421182
101,1,133231,0.054371728986174,0.105818586170092,0.607699164650751
102,1,137074,0.0864954072193918,0.105607302448807,0.4133226527864
103,1,137304,0.0794552525774499,0.105659742782607,0.45255713678146
104,1,139686,0.0723010033801062,0.105813352653721,0.494873041652035
105,1,149562,0.0501714228580661,0.106091258702092,0.636570968754397
106,1,150447,0.0883441593498024,0.107198950030093,0.410431235624407
107,1,151446,0.183988918141095,0.21534293788735,0.393463079831491
108,1,154084,0.0869487833771763,0.107533997096386,0.419307017519592
109,1,156633,0.108699813496975,0.108955676178105,0.319131665219556
110,1,157269,0.0953743503484241,0.105558078576494,0.366863546194361
111,1,160054,0.114018113773217,0.106511371880596,0.285135444842878
112,1,166222,0.122644952043996,0.105693662245803,0.246677752441443
113,1,166416,0.128683717654919,0.105457885674124,0.223189211995741
114,1,167326,0.0772961012878307,0.106200941597871,0.467200887734534
115,1,168836,0.0708487334076682,0.105709702576139,0.503155906919813
116,1,171200,0.0667798431255908,0.105875703600021,0.528619899519742
117,1,171431,0.0102352518553798,0.106595316100932,0.92355940188776
118,1,173339,-0.00968836421710206,0.105766484600389,0.927066651684134
119,1,173845,0.0213418198250028,0.105673961414375,0.840065022541638
120,1,175121,0.0325493354742084,0.105456302794597,0.757768067137523
121,1,175281,0.0354400832976609,0.105543324996349,0.737230932687801
122,1,175315,0.0381025423892522,0.105507461553833,0.718213819358644
123,1,175523,0.0486062961663918,0.10609332275037,0.647129014856234
124,1,175541,0.0368750592253492,0.105673519184642,0.727332872308118
125,1,175653,0.00396706068972269,0.106025976686914,0.970174520029392
126,1,175805,0.0268253280509312,0.11201393109564,0.810870788190701
127,1,175818,0.0163447917067393,0.109445971536888,0.881369697660311
128,1,175856,0.00314917506016699,0.107776419936924,0.976706026996302
129,1,175876,0.0223036145214831,0.106118220682447,0.833650749793433
130,1,175989,0.0206539550522156,0.106421974401482,0.846227978676353
131,1,176001,0.0115018972259749,0.106980460709812,0.914442299089463
132,1,176451,0.0350657094001839,0.108252099410178,0.746185617984984
133,1,177692,0.0394946070641997,0.105506011379246,0.708379754374815
134,1,178191,0.0241876242273516,0.105623884314502,0.819003334063017
135,1,178224,0.0394946070641997,0.105506011379246,0.708379754374815
136,1,178960,0.0134178270000783,0.106367380068717,0.899688116391203
137,1,179139,0.183229584583458,0.210596101544604,0.384863162616203
138,1,179139,-0.179897378088046,0.424492848180102,0.67197441842423
139,1,180955,0.127308070212377,0.121968068838984,0.297300544303261
140,1,183802,0.0216419212880167,0.105533952051129,0.83763508640682
141,1,183954,0.0227910497809695,0.106301680476779,0.830359161436429
142,1,184450,0.0394452677024154,0.105356888694829,0.708334024641261
143,1,184641,0.0351362687032439,0.108428252961617,0.746091446058384
144,1,184718,0.0435185766987044,0.105951217328619,0.681511202622664
145,1,185296,0.0468160290459964,0.105497527482837,0.657484934847141
146,1,185438,0.0500513235121905,0.105498303718308,0.635488248545419
147,1,185469,0.0404869969936394,0.105662264790392,0.70182164829244
148,1,185503,0.027401988498075,0.105400803402884,0.795031591707351
149,1,185705,0.031273489476603,0.106576008715584,0.769359543903649
150,1,185749,0.0424898113610231,0.106565012352795,0.690339155604274
151,1,185806,0.0298506331055178,0.10671950602724,0.77986296603644
152,1,185879,0.0264958939254727,0.10723779838412,0.804992984593437
153,1,185916,0.0656333487012598,0.10714135944477,0.54054421652299
154,1,185941,0.0557736507943327,0.107624332907202,0.604625749965099
155,1,185954,0.0733317766474641,0.107909130645352,0.497222324528173
156,1,186055,0.0481730318582973,0.105793572767817,0.649137891843135
157,1,186896,0.0393039940301129,0.107539253096293,0.714968233182714
158,1,187697,-0.171717941487239,0.219167465412067,0.43385829338936
159,1,189392,0.0523106413466472,0.220490445634942,0.812602998249187
160,1,189416,0.126539460427137,0.213194979873396,0.553200841399402
161,1,190132,0.0608644786581962,0.105909344025068,0.565870622437945
162,1,190148,0.0634492727368983,0.105937019385206,0.549601118097676
163,1,190165,0.0454714048315977,0.106777867200778,0.67047633539783
164,1,190169,0.0597556574328676,0.106624679177451,0.575541751706909
165,1,190933,-0.188725861164621,0.105329170374433,0.0740258822128093
166,1,192149,-0.0489102611151055,0.106640333867585,0.646769984699238
167,1,192302,0.120035374455256,0.140702514913448,0.394174224126868
168,1,192303,0.0272030171410229,0.127160932650414,0.830728352303331
169,1,192305,0.0781187064466486,0.132085833441206,0.554615027176872
170,1,192315,-0.0110194014931473,0.149912757325828,0.941445557207687
171,1,192795,-0.103393203038443,0.105463276588092,0.327574131240975
172,1,194020,-0.153750923406686,0.110934333661992,0.166632979271388
173,1,194187,-0.0719828357911296,0.105624784994241,0.49600473966589
174,1,194867,-0.0936524281230623,0.105519058240048,0.375392331028534
175,1,197325,-0.152874951834698,0.107908086177736,0.157448294824056
176,1,197392,-0.181328274950442,0.109179666365865,0.0976365745202433
177,1,198857,-0.407121355352362,0.506064383820191,0.421658224744135
178,1,206666,-0.0885941209483292,0.118711321335691,0.45598363030948
179,1,206675,-0.146266367043836,0.154477583884428,0.344365330661316
180,1,223051,-0.0730082268692973,0.122356759370052,0.55110135912879
181,1,223059,-0.128148128795435,0.126935229745855,0.313399908334542
182,2,7366,0.0764507798872707,0.153158039657211,0.617975708648403
183,2,8180,-0.120009463757004,0.21084433301361,0.569592475586246
184,2,8187,-0.00758968568255014,0.219357578936263,0.97241857219622
185,2,8250,-0.134727461882145,0.215993562134964,0.53319013844857
186,2,8253,-0.143958428346444,0.215976691415354,0.50549748630253
187,2,8285,-0.0224131540518633,0.117160351318198,0.848398012559409
188,2,8302,0.00258782842230165,0.109675160090949,0.981188679694981
189,2,8306,0.00258782842230165,0.109675160090949,0.981188679694981
190,2,8314,0.0245939204827323,0.107417348112501,0.819035166466848
191,2,8317,-0.00746226010831541,0.109874558742157,0.945890812331913
192,2,8328,-0.0471903592365553,0.109354871399531,0.666343474275431
193,2,8331,-0.0485899552308157,0.109147438433753,0.656464537323153
194,2,8498,-0.0301797698040949,0.107255967880541,0.778583212154295
195,2,8651,-0.027714997740109,0.107358297183541,0.796438328239569
196,2,9418,-0.0088974107101718,0.273065543172054,0.974025202822114
197,2,9812,-0.0291742019208225,0.107995229339684,0.787207772728762
198,2,9932,-0.0450029214873207,0.107554038279253,0.675893416119691
199,2,10135,-0.0547665454154076,0.107129061650915,0.609516440566928
200,2,11616,-0.0436476947081013,0.107029751632838,0.683661135331486
201,2,12133,-0.0334800749503419,0.107465779278283,0.75557273462036
202,2,12194,-0.0368047234196822,0.107878384520163,0.733179596202357
203,2,12359,-0.0550570152142218,0.107540788810094,0.60899632111867
204,2,13061,-0.0737378633303061,0.107501172122363,0.493209935131773
205,2,14298,-0.0506243907825026,0.107878503496333,0.639164738930133
206,2,15222,-0.0681690865079012,0.108904023328565,0.531748558506575
207,2,17986,-0.0585085654154869,0.107009658818298,0.584889300425991
208,2,19770,-0.0430880851146429,0.107770733138912,0.689536442373232
209,2,19836,-0.0480283035036488,0.107468582600612,0.655217336651681
210,2,19851,-0.0386559330063074,0.107794088940849,0.72010196847413
211,2,21595,-0.0895749877551537,0.107262528347646,0.404225976979332
212,2,22385,-0.0921568711361558,0.107358033253346,0.391250327756395
213,2,23441,-0.0956872442333783,0.108394253459161,0.377961064163288
214,2,24209,-0.0873690572079326,0.107519806101382,0.417003297857216
215,2,24341,-0.0771843104844721,0.107796622908357,0.474453684434462
216,2,26815,-0.0642657559002549,0.107691294915523,0.55105078259139
217,2,28209,-0.092111157448637,0.107670300660979,0.392858720566347
218,2,28695,-0.153556930857575,0.112304618713843,0.172393397383745
219,2,35849,-1.04100990633837,1.15306178521683,0.367235845945098
220,2,35850,0.172003318500651,1.41181357825153,0.903101817160285
221,2,41245,-0.0845281243816711,0.107274130854917,0.431246712428279
222,2,43214,-0.155556853951857,0.108794586611261,0.153652660139082
223,2,47104,-0.0165284874686304,0.106063829892217,0.876251930838321
224,2,50915,0.0533670815841146,0.107071950552621,0.618496606355868
225,2,55834,0.010284131686901,0.106613280507267,0.923208382585441
226,2,56422,0.0390031384978221,0.106785115116114,0.715144415948056
227,2,57715,0.0420762325713292,0.1064296557293,0.692828477669721
228,2,59046,0.0424957168337626,0.106967820217535,0.691404257578903
229,2,59191,0.0155787208651685,0.106375901602676,0.883649978556181
230,2,59383,0.0498803283824387,0.106376645070919,0.639428418359853
231,2,59477,0.0180167929223202,0.108006586660224,0.867613500361388
232,2,59755,0.128051943202443,0.242586952631639,0.597928167841475
233,2,60471,0.024614273155352,0.106545032190483,0.817431357346661
234,2,60478,0.0341524969947501,0.106659187843582,0.749004571206965
235,2,60786,0.014309826668329,0.106496550977908,0.893187433051163
236,2,61035,0.00878433510480825,0.10649056733059,0.934304359833054
237,2,61071,0.0302529246967368,0.105996275784664,0.775493627964789
238,2,61675,0.0204285608560463,0.106308135227781,0.847724503085211
239,2,62776,0.000594189004405332,0.110965404898823,0.995730594401452
240,2,62939,0.00258564154245788,0.106129838662838,0.98057682524313
241,2,63527,0.0148903889070077,0.106525357515451,0.888911499493029
242,2,63857,-0.00716133261198559,0.106552404601195,0.94645298173036
243,2,65527,-0.0179056487564431,0.106197520841192,0.86620231536045
244,2,67007,-0.00840758917098501,0.116926495485338,0.942718304008756
245,2,67023,-0.053673435605452,0.241781925736705,0.824449184127418
246,2,67024,-0.015411313602387,0.242681289006998,0.949400852256847
247,2,67976,0.0382851162836518,0.107712191445732,0.722473009856033
248,2,69628,0.033456236260732,0.109501714681697,0.760141379114837
249,2,71825,-0.311245465823173,0.211126075491463,0.141314637328132
250,2,72389,0.0366845100584384,0.107049295291153,0.73203714863422
251,2,72392,-0.00607541440423409,0.107794646438642,0.955086109795465
252,2,73646,0.0634919189210894,0.105531029413933,0.547798532539471
253,2,74564,0.0948255791229254,0.105256871268555,0.368257405849943
254,2,74739,0.164755394453237,0.105360003026175,0.11877521795235
255,2,79931,0.19196014101719,0.118726787665154,0.106809854845055
256,2,80748,0.140292866343686,0.109700254693354,0.201781315288933
257,2,80873,0.146103105142961,0.105690845994483,0.167734282855895
258,2,81501,0.175983480100559,0.105544062869606,0.0963230536599617
259,2,83526,0.112222105451341,0.105625758360927,0.288757662039041
260,2,83845,0.162023963145258,0.105543327219662,0.12564479799812
261,2,84412,0.403890838629195,0.265999767067222,0.129811704397788
262,2,84412,0.0851134112760275,0.133556902540129,0.524354265689325
263,2,84447,0.169340325681921,0.106867668739424,0.113957302564949
264,2,87391,0.215060239094046,0.104804220925068,0.0409049993860388
265,2,87562,0.21641784289023,0.10506470356762,0.0401453047167486
266,2,87849,0.222944599762636,0.105015962838765,0.0344527331943706
267,2,87878,0.227880527705424,0.105443091716097,0.0313541065435493
268,2,88125,0.0710083561231885,0.11796654461398,0.547602889448151
269,2,89785,0.198803924430182,0.105621508063563,0.0606272289479389
270,2,93441,0.13419328925116,0.109085462267468,0.219453903802244
271,2,93588,0.127262634070528,0.112954613223189,0.260647119980314
272,2,93721,0.123712637474827,0.105624623898407,0.242289060205237
273,2,93952,0.105336598017466,0.105377912029914,0.318184992373249
274,2,95085,0.142877784949604,0.105400248948707,0.176101548766159
275,2,103188,0.276156721211861,0.107236881319849,0.0104245936942656
276,2,107124,0.223579580676059,0.105054973783056,0.0340115176581879
277,2,111645,0.319903211561402,0.104415361835403,0.00235381246263642
278,2,111916,0.297632662496116,0.104853966664274,0.00479414480473839
279,2,111931,0.316388575383388,0.104862511485819,0.00273661031852735
280,2,111999,0.320243199524341,0.104442941412617,0.00233514028750198
281,2,114528,0.285140104549608,0.105346043846608,0.007125775181668
282,2,116024,0.305107534372823,0.105443522073214,0.00404552349544849
283,2,119244,0.084628922372147,0.116188150491726,0.466864974154756
284,2,119246,0.090981311626902,0.117415943324403,0.43893912719954
285,2,119247,0.00334394700654683,0.118364122966218,0.977477641973362
286,2,120090,0.143330714294021,0.105991147811975,0.177148400186331
287,2,120291,0.150167198746107,0.107182963023199,0.162081773445011
288,2,120726,0.123215995556995,0.106658138140453,0.248772576871554
289,2,121716,0.107578475316128,0.106584517771385,0.313509876721146
290,2,123100,0.150730403448766,0.106583941403663,0.158186220044972
291,2,124677,0.144898253555079,0.106459227624317,0.174360416160773
292,2,127636,-0.0724226740020772,0.13494494959748,0.591824601134616
293,2,127887,0.133357938338796,0.107235376221232,0.214471971205728
294,2,128935,0.120515875358049,0.10717665446719,0.261581909641919
295,2,129053,0.133501200391355,0.107460598316776,0.214940618792908
296,2,130040,0.0835868440473373,0.108261207681358,0.440580723528506
297,2,130976,0.0301946901929062,0.107458009030498,0.77888223486036
298,2,132199,0.0391094708376136,0.107948063112872,0.717345437174697
299,2,133355,0.0457779589970024,0.108671177337186,0.673827398495175
300,2,133435,0.0522422516524563,0.108897885109402,0.631712121937972
301,2,133943,0.0456366588933685,0.12751382888947,0.720635227429058
302,2,135183,0.0736342265699259,0.108923227270429,0.499470908906863
303,2,135402,0.0846247172215862,0.108884128089624,0.437561445474829
304,2,135898,0.111142103544799,0.109395372259333,0.310340861184002
305,2,135912,0.0963343677148449,0.109516154961952,0.379654871376103
306,2,135925,0.0983807678125552,0.109013787402474,0.367427030569432
307,2,136002,0.074633798179367,0.108985442011154,0.49391623460544
308,2,136173,0.0840405337747339,0.109738254352078,0.444290924204393
309,2,138209,0.0293521896275741,0.113039381037057,0.795274803199021
310,2,138318,0.0388301030850058,0.112709999966123,0.730665388448328
311,2,138695,0.00624344011473266,0.110796341537935,0.955094392708987
312,2,138818,0.00910508722380454,0.11059259350962,0.934430968779111
313,2,139728,0.0250836545726583,0.110387313742145,0.820374012594077
314,2,140174,0.0471450155895543,0.110366865391056,0.669518568538348
315,2,140863,0.0251916014798286,0.110342587282611,0.819542477615682
316,2,141152,0.0374988622265695,0.110643578517082,0.734874640579581
317,2,141292,0.0329623558724719,0.109851896355439,0.76430664990468
318,2,141545,0.0208832230668687,0.110395495862614,0.85007037460028
319,2,145823,0.161781688572955,0.114286240864496,0.157779207668085
320,2,145934,0.127861783301262,0.188718640885747,0.498516092187354
321,2,145980,0.0934829640053818,0.115560014077342,0.419085358939238
322,2,146723,0.0455122800923904,0.110175336850597,0.679791815197793
323,2,147946,0.12206944504985,0.111021504324998,0.27229421004811
324,2,150394,0.0429498989188248,0.121125825166672,0.723109168585389
325,2,151274,-0.0789564961718767,0.189729551222671,0.67755104350936
326,2,151397,0.0441022553673149,0.111464765114733,0.692594177257232
327,2,153035,0.0337530615222503,0.110261165103915,0.759694337755976
328,2,153228,0.00530845123561274,0.111080117825518,0.961911116982958
329,2,153455,0.0406359878532307,0.111897976246933,0.716708611398367
330,2,153732,0.0709212880575043,0.115651446256033,0.540117167035567
331,2,153815,0.0232049446936404,0.111482637182332,0.835233053399702
332,2,154160,0.0137363599335727,0.110318888045539,0.900978372634021
333,2,154235,0.0182580922115421,0.111418714801301,0.869927921162333
334,2,155527,0.0294533238219452,0.120926717233967,0.807710450681165
335,2,159870,0.101292169362214,0.10847486814077,0.351053257614597
336,2,161229,0.125863084464426,0.110072135917405,0.253622506025854
337,2,161451,-0.0187023289462651,0.236128756670785,0.936915286963488
338,2,161451,0.145186087080054,0.236761959230986,0.540128795441553
339,2,162696,0.13256663776352,0.109574369368972,0.227152716652018
340,2,163284,0.107446589680765,0.108195256570067,0.321351000219477
341,2,164166,0.0443893136183255,0.109326758483178,0.68497080382611
342,2,165270,0.052950537016575,0.108396035257035,0.625505093360533
343,2,165675,0.0452442770604233,0.110198357912956,0.681636047880518
344,2,166404,-0.199008102045274,0.285474507356304,0.486190671384523
345,2,168012,0.0144323537490623,0.133235313653712,0.913801588989601
346,2,168062,0.0339771369803143,0.109219238285838,0.75591496339168
347,2,168518,0.0109895567145659,0.108607183656471,0.919460036759342
348,2,168980,0.0192034183640051,0.108552385072443,0.859684765258811
349,2,169651,0.0171929459585616,0.108604903577697,0.874305201147855
350,2,169902,0.16561158173856,0.181322564248098,0.361680090815634
351,2,169960,0.178925565083745,0.168826555789184,0.289951640463673
352,2,170725,0.0444539880644739,0.108776360119341,0.683027278131944
353,2,171254,0.124734151041326,0.108775752724477,0.252278511814628
354,2,172242,0.0670344655304428,0.107630844849332,0.533806037435279
355,2,173254,0.0483546766677718,0.106833746732249,0.651103222165098
356,2,173340,0.0532973277277532,0.106814148050682,0.618109522693033
357,2,173385,0.0638804234579127,0.106896157324656,0.550494513079451
358,2,173973,0.078213068005406,0.106584837048291,0.46355135658649
359,2,174714,-0.00180807544812028,0.273498573988207,0.994729026919907
360,2,177341,0.096311876664421,0.106178989681245,0.364988051612541
361,2,180314,0.00835440214160565,0.106337396952307,0.937423108930327
362,2,180339,0.00507169538818342,0.106606638125346,0.962082723024852
363,2,182758,0.0915050632971783,0.106112947444866,0.389087837344985
364,2,183619,0.0767207428258407,0.10656474694621,0.472035346714805
365,2,183913,0.0797548622356473,0.109261540636999,0.465908211905145
366,2,184146,0.0941698051961337,0.109963179128099,0.392370896841585
367,2,187176,-0.0104242131083463,0.10722210929873,0.922606270690308
368,2,191066,0.0682216824921165,0.107964048954707,0.52786607602636
369,2,191124,0.142624158856949,0.136273178120825,0.295998001918037
370,2,191128,-0.091204775685771,0.12554702508981,0.468038812480831
371,2,191599,-0.0232564098636502,0.106521113978421,0.827300685532254
372,2,191762,0.0056254627299972,0.110744574275984,0.959516223706751
373,2,191763,-0.000920789316053772,0.106950203973237,0.993135549750328
374,2,191959,-0.0272124148741305,0.106679429148383,0.798805330043465
375,2,192390,0.00493813805203569,0.109633007986315,0.964098951023713
376,2,195759,0.0227317806380739,0.107598546722146,0.832802594984389
377,2,196912,0.0325523830096259,0.105850677398439,0.758620457344803
378,2,197598,0.11078219479896,0.345681899023017,0.74879836523904
379,2,198110,-0.00310925677571178,0.106499145873513,0.976725461098364
380,2,198283,0.00817534876163439,0.109848180388374,0.940715112189216
381,2,198805,-0.0148387760372977,0.106955079652995,0.889735989681805
382,2,198891,-0.00201000038758115,0.106124806363876,0.984899696365179
383,2,199248,-0.0292499296238479,0.106355832807865,0.783462141426678
384,2,201782,0.00477180978792535,0.106236211903146,0.964198880495893
385,2,203285,0.0952487719308904,0.105703138294445,0.368151156557262
386,2,203783,0.0422154762946169,0.105572860704312,0.689493725981103
387,2,204179,0.0617244350080973,0.10580128978641,0.559996839988322
388,2,205406,0.0227827502177285,0.106932968788561,0.83140598266966
389,2,205834,0.0297582146424867,0.10641586559351,0.779916903979055
390,2,205965,-0.0159694010326318,0.116288988400538,0.89085209584168
391,2,207192,-0.00568519887213037,0.106327701786932,0.957388753153874
392,2,207561,0.00250538727078192,0.105858066023309,0.981131266917064
393,2,208682,0.00528143684466048,0.105679692443979,0.960169865309957
394,2,210102,0.0286597954287876,0.105942011371662,0.786915699552914
395,2,212519,0.139334138741139,0.225384521175172,0.536837992134061
396,2,214801,0.0245368940637741,0.105939900990356,0.816974012884514
397,2,215016,0.0129646443824638,0.105885250388063,0.90261983083394
398,2,218876,-0.0240210296452764,0.10697457246695,0.82246008863886
399,2,227511,0.0175321530491235,0.107735375640071,0.870821398167087
400,2,230378,0.0313467115199586,0.1063686011472,0.768397123168386
401,2,231943,0.00800889401745664,0.106685835094046,0.940201627564272
402,2,232156,0.014454029036378,0.106640179479628,0.892262055241688
403,2,232789,0.0129214965028988,0.106263106759111,0.90328572857062
404,2,238524,0.0107112815021645,0.106413350246577,0.919879645827167
405,2,241518,-0.00678275564659692,0.107338100512797,0.949650520301137
406,2,250396,-0.053682153343899,0.106568684400623,0.6147632923487
407,2,250466,-0.0479716718602986,0.106538740238664,0.652788971481786
408,2,252305,-0.0405735647102718,0.106829985340291,0.704325495552532
409,2,254571,0.0342299215945534,0.108337262210513,0.752221839822835
410,2,254742,0.037755593067448,0.108236085307827,0.727427683674648
411,2,254908,0.0257358219515764,0.109073047616876,0.813608047807828
412,2,255033,0.0200076889216602,0.127845894712579,0.875729576867061
413,2,255862,0.00215265927326191,0.108424499082965,0.984171063166303
414,2,255975,0.0227346339195951,0.108026332833556,0.833434341391356
415,2,258311,-0.059939097394912,0.106201320124965,0.572846313473797
416,2,259284,-0.00422940511259973,0.106606742215062,0.968376286599173
417,2,266330,0.00670660501991982,0.107064770766892,0.950088125627481
418,2,267100,0.0333791252355491,0.107042819888311,0.755354083201976
419,2,268086,0.0312691844187531,0.107052429648462,0.770387686164525
420,2,274614,-0.023738731195744,0.106407376316109,0.823592234638677
421,2,274729,-0.0507833326391823,0.106962777588702,0.635240411771673
422,2,275746,-0.0219314315341358,0.106943844892581,0.837632293917098
423,2,277029,-0.0183602009536041,0.106448729412444,0.863159589226368
424,2,277741,-0.017248887249819,0.106491049881179,0.871418216608293
425,2,278218,-0.0300111593784534,0.106290657793636,0.777840680552404
426,2,278379,-0.0208708083937864,0.108927714600885,0.8481638476084
427,2,279910,-0.067049865264679,0.106205391562868,0.528238182720113
428,2,280616,-0.0519921959487857,0.110874927491801,0.639411611847713
429,2,283431,-0.0635203562681071,0.107768674847022,0.555960678091721
430,2,283573,-0.0515911994653095,0.106492909698549,0.628362262335409
431,2,286762,-0.0745435891408205,0.106727266399171,0.485356091217809
432,2,287187,-0.171046093020582,0.105912110023537,0.107208128594849
433,2,288379,-0.0664547259489405,0.105437760267249,0.528922822909983
