SNP,Chr,Pos,Effect,SE,ERV25_ORM2_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
40,1,52667,-0.00910622126271304,0.0667300471594996,0.891532604577858
41,1,55470,0.106417094001234,0.0683134533592865,0.120182289647094
42,1,59265,0.146632233058212,0.0662399641127003,0.0274915208047447
43,1,60165,0.163391928294047,0.0660779290181628,0.0138795058609546
44,1,62308,0.0849417358929542,0.0664207579624813,0.20179234599497
45,1,62869,0.0219300420329096,0.066555847261944,0.741974462892904
46,1,65431,-0.012480407058151,0.0695184656195194,0.857627312561645
47,1,65451,-0.0107830483171137,0.068533476802836,0.875066956350839
48,1,65719,0.0402396295738783,0.0714381235572913,0.573602193415324
49,1,66841,0.0228247849647051,0.0665863722350477,0.731964518006627
50,1,66948,0.0320184842083896,0.0669844952577688,0.632947184610448
51,1,68621,0.0628765317691512,0.0667407976353883,0.34678552606346
52,1,69417,0.0658689639840634,0.0665554684868849,0.323005883360709
53,1,69820,-0.265444241827017,0.26041167146938,0.308746573890985
54,1,69821,0.157561577448407,0.161595511965811,0.330209672208129
55,1,70906,0.14062805647348,0.106799851043898,0.188778675442627
56,1,74327,0.107633142750352,0.0667688546608444,0.107849909124412
57,1,74572,0.104672102557329,0.0666031548849152,0.116944137404401
58,1,75211,0.133397802543126,0.0663350282681384,0.0450884381978925
59,1,76030,0.111947255257699,0.0664473078226219,0.0929202096286666
60,1,80108,0.0413864196729789,0.0666617581643923,0.535104229423422
61,1,81262,0.0570257938485011,0.0666038059314197,0.392471169952072
62,1,81999,0.0631590639435531,0.066751159535736,0.344700553504287
63,1,82431,0.0289454458937531,0.0671344602325395,0.666617893982571
64,1,83284,0.0497276668029546,0.0666109168696548,0.455838605823946
65,1,83613,0.0501744940405196,0.0666026158517068,0.451747055053146
66,1,84112,0.0578644436603915,0.066592298423249,0.385472554917213
67,1,84701,-0.0151537330560085,0.0713804535821984,0.831999211693316
68,1,84858,0.021244103272168,0.0668420611059271,0.75080532503747
69,1,85751,0.0381504521895904,0.0670956831205151,0.569990719537035
70,1,87445,0.0331134452036488,0.0672452098515943,0.622722710933339
71,1,87467,0.0379866406219307,0.067590222197796,0.574463260623362
72,1,89070,0.0425280252682571,0.0671591051102757,0.52698508048206
73,1,89616,0.0499828591867024,0.0667827857721117,0.454693611082902
74,1,89679,0.0456006343395078,0.066800138331085,0.495280300599764
75,1,89880,0.0527969644125534,0.0668020738248953,0.429854495071034
76,1,91472,0.0456679025294952,0.0673135777811391,0.497940279727684
77,1,93789,0.0460205307806459,0.0666184642174582,0.49014055154666
78,1,94351,0.0321257055193251,0.0668170509645792,0.63095578694598
79,1,99148,0.0189775434041479,0.0666558265591107,0.776033705437235
80,1,101281,0.557212918955361,0.728476990512487,0.444841433106138
81,1,106011,0.0367499248610489,0.0694483119605006,0.597020503752936
82,1,106800,0.0654937096320622,0.0666623216979484,0.326541393482803
83,1,107970,0.0495407245516894,0.0665033816702293,0.456806426484231
84,1,109000,-0.0344496343665253,0.0666477102922689,0.605555599236357
85,1,112549,-0.0284146936820152,0.0665802791228784,0.669804525270268
86,1,112742,-0.0429047332132952,0.0668179062546351,0.521215740301262
87,1,113050,-0.098564724037671,0.0665379563652496,0.13941048980488
88,1,113135,-0.0741213116445547,0.0664574511226332,0.265472102564504
89,1,114076,-0.069065757175659,0.0664728778509682,0.299512820543769
90,1,114628,-0.0718998015284897,0.0666330644024134,0.28130623650293
91,1,116283,-0.0373731454431293,0.067084596930684,0.577808936015445
92,1,126880,-3.27717308618165,1.24711325888541,0.00896878089462178
93,1,127853,0.0357117522776762,0.0669621514820762,0.594152888932955
94,1,128302,0.0333000441833006,0.0667082660870676,0.617957076162951
95,1,128704,0.0445864208496209,0.0667560668727321,0.504633443804358
96,1,128911,0.0352774422777,0.0667792354619789,0.59764414489005
97,1,130267,-0.0224113565774954,0.0667633047719773,0.737308780839354
98,1,130271,-0.0222985248659437,0.0668426762403761,0.738881655778401
99,1,130613,-0.0388046339962491,0.067446335904594,0.565427328652146
100,1,132012,0.0206007037226232,0.0673257950837784,0.759796212798152
101,1,133231,0.000831075996646669,0.0668569025314188,0.990089039190169
102,1,137074,0.0283573804495904,0.0667447698760377,0.671195427564696
103,1,137304,0.0145945101314988,0.0667805205941732,0.827131244773591
104,1,139686,0.0233916385296859,0.0668612135154788,0.726657181664294
105,1,149562,0.0270884812340985,0.0670098548783719,0.686276468360565
106,1,150447,0.0261632169157437,0.0677545177508887,0.699620290006354
107,1,151446,0.0267728937125629,0.136137410174739,0.844206152019017
108,1,154084,0.00276155183767773,0.0679780377222032,0.967618476005258
109,1,156633,0.0419233698572478,0.0688740320463452,0.543117236899526
110,1,157269,0.0445505788283542,0.0667023115385522,0.504632858779513
111,1,160054,0.0311567611951502,0.0673581610497313,0.643969347613052
112,1,166222,0.0291099290533253,0.0668622729411268,0.663558859834874
113,1,166416,0.0296045694703493,0.0667258427540029,0.657549597079695
114,1,167326,0.0176196290731949,0.0671171714192321,0.793073371053665
115,1,168836,0.0263877257501944,0.0667908618251403,0.693022558969238
116,1,171200,-0.0424708949123311,0.0668674750961368,0.52574189378299
117,1,171431,-0.0604278339442682,0.0672464998662665,0.3694772545041
118,1,173339,-0.027887226830163,0.06678332545335,0.676509777319871
119,1,173845,-0.00853325686914724,0.0667428993858525,0.898338382841139
120,1,175121,0.0137269089845138,0.0666081020564221,0.836843575000447
121,1,175281,0.00807019247555113,0.0666673440593593,0.903718993618977
122,1,175315,0.0122143805572272,0.0666445702254419,0.854686330324025
123,1,175523,0.0113336546224919,0.0670226489939752,0.865813378846346
124,1,175541,0.0101714401947067,0.0667496244744138,0.878972724055725
125,1,175653,0.0152420853697929,0.0669581300406488,0.820060966256436
126,1,175805,-0.00683430062924162,0.0707495403813595,0.923100053414599
127,1,175818,0.0182935611695499,0.0691182063924284,0.791417652160601
128,1,175856,0.0135992850558613,0.0680646742479948,0.841752471051508
129,1,175876,0.0151157498830151,0.0670205348790298,0.821690443415985
130,1,175989,0.0018148524256173,0.0672165285406771,0.978474918179727
131,1,176001,0.00323763948912717,0.06756662233043,0.961808903764551
132,1,176451,0.018029082603036,0.0683722926900174,0.792172745553896
133,1,177692,-0.00586845363993466,0.0666470090701466,0.929884666288022
134,1,178191,-0.00578197913919509,0.0667132067853551,0.930983612331393
135,1,178224,-0.00586845363993466,0.0666470090701466,0.929884666288022
136,1,178960,-0.0101854836134637,0.0671778587653642,0.879573544984593
137,1,179139,0.0749654428947633,0.133089089261542,0.57360684871932
138,1,179139,-0.448986260444221,0.267098584688757,0.0936521450448688
139,1,180955,0.0233309988578458,0.0771402586591218,0.762487891101478
140,1,183802,-0.0887297607018387,0.0664886236641615,0.182896792567088
141,1,183954,-0.0809668214985668,0.0670029674427726,0.227699807487253
142,1,184450,-0.0740012330399108,0.0664368956265077,0.266098175347246
143,1,184641,-0.0663987043608665,0.0683990661948966,0.332335202153924
144,1,184718,-0.0808086073055986,0.0667933506640364,0.227153645622847
145,1,185296,-0.0858786192845373,0.0664908161938245,0.197345533155253
146,1,185438,-0.0605438751787512,0.0665729435375101,0.363740191485148
147,1,185469,-0.0629072933559988,0.0666630475889539,0.345988505348843
148,1,185503,-0.0612619272412596,0.0664945461339091,0.357519091214189
149,1,185705,-0.0786704856227177,0.0671881564116041,0.24242953212879
150,1,185749,-0.0604075803985393,0.0672416815905068,0.369603277166246
151,1,185806,-0.0588438693099173,0.0673355955630113,0.382772556092452
152,1,185879,-0.0622742219241105,0.0676529733521568,0.357942774745428
153,1,185916,-0.051737981566224,0.0676472873663357,0.444889870952752
154,1,185941,-0.0537209362652436,0.0679380961600466,0.429630375550612
155,1,185954,-0.0472279588337444,0.0681504801982601,0.488768207523359
156,1,186055,-0.0616860780376512,0.0667550615970292,0.356083212260517
157,1,186896,-0.0906957112029533,0.0677597719097074,0.181598504007922
158,1,187697,0.162158971500928,0.138270971649282,0.241681957251846
159,1,189392,0.370781437208878,0.137861089628613,0.00749500714481389
160,1,189416,0.438984621411834,0.132673244476173,0.00103361194318038
161,1,190132,0.112604368290058,0.0666516148831153,0.0920167597640265
162,1,190148,0.118064982384928,0.0666451139112992,0.0773324048576538
163,1,190165,0.11169868722576,0.0671926082011962,0.0973271286200713
164,1,190169,0.122528393354893,0.0670546005921481,0.0684998785770831
165,1,190933,0.138974517219274,0.0664140047216227,0.0371031686351355
166,1,192149,0.0229934739806983,0.0673598697989348,0.733041170034475
167,1,192302,-0.042109272725237,0.0889269228053617,0.636130161731253
168,1,192303,-0.0408054404053022,0.0802869683267085,0.611599077254886
169,1,192305,-0.0809729171367488,0.0833515315046396,0.331983016758865
170,1,192315,0.0280873195006999,0.0946694429859107,0.766878950699867
171,1,192795,-0.00483271983307645,0.0666976466276403,0.942279159731902
172,1,194020,-0.0902680439745118,0.0700887788425169,0.198620900256803
173,1,194187,-0.0781624481313511,0.0666236406259923,0.241509073606112
174,1,194867,-0.0302855340363354,0.066697597060351,0.650055813961101
175,1,197325,-0.0443382451092708,0.068304315433618,0.516677737776014
176,1,197392,-0.0324591913464101,0.0692020095390019,0.639323565523528
177,1,198857,-0.162603862948589,0.319791263609615,0.611442268298
178,1,206666,-0.0023745115042284,0.0750336225066239,0.974772270663906
179,1,206675,0.0656986712863397,0.0976247399167131,0.501405714489059
180,1,223051,-0.177967311606425,0.0767334848827678,0.0209494428819213
181,1,223059,-0.184643198991345,0.0796804709098837,0.0210591474678771
182,2,7366,0.0885638861214995,0.0966493969933703,0.360113209357446
183,2,8180,-0.0525114710733234,0.13319489747721,0.693637956761653
184,2,8187,-0.180076120602481,0.13820814318824,0.193446496999629
185,2,8250,-0.150674607922852,0.136254582512128,0.269552541399761
186,2,8253,-0.17244659972669,0.136181430815441,0.206240533721655
187,2,8285,-0.00228047588891109,0.0739987935948562,0.975432305726054
188,2,8302,-0.0728354481560539,0.0691591187061889,0.292989132977072
189,2,8306,-0.0728354481560539,0.0691591187061889,0.292989132977072
190,2,8314,-0.0820319883113227,0.0677060665331129,0.226479801926473
191,2,8317,-0.0738522920484409,0.0692826004148815,0.287171479039367
192,2,8328,-0.077283911090785,0.0689609892763745,0.263181563228272
193,2,8331,-0.0771702610482458,0.0688312436400974,0.262985439928379
194,2,8498,-0.0747048152403278,0.0676305527549314,0.270084610749352
195,2,8651,-0.0669730038930259,0.0677170110313711,0.323334204403783
196,2,9418,0.0567726676804021,0.172434010759152,0.742167385243699
197,2,9812,-0.0822798143258101,0.0680729631701497,0.227586997938871
198,2,9932,-0.0808950579709038,0.0678082748997787,0.233671838915748
199,2,10135,-0.0980941293302899,0.0674829605354599,0.146941988525308
200,2,11616,-0.0980965373151005,0.0674108943873209,0.146501744205619
201,2,12133,-0.098493434952466,0.0676788542440734,0.146473293080232
202,2,12194,-0.0953409379549639,0.0679548666250035,0.161494633495737
203,2,12359,-0.0953377392422237,0.0677550864262727,0.160279519665506
204,2,13061,-0.0969137495801335,0.0677437373838178,0.153431340453056
205,2,14298,-0.096156050675021,0.0679617336124061,0.15799228904968
206,2,15222,-0.083479428998243,0.0686751813289153,0.224961429107195
207,2,17986,-0.0732021668205909,0.0675004374810788,0.278896779375878
208,2,19770,-0.0877214046383916,0.0679199716427494,0.197361290499682
209,2,19836,-0.0871835198728834,0.0677344562310185,0.198889897590859
210,2,19851,-0.0833504096226785,0.0679473302201556,0.220756141810798
211,2,21595,-0.0604333168800426,0.0677344367062114,0.372888361522953
212,2,22385,-0.0477363621755745,0.0678273605609261,0.482026211578097
213,2,23441,-0.059584624606841,0.0684607533943041,0.384702157362867
214,2,24209,-0.0601538740199663,0.067894403347909,0.376225187670099
215,2,24341,-0.0698286417279106,0.0680291731573675,0.305381694988667
216,2,26815,-0.0688358166429119,0.0679502772431254,0.311738643576437
217,2,28209,-0.144885410524966,0.0676336704167711,0.0328604201210671
218,2,28695,-0.0639698270849389,0.0710343470369114,0.368442741830367
219,2,35849,-0.533335413036034,0.728527619382572,0.464609752755859
220,2,35850,-0.785334646040525,0.890698740125586,0.378535642709492
221,2,41245,-0.126897381445033,0.0674735699540047,0.0608360908010142
222,2,43214,-0.0757171220934816,0.068792224939277,0.271792920575382
223,2,47104,-0.133286634676362,0.0666124301942524,0.0461654880803577
224,2,50915,-0.109239948378633,0.0673969796142827,0.105944109331757
225,2,55834,-0.112621407186156,0.0670673847216395,0.0939925303074129
226,2,56422,-0.112315887878377,0.067189693555421,0.0954846997668033
227,2,57715,-0.111125645243874,0.066972075882693,0.0979468523561631
228,2,59046,-0.125380337155412,0.0672425259873234,0.0630673644787905
229,2,59191,-0.123747130607135,0.0668623356913721,0.0650371810021783
230,2,59383,-0.112253419846379,0.066939199418761,0.0944382997040384
231,2,59477,-0.111757691027958,0.0679566659588062,0.100954190034169
232,2,59755,-0.13057502592294,0.153113648652604,0.394349535521861
233,2,60471,-0.159306586364236,0.0667595176070519,0.0175463496654846
234,2,60478,-0.15896255949622,0.0668392468911614,0.0179250979255598
235,2,60786,-0.15392277707179,0.0667610466988249,0.0217134237480509
236,2,61035,-0.165570772568634,0.0666771507719202,0.0134856153644646
237,2,61071,-0.174762276172661,0.066302586970761,0.00876357254608104
238,2,61675,-0.158861976463449,0.0666101161339714,0.0176085249477635
239,2,62776,-0.181357913830704,0.0694145796981648,0.00936757730459937
240,2,62939,-0.181103802473794,0.0663318518172846,0.00664564576009611
241,2,63527,-0.182799072022371,0.066572963868901,0.00634457619860736
242,2,63857,-0.199729075597388,0.0664508807346108,0.00283961850216081
243,2,65527,-0.19803964345203,0.0662405571643243,0.00298834383221806
244,2,67007,-0.178741749000864,0.0732325516602437,0.0151480902749381
245,2,67023,-0.28486420053182,0.15195854729177,0.0616709020941696
246,2,67024,-0.236591538477815,0.152753128434943,0.122314046097807
247,2,67976,-0.200005597724983,0.0672021378540356,0.00311991652115384
248,2,69628,-0.189969537695279,0.0684242076917927,0.00579042459931733
249,2,71825,-0.19700281867417,0.133339271043863,0.140445229566955
250,2,72389,-0.101317143371457,0.0674050897847847,0.133705216765727
251,2,72392,-0.140362514308479,0.0676691180929864,0.0387807161355639
252,2,73646,-0.143616264669716,0.0662449276494256,0.0308295512492533
253,2,74564,-0.147273988432806,0.0660903219911297,0.0264849049283532
254,2,74739,-0.156923673136566,0.0662479517567342,0.0183869727426037
255,2,79931,-0.123846286048709,0.0749722895944205,0.0994453355133371
256,2,80748,-0.110907430257899,0.0691924502636285,0.109854770771571
257,2,80873,-0.0914737845603886,0.066754374618865,0.171462840151912
258,2,81501,-0.107061559400506,0.0666774846767528,0.109242181886203
259,2,83526,-0.129074105974593,0.0664626088437591,0.0529254962334378
260,2,83845,-0.125351498237916,0.0665466102278855,0.0604321124525002
261,2,84412,0.0037558813464269,0.168545286452049,0.982233916627077
262,2,84412,-0.172315351608603,0.0838993533755194,0.0407278928425617
263,2,84447,-0.0922214720930524,0.0675560355887429,0.173087609245428
264,2,87391,-0.139543337333233,0.0661693764125675,0.0356588104471919
265,2,87562,-0.140667778807559,0.0663322052786277,0.0346476294865602
266,2,87849,-0.145043911512771,0.0662991363963962,0.0293453352453948
267,2,87878,-0.130719255058494,0.0666718612837561,0.0507075405703371
268,2,88125,-0.069490005230221,0.0744506394064553,0.351266862271349
269,2,89785,-0.184311889430543,0.0663197606182147,0.00574199464293404
270,2,93441,-0.183490264463519,0.0683484997218827,0.00760352989117816
271,2,93588,-0.201376020127073,0.0706586962163053,0.00462887211321755
272,2,93721,-0.179231532023666,0.0661546620902146,0.00707171941420071
273,2,93952,-0.176314502278082,0.0659837614754675,0.00788758737644777
274,2,95085,-0.159519386651504,0.0661985087948397,0.0164761550675479
275,2,103188,-0.13827562306311,0.0679635878211765,0.0426426996266728
276,2,107124,-0.110746332437513,0.066513287299938,0.0967948692339673
277,2,111645,-0.0873968120273513,0.0666546039454467,0.190646028762208
278,2,111916,-0.0865293464031404,0.0668156807394522,0.196150886622152
279,2,111931,-0.0902383850694323,0.0669044546979092,0.17827708251259
280,2,111999,-0.0762836128849849,0.0667123138340399,0.253617843665275
281,2,114528,-0.0877477045315336,0.0670579247505211,0.191542902379694
282,2,116024,-0.0888092362823367,0.0672141942510862,0.187261479122954
283,2,119244,0.00933958426328108,0.0734344840795116,0.898868339375664
284,2,119246,0.0341438409906942,0.0741972692277068,0.64567284593982
285,2,119247,0.0541608939584461,0.0746998076817795,0.468903349722464
286,2,120090,0.00196350718839577,0.0671140002383095,0.976676714307705
287,2,120291,0.0122909053635056,0.0678784268053357,0.856414715631839
288,2,120726,0.00159066603804114,0.0674893309346923,0.981209598812979
289,2,121716,0.0199743986506451,0.0674043509174783,0.767147049009685
290,2,123100,0.0582408682785018,0.0674345164616106,0.388358089386756
291,2,124677,0.0112553802577487,0.0674100726206951,0.867490185778009
292,2,127636,0.0550067545332986,0.0852117734516444,0.51900316305555
293,2,127887,0.0266874493104675,0.067860066547366,0.694356164328446
294,2,128935,0.0344042164176157,0.0677860379038571,0.612091988004802
295,2,129053,0.0146344862311774,0.0680127221834808,0.82975687657167
296,2,130040,-0.00869821330320542,0.0684307603518613,0.89892594921289
297,2,130976,0.0100442253428499,0.0678728255992547,0.882438340753381
298,2,132199,0.0332675437134147,0.0681665268009911,0.625829154772082
299,2,133355,0.0338187983644573,0.0686271904333328,0.622467304383713
300,2,133435,0.0373092518139744,0.0687704778350447,0.58780374951066
301,2,133943,0.114182429693706,0.0803190305301971,0.156022033656305
302,2,135183,-0.00767657987657411,0.0688360338656698,0.911267557660205
303,2,135402,-0.0121602373858771,0.0688238047807838,0.859855969554544
304,2,135898,-0.0450600176769946,0.0691502853227541,0.515067469543802
305,2,135912,-0.0437331180342075,0.0692038356599299,0.527830922808219
306,2,135925,-0.0464319471907502,0.068884988258912,0.500720475188335
307,2,136002,-0.046459110207274,0.068833328201977,0.500148852655976
308,2,136173,-0.0463756883060993,0.0693210980942676,0.50393391501697
309,2,138209,-0.0565273959981829,0.0713357728408408,0.42865209181511
310,2,138318,-0.0470136261994361,0.0711523252370663,0.509206078150618
311,2,138695,-0.0400825203646933,0.0699435215365001,0.566962290353572
312,2,138818,-0.0252136056614554,0.0698348310811405,0.718280830060483
313,2,139728,-0.0117055960659833,0.0697197198346066,0.8667619893216
314,2,140174,-0.0146515260244857,0.0697181423497607,0.833668953989939
315,2,140863,-0.00055122801300489,0.0696942954672899,0.993693883424062
316,2,141152,-0.00186022145922493,0.0698905521822752,0.97878088599864
317,2,141292,-0.0201790448285961,0.0693797856114804,0.771337575781559
318,2,141545,-0.0131692364325604,0.0697225830515687,0.850295021594856
319,2,145823,-0.0535644893049909,0.0723282692678955,0.45944363169162
320,2,145934,-0.0810649749583341,0.119188585741806,0.496861360085738
321,2,145980,-0.0936792476634094,0.0728815952187075,0.199508385403471
322,2,146723,-0.0720572143312241,0.0694945957115414,0.300503822688651
323,2,147946,-0.0954976288551237,0.070053752607445,0.1736867361812
324,2,150394,-0.0502229755533596,0.076466449291892,0.511739061078238
325,2,151274,0.134594823310632,0.119642758373136,0.261364984045079
326,2,151397,0.0137472243468011,0.0704096980717147,0.845312561825485
327,2,153035,0.0394002567586094,0.0696153971551044,0.571773476552037
328,2,153228,0.0235870296486096,0.0701439529861736,0.736870050325503
329,2,153455,0.0283775351593401,0.0706685564493746,0.68825222071572
330,2,153732,0.018857001558316,0.0730740808951956,0.796516217540626
331,2,153815,0.0271892570689516,0.070398627440259,0.699567481785148
332,2,154160,0.015103141400751,0.0696710818586464,0.828506768502131
333,2,154235,0.0353431161783919,0.0703463370372404,0.61568828497635
334,2,155527,0.00582292401558515,0.0763795727355684,0.93927400048746
335,2,159870,0.0194141042448095,0.0685863379439747,0.77729614294841
336,2,161229,0.0291140009965438,0.0696297349885517,0.676109253721579
337,2,161451,0.219335047940125,0.148675736057662,0.141034584607882
338,2,161451,-0.0689934241894958,0.149566492317129,0.644875153792869
339,2,162696,0.0672380023139934,0.0692548968781788,0.332274184652904
340,2,163284,0.0637012004927293,0.0683443061088125,0.351940990338215
341,2,164166,0.074721574736381,0.0689491066953607,0.279228292346911
342,2,165270,0.0531575504061823,0.0684244371150522,0.437750068774944
343,2,165675,0.0589077962403934,0.069544039851017,0.397537012721803
344,2,166404,0.128042580464135,0.18029267072392,0.478053400760947
345,2,168012,-0.0222083288296853,0.0841406306751847,0.791977874706518
346,2,168062,0.0379018185624218,0.0689596370316733,0.582925367662706
347,2,168518,0.0269764355474005,0.0685790924868197,0.694289313676772
348,2,168980,0.0354165929478705,0.0685356378121685,0.605646114519584
349,2,169651,0.0146714552845939,0.068589676345886,0.8307471323664
350,2,169902,0.098859538040843,0.114532471364989,0.388637050070926
351,2,169960,-0.0495722667231568,0.106762828897047,0.642703718415855
352,2,170725,-0.02689820124597,0.0687013082404509,0.695646290463858
353,2,171254,-0.0354336900881054,0.0688015822462162,0.606866464874715
354,2,172242,-0.0402058158162537,0.0679801649247022,0.554607862772008
355,2,173254,-0.015219801552629,0.0674877899989244,0.82170579094937
356,2,173340,-0.0240596897403031,0.0674723327401071,0.721614799051747
357,2,173385,-0.0173260081007028,0.067540338467288,0.797692372476122
358,2,173973,-0.00838894201732499,0.0673657151637455,0.90096782881769
359,2,174714,-0.177338272906604,0.17247564958726,0.30456300752656
360,2,177341,-0.0275434927268369,0.0671216490189744,0.681796810201528
361,2,180314,-0.066996697658502,0.0670654507240495,0.318491162907209
362,2,180339,-0.0688096047667025,0.0672301764079841,0.306775753043253
363,2,182758,-0.0399936229947724,0.0670546136289562,0.551267899337254
364,2,183619,-0.02272445552326,0.0673417158565323,0.735978335342993
365,2,183913,-0.0409831766318319,0.0690240002653146,0.55305790148934
366,2,184146,-0.0650378869956774,0.0694354053408483,0.349569988544332
367,2,187176,-0.0728045180309651,0.0676083033820767,0.28227924886769
368,2,191066,-0.0614005957731305,0.0681471799777941,0.368202716420045
369,2,191124,-0.0821605361265245,0.0860885987768302,0.340548519900491
370,2,191128,0.0442988816763576,0.0793160485085055,0.576849617226606
371,2,191599,-0.0745877463195942,0.0671629425086671,0.267518362136304
372,2,191762,-0.0915985805844313,0.0697731757854216,0.190101460176032
373,2,191763,-0.0728851001264922,0.0674351457777246,0.280516050579197
374,2,191959,-0.080482008502536,0.067245524466993,0.232172808607519
375,2,192390,-0.0936333064862142,0.0690616274892199,0.17603158296504
376,2,195759,-0.137738302788959,0.0675638287832263,0.042230704499941
377,2,196912,-0.103116305288154,0.0666355159653723,0.122646541446624
378,2,197598,0.143270399039935,0.218221161197646,0.511906033112456
379,2,198110,-0.101051708718382,0.0670464504365816,0.13265645536202
380,2,198283,-0.102847115035733,0.0691611570335438,0.137890371453477
381,2,198805,-0.0953131023554083,0.0673607912734272,0.15796053994017
382,2,198891,-0.0928020152198786,0.0668431160045749,0.165904270626567
383,2,199248,-0.101170136416141,0.0669622779192793,0.131720615775201
384,2,201782,-0.0515899762893311,0.0670396719564148,0.442085068169311
385,2,203285,-0.0577898472852225,0.0667649381194497,0.387312904508293
386,2,203783,-0.0372356959411912,0.0666623826135623,0.576808441798576
387,2,204179,-0.00576972518581426,0.0668525065279071,0.931272662726722
388,2,205406,0.00118455908224868,0.0675400540412647,0.986016834966728
389,2,205834,0.00957320578352472,0.0672146666916227,0.886823729704951
390,2,205965,-0.0105285736437741,0.0734445541495532,0.886092373536123
391,2,207192,0.0367526348252026,0.0671252476167344,0.584365295369921
392,2,207561,0.0240807247198391,0.0668446306713806,0.718876236499006
393,2,208682,0.0341082887620848,0.066719751321934,0.609518526949781
394,2,210102,0.0222285894245939,0.066906357307309,0.739909505686359
395,2,212519,-0.00851745507690005,0.142422597774659,0.952345503185039
396,2,214801,0.0119436764977995,0.0669106126832624,0.858431168951743
397,2,215016,0.00841863266168585,0.0668739518804176,0.899892194510085
398,2,218876,-0.0205761940143916,0.0675579660130381,0.76087242442239
399,2,227511,-0.022685209856225,0.0680343571273726,0.739001984301979
400,2,230378,-0.0407433781017755,0.0671525613607248,0.544421063225743
401,2,231943,-0.0458790832764547,0.0673359343199469,0.496099185981882
402,2,232156,-0.033843697393719,0.0673284846046943,0.61551300992271
403,2,232789,-0.0409832683416913,0.0670786239864381,0.54161026269422
404,2,238524,-0.052350823934713,0.0671507463097342,0.436147824246045
405,2,241518,-0.0288199405535116,0.0677746377570548,0.670926706589122
406,2,250396,-0.0660392343382155,0.0672380466980165,0.326688467149415
407,2,250466,-0.0495966404049814,0.0672542924971719,0.461338973625393
408,2,252305,-0.0444117931390466,0.0674430721705979,0.51064110609644
409,2,254571,-0.048673453560947,0.0683832724268299,0.477074685214165
410,2,254742,-0.0633286269299815,0.068287396076513,0.354360919682882
411,2,254908,-0.0705771333623066,0.0687902966904433,0.305605837565513
412,2,255033,-0.0696997768776583,0.0806612722661977,0.388117201379849
413,2,255862,-0.0349552414297171,0.068452508104728,0.60991567050474
414,2,255975,-0.0219464199752066,0.0682205587625168,0.747871870301186
415,2,258311,-0.0252671163168768,0.0670904319905916,0.706687637042808
416,2,259284,-0.0398893126235796,0.0672963744574312,0.553734093682692
417,2,266330,-0.0315702662912898,0.0675984785922913,0.640769201430506
