SNP,Chr,Pos,Effect,SE,SSH1_ERG11_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
87,1,113050,0.0395575162919972,0.0980167806219296,0.686766671844927
88,1,113135,0.0363647667481464,0.0977705230650161,0.710160705559546
89,1,114076,-0.0183966424873877,0.0977847769439603,0.850879700862044
90,1,114628,-0.0704075012514243,0.0979654222266718,0.472802787233088
91,1,116283,-0.0967907509924207,0.0984476441032767,0.326197239431192
92,1,126880,-4.05992008346262,1.83702127931275,0.0277423654090219
93,1,127853,-0.144736249934998,0.0980967786367504,0.140984734930066
94,1,128302,-0.170863463329686,0.0975980493980378,0.0808688165438867
95,1,128704,-0.18793082413945,0.0976072206673136,0.0549851460340403
96,1,128911,-0.149394311077533,0.0978065742420521,0.127545521442075
97,1,130267,-0.186933745383836,0.0975768042167988,0.0562031932983944
98,1,130271,-0.181927451739904,0.0977205884321136,0.0634747808730419
99,1,130613,-0.0815661826389481,0.0990217011915546,0.410654687807551
100,1,132012,-0.104458082976233,0.0987500508740466,0.29086867197048
101,1,133231,-0.107166263478267,0.0980388135466639,0.275095130331948
102,1,137074,-0.0540535206376958,0.0980227210626931,0.581681866921147
103,1,137304,-0.054983234870693,0.0980553572221333,0.575332793159447
104,1,139686,-0.0906933319161099,0.0981092560381297,0.355903543707177
105,1,149562,-0.113457443661394,0.0982666534308186,0.249040425102721
106,1,150447,-0.101308440612959,0.0993979343407416,0.308796175224766
107,1,151446,-0.0505337862483435,0.199961999370548,0.800634044617884
108,1,154084,-0.105644711009024,0.0996931750989059,0.290006313290751
109,1,156633,-0.0699378628019946,0.101152102441359,0.489760592551205
110,1,157269,-0.0732805468217042,0.0979617760286975,0.454926587459497
111,1,160054,-0.0329782552208389,0.0989552785084821,0.739132689162804
112,1,166222,-0.0124987373010127,0.0982365782932757,0.898830020447421
113,1,166416,-0.0224252173833988,0.0980321249274741,0.819192771493957
114,1,167326,-0.0313222987465498,0.0985824084887063,0.750879845834644
115,1,168836,-0.0412607655403599,0.0981046829895649,0.67431847687362
116,1,171200,-0.0888940075297695,0.0981622575621433,0.365774630336349
117,1,171431,-0.0807496059107701,0.0987963199166944,0.414288793019191
118,1,173339,-0.125855994422072,0.0978918042206816,0.199403017753307
119,1,173845,-0.126968719264484,0.0978062033998729,0.195077708476546
120,1,175121,-0.0938745933770508,0.09771735117937,0.337373281077294
121,1,175281,-0.105214359119448,0.0977679236812083,0.282588683321635
122,1,175315,-0.104498735053155,0.0977392210364297,0.285728728717385
123,1,175523,-0.109941047874987,0.0982779759248813,0.264039774311698
124,1,175541,-0.105151077271764,0.0978903681308041,0.283479368657627
125,1,175653,-0.1091305062556,0.0981888359241179,0.267137575965645
126,1,175805,-0.187901023728423,0.103441424024787,0.0701421998560631
127,1,175818,-0.169070771534149,0.101136682315745,0.0954685119609104
128,1,175856,-0.12552621354177,0.0997608294406557,0.209125175212419
129,1,175876,-0.0913651152897236,0.0983318559465156,0.353445900072072
130,1,175989,-0.0974543617176996,0.0985965819375794,0.323626345979413
131,1,176001,-0.118743715251883,0.0990459548578321,0.231380745438877
132,1,176451,-0.0496031559194486,0.100405686096329,0.621594121631142
133,1,177692,-0.0520673487746987,0.0978581126971461,0.595012342385285
134,1,178191,-0.0449303118171238,0.0979653652262689,0.646778785696202
135,1,178224,-0.0520673487746987,0.0978581126971461,0.595012342385285
136,1,178960,-0.0933553903901312,0.098554058968897,0.344159085475251
137,1,179139,-0.0952797724439218,0.195513600555719,0.626326512544678
138,1,179139,-0.702935161304249,0.392121334429763,0.0738854817007052
139,1,180955,-0.195100186193264,0.112847482118409,0.0847042111646446
140,1,183802,-0.0415707401084759,0.0978846686876345,0.67132066016969
141,1,183954,-0.0481361649529692,0.098589198785016,0.625675998972759
142,1,184450,-0.0134130698349738,0.0977563759270425,0.890943698663579
143,1,184641,-0.0591486178481048,0.100554574306852,0.556758067208858
144,1,184718,-0.0202914710333957,0.0983084905012081,0.836592712135345
145,1,185296,-0.00473879920307837,0.0978970199593998,0.961420084914151
146,1,185438,-0.0219621148638961,0.0978949884746341,0.822619741335431
147,1,185469,-0.0209906894084042,0.0980368936313079,0.830584819040669
148,1,185503,-0.0171416555804257,0.097785422982375,0.860945456286671
149,1,185705,-0.0531828995921587,0.098842090667432,0.590875230377776
150,1,185749,-0.0521745777050555,0.098843613017704,0.597935250089866
151,1,185806,-0.00149949591668157,0.0990146176357505,0.987925704141309
152,1,185879,-0.0365213769271686,0.0994741099983271,0.713731198632638
153,1,185916,-0.0201964214737225,0.099442040183822,0.839175907612913
154,1,185941,-0.0315538390127304,0.0998669387251488,0.752220504593553
155,1,185954,-0.0330901729880791,0.100157271465393,0.74130723413403
156,1,186055,-0.0179572049288387,0.0981688577412103,0.854964543621504
157,1,186896,-0.0370742988516203,0.0997635192588677,0.710397413834744
158,1,187697,-0.0643016211646374,0.20346957578689,0.752169752644899
159,1,189392,-0.0289970889842381,0.204559457276524,0.887355309539596
160,1,189416,0.0380333388006528,0.197869280994938,0.847684739027675
161,1,190132,-0.140982238105905,0.0980112200948083,0.151198191379519
162,1,190148,-0.157225579434264,0.0979709466531365,0.109428005752791
163,1,190165,-0.153940507029457,0.0987439141523324,0.119895439516399
164,1,190169,-0.155522293044507,0.0986128995509852,0.115668476243353
165,1,190933,-0.00328073190716213,0.098157045188003,0.97335592353201
166,1,192149,-0.0962877687566584,0.0988269117612847,0.330571220133711
167,1,192302,0.173001598029544,0.130339358698473,0.185261765051226
168,1,192303,0.0569823047218947,0.117935845287134,0.629279125268102
169,1,192305,0.121272412302411,0.122426677339977,0.32257321926281
170,1,192315,-0.00112386644535523,0.139075106840881,0.993556927022018
171,1,192795,-0.0595275990947044,0.0979201342669566,0.543631500756261
172,1,194020,-0.112106624447278,0.10302075243754,0.277251613701576
173,1,194187,-0.0731759504038118,0.0979751629427284,0.455631559117259
174,1,194867,-0.101684411849147,0.0978496254794958,0.299427360396615
175,1,197325,-0.181956229467118,0.0999222919559433,0.0694567199504214
176,1,197392,-0.212741315116752,0.101048493589168,0.0359678990535442
177,1,198857,-0.258936305517158,0.469703926915662,0.581793535658188
178,1,206666,0.0217707976919486,0.110209239736613,0.843518223219844
179,1,206675,0.121753080663294,0.143344306350645,0.396248278943459
180,1,223051,-0.133104434104023,0.113346404249437,0.241060298339762
181,1,223059,-0.132560129239874,0.117716431572608,0.260889414865013
182,2,7366,0.11062478688577,0.142012832269719,0.436514911323147
183,2,8180,0.255179699386657,0.195218119144287,0.192012002217749
184,2,8187,-0.144235687337782,0.203353501670845,0.4786155323071
185,2,8250,-0.211710784466695,0.200170699246762,0.290937712544172
186,2,8253,-0.229366270485679,0.200115586922543,0.25250162021143
187,2,8285,0.0259640250879671,0.108686499325152,0.811330169787023
188,2,8302,-0.0225219506362455,0.101738657576406,0.824931857234266
189,2,8306,-0.0225219506362455,0.101738657576406,0.824931857234266
190,2,8314,-0.059118103398615,0.0996087802944436,0.553224709149861
191,2,8317,-0.0373553645083939,0.101911894506533,0.714177535997693
192,2,8328,-0.0391165305383785,0.101453902738152,0.700055064171827
193,2,8331,-0.0447677483314596,0.101256460183395,0.658671386448566
194,2,8498,0.00958185301721814,0.099511205765633,0.923345540833045
195,2,8651,0.00841379531367692,0.0996046797783003,0.93272913854709
196,2,9418,-0.0011135109990037,0.253323260921511,0.996495302596798
197,2,9812,-0.0198718974304353,0.100191940401567,0.842894575249718
198,2,9932,0.012667385278071,0.0998003372859266,0.899070223688605
199,2,10135,0.00451987726419578,0.0994201154685175,0.963764449669345
200,2,11616,-0.0311776919584069,0.0993010161395109,0.753728123641469
201,2,12133,-0.010188129889454,0.0997082269274494,0.918672271244747
202,2,12194,-0.0034015141491201,0.100095104999495,0.972910055801414
203,2,12359,-0.022148583639716,0.099795652225718,0.824489427181928
204,2,13061,-0.0164012272779738,0.0997914518591137,0.869545729095345
205,2,14298,-0.0131541808321332,0.100107644435686,0.895533458166014
206,2,15222,-0.0256234850309044,0.101077110102189,0.800026094569053
207,2,17986,-0.0508016859737309,0.099278066080105,0.609173185527085
208,2,19770,-0.0652193390710005,0.0999412705480259,0.514453979904044
209,2,19836,-0.0533773139223432,0.0996863227113101,0.59267400622614
210,2,19851,-0.0432132680720211,0.0999923344455697,0.665884774779714
211,2,21595,-0.0790617807474366,0.0995167585260016,0.427463236878053
212,2,22385,-0.0643631610097609,0.0996410649284961,0.518731325894099
213,2,23441,-0.055344988580442,0.100625168674762,0.582659395184172
214,2,24209,-0.0494006488542209,0.0998047339445172,0.620927116750505
215,2,24341,-0.0414138629445617,0.100051235804061,0.679179276524543
216,2,26815,-0.0481661645427198,0.0999227080902447,0.630080366287228
217,2,28209,-0.0888631693425324,0.0998772975006309,0.374220356998538
218,2,28695,-0.161808836962956,0.104104897331822,0.12101215398668
219,2,35849,1.01718791375255,1.06956026223425,0.342237931672404
220,2,35850,-1.33217684354415,1.30784627223885,0.309088822196047
221,2,41245,-0.0493578689374263,0.0995710367693084,0.620410963451708
222,2,43214,-0.0846928489314553,0.101120148565214,0.402852019393985
223,2,47104,-0.159056738718799,0.0980339416630837,0.105596323500308
224,2,50915,-0.00139306213172946,0.0993655600199281,0.988822290373773
225,2,55834,-0.033721861784857,0.0988901504682301,0.733304012409189
226,2,56422,-0.0262331968651453,0.099073423778235,0.791329319208494
227,2,57715,-0.0160772189197655,0.0987529332465728,0.870767140428715
228,2,59046,0.0336642927596168,0.099240047697174,0.73464508090261
229,2,59191,-0.00258810343713503,0.0986878188609979,0.979092570235043
230,2,59383,0.0141622175825511,0.0987134578588007,0.886002482422074
231,2,59477,-0.0175906116471473,0.100197278503104,0.860740467978623
232,2,59755,0.371131643271901,0.224268455436688,0.0988428148856453
233,2,60471,0.022734486213339,0.0988418849534171,0.818218292597951
234,2,60478,0.0366907180465841,0.0989428204717171,0.710988456537899
235,2,60786,0.00721096833156243,0.0987986246165756,0.941858177488888
236,2,61035,0.0177813612887718,0.0987877113676072,0.857259240912645
237,2,61071,0.0190065515967746,0.0983388805735578,0.846853930521049
238,2,61675,-0.016534268382168,0.0986232822266491,0.866954038090037
239,2,62776,-0.0935127203686637,0.102822211770916,0.363727729430754
240,2,62939,-0.0359938426352097,0.0984380872387263,0.714845603690994
241,2,63527,-0.00282976049733819,0.0988261875668534,0.977172906624319
242,2,63857,-0.0456494516395832,0.0988194266505912,0.644403064133972
243,2,65527,-0.0361642340902924,0.0985045960156162,0.713740209469475
244,2,67007,-0.0427235860908706,0.108449659583454,0.693856887305167
245,2,67023,-0.296325593185374,0.223761583919311,0.18626299519186
246,2,67024,-0.279704644187867,0.2246439554067,0.213920152809269
247,2,67976,-0.0256362413526677,0.0999331579430847,0.797688061929905
248,2,69628,-0.0624916934168459,0.101543705569636,0.538676110039156
249,2,71825,0.0839155833104215,0.196412876185857,0.669464468576108
250,2,72389,-0.196924845777677,0.0987715842209059,0.0469495610526546
251,2,72392,-0.118152046504593,0.0998036113265714,0.237270829062026
252,2,73646,-0.108428530084109,0.0977811543613691,0.268232601861334
253,2,74564,-0.135871647094846,0.097491132670027,0.16429039785688
254,2,74739,-0.128638573780902,0.0978411524944721,0.189440861328465
255,2,79931,-0.110031000346691,0.110394679589831,0.319590133319687
256,2,80748,-0.0140625654853819,0.102001658697391,0.890424890664266
257,2,80873,-0.00862055333151705,0.0983133520767763,0.930177189834071
258,2,81501,-0.0354448409287917,0.0982799377374263,0.718575443305253
259,2,83526,-0.0818648131734567,0.0980487872922494,0.404316440931427
260,2,83845,-0.0386811320411372,0.0982172553479273,0.693942605972197
261,2,84412,-0.115740771176733,0.247495843118145,0.640325374922475
262,2,84412,-0.0977825396267561,0.123862692299085,0.430383039844992
263,2,84447,-0.0391083490854339,0.099471324033685,0.694437134855572
264,2,87391,0.0188476866048329,0.097799893490139,0.847291558163491
265,2,87562,0.00635889584706507,0.0980519616479228,0.948328304778382
266,2,87849,-0.00241463359644133,0.0980431750825117,0.980365387556015
267,2,87878,0.00676166716178469,0.098463906462231,0.945289961819934
268,2,88125,-0.0239633889336718,0.10948627732833,0.826876899065707
269,2,89785,0.026944750245964,0.0984650955819855,0.784515389671973
270,2,93441,0.0913561342056159,0.101298631488336,0.367751667060057
271,2,93588,0.0674048978989962,0.104914905264066,0.520983750524735
272,2,93721,0.0511859639631155,0.098140365254602,0.602304675786509
273,2,93952,0.0549269522413835,0.0978536840125177,0.574937503323041
274,2,95085,0.0893738328119405,0.0979184985502695,0.362003835869699
275,2,103188,0.0764646494730549,0.100331270385998,0.44649621521601
276,2,107124,0.107982634527989,0.097914212413508,0.270852705872218
277,2,111645,0.0618592255192275,0.0980903153706864,0.528687002584703
278,2,111916,0.0748501751839791,0.0982961995509746,0.446881351234002
279,2,111931,0.0993467908052082,0.0983853359029522,0.313296016647249
280,2,111999,0.0881266458434598,0.0980613953195229,0.369431200627657
281,2,114528,0.025628194384395,0.0987290352805872,0.795338217581879
282,2,116024,0.0130080926462013,0.0989708107632463,0.895507164747871
283,2,119244,0.122695680623105,0.107670848685426,0.255248938303968
284,2,119246,0.0682928063000575,0.108958747298334,0.53121074049189
285,2,119247,0.0850230492439357,0.109713225584965,0.438883767677498
286,2,120090,0.114404593143857,0.0983941080300706,0.245729394794938
287,2,120291,0.103641325846129,0.0995569953075084,0.298576387855924
288,2,120726,0.10883875008941,0.098964215420705,0.272177939684667
289,2,121716,0.106183569924709,0.0988596140218435,0.283518497236176
290,2,123100,0.0747874047765875,0.0990776913698221,0.450850706847595
291,2,124677,0.0535411635237672,0.0989800122002123,0.588897663086089
292,2,127636,-0.0243813759963624,0.125232760851975,0.845748828907394
293,2,127887,0.00863323351182887,0.0996988773090973,0.931044057780821
294,2,128935,0.00331821680388023,0.0996055298972603,0.973443352753931
295,2,129053,-0.014037987064269,0.0999060920692235,0.888335755221006
296,2,130040,-0.054732951785304,0.100476459734523,0.586280381836642
297,2,130976,-0.0486951255635193,0.099666242800049,0.625441087681732
298,2,132199,-0.124778951900496,0.0999416073045379,0.212668619723953
299,2,133355,-0.109649101147726,0.100670560589123,0.276814281835793
300,2,133435,-0.111229232706435,0.100883933106271,0.270975242860478
301,2,133943,0.0375403873511877,0.118299158568215,0.751177521695448
302,2,135183,-0.0856300195901391,0.101010691149583,0.397161523136055
303,2,135402,-0.151857425971187,0.100774577096285,0.132730096654133
304,2,135898,-0.165581059118436,0.101251526498592,0.102868322496213
305,2,135912,-0.1682177580326,0.10131457778314,0.0977318327763414
306,2,135925,-0.17566425559384,0.10081606673949,0.0823053002845164
307,2,136002,-0.186749765334291,0.100683480602947,0.0644555284627498
308,2,136173,-0.15303362637655,0.101562616838724,0.132758610085298
309,2,138209,-0.188525011675703,0.104395522945692,0.0717899477142969
310,2,138318,-0.18055738526255,0.104136147476143,0.0838162092666729
311,2,138695,-0.221454430144152,0.102108167729634,0.0307633873574446
312,2,138818,-0.224375596160568,0.101900318209767,0.0283177704030876
313,2,139728,-0.135036011608924,0.102161287290022,0.18709323524658
314,2,140174,-0.137276743882972,0.102152827007257,0.179864221946723
315,2,140863,-0.133507260716639,0.102125453878641,0.191966176468457
316,2,141152,-0.152153303437984,0.102340826940773,0.137978424528153
317,2,141292,-0.151842867391861,0.101601672225111,0.135940474802126
318,2,141545,-0.150702373769986,0.102104511810849,0.140845544705471
319,2,145823,-0.0480847648927674,0.106293037418798,0.651273663297595
320,2,145934,-0.101866589463437,0.175104148812531,0.561107359378233
321,2,145980,-0.12374961855652,0.107102005726964,0.248693000532562
322,2,146723,-0.0879450012047344,0.102127141159856,0.389749602002216
323,2,147946,-0.114787849259597,0.102989800252296,0.265799197621337
324,2,150394,-0.0970369109096958,0.112269695917611,0.38799922023986
325,2,151274,0.0968285883122695,0.175979815544102,0.582512679946364
326,2,151397,-0.104955659159157,0.103277814778028,0.31020830292592
327,2,153035,-0.0165898845301354,0.102299041311104,0.87126439254466
328,2,153228,-0.00276573423252002,0.103049246401375,0.978603347738754
329,2,153455,-0.00508412594295871,0.103826782048324,0.960972981710732
330,2,153732,-0.0472274188923144,0.107317538309461,0.660154452843886
331,2,153815,0.00284144715946555,0.103428671436353,0.97809837472717
332,2,154160,-0.0361766525888795,0.102326958447763,0.723894843149915
333,2,154235,-0.0410887169868622,0.103343928992914,0.691171289945389
334,2,155527,-0.0028180831004897,0.112193033647654,0.979974904446337
335,2,159870,0.0495690697456351,0.100721790811238,0.622927361866504
336,2,161229,0.0145862244647897,0.102299906215048,0.886700895154544
337,2,161451,0.109476712443067,0.218981069312846,0.617431013741927
338,2,161451,0.119904255222369,0.219668327020345,0.585519145516221
339,2,162696,0.0711547678703929,0.101792238005558,0.485000094489597
340,2,163284,0.0696679708780171,0.100444424322249,0.488390989261672
341,2,164166,0.106143073171946,0.101288679481974,0.29538951568166
342,2,165270,0.107356105116663,0.100430560432588,0.285818773900775
343,2,165675,0.0514516626656145,0.102218739630386,0.615033117688168
344,2,166404,0.15876477584297,0.264882161816148,0.549304742765165
345,2,168012,0.122301857028234,0.123432920675267,0.322444049757968
346,2,168062,0.135121021825897,0.101081049830052,0.182162134289293
347,2,168518,0.131048283973672,0.100514621684501,0.19316046233682
348,2,168980,0.0907290644898333,0.100592660989156,0.367700986689688
349,2,169651,0.0880296776028975,0.100647341099429,0.382367265263126
350,2,169902,0.135776366192483,0.168256454079455,0.420232418649624
351,2,169960,0.0469025943449699,0.156849498931386,0.765093664199473
352,2,170725,0.0585570927577093,0.100887561850721,0.562002185325955
353,2,171254,0.0929735422520525,0.100977854751592,0.357819153828064
354,2,172242,0.0560906020194445,0.0998593577335132,0.574679597902488
355,2,173254,0.0878008764612517,0.099028211905708,0.375884523453351
356,2,173340,0.0953044409471997,0.0989965447671227,0.336354723887744
357,2,173385,0.104044226705021,0.0990630468305633,0.29430654029612
358,2,173973,0.0827467326702776,0.0988560772760452,0.403135020050094
359,2,174714,0.425522901048342,0.252711772647971,0.0930991227287369
360,2,177341,0.0824909034716944,0.0985191856143644,0.402985968648431
361,2,180314,0.0308787632334765,0.098636367413658,0.754422558674192
362,2,180339,0.0539579627804933,0.0988575818065775,0.585537781215916
363,2,182758,0.0746862277836991,0.0984643986152221,0.44865187458293
364,2,183619,0.0581964922548001,0.0988841603844817,0.556551637554122
365,2,183913,0.0941041000657508,0.101314663374737,0.353611875643786
366,2,184146,0.0771484647498787,0.102036159673434,0.450099822875579
367,2,187176,0.0174359132702972,0.0994669465271303,0.860949491125012
368,2,191066,0.054275682970916,0.100173226089786,0.588285535319846
369,2,191124,-0.0207764050344368,0.126611783353257,0.869749996953946
370,2,191128,0.0570453316043606,0.116517444984719,0.624730849203373
371,2,191599,-0.0276541919277759,0.0988153408656571,0.77975092331491
372,2,191762,0.0328430848230555,0.102723237481811,0.749366702353869
373,2,191763,0.0127875901911685,0.0992153733201147,0.897520318694114
374,2,191959,-0.00870481312072047,0.0989745360614835,0.929966266370542
375,2,192390,0.064209178157963,0.101649393685441,0.528009413664703
376,2,195759,-0.0164220294408097,0.0998216485711726,0.869420918142148
377,2,196912,0.00561104097195977,0.0982103662036086,0.954471670862256
378,2,197598,-0.275331490292529,0.32040076866701,0.390739079725129
379,2,198110,0.0332458894953305,0.0987835229104897,0.736653886516371
380,2,198283,0.0363378402046726,0.101888594649113,0.721572266166073
381,2,198805,0.00902150106732195,0.0992237638867888,0.927607115627945
382,2,198891,0.0181957538117751,0.0984472626449872,0.853470539494109
383,2,199248,0.0215054875847894,0.0986702302560932,0.827591549768797
384,2,201782,0.0134420161060661,0.0985530117586022,0.891587755720376
385,2,203285,0.0418210511837118,0.0981482727455393,0.670294142779656
386,2,203783,0.0462162572583393,0.0979312268732284,0.637271442372876
387,2,204179,0.0571539488910232,0.0981520277588874,0.560736191449873
388,2,205406,0.0623076136750523,0.0991526427169251,0.530147687666502
389,2,205834,0.0868529607021399,0.0986246477413794,0.37911104038851
390,2,205965,0.0294536269706388,0.107872778327376,0.784981821461852
391,2,207192,0.0458138283661961,0.0986104576954903,0.642508639180995
392,2,207561,0.074770604300154,0.0981239305454527,0.446567791115741
393,2,208682,0.0771038846604663,0.0979534621701456,0.43172332156397
394,2,210102,0.135255195893657,0.0980286074812151,0.168536239496949
395,2,212519,0.213806425151035,0.208892625416637,0.306761482834118
396,2,214801,0.0825740523944006,0.0981895962584951,0.400936610605794
397,2,215016,0.0939350492205846,0.0981045107482377,0.33897035063569
398,2,218876,0.102345410981157,0.0990977884439339,0.302417695944456
399,2,227511,0.0335758489483102,0.0999338727622575,0.737085060263436
400,2,230378,0.0791784145174634,0.0986002637816661,0.422500997367557
401,2,231943,0.041033929610009,0.0989491324282996,0.678615474454613
402,2,232156,0.0453058770480694,0.0989032699382442,0.647174882416108
403,2,232789,0.0475969757460161,0.0985497862930802,0.629413655286889
404,2,238524,0.0422505184936109,0.0986954592572205,0.668846813163587
405,2,241518,0.0190269871808973,0.0995729624580793,0.848568165226016
406,2,250396,0.00389325048513056,0.0988990713241448,0.968620924387768
407,2,250466,0.0293485081942553,0.0988520207337907,0.766722545931473
408,2,252305,-0.0129244066654251,0.0991240302454819,0.896335145432499
409,2,254571,-0.0711469628500678,0.100447328083448,0.479225674774581
410,2,254742,-0.0743539393161587,0.100349909666962,0.459218319346402
411,2,254908,-0.0560751829961004,0.101151015990266,0.579676053215974
412,2,255033,-0.0156673504467093,0.118603811248168,0.894981877495715
413,2,255862,-0.031277747980569,0.100571679819756,0.75598452357917
414,2,255975,-0.0228750086726252,0.100214913403012,0.819576652742551
415,2,258311,-0.045920261182378,0.0985370934411372,0.641488570469634
416,2,259284,-0.0102896954852115,0.0988977720194278,0.917193713027118
417,2,266330,-0.0026536085423266,0.0993244325917419,0.978700890657288
418,2,267100,0.0202541296081668,0.0993114426142947,0.838513551218357
419,2,268086,-0.0253831584172828,0.0993153443924376,0.79842291063425
420,2,274614,0.0213031993319617,0.0987145633099321,0.829263579698822
421,2,274729,-0.0144526633095072,0.0992580581555395,0.884314786733262
422,2,275746,-0.00889539670259964,0.0992165781541289,0.928611146970257
