SNP,Chr,Pos,Effect,SE,SNA4_VAC8_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
111,1,160054,-0.0661483041110489,0.0908596532303292,0.467079534581236
112,1,166222,-0.0477130526574977,0.0902195799946735,0.597238585756143
113,1,166416,-0.0684099109899423,0.0899984576793003,0.447688346198065
114,1,167326,-0.0625248865497142,0.0905227702798707,0.490202388156217
115,1,168836,-0.141248874847128,0.0898406443816359,0.11679636960166
116,1,171200,-0.11798476165351,0.0900710177034194,0.191078704025353
117,1,171431,-0.136022691977282,0.0905644303367134,0.13400558498138
118,1,173339,-0.0957640754157025,0.0900025976035141,0.288049389144957
119,1,173845,-0.102287689070918,0.089907398795064,0.256017193878815
120,1,175121,-0.0882288023963793,0.0897707543081817,0.326367463717485
121,1,175281,-0.0942801815005076,0.0898298533598001,0.294646858366023
122,1,175315,-0.0931913208176996,0.0898047070496529,0.300114973923139
123,1,175523,-0.0841068488846183,0.090340340426575,0.352489873050975
124,1,175541,-0.0939989733842544,0.0899429950528496,0.296694190995965
125,1,175653,-0.102604264417613,0.0902019205974139,0.256102768265646
126,1,175805,-0.0866487950012426,0.095366800401911,0.36418938536408
127,1,175818,-0.100467455124736,0.0931313554871839,0.281426159921734
128,1,175856,-0.107615580659503,0.0916801838816239,0.241260449227908
129,1,175876,-0.0983070526384806,0.0902997181992898,0.277039887944965
130,1,175989,-0.0966761533116604,0.0905631956145493,0.286475902514734
131,1,176001,-0.0817571344591607,0.0910780199630404,0.369978434465575
132,1,176451,-0.0866149250553672,0.0921627338056352,0.347960629443328
133,1,177692,-0.11824271284471,0.0897211265234294,0.188394563729551
134,1,178191,-0.11755033294636,0.0898132249150629,0.191443018758754
135,1,178224,-0.11824271284471,0.0897211265234294,0.188394563729551
136,1,178960,-0.122519141462334,0.0904251006158726,0.17630821534602
137,1,179139,-0.11333436248067,0.179584045835968,0.528387655627821
138,1,179139,0.518210948779497,0.360838545366076,0.151851025505061
139,1,180955,0.0336765032364756,0.104099360798187,0.746505554555319
140,1,183802,-0.128481847009449,0.0896925941120012,0.152894616290734
141,1,183954,-0.151219869048184,0.0902496036895689,0.0947071980107026
142,1,184450,-0.0889742216704253,0.0896895279011333,0.321865007445994
143,1,184641,-0.0926305985174208,0.0922965449959982,0.316249581311454
144,1,184718,-0.125022201634071,0.0900793185772589,0.166039102506142
145,1,185296,-0.0949055775547699,0.0897996211710286,0.291298464322264
146,1,185438,-0.091516621549997,0.0898138385876082,0.30892025707024
147,1,185469,-0.0939453647606247,0.0899367452376136,0.296935817513317
148,1,185503,-0.105299569218324,0.0896676832195292,0.241053951953253
149,1,185705,-0.104612745188567,0.090675989338087,0.249404358599204
150,1,185749,-0.118981876679926,0.0906257880217256,0.190072183583683
151,1,185806,-0.104076952178677,0.0907992672393281,0.252475904222191
152,1,185879,-0.139416205858747,0.0911059669997451,0.126846942356909
153,1,185916,-0.107794761650747,0.0911857646759383,0.237944005733844
154,1,185941,-0.0945768842417561,0.0916259126436218,0.302681944335332
155,1,185954,-0.0940587137843414,0.0918958132278286,0.306755181110027
156,1,186055,-0.068115660697249,0.0901224098456928,0.450265557366186
157,1,186896,-0.0747675665039088,0.091587610828802,0.414850401464843
158,1,187697,-0.286805969004595,0.186336543974608,0.124655600546524
159,1,189392,-0.191587780865619,0.187664154156832,0.307997313164688
160,1,189416,-0.168031745391238,0.18157855367138,0.355393069446671
161,1,190132,0.0845794271761956,0.0901974449714928,0.349032413404378
162,1,190148,0.0880395368856432,0.0902153386275944,0.329791156748966
163,1,190165,0.0691695830938416,0.0909566460432804,0.447482758467399
164,1,190169,0.0722133826234194,0.0908363253077567,0.427157263547765
165,1,190933,-0.0136805191226245,0.0901773780322128,0.879504877844324
166,1,192149,0.0594827999007771,0.0908624646555025,0.513121651724377
167,1,192302,0.228224056482958,0.119429443551895,0.0568203618884793
168,1,192303,0.151814018587265,0.108085835586101,0.16102875377362
169,1,192305,0.202754802723102,0.11211555303124,0.0713881022523627
170,1,192315,0.205839661838728,0.127302424888326,0.106785698198446
171,1,192795,0.113180527604178,0.0898077895401105,0.208410591615138
172,1,194020,0.0786574905974228,0.0947147670384393,0.406836095326513
173,1,194187,0.126836812363376,0.0898308601031341,0.158845149867261
174,1,194867,0.101946386473685,0.08987149105511,0.257414398445756
175,1,197325,0.0752513536342259,0.0921451309491892,0.414672849221431
176,1,197392,0.068533543781217,0.0933464377644719,0.463323442445365
177,1,198857,-0.755037819847854,0.42984403613799,0.0798634660053587
178,1,206666,-0.0888447531697087,0.101148052288608,0.380343972894221
179,1,206675,-0.0491125837993041,0.131803817668419,0.709655780160091
180,1,223051,0.0413384073895537,0.104315155425512,0.692135101356669
181,1,223059,-0.000734242091200876,0.108344114807665,0.994596649924327
182,2,7366,0.0650650730998539,0.130538124204429,0.618486252807877
183,2,8180,-0.10501950413242,0.179700075199115,0.559314121515277
184,2,8187,-0.0318178560372111,0.186953107070209,0.86495692382461
185,2,8250,-0.134229931403718,0.184056097295361,0.466309022059507
186,2,8253,-0.132094139734184,0.184060474624818,0.473437250252844
187,2,8285,-0.0477436376419243,0.0998296726509064,0.632767637360852
188,2,8302,-0.0208528137395579,0.0934706211676303,0.823590729629574
189,2,8306,-0.0208528137395579,0.0934706211676303,0.823590729629574
190,2,8314,-0.00524025800609418,0.091559155801424,0.954391513813001
191,2,8317,-0.0261242300083393,0.0936373747194453,0.78041309757314
192,2,8328,-0.0350390233498177,0.0932100780380498,0.707206241286585
193,2,8331,-0.0414720390293044,0.093027281032069,0.656011315349129
194,2,8498,-0.058585321550829,0.0913722981888043,0.521827259928984
195,2,8651,-0.0565603379665561,0.0914615609995421,0.536706840495638
196,2,9418,0.0786032480892001,0.232698991451135,0.735722698037689
197,2,9812,-0.0529367329189044,0.0920117018819053,0.565437314038532
198,2,9932,-0.0426936770508901,0.0916638533191649,0.641672035719461
199,2,10135,-0.0355387479908982,0.0913212799014894,0.697391154595219
200,2,11616,-0.0643783380465185,0.0911795559753559,0.480615856337014
201,2,12133,-0.0437329856369029,0.0915770752820677,0.633263333044117
202,2,12194,-0.0399093069026208,0.0919363503709317,0.664483098951732
203,2,12359,-0.0487492310288569,0.0916552963218472,0.595146606602737
204,2,13061,-0.0610874328769091,0.0916275989551496,0.50540408255227
205,2,14298,-0.0347827576508533,0.0919558715782126,0.705468621232947
206,2,15222,-0.0544284129322367,0.0928261963760032,0.558016724891229
207,2,17986,-0.0590055179078763,0.0911898535267908,0.518012146191528
208,2,19770,-0.0642701365243583,0.091811066959037,0.484372126228339
209,2,19836,-0.0639709200270115,0.0915590730062306,0.485209166122706
210,2,19851,-0.0592985533349331,0.0918363986322842,0.518894631658468
211,2,21595,-0.0527772644775619,0.091467966541111,0.564305407582423
212,2,22385,-0.0633805818600708,0.0915355408854399,0.489131973675035
213,2,23441,-0.0588431075647402,0.0924342841189566,0.524801932594482
214,2,24209,-0.0416485962243038,0.0916989866910235,0.649972521693463
215,2,24341,-0.0171725750965601,0.0919381933179727,0.851937365060853
216,2,26815,-0.0332648954472867,0.0918154884823904,0.717343489044731
217,2,28209,-0.109604813912188,0.0916780409389604,0.232678419577914
218,2,28695,-0.0654692187953902,0.0959081069197671,0.495291892479975
219,2,35849,-0.545036559975379,0.983471262185683,0.579795123953001
220,2,35850,-0.392967745383296,1.20314506897488,0.744151081146712
221,2,41245,-0.0229760127168005,0.091502919121212,0.801886022917342
222,2,43214,-0.0967005598125817,0.0928522030023457,0.29838132087377
223,2,47104,-0.022833345569374,0.0903941074377337,0.800726112195068
224,2,50915,-0.0642488705715094,0.0912264338176559,0.481723327304203
225,2,55834,-0.117394256965843,0.0906535918635607,0.196174715442251
226,2,56422,-0.0991509811751131,0.0908780252077916,0.276002223565797
227,2,57715,-0.0826624159705407,0.0906243073538375,0.362315432490775
228,2,59046,-0.0991012456574494,0.0910373494930363,0.277082704121429
229,2,59191,-0.106790600767465,0.0904895685283825,0.238738125367316
230,2,59383,-0.0901754532797179,0.0905669280174792,0.320088879390352
231,2,59477,-0.13116209287011,0.0917935468310307,0.15392258823257
232,2,59755,-0.289730812724573,0.206265008441586,0.161003721183784
233,2,60471,-0.087777126638844,0.0906959155367033,0.333797954445918
234,2,60478,-0.0830805497207282,0.0908122019841778,0.360889055320706
235,2,60786,-0.073420654270681,0.0906861436170905,0.418708194463156
236,2,61035,-0.089128830748667,0.0906396985309076,0.326118006814665
237,2,61071,-0.0813543837145209,0.090248196446869,0.367962867281358
238,2,61675,-0.0528769378936195,0.0905684131964602,0.559704727998199
239,2,62776,-0.00365905171145242,0.0945766273884662,0.969160411623076
240,2,62939,-0.0398953952369193,0.090430576266892,0.659358911874176
241,2,63527,0.00030253748636333,0.0907950425868086,0.997343261927132
242,2,63857,-0.0369242688223832,0.0907948977881769,0.684491105424652
243,2,65527,-0.10000443371892,0.0903601256138946,0.269163474177154
244,2,67007,-0.117305079885409,0.0994624772809764,0.239037057106916
245,2,67023,-0.335844173313044,0.205310644535625,0.102775770227754
246,2,67024,-0.390099161302505,0.205795913281657,0.0588344402403431
247,2,67976,-0.0404250649468425,0.0917952947327964,0.659929451352997
248,2,69628,0.021580694181863,0.0933345795368743,0.817278913441699
249,2,71825,-0.351972046850358,0.179522960083031,0.0507122043000188
250,2,72389,-0.0158634627520258,0.091250357405573,0.862086546264355
251,2,72392,-0.12359260827311,0.0916389723022091,0.178301000496521
252,2,73646,-0.014047116959589,0.0899880544938703,0.876043589929483
253,2,74564,0.00823751902416985,0.0898133914465044,0.926973994034055
254,2,74739,0.051351639395199,0.0900683174882846,0.568944766093967
255,2,79931,0.126768188070123,0.10134155342955,0.211799266600906
256,2,80748,0.128259764757944,0.0934659046868036,0.170853042172796
257,2,80873,0.129580566108684,0.0900610675895364,0.151091038930361
258,2,81501,0.13702883674376,0.0900147327006557,0.128830846833645
259,2,83526,0.108352403516918,0.0899850084206211,0.22935145073166
260,2,83845,0.144757890497154,0.0899258558522971,0.108346922428271
261,2,84412,0.339532194237027,0.226734131322922,0.135159308327406
262,2,84412,0.112839426537693,0.113738771164303,0.321831761989499
263,2,84447,0.150377853094556,0.0910565664779364,0.0995304125270184
264,2,87391,0.180151180766552,0.0893437236234906,0.0445168886741714
265,2,87562,0.183679145964266,0.0895521197252697,0.0409962210040873
266,2,87849,0.190553043271229,0.0895028363623757,0.0339446446288913
267,2,87878,0.203145989865979,0.0898142153983318,0.0243145820874818
268,2,88125,0.101043831677542,0.100451683990027,0.315155161263379
269,2,89785,0.159093414436129,0.0900756528710037,0.0782232313435144
270,2,93441,0.123384350832203,0.0929418897975715,0.185187015663814
271,2,93588,0.121292935413172,0.0962288781356399,0.208334942848196
272,2,93721,0.140501489963671,0.0898890565717264,0.118935802159246
273,2,93952,0.144305325440311,0.0896130356583921,0.108222648826224
274,2,95085,0.130199284747797,0.0898001195264209,0.147980205180636
275,2,103188,0.16949385811658,0.0918113700799931,0.0657133327782019
276,2,107124,0.182504413586201,0.0895868310442908,0.0423776228960095
277,2,111645,0.229836597849386,0.0893359654310115,0.0104981936717454
278,2,111916,0.202656757906133,0.0897362253820408,0.0245331571902379
279,2,111931,0.209827196288362,0.0898287970633571,0.0200580593129462
280,2,111999,0.221788818854507,0.0894194792489762,0.0135920725098117
281,2,114528,0.227590214842457,0.0899019276133217,0.0117896412012854
282,2,116024,0.23813836297482,0.0900423222375148,0.00854060990196758
283,2,119244,0.112318007488193,0.0989221361928673,0.256970399659113
284,2,119246,0.121660408725697,0.0999502140583238,0.224337397654337
285,2,119247,0.111304330919721,0.100708841710869,0.269821690236557
286,2,120090,0.137216813238828,0.0902759726483118,0.129413554131124
287,2,120291,0.116438361067159,0.0913967786532084,0.203505943226613
288,2,120726,0.109275059485842,0.0908914864966247,0.230069255695027
289,2,121716,0.0792999270476514,0.0908759814631081,0.383465031112702
290,2,123100,0.0870232138694959,0.0909816132951168,0.339478150867641
291,2,124677,0.0625386625383295,0.0909130289568474,0.491970354284762
292,2,127636,-0.0833637150347275,0.114976139953844,0.468900285313636
293,2,127887,0.158380472570782,0.091208961054776,0.0833554239909835
294,2,128935,0.144178681845453,0.0911887689726087,0.114750433840918
295,2,129053,0.142121205678788,0.0914774314705795,0.121171046900347
296,2,130040,0.163260717013907,0.0919401700653131,0.0766392259534933
297,2,130976,0.137690857081867,0.0913040391042758,0.13243672338673
298,2,132199,0.10947552013695,0.0918375604453777,0.234040020635682
299,2,133355,0.100795321293241,0.0924892500797791,0.276542082672762
300,2,133435,0.0972654626406273,0.0927004679138799,0.294783385529513
301,2,133943,0.0916711712265883,0.108591353954936,0.39913787254862
302,2,135183,0.0688100995448708,0.0928241100177449,0.459007119733778
303,2,135402,0.0767033646170132,0.0927925355275593,0.4090157462286
304,2,135898,0.076785446265784,0.0932854076001522,0.410993267424784
305,2,135912,0.0641220899233605,0.0933815139686031,0.492742832075598
306,2,135925,0.0564283989447094,0.0929720671905592,0.544281381832092
307,2,136002,0.0397799223171915,0.0929268474742044,0.668855519652359
308,2,136173,0.0516397500131656,0.0935682195181968,0.581370113912877
309,2,138209,0.0572887097132322,0.096305435040866,0.552314982128646
310,2,138318,0.0674799067466405,0.0960127540501796,0.482629710999172
311,2,138695,0.0649292143880451,0.0943698993037076,0.491886465869553
312,2,138818,0.0612826702675446,0.0942035272626123,0.515770025522828
313,2,139728,0.110597831883838,0.093906675229337,0.239692890935683
314,2,140174,0.0868718083271429,0.0939773168743531,0.355914113296348
315,2,140863,0.0860100192032389,0.093941458647246,0.360517274304293
316,2,141152,0.0736831620702103,0.0942363008850166,0.434798731793325
317,2,141292,0.0740296673695233,0.093556775050926,0.429311566415879
318,2,141545,0.103789685278437,0.093933558353348,0.26994394227476
319,2,145823,0.132469964083395,0.0974285007363995,0.174804302547382
320,2,145934,0.160879571471947,0.160723228192349,0.317525632969363
321,2,145980,0.0724500301319384,0.0985086593529144,0.462542497808239
322,2,146723,0.123796435827936,0.0936947375285269,0.187265729957034
323,2,147946,0.121086165006163,0.0945671795923073,0.20123646819534
324,2,150394,0.0833217195794416,0.103159746913812,0.419809506211745
325,2,151274,0.0611472574767795,0.161715139263477,0.70557088816557
326,2,151397,0.0964749089171488,0.0948846580409904,0.309964055496171
327,2,153035,0.103168448286655,0.093828527139521,0.272280833432097
328,2,153228,0.107638163712088,0.0945014045352471,0.255470811771255
329,2,153455,0.137029140634781,0.0951102500785595,0.150544535206538
330,2,153732,0.10602022561496,0.0984617043079929,0.282320094353875
331,2,153815,0.126967651648265,0.0947828939287334,0.181249249485961
332,2,154160,0.107189123667513,0.0938546197596697,0.254196441561019
333,2,154235,0.137371432709117,0.0946849179982546,0.147716065040491
334,2,155527,0.105355535738672,0.102922958613364,0.306708707866143
335,2,159870,0.169636039061403,0.0921268596440291,0.0664119587948479
336,2,161229,0.238670900489401,0.093126656637333,0.0107952712871397
337,2,161451,0.276510675902121,0.200717646620311,0.169196428233116
338,2,161451,0.11849507499618,0.20180329535633,0.557457468767021
339,2,162696,0.256990202220514,0.0925796617112736,0.00579858422744846
340,2,163284,0.239582676982973,0.0914598596393037,0.00918478760652764
341,2,164166,0.209186043000961,0.0925345352696122,0.0243908819934548
342,2,165270,0.242084517525072,0.0915155422770588,0.00852713818048005
343,2,165675,0.267267788908895,0.0928622483981022,0.00424422897286765
344,2,166404,-0.111691398779966,0.243407360193973,0.646612690570078
345,2,168012,0.262960053320897,0.112693772565549,0.0201879280086796
346,2,168062,0.249970134727364,0.0921457670971739,0.00699924682324665
347,2,168518,0.218650286872868,0.0918337873222341,0.0177985869149435
348,2,168980,0.211860695878978,0.0918345835240977,0.0216341065949853
349,2,169651,0.207743830571101,0.0919054871592341,0.0244046290699532
350,2,169902,0.146556169361737,0.154528620621541,0.343570635788428
351,2,169960,0.0867906772002591,0.144047104184155,0.54721759728193
352,2,170725,0.193515819466776,0.0921592385023595,0.0364559591980265
353,2,171254,0.191872798648368,0.0923199547516602,0.0383995330405401
354,2,172242,0.137370165642861,0.0914934624006551,0.134140760090497
355,2,173254,0.110499022837921,0.0908917131563667,0.224903371158824
356,2,173340,0.117211357669535,0.0908568423326672,0.197872071334958
357,2,173385,0.130032931030583,0.0908915234147509,0.153418383664763
358,2,173973,0.131345107133843,0.090643307332724,0.148216216800584
359,2,174714,-0.0577504479697103,0.233085070878682,0.804459875512427
360,2,177341,0.129545111127049,0.0903399836583505,0.152465125515283
361,2,180314,0.0777072187647689,0.0905387046150742,0.391322330140093
362,2,180339,0.0823880150618146,0.0907562237008348,0.364606024822446
363,2,182758,0.049204308089429,0.0904983558975203,0.586988459940816
364,2,183619,0.0842215025190203,0.0907821547673974,0.354180537446869
365,2,183913,0.0510736825218507,0.0931552055141019,0.583856919256793
366,2,184146,0.0478845507812945,0.0937853011796987,0.609966918529389
367,2,187176,0.0253832103306795,0.0913776158702235,0.781341040580119
368,2,191066,0.0339947686515064,0.0920529885520804,0.712128783989435
369,2,191124,0.199394598255798,0.115841816381662,0.086078686974419
370,2,191128,-0.195168572759671,0.106579804577539,0.0679139032120953
371,2,191599,-0.0428368121337454,0.0907664130538684,0.637257188975573
372,2,191762,-0.0555661228633388,0.0943426082937232,0.556249882060419
373,2,191763,-0.0318475197359218,0.09113887957625,0.726967788483132
374,2,191959,-0.0314178973965329,0.0909168507041238,0.729873708182931
375,2,192390,0.000119061813914856,0.0934414783587572,0.998984066774437
376,2,195759,0.156149501658901,0.0913356715801171,0.0882145338728483
377,2,196912,0.179724890896569,0.0897210830789019,0.0459251533874361
378,2,197598,0.323098704516212,0.294168458645921,0.272802080599474
379,2,198110,0.135813604458324,0.0904820113068112,0.13424916752493
380,2,198283,0.102525298471593,0.0934661782171577,0.273422316163547
381,2,198805,0.142769907978084,0.0908440131743724,0.116940591878538
382,2,198891,0.137502279265968,0.0901546233055383,0.128108922068286
383,2,199248,0.164446640545992,0.0902342522390479,0.0692339240788883
384,2,201782,0.124121186910338,0.0903050274916245,0.170168995085846
385,2,203285,0.134874388521589,0.0899091744026202,0.134477624510678
386,2,203783,0.120652412512531,0.0897716968987011,0.179814234763836
387,2,204179,0.133559844200157,0.0899383687309845,0.138432236262588
388,2,205406,0.12996178173465,0.0908829466018122,0.153604120455894
389,2,205834,0.144056638346673,0.0903846263585789,0.111871769678431
390,2,205965,0.107690643439575,0.0989509402886023,0.277194752127943
391,2,207192,0.0836615036488167,0.0905149724093274,0.35597006440488
392,2,207561,0.0925536453500559,0.090089282888044,0.304956935898794
393,2,208682,0.068536834483884,0.0899981841191547,0.446845592516204
394,2,210102,0.115445043004592,0.0900954139929079,0.200906827586107
395,2,212519,0.212761198282977,0.191867349241774,0.268229365552941
396,2,214801,0.0724645959932037,0.0902179964792471,0.422390023933963
397,2,215016,0.0802505611221763,0.0901477454672632,0.373958619567333
398,2,218876,-0.0626626381490588,0.091120895974291,0.492101625588795
399,2,227511,-0.0742244564480943,0.0917422654754295,0.41902899053471
400,2,230378,-0.02161629356199,0.0906627781786249,0.811689647717942
401,2,231943,-0.0404183630765588,0.0909045825294594,0.656863947838169
402,2,232156,-0.0473201213847697,0.0908578589001703,0.602822293625317
403,2,232789,-0.050065849270524,0.0905317006042329,0.580599696870446
404,2,238524,-0.0543115362868618,0.0906522904162593,0.549477632447553
405,2,241518,-0.0580881542654239,0.091433500380161,0.525641151902668
406,2,250396,-0.146937454741378,0.0905249014145084,0.105445363270337
407,2,250466,-0.14254637532046,0.0905125879973766,0.116180142939251
408,2,252305,-0.14422740952023,0.0907466648288262,0.112878581883733
409,2,254571,-0.121921503719993,0.0921216156142781,0.186530917955604
410,2,254742,-0.123141094980546,0.0920334176289306,0.181756358312326
411,2,254908,-0.139736795645599,0.0926733167322464,0.132489179286728
412,2,255033,-0.118402494399987,0.108785617244825,0.277160158119975
413,2,255862,-0.153857085191008,0.0920476914795022,0.0955104961873833
414,2,255975,-0.135118065307981,0.0917963266318331,0.141929855150314
415,2,258311,-0.107571552843644,0.0903760052661108,0.234741418244137
416,2,259284,-0.121921662986029,0.0906300767838697,0.179402532014272
417,2,266330,-0.119870130856263,0.0910294780145826,0.188750646796602
418,2,267100,-0.123111611231558,0.0910105531752253,0.177011545228511
419,2,268086,-0.135146128467581,0.090968841340841,0.138269258252059
420,2,274614,-0.0901766298060883,0.0905712848528634,0.320105821135992
421,2,274729,-0.129976119621778,0.0909316784076596,0.153778781889013
422,2,275746,-0.0742123908398366,0.0910690217231223,0.415677450652745
