SNP,Chr,Pos,Effect,SE,ERG11_ERG5_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
74,1,89679,-0.0849659061945308,0.0638540838386508,0.184170985109391
75,1,89880,-0.0927866878841862,0.0638395075018862,0.146990938225603
76,1,91472,-0.0926937941255185,0.0643165789994384,0.150411398807541
77,1,93789,-0.146178143572105,0.0633650743167095,0.0216375944270144
78,1,94351,-0.118581304340833,0.0636970336701698,0.0634839653444419
79,1,99148,-0.103599216626673,0.0636023650171309,0.104235158331896
80,1,101281,-0.062983053622137,0.698203023904162,0.928173595046456
81,1,106011,-0.138502087624657,0.0661245947937138,0.0369224007652844
82,1,106800,-0.110165433648239,0.0636575775370418,0.0843980693225503
83,1,107970,-0.0826772431089617,0.0635855728151768,0.194363042648788
84,1,109000,-0.100639103955872,0.0636249076521288,0.114600727569271
85,1,112549,-0.0222526403725992,0.0637667094123382,0.727320223077453
86,1,112742,-0.0121504270416158,0.0640229196189805,0.849588683692262
87,1,113050,0.016450510930402,0.0639124781709516,0.797026749577678
88,1,113135,-0.016525777419421,0.0637496039123893,0.795609283294848
89,1,114076,0.0282384598545446,0.0637379533995274,0.658008217126557
90,1,114628,0.0443588056566996,0.0638733420539829,0.487837591298064
91,1,116283,0.0166462704422655,0.0642663548404726,0.795770795139588
92,1,126880,-2.09822405787806,1.20075311104572,0.0814334805510023
93,1,127853,0.0115836365515046,0.0641498310369603,0.856807484325919
94,1,128302,0.00110849173930247,0.0639063457960484,0.986170734163682
95,1,128704,0.0203380446632656,0.0639608276658898,0.750690730742455
96,1,128911,0.016647307101808,0.0639709311383391,0.794836260391539
97,1,130267,0.0116152142084036,0.0639437524842583,0.855963732668152
98,1,130271,0.0196146948022089,0.0640141248681094,0.759471634338916
99,1,130613,0.00769768944982241,0.064619626641988,0.905245601240317
100,1,132012,0.0145501071527547,0.0644791107557328,0.821599463007927
101,1,133231,0.0354740427507605,0.0639983403347121,0.579727070399494
102,1,137074,0.0547879293994257,0.0638685920887517,0.391572402802933
103,1,137304,0.0708604328320694,0.0638460513514296,0.267813122525686
104,1,139686,0.0341317187152006,0.0640156285894261,0.594245948322613
105,1,149562,0.0533774209697465,0.0641245968960356,0.405745046996158
106,1,150447,0.0197296522769104,0.0648909883064353,0.761274256681495
107,1,151446,-0.0956271928931569,0.130281091800495,0.463431902576378
108,1,154084,0.0339995130763333,0.0650748339415589,0.601672305775886
109,1,156633,0.072371690791455,0.065879987025934,0.272718187877246
110,1,157269,0.0698598123594192,0.0638102344135476,0.274348176329042
111,1,160054,0.0360084304996223,0.0644972841406256,0.576997741735104
112,1,166222,0.0298887430900425,0.0640287445367731,0.640929548267875
113,1,166416,0.0421501972764944,0.063879092986848,0.50978461310086
114,1,167326,0.0373981788152244,0.0642508690929399,0.560894483193582
115,1,168836,0.0670940001223897,0.0638773253030947,0.294272511920615
116,1,171200,0.0667370577819066,0.0639743425000842,0.297576615995075
117,1,171431,0.0719023627240982,0.0643592069430537,0.26466692429553
118,1,173339,0.0550839725857982,0.0639042857421426,0.389285792249004
119,1,173845,0.0549142248518628,0.0638516154513767,0.39035689984404
120,1,175121,0.0667931676418326,0.0636926064186333,0.295042834810693
121,1,175281,0.0575891273959692,0.0637723447332159,0.367119224999823
122,1,175315,0.0618173839735643,0.0637410050078551,0.33279959904868
123,1,175523,0.0559521731901842,0.0641183786932186,0.383453266257054
124,1,175541,0.0598716871893748,0.0638460626096733,0.349013711928542
125,1,175653,0.066581242346015,0.0640298288755682,0.299122560184552
126,1,175805,0.0130744485746925,0.0677513165766167,0.84708792912866
127,1,175818,0.0495215422437833,0.0661458050655048,0.454553195288209
128,1,175856,0.0633177908136116,0.0650993192458761,0.331401394585551
129,1,175876,0.0641249796828552,0.0640966957715971,0.317782292259271
130,1,175989,0.0569323320971052,0.0642992757102647,0.376528967528792
131,1,176001,0.0464099542767767,0.0646588861128007,0.473376268660004
132,1,176451,0.0587535405875136,0.065409138747394,0.369666317564389
133,1,177692,0.0677222969980939,0.0637240049406328,0.288624593562109
134,1,178191,0.0731619322650346,0.0637704602323623,0.252047048664652
135,1,178224,0.0677222969980939,0.0637240049406328,0.288624593562109
136,1,178960,0.060647435094139,0.0642546040784091,0.345886072785651
137,1,179139,0.0566802080582516,0.127475651198422,0.656855629156698
138,1,179139,-0.282258214747811,0.2563715277661,0.271658430230967
139,1,180955,0.0855038133772199,0.073743409120601,0.247045336142175
140,1,183802,0.027257970826148,0.063817414384061,0.669549168227792
141,1,183954,0.018069397728727,0.0642914393881906,0.778833269712188
142,1,184450,0.0222747099230371,0.0637246310520044,0.726887642583366
143,1,184641,0.035937232071258,0.0655625190759682,0.583944401021898
144,1,184718,0.0363152529257801,0.0640686378576945,0.571198111517963
145,1,185296,0.0349264355453565,0.0637987891847371,0.584417838958932
146,1,185438,0.0283231228976418,0.0638110754875147,0.657416445967568
147,1,185469,0.030949318378955,0.0638997687193612,0.628443799246952
148,1,185503,0.0340341642309376,0.0637299324106135,0.593651832936536
149,1,185705,0.0219318404385654,0.0644576605059519,0.733869230872747
150,1,185749,0.0250774616488187,0.0644544109655899,0.697456843039623
151,1,185806,0.0371540663565198,0.0645240164102959,0.565105355428752
152,1,185879,0.0150826162013962,0.0648612790172316,0.816256085668653
153,1,185916,0.011672011069158,0.0648337684242745,0.85723246629349
154,1,185941,0.0221557519638792,0.0651085047828078,0.733840798389706
155,1,185954,0.0192213505767863,0.0653013458822737,0.768664657681255
156,1,186055,0.00866046491472255,0.0640042570799472,0.892443298264661
157,1,186896,-0.00617524633614479,0.0650544423975118,0.924428828145795
158,1,187697,0.145750060843955,0.13244728592332,0.271891059596601
159,1,189392,0.291885849121484,0.132461956359716,0.0282016257018072
160,1,189416,0.399690064722297,0.127245019669767,0.00182528350978519
161,1,190132,0.0981231977429142,0.0638739552487154,0.125385033600057
162,1,190148,0.0938362270137715,0.0639115885847059,0.142935149880456
163,1,190165,0.113271360133069,0.0643171043343633,0.0790806274542056
164,1,190169,0.0992391845722958,0.0643019147465735,0.123646275383102
165,1,190933,0.02534539736199,0.0639810636665529,0.692241792314921
166,1,192149,0.0202765506053497,0.064509462380222,0.75346444194883
167,1,192302,0.0475809563493095,0.0851511366098352,0.576664525142372
168,1,192303,-0.0360238283124068,0.0768918316563531,0.639716188240489
169,1,192305,0.0144859416516399,0.0799253278012166,0.856280515262603
170,1,192315,0.0273642597527899,0.0906607300458903,0.76295829428644
171,1,192795,-0.0775926300210204,0.0637404846870334,0.224295267615475
172,1,194020,-0.0845163647566912,0.0671281715025932,0.208851518358894
173,1,194187,-0.103792460212781,0.0636879103128699,0.104055980590473
174,1,194867,-0.0500458135513768,0.0638367139490462,0.433585777755811
175,1,197325,-0.0717981093437763,0.0653396760371193,0.272585008993094
176,1,197392,-0.0782533856390988,0.0661616673104723,0.23770020929086
177,1,198857,-0.292353095105677,0.305967969941168,0.339977629624178
178,1,206666,0.00405100738387953,0.0718564666485689,0.955073869969468
179,1,206675,0.0678288507511904,0.0934815642806483,0.468573774814582
180,1,223051,-0.0413571453597101,0.0740096231369232,0.576647291943098
181,1,223059,-0.0726755736875502,0.0767876239967078,0.344567006314863
182,2,7366,0.0475845762148244,0.0926326490047107,0.607789288773912
183,2,8180,-0.0598440051587863,0.127543719536008,0.639213589595898
184,2,8187,-0.191714537623207,0.132281298570452,0.148143179077909
185,2,8250,-0.135781567902972,0.130511424504724,0.298875105069739
186,2,8253,-0.17769671156706,0.130368744655831,0.173741357743726
187,2,8285,-0.0195970296124605,0.0708580929365821,0.782274257565759
188,2,8302,-0.0512972657592197,0.0662786686992764,0.439470443833039
189,2,8306,-0.0512972657592197,0.0662786686992764,0.439470443833039
190,2,8314,-0.0604936049619599,0.0648942339857037,0.351876668932041
191,2,8317,-0.0534822362091637,0.0663948713792476,0.421063322145525
192,2,8328,-0.0470596428162616,0.0661111205104997,0.477042419728538
193,2,8331,-0.055363569624008,0.0659683952957346,0.401900470595083
194,2,8498,-0.0430130004567179,0.0648384984197929,0.507515876778154
195,2,8651,-0.0572369677509921,0.0648681536005424,0.378183410834674
196,2,9418,0.177513500085224,0.16488801690846,0.282407591263531
197,2,9812,-0.0596205895220471,0.0652483879190996,0.361472909031176
198,2,9932,-0.0430361130487353,0.0650277096651623,0.508523550267191
199,2,10135,-0.0461300906402298,0.0647723347522824,0.476818694134189
200,2,11616,-0.0739834632425005,0.0646302061054989,0.25310088873458
201,2,12133,-0.0569895858476325,0.064936658995927,0.380747923668478
202,2,12194,-0.0487718633080322,0.0652071910053851,0.454986967860363
203,2,12359,-0.0418488645788099,0.0650299048036753,0.520296407956697
204,2,13061,-0.0554329188690179,0.0649963215295416,0.394313910569969
205,2,14298,-0.0512374963643819,0.0652115075995688,0.432563002755245
206,2,15222,-0.0549140747351188,0.0658401249967061,0.404815832121032
207,2,17986,-0.0764443180008977,0.0646220927400552,0.237627433799211
208,2,19770,-0.0711230407768868,0.0650877410596115,0.275259465981221
209,2,19836,-0.0540003177163595,0.0649550525128727,0.406338484327047
210,2,19851,-0.0561125246922874,0.0651405462421015,0.389598645631212
211,2,21595,-0.0649160300434168,0.0648476681906648,0.317486315034497
212,2,22385,-0.054649884158634,0.0649359832307928,0.400583720051941
213,2,23441,-0.0221652152459918,0.0656218189649498,0.735735759814428
214,2,24209,0.00235883211825549,0.0650918769757841,0.971112669512004
215,2,24341,0.00217848416690336,0.0652458579167083,0.973383372038488
216,2,26815,-0.0155843010090149,0.065162494903105,0.811119851004788
217,2,28209,-0.0534616240608843,0.0651275712806072,0.4122712183759
218,2,28695,-0.0507802285111966,0.0680511895368708,0.456039428525091
219,2,35849,-0.143533847985376,0.698169275790502,0.83723279878436
220,2,35850,-0.914544702034083,0.852536693709435,0.284123486575413
221,2,41245,-0.097136910665881,0.0647335177305828,0.134361743747836
222,2,43214,-0.0879260847229068,0.0658263580891915,0.182498865859459
223,2,47104,-0.0924773538789897,0.0639636938858664,0.149126466360187
224,2,50915,-0.0220581661366006,0.0647724732094161,0.733646108688383
225,2,55834,-0.0219451008947275,0.0644731819136729,0.733776119923783
226,2,56422,-0.0399248707153597,0.0645640851224675,0.536726401606964
227,2,57715,-0.0148862545018009,0.0643812236020487,0.817277517387045
228,2,59046,-0.0314912095229187,0.0646900990327326,0.626701424952827
229,2,59191,-0.00961676803465256,0.0643392559982022,0.88126839047605
230,2,59383,-0.0324882927445877,0.0643365879749996,0.613892326098649
231,2,59477,-0.0186394469016825,0.0653206660731147,0.775541080085114
232,2,59755,0.155671665002934,0.14654772519197,0.288844218988563
233,2,60471,-0.0263068246295644,0.0644312921604349,0.683306365453831
234,2,60478,-0.0244839011445186,0.064506883863111,0.704504105841843
235,2,60786,-0.00614507911915685,0.0644131266629211,0.924050424887095
236,2,61035,-0.0105652824373444,0.0644068566757153,0.86979376167667
237,2,61071,-0.0329648765447844,0.0640931144762901,0.607344602999224
238,2,61675,-0.0213579262757099,0.0642916642471761,0.739932649036327
239,2,62776,-0.0131459734278212,0.0671115621755017,0.844814928252608
240,2,62939,-0.01354860635362,0.0641865144800466,0.832945227132938
241,2,63527,-0.00804039435487275,0.0644300947767557,0.900758837774033
242,2,63857,-0.0467388367923433,0.064398473969518,0.46845728654749
243,2,65527,-0.0593376959500701,0.0641563456966753,0.355653870648865
244,2,67007,-0.0199034405378051,0.0707132365055659,0.778517178731616
245,2,67023,-0.120819322395037,0.146105725356029,0.408834909458659
246,2,67024,-0.167874696308,0.146509559159264,0.252642667478932
247,2,67976,-0.0458237297074076,0.0651135608380236,0.482051831248552
248,2,69628,-0.072884964977707,0.0661249868839931,0.271112478261705
249,2,71825,0.0443511752590267,0.128066119765986,0.729312576078529
250,2,72389,0.00207546218954513,0.0647573008961215,0.974450405095467
251,2,72392,0.00743009033204178,0.065196530858111,0.909330720695313
252,2,73646,-0.0473481031190864,0.0638113072427194,0.45857966515839
253,2,74564,-0.0464064039687032,0.0636877809497021,0.466695997038399
254,2,74739,-0.0310701117097753,0.0639238389454626,0.627234073856677
255,2,79931,0.0253225650104086,0.0720623208021689,0.725499328710861
256,2,80748,0.0115232803221168,0.0665007065799114,0.862530213277066
257,2,80873,-0.025612464975665,0.0640832893597388,0.689637898728844
258,2,81501,0.00122164112842615,0.0640870749652692,0.984802249588363
259,2,83526,0.0176878841147146,0.0639807655452223,0.782359430956696
260,2,83845,0.000212781627716763,0.0640485027015297,0.997351153254025
261,2,84412,0.262310581305894,0.160804227043502,0.103731102306343
262,2,84412,-0.0344152658958799,0.0808049186734197,0.670436211944831
263,2,84447,0.0205252240668289,0.0648570467153442,0.751833850169789
264,2,87391,0.0608841615534056,0.0636832907985472,0.339703214016417
265,2,87562,0.0643627809017061,0.0638351992246681,0.314018001502392
266,2,87849,0.0701085569327251,0.0638119880643502,0.272659170369919
267,2,87878,0.0749637413897798,0.0640715630127499,0.242790211977877
268,2,88125,0.0231689595664235,0.0713756623823738,0.745671651985864
269,2,89785,0.0391214535024498,0.0641690554722135,0.542477754797443
270,2,93441,0.0279295629385027,0.0661027210579754,0.672904501224671
271,2,93588,-0.0153660786309924,0.0684361788848008,0.822473658762085
272,2,93721,0.00218233525398691,0.0640088506158821,0.97282124510478
273,2,93952,0.000136819548977632,0.0638258656881716,0.998290836558465
274,2,95085,-0.0315233531209442,0.0638929189638632,0.622052406670517
275,2,103188,-0.016811199083473,0.0654603841854597,0.797471318552188
276,2,107124,0.0262503028996533,0.0639314758837324,0.681614533393603
277,2,111645,0.00121831962052399,0.0639876585552043,0.984820020189209
278,2,111916,0.0042868685892697,0.06413811330931,0.946748443784562
279,2,111931,0.0124592333979677,0.0642331704632581,0.846311852965136
280,2,111999,0.0113358781216381,0.0640030731336042,0.859519960253303
281,2,114528,0.0213706070818958,0.0643641945524623,0.740066435297407
282,2,116024,-0.0281028836921884,0.0645099710667691,0.663366904731547
283,2,119244,-0.0990883922066043,0.0701288385356085,0.158552156519421
284,2,119246,-0.105578214061472,0.0708545740682988,0.137099001352024
285,2,119247,-0.105507913343808,0.0713696668106047,0.140211204493998
286,2,120090,-0.0407855537486599,0.0642357921277635,0.525882115374056
287,2,120291,-0.0711324590795877,0.0648971224161574,0.27379083265261
288,2,120726,-0.0239393783469005,0.0646193130941631,0.71125611864337
289,2,121716,-0.0722408131007757,0.0644438674479947,0.263054917713173
290,2,123100,-0.0209253274933685,0.0646379296672935,0.746333108037941
291,2,124677,-0.0755514340422095,0.0644331124315209,0.241764569254739
292,2,127636,0.0413177303457961,0.0816224267543116,0.613028305833878
293,2,127887,0.00809209679050787,0.0649996697508077,0.900994672805186
294,2,128935,-0.00672345828732546,0.0649386629464418,0.917596754700952
295,2,129053,-0.00753494016380074,0.0651360904683653,0.907971968499099
296,2,130040,-0.0220522299572403,0.0655243804499208,0.736656138320355
297,2,130976,-0.0127171299184654,0.0649975724440733,0.84499242325484
298,2,132199,-0.0400542943628328,0.065267557519024,0.539812950220692
299,2,133355,-0.0216559592723991,0.0657340028732218,0.742012213698349
300,2,133435,-0.0279121415492956,0.0658694252067838,0.672006535993697
301,2,133943,0.0871774322636232,0.0769985037062836,0.258320339054986
302,2,135183,-0.0224515160383426,0.0659118361203999,0.73358514304537
303,2,135402,-0.0309174997714549,0.0658921645737085,0.639206632850825
304,2,135898,-0.0461783034015555,0.0662166701091411,0.486022905382518
305,2,135912,-0.0419329556359603,0.0662736431063534,0.52732322892442
306,2,135925,-0.0441408242393362,0.0659690066787448,0.503859753336434
307,2,136002,-0.0505664677976324,0.0659065066263641,0.443448445426372
308,2,136173,-0.0334627931482571,0.0664042233984383,0.614627958007544
309,2,138209,-0.086259447770924,0.0682218288251189,0.206921902919472
310,2,138318,-0.0942982005611828,0.0679968705454016,0.166377227563393
311,2,138695,-0.0985286554980287,0.0668077467912918,0.141155243841978
312,2,138818,-0.0720733075035713,0.0667802738878931,0.281208520834883
313,2,139728,-0.0698103048483951,0.0666669793484198,0.295747014800754
314,2,140174,-0.0746315229868398,0.0666521820482141,0.263596029837049
315,2,140863,-0.0861715571911271,0.0665856635661367,0.19646107425436
316,2,141152,-0.0855324007784797,0.0667764441257183,0.201077810242803
317,2,141292,-0.101633572283201,0.0662296525003162,0.12578697076276
318,2,141545,-0.112388806029326,0.0665054149200748,0.0919261929371797
319,2,145823,-0.0837593397920028,0.0691761667684339,0.226777460837147
320,2,145934,-0.24304203883142,0.113481990389778,0.0329033131629631
321,2,145980,-0.0990182894308163,0.0697601282432013,0.156661673985946
322,2,146723,-0.135277263640593,0.0662634273630806,0.041943538375345
323,2,147946,-0.12362669809064,0.0669414111542814,0.0656144345253188
324,2,150394,-0.144677939397908,0.0728678316055527,0.0478639973563358
325,2,151274,-0.129970174098241,0.114573629480558,0.257404401858218
326,2,151397,-0.11103563598134,0.0671727109206183,0.0992225035338548
327,2,153035,-0.0735017244586987,0.066583283821627,0.270385595811536
328,2,153228,-0.0599791317781038,0.0671089184609233,0.372060323607524
329,2,153455,-0.0953638705106816,0.067501332275541,0.1586043670519
330,2,153732,-0.103597722334649,0.0697691659686761,0.138472277695556
331,2,153815,-0.0907100412021841,0.0672591222475704,0.178309094464674
332,2,154160,-0.0892088571225177,0.0665564902698653,0.180994256578356
333,2,154235,-0.0816313154266162,0.067251743755365,0.225629063780221
334,2,155527,-0.0941550351700081,0.0729743825633101,0.197809170301145
335,2,159870,-0.0227429513768332,0.0656786824914915,0.729341605973549
336,2,161229,-0.0205859437667599,0.0666891124094655,0.757743075280916
337,2,161451,0.288020560434599,0.141993915507012,0.043269753636992
338,2,161451,-0.104036511932713,0.143169948088473,0.467913117897557
339,2,162696,-0.0122896739285849,0.0664079036185631,0.853285571602854
340,2,163284,-0.0179001136655005,0.0655241606766163,0.784871985049721
341,2,164166,0.0162281190801555,0.0661339027119484,0.806302677939545
342,2,165270,0.000558088307224702,0.0655833237155847,0.993215204963332
343,2,165675,-0.00446409863863806,0.0666667624690051,0.946650354956798
344,2,166404,0.315932946249033,0.17196216252381,0.0670173339312083
345,2,168012,-0.067930957329752,0.0805049049515823,0.399346245449561
346,2,168062,0.0161213057879923,0.0660625553273085,0.807348645697985
347,2,168518,-0.00853221347838951,0.0656882666816828,0.896727865367042
348,2,168980,0.00951985556396351,0.065656695136013,0.884798014294118
349,2,169651,-0.014334469650704,0.0656854056869923,0.827376683184714
350,2,169902,0.173201368702096,0.109411162776268,0.114309658354654
351,2,169960,-0.0617472979272549,0.102220875242518,0.546193341697472
352,2,170725,-0.0191678719350091,0.0657988601540722,0.770985267798608
353,2,171254,-0.017102087290146,0.0659069769948521,0.795409798577623
354,2,172242,0.0273786913240914,0.065117819455564,0.674413651136755
355,2,173254,-0.00351814020212748,0.0646347317701567,0.956622485402597
356,2,173340,0.0199572385473481,0.0646184510907571,0.757619830369207
357,2,173385,0.0203441101246659,0.0646776361965212,0.753291997964775
358,2,173973,0.00379395869852278,0.0645145421537782,0.953138466917292
359,2,174714,0.217738024456431,0.165013702936562,0.187852225081242
360,2,177341,-0.0162100565544951,0.0642892493458431,0.801077608038164
361,2,180314,-0.0374510366908407,0.0642857148358184,0.560553603585173
362,2,180339,-0.0183956762868412,0.064471666335932,0.775558959883519
363,2,182758,-0.020436335443527,0.064238651717626,0.750573348962903
364,2,183619,-0.0143895297711448,0.0644963118251301,0.823581866323867
365,2,183913,0.00389975350647109,0.0661341881575714,0.953011532491824
366,2,184146,-0.00376618777998483,0.0665777812467452,0.954921141222638
367,2,187176,-0.0288213345317981,0.0648338723017536,0.656923690558174
368,2,191066,0.00496328191953394,0.0653362834060225,0.939489841794797
369,2,191124,-0.116469493252419,0.0823168026186985,0.157981287316108
370,2,191128,0.110689908735054,0.0757626304840826,0.144902400925584
371,2,191599,0.00401832994292123,0.0644311610127057,0.95030646793883
372,2,191762,-0.00897262870074744,0.0669801840862602,0.893510978261082
373,2,191763,0.00250694350942143,0.0646865619172869,0.969107436101765
374,2,191959,0.0156745471531625,0.0645234732764999,0.808202402282169
375,2,192390,-0.0259320561278811,0.0662951575190402,0.695914490624279
376,2,195759,-0.0386466856614042,0.0650504306933293,0.552823458626071
377,2,196912,-0.0404762484409385,0.0639939896751515,0.527469169593625
378,2,197598,0.00937391826372691,0.209108603682177,0.964269762743729
379,2,198110,-0.0328698310115371,0.0643901946313224,0.610035108459344
380,2,198283,-0.0471368721776655,0.0663926119576467,0.478190444794955
381,2,198805,-0.00305879843877056,0.0646912005133168,0.962314361426629
382,2,198891,0.000644209245183797,0.0641874909562057,0.991997941357649
383,2,199248,-0.0116966205184021,0.064331078198069,0.855829032828009
384,2,201782,-0.0390274930600742,0.0642214477173252,0.543775973094258
385,2,203285,-0.0194242281077485,0.0639975668205155,0.761676147225324
386,2,203783,-0.0236299684609816,0.0638557097415504,0.711565253835852
387,2,204179,-0.00075894493185788,0.064022624558287,0.990548536118055
388,2,205406,-0.0146894671647784,0.0646757011527807,0.820458040313813
389,2,205834,-0.00579822219670459,0.0643698978072263,0.928277422900057
390,2,205965,0.0194043191521558,0.0703293656792099,0.782781439533623
391,2,207192,-0.0262644794658224,0.0642952500899308,0.68315580524434
392,2,207561,-0.025250327754102,0.0640120792275636,0.693478242451258
393,2,208682,-0.0281049309078874,0.063900969102904,0.660336555797641
394,2,210102,-0.014905487044951,0.064078638514731,0.816197190983262
395,2,212519,-0.0277799960353695,0.136385081010577,0.83871473804244
396,2,214801,-0.032597892694142,0.064057007205468,0.611148098986952
397,2,215016,-0.0547191035092285,0.063977681571781,0.392973929197425
398,2,218876,-0.102299141459323,0.0644765615636151,0.113496380583517
399,2,227511,-0.114570096175275,0.0648780864448347,0.0782721162707588
400,2,230378,-0.109121298850848,0.0640801708887767,0.0894694358581212
401,2,231943,-0.11105352764514,0.0642560217218692,0.08480934899588
402,2,232156,-0.123424349424795,0.0641654596954574,0.0552171629999438
403,2,232789,-0.111636008543114,0.0639972228629229,0.0819617649670375
404,2,238524,-0.079536972700791,0.0642235415140655,0.216376063898936
405,2,241518,-0.065972646035955,0.0648266434422456,0.30952800398474
406,2,250396,-0.0771666531508933,0.0643481591502368,0.23125246959279
407,2,250466,-0.0705062666196786,0.0643469959418909,0.273948479344387
408,2,252305,-0.0824451244523581,0.064478035063137,0.201858777074134
409,2,254571,-0.0880260120691423,0.0653672043765484,0.178960566590039
410,2,254742,-0.059750896744968,0.0653984354639242,0.361527471217185
411,2,254908,-0.0850615904982557,0.0658203331330039,0.197088213923284
412,2,255033,0.00304571767512074,0.0773275460535775,0.968603928732764
413,2,255862,-0.0558399242707511,0.0655110447799809,0.394584363593077
414,2,255975,-0.071582108493743,0.0652304976220612,0.273226887827957
415,2,258311,-0.0500091462565183,0.0642075732214539,0.436579989049048
416,2,259284,-0.0858201255032965,0.0643171059217086,0.182956430729831
417,2,266330,-0.105672342591346,0.0645116331013803,0.102305309265089
