SNP,Chr,Pos,Effect,SE,ERV25_RBD2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
40,1,52667,-0.16140859790966,0.121148265729113,0.1836135818018
41,1,55470,-0.207188761463755,0.124269387123212,0.0963505858727442
42,1,59265,-0.0742886000507441,0.121326802691551,0.540732410623971
43,1,60165,-0.109280522423468,0.121159952078082,0.367697093670966
44,1,62308,-0.143646651337175,0.120924624318731,0.235670508527355
45,1,62869,-0.172691805614763,0.120801691074302,0.153731205427327
46,1,65431,-0.1732586856048,0.126193515655004,0.170636216334593
47,1,65451,-0.185985448642637,0.124342501477469,0.135611963201128
48,1,65719,-0.169278264451255,0.129764033684877,0.192910171947721
49,1,66841,-0.164797048097775,0.120890175140993,0.173689465992471
50,1,66948,-0.162667244633354,0.121644107440409,0.182005666899851
51,1,68621,-0.180053102005513,0.121243308777944,0.138421434421587
52,1,69417,-0.117273331476287,0.121138780899146,0.333661859485116
53,1,69820,-0.704752604782645,0.473164084777025,0.137262706259864
54,1,69821,-0.41522490785582,0.293670647507772,0.158268590026468
55,1,70906,0.152181120586069,0.19468503197013,0.434927450196052
56,1,74327,-0.0620375964906032,0.121921675065428,0.611188171250167
57,1,74572,-0.100942738312312,0.121522958863708,0.406734257078412
58,1,75211,-0.0101914869034018,0.121418711923839,0.933154333852922
59,1,76030,0.000160434460687919,0.121419923288713,0.998946486595632
60,1,80108,-0.129597069052652,0.121195082395849,0.285653391494615
61,1,81262,-0.0236257831140294,0.121338807478554,0.845732614023909
62,1,81999,-0.0882028869973419,0.121551042118887,0.468537320160943
63,1,82431,-0.120788955654361,0.122048278435686,0.323007573849108
64,1,83284,-0.0240530534547498,0.121321372737276,0.842956558802232
65,1,83613,-0.0085647494442061,0.1213139010637,0.943756167916145
66,1,84112,-0.0104453154649806,0.121326853394851,0.9314418051955
67,1,84701,0.0844176424409045,0.129843639520296,0.516019212122861
68,1,84858,0.14913757001811,0.121411345347435,0.220127939591205
69,1,85751,-0.00146324252126764,0.122170625304361,0.99045069880364
70,1,87445,0.0595452526167082,0.122387882548457,0.626894078398794
71,1,87467,0.00634680926690893,0.123069367691406,0.958899704028404
72,1,89070,-0.00733057739036438,0.122298953363441,0.952237483241567
73,1,89616,0.111012862891129,0.121498078245549,0.361497849561738
74,1,89679,0.0502545291381431,0.121627661603975,0.679723131173608
75,1,89880,0.0782142806684359,0.121616666988842,0.520562867467364
76,1,91472,0.035636549842432,0.12257648297833,0.7714292501574
77,1,93789,0.0443689423846833,0.121305142734147,0.714760958112377
78,1,94351,0.0161593582886194,0.121644400740135,0.894394855803602
79,1,99148,-0.0204915843996644,0.121323224900545,0.865971443386625
80,1,101281,0.353441391011388,1.32679955729591,0.79009715068743
81,1,106011,0.0356417805017146,0.126432439359037,0.778182498287977
82,1,106800,0.00904098448670241,0.121490831753069,0.94072072604769
83,1,107970,0.0908375562562547,0.121035322637904,0.453450862239753
84,1,109000,0.127084914099488,0.121156655210703,0.294927706792132
85,1,112549,-0.0426125625890218,0.121186738070115,0.725327602664876
86,1,112742,0.0386119792176529,0.12166282988959,0.751151455657603
87,1,113050,0.0221956261289736,0.121469740527635,0.855118257190731
88,1,113135,-0.0294679143590754,0.121155928901078,0.807973887251427
89,1,114076,-0.00361172218068816,0.121165927934136,0.976236969798672
90,1,114628,-0.00983953420389865,0.121471480350296,0.935485604049179
91,1,116283,0.117680382019801,0.121987532623498,0.335359567237102
92,1,126880,-2.13553582170832,2.28902991831968,0.351486758971088
93,1,127853,0.0667290443632604,0.121869059647752,0.584348976282244
94,1,128302,0.0792855219364196,0.121379150423067,0.514049053854201
95,1,128704,0.0447516333201302,0.121550046344229,0.712963765767474
96,1,128911,0.0637550100167076,0.121539475971985,0.600216845097328
97,1,130267,-0.0468183074863926,0.121503652932104,0.700229255808746
98,1,130271,-0.0461337082158951,0.121648663401618,0.704739689062544
99,1,130613,0.0520236570934523,0.122779255240563,0.672030283424457
100,1,132012,-0.142867018289782,0.122313659097644,0.243579661846914
101,1,133231,-0.178949689401875,0.121306846292684,0.141054934037547
102,1,137074,-0.224144964574377,0.120920045299698,0.0646215434677445
103,1,137304,-0.234537371694913,0.120906653560561,0.0531975881044578
104,1,139686,-0.183538290113522,0.121316431132089,0.131202619090872
105,1,149562,-0.212986601444672,0.121458888868476,0.0803721811972031
106,1,150447,-0.177146593226124,0.122978963236524,0.150622907968704
107,1,151446,-0.184665623597342,0.247589861343265,0.456252633968586
108,1,154084,-0.168353423882961,0.12339601184727,0.173331499424618
109,1,156633,-0.145987468553024,0.125176192743899,0.244298340626653
110,1,157269,-0.185148449508812,0.121075113569235,0.127109654419424
111,1,160054,-0.183889331482667,0.122238393978273,0.133385431102329
112,1,166222,-0.166700915288262,0.121398799752331,0.170571785997701
113,1,166416,-0.176392598324034,0.121112141546841,0.146159816462517
114,1,167326,-0.215342572876924,0.121626928937074,0.077504022428555
115,1,168836,-0.17446481984937,0.121231730172715,0.151007740788055
116,1,171200,-0.217605816850849,0.121216863008021,0.0734806624084125
117,1,171431,-0.238686633063695,0.121868767316251,0.0509520567500545
118,1,173339,-0.216618578505348,0.121028344072024,0.0743403698340091
119,1,173845,-0.21707571454494,0.120924785532696,0.0734882800369004
120,1,175121,-0.242957115699582,0.120543011304756,0.0446073941381962
121,1,175281,-0.21475812865895,0.120798087463158,0.076293028366907
122,1,175315,-0.22046790688896,0.120730569228556,0.0686774983279976
123,1,175523,-0.206643863596935,0.121489924049682,0.0898398705608566
124,1,175541,-0.218225403953632,0.12093240791695,0.0720013975994412
125,1,175653,-0.237748955525427,0.121214621078209,0.0506193999082335
126,1,175805,-0.125990551223648,0.128591768553714,0.327869916205815
127,1,175818,-0.190196324427319,0.1254002946212,0.130234006672134
128,1,175856,-0.213698706400145,0.123362083259995,0.0840957048146971
129,1,175876,-0.21480618174553,0.121449810936928,0.0778103878193127
130,1,175989,-0.217438165891149,0.121786162737535,0.0750533555530179
131,1,176001,-0.203341987171082,0.122495071756761,0.0978021959890893
132,1,176451,-0.160725172948947,0.124156076718403,0.196324663468663
133,1,177692,-0.22251468855671,0.120719931341713,0.0661334870850058
134,1,178191,-0.233407793977953,0.12078272160316,0.0541025008708135
135,1,178224,-0.22251468855671,0.120719931341713,0.0661334870850058
136,1,178960,-0.247686249176096,0.12155550766168,0.0423313055880484
137,1,179139,-0.257044261879315,0.241945663483329,0.28877817109772
138,1,179139,-0.610168409317627,0.48698189096676,0.211049912717201
139,1,180955,0.0261001940528566,0.140407276960892,0.852638435300141
140,1,183802,-0.208289995060542,0.12080715003808,0.0855557144595705
141,1,183954,-0.201125147627658,0.121728178312855,0.0993731442710441
142,1,184450,-0.197327669114216,0.1206718567051,0.102889704251099
143,1,184641,-0.166109261962169,0.124339038301346,0.182430113253726
144,1,184718,-0.217303172040704,0.121265956811019,0.0739964606650358
145,1,185296,-0.209387836602514,0.120786434618067,0.0838733115686455
146,1,185438,-0.195711029361248,0.120857137008651,0.10626317404722
147,1,185469,-0.198024831971076,0.12102219087646,0.102674571638323
148,1,185503,-0.188648603466148,0.120749336826779,0.119109621283712
149,1,185705,-0.163427428232805,0.122211117699871,0.182000451064059
150,1,185749,-0.169532772174927,0.122187554790597,0.166170755025906
151,1,185806,-0.208883739348967,0.122179086720466,0.0882090039890045
152,1,185879,-0.205675300190999,0.122789691576463,0.0948157145039401
153,1,185916,-0.15138034356904,0.122956929819626,0.21908055884975
154,1,185941,-0.179702822637118,0.123387244846385,0.146167263402733
155,1,185954,-0.199558307732102,0.123663528750791,0.107481703206882
156,1,186055,-0.193478755593776,0.121204989098665,0.1113180491392
157,1,186896,-0.185633362509298,0.123240521131467,0.132892470515119
158,1,187697,-0.479444798278371,0.250849565364158,0.0567776685230376
159,1,189392,-0.271737330842598,0.253053167087385,0.283630158351542
160,1,189416,-0.316154465806766,0.244604195457515,0.197024426674488
161,1,190132,0.00105491664097618,0.121795954146612,0.993094226599451
162,1,190148,0.00397656721654564,0.121832516237366,0.973980420319644
163,1,190165,-0.00288692881105999,0.122768795252824,0.981252626498646
164,1,190169,0.0110137014098649,0.122614395048142,0.928478109308653
165,1,190933,-0.0520724023816997,0.121589873700261,0.66872108575791
166,1,192149,0.0378445256445008,0.122599250637589,0.75774339646275
167,1,192302,-0.0151770616336289,0.161897173056209,0.925364853255086
168,1,192303,0.00777154498048982,0.146175867690455,0.957629944154155
169,1,192305,-0.0136151561107807,0.151901451874018,0.928630878365683
170,1,192315,-0.123524964048463,0.172195246225958,0.473630051294232
171,1,192795,0.0218324700666374,0.121385652909371,0.857365378727442
172,1,194020,-0.094054502325727,0.127763517943573,0.462121705295854
173,1,194187,-0.0430990586159371,0.121470126512775,0.722942318628035
174,1,194867,-0.124350179970007,0.121245158080484,0.305777996447914
175,1,197325,-0.105918655547803,0.124260821824438,0.394575725605537
176,1,197392,-0.0940946489201362,0.125887938228702,0.455290967488191
177,1,198857,-1.27462342591221,0.578270155610846,0.0281550710766678
178,1,206666,-0.184656715346753,0.136207929429059,0.176062193396116
179,1,206675,-0.0844874949294079,0.177734962525258,0.634826793859142
180,1,223051,-0.13671967293985,0.14052737946262,0.331267124252158
181,1,223059,-0.218979015307213,0.145652451171441,0.133620965139831
182,2,7366,-0.306810476333068,0.175353127480001,0.0810438563723663
183,2,8180,0.0624547585191513,0.242446478182712,0.796863994356965
184,2,8187,0.131942316277413,0.252046364772343,0.600965735133217
185,2,8250,-0.181798149882515,0.248225196531528,0.464415333030541
186,2,8253,-0.203375578922539,0.248177767169404,0.413068153419897
187,2,8285,-0.0268569459052731,0.134671059782194,0.842044143203776
188,2,8302,-0.0285015160229659,0.126058675629824,0.821256662849816
189,2,8306,-0.0285015160229659,0.126058675629824,0.821256662849816
190,2,8314,0.0256258585524089,0.123474063483141,0.835707508889335
191,2,8317,-0.0288146773978398,0.126288418338642,0.819649583264269
192,2,8328,-0.0720413628360724,0.125674213838439,0.566847855832617
193,2,8331,-0.0726173369713281,0.125436788068589,0.563015201717429
194,2,8498,-0.0955023386154094,0.123195933789147,0.43873639134277
195,2,8651,-0.0808822079963918,0.123341096509019,0.512405454828764
196,2,9418,-0.147513863730376,0.31378140893654,0.638561985355745
197,2,9812,-0.114134623360596,0.124000802044955,0.357974288946504
198,2,9932,-0.0914014562817875,0.123564475454733,0.459969685780349
199,2,10135,-0.127472563917161,0.122999649612647,0.300741178033839
200,2,11616,-0.0683472481858123,0.123002096566166,0.578795830680892
201,2,12133,-0.0782960343879865,0.123474776863396,0.52642266563185
202,2,12194,-0.0657667573766025,0.123973408464079,0.596105215667011
203,2,12359,-0.0625213567482817,0.123615421892645,0.613331613481893
204,2,13061,-0.094993060525435,0.123547693141937,0.442480055363571
205,2,14298,-0.0742534902720383,0.123978207782135,0.549607898145309
206,2,15222,-0.0805999023454368,0.125177276708341,0.520067444783495
207,2,17986,-0.0276824119954693,0.123047056725259,0.822129528321069
208,2,19770,-0.0528404200760035,0.123874755405222,0.669957474860982
209,2,19836,-0.0461515293226801,0.123541844570051,0.708948494152837
210,2,19851,-0.0489213823695848,0.123900689613991,0.693196850636837
211,2,21595,-0.0849607989567093,0.123333328522104,0.491356723895712
212,2,22385,-0.089656612119567,0.123440778365679,0.468128372572268
213,2,23441,-0.0843164865529142,0.12465204248272,0.499220275081333
214,2,24209,-0.0770117816596327,0.123637809458533,0.533764173637814
215,2,24341,-0.063727348254788,0.123951939202213,0.60748315178271
216,2,26815,-0.0442629729033042,0.123827337227398,0.720963180671017
217,2,28209,-0.0110842316654226,0.123890015554765,0.928760468089988
218,2,28695,-0.077263547106206,0.129366223445842,0.550725592196483
219,2,35849,-0.391828789324546,1.32676901530067,0.767918827899532
220,2,35850,-1.21805935643766,1.62156825417217,0.453056036885794
221,2,41245,-0.186166021209432,0.123017794530353,0.131091664524881
222,2,43214,-0.210167416645538,0.124917275358475,0.0933653387708758
223,2,47104,-0.148379299628667,0.121664753785118,0.223440231418549
224,2,50915,-0.0423394653287929,0.123098081131182,0.731089405681801
225,2,55834,-0.102636306168071,0.122427981811288,0.402406926345275
226,2,56422,-0.0757144003732611,0.122702733622197,0.537595887842564
227,2,57715,-0.0583602551740192,0.122324760102267,0.633591311147972
228,2,59046,-0.0754042202687901,0.122917694117292,0.539971965646445
229,2,59191,-0.0715636666587748,0.12221969940825,0.558563522120804
230,2,59383,-0.0233842557480161,0.122307919689588,0.848485345888494
231,2,59477,-0.0716084697544002,0.12409611622178,0.56427998960968
232,2,59755,-0.255396301703168,0.278623724260445,0.359959647948188
233,2,60471,-0.0486930878852453,0.122451567440802,0.691127215921501
234,2,60478,-0.0486071831842779,0.122591458717391,0.691977771251888
235,2,60786,-0.029631125214485,0.122406976325283,0.808866060266155
236,2,61035,-0.0474048703971519,0.122382300775064,0.698730028928472
237,2,61071,-0.0643063091371502,0.121804935549469,0.597869200768419
238,2,61675,-0.0641825618140042,0.122156063079373,0.599624970139172
239,2,62776,-0.095691596966996,0.127449073085319,0.453259852676186
240,2,62939,-0.03010006452752,0.121982064954313,0.80523886464699
241,2,63527,-0.0119384620854794,0.122448857379534,0.922386623089668
242,2,63857,-0.0339450922098716,0.122465664213587,0.781803767223713
243,2,65527,-0.0784345180108786,0.122003794089294,0.520715500579233
244,2,67007,-0.106160836593756,0.134285016412059,0.429729524070569
245,2,67023,-0.0179466402010151,0.277937498621924,0.948552302902765
246,2,67024,-0.00705331835415901,0.278954868378785,0.979842084315379
247,2,67976,-0.0105948437379806,0.123832210532784,0.931866244468077
248,2,69628,0.0134671484717271,0.125882935108653,0.91486440959172
249,2,71825,-0.0314037976763371,0.243422104187358,0.897423494804834
250,2,72389,0.0349725203632267,0.12305575390585,0.776423280611751
251,2,72392,-0.00236996010379031,0.123906613122034,0.984750609631047
252,2,73646,0.0703994668353875,0.1213084955622,0.562059539520457
253,2,74564,0.0810045707126839,0.121051290954678,0.503820877069935
254,2,74739,0.102761566168193,0.121403181353029,0.397875920170965
255,2,79931,0.241326303323406,0.136373059572882,0.0776564191997469
256,2,80748,0.240089226546449,0.125740665511672,0.0570209587764819
257,2,80873,0.20268455487114,0.121337648850587,0.0957231162841014
258,2,81501,0.206055482564248,0.121301185225066,0.0902550341660574
259,2,83526,0.172341290206252,0.121260583352488,0.156127642589324
260,2,83845,0.192802859870533,0.121289264681048,0.112817487608627
261,2,84412,0.538677463653755,0.305411332859334,0.078634529028059
262,2,84412,0.190294781534305,0.15327292562977,0.215229899775603
263,2,84447,0.253067465743754,0.12253864554397,0.0396332101345306
264,2,87391,0.256326018492552,0.120414714975215,0.03397160086225
265,2,87562,0.277099064153186,0.120593265361742,0.0221575098765807
266,2,87849,0.286882621194427,0.120516840798615,0.0178223252539779
267,2,87878,0.293575293909436,0.120997544484048,0.015754324266145
268,2,88125,0.201205711376078,0.135244600708274,0.137718216422035
269,2,89785,0.283151348033856,0.121081602597006,0.0199180651828305
270,2,93441,0.274335122368085,0.124807135450164,0.0285926762289769
271,2,93588,0.209236751574759,0.1295929275886,0.107297468863486
272,2,93721,0.249198468927948,0.12092220487033,0.0400527098074144
273,2,93952,0.224525233275417,0.120709385157883,0.0637103072266682
274,2,95085,0.258280040633927,0.120688388933071,0.0330351737557083
275,2,103188,0.17223253023693,0.124079296140306,0.165986776819766
276,2,107124,0.136296343228632,0.121312497228719,0.261982556742057
277,2,111645,0.196041393435189,0.121158558064101,0.106543560028633
278,2,111916,0.184398273843876,0.121497911404917,0.129983226223393
279,2,111931,0.204143374158728,0.121595571787927,0.0940619448017384
280,2,111999,0.202830551294775,0.121161669771666,0.0950067547385053
281,2,114528,0.150733333768645,0.122078328295528,0.21775360495699
282,2,116024,0.149675512503806,0.122373529507424,0.22210643276256
283,2,119244,0.129103395774531,0.133477722421035,0.334092242504801
284,2,119246,0.142471533992573,0.134867179658996,0.291515220318872
285,2,119247,0.00864910823010323,0.136054732944817,0.949347964595373
286,2,120090,0.0380395637156152,0.122131446842846,0.755631676820264
287,2,120291,0.037874122230756,0.123528632823795,0.759327121293496
288,2,120726,0.0159844138547088,0.122828334922676,0.896532787871907
289,2,121716,0.0825095179167125,0.122613159443688,0.501434987919104
290,2,123100,0.0859365626002624,0.122775853985047,0.484421562108491
291,2,124677,0.072396322192395,0.122631255434634,0.555328511644402
292,2,127636,-0.205152157836209,0.154793057103708,0.18591826925106
293,2,127887,0.0917609013498852,0.123436397811995,0.457742433196002
294,2,128935,0.0904033396389929,0.123322366854784,0.464005159441746
295,2,129053,0.0955397852246401,0.123687393570351,0.440376963350005
296,2,130040,0.101820839226643,0.124429483457656,0.413737055488398
297,2,130976,0.0289021901898696,0.123523401758189,0.815134984508004
298,2,132199,0.0545708867911832,0.124071541597849,0.660326475095817
299,2,133355,0.0383199184149725,0.124928406421949,0.759225916828387
300,2,133435,0.0457267238147692,0.125191397206933,0.715140172961701
301,2,133943,0.0893260440379172,0.146522096171119,0.542491093471781
302,2,135183,0.0571857071510364,0.12524742540825,0.648252399597588
303,2,135402,0.0719246964270399,0.125206968768943,0.566031622974833
304,2,135898,0.121054143033239,0.125764872862996,0.336435616884195
305,2,135912,0.0854323784759885,0.125940764048848,0.497991920436052
306,2,135925,0.0867006467316386,0.125367049362213,0.489659200635345
307,2,136002,0.0742113631712057,0.125295839734403,0.554036178842718
308,2,136173,0.0668303305178036,0.126194851961957,0.596735723574373
309,2,138209,0.0274240554248852,0.129938966689173,0.832967418857327
310,2,138318,0.0309559817836844,0.129567447377111,0.811307894899326
311,2,138695,-0.040199012729168,0.127339061065854,0.752428281116314
312,2,138818,-0.00077695136660727,0.127123474427558,0.995126983776231
313,2,139728,-0.0185709409350034,0.126891728973314,0.883726545200433
314,2,140174,-0.0667935369410526,0.126845770201503,0.598820967001937
315,2,140863,-0.0651059296985408,0.126796908992208,0.607946451517436
316,2,141152,-0.0719617203846477,0.12714387913418,0.571762562295435
317,2,141292,-0.0678259417678571,0.126235350019466,0.591400630039174
318,2,141545,-0.0417739642327042,0.126882656393189,0.742174795163094
319,2,145823,0.138517377193124,0.131533862918563,0.293018718317883
320,2,145934,0.0158006966630504,0.217064748992273,0.942012426235337
321,2,145980,0.0352346141018118,0.132941976172018,0.79113524038339
322,2,146723,0.093144471568669,0.126576196301768,0.462294430877803
323,2,147946,0.075099503390247,0.12777110765464,0.557065219248382
324,2,150394,0.1043152576542,0.139143903061729,0.453938750845533
325,2,151274,-0.272896292118894,0.217656774582365,0.210747361841816
326,2,151397,0.0430016191727531,0.128132758569584,0.737370329505844
327,2,153035,0.0396142543024136,0.126740580138805,0.754798223352071
328,2,153228,-0.0308034029157782,0.127672539268326,0.809486855450739
329,2,153455,0.0221449718323292,0.128641376509832,0.863422171649939
330,2,153732,-0.0418254576475264,0.132989392529308,0.753325439901177
331,2,153815,0.0106906131896486,0.128151934858622,0.93356376252744
332,2,154160,0.0348491548955717,0.126796864781555,0.783598106068996
333,2,154235,0.0497842794407928,0.128049316000804,0.697665980266612
334,2,155527,0.0884018687136617,0.138932997972693,0.524998870319189
335,2,159870,0.0134200740285839,0.124839869606674,0.914454742740195
336,2,161229,0.0412350084809022,0.126739115686138,0.745106337234213
337,2,161451,-0.135003183722493,0.27132890736791,0.61910198646614
338,2,161451,0.167828480685476,0.272147826674653,0.537842451939618
339,2,162696,0.0908721629629098,0.12611999698438,0.47168084900546
340,2,163284,0.0238179076222801,0.124533760877413,0.848434493819802
341,2,164166,-0.0280893903263943,0.125687677512242,0.823286838116542
342,2,165270,-0.00816947271689816,0.124638742557381,0.947777014267646
343,2,165675,-0.0218998647728416,0.126693979674136,0.862863373787775
344,2,166404,-0.645845259542257,0.326564405920912,0.048740373475371
345,2,168012,-0.0109192978916912,0.153150706359916,0.943201177000662
346,2,168062,-0.103518593117808,0.125439901048863,0.409790104557387
347,2,168518,-0.103249759343877,0.124720902354668,0.408316765515124
348,2,168980,-0.0898802024548296,0.124690910743704,0.471494883890542
349,2,169651,-0.114968598328508,0.124691856611177,0.357146984669586
350,2,169902,0.435891911089836,0.207376258105788,0.0362668644805526
351,2,169960,0.180172263177661,0.194131923331156,0.353994058688736
352,2,170725,-0.0392099343179838,0.125046726518858,0.754038726478838
353,2,171254,0.0588223668356275,0.125227398487463,0.638841947711957
354,2,172242,-0.00990780352156817,0.123784668979123,0.936250294362593
355,2,173254,-0.088764769714903,0.122746339983589,0.4700628404254
356,2,173340,-0.102950333779391,0.122700072985393,0.40201439602901
357,2,173385,-0.0834346902494957,0.122855243077998,0.497500482389294
358,2,173973,-0.0780858726734904,0.122538435774692,0.524384354462349
359,2,174714,0.0674960069313897,0.314356395721336,0.830116056927884
360,2,177341,0.00343559971851465,0.12219099692439,0.977585014736803
361,2,180314,-0.0283267951122207,0.122222833236401,0.816855977341532
362,2,180339,-0.0285437492012816,0.122531521407491,0.815935046222345
363,2,182758,0.100680151880315,0.121983827761425,0.409726609483965
364,2,183619,0.0931109447104255,0.122482072482289,0.447642116550783
365,2,183913,0.111112145385986,0.125547802131058,0.376749009516806
366,2,184146,0.131828257545164,0.126335309499665,0.297440514400961
367,2,187176,0.0575537514127262,0.123211585135105,0.64070711747237
368,2,191066,0.0166518565671446,0.124167846103731,0.893393885434479
369,2,191124,0.425133391416597,0.155243650523182,0.0064851505336556
370,2,191128,-0.355262361917269,0.143176484523568,0.0135557459614534
371,2,191599,-0.0354994270358929,0.122435927873881,0.772030164308334
372,2,191762,0.00552779161659284,0.127297082415632,0.965387828886862
373,2,191763,-0.0217845363882667,0.122930008148318,0.859444376516271
374,2,191959,-0.0467118427410944,0.122610313859254,0.703448687867105
375,2,192390,-0.0693899702669465,0.12596548258892,0.582074709692704
376,2,195759,0.0651834844444044,0.123639862830596,0.598382792936017
377,2,196912,0.0453932391937783,0.121663907556939,0.709295298364941
378,2,197598,-0.109784737563503,0.39736391169034,0.782492697361917
379,2,198110,-0.00905135574150419,0.122416187767129,0.941100639154286
380,2,198283,0.0387151030000769,0.12625075997852,0.75928873733747
381,2,198805,0.0203543887257107,0.122939646208322,0.868594799249366
382,2,198891,0.0253042091083881,0.121979324912535,0.835780630744035
383,2,199248,0.024593038864428,0.12225834420758,0.840692199822839
384,2,201782,-0.00804434555199421,0.122114353015003,0.947514228411389
385,2,203285,0.0356488352787763,0.121626866596976,0.769617936902956
386,2,203783,0.0328347744711418,0.121367155297594,0.786902297295212
387,2,204179,0.00895587285267199,0.121672508491518,0.941365285085106
388,2,205406,-0.00942685619556378,0.122922530705039,0.938914076921669
389,2,205834,-0.0302380588078657,0.122324221183366,0.804900242891881
390,2,205965,-0.182414494269739,0.133320580050042,0.172107337624929
391,2,207192,-0.0307724427886669,0.122209439184391,0.80134151836209
392,2,207561,-0.0146055608900175,0.12167770269878,0.90452385406314
393,2,208682,-0.0537605199461727,0.121441780059734,0.658264337862738
394,2,210102,-0.0467807796638218,0.121763749476947,0.701066733710243
395,2,212519,0.00132699817615745,0.259211702551124,0.995918250888311
396,2,214801,-0.071797196968669,0.121723438847843,0.555676132621604
397,2,215016,-0.0628599076590644,0.121667929075791,0.605723035927926
398,2,218876,-0.117163817810582,0.122814038043272,0.34073963949698
399,2,227511,-0.0677179377331465,0.123790175699513,0.58469823229936
400,2,230378,-0.0421329231306153,0.122261406695296,0.730590223813608
401,2,231943,-0.0703172596415337,0.122575435958455,0.566559697208132
402,2,232156,-0.0633481434713982,0.122535912095435,0.60549656414652
403,2,232789,-0.0611882644188373,0.122104804324414,0.616604164040781
404,2,238524,-0.0652277335633763,0.122270846691366,0.594044535991356
405,2,241518,-0.0698219125433118,0.123326055288984,0.571646778511174
406,2,250396,-0.219006704502598,0.121985272164786,0.0734525933746284
407,2,250466,-0.194516880646055,0.122059375475524,0.111914997058588
408,2,252305,-0.172069443650752,0.122480438054693,0.160938441179424
409,2,254571,-0.113273526642391,0.12440143833212,0.363154714669785
410,2,254742,-0.120753706255687,0.124268889008378,0.33185865556525
411,2,254908,-0.123545654024849,0.125212938060097,0.324473182181213
412,2,255033,-0.255161491273142,0.146330549531893,0.0820760983716454
413,2,255862,-0.107137321206612,0.124499661458637,0.390073842211033
414,2,255975,-0.103662671112887,0.12405759334003,0.403944520968186
415,2,258311,-0.138901726820882,0.121905744907124,0.255301001611673
416,2,259284,-0.15448736607022,0.122264760882131,0.207226222629708
417,2,266330,-0.106036942323907,0.12293836033996,0.388986351867929
418,2,267100,-0.125863738353046,0.122876391355066,0.306389443621978
419,2,268086,-0.121166804082391,0.122898748200122,0.324853748779499
420,2,274614,-0.0227280626530322,0.122314142467216,0.852694900134148
421,2,274729,-0.0145778310393961,0.122986717880244,0.905713759236488
422,2,275746,0.00418124501417991,0.122935274663734,0.972886996714585
423,2,277029,-0.014940162382655,0.122361607999974,0.902890529591154
424,2,277741,-0.00123905108506833,0.122412212842825,0.991929703056956
425,2,278218,-0.00790609717848931,0.122190409176511,0.948447026902112
426,2,278379,0.00535604755010094,0.125214727533771,0.965905156385746
427,2,279910,-0.0239766803261279,0.122141560998901,0.844486451176453
428,2,280616,-0.00484768980446293,0.127486221106622,0.969689080097751
429,2,283431,-0.0343027198438653,0.123923759985386,0.782091829800283
430,2,283573,-0.0275725353374718,0.122441711702686,0.821962496865589
