SNP,Chr,Pos,Effect,SE,TPO1_MID2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
43,1,60165,-0.0659320169925432,0.154203187645046,0.669227937305298
44,1,62308,0.059856879047155,0.154040536865943,0.697822048212714
45,1,62869,0.0501975488564453,0.154030957498284,0.744698718061596
46,1,65431,0.0704899769080871,0.160850436085958,0.661485406974579
47,1,65451,0.0944242495647764,0.158533198510537,0.551816235376358
48,1,65719,0.143447737689535,0.165227489506896,0.385883863925996
49,1,66841,0.14410007391214,0.153935783534567,0.349859030518783
50,1,66948,0.113218499116416,0.15495549792065,0.46547657596759
51,1,68621,-0.0543394624345689,0.154625483878023,0.725478215394176
52,1,69417,-0.00367760117369409,0.154242987851823,0.980991387186896
53,1,69820,-0.337969280252262,0.603289873930965,0.575691255396026
54,1,69821,-0.164372737548433,0.374382143499107,0.660893427295409
55,1,70906,-0.0900278576827178,0.247727207129756,0.71651220939501
56,1,74327,0.00934507082458891,0.15509033155946,0.951986111582899
57,1,74572,0.0262633298028913,0.154671910652278,0.865264494701519
58,1,75211,-0.000444325990534344,0.154396260673195,0.997705453694201
59,1,76030,0.0373961127007556,0.154383432400935,0.808743551372094
60,1,80108,-0.0784013006362412,0.154303342690597,0.611701600661463
61,1,81262,-0.0424666585693617,0.154284845718792,0.783286435572261
62,1,81999,-0.155622173083038,0.154456294709455,0.314361503986019
63,1,82431,-0.219534604082552,0.154970550955519,0.157475502319588
64,1,83284,-0.208932807360327,0.153878238530822,0.175400762550294
65,1,83613,-0.156429495458783,0.154037686611911,0.310550010228236
66,1,84112,-0.134860602342345,0.154112467443825,0.382125865882312
67,1,84701,-0.136827260233521,0.165045999439157,0.407650471211302
68,1,84858,-0.0130487130307103,0.154713400525509,0.932832971008027
69,1,85751,-0.104762828840435,0.155250777802302,0.500246175039528
70,1,87445,-0.103220154220877,0.155582311085545,0.507479247666826
71,1,87467,-0.15944797431545,0.156263988201351,0.308249108358374
72,1,89070,-0.12378929306645,0.155375186725234,0.426153755912651
73,1,89616,-0.0964582390085002,0.154593002630333,0.533063694631856
74,1,89679,-0.135102041323219,0.154530601517172,0.382563621741153
75,1,89880,-0.112546768606792,0.154621018756527,0.467164736865657
76,1,91472,-0.112502148064822,0.155770544489567,0.47063129686771
77,1,93789,-0.153623143640045,0.154062711995136,0.319376276344177
78,1,94351,-0.226428896637633,0.154215385427046,0.142923017957077
79,1,99148,-0.209655864945147,0.153875452522612,0.173907634176029
80,1,101281,1.1664093879265,1.68617106691142,0.489548852286351
81,1,106011,-0.104421321849434,0.160692135575682,0.51622969313072
82,1,106800,-0.188013019662507,0.154163200865475,0.223441645726538
83,1,107970,-0.0876712796704295,0.153959250957489,0.56941656033839
84,1,109000,-0.0677455573997117,0.154259265991443,0.660809334886887
85,1,112549,-0.148295999515403,0.153924494132591,0.335989581709948
86,1,112742,-0.107980264607496,0.154620434829648,0.485413747378238
87,1,113050,-0.116501679296875,0.154342405224603,0.450856605561267
88,1,113135,-0.111093416352152,0.153959976119472,0.471034487279268
89,1,114076,-0.0739258791101793,0.154023228819926,0.631548988073519
90,1,114628,-0.0508638901738748,0.154439531147523,0.742090245955428
91,1,116283,0.0467628420644952,0.155302422846429,0.76350922659656
92,1,126880,-5.58771804034437,2.89907711919825,0.054730362808334
93,1,127853,0.148779455419053,0.154830805838795,0.337251949856431
94,1,128302,0.141348386055668,0.154254316701221,0.360117615598036
95,1,128704,0.0929248570227719,0.154512260307053,0.547954510662962
96,1,128911,0.135254402841901,0.154440820537033,0.381751432495782
97,1,130267,0.153867916038533,0.154318066289269,0.319407221676952
98,1,130271,0.152848699479374,0.154504603031903,0.323202552384305
99,1,130613,0.221440476858527,0.155719074920255,0.155894381832382
100,1,132012,-0.10740291857647,0.155728111810075,0.490847142961787
101,1,133231,-0.107860243224555,0.154620672141198,0.485899271563241
102,1,137074,-0.0999044723119165,0.154415629125523,0.518062643337886
103,1,137304,-0.159422872511503,0.154327769008254,0.302304161641386
104,1,139686,-0.110050945917298,0.154653092487428,0.477183266508353
105,1,149562,-0.104692228208801,0.15501692912547,0.499889237672344
106,1,150447,-0.0496595338782896,0.156815370635713,0.751677281860746
107,1,151446,-0.045736410887784,0.315071164239056,0.884665689187645
108,1,154084,-0.105470494044406,0.157222004771712,0.502762423999831
109,1,156633,-0.0733522123009837,0.159431259892501,0.645737203426876
110,1,157269,-0.120209914078267,0.154334349435252,0.436564682226524
111,1,160054,-0.0783474000441114,0.155878707509019,0.615546483090189
112,1,166222,-0.0728424297891258,0.154732579412707,0.638100488106226
113,1,166416,-0.0840201602874437,0.15440216706608,0.586671899377359
114,1,167326,-0.11021927186226,0.155233871122443,0.478160024794448
115,1,168836,-0.0839501338582452,0.154543928283045,0.587326611640366
116,1,171200,-0.12691992997077,0.154692617508916,0.412504570409572
117,1,171431,-0.151673452421457,0.155597443976764,0.330336345770329
118,1,173339,-0.191333715226509,0.154259284337767,0.215674037627603
119,1,173845,-0.164414917118082,0.154218834144629,0.287100562067019
120,1,175121,-0.173756561282175,0.153882999969058,0.259602474377584
121,1,175281,-0.171832727171195,0.1540203838841,0.265331194262701
122,1,175315,-0.182624543129191,0.153936535011558,0.236277003699644
123,1,175523,-0.162240455916583,0.154876503414912,0.295563964864337
124,1,175541,-0.177728344921708,0.154194092321979,0.249843263953679
125,1,175653,-0.199074693561878,0.15461017601105,0.198731830280271
126,1,175805,-0.0961492198408157,0.16365809419429,0.557243186311493
127,1,175818,-0.171816136351752,0.159714799169835,0.282765540043981
128,1,175856,-0.188524974865665,0.157211337451777,0.231261590793906
129,1,175876,-0.171911458419609,0.154846945986605,0.267667478692763
130,1,175989,-0.171121954410822,0.155292760379741,0.271242278596663
131,1,176001,-0.176788204267315,0.156086829108163,0.258139529157082
132,1,176451,-0.133260204134239,0.158090804631631,0.399835821093555
133,1,177692,-0.182110039209894,0.153938261711151,0.237602509442448
134,1,178191,-0.198708675430191,0.154033600084543,0.197883088571127
135,1,178224,-0.182110039209894,0.153938261711151,0.237602509442448
136,1,178960,-0.214211637240574,0.155056421494942,0.16799668290669
137,1,179139,-0.0696923805752068,0.308124629861218,0.821190434809166
138,1,179139,-0.132793704884862,0.620576117338826,0.830682647051069
139,1,180955,-0.102036802719282,0.178466500516097,0.567860618031175
140,1,183802,-0.24173808492816,0.153725029763478,0.116722219341734
141,1,183954,-0.225410425505284,0.15492175625478,0.14655921494751
142,1,184450,-0.152583859399642,0.153810863045107,0.321865978793201
143,1,184641,-0.182185488285884,0.158210482815419,0.250290035175361
144,1,184718,-0.205736701669076,0.1545127086486,0.183877281800269
145,1,185296,-0.170900196984225,0.153974668649292,0.267787245538988
146,1,185438,-0.160864719136081,0.154012587105735,0.296973134481063
147,1,185469,-0.175376961166917,0.154190725944271,0.25614138814573
148,1,185503,-0.146872294799023,0.153875039302346,0.340488471359122
149,1,185705,-0.178115191809649,0.155506764059963,0.252825432268819
150,1,185749,-0.161242689720748,0.155558908815689,0.300660833067147
151,1,185806,-0.219912545914794,0.155563775455347,0.158346290422634
152,1,185879,-0.198062903223601,0.156402453447564,0.206216731599656
153,1,185916,-0.128500914121386,0.156536682573295,0.412257425841811
154,1,185941,-0.0953144671878932,0.157286780885049,0.544909790780776
155,1,185954,-0.0942395309796201,0.157748433404987,0.550620754195078
156,1,186055,-0.137168998504251,0.154505833923616,0.375257300622235
157,1,186896,-0.173049998446024,0.156944090321536,0.270942532006337
158,1,187697,-0.604256551494457,0.319006704461817,0.0590181613911641
159,1,189392,-0.19913028421875,0.322130502408426,0.536864219478973
160,1,189416,-0.276006933646697,0.311424890333318,0.376074731509097
161,1,190132,0.112082544998387,0.154759500225853,0.469400004035725
162,1,190148,0.11155386775293,0.15480732595927,0.471633721680555
163,1,190165,0.0845471783560124,0.156046724679963,0.588293413846258
164,1,190169,0.113566325244556,0.155799711359603,0.466530785544108
165,1,190933,-0.187716902024839,0.154329458441322,0.224668591401781
166,1,192149,0.0580492101848636,0.155886306090722,0.709832128779659
167,1,192302,0.0727737914412465,0.20583281681849,0.723881387778872
168,1,192303,0.00146232266739332,0.185876381321802,0.993727408598765
169,1,192305,0.0460807928518134,0.193142870565955,0.811566638362354
170,1,192315,-0.0476369541069452,0.219106485490672,0.828010846834925
171,1,192795,0.0536374254302453,0.154333354879323,0.728390799295807
172,1,194020,-0.049367941745975,0.162566134952592,0.761551274681623
173,1,194187,0.00737485827120145,0.154487141666425,0.961952297646814
174,1,194867,-0.139679540150366,0.154224483278987,0.365717820456332
175,1,197325,-0.202509637792114,0.157803571376056,0.200228131150442
176,1,197392,-0.224395873098389,0.159758549914998,0.161021384809397
177,1,198857,-0.890460421569326,0.738846540670664,0.22893206241896
178,1,206666,-0.0232660245140548,0.173646419441093,0.893490749214998
179,1,206675,-0.0466073635143918,0.226064571668585,0.836778251497143
180,1,223051,-0.291110131245023,0.178260407458683,0.103347749152169
181,1,223059,-0.401334874731031,0.184570130278869,0.0303365025918273
182,2,7366,-0.117925644685542,0.223853950889135,0.598665266291287
183,2,8180,0.197434657931826,0.308142168586051,0.522116519895908
184,2,8187,-0.0988490254310292,0.320580642670642,0.758002682762585
185,2,8250,-0.132586237994335,0.315801364433525,0.67485730683383
186,2,8253,-0.129140399225317,0.315805409460234,0.682843441042185
187,2,8285,-0.0259818012730695,0.171250327168105,0.879495826822016
188,2,8302,4.24553568285635e-05,0.160306455613104,0.999788838875419
189,2,8306,4.24553568285635e-05,0.160306455613104,0.999788838875419
190,2,8314,0.0287567273852664,0.157010403405094,0.854784114226848
191,2,8317,-0.0151986756861884,0.160596791477242,0.924655485824316
192,2,8328,-0.0706696746068544,0.159836083950024,0.658659795023199
193,2,8331,-0.0689311564998861,0.159537583805867,0.665955464684022
194,2,8498,-0.0539070114785245,0.156761650389214,0.731142160377538
195,2,8651,-0.0609036500988773,0.156901224410509,0.698127506836262
196,2,9418,-0.269143412596566,0.398868780108965,0.500265623354774
197,2,9812,-0.0965060799401407,0.157783594995038,0.541172514209437
198,2,9932,-0.116712704701425,0.157122227550474,0.458087887984296
199,2,10135,-0.117546931760844,0.156517795032726,0.453145054840835
200,2,11616,-0.0818511606319379,0.156415867176899,0.601099443544142
201,2,12133,-0.0862385988866272,0.157031519467907,0.583229022604742
202,2,12194,-0.0681076137301664,0.157664405003425,0.666020867107894
203,2,12359,-0.108678634319767,0.157138550850767,0.489636724660653
204,2,13061,-0.105900490915938,0.157132344774236,0.500779531167767
205,2,14298,-0.113651425061372,0.157613392475336,0.471339291536933
206,2,15222,-0.0913229033777287,0.159193330411205,0.56656295593506
207,2,17986,-0.075199180393039,0.156425327178578,0.631002429207206
208,2,19770,-0.0681612258428561,0.157516619580659,0.66547952437993
209,2,19836,-0.0901901845905042,0.157052179305887,0.566151591820872
210,2,19851,-0.0812109896834714,0.157526273631094,0.606498907551733
211,2,21595,-0.110284891124641,0.156824891589931,0.482372305196203
212,2,22385,-0.125290929527055,0.156941590132327,0.425216685053944
213,2,23441,-0.116611177726913,0.158487396957544,0.462355808013802
214,2,24209,-0.118019028949915,0.157177407893623,0.453234085508478
215,2,24341,-0.0970358600071763,0.157590338714751,0.538457971951245
216,2,26815,-0.0887285655312113,0.157415174978379,0.573343746185644
217,2,28209,-0.0403448575951123,0.157524355493646,0.798008740787191
218,2,28695,-0.17837959524073,0.16430971452947,0.278383433826468
219,2,35849,-1.66993770404697,1.68497092798268,0.322326317818962
220,2,35850,-2.36748478917,2.05976519877603,0.251171101437401
221,2,41245,-0.160174356814079,0.156702975834359,0.30740865093303
222,2,43214,-0.241398557429284,0.15896065207263,0.12975685372299
223,2,47104,-0.0667495009626675,0.154992460921066,0.666976339206926
224,2,50915,0.0313788118410523,0.156547507664069,0.841249763959098
225,2,55834,-0.0363431361928916,0.155820991038032,0.815712982801014
226,2,56422,0.00673027289490225,0.156111184400106,0.965636590645893
227,2,57715,-0.0160958781727728,0.155594625263982,0.917666543336358
228,2,59046,-0.0182575291766612,0.156381084114008,0.907124370081079
229,2,59191,-0.0365207304719792,0.155476552045214,0.814426097553617
230,2,59383,0.0162925057694774,0.155531063681154,0.916630482313078
231,2,59477,-0.0560343574368741,0.157845513520367,0.722805388742979
232,2,59755,0.0628231412983631,0.354700556547935,0.85951885984887
233,2,60471,-0.0429692195631285,0.155726167725474,0.782764783144926
234,2,60478,-0.0287010619784038,0.155913198899973,0.854053577236147
235,2,60786,-0.0185874541077429,0.155661162870866,0.905018696808518
236,2,61035,0.00176299979671612,0.155653051798429,0.990969375217095
237,2,61071,0.0224213636640144,0.154942380164839,0.885024201253461
238,2,61675,0.00977336039322829,0.155392185063667,0.949885873305128
239,2,62776,-0.0126542052495034,0.162190819370851,0.937855968721068
240,2,62939,0.0177851252148054,0.155121564240593,0.90878549479977
241,2,63527,0.0289125558406257,0.155699135491232,0.852790580397541
242,2,63857,0.0119788118769295,0.155741655589453,0.93873503355247
243,2,65527,-0.0253317320544447,0.155223644268431,0.87045824215521
244,2,67007,-0.0437318281221627,0.170890619991347,0.798172960877727
245,2,67023,0.0680448873600525,0.353405849659579,0.847429681705691
246,2,67024,0.0525383684921845,0.354705294451765,0.882333926075538
247,2,67976,0.0393176629973857,0.157451427061965,0.802954579154205
248,2,69628,0.119308221131175,0.159947970045032,0.45621280310305
249,2,71825,-0.281382619641084,0.309177697668078,0.36339077901893
250,2,72389,0.109442149737019,0.156385820536877,0.484499744072656
251,2,72392,0.0562248059236243,0.157529970040656,0.721368716463318
252,2,73646,0.151214674768286,0.154118132386322,0.327185403510606
253,2,74564,0.161253638793729,0.153785804459833,0.295098058762659
254,2,74739,0.201978905886174,0.15415717600187,0.190975325402744
255,2,79931,0.342616695255662,0.173220756036712,0.0487150947746767
256,2,80748,0.230513687734098,0.160245034197335,0.151176103510587
257,2,80873,0.2352638513144,0.154393293449536,0.128455076158646
258,2,81501,0.233883417915926,0.154373343218429,0.130654489599282
259,2,83526,0.232636917704682,0.154137653651894,0.13212169688368
260,2,83845,0.254635234544293,0.154186647188085,0.099531093377484
261,2,84412,0.487972906253638,0.389199621983201,0.21074961184882
262,2,84412,0.193326098491711,0.195054043718995,0.322295530706047
263,2,84447,0.258659285626362,0.156151612200573,0.0985167462479883
264,2,87391,0.26192102230138,0.153465802293858,0.0887561218879995
265,2,87562,0.2678447093479,0.153828473698653,0.0825213622308111
266,2,87849,0.293724853634048,0.153679886173933,0.056778571795715
267,2,87878,0.269699534711797,0.154471261029699,0.0816890990151279
268,2,88125,0.238991378374032,0.172044272484295,0.165669748643722
269,2,89785,0.263097283721855,0.154520875196981,0.0895110723038551
270,2,93441,0.290616467762032,0.159035358134226,0.0684882360069928
271,2,93588,0.291684382730607,0.164666090300948,0.0773621361476386
272,2,93721,0.27318424134677,0.154000683901428,0.0769390690643322
273,2,93952,0.234045773862591,0.153739262310084,0.12881536778692
274,2,95085,0.278721234400769,0.153744331232488,0.0706983972711821
275,2,103188,0.435891919304667,0.156497580143968,0.00563644729748578
276,2,107124,0.385187075874604,0.153169270757507,0.0123544433092958
277,2,111645,0.46575525565463,0.152634215509863,0.00244986807619921
278,2,111916,0.424789274546524,0.153340834636361,0.00589796469751711
279,2,111931,0.437885736328897,0.153476168114024,0.00458446141574128
280,2,111999,0.464315003318468,0.152691263246489,0.00253523502374512
281,2,114528,0.401296920719664,0.154095117717372,0.00959748357841131
282,2,116024,0.466127610815595,0.153952018561952,0.00264504278551656
283,2,119244,0.191292254091621,0.169648344337818,0.260262742130262
284,2,119246,0.21719035879785,0.171377079699343,0.20587471297205
285,2,119247,0.178685821272826,0.172745116233572,0.301661982110913
286,2,120090,0.268474434364277,0.154663663772639,0.0834612098686835
287,2,120291,0.281459353943832,0.156382700110858,0.0727441822740551
288,2,120726,0.243477222496372,0.155652405116225,0.118657963313152
289,2,121716,0.251659030431026,0.155437488768439,0.106332372104813
290,2,123100,0.239633744556145,0.155707248710058,0.124699719144517
291,2,124677,0.216472946660692,0.155587515699833,0.165002820759368
292,2,127636,-0.140214496386847,0.197181109173889,0.477494974024853
293,2,127887,0.268273441681887,0.156432891740688,0.0872333468279252
294,2,128935,0.257288741108906,0.156336092143717,0.100707101621922
295,2,129053,0.269241881522932,0.156758766749276,0.0867547360441983
296,2,130040,0.226562091066549,0.157913437534542,0.152251291960645
297,2,130976,0.118112937347556,0.156957357742858,0.452242264391393
298,2,132199,0.183718808088522,0.157508019158749,0.244236436265899
299,2,133355,0.18847683175216,0.158561766081285,0.235370526753492
300,2,133435,0.185482658775726,0.158915757743694,0.24392711949766
301,2,133943,0.0842627178717589,0.186360014001611,0.651438493672221
302,2,135183,0.184989007520836,0.159005742586468,0.245448647405969
303,2,135402,0.19422303889053,0.158950430578918,0.22255718558983
304,2,135898,0.245103981656781,0.159598697909047,0.125495065706067
305,2,135912,0.236137558656502,0.159755634307037,0.140268083471146
306,2,135925,0.239412711090734,0.159013590198074,0.133061161399569
307,2,136002,0.193877685092061,0.159069628541126,0.223725337935715
308,2,136173,0.201023057739044,0.160174790848595,0.210300607412805
309,2,138209,0.235820676807843,0.164762020135876,0.153234534598498
310,2,138318,0.258365158373706,0.16419505059407,0.116492912748108
311,2,138695,0.237346771777963,0.161452365955413,0.142432690158952
312,2,138818,0.219565765936074,0.161225863966638,0.174113050476982
313,2,139728,0.237641087063347,0.160862552605791,0.140488764170352
314,2,140174,0.237832655698983,0.16086175057216,0.140168123589477
315,2,140863,0.238979526078487,0.1607914639227,0.138100289987736
316,2,141152,0.223507226663774,0.161310070213615,0.166751461648045
317,2,141292,0.247811678419929,0.160042545837576,0.12241934618206
318,2,141545,0.226112000392386,0.160917985192423,0.160859613579982
319,2,145823,0.389885227674435,0.166229299024427,0.0195563435694312
320,2,145934,0.35051381228277,0.275388066040253,0.203926818248798
321,2,145980,0.278628893132157,0.168412720606951,0.0989268032463549
322,2,146723,0.243462957512366,0.16055425354933,0.130315583162767
323,2,147946,0.36382610954835,0.161394291849519,0.0247918919056253
324,2,150394,0.361651221555277,0.176025363977574,0.0406591558016645
325,2,151274,0.0037187823464695,0.277385508602133,0.989311015837645
326,2,151397,0.368829540181901,0.161771484016941,0.0232070803124011
327,2,153035,0.29255427315242,0.160430371253413,0.0690642345239209
328,2,153228,0.258943737905284,0.161774388839063,0.110349586779283
329,2,153455,0.245409322668319,0.163063543300706,0.133220357337718
330,2,153732,0.246070538075013,0.168623706628711,0.145375151784068
331,2,153815,0.261083013774305,0.162364657022889,0.108728302103862
332,2,154160,0.259285227521068,0.160659148068283,0.107446103119095
333,2,154235,0.252409434688132,0.162305936811365,0.120807355431274
334,2,155527,0.251354953756318,0.176259999539329,0.154738654246459
335,2,159870,0.235043282410212,0.158253931238577,0.138375708199556
336,2,161229,0.317911256223132,0.160293644802906,0.0481078413771701
337,2,161451,0.102014195523598,0.345097158653573,0.767701688893145
338,2,161451,0.436115524779733,0.345467658679549,0.207641202120392
339,2,162696,0.360955772373158,0.159336679098595,0.0240956974447411
340,2,163284,0.332233597457838,0.157373644877479,0.0354651842702628
341,2,164166,0.232865578300225,0.159353127182352,0.144817776153699
342,2,165270,0.24890389550731,0.157935595239967,0.115925336913077
343,2,165675,0.189655635925482,0.160792970418491,0.238992641853712
344,2,166404,-0.549146383082351,0.416525747134082,0.188225491500621
345,2,168012,0.180374178726894,0.194509408290945,0.354389435431318
346,2,168062,0.163440275190728,0.159424657882201,0.30597640810113
347,2,168518,0.126842918599708,0.158604006521,0.424395814169393
348,2,168980,0.137206634802583,0.158504120557031,0.387278553874611
349,2,169651,0.133694858958075,0.158588062889223,0.399781237157261
350,2,169902,0.258290672690341,0.264986125485334,0.330360282890893
351,2,169960,-0.0161946703225073,0.247155545394523,0.947793727942217
352,2,170725,0.179651297112169,0.158742489065166,0.258522374554859
353,2,171254,0.234794448433061,0.158796589598959,0.140142677913625
354,2,172242,0.0784367810115109,0.15734930306062,0.61845039180398
355,2,173254,0.113330693399349,0.156081978305087,0.468260308142766
356,2,173340,0.124344150442145,0.156039301982199,0.426058031051219
357,2,173385,0.127516910901849,0.156176017874694,0.414767834620749
358,2,173973,0.163369226074025,0.155665482890625,0.294671047525379
359,2,174714,-0.240874462551495,0.399552664235427,0.546988692719403
360,2,177341,0.205924616203853,0.154989875437813,0.184827415114975
361,2,180314,0.0981569398334784,0.155341230860648,0.527874617783917
362,2,180339,0.0832004582886501,0.155758796865386,0.59356556447439
363,2,182758,0.139330062667126,0.155085711750739,0.369581071440404
364,2,183619,0.095413903587556,0.155791567563969,0.540637108287964
365,2,183913,0.0690462195837733,0.159779988710002,0.665908533613074
366,2,184146,0.118172602787576,0.160771199461108,0.462805667231556
367,2,187176,0.0378029174114644,0.156710017821996,0.809518104279198
368,2,191066,0.0733185884861995,0.157846282539206,0.642580490580729
369,2,191124,0.260032113430058,0.199011362422309,0.192192613516697
370,2,191128,-0.21240124620591,0.183294212625254,0.247321220772512
371,2,191599,-0.0298511074914455,0.155698633753408,0.848068928699803
372,2,191762,-0.00145485898629638,0.161870007945769,0.992833928498707
373,2,191763,-0.0206547594276657,0.156319557072403,0.89495545062715
374,2,191959,-0.0324522450107141,0.155932433522528,0.83525736236255
375,2,192390,0.0321259619509945,0.160236055280096,0.841211689480848
376,2,195759,0.0074799949851081,0.157280492631734,0.962095150107336
377,2,196912,0.0505468093569477,0.154713621744568,0.744079290709706
378,2,197598,0.357563520517266,0.504979795966198,0.479366010856991
379,2,198110,0.00665613670623727,0.155663903502789,0.965917291321361
380,2,198283,0.0641048473926496,0.160524226788695,0.689879134019542
381,2,198805,0.00972397555580853,0.156333938210898,0.950438741933893
382,2,198891,0.0129206201275506,0.155115521015531,0.933662791924018
383,2,199248,0.00988755871429364,0.155470408351931,0.949326568779361
384,2,201782,-0.0262787946682735,0.155273946498067,0.865703632336049
385,2,203285,0.0972438761110534,0.154591608306568,0.529731533571437
386,2,203783,0.0686282878411121,0.154301933236201,0.656761284954264
387,2,204179,0.059911763350256,0.154685769830425,0.698758134232244
388,2,205406,0.0202423325105522,0.156304550421944,0.897031263162142
389,2,205834,0.0341130372293444,0.155549023520131,0.826537423678916
390,2,205965,-0.0465541663644525,0.16995988824574,0.784311943609312
391,2,207192,0.0354535500957542,0.155402701177679,0.819669608180958
392,2,207561,0.0528335158556266,0.154701653810451,0.732916295220364
393,2,208682,0.0296692135217994,0.154458841762584,0.847786140284184
394,2,210102,0.0326656822825677,0.154856075893343,0.833054087135059
395,2,212519,0.0869198174020394,0.329578343745397,0.792141581635106
396,2,214801,0.0291607179329462,0.154850687545551,0.850737882849703
397,2,215016,0.0254878517757683,0.154764161392831,0.869283563850151
398,2,218876,-0.0873421301715414,0.156301074086401,0.576647769530728
399,2,227511,-0.095879910003386,0.157394248432772,0.54280337555947
400,2,230378,-0.067562272157176,0.155450846043398,0.664102781942399
401,2,231943,-0.0777725421116198,0.155883286585829,0.61814987961324
402,2,232156,-0.0857420439802753,0.155807496682436,0.582456486268082
403,2,232789,-0.0879088581917801,0.155251876253181,0.571594657229876
404,2,238524,-0.0680129244653709,0.155498817874402,0.6620992827537
405,2,241518,-0.102161531600923,0.156797006846163,0.515113647375211
406,2,250396,-0.179697567403834,0.155527927493367,0.248706541559595
407,2,250466,-0.15080596247996,0.155559764183214,0.332989121615641
408,2,252305,-0.140718263647261,0.155999899637173,0.367650292072336
409,2,254571,-0.0432382271814045,0.158356463206074,0.784979326018981
410,2,254742,-0.0403266076268738,0.158215616213207,0.79896122677406
411,2,254908,-0.0355580254581227,0.159427591912687,0.823636818352097
412,2,255033,-0.0176136177541805,0.186869653305779,0.924959143972373
413,2,255862,-0.0824096239776115,0.158417682669358,0.603246994586164
414,2,255975,-0.0544940995900778,0.157879591915509,0.730177856595778
415,2,258311,-0.225767959887345,0.154833234432216,0.145692085241696
416,2,259284,-0.145142657146751,0.155630121123109,0.351657307342517
417,2,266330,-0.0841241543103379,0.156427665204757,0.59106567589809
418,2,267100,-0.0936953349725569,0.156400841279829,0.549509260490782
419,2,268086,-0.0480619765039568,0.156470823041799,0.758900775645077
420,2,274614,-0.15065677152675,0.155334116435696,0.332766147913914
421,2,274729,-0.180123707083239,0.156097568349852,0.249314661581021
422,2,275746,-0.0947510338251679,0.156242054942297,0.544614095832558
423,2,277029,-0.100706419444343,0.155504633621369,0.517657913771575
424,2,277741,-0.108997702526666,0.155549923667401,0.483936335954346
425,2,278218,-0.112551063540317,0.155261401719518,0.468985421628756
426,2,278379,-0.138950412831743,0.15905025818936,0.382915978291499
427,2,279910,-0.149576247357194,0.155118205195843,0.335569340976433
428,2,280616,-0.129187387305071,0.161964544696786,0.425622852840951
429,2,283431,-0.126144151523451,0.157454135012263,0.423584563671267
430,2,283573,-0.110491560305696,0.155595643330361,0.478098637708754
431,2,286762,-0.0977547685942527,0.156018573220148,0.531353626226137
432,2,287187,-0.156119519811878,0.155154576568073,0.314999348408382
433,2,288379,-0.0697808940037682,0.154154703308988,0.651065933364708
