SNP,Chr,Pos,Effect,SE,ADE17_PGM2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
47,1,65451,-0.00364614227812431,0.0760442177601369,0.961785071482124
48,1,65719,-0.0435788474720973,0.0792663560245095,0.582819752905611
49,1,66841,-0.00190037987554935,0.073893601534573,0.979496968980942
50,1,66948,-0.0280413796307466,0.0743321828602239,0.706218880468461
51,1,68621,-0.0237821967922313,0.0741349513003922,0.748554809251513
52,1,69417,0.000455626893175382,0.0739494636743245,0.995087483139314
53,1,69820,0.220305087529186,0.28912884792815,0.446591691935687
54,1,69821,0.181223754842671,0.179281428952336,0.312788272035039
55,1,70906,-0.254906766117806,0.118013867918533,0.0314474631683505
56,1,74327,-0.0842808688909103,0.0742206007087163,0.256917222658545
57,1,74572,-0.0504679811649476,0.0741094124402273,0.496322466068938
58,1,75211,-0.0466353076812125,0.0739812656797942,0.528862710907984
59,1,76030,-0.014811268792666,0.0740186954086316,0.841516249274202
60,1,80108,-0.155138732410237,0.0735432970323513,0.0356060327493572
61,1,81262,-0.178461153646485,0.0733650847766064,0.0154909414856642
62,1,81999,-0.166184445356997,0.0736286932261764,0.0246150841437728
63,1,82431,-0.150921062006614,0.0740748583529389,0.0423540837868177
64,1,83284,-0.153070689669377,0.0735168756910301,0.038051659531205
65,1,83613,-0.114280639623163,0.0737082336250999,0.121930541446468
66,1,84112,-0.11974509262486,0.0736918358691383,0.105067002859454
67,1,84701,-0.111449326906243,0.0789833025181451,0.159110801814429
68,1,84858,-0.0714573316723194,0.0740781182603964,0.335394873636283
69,1,85751,-0.126481045610576,0.0741757142495852,0.0890453955493461
70,1,87445,-0.121480240410156,0.0743574312553488,0.103206300028192
71,1,87467,-0.129511624840256,0.074711423988054,0.0838815100268764
72,1,89070,-0.12157165624816,0.0742778616683487,0.102581299890302
73,1,89616,-0.115347133060219,0.0739035131117705,0.11947168050325
74,1,89679,-0.109687444713401,0.073937339363732,0.138828863379433
75,1,89880,-0.112284710536654,0.0739451476560124,0.129786873007472
76,1,91472,-0.0888404905893703,0.0745871955336019,0.23441627196201
77,1,93789,-0.0887279360239671,0.0738160188288258,0.230163585505281
78,1,94351,-0.109241170203895,0.0739333232416522,0.140416307012848
79,1,99148,-0.0737210419791,0.0738627831823722,0.31892374155225
80,1,101281,0.426455167882542,0.808637813660895,0.598264661672003
81,1,106011,-0.0875379326131338,0.0769464883596444,0.256039544439732
82,1,106800,-0.0638047873041698,0.0739888083612408,0.389076400272309
83,1,107970,-0.0960710290588054,0.0736700274655535,0.193058688990183
84,1,109000,-0.0999521658934095,0.073785880739918,0.176403569472711
85,1,112549,-0.104203832494193,0.0736852368448686,0.158191833688428
86,1,112742,-0.11080388725377,0.0739467610382265,0.134915817790827
87,1,113050,-0.104295909422909,0.0738484241190443,0.158743486428306
88,1,113135,-0.0960939466771426,0.0736908626658952,0.193078344786521
89,1,114076,-0.114877638155663,0.0736146527999309,0.119531482970865
90,1,114628,-0.0931592928035418,0.0738888319855376,0.208212358168106
91,1,116283,-0.108708457688389,0.0742417783389483,0.144015856596497
92,1,126880,-0.327813749359693,1.39710311566135,0.81462560287169
93,1,127853,-0.0408845438874158,0.0742963896237058,0.582468669270247
94,1,128302,0.00599020572276036,0.074042057575978,0.93556514527125
95,1,128704,-0.013611373818083,0.07411290733575,0.854387784559316
96,1,128911,-0.0169277805286847,0.074119175204395,0.8194784292963
97,1,130267,-0.0660809921497718,0.0740059858872903,0.372511452020888
98,1,130271,-0.0632944121704653,0.0741009110828103,0.393592797667363
99,1,130613,-0.0735376172417426,0.0747682572055886,0.326015062957645
100,1,132012,-0.043536955579805,0.0746757692692867,0.560256702750547
101,1,133231,-0.0682748217595726,0.0740925008411762,0.357428763139426
102,1,137074,-0.0430859968171177,0.0740405537301125,0.560989121637569
103,1,137304,-0.0613040412305298,0.0740299354773404,0.408174510387381
104,1,139686,-0.0474907413156373,0.074156121437764,0.52231788446468
105,1,149562,-0.0258859317139445,0.0743556979099325,0.727945196086323
106,1,150447,-0.0438460632012676,0.0751571528739133,0.560002146007638
107,1,151446,-0.134884059561456,0.150889800041848,0.371971446668131
108,1,154084,-0.010062349318264,0.0754237825937333,0.893944503736048
109,1,156633,-0.017646336678614,0.0764539904379213,0.817596214640107
110,1,157269,-0.0205253985874083,0.0740487077406067,0.781798153238509
111,1,160054,-0.0523712428250646,0.0747083823957211,0.483759277494825
112,1,166222,-0.0432794244959911,0.0741716569416798,0.559926995086956
113,1,166416,-0.0378743261218171,0.0740293248701497,0.609242133763623
114,1,167326,-0.0520322346306566,0.074426089800063,0.484941892236858
115,1,168836,-0.0214119717969186,0.0741158896566822,0.772828607063838
116,1,171200,-0.0576039314783693,0.0741723187313874,0.43790127817972
117,1,171431,-0.0439630965879618,0.074662457845832,0.556355491305709
118,1,173339,-0.0720816790911432,0.0740188456706909,0.330808420400628
119,1,173845,-0.0531667827852293,0.074002681787949,0.472958815003898
120,1,175121,-0.0523376865424803,0.0738574177140334,0.479020930876341
121,1,175281,-0.0698943741515038,0.0738791521880968,0.344763297125207
122,1,175315,-0.0602860463542098,0.0738798212922956,0.415049544754166
123,1,175523,-0.0582327956586266,0.0743038468817903,0.433734807763938
124,1,175541,-0.0652715946202803,0.0739834279499636,0.378244074389199
125,1,175653,-0.0608587420346406,0.0742286727458589,0.412836701703356
126,1,175805,-0.127279625918576,0.0782088356427138,0.104537418319767
127,1,175818,-0.0737271960143105,0.0765977488125525,0.336445162146571
128,1,175856,-0.0600084483400805,0.0754583415432646,0.427000921268169
129,1,175876,-0.0561504108438168,0.0743083872806116,0.450368811706204
130,1,175989,-0.0571738618138511,0.0745185392304382,0.443449631489734
131,1,176001,-0.0543207997041238,0.074913492022195,0.468862666108823
132,1,176451,-0.0505650348394856,0.0758226787381954,0.505281017972879
133,1,177692,-0.054220197317719,0.07389313659653,0.463579031034615
134,1,178191,-0.0543142544776464,0.0739664226277854,0.463247541115068
135,1,178224,-0.054220197317719,0.07389313659653,0.463579031034615
136,1,178960,-0.073046507954665,0.0744386293810142,0.327117674022043
137,1,179139,-0.163513923078224,0.147479715211774,0.268305168250531
138,1,179139,0.131817041546083,0.29746216319909,0.657936753426445
139,1,180955,-0.0461677341242627,0.0855673277143508,0.589848517488562
140,1,183802,-0.0538988732361132,0.0739031213256742,0.466290820308714
141,1,183954,-0.051167364956481,0.0744474255550667,0.492347962422542
142,1,184450,-0.0401549151151244,0.0738140174634418,0.586784059638377
143,1,184641,-0.0487660520460337,0.0759495580908783,0.521234912568053
144,1,184718,-0.0522376683243298,0.0742124554077147,0.481963122152265
145,1,185296,-0.0393624557509604,0.0739197843773428,0.59471316500637
146,1,185438,-0.0372474679510917,0.0739263818273795,0.614684309833508
147,1,185469,-0.038963486721637,0.0740306469879264,0.598999444362777
148,1,185503,-0.0501380772108208,0.0738199206874858,0.497459773769798
149,1,185705,-0.056823286520636,0.074632463103941,0.446941489347673
150,1,185749,-0.0676628060733571,0.0746068493682638,0.365065199392875
151,1,185806,-0.0415355030141089,0.0747607760823807,0.578850747876822
152,1,185879,-0.0455243534003239,0.0751157962921311,0.544867298400858
153,1,185916,-0.0270827735022107,0.0751068533160918,0.718621708692601
154,1,185941,-0.0565974860414465,0.0753877600367787,0.453302273927539
155,1,185954,-0.0601690397521426,0.0756004629867119,0.426635555986121
156,1,186055,-0.0373199476549755,0.0741314697687135,0.614976530106988
157,1,186896,-0.0775881118368845,0.0752606622385945,0.303281723358261
158,1,187697,0.00862984134140055,0.153717427231958,0.95526128979757
159,1,189392,0.0748610971942614,0.154472664015509,0.628243942295685
160,1,189416,0.182128692555619,0.149159194951773,0.222887443505872
161,1,190132,-0.0112484074435537,0.074249732150208,0.879672386519266
162,1,190148,-0.0151931530199086,0.0742701377025917,0.83802903262483
163,1,190165,-0.0197077833464108,0.0748379323196951,0.792442565807536
164,1,190169,-0.0173986445219091,0.0747462133888611,0.816075240427
165,1,190933,-0.00524903598679577,0.0741452304492876,0.94360181220898
166,1,192149,0.0458813603508338,0.0747120506044193,0.539538711914797
167,1,192302,-0.103181844039534,0.098547918989478,0.295805783200374
168,1,192303,-0.17484936703558,0.0886282979244947,0.0492937965132971
169,1,192305,-0.140801762416839,0.0923030936495969,0.128047693493706
170,1,192315,-0.0276121036492483,0.105043958794288,0.792810013394102
171,1,192795,-0.00961403793985284,0.0740036220425019,0.896709196904835
172,1,194020,0.0925194971801273,0.0777942952780353,0.235127345745792
173,1,194187,0.0693880512795516,0.0739745706529632,0.34888640405487
174,1,194867,0.027831035445827,0.0740115730255203,0.707115825553357
175,1,197325,0.02666308540485,0.0758194707943322,0.725299024061571
176,1,197392,0.00354908549267922,0.0768072659318988,0.963170851308641
177,1,198857,-0.135065151093781,0.354883747631548,0.703736536473729
178,1,206666,-0.0462719329661426,0.0832177642471449,0.57853965609456
179,1,206675,0.07845484623508,0.108309212363235,0.469324641820783
180,1,223051,0.0613624254534719,0.0857242250232287,0.474580690470777
181,1,223059,0.0391610185911192,0.0890555474209959,0.660396699640044
182,2,7366,0.12631091855904,0.107154795623947,0.239283484295229
183,2,8180,-0.237467862117305,0.147278526077197,0.107774521077554
184,2,8187,-0.0131363019253774,0.153716523393713,0.931945757029065
185,2,8250,-0.227287095045059,0.150959926859948,0.133061036955024
186,2,8253,-0.253876111475569,0.150839838454098,0.0932429888072631
187,2,8285,-0.0661387221050151,0.082030492636986,0.420630040297582
188,2,8302,-0.0970126981288579,0.0766827983682778,0.206663940608257
189,2,8306,-0.0970126981288579,0.0766827983682778,0.206663940608257
190,2,8314,-0.0851375922642926,0.0751432725283238,0.257981721005752
191,2,8317,-0.102547881547405,0.0768029201436083,0.182668625749
192,2,8328,-0.105837875730858,0.0764448748321501,0.167080146832509
193,2,8331,-0.108571708368735,0.0762894968276593,0.15557466725475
194,2,8498,-0.125145035773832,0.0748738398861876,0.0955265217738846
195,2,8651,-0.142166590234047,0.0748584547610522,0.0583612774331619
196,2,9418,-0.109325012474906,0.191266247954416,0.567966585686634
197,2,9812,-0.140599649138381,0.0753161125053856,0.0627592095494429
198,2,9932,-0.139831531091116,0.0750203999863937,0.063163852375926
199,2,10135,-0.13299062095846,0.0747656320593014,0.0761385128859522
200,2,11616,-0.151091672784369,0.0745879765648055,0.043549057361019
201,2,12133,-0.149641128579788,0.0748961873377438,0.0464855981087889
202,2,12194,-0.153577141478907,0.0751665857790988,0.0417790646737567
203,2,12359,-0.154480426753022,0.0749389549683642,0.0399950970102309
204,2,13061,-0.137441571273899,0.0750273362560837,0.0678107579210789
205,2,14298,-0.141865820976208,0.0752430117981285,0.0601921153679409
206,2,15222,-0.129553233824081,0.0760463633208758,0.089334337637356
207,2,17986,-0.17148538848613,0.0744629447683004,0.0218618299456047
208,2,19770,-0.152110477049124,0.0751038207872749,0.0435849414667296
209,2,19836,-0.151368300868896,0.0748993429905615,0.044038760300561
210,2,19851,-0.148029662038149,0.0751400160096039,0.0496138391224905
211,2,21595,-0.142004363952754,0.0748593270349984,0.058650606366402
212,2,22385,-0.141086257858402,0.0749357956840332,0.0605547966770916
213,2,23441,-0.133074799166031,0.0757119882738153,0.0796746672258931
214,2,24209,-0.120717927014854,0.0751422271133914,0.109052536447313
215,2,24341,-0.137592667459207,0.0752392448296051,0.068282865269039
216,2,26815,-0.130622605977458,0.0751834563051224,0.0831914358148254
217,2,28209,-0.137553102863899,0.0751739595103408,0.068123477079918
218,2,28695,-0.146340056694729,0.0785217818257167,0.0631956953254832
219,2,35849,0.111992002732682,0.808934347671778,0.889968568120441
220,2,35850,-0.333891352993626,0.989209043977454,0.735915258264187
221,2,41245,-0.101676155069226,0.0750450393724749,0.1763259132598
222,2,43214,-0.080429139924249,0.0763398286823776,0.292801717998866
223,2,47104,-0.0630870839825222,0.0742523672172162,0.39610634187117
224,2,50915,-0.0958227745455532,0.0748850713167185,0.201526989223239
225,2,55834,-0.100447528146603,0.0745201809790902,0.178547239858287
226,2,56422,-0.0817026379078486,0.074718847220726,0.274934171798485
227,2,57715,-0.0755992061100018,0.074489963990677,0.310852813366538
228,2,59046,-0.108220018502647,0.0747543525508915,0.148595445716085
229,2,59191,-0.0911433656912809,0.074388639127498,0.221304579934451
230,2,59383,-0.124304518081539,0.0742740298499319,0.0950963870107242
231,2,59477,-0.110267576469519,0.0754622102769348,0.14484212969226
232,2,59755,-0.16717638120475,0.169830302535781,0.325606302640184
233,2,60471,-0.130305110696806,0.0743457566543925,0.080523246579211
234,2,60478,-0.125719120767194,0.0744536723472953,0.0921878633960247
235,2,60786,-0.134351728814849,0.0742874662576866,0.0713735482803461
236,2,61035,-0.131178452142111,0.0742981241828922,0.078332678447584
237,2,61071,-0.135560398505478,0.0739357064470275,0.0675715368794112
238,2,61675,-0.129018892934795,0.0741836390632662,0.0828743808600399
239,2,62776,-0.0815550091476069,0.0776392947008456,0.294236885111376
240,2,62939,-0.110431178797921,0.0741393916548349,0.137246672725096
241,2,63527,-0.10862445421177,0.0744269654110933,0.145323129280909
242,2,63857,-0.124735253429624,0.0743728157372777,0.0943960374938682
243,2,65527,-0.11520898162463,0.0741693276190611,0.121241858951289
244,2,67007,-0.101850443990119,0.0817589379859174,0.21368575878372
245,2,67023,-0.315690506224531,0.16860870047031,0.0619880086575859
246,2,67024,-0.268146648270277,0.169463312091468,0.114470080703281
247,2,67976,-0.0473537927957026,0.0754522280941979,0.53067198878141
248,2,69628,-0.0216573946007934,0.0767363269684544,0.777931546383934
249,2,71825,-0.252757535332537,0.147793238859601,0.0881056385468813
250,2,72389,-0.0686780747036405,0.074939652390683,0.360059161945153
251,2,72392,0.00320396314998178,0.0755387345517661,0.966191980908458
252,2,73646,-0.0559222875878895,0.07393034096929,0.44990275370045
253,2,74564,-0.0265927332672926,0.0738313863066826,0.718926473462984
254,2,74739,-0.0100110883557945,0.0740858431472218,0.892587513222148
255,2,79931,0.0473608383745049,0.0834688765627963,0.570798247771058
256,2,80748,-0.0136750320852542,0.0770484111761241,0.859228278351059
257,2,80873,-0.026984116698486,0.0742506299555617,0.716509178010387
258,2,81501,-0.00346148176105404,0.0742519172408502,0.962843984412
259,2,83526,-0.0121828298406519,0.0741341247978505,0.869561502807829
260,2,83845,0.0281600322153819,0.0741922807764925,0.704504189616708
261,2,84412,0.0515904596860635,0.186990574194161,0.782787303082742
262,2,84412,-0.0197186307223752,0.093639786066653,0.833336815419566
263,2,84447,0.0273362965749127,0.0751407808199952,0.716224353128654
264,2,87391,0.0219780292908874,0.0738704799038526,0.766243685808197
265,2,87562,0.0124516203725974,0.0740637378876609,0.866584892438391
266,2,87849,0.00640075865580336,0.0740589045929142,0.931175238181878
267,2,87878,0.00838263238426325,0.0743765942471733,0.910328306184091
268,2,88125,-0.0433193755283456,0.0826769565862901,0.600635530205797
269,2,89785,-0.0334281370439232,0.0743649416387442,0.653336258558773
270,2,93441,-0.0972482853472158,0.0764317641601685,0.20408472022993
271,2,93588,-0.0886551131553464,0.0791561788077969,0.263474169135792
272,2,93721,-0.102697453118646,0.0739598883552943,0.165843312834233
273,2,93952,-0.101182168733791,0.073753111194908,0.170964646873677
274,2,95085,-0.145180911069198,0.0736484155140824,0.0494736944860389
275,2,103188,-0.130931117710033,0.0755295197811165,0.0838783768626283
276,2,107124,-0.109832673324092,0.0738585321970348,0.137889451042724
277,2,111645,-0.106486946025284,0.0739199957592301,0.150592486454912
278,2,111916,-0.0957327115888439,0.0741368194184744,0.197445364819033
279,2,111931,-0.0825123723811112,0.0742956562222615,0.267498698126744
280,2,111999,-0.0899248572453974,0.074003462641919,0.225123325454007
281,2,114528,-0.0680864943899629,0.0744967362195094,0.361365520050407
282,2,116024,-0.0684125515225694,0.0746734447289251,0.360210332344866
283,2,119244,0.0301387569518231,0.0814658210759545,0.711637244534576
284,2,119246,0.0344701423580108,0.0823303499450724,0.675703999695856
285,2,119247,0.0353723178640125,0.082924018486195,0.669957669541541
286,2,120090,0.0133486144373106,0.074463509820145,0.857833389954461
287,2,120291,0.0149650505201709,0.0753142695805846,0.842610722594763
288,2,120726,0.0569901793648066,0.0748218591651157,0.446760653660649
289,2,121716,0.0486237743318358,0.0747534866750771,0.515821519208026
290,2,123100,-0.00380244443334432,0.0749011777521016,0.959540577681526
291,2,124677,-0.0434149667299395,0.0747625700332758,0.561810111533675
292,2,127636,0.184154554305904,0.0940939832457426,0.0511194800572452
293,2,127887,0.00435851043801494,0.0753107475925932,0.953881990666344
294,2,128935,-0.0114655272302611,0.0752374359277005,0.878965418070985
295,2,129053,-0.0132995911535479,0.0754656210390281,0.860211347887501
296,2,130040,0.0211005582639691,0.0759212607926135,0.781231207564137
297,2,130976,0.0197617693958641,0.0753037595836512,0.793145036204498
298,2,132199,-0.0363149262870929,0.0756354662004066,0.631431679330487
299,2,133355,-0.0269352044119786,0.0761584748377159,0.723795014269975
300,2,133435,-0.00793212207002642,0.076335401991884,0.917298633956961
301,2,133943,0.00813623590547428,0.0893722380010235,0.927514334542684
302,2,135183,-0.0356320045476521,0.0763552999218676,0.641030646130998
303,2,135402,-0.0293334418185028,0.076351350113746,0.701068790624539
304,2,135898,-0.045618227592866,0.0767339113617897,0.552559297859354
305,2,135912,-0.0374853367795368,0.0768031127800758,0.625802893938952
306,2,135925,-0.0366051437772601,0.0764561729429107,0.632396613645345
307,2,136002,-0.0397442337024825,0.0763944854790763,0.603215437625161
308,2,136173,-0.0393556575721264,0.0769359437399935,0.609294225171576
309,2,138209,-0.0551045518282803,0.0791671626105013,0.486853575976011
310,2,138318,-0.0302985178649106,0.0789799044278205,0.701488740361649
311,2,138695,-0.0169062834318141,0.0776372012357062,0.827741866241787
312,2,138818,-0.000744954947539234,0.0775000211282737,0.992336026947889
313,2,139728,-0.00340557265725494,0.0773608795859706,0.964911840505329
314,2,140174,-0.0253299179483665,0.0773493436845699,0.743503338971141
315,2,140863,-0.0287493032699333,0.0773146596749273,0.710229116803751
316,2,141152,-0.0186655189372353,0.0775412654142928,0.809914024420013
317,2,141292,-0.0275036168119911,0.0769761321255464,0.721080308148823
318,2,141545,-0.0290965733263143,0.0773495877067071,0.707016697553633
319,2,145823,-0.00838476834305024,0.0803134169285375,0.916910743924023
320,2,145934,-0.140303244008713,0.13212228628493,0.2889981493386
321,2,145980,-0.00678304880315783,0.0810544997273608,0.933354290225502
322,2,146723,-0.0611503322594967,0.0771569318749236,0.428575336159076
323,2,147946,-0.0395068204207735,0.0779045873797422,0.612388653915661
324,2,150394,-0.092833730454936,0.0847518005487724,0.274105731961082
325,2,151274,-0.169604646548612,0.132681481730036,0.201989075984517
326,2,151397,-0.125969483629123,0.0778395729432131,0.106486364207884
327,2,153035,-0.0932061434393392,0.0771178921491529,0.22761825532013
328,2,153228,-0.101100992353012,0.0776549626200071,0.193790693215164
329,2,153455,-0.0936841621482971,0.0782700293883477,0.232134977172857
330,2,153732,-0.10528470473753,0.0808936439455812,0.193929245562036
331,2,153815,-0.107759641041282,0.0779169831063191,0.167537228707889
332,2,154160,-0.100310846006148,0.0771246045070595,0.194232361800055
333,2,154235,-0.0942183154575289,0.0779199716412692,0.227407648890396
334,2,155527,-0.0484973307931648,0.084708868482117,0.567335715044497
335,2,159870,-0.0695574798793207,0.0760189919744231,0.360815521068563
336,2,161229,-0.0587471887569073,0.0772140051033833,0.447262993848025
337,2,161451,0.00778558270353624,0.165471438674404,0.962499254772657
338,2,161451,0.0370233245237976,0.165990862937953,0.823629996399657
339,2,162696,-0.0360496106917828,0.0769208550086731,0.639603049015759
340,2,163284,-0.0465882558425484,0.0758846559164905,0.539653632545126
341,2,164166,-0.0505316572166482,0.0765829107493722,0.509793571491925
342,2,165270,-0.0536827233690734,0.0759319498112962,0.480042442198002
343,2,165675,-0.0525990879330426,0.0771907062738654,0.496054222958428
344,2,166404,-0.138866569385828,0.200051368356477,0.488041849886321
345,2,168012,0.0228671814502301,0.0933601047317405,0.806648881855548
346,2,168062,0.0434684265114921,0.07651240912587,0.570312935758703
347,2,168518,0.0468390289446539,0.0760682470725372,0.538456285444804
348,2,168980,0.0396295281956204,0.0760437075418527,0.602595003182374
349,2,169651,0.00579766972253831,0.0761084620180917,0.939321901206896
350,2,169902,0.0173018012952455,0.127211009351699,0.891891948224946
351,2,169960,-0.0828587737879363,0.118413517566606,0.484550026038127
352,2,170725,0.0419848513880642,0.0762118128204961,0.582052835460004
353,2,171254,0.0109009200090221,0.0763657479013287,0.886572073360817
354,2,172242,0.0400436031580954,0.075435127790458,0.595866957161687
355,2,173254,0.0124380744868646,0.0748840178564149,0.86817503606376
356,2,173340,0.032424412788451,0.0748579909804788,0.665173506089032
357,2,173385,0.0273911232643321,0.0749326594452141,0.714924913988008
358,2,173973,0.0232611998796984,0.0747374887613049,0.755802872529632
359,2,174714,0.113822839108414,0.191562143256878,0.552770772983448
360,2,177341,0.0562073404023097,0.0744329613376653,0.450668240994269
361,2,180314,0.0310844373277762,0.0744996824665336,0.676754644720985
362,2,180339,0.0391252098493405,0.0746772841757521,0.600660293381465
363,2,182758,0.00134647739833374,0.074438360578056,0.985578481001833
364,2,183619,0.0359034572101522,0.0747070867676299,0.631105833879265
365,2,183913,0.0622030589230999,0.0765527390970526,0.417022769162214
366,2,184146,0.0344352313328023,0.0771164447374219,0.655484270810131
367,2,187176,-0.00714510155507111,0.0751374173869634,0.92429429011919
368,2,191066,-0.0135400239648362,0.0756966448499484,0.858140683990257
369,2,191124,0.0672080891319145,0.0955764439427037,0.482402881432292
370,2,191128,-0.064599046914305,0.087977392235618,0.463272423411362
371,2,191599,-0.0426316605883816,0.0746166889681212,0.568131304000909
372,2,191762,-0.0550606731469013,0.0775507209317099,0.478175590371445
373,2,191763,-0.0467055907668867,0.0749056021577082,0.533341595720577
374,2,191959,-0.0580077738411535,0.0747001964588645,0.437949564120013
375,2,192390,-0.0475888750682969,0.0767853004202183,0.535812063079711
376,2,195759,-0.064515271151832,0.0753277102095498,0.392323665425703
377,2,196912,-0.074064749119485,0.0740814501864868,0.318104450284321
378,2,197598,0.198877543063007,0.242045255288239,0.411828226512576
379,2,198110,-0.072805304712942,0.0745301682859821,0.329308992188427
380,2,198283,-0.109872050364928,0.0767557847146929,0.15318609625059
381,2,198805,-0.0777103569615976,0.0748380838537309,0.299803986176671
382,2,198891,-0.0626494966341417,0.0742936686009326,0.399649434954516
383,2,199248,-0.0778024313648375,0.0744231863377457,0.296550776066274
384,2,201782,-0.0614469611671227,0.0743748332858516,0.40926033057147
385,2,203285,-0.0557135953907834,0.0740987661418011,0.452622500354511
386,2,203783,-0.0732885429374771,0.0738955099066291,0.321981194717473
387,2,204179,-0.0539573436269233,0.0741218348723899,0.467123848620648
388,2,205406,-0.0119282052598533,0.0749368831860168,0.873620697588404
389,2,205834,-0.0353254337184799,0.0745569433393513,0.635932053467533
390,2,205965,-0.0218531264186232,0.0814849904541505,0.788712866883399
391,2,207192,-0.0765086719544472,0.074399549162551,0.304489986732185
392,2,207561,-0.0654103954287085,0.0740998210023364,0.377980998687376
393,2,208682,-0.0555604219870381,0.0739977002967212,0.453249261039252
394,2,210102,-0.0370303976715912,0.074221858825372,0.618150034635947
395,2,212519,-0.228494857954058,0.157558126744943,0.147883491229544
396,2,214801,-0.0619886953704666,0.0741711443161198,0.403859664843402
397,2,215016,-0.0778337004816297,0.0740863952098529,0.294170114984543
398,2,218876,-0.0297931095585625,0.0749524904139732,0.69124400536615
399,2,227511,-0.100880893614131,0.0753087153798916,0.181248689551457
400,2,230378,-0.0900495105568142,0.074394204958028,0.226921040989166
401,2,231943,-0.0865870495562234,0.0746199910516404,0.246680991383276
402,2,232156,-0.0953955460110817,0.0745588399909522,0.201573114268836
403,2,232789,-0.0862931956844956,0.0743251244495467,0.246416968414995
404,2,238524,-0.0647574608723703,0.0744919995838383,0.385262262198269
405,2,241518,-0.0559891453161933,0.0751600282507046,0.456808209020207
406,2,250396,-0.0944029975373608,0.0745371519161656,0.20616106546896
407,2,250466,-0.0942113870088883,0.0745113963023245,0.20692463657247
408,2,252305,-0.0572516165428704,0.074815852044721,0.444643659406485
409,2,254571,-0.0654646344540796,0.0758495785307218,0.388676732648881
410,2,254742,-0.064395986626485,0.0757835359945425,0.396047900422052
411,2,254908,-0.0745784025020964,0.0763373400846712,0.329258799889068
412,2,255033,-0.0231313846329374,0.0895844246832783,0.796397122185562
413,2,255862,-0.0955249013513227,0.0758097069358778,0.208479505232117
414,2,255975,-0.0904475830967433,0.0755524788960029,0.232051755336927
415,2,258311,-0.0365117542412798,0.0744302472359636,0.62404957437126
416,2,259284,-0.0110133528943681,0.0747040136540341,0.882879540081391
