SNP,Chr,Pos,Effect,SE,SSH1_ORM2_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
203,2,12359,-0.0992068147068323,0.0664160242022,0.136142611456519
204,2,13061,-0.102869618579127,0.0663953172951512,0.122193524426695
205,2,14298,-0.0965799003196379,0.0666328678901857,0.148104403833203
206,2,15222,-0.116412535622188,0.0671975012251654,0.084076921204153
207,2,17986,-0.129519323370273,0.065940631899542,0.0502934008295756
208,2,19770,-0.107658254259146,0.066512016079366,0.106420275567681
209,2,19836,-0.114923559656258,0.0662933836865532,0.0838693401583641
210,2,19851,-0.11155428008308,0.0665053849232301,0.0943549077440314
211,2,21595,-0.121814207851188,0.0661772833379213,0.066500922910128
212,2,22385,-0.138729989219623,0.0661461936445421,0.0366757665894298
213,2,23441,-0.161481667150023,0.066651612869179,0.0159051726911783
214,2,24209,-0.137298887317364,0.0662482946928139,0.0389452522915589
215,2,24341,-0.148435415868065,0.0663389896693769,0.0258752384990305
216,2,26815,-0.121005455411482,0.066416171709526,0.0693120512768417
217,2,28209,-0.17591746958701,0.0660902117684704,0.0081283077153553
218,2,28695,-0.130233798671313,0.0693897268414436,0.061363917830768
219,2,35849,0.498892659792163,0.714431044024603,0.485444574516938
220,2,35850,-0.933837265777004,0.872951972861068,0.285464374796443
221,2,41245,-0.113659854310157,0.0662183684240028,0.0869588145715117
222,2,43214,-0.0743551694433648,0.067456190590053,0.27109374589517
223,2,47104,-0.0955694120497882,0.0654911949348913,0.145379760196855
224,2,50915,-0.0643379983461914,0.0662453951655344,0.332110154848986
225,2,55834,-0.063445503593028,0.0659409169633768,0.336629439528806
226,2,56422,-0.0549780735300698,0.0660806122739057,0.405979916385553
227,2,57715,-0.0643567217106853,0.0658382801918146,0.328992568419685
228,2,59046,-0.0565053760814999,0.0661925449533674,0.393876916723794
229,2,59191,-0.0538018716329115,0.0658191828251419,0.414240199446631
230,2,59383,-0.0506838481662555,0.0658451823050332,0.4419673151317
231,2,59477,-0.0487321547194957,0.0668416718702252,0.466443222723013
232,2,59755,0.0291714575720725,0.150287297499694,0.846205621624056
233,2,60471,-0.0707942947159287,0.0658815119932309,0.28330124919755
234,2,60478,-0.0635164142100737,0.0659779250868915,0.336361149295794
235,2,60786,-0.0814203037403329,0.0658133302613355,0.216857458103388
236,2,61035,-0.0698648282936426,0.0658461792221495,0.28940126765515
237,2,61071,-0.0742936149619925,0.0655327219426895,0.257695071948528
238,2,61675,-0.0840153311724775,0.0656888939545526,0.201741285144016
239,2,62776,-0.0474537105596914,0.0686753347594608,0.490028325430565
240,2,62939,-0.0766957369766296,0.0656002256596328,0.243136775804011
241,2,63527,-0.10401384539329,0.0657411426883173,0.114505652184022
242,2,63857,-0.106065612333912,0.0657472585127448,0.107587579133533
243,2,65527,-0.0928983510473504,0.0655855027441948,0.157526666793703
244,2,67007,-0.100083848763429,0.0722178465386756,0.166664421646057
245,2,67023,-0.323042122545029,0.148757571935057,0.0305511948091845
246,2,67024,-0.238883075168067,0.149756552136849,0.111575195379996
247,2,67976,-0.0813668255841262,0.0665782541866247,0.222476488837087
248,2,69628,-0.132164065101794,0.0674584806021634,0.0508771605933419
249,2,71825,-0.151858197217981,0.130904657002295,0.24680544885392
250,2,72389,-0.123014805737895,0.0659834612721711,0.063105497067012
251,2,72392,-0.0713631096210874,0.0666502445593418,0.28503119343928
252,2,73646,-0.0836482712249673,0.0652379675515292,0.200613098601515
253,2,74564,-0.0739206782623022,0.065142611136212,0.257249377171379
254,2,74739,-0.0337256309801095,0.0654512889325159,0.606681064238031
255,2,79931,-0.0328994277765147,0.0737794229886919,0.655931274682132
256,2,80748,-0.0672934280915478,0.0680011880491366,0.323051428881975
257,2,80873,-0.0528672246181641,0.0655717661275395,0.420641635918645
258,2,81501,-0.0582924901667182,0.0655477906085171,0.374440615380233
259,2,83526,-0.0749127483042457,0.0653979475466891,0.252781884083419
260,2,83845,-0.0744434061783673,0.065461847813742,0.256224787378485
261,2,84412,0.187121138655197,0.164972506955628,0.257456629010509
262,2,84412,-0.107279264501471,0.0825632159236179,0.194668690260327
263,2,84447,-0.0221550433368792,0.0664084983076117,0.738866224889804
264,2,87391,-0.0763790452315073,0.0651653818285235,0.241955335243142
265,2,87562,-0.0887634395158764,0.0652865752052936,0.174825260783597
266,2,87849,-0.0820849117288455,0.0653051122672222,0.209604721624157
267,2,87878,-0.0724804787036584,0.0656190422753085,0.270100568944954
268,2,88125,-0.0731504319125871,0.0729913423615424,0.316943348756045
269,2,89785,-0.08916456234298,0.0655681476774574,0.174736999635353
270,2,93441,-0.0423531025002719,0.0676646127903151,0.531767370258845
271,2,93588,-0.0312961790151121,0.0700595578799235,0.655359686334576
272,2,93721,-0.068566196126681,0.065439474311498,0.295456678337957
273,2,93952,-0.0760760284963139,0.0652281261605252,0.244277647296722
274,2,95085,-0.0720354117019951,0.0653324886262586,0.270953317248812
275,2,103188,-0.0369128500117838,0.0670047904288672,0.582051622170159
276,2,107124,0.00680877188046003,0.0654764477350824,0.917237841278219
277,2,111645,-0.070932554383688,0.065410519015635,0.278918156289519
278,2,111916,-0.0651021970234759,0.0655823456666206,0.321546515832292
279,2,111931,-0.0656591607108756,0.0656813369035676,0.318158682675441
280,2,111999,-0.0717597630508344,0.0654266564966101,0.273477768778769
281,2,114528,-0.0584891503581346,0.065841633744329,0.37496774207914
282,2,116024,-0.0713333747714281,0.0659627415844032,0.280248904541105
283,2,119244,-0.0797628353518953,0.0718850506612791,0.267931646287586
284,2,119246,-0.0732321009850412,0.0726739961740339,0.314298538714285
285,2,119247,-0.0983520909233686,0.0731167787879851,0.179444474549838
286,2,120090,-0.0563651166933903,0.0657425545757279,0.39182697798055
287,2,120291,-0.0378817943536676,0.0665330202404744,0.569468322728813
288,2,120726,-0.0402916410116579,0.0661442286263286,0.542818009672824
289,2,121716,-0.0631098205071343,0.0660184253412516,0.339755464611862
290,2,123100,-0.0643716853525402,0.0661062826350157,0.330842272157986
291,2,124677,-0.0608155621541866,0.0660245250977953,0.357624340465804
292,2,127636,0.0433251534723271,0.0835747659565127,0.604504040543556
293,2,127887,-0.0290045167150317,0.0665391390814591,0.663174571972171
294,2,128935,-0.0347780226281464,0.0664683566398599,0.601144742630655
295,2,129053,-0.0163637112840611,0.0666908472153008,0.806315117394633
296,2,130040,-0.074500799914647,0.06698635732009,0.266818173928839
297,2,130976,-0.0622366402971852,0.0664745620866623,0.349785851749435
298,2,132199,-0.0588593641640287,0.0667920970907779,0.378791621297991
299,2,133355,-0.0525385530770268,0.0672597370167765,0.435249973605344
300,2,133435,-0.0419820177622163,0.0674262961106555,0.533925961511088
301,2,133943,0.018707853587954,0.078978381647383,0.812892643691997
302,2,135183,-0.0810786151170193,0.0673625912734171,0.229544999995601
303,2,135402,-0.0912255860594584,0.0673155953760579,0.176222782746175
304,2,135898,-0.088785490363406,0.0676836402257703,0.190449605505187
305,2,135912,-0.0908016140331207,0.0677263059942909,0.180875423105883
306,2,135925,-0.0907359699540651,0.067418195164062,0.179208924548689
307,2,136002,-0.120494834840621,0.0672351964149791,0.0739669338876985
308,2,136173,-0.1042826591439,0.0677913710587432,0.124874047417862
309,2,138209,-0.122123910131155,0.069710493100991,0.080664044747068
310,2,138318,-0.122975731138756,0.069506433224832,0.0777120013579168
311,2,138695,-0.118803373292443,0.0683253934512013,0.082943893053375
312,2,138818,-0.109772712619839,0.0682418788183884,0.108601545863606
313,2,139728,-0.0904170102924104,0.0681991632314192,0.185770236517669
314,2,140174,-0.0705732494227869,0.0682654808187832,0.301934684226655
315,2,140863,-0.0683844104233553,0.0682440978430883,0.317002917896864
316,2,141152,-0.102218404559485,0.0683173089866772,0.135487248034966
317,2,141292,-0.0909847014144813,0.067868282382614,0.180910147689495
318,2,141545,-0.121421446769044,0.0680661655865007,0.0753030937041545
319,2,145823,-0.0950302330239148,0.0707985470741851,0.180373521791948
320,2,145934,-0.193611466797883,0.116496045407042,0.0974090328441993
321,2,145980,-0.149291899150695,0.0711914733017676,0.0367003864581386
322,2,146723,-0.0930179986020421,0.0680691488084877,0.172644904373648
323,2,147946,-0.104762948807348,0.0686480558961997,0.127883490392126
324,2,150394,-0.128371817146228,0.0747157908105022,0.0866488683759817
325,2,151274,0.00115068220454262,0.117529829004101,0.992193923150735
326,2,151397,-0.0952932025225008,0.0688597864890732,0.16727169789968
327,2,153035,-0.0984423190680257,0.0680933970875175,0.149149826016653
328,2,153228,-0.07677098280762,0.068671567303289,0.264351053285514
329,2,153455,-0.0979769129677019,0.0691158050117096,0.157196622362348
330,2,153732,-0.0884687940615057,0.0715071383361022,0.216834374218188
331,2,153815,-0.13666740957844,0.0686620906931737,0.0473138739784506
332,2,154160,-0.0949076718293096,0.0681358746100677,0.16452124538785
333,2,154235,-0.0839435335148222,0.0688603318590487,0.22364279385365
334,2,155527,-0.042671916902306,0.0748627296289061,0.569038824543813
335,2,159870,0.0628988218929305,0.0671789071451208,0.34976488421137
336,2,161229,0.0448733359861095,0.0682529074720493,0.511315715891464
337,2,161451,0.0892198207094133,0.146160601801362,0.541974300676089
338,2,161451,0.223799040487794,0.146222275626457,0.126778745632071
339,2,162696,0.0327846041650348,0.0679784333520001,0.629906317451109
340,2,163284,0.00793706901850522,0.0670983914331467,0.905905158345137
341,2,164166,0.0033029332572021,0.0677225140374713,0.961128922405367
342,2,165270,0.0452163748107564,0.067110077664294,0.500902094580116
343,2,165675,0.0449166654573614,0.0682211402539491,0.51071156480204
344,2,166404,0.232946318559048,0.176483315618994,0.187712379664583
345,2,168012,0.0368947832886386,0.0824916947092872,0.654965606625685
346,2,168062,0.0948119458434267,0.0674611389929336,0.160772764336898
347,2,168518,0.0836501628204884,0.0671147568389321,0.213453177254522
348,2,168980,0.10108346496723,0.0670147192619545,0.132352509278268
349,2,169651,0.044298516352842,0.0672209343634751,0.510326159992649
350,2,169902,-0.0554885044611328,0.112388323160854,0.621810094154531
351,2,169960,-0.079399555458302,0.104636540485495,0.448470854716052
352,2,170725,0.0685949414990465,0.0672830207594647,0.308664545627294
353,2,171254,0.0633449962506663,0.0674067807905679,0.347992399794079
354,2,172242,0.0711851653418603,0.0665855479554626,0.285764879611225
355,2,173254,0.117084717153702,0.0658881383042109,0.0764255452517444
356,2,173340,0.113212940523847,0.0658992613612557,0.086679041843561
357,2,173385,0.114525879640789,0.0659540374253369,0.083356751059237
358,2,173973,0.1289641332214,0.0657015838394117,0.0504453848407078
359,2,174714,0.00279953848895548,0.169379794540489,0.986822364221482
360,2,177341,0.135638757943252,0.0654370550799655,0.0389149546073164
361,2,180314,0.0919416544209589,0.0656741103110833,0.162401140356036
362,2,180339,0.0870963249630774,0.0658596092480466,0.186873075381867
363,2,182758,0.0956792850199037,0.0655883757204805,0.14551371875309
364,2,183619,0.147760840586228,0.0655749137933273,0.0248526327409069
365,2,183913,0.161691807369279,0.0671685147873888,0.0165855663317321
366,2,184146,0.132705858247347,0.0678048854200222,0.0511149595805821
367,2,187176,0.119576879491584,0.0660986982221049,0.071291423542721
368,2,191066,0.1753459522752,0.0662466418235227,0.00848812869712007
369,2,191124,-0.115172630472471,0.0843033320836669,0.172755475968232
370,2,191128,0.112747409912324,0.0775786244080576,0.147020309502299
371,2,191599,0.171119631858255,0.0653421348654866,0.00920365417882952
372,2,191762,0.146166570860422,0.068142595290332,0.0326339920574712
373,2,191763,0.17796139147622,0.0655543585186137,0.0069590985015477
374,2,191959,0.187370173439213,0.0653165668947229,0.00437025930940759
375,2,192390,0.153012406669069,0.0674065957404646,0.0238105038586374
376,2,195759,0.0677168730019046,0.0665433149388088,0.3095479207267
377,2,196912,0.0272829201560474,0.0655468671205718,0.677490779542338
378,2,197598,0.23363417552479,0.213753299877683,0.275135405237851
379,2,198110,0.0204803154276397,0.0659468422647608,0.756319991355341
380,2,198283,0.0240851764052659,0.068018309524363,0.723476534634633
381,2,198805,0.0281665833353603,0.0662229735211582,0.670855670472169
382,2,198891,0.0304794504202535,0.0657039488818056,0.643011986389684
383,2,199248,0.0383141810446354,0.0658425000569036,0.561001069974025
384,2,201782,0.0542613978034184,0.0657297048274265,0.409632147846422
385,2,203285,0.0564760936546631,0.0654690732042318,0.388922339547114
386,2,203783,0.0599598153433692,0.0653190070633002,0.359269935688264
387,2,204179,0.0733148554518123,0.0654389232298684,0.26332396515716
388,2,205406,0.0723419865590457,0.0661166783424561,0.274632431466684
389,2,205834,0.0743190287781649,0.0657926916568017,0.259414341972551
390,2,205965,0.106351445978147,0.0717978313625986,0.139428634203985
391,2,207192,0.0711915139459966,0.0657407528837431,0.279586196285887
392,2,207561,0.0721693050704854,0.0654461701149066,0.270896651180914
393,2,208682,0.0923991787875661,0.0652634767798256,0.157719583512407
394,2,210102,0.071871532624536,0.0655059353175712,0.273312385164038
395,2,212519,-0.018331856971896,0.139654564061029,0.895639886968148
396,2,214801,0.0698386086676257,0.0655090365231471,0.287111016737819
397,2,215016,0.0742259819347303,0.0654578624641996,0.257584758819989
398,2,218876,0.000978674462974061,0.066254917382189,0.98822294266058
399,2,227511,-0.072430729005948,0.0666124197093901,0.277625928565183
400,2,230378,-0.0478013363689624,0.0658338833401236,0.468264627896692
401,2,231943,-0.0536627199091739,0.0660101537259872,0.416796705446306
402,2,232156,-0.0495832789388007,0.0659920854167546,0.452941511116564
403,2,232789,-0.0571612759646084,0.065740607190214,0.385166045828864
404,2,238524,-0.0454911992590492,0.0658590902481369,0.490185831126404
405,2,241518,-0.0313509259320963,0.0664547722439552,0.637387178416375
406,2,250396,-0.0600129263527132,0.0659452414355636,0.363421421343655
407,2,250466,-0.0565315558346744,0.0659306152864754,0.391783437239775
408,2,252305,-0.0378934352977673,0.0661434363400346,0.567078564485031
409,2,254571,-0.00458797560378432,0.0671031732637207,0.945528252177855
410,2,254742,-0.00627350142324823,0.0670421918748068,0.925499522060292
411,2,254908,0.00287578371155739,0.0675549619918427,0.966068744524228
412,2,255033,0.0800467128191152,0.0790640229207395,0.312026398903197
413,2,255862,-0.0310767509534728,0.0671278200609169,0.643686254825188
414,2,255975,-0.0122393025884413,0.0669025955797924,0.854948458989055
415,2,258311,-0.0358062439978777,0.0657733895789388,0.586518207468428
416,2,259284,-0.0161402286643713,0.0660169643589434,0.806996430262972
417,2,266330,-0.0123015071044086,0.0663032027978833,0.852916672417624
418,2,267100,-0.00958059595866834,0.0662996415707158,0.885184575639753
