SNP,Chr,Pos,Effect,SE,ERG11_TPO4_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
155,1,185954,-0.0592818211114108,0.0663846486574638,0.372462883459355
156,1,186055,-0.0529229865935707,0.0650722545771428,0.416596735682947
157,1,186896,-0.0589188974259739,0.0661267129548149,0.373536084176302
158,1,187697,-0.0252816944915004,0.135004230902647,0.851559711871926
159,1,189392,0.0228466351635976,0.135713338437174,0.86640844127338
160,1,189416,0.155005355397906,0.131023714289934,0.237592281398963
161,1,190132,0.0120293974785444,0.0652126701144352,0.85375530204839
162,1,190148,0.00772896737704637,0.0652341847579898,0.905754475026005
163,1,190165,0.0152330979463947,0.0657317665963711,0.816869298972726
164,1,190169,0.00624349476257013,0.0656539507508459,0.924291727632459
165,1,190933,-0.0591292354005861,0.0650462821264653,0.363952772306103
166,1,192149,-0.0809373305679246,0.0655133118148236,0.217490841377897
167,1,192302,0.128651557385453,0.0864182796107656,0.13745716991478
168,1,192303,0.0573998107465892,0.0782107303516867,0.463489407520126
169,1,192305,0.0992768416920606,0.0811649447576004,0.222089237761556
170,1,192315,0.11382742332869,0.0920702417948307,0.217165075593508
171,1,192795,-0.0844067342137433,0.0648436482855822,0.193869066210912
172,1,194020,-0.0278917404102998,0.0684475423811844,0.683894591389877
173,1,194187,-0.00334738556416342,0.0650526942649681,0.958990849054365
174,1,194867,0.0173458756265877,0.0650109807340176,0.789767747582953
175,1,197325,-0.0231699048364441,0.0665926439480825,0.728096458870579
176,1,197392,-0.0308492405353896,0.0674401995343411,0.64764265889945
177,1,198857,-0.172227624909721,0.311624276554927,0.580834276852565
178,1,206666,0.00122459130268338,0.0731223062253907,0.986647781820575
179,1,206675,-0.0694606330152645,0.0951270644967782,0.465759626116511
180,1,223051,-0.0550784399772721,0.0752893372785112,0.464924369461385
181,1,223059,-0.0653116844524302,0.0781618293486621,0.403947628659295
182,2,7366,0.163859144254923,0.0938951596660115,0.0818326263713781
183,2,8180,-0.0319659803543662,0.129819343224021,0.805643950881345
184,2,8187,-0.0491013688179471,0.134985640547861,0.716260568832687
185,2,8250,-0.0478282373842944,0.132989095634882,0.719331198259664
186,2,8253,-0.0867726723997251,0.132933253262622,0.514339948260287
187,2,8285,0.0209116253953137,0.0721052709649826,0.771974883216985
188,2,8302,-0.000509685657118175,0.0675031678385975,0.993979859766094
189,2,8306,-0.000509685657118175,0.0675031678385975,0.993979859766094
190,2,8314,-0.00992423831495487,0.0661162755902738,0.880769235993621
191,2,8317,-0.00151568426572402,0.0676262401109725,0.98213144116229
192,2,8328,-0.0119519934754111,0.0673207335021476,0.859187589376349
193,2,8331,-0.019650607752548,0.067189031875291,0.770101036173465
194,2,8498,-0.010594428589038,0.0660191447926504,0.872598630312662
195,2,8651,-0.0212689853847841,0.0660736722645383,0.747720475574169
196,2,9418,0.157061167125603,0.167859235481296,0.350081797085834
197,2,9812,-0.0264482939298836,0.0664611163581993,0.690906570966527
198,2,9932,-0.0153327464814763,0.0662089917885646,0.816997624031761
199,2,10135,-0.0221147504444301,0.0659499422024166,0.737578141741849
200,2,11616,-0.0382956158563146,0.0658589001977315,0.561288285536005
201,2,12133,-0.0231478747192218,0.0661409039106717,0.726563773493868
202,2,12194,-0.0283614219819677,0.0663910235436503,0.669503136810512
203,2,12359,-0.0220763524564174,0.0662035946276813,0.738983901046992
204,2,13061,-0.0317413875100057,0.0661875906108674,0.631832260849844
205,2,14298,-0.0250116662536859,0.0664046746988081,0.706656158419393
206,2,15222,-0.0288104638058402,0.0670481557851643,0.667677449324019
207,2,17986,-0.0515458116378174,0.0658332928756786,0.434166847233245
208,2,19770,-0.0417183782261976,0.0663088287360076,0.529656029834989
209,2,19836,-0.0138431507773438,0.0661596175797609,0.83438261693943
210,2,19851,-0.0167663568927774,0.0663514372901356,0.800654711929598
211,2,21595,-0.0361505754897884,0.066055351809974,0.584534259355458
212,2,22385,-0.0205770724704097,0.0661368314894014,0.755886362332073
213,2,23441,-0.00203392131631475,0.066788256186343,0.975722765241912
214,2,24209,-0.00570081836147218,0.0662377063963678,0.93146269968488
215,2,24341,-0.000782211129853438,0.0663950627991827,0.990606863829748
216,2,26815,-0.00504058595127455,0.0663149691367847,0.939454379880055
217,2,28209,-0.041317960334886,0.0663013650331089,0.533565928634623
218,2,28695,-0.0370536185019461,0.0692762399101796,0.593078136114267
219,2,35849,-0.139163576235731,0.710469388263136,0.844820287261729
220,2,35850,0.240281805113562,0.868870425398394,0.782291319614071
221,2,41245,-0.0704155620368865,0.0659770061933372,0.286577354506374
222,2,43214,-0.0571371687868913,0.0670858709753973,0.394956943815332
223,2,47104,-0.0847264124464865,0.0651267168999149,0.194125118532463
224,2,50915,-0.021770451507428,0.0659138915528755,0.741379620020712
225,2,55834,-0.0641166341557979,0.0655306552414816,0.328535711611579
226,2,56422,-0.0631873758423915,0.0656506808055936,0.336468080608928
227,2,57715,-0.0320027536749672,0.0654979250955713,0.625423258234664
228,2,59046,-0.0465617798887404,0.0658048675911734,0.479677041439108
229,2,59191,-0.0348064841573469,0.0654482599682298,0.595187407754167
230,2,59383,-0.0423426123092956,0.0654545429073737,0.518116399308354
231,2,59477,-0.050456917405479,0.0664244962671914,0.447992863594713
232,2,59755,0.0400165612503827,0.149351705766794,0.788905782728534
233,2,60471,-0.0563779294917904,0.0655128543119883,0.390062952922749
234,2,60478,-0.0555601811360247,0.0655897460039688,0.397520898524552
235,2,60786,-0.0576899598126077,0.0654764618271598,0.378874356240214
236,2,61035,-0.0536395058741229,0.0654814841628181,0.413250491380371
237,2,61071,-0.0609273088596214,0.0651657225535152,0.350448322431112
238,2,61675,-0.0557624546299479,0.065366854236539,0.394199344285342
239,2,62776,-0.0275688501359392,0.0682814812008643,0.686638864592226
240,2,62939,-0.0169999510103112,0.0653148254061082,0.794801815568157
241,2,63527,-0.0122399820432135,0.0655630502623559,0.852010749023123
242,2,63857,-0.0362143446186515,0.06555320747171,0.580995184661913
243,2,65527,-0.0600892720462695,0.0652870373277139,0.357999643425466
244,2,67007,-0.0480561646427787,0.0719212484137262,0.504456901398701
245,2,67023,0.0314354655489382,0.148813477928438,0.832821338252129
246,2,67024,0.0133567059197297,0.149365199963847,0.928796343580418
247,2,67976,-0.0299630394489641,0.0662876288277522,0.65153539475371
248,2,69628,-0.0611197641482621,0.0673267333792741,0.364598851322703
249,2,71825,-0.0600730586526232,0.130304541125601,0.645067843395545
250,2,72389,-0.0500540308925357,0.0658440313617226,0.44764792825535
251,2,72392,-0.0567812473401601,0.0662771279509589,0.392178305362084
252,2,73646,-0.0453397258434948,0.0649409529149178,0.485531489455485
253,2,74564,-0.0490971326911627,0.0648055092292339,0.449191485816891
254,2,74739,-0.0283686631144998,0.0650539117437982,0.663045773674031
255,2,79931,0.0551614367785284,0.0732855244203171,0.452136589290796
256,2,80748,0.0559179286114892,0.0676093223808158,0.408753712740107
257,2,80873,0.0164565635843368,0.0652207992228493,0.800939970811645
258,2,81501,0.0212608299797699,0.0652059948057581,0.744574913190642
259,2,83526,0.00638702051242301,0.065113758228026,0.92191635516501
260,2,83845,0.0121496321453547,0.0651733208893058,0.8522222343956
261,2,84412,0.215934288174598,0.163849326444828,0.188397322692778
262,2,84412,-0.0424762509557287,0.0822181062314431,0.605738729338701
263,2,84447,0.0215370502383765,0.0659987199366816,0.744371649503124
264,2,87391,0.0682416437551997,0.0647869955327992,0.292913351761329
265,2,87562,0.0672887824116113,0.0649542777682854,0.300938918738319
266,2,87849,0.0574969187785315,0.0649747495037194,0.376806587469351
267,2,87878,0.0616018179300601,0.0652439598459756,0.34572520490952
268,2,88125,0.0533082685564366,0.0725881423147627,0.463196414185152
269,2,89785,0.0479146503719923,0.0652837807564287,0.463469957833946
270,2,93441,0.052118366540988,0.0672267252836981,0.438703523997962
271,2,93588,0.0505786015068083,0.0695944062924374,0.467853145869182
272,2,93721,0.0489029658385234,0.0650842592366701,0.45292504202127
273,2,93952,0.0415197779578694,0.0649123646709192,0.522829234990018
274,2,95085,0.0269981628436668,0.0650247421277266,0.678248982284561
275,2,103188,0.0693751614717892,0.0665170897159555,0.297677088307885
276,2,107124,0.0730276578561088,0.0649567869587556,0.261670962428058
277,2,111645,0.0901878177822258,0.0649374701353443,0.165756723784923
278,2,111916,0.0894067969935597,0.0650944242699868,0.170470511885296
279,2,111931,0.102194884253285,0.065141236008838,0.117585770182416
280,2,111999,0.0990569347681735,0.0649194569988543,0.127944268971298
281,2,114528,0.103076281839867,0.0652778717828901,0.115222828880995
282,2,116024,0.0837831546102643,0.0655121726905034,0.20177431951733
283,2,119244,0.0258247307261115,0.0715522679522068,0.718374245410633
284,2,119246,0.00971231001031492,0.072327021130376,0.893255097346285
285,2,119247,0.0167541424074948,0.0728456474669787,0.818228790740585
286,2,120090,0.111158377340224,0.0651362901108822,0.0887850712023925
287,2,120291,0.105988074619372,0.0659114118997343,0.108720782312351
288,2,120726,0.119687253622795,0.0654609415577893,0.0683367854565575
289,2,121716,0.0860986098570777,0.0655354538164374,0.189776286603592
290,2,123100,0.0913238353578426,0.065606285378449,0.164799295726814
291,2,124677,0.047962772256103,0.065645859211237,0.465490396748871
292,2,127636,0.0823269466400287,0.0829744862418966,0.321781582833825
293,2,127887,0.13711325591596,0.0657420872821854,0.0377304820874926
294,2,128935,0.119420637265274,0.0657769824193413,0.070289562181576
295,2,129053,0.122583940146457,0.0659626377266933,0.0639466581929777
296,2,130040,0.120165723794262,0.066381695538647,0.0711112984587473
297,2,130976,0.107481274482901,0.0658980584677253,0.103777208941083
298,2,132199,0.08501718318027,0.0662982322060763,0.200563233107204
299,2,133355,0.091974002787079,0.0667226593673026,0.168936663552715
300,2,133435,0.101172347581324,0.0668299736606799,0.130951900791369
301,2,133943,0.105306424169672,0.0782963841649206,0.179497815982902
302,2,135183,0.0582249948096287,0.0670120815532543,0.385506901995847
303,2,135402,0.0476772838715349,0.0670255470909409,0.47734952467853
304,2,135898,0.0355440335407924,0.0674027392317985,0.598290072633483
305,2,135912,0.0339285573113175,0.0674549217225121,0.615291164816188
306,2,135925,0.033143343514382,0.0671502471006569,0.62191687084988
307,2,136002,0.0259493426828454,0.0671089418430872,0.699229891670559
308,2,136173,0.0327364563254866,0.0675755795791088,0.628372576933132
309,2,138209,-0.000992166075460155,0.0695803626544026,0.988631179370033
310,2,138318,0.0139760213182005,0.0693786839366032,0.840466296341092
311,2,138695,0.0119270562574822,0.0681905393086597,0.86125236909777
312,2,138818,0.0282987410939177,0.0680517713881792,0.677778774723056
313,2,139728,0.0440472154402354,0.0679059497690835,0.51698617094664
314,2,140174,0.0367084135685527,0.0679183105513106,0.589207654402239
315,2,140863,0.0361658627916754,0.0678916406111938,0.594576575394646
316,2,141152,0.0508115180429378,0.0680565301922287,0.4557974544275
317,2,141292,0.0331843724539009,0.0675974496266772,0.623794009914591
318,2,141545,0.0178133190830119,0.067943303016643,0.793336236141042
319,2,145823,0.0563528206422808,0.0704767343826968,0.424483399274191
320,2,145934,-0.169171857746967,0.115879187057048,0.145207315829762
321,2,145980,0.0514885899611479,0.0711382749118642,0.469679055558419
322,2,146723,0.0181868921458141,0.0678204505652441,0.788730979004669
323,2,147946,0.0283916858897344,0.0684319970098951,0.678475163272604
324,2,150394,0.00291405254457455,0.0745639162271062,0.968847686706098
325,2,151274,-0.066976127920416,0.116749412615474,0.566553587726358
326,2,151397,0.044887460407677,0.0685781976128597,0.513187504721549
327,2,153035,0.0382221602123427,0.0678423079682542,0.573522201164897
328,2,153228,0.0337236357977808,0.0683445018560576,0.622011411021592
329,2,153455,0.0502893498487622,0.0688320652312146,0.465502427750596
330,2,153732,-0.0100516847136505,0.0712173140400098,0.88783904332988
331,2,153815,0.0549401131230742,0.0685574672882013,0.423454739410182
332,2,154160,0.0384775906081365,0.0678699230946381,0.57112109940925
333,2,154235,0.035175569977091,0.0685532949747994,0.60819341335484
334,2,155527,-0.0165217554555539,0.0744293135265073,0.824458482514052
335,2,159870,0.0568421689858258,0.0667782707446617,0.395231109026296
336,2,161229,0.0462593579556381,0.0678281302450853,0.495680848137226
337,2,161451,0.0889607786029281,0.145257211590678,0.540643485501597
338,2,161451,0.0830328601392303,0.145733396666309,0.569203824293494
339,2,162696,0.0492598218604636,0.0675298838721112,0.466208832874922
340,2,163284,0.017365225254832,0.0666788178166702,0.794683249412729
341,2,164166,0.0636805387619339,0.0672189988845754,0.344103821488559
342,2,165270,0.0645291269044646,0.0666499531739508,0.333617532732199
343,2,165675,0.0749312844325043,0.0677240031008956,0.269297610154228
344,2,166404,0.132617105792946,0.175683671196577,0.450834495273808
345,2,168012,0.105064092056705,0.0818144573925038,0.199922861177798
346,2,168062,0.145513627318391,0.066784136474495,0.0300025645909836
347,2,168518,0.0975198221670728,0.0666449523358411,0.144282262398903
348,2,168980,0.0982221555090175,0.0666101974714234,0.141216402167564
349,2,169651,0.0802398569685316,0.0667102040028341,0.229855073233932
350,2,169902,0.13791098851482,0.111491250320761,0.216921633798792
351,2,169960,-0.0631360176607867,0.104020677371028,0.544270017267459
352,2,170725,0.0788645408180293,0.0668340765398002,0.238792824797951
353,2,171254,0.0659351133615258,0.0669822604864728,0.32560939460116
354,2,172242,0.0833145091026126,0.0661327655295861,0.208571318232526
355,2,173254,0.0733386680532822,0.0656574281289365,0.264758431236556
356,2,173340,0.0911831093891797,0.0655860819067483,0.165319401784256
357,2,173385,0.0935312603103895,0.0656374549007968,0.155050030798122
358,2,173973,0.0789801867064126,0.0655163758213703,0.228816635577834
359,2,174714,0.126410789850766,0.168199028782591,0.452819592153963
360,2,177341,0.064441922548197,0.0653374410832326,0.324664426645078
361,2,180314,0.00986423633467237,0.065447252293374,0.880282364790165
362,2,180339,0.0291743625841657,0.0655963331574494,0.656768667350497
363,2,182758,0.0119195139931098,0.0653763181136338,0.85543501670416
364,2,183619,0.0718298970751627,0.0655254147554506,0.273732290568601
365,2,183913,0.087437934039461,0.0671381745876249,0.193643126478632
366,2,184146,0.0784050586445496,0.0676220174161599,0.247052192815795
367,2,187176,0.0313676980203769,0.06597307273645,0.634751691198546
368,2,191066,0.0943455753788076,0.0662976352201716,0.155601642824614
369,2,191124,-0.0102694361721447,0.084001983158057,0.902768769763963
370,2,191128,0.00456827358417389,0.0773293298973419,0.952925351988987
371,2,191599,0.0426460109299301,0.0655269860176996,0.515588662782492
372,2,191762,0.020974428422339,0.0681524321804053,0.758448295202178
373,2,191763,0.022056853399386,0.0658154953569829,0.737724866553192
374,2,191959,0.0382364824254171,0.065633807744908,0.560552732639132
375,2,192390,0.01237640771905,0.0674741546817258,0.854570326199962
376,2,195759,0.02873695024914,0.0662115240050645,0.664540984182357
377,2,196912,0.0223443502356016,0.0651470911768644,0.73181534362131
378,2,197598,0.188658112645124,0.212554993726861,0.375374718326129
379,2,198110,0.0179497834736631,0.0655414560018529,0.784345352890026
380,2,198283,-0.00309810193827065,0.0676099403397976,0.963477100870655
381,2,198805,0.0123489401344272,0.0658274721919023,0.851301506042419
382,2,198891,0.034028643025611,0.0652928582357459,0.602575521197582
383,2,199248,0.0196282965023037,0.0654588092749015,0.764462558762914
384,2,201782,0.0267775869455462,0.0653711605550572,0.682330345807531
385,2,203285,0.0135563481857898,0.0651291954971085,0.83523541016479
386,2,203783,-0.00161999384769651,0.064992884942267,0.980128303665727
387,2,204179,0.0203170575136381,0.0651412320491849,0.755306406708221
388,2,205406,-0.0018884324575531,0.0658195046318039,0.977127186664493
389,2,205834,0.0180578320453882,0.0654972847850617,0.78293711363768
390,2,205965,-0.000486949733880082,0.0715757214495428,0.99457565221405
391,2,207192,0.00482008858188127,0.0654425808665878,0.941327653642107
392,2,207561,0.00278040699665338,0.0651536498459897,0.965985042182865
393,2,208682,0.0207855358672792,0.0650348016005115,0.74945582211412
394,2,210102,0.031445099023204,0.0651907113600853,0.629852374273854
395,2,212519,0.0510175355388487,0.13876869267073,0.713358716325402
396,2,214801,0.0420703109032292,0.0651706321635297,0.518996074680845
397,2,215016,0.0204885098522253,0.0651627575504252,0.753387401199836
398,2,218876,-0.0516968833033954,0.0657881426129979,0.432506806946896
399,2,227511,-0.130584288309913,0.0659464589626502,0.0484621270018956
400,2,230378,-0.122924234023851,0.0651483447907764,0.0600028095173377
401,2,231943,-0.128254029236769,0.0653079808703904,0.0503337997978599
402,2,232156,-0.131486239632088,0.0652626993817064,0.0446915815629411
403,2,232789,-0.122857553920696,0.065076727790283,0.0598609804104322
404,2,238524,-0.126489074698077,0.0651495491257777,0.0529908107928578
405,2,241518,-0.128893668630992,0.065707915519876,0.0505928188001449
406,2,250396,-0.138120279366305,0.0652015874244552,0.0348430374747131
407,2,250466,-0.129859787694262,0.0652263569808958,0.0472613714465048
408,2,252305,-0.135543588976983,0.065368509679094,0.0388477721296673
409,2,254571,-0.148024953900785,0.0662220774169498,0.0260238091815556
410,2,254742,-0.132849871533998,0.0662526199023813,0.0457044708257755
411,2,254908,-0.147200774757726,0.0666791181429985,0.0279148824695156
412,2,255033,-0.0300122147317303,0.0786734002489452,0.703077696394953
413,2,255862,-0.147460329329234,0.0662702577883623,0.0267035519002858
414,2,255975,-0.133257473606416,0.0661131113629275,0.0445993905136976
415,2,258311,-0.152487586448081,0.0648889205250797,0.0193245743759115
416,2,259284,-0.138248100154121,0.0652008200108538,0.0346741766638704
417,2,266330,-0.145948832220093,0.0654373768625544,0.0263517056660897
418,2,267100,-0.111121837575694,0.0656260610717428,0.0912886225412194
