SNP,Chr,Pos,Effect,SE,FMP45_HNM1_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
127,1,175818,-0.160769266278257,0.101214135923289,0.113089518905191
128,1,175856,-0.151939400518196,0.0996952234139166,0.128394346351914
129,1,175876,-0.141485639136853,0.0982015022874824,0.150536459442536
130,1,175989,-0.142495386935868,0.0984792083124112,0.148795786328461
131,1,176001,-0.146925524292866,0.0989770403515485,0.138584482446415
132,1,176451,-0.146736602801959,0.100174956262597,0.14386463550778
133,1,177692,-0.175144343359653,0.0974902523875851,0.0732648066766887
134,1,178191,-0.177972034686067,0.0975734428482975,0.0690003917570908
135,1,178224,-0.175144343359653,0.0974902523875851,0.0732648066766887
136,1,178960,-0.159736849582141,0.0983503198961663,0.105233794703035
137,1,179139,-0.402860858706947,0.19447593958329,0.039036186960036
138,1,179139,-0.166967466769116,0.393953128947463,0.671951061141135
139,1,180955,-0.158712872591893,0.113052580766564,0.161232098286228
140,1,183802,-0.0466840259109665,0.0979157319070307,0.633815516068641
141,1,183954,-0.0557797677986277,0.0986156587132584,0.572006104355909
142,1,184450,-0.0234722524897172,0.0977885263321615,0.810445749435525
143,1,184641,-0.0602490758320004,0.100591358643681,0.549591181295945
144,1,184718,-0.0368311718388358,0.0983326212647403,0.70821486287952
145,1,185296,-0.0269615215468963,0.0979244075111331,0.783223851787479
146,1,185438,-0.0263350875050217,0.0979295148785332,0.788149272961378
147,1,185469,-0.0292761015682091,0.0980685136022856,0.765476602829944
148,1,185503,-0.0257958791322508,0.0978175793652561,0.792154073554827
149,1,185705,-0.0223055338315713,0.0989134447515057,0.821716481527548
150,1,185749,-0.0540575811342023,0.0988787174062211,0.584926184767212
151,1,185806,-0.0330271352261482,0.0990370560495922,0.738968016054589
152,1,185879,-0.0328907554641942,0.0995158934492635,0.741212553645373
153,1,185916,-0.0366155106568717,0.0994669318538223,0.713006320241642
154,1,185941,-0.0202700479661058,0.0999135726244738,0.839348978457369
155,1,185954,-0.0346439938404538,0.100194239636805,0.72972280653679
156,1,186055,-0.022719561550819,0.0982037481975923,0.817175962875197
157,1,186896,-0.0555615710128047,0.0997775185337845,0.577979637197747
158,1,187697,-0.144803122438256,0.203430525664843,0.477054892727518
159,1,189392,-0.15654538652223,0.204474108786421,0.444425906464245
160,1,189416,-0.170023380607514,0.197748636194593,0.390485327523785
161,1,190132,0.0180894059301724,0.098331059650928,0.854147080222296
162,1,190148,0.0187510314446256,0.0983603675956834,0.84892033650713
163,1,190165,0.0163848863559855,0.0991174575436847,0.868796366754888
164,1,190169,0.0271315827032641,0.0989871550392575,0.784174276030952
165,1,190933,0.0205562619803402,0.0981887814490167,0.834292284286575
166,1,192149,-0.058080954981559,0.0989494104585489,0.55759486184452
167,1,192302,0.0661060226139698,0.130666997414349,0.61323409498742
168,1,192303,0.085776251995461,0.117931783237269,0.467501106970661
169,1,192305,0.0683644313391114,0.122589781862266,0.577424396865722
170,1,192315,0.0313084579630187,0.139118522258615,0.822071523662023
171,1,192795,-0.0306299331807292,0.0979954240250648,0.754795787213576
172,1,194020,0.0287408613654224,0.103221678619919,0.780839005692935
173,1,194187,-0.0184986276296302,0.0980852405157547,0.850516697759836
174,1,194867,-0.0153193331425167,0.0980334097207276,0.875912326983898
175,1,197325,-0.0953732169420718,0.100300675265402,0.342319360471598
176,1,197392,-0.12533699075419,0.101500966652042,0.217713059128795
177,1,198857,-0.501935212515841,0.469326701572434,0.28558448206595
178,1,206666,0.194445741511469,0.109770844070573,0.0773604862558805
179,1,206675,0.169999447528477,0.1432603363088,0.236164893150313
180,1,223051,-0.0201001117331813,0.113606140300177,0.859666382317061
181,1,223059,0.00904980618086593,0.117971962281644,0.938896514997977
182,2,7366,0.0290174893204953,0.142181008308663,0.838402057030415
183,2,8180,-0.0359567917565835,0.195755769827466,0.854368471479159
184,2,8187,0.288948973602293,0.202994724540627,0.155494491895296
185,2,8250,0.130495971178787,0.200444264805042,0.515448291619639
186,2,8253,0.159958320577896,0.200383784724228,0.425256434063588
187,2,8285,0.0991410404616049,0.108608896421293,0.36195698589399
188,2,8302,0.123648551879862,0.101571789952631,0.224283750155771
189,2,8306,0.123648551879862,0.101571789952631,0.224283750155771
190,2,8314,0.103630266288215,0.099544025110006,0.298565015389925
191,2,8317,0.120639142461366,0.101768050227021,0.236643913388001
192,2,8328,0.12249152340425,0.101304642813013,0.227418183504037
193,2,8331,0.120074948139342,0.10112161383036,0.235856026111916
194,2,8498,0.128145359335222,0.0993167893033739,0.197801866191883
195,2,8651,0.125790125657757,0.0994187395167365,0.206614230303214
196,2,9418,0.150235018977866,0.253294318937682,0.553477766288475
197,2,9812,0.145770517494868,0.0999352620152649,0.145550790748744
198,2,9932,0.148534258487303,0.0995274336333053,0.136488751049869
199,2,10135,0.14967585476477,0.0991390060250787,0.131999872764891
200,2,11616,0.159663862508495,0.0989888984123085,0.107649580327092
201,2,12133,0.155208869278309,0.0994053078762253,0.119331550610872
202,2,12194,0.148973113766703,0.0998192668230867,0.136480027513745
203,2,12359,0.168135595009754,0.0994390569374192,0.091749932683373
204,2,13061,0.16124190438666,0.0994640201410795,0.105887361490126
205,2,14298,0.166438848771823,0.0997559531227041,0.0961110704485947
206,2,15222,0.162930270879898,0.100752598888052,0.106742974222279
207,2,17986,0.14136596778587,0.0990676839807968,0.154474325571026
208,2,19770,0.145207125215406,0.099740937357117,0.146324856400834
209,2,19836,0.160243388189664,0.0993998411833784,0.107831864223661
210,2,19851,0.159973074022006,0.0996942388817948,0.109467939645396
211,2,21595,0.0969025097011694,0.0995103498699003,0.330826006021631
212,2,22385,0.0553628820556459,0.0996946670416325,0.579024526061284
213,2,23441,0.0356723980054248,0.100689016963381,0.723338408142177
214,2,24209,0.0615011042557356,0.0998240296949128,0.538228762679243
215,2,24341,0.0709383674247532,0.100042703905576,0.4787423358244
216,2,26815,0.0624034713667168,0.0999387786140695,0.53275711965753
217,2,28209,0.0338197377641118,0.100011404962536,0.735444537753995
218,2,28695,-0.045912623572436,0.104472038362972,0.660587866647546
219,2,35849,1.67278183317882,1.06763473780398,0.118054838103165
220,2,35850,0.748156083979691,1.30966441108229,0.568188381022243
221,2,41245,-0.0913990785112199,0.0995250995425566,0.359061639147739
222,2,43214,-0.0750967973165918,0.10118050711293,0.458455988370711
223,2,47104,-0.163909135023964,0.0980492145926799,0.0954691141429613
224,2,50915,-0.111872105937583,0.099225232815887,0.260315407134285
225,2,55834,-0.119536013420769,0.0987396381743949,0.226851665952764
226,2,56422,-0.120133286793386,0.0989148474256629,0.225364018028006
227,2,57715,-0.111990179315369,0.0986145696767193,0.256879702081072
228,2,59046,-0.0642232233986669,0.0992354647060606,0.517935976997935
229,2,59191,-0.0614331195299323,0.0986716338547587,0.533948320695315
230,2,59383,-0.0586797137703233,0.0987048271130075,0.55256064815862
231,2,59477,-0.0689173606697753,0.100172977644263,0.491914965720443
232,2,59755,0.272168928118393,0.224756771126616,0.226725152587357
233,2,60471,-0.0605646034837846,0.0988346791541883,0.540411778472189
234,2,60478,-0.0574407430040033,0.0989528582734998,0.561957338603206
235,2,60786,-0.0856065992122095,0.098732213051916,0.386498980068358
236,2,61035,-0.0628541314266822,0.0987735281358314,0.524963370507962
237,2,61071,-0.0552649483706018,0.0983378496658345,0.574479071928812
238,2,61675,-0.0789442558898049,0.0985755556261185,0.423757039717424
239,2,62776,-0.083207888496885,0.102886844853462,0.419214009491713
240,2,62939,-0.0908826577239577,0.0983756664610781,0.356204477755024
241,2,63527,-0.0735198955957609,0.0987867651485606,0.457233555258202
242,2,63857,-0.0900967421858498,0.0987708935242372,0.362296984511027
243,2,65527,-0.0779214724601094,0.0984739209365763,0.429305870859961
244,2,67007,-0.0414765170535095,0.108492675828766,0.702470505906153
245,2,67023,-0.292551923121484,0.223861959705818,0.19211751453017
246,2,67024,-0.238158615024163,0.22486612558973,0.290272531136334
247,2,67976,-0.0919431614943317,0.0998610010775075,0.357829900303346
248,2,69628,-0.0526896310669226,0.101598465004344,0.604360061148745
249,2,71825,0.0789654140421376,0.196494118049072,0.688021694861123
250,2,72389,0.00351589031142441,0.0993640909400143,0.971793612468812
251,2,72392,0.128438032177145,0.0998060818027382,0.198980808622634
252,2,73646,0.0420501718828244,0.0979633457377108,0.668007570557566
253,2,74564,0.007091198545123,0.0977957779603093,0.942236896739142
254,2,74739,0.0364295132336621,0.0980989079232716,0.710595971992944
255,2,79931,0.140301255161383,0.110339941590164,0.204375007452761
256,2,80748,0.166590293433103,0.101657607789624,0.102158540970511
257,2,80873,0.118532370904765,0.0981496092672719,0.227982604228493
258,2,81501,0.14389094551772,0.0980370899708931,0.143070858751329
259,2,83526,0.155623464976101,0.0978332155950068,0.112571838906882
260,2,83845,0.144596901339447,0.0979747304439757,0.140873134599239
261,2,84412,0.535176018062299,0.246024050314455,0.0302707910106424
262,2,84412,0.167000151880675,0.123700637148254,0.177869851521327
263,2,84447,0.199662262814642,0.0989623442407503,0.0443936479430199
264,2,87391,0.146668384280265,0.0975306666505641,0.133522330019515
265,2,87562,0.148886881261344,0.0977695602752571,0.128695361124081
266,2,87849,0.139883949238329,0.097797900343671,0.15350487662171
267,2,87878,0.128583297409492,0.0982643224507117,0.191539801452771
268,2,88125,0.125895846065737,0.109330585027703,0.250299611653048
269,2,89785,0.119532263942393,0.0983076897043105,0.224835714379197
270,2,93441,0.130533588419937,0.101216024259289,0.198015332112405
271,2,93588,0.132743167947747,0.104778587996087,0.206029088522894
272,2,93721,0.115565920377148,0.098023059415061,0.239205482848009
273,2,93952,0.103539424328803,0.0977797495393938,0.290367273076566
274,2,95085,0.130052149077719,0.0978270201092449,0.184571467823421
275,2,103188,0.0589053670990419,0.100403383554196,0.557788887860948
276,2,107124,0.0930557717589377,0.0979953094536415,0.342968178060956
277,2,111645,0.0284283518384703,0.0981715679150281,0.772308908504136
278,2,111916,0.0279149346717673,0.0984034430217779,0.776823128521562
279,2,111931,0.0355649122432404,0.0985469665246805,0.718395297749116
280,2,111999,0.0299314050680975,0.098198271332988,0.760693672061932
281,2,114528,0.0370201079919492,0.0987567028608958,0.707988415046777
282,2,116024,0.0455897276531305,0.0989814841735048,0.645377514886051
283,2,119244,-0.039079018271201,0.10789006470882,0.717410756646441
284,2,119246,-0.0396926982899614,0.109040741719944,0.716063147919352
285,2,119247,-0.0538064727190347,0.109811323965745,0.624445216918557
286,2,120090,-0.0851998811442286,0.0985158688672091,0.387717182047465
287,2,120291,-0.0822102208631122,0.0996519559453607,0.409943772493546
288,2,120726,-0.0469521709256771,0.0991401752345032,0.636082363377175
289,2,121716,-0.0508805862844476,0.0990220100455803,0.607691578022984
290,2,123100,-0.0844212702091584,0.0990938611145173,0.394829210443331
291,2,124677,-0.0568738960865457,0.0990127718763744,0.566056449276704
292,2,127636,0.233938007616391,0.12466730791384,0.0614116653497381
293,2,127887,-0.0157187584159081,0.0997346958309591,0.874857608964215
294,2,128935,-0.0243859818518503,0.0996354652517929,0.806790652500551
295,2,129053,-0.000532091345090135,0.0999472307244098,0.995755311154969
296,2,130040,0.0103632508092271,0.100555751676393,0.917974070543724
297,2,130976,-0.0243038400388387,0.0997298159484216,0.807607192484572
298,2,132199,-0.0672354260910359,0.100136550791971,0.502381062274463
299,2,133355,-0.0866070326942431,0.10077291343602,0.390687846423498
300,2,133435,-0.109459029766461,0.100928272208164,0.27887312381554
301,2,133943,-0.0224390414161024,0.118355419584304,0.849739143033614
302,2,135183,-0.133843316505612,0.100901109400827,0.185538233694135
303,2,135402,-0.118839959949297,0.100939004183113,0.239851307391184
304,2,135898,-0.0695932816916274,0.101605863471552,0.493835232742276
305,2,135912,-0.0738038326310949,0.101672602583766,0.468382935193738
306,2,135925,-0.0717824522963505,0.101215462169514,0.478665772966968
307,2,136002,-0.0926888081333745,0.101091455266713,0.359831111930031
308,2,136173,-0.0853752976930844,0.101826475848728,0.402351514302621
309,2,138209,-0.00234139462884231,0.104916822734038,0.982207956744146
310,2,138318,-0.0405884921990323,0.104596470987248,0.69821412669933
311,2,138695,-0.0194015529936743,0.102820489126328,0.850441518485455
312,2,138818,-0.0351464857001748,0.102620059120739,0.732184967266936
313,2,139728,-0.0611065560099261,0.102401467282994,0.55106672340468
314,2,140174,-0.0288176269304173,0.102441621773357,0.77863915253778
315,2,140863,-0.0446334954608109,0.10238410599487,0.663145540132345
316,2,141152,-0.0285608871528905,0.10268889325362,0.781075214793348
317,2,141292,-0.0256443244793394,0.101952578688076,0.801549278628454
318,2,141545,-0.0746352126177764,0.102381360694924,0.46648981523499
319,2,145823,-0.00265671285678826,0.106364561036341,0.98008708362549
320,2,145934,0.0466487512143448,0.175237722827506,0.790238538217555
321,2,145980,-0.0260106016433067,0.107336602707688,0.808667198369595
322,2,146723,-0.0145812996173946,0.102270651196266,0.88670671061433
323,2,147946,-0.0378177910528934,0.103190827136561,0.714223482036283
324,2,150394,0.105303789731858,0.112291782918026,0.349004128680824
325,2,151274,-0.0854143529878595,0.176064156792917,0.627883655752484
326,2,151397,-0.0280021440403797,0.103457747107297,0.786808720831342
327,2,153035,0.0206089498944508,0.102336241196743,0.840513796245578
328,2,153228,0.0395053810026331,0.103067460022974,0.701730772361755
329,2,153455,0.0307888030219235,0.103854059469317,0.767051474633754
330,2,153732,0.0741845679539097,0.107315563662642,0.489847081311426
331,2,153815,0.0227148334115207,0.103461418347169,0.826349444205037
332,2,154160,0.0262509584347235,0.102374822787981,0.797775871593048
333,2,154235,0.0420490937536506,0.103382520123405,0.684450512419998
334,2,155527,0.0963117063427565,0.112119073515724,0.390916455762991
335,2,159870,0.0465207204192003,0.100764595691901,0.644597168096847
336,2,161229,0.0738661434327299,0.102266577055268,0.47059430768611
337,2,161451,0.175721881776064,0.218942989459405,0.422750636116224
338,2,161451,-0.160334877200914,0.219679673186887,0.465961280794299
339,2,162696,0.124576566075063,0.101685816834392,0.221349660902188
340,2,163284,0.128663307431721,0.100317961138183,0.200489550953811
341,2,164166,0.0935837174081807,0.10136273751198,0.356504638811651
342,2,165270,0.156471628340427,0.100286383447577,0.119597330628786
343,2,165675,0.127905818486366,0.102067885513653,0.21098250517387
344,2,166404,0.535465971511293,0.263582328604638,0.0429535647210655
345,2,168012,0.233149156887176,0.123027638322838,0.0588965339138993
346,2,168062,0.239167485812312,0.100573069198702,0.0179363273993318
347,2,168518,0.239659724464581,0.0999846194385155,0.0170508297416562
348,2,168980,0.232712378961599,0.0999828813205447,0.0205022961701731
349,2,169651,0.237824024026997,0.0999970358342812,0.0179237104394788
350,2,169902,-0.213067586245684,0.168094111872494,0.205794415997187
351,2,169960,0.0915482521534914,0.156853910784876,0.559826541937904
352,2,170725,0.208904688306127,0.100360385820922,0.0381041745493127
353,2,171254,0.16213140900177,0.100769024421659,0.108523176412582
354,2,172242,0.171794355364242,0.0995231649053925,0.0851909935114779
355,2,173254,0.132520870645026,0.0989253337731414,0.181235583244361
356,2,173340,0.131345043887379,0.098917743969774,0.185095260747953
357,2,173385,0.129277506839491,0.0990170057039934,0.192535767930056
358,2,173973,0.158056141139146,0.0986340170670268,0.109950403052316
359,2,174714,0.562927569238052,0.252047449524552,0.0261474298909168
360,2,177341,0.15013248330517,0.0983306774929438,0.127703181904337
361,2,180314,0.0995118235970999,0.0985456935989171,0.31328092441916
362,2,180339,0.110976650514098,0.0987607734590484,0.261907476690025
363,2,182758,0.0536823252398894,0.0985410179879364,0.58625475927857
364,2,183619,0.0558177485668975,0.0989260363756565,0.572951039618044
365,2,183913,0.0700685305580658,0.101408777416928,0.490050224626199
366,2,184146,0.0471042662767542,0.102127176590773,0.644916616895311
367,2,187176,-0.00391380166180255,0.0995092384007412,0.96864869501664
368,2,191066,0.00826592929714104,0.100252372093332,0.934334647551922
369,2,191124,0.0431096978097556,0.126644428806462,0.733758187835536
370,2,191128,-0.0574798730267483,0.116561594387306,0.622228241930811
371,2,191599,-0.016850505025987,0.098860167498795,0.864755576793751
372,2,191762,-0.0325031614265521,0.102762984113595,0.75196744580847
373,2,191763,-0.0422929519576018,0.0992302624319202,0.670214444730795
374,2,191959,-0.0195566548060154,0.0990081395903964,0.84352983986696
375,2,192390,0.0124558432394665,0.101743705789938,0.902633117754869
376,2,195759,-0.00601571615640739,0.0998632786825451,0.951998958219574
377,2,196912,0.0262836383287161,0.0982385572187093,0.789202661967342
378,2,197598,-0.157862774452163,0.320748803151865,0.622905469650735
379,2,198110,0.0260442359266576,0.0988275718232909,0.792294262423249
380,2,198283,0.0507986005021746,0.101910205599124,0.618467253341994
381,2,198805,0.0253261114582428,0.0992538589284263,0.798744258711979
382,2,198891,0.0285305202037094,0.0984781085905498,0.772204878617328
383,2,199248,0.0658924883330392,0.0986524257619691,0.504617489911001
384,2,201782,-0.0110837875634466,0.0985916730421376,0.910553401026859
385,2,203285,0.00335353212411879,0.0982110307611221,0.972779878330668
386,2,203783,0.0165305474830864,0.097995767199056,0.866139975163576
387,2,204179,0.0038087187377282,0.0982366397020572,0.969094996931879
388,2,205406,0.00662801463564655,0.0992455391948693,0.946791465043895
389,2,205834,-0.0134487858424771,0.0987682294761557,0.891768383178667
390,2,205965,0.0586853930795951,0.107880370020837,0.586794631946437
391,2,207192,-0.0322379318534536,0.0986635445376625,0.744053553834707
392,2,207561,-0.034609794137323,0.0982250219918026,0.72478447979753
393,2,208682,-0.0711674577082894,0.0980038485935499,0.468215744321692
394,2,210102,-0.0760927084900417,0.0982468720763494,0.439150566351077
395,2,212519,0.0936873144442645,0.209223247751127,0.654582070976445
396,2,214801,-0.0720277441192481,0.098250869167684,0.463983784876821
397,2,215016,-0.0733532069976324,0.0981919444411139,0.455537336701081
398,2,218876,0.00338432195531208,0.0992853229606113,0.972827176188857
399,2,227511,-0.00663740550003389,0.0999875904363794,0.94711104732806
400,2,230378,0.00402049517026543,0.0987279315975968,0.967539767098964
401,2,231943,-0.0123114142295666,0.0990090536989921,0.901111828183624
402,2,232156,-0.00355294307099463,0.0989704553624181,0.971383162983303
403,2,232789,0.00762508663559797,0.0986193465092769,0.938414086409469
404,2,238524,0.0277739922250994,0.0987479036095129,0.778674562552467
405,2,241518,-0.0155642469939142,0.0996128894783367,0.875927396114042
406,2,250396,0.0367895256851398,0.09891787090169,0.710175638027921
407,2,250466,0.0345082367571858,0.0988852539319613,0.727317997175099
408,2,252305,-0.0045258181839361,0.0991641730140508,0.963623273085317
409,2,254571,-0.0842599346838869,0.100457209137272,0.40216912757039
410,2,254742,-0.0821994457007634,0.100371156287881,0.413364704640753
411,2,254908,-0.0554831398773651,0.101190799864876,0.583830982057673
412,2,255033,-0.064686075212027,0.118602307296539,0.585820705515023
413,2,255862,-0.0328687051815797,0.100608856823463,0.744089986493202
414,2,255975,-0.0400938570238299,0.100238065314538,0.689408505562269
415,2,258311,-0.071975545911832,0.0985307900181547,0.465576560707424
416,2,259284,-0.0538630142599596,0.0988957057125462,0.586341852520173
417,2,266330,-0.045871049320637,0.0993326579371964,0.644514779176568
418,2,267100,-0.0603411124952993,0.0993034939674206,0.543814709313921
419,2,268086,-0.0581975356142468,0.0993143642106964,0.558254606285582
420,2,274614,0.0236840668247493,0.0987509223763075,0.810596284601571
421,2,274729,0.00483760286881635,0.0992988051649384,0.961171874355945
422,2,275746,-0.00914467084303511,0.0992545979059993,0.926644256836551
423,2,277029,-0.00408659774236669,0.0987943076405036,0.967028532969991
